i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins,coste_R
10886,2021-12-08 01:59:00,-1,16369.749,16392.539,16214.039,22.790000000000873,6.832382623957576,1,4H,1,-1.0,SL,-1.0658183413777949,NAS100,0.06581834137779476
12092,2021-12-13 03:59:00,1,1.12979,1.12925,1.13454,5.399999999999849,8.796296296296601,1,1D,2,-1.0,SL,-1.2222222222222283,EURUSD,0.2222222222222284
12096,2021-12-13 07:59:00,1,1.12903,1.12827,1.13454,7.599999999998719,7.250000000001388,1,1D,2,-1.0,SL,-1.157894736842132,EURUSD,0.15789473684213187
12107,2021-12-13 18:59:00,1,1.12947,1.12903,1.13239,4.3999999999999595,6.636363636363774,2,12H,3,-1.0,SL,-1.2727272727272751,EURUSD,0.2727272727272752
12129,2021-12-14 17:59:00,1,1.32276,1.3221,1.32685,6.599999999998829,6.196969696971022,1,12H,1,-1.0,SL,-1.2272727272727675,GBPUSD,0.2272727272727676
12137,2021-12-15 01:59:00,-1,1.32322,1.32372,1.31907,4.999999999999449,8.300000000001111,1,12H,1,-1.0,SL,-1.3000000000000331,GBPUSD,0.300000000000033
12182,2021-12-16 20:59:00,1,113.64,113.564,114.196,7.600000000000762,7.315789473683443,1,4H,2,-1.0,SL,-1.1710526315789302,USDJPY,0.17105263157893022
11029,2021-12-17 00:59:00,-1,4672.033,4675.099,4611.133,3.0659999999998035,19.863013698631587,1,1D,1,-1.0,SL,-1.195694716242674,SPX500,0.19569471624267398
12187,2021-12-17 01:59:00,1,113.674,113.594,114.196,8.00000000000125,6.524999999998872,1,4H,2,-1.0,SL,-1.1624999999999746,USDJPY,0.1624999999999746
11034,2021-12-17 05:59:00,-1,4660.848,4665.851,4611.133,5.002999999999702,9.937037777334222,1,1D,1,-1.0,SL,-1.1199280431741028,SPX500,0.11992804317410269
11037,2021-12-17 08:59:00,-1,4663.333,4675.342,4611.133,12.009000000000015,4.3467399450411985,1,1D,1,4.3467399450411985,TP,4.296777416937276,SPX500,0.049962528103921995
12210,2021-12-20 00:59:00,1,113.58,113.49,113.857,9.000000000000341,3.0777777777776727,1,12H,3,-1.0,SL,-1.144444444444439,USDJPY,0.14444444444443896
12223,2021-12-20 13:59:00,1,113.528,113.484,113.857,4.400000000001114,7.4772727272706865,1,12H,3,-1.0,SL,-1.2954545454544706,USDJPY,0.29545454545447064
12229,2021-12-20 20:59:00,1,1.12778,1.12708,1.13327,6.999999999999229,7.842857142858,1,12H,1,-1.0,SL,-1.1714285714285904,EURUSD,0.1714285714285903
12233,2021-12-21 00:59:00,1,1.12779,1.1272,1.13327,5.9000000000009045,9.288135593218795,2,12H,1,-1.0,SL,-1.2033898305084434,EURUSD,0.2033898305084434
11089,2021-12-21 07:59:00,1,15790.609,15782.119,15856.589,8.489999999999782,7.771495877503093,1,12H,1,-1.0,SL,-1.1766784452296866,NAS100,0.1766784452296865
12242,2021-12-21 09:59:00,-1,1.1295,1.13036,1.12645,8.60000000000083,3.5465116279066313,1,4H,3,3.5465116279066313,TP,3.4069767441857146,EURUSD,0.13953488372091677
12249,2021-12-21 16:59:00,1,1.12705,1.12597,1.13327,10.80000000000192,5.759259259258136,2,12H,1,5.759259259258136,TP,5.648148148147045,EURUSD,0.11111111111109136
12264,2021-12-22 07:59:00,1,1.12676,1.1263400000000001,1.13026,4.199999999998649,8.333333333336153,2,12H,2,8.333333333336153,TP,8.047619047621776,EURUSD,0.28571428571437757
12279,2021-12-22 23:59:00,-1,1.33501,1.33565,1.33206,6.399999999999739,4.609375000000201,1,4H,1,-1.0,SL,-1.2343750000000095,GBPUSD,0.23437500000000955
12292,2021-12-23 11:59:00,1,1.13237,1.1317,1.13488,6.700000000001705,3.746268656715483,1,1D,1,-1.0,SL,-1.1791044776118946,EURUSD,0.1791044776118947
12299,2021-12-23 17:59:00,-1,114.413,114.456,113.948,4.300000000000637,10.813953488370572,1,12H,2,-1.0,SL,-1.302325581395304,USDJPY,0.3023255813953041
12305,2021-12-24 00:59:00,1,1.13255,1.1321,1.13488,4.499999999998394,5.177777777779993,1,1D,1,-1.0,SL,-1.2666666666667619,EURUSD,0.2666666666667618
12310,2021-12-24 05:59:00,1,1.133,1.13253,1.13488,4.699999999999704,4.0000000000004725,1,1D,1,-1.0,SL,-1.2553191489361861,EURUSD,0.25531914893618624
11148,2021-12-27 00:59:00,-1,16344.589,16367.659,16234.229,23.06999999999971,4.783701777199912,1,4H,1,-1.0,SL,-1.0650195058517564,NAS100,0.06501950585175635
12346,2021-12-27 16:59:00,-1,114.848,114.92,114.095,7.200000000000273,10.458333333332938,1,1D,1,-1.0,SL,-1.1805555555555487,USDJPY,0.18055555555554872
12355,2021-12-28 02:59:00,1,1.13231,1.13171,1.13412,5.999999999999339,3.0166666666671476,2,12H,2,-1.0,SL,-1.200000000000022,EURUSD,0.20000000000002202
12363,2021-12-28 10:59:00,-1,1.13303,1.1334,1.13033,3.6999999999998145,7.29729729729746,1,4H,3,7.29729729729746,TP,6.972972972973119,EURUSD,0.32432432432434055
12379,2021-12-29 03:59:00,-1,1.34329,1.34381,1.33912,5.199999999998539,8.019230769233035,1,1D,1,-1.0,SL,-1.2884615384616196,GBPUSD,0.2884615384616195
11195,2021-12-29 03:59:00,-1,16542.049,16548.469,16308.919,6.420000000001892,36.31308411213871,1,1D,1,-1.0,SL,-1.2336448598130152,NAS100,0.23364485981301528
11189,2021-12-29 06:59:00,-1,4793.339,4796.042,4780.633,2.7030000000004293,4.700702922677808,1,4H,3,-1.0,SL,-1.2219755826858694,SPX500,0.22197558268586928
12385,2021-12-29 07:59:00,-1,114.886,114.938,114.626,5.200000000000671,4.99999999999918,2,12H,1,-1.0,SL,-1.2499999999999678,USDJPY,0.24999999999996775
12388,2021-12-29 10:59:00,-1,114.996,115.036,114.308,4.000000000000625,17.199999999997015,1,1D,1,-1.0,SL,-1.324999999999949,USDJPY,0.3249999999999492
12396,2021-12-29 18:59:00,-1,114.963,115.01100000000001,114.308,4.800000000001603,13.645833333328504,1,1D,1,-1.0,SL,-1.2708333333332429,USDJPY,0.2708333333332429
11212,2021-12-29 20:59:00,-1,16492.199,16527.639,16308.919,35.43999999999869,5.171557562076959,1,1D,1,-1.0,SL,-1.0423250564334101,NAS100,0.04232505643341014
12398,2021-12-29 21:59:00,-1,1.13459,1.13533,1.12783,7.399999999999629,9.135135135135426,1,4H,3,-1.0,SL,-1.1621621621621703,EURUSD,0.16216216216217028
11216,2021-12-30 02:59:00,-1,16478.419,16494.009,16308.919,15.589999999996508,10.872354073126349,1,1D,1,-1.0,SL,-1.0962155227710286,NAS100,0.09621552277102861
12415,2021-12-30 15:59:00,-1,1.34985,1.35225,1.34164,23.999999999999577,3.4208333333334147,1,12H,3,-1.0,SL,-1.062500000000001,GBPUSD,0.0625000000000011
12431,2021-12-31 06:59:00,1,1.13153,1.13069,1.13598,8.399999999999519,5.2976190476194285,1,12H,1,-1.0,SL,-1.142857142857151,EURUSD,0.14285714285715104
11242,2021-12-31 06:59:00,-1,16412.889,16425.889,16308.919,13.0,7.997692307692257,1,1D,1,-1.0,SL,-1.1153846153846154,NAS100,0.11538461538461539
11244,2021-12-31 08:59:00,-1,16422.389,16435.999,16308.919,13.610000000000582,8.337252020572704,1,1D,1,-1.0,SL,-1.1102130786186581,NAS100,0.11021307861865803
11254,2021-12-31 18:59:00,-1,16379.249,16402.199,16308.919,22.950000000000728,3.0644880174290936,1,1D,1,-1.0,SL,-1.065359477124181,NAS100,0.06535947712418093
11259,2022-01-03 01:59:00,-1,16404.179,16429.709,16308.919,25.529999999998836,3.7312965139053884,1,1D,1,-1.0,SL,-1.0587544065804961,NAS100,0.058754406580496216
11261,2022-01-03 03:59:00,-1,16408.129,16420.299,16308.919,12.169999999998254,8.152013147084238,1,1D,1,-1.0,SL,-1.1232539030402806,NAS100,0.12325390304028062
12465,2022-01-03 15:59:00,-1,115.293,115.376,115.004,8.29999999999984,3.481927710843458,1,12H,2,-1.0,SL,-1.1566265060240994,USDJPY,0.1566265060240994
12476,2022-01-04 04:59:00,-1,1.34688,1.3477,1.34304,8.199999999998209,4.6829268292693955,1,4H,2,-1.0,SL,-1.1829268292683326,GBPUSD,0.18292682926833265
12496,2022-01-05 00:59:00,-1,1.35293,1.35358,1.34304,6.500000000000394,15.215384615383622,1,1D,1,-1.0,SL,-1.2307692307692168,GBPUSD,0.23076923076921677
12498,2022-01-05 02:59:00,-1,1.35311,1.3540699999999999,1.34304,9.599999999998499,10.489583333334998,1,1D,1,-1.0,SL,-1.1562500000000244,GBPUSD,0.15625000000002442
12502,2022-01-05 05:59:00,1,1.12937,1.12863,1.13224,7.399999999999629,3.8783783783784758,1,4H,2,3.8783783783784758,TP,3.7162162162163055,EURUSD,0.16216216216217028
11301,2022-01-05 08:59:00,-1,4786.545,4791.599,4755.933,5.054000000000087,6.056984566679769,1,1D,1,-1.0,SL,-1.1187178472497012,SPX500,0.11871784724970115
11303,2022-01-05 10:59:00,-1,4790.539,4797.299,4755.933,6.760000000000218,5.11923076923057,1,1D,1,5.11923076923057,TP,5.030473372780868,SPX500,0.08875739644970128
12510,2022-01-05 14:59:00,-1,1.35467,1.35612,1.34304,14.499999999999513,8.020689655172703,1,1D,1,-1.0,SL,-1.1034482758620725,GBPUSD,0.10344827586207243
11308,2022-01-05 15:59:00,-1,4790.399,4798.145,4755.933,7.746000000000095,4.449522334107917,1,1D,1,4.449522334107917,TP,4.37206300025819,SPX500,0.07745933384972795
12514,2022-01-05 18:59:00,-1,1.35851,1.35992,1.34304,14.099999999999113,10.971631205674516,1,1D,1,-0.34751773049639023,tiempo,-0.4539007092198012,GBPUSD,0.10638297872341095
12526,2022-01-06 04:59:00,1,115.884,115.81599999999999,116.241,6.800000000001205,5.249999999999059,1,12H,2,-1.0,SL,-1.1911764705882013,USDJPY,0.19117647058820142
12542,2022-01-06 20:59:00,-1,115.9,115.962,115.619,6.199999999999761,4.532258064516399,1,12H,1,-1.0,SL,-1.2096774193548467,USDJPY,0.2096774193548468
12545,2022-01-07 00:59:00,1,1.12958,1.12889,1.13298,6.900000000000794,4.927536231883591,1,4H,1,4.927536231883591,TP,4.75362318840535,EURUSD,0.17391304347824085
12561,2022-01-07 17:59:00,-1,1.3579,1.35843,1.349,5.299999999999194,16.79245283019148,1,12H,1,-1.0,SL,-1.2830188679245713,GBPUSD,0.2830188679245713
12593,2022-01-11 01:59:00,-1,1.35795,1.35881,1.3527,8.60000000000083,6.104651162790082,1,1D,1,-1.0,SL,-1.174418604651146,GBPUSD,0.17441860465114598
11414,2022-01-12 02:59:00,-1,15835.379,15846.909,15772.829,11.529999999998836,5.4249783174334265,1,4H,1,-1.0,SL,-1.1300954032957633,NAS100,0.13009540329576336
12636,2022-01-12 20:59:00,-1,1.37105,1.37153,1.35612,4.799999999998139,31.104166666678953,1,12H,1,-1.0,SL,-1.3125000000001212,GBPUSD,0.3125000000001212
12664,2022-01-13 23:59:00,-1,1.14564,1.1460299999999999,1.14357,3.8999999999989043,5.3076923076938405,1,12H,2,-1.0,SL,-1.307692307692394,EURUSD,0.30769230769239414
12664,2022-01-14 00:59:00,1,1.37093,1.37038,1.37487,5.5000000000005045,7.163636363635805,1,12H,1,-1.0,SL,-1.2727272727272476,GBPUSD,0.2727272727272477
12669,2022-01-14 04:59:00,-1,1.14736,1.14775,1.14357,3.900000000001125,9.717948717945813,1,12H,2,-1.0,SL,-1.307692307692219,EURUSD,0.30769230769221895
11457,2022-01-14 10:59:00,1,4667.136,4659.854,4744.651,7.282000000000153,10.6447404559184,1,12H,3,-1.0,SL,-1.0823949464432832,SPX500,0.08239494644328307
11463,2022-01-14 16:59:00,1,4644.951,4621.74,4744.651,23.21100000000024,4.29537719184864,1,12H,3,-1.0,SL,-1.0258498125888584,SPX500,0.025849812588858462
11465,2022-01-14 18:59:00,1,4635.236,4613.442,4744.651,21.79399999999987,5.020418463797404,1,12H,3,-1.0,SL,-1.0275305129852255,SPX500,0.027530512985225457
11475,2022-01-14 19:59:00,-1,15507.619,15557.209,15322.879,49.590000000000146,3.7253478523895796,1,4H,1,-1.0,SL,-1.030248033877798,NAS100,0.030248033877797856
11479,2022-01-17 10:59:00,-1,4668.039,4675.342,4629.799,7.302999999999884,5.2362042996029565,1,4H,3,5.2362042996029565,TP,5.154046282349771,SPX500,0.08215801725318493
11488,2022-01-17 10:59:00,-1,15612.599,15646.589,15482.059,33.98999999999978,3.8405413356870173,1,4H,3,3.8405413356870173,TP,3.7964107090321186,NAS100,0.04413062665489878
11481,2022-01-17 12:59:00,-1,4671.848,4675.345,4629.799,3.4970000000002983,12.024306548469085,1,4H,3,12.024306548469085,TP,11.852730912209449,SPX500,0.17157563625963648
11490,2022-01-17 12:59:00,-1,15625.409,15639.699,15482.059,14.290000000000873,10.031490552833562,1,4H,3,10.031490552833562,TP,9.926522043386402,NAS100,0.10496850944715944
11489,2022-01-18 01:59:00,-1,4667.342,4671.199,4653.833,3.856999999999971,3.5024630541872224,1,4H,1,3.5024630541872224,TP,3.3469017371014034,SPX500,0.15556131708581916
11495,2022-01-18 07:59:00,1,4640.633,4633.636,4744.651,6.996999999999389,14.866085465200674,2,1D,3,-1.0,SL,-1.085751036158361,SPX500,0.08575103615836106
11504,2022-01-18 07:59:00,-1,15455.579,15469.489,15322.879,13.909999999999854,9.539899352983486,1,1D,1,9.539899352983486,TP,9.432063263838984,NAS100,0.10783608914450149
11501,2022-01-18 13:59:00,1,4619.636,4610.639,4744.651,8.997000000000298,13.895187284649914,1,1D,2,-1.0,SL,-1.066688896298764,SPX500,0.06668889629876404
11506,2022-01-18 18:59:00,1,4586.836,4569.348,4744.651,17.488000000000284,9.02418801463844,1,1D,2,-1.0,SL,-1.0343092406221404,SPX500,0.03430924062214034
11553,2022-01-20 12:59:00,1,15155.679,15125.719,15275.279,29.960000000000946,3.991989319092009,2,4H,1,3.991989319092009,TP,3.941922563417778,NAS100,0.05006675567423073
11545,2022-01-20 13:59:00,-1,4554.033,4559.748,4536.436,5.714999999999236,3.0790901137363105,1,4H,1,-1.0,SL,-1.104986876640434,SPX500,0.10498687664043398
12831,2022-01-24 21:59:00,-1,113.939,114.00800000000001,113.65,6.900000000001683,4.188405797100243,1,4H,1,-1.0,SL,-1.1884057971014033,USDJPY,0.18840579710140334
11599,2022-01-25 01:59:00,1,4376.336,4361.851,4494.352,14.485000000000582,8.147462892647212,1,1D,1,-1.0,SL,-1.0414221608560563,SPX500,0.04142216085605632
11607,2022-01-25 01:59:00,1,14358.319,14305.309,14869.579,53.01000000000022,9.644595359366122,1,1D,1,-1.0,SL,-1.0282965478211656,NAS100,0.0282965478211657
11600,2022-01-25 02:59:00,1,4375.845,4361.539,4494.352,14.306000000000495,8.283727107507026,1,1D,1,-1.0,SL,-1.041940444568711,SPX500,0.041940444568710974
12835,2022-01-25 03:59:00,1,1.34758,1.34658,1.35071,9.999999999998899,3.130000000000422,1,4H,2,-1.0,SL,-1.1500000000000166,GBPUSD,0.1500000000000165
11621,2022-01-25 15:59:00,1,14141.789,14048.869,14869.579,92.92000000000007,7.832436504520001,1,1D,1,-1.0,SL,-1.01614291863969,NAS100,0.016142918639690043
11613,2022-01-25 15:59:00,1,4325.799,4283.139,4494.352,42.659999999999854,3.9510782934833677,1,1D,1,-1.0,SL,-1.0140646976090015,SPX500,0.014064697609001454
12854,2022-01-25 22:59:00,1,1.35047,1.34977,1.3565,7.0000000000014495,8.614285714283902,1,1D,1,-1.0,SL,-1.21428571428567,GBPUSD,0.21428571428566992
12855,2022-01-25 22:59:00,1,1.13016,1.12932,1.13289,8.399999999999519,3.250000000000066,2,12H,2,-1.0,SL,-1.142857142857151,EURUSD,0.14285714285715104
12860,2022-01-26 02:59:00,-1,113.86,113.90400000000001,113.466,4.400000000001114,8.954545454543311,1,1D,1,-1.0,SL,-1.2954545454544706,USDJPY,0.29545454545447064
11627,2022-01-26 07:59:00,1,4367.036,4353.333,4411.999,13.70300000000043,3.2812522805223914,1,4H,1,3.2812522805223914,TP,3.2374662482666823,SPX500,0.043786032255709054
11635,2022-01-26 07:59:00,1,14227.289,14165.029,14414.569,62.26000000000022,3.0080308384195016,1,4H,1,3.0080308384195016,TP,2.9839383231609085,NAS100,0.024092515258592913
12867,2022-01-26 09:59:00,-1,114.124,114.19000000000001,113.466,6.600000000001671,9.969696969694464,1,1D,1,-1.0,SL,-1.196969696969647,USDJPY,0.1969696969696471
12888,2022-01-27 06:59:00,-1,114.663,114.75800000000001,114.207,9.500000000001307,4.799999999999372,1,4H,2,-1.0,SL,-1.136842105263139,USDJPY,0.13684210526313906
12895,2022-01-27 15:59:00,1,1.33895,1.33649,1.3565,24.600000000001288,7.134146341463023,1,1D,1,-1.0,SL,-1.0609756097560943,GBPUSD,0.06097560975609437
12898,2022-01-27 18:59:00,1,1.33836,1.33656,1.3565,18.000000000000238,10.07777777777767,1,1D,1,-1.0,SL,-1.0833333333333321,GBPUSD,0.08333333333333223
11664,2022-01-28 00:59:00,1,4346.945,4328.545,4454.599,18.399999999999636,5.850760869565358,1,1D,2,-1.0,SL,-1.0326086956521745,SPX500,0.03260869565217456
11672,2022-01-28 00:59:00,1,14132.869,14062.359,14654.387,70.51000000000022,7.396369309317805,2,1D,3,-1.0,SL,-1.0212735782158557,NAS100,0.02127357821585584
12907,2022-01-28 01:59:00,-1,115.443,115.485,115.137,4.200000000000159,7.285714285713947,1,4H,2,-1.0,SL,-1.3095238095237978,USDJPY,0.3095238095237978
11679,2022-01-28 07:59:00,1,14155.659,14111.319,14654.387,44.340000000000146,11.247812359043738,2,1D,3,-1.0,SL,-1.0338294993234098,NAS100,0.0338294993234099
11671,2022-01-28 07:59:00,1,4352.533,4342.533,4454.599,10.0,10.20659999999998,1,1D,2,-1.0,SL,-1.06,SPX500,0.06
12915,2022-01-28 11:59:00,-1,1.33892,1.33954,1.33577,6.199999999998429,5.080645161291946,1,12H,2,-1.0,SL,-1.241935483871029,GBPUSD,0.24193548387102903
12918,2022-01-28 14:59:00,-1,1.34203,1.34326,1.33577,12.299999999998423,5.089430894309721,1,12H,2,-1.0,SL,-1.1219512195122108,GBPUSD,0.12195121951221076
12920,2022-01-28 16:59:00,-1,1.34173,1.34337,1.33577,16.399999999998638,3.634146341463831,1,12H,2,-1.0,SL,-1.091463414634154,GBPUSD,0.09146341463415394
11690,2022-01-28 18:59:00,1,14244.419,14188.209,14654.387,56.20999999999913,7.29350649350662,2,1D,3,-1.0,SL,-1.0266856431239997,NAS100,0.0266856431239997
12926,2022-01-28 20:59:00,1,115.238,115.178,115.668,6.000000000000227,7.166666666666509,1,4H,1,-1.0,SL,-1.2166666666666583,USDJPY,0.21666666666665846
12926,2022-01-30 22:59:00,-1,1.33954,1.34055,1.33649,10.099999999999554,3.0198019801981504,1,12H,1,-1.0,SL,-1.148514851485155,GBPUSD,0.14851485148515509
12928,2022-01-31 00:59:00,-1,1.34009,1.34093,1.33649,8.399999999999519,4.285714285714588,1,12H,1,-1.0,SL,-1.1785714285714388,GBPUSD,0.1785714285714388
12931,2022-01-31 01:59:00,-1,115.438,115.49600000000001,114.474,5.8000000000006935,16.620689655170402,1,1D,2,-1.0,SL,-1.224137931034456,USDJPY,0.22413793103445598
11699,2022-01-31 05:59:00,1,14500.539,14467.199,14654.387,33.340000000000146,4.614517096580663,2,1D,3,-1.0,SL,-1.0449910017996398,NAS100,0.04499100179963988
12936,2022-01-31 06:59:00,-1,115.437,115.539,114.474,10.200000000000387,9.441176470587818,1,1D,2,9.441176470587818,TP,9.313725490195665,USDJPY,0.12745098039215202
12937,2022-01-31 07:59:00,1,115.433,115.368,115.668,6.500000000001194,3.6153846153839426,1,4H,1,-1.0,SL,-1.1999999999999633,USDJPY,0.1999999999999633
11701,2022-01-31 07:59:00,1,14486.759,14446.819,14654.387,39.94000000000051,4.196995493239822,2,1D,3,-1.0,SL,-1.0375563345017522,NAS100,0.03755633450175215
12936,2022-01-31 08:59:00,-1,1.34324,1.34453,1.33649,12.900000000000134,5.232558139534856,1,12H,1,-1.0,SL,-1.1162790697674407,GBPUSD,0.11627906976744065
11703,2022-01-31 09:59:00,-1,14534.229,14559.699,14365.849,25.470000000001164,6.610914801727189,1,4H,1,-1.0,SL,-1.058892815076558,NAS100,0.05889281507655797
12951,2022-01-31 23:59:00,-1,1.34441,1.34493,1.34056,5.199999999998539,7.403846153848486,1,4H,1,-1.0,SL,-1.2884615384616196,GBPUSD,0.2884615384616195
11719,2022-02-01 11:59:00,-1,4500.742,4511.799,4403.742,11.056999999999789,8.772723161798124,1,12H,1,-1.0,SL,-1.0542642669801945,SPX500,0.05426426698019458
12979,2022-02-02 01:59:00,1,114.701,114.637,115.068,6.399999999999295,5.734375000000701,1,4H,3,-1.0,SL,-1.2031250000000224,USDJPY,0.20312500000002237
12982,2022-02-02 04:59:00,-1,114.764,114.81200000000001,114.474,4.800000000001603,6.041666666664483,1,1D,2,6.041666666664483,TP,5.77083333333124,USDJPY,0.2708333333332429
12995,2022-02-02 18:59:00,-1,1.13092,1.13152,1.1268,6.00000000000156,6.866666666664718,1,4H,1,6.866666666664718,TP,6.66666666666477,EURUSD,0.199999999999948
13003,2022-02-03 02:59:00,-1,1.12988,1.13043,1.1268,5.5000000000005045,5.599999999999435,2,4H,1,-1.0,SL,-1.2181818181817983,EURUSD,0.21818181818179816
13009,2022-02-03 08:59:00,-1,1.1295,1.13034,1.1268,8.399999999999519,3.2142857142858086,2,4H,1,3.2142857142858086,TP,3.0714285714286573,EURUSD,0.14285714285715104
13052,2022-02-07 03:59:00,1,1.14328,1.14237,1.14837,9.099999999999664,5.593406593406598,1,4H,1,-1.0,SL,-1.1318681318681367,EURUSD,0.13186813186813673
13067,2022-02-07 18:59:00,1,1.14264,1.14161,1.14587,10.300000000000864,3.135922330096673,1,4H,1,-1.0,SL,-1.1165048543689222,EURUSD,0.11650485436892226
13070,2022-02-07 20:59:00,1,115.105,115.04299999999999,115.353,6.200000000001182,3.999999999999083,1,4H,1,3.999999999999083,TP,3.7903225806442844,USDJPY,0.20967741935479872
11828,2022-02-08 02:59:00,1,14601.179,14569.179,14837.809,32.0,7.394687499999975,1,12H,2,-1.0,SL,-1.046875,NAS100,0.046875
11821,2022-02-08 03:59:00,-1,4486.551,4491.94,4451.254,5.388999999999214,6.549823714975993,1,4H,3,-1.0,SL,-1.1113379105585615,SPX500,0.11133791055856142
11824,2022-02-08 06:59:00,-1,4486.799,4491.199,4451.254,4.399999999999636,8.078409090909775,1,4H,3,-1.0,SL,-1.1363636363636476,SPX500,0.13636363636364762
13079,2022-02-08 07:59:00,1,1.35232,1.35063,1.36144,16.899999999999693,5.39644970414212,1,1D,1,5.39644970414212,TP,5.307692307692414,GBPUSD,0.08875739644970576
13085,2022-02-08 13:59:00,1,1.35383,1.35145,1.36144,23.800000000000487,3.1974789915965287,1,1D,1,3.1974789915965287,TP,3.134453781512496,GBPUSD,0.06302521008403232
13088,2022-02-08 16:59:00,-1,1.35505,1.3557299999999999,1.35073,6.799999999997919,6.352941176472682,1,4H,3,-1.0,SL,-1.2205882352941853,GBPUSD,0.22058823529418517
13092,2022-02-08 20:59:00,1,1.355,1.35395,1.36144,10.499999999999954,6.133333333333361,1,1D,1,-1.0,SL,-1.1428571428571435,GBPUSD,0.1428571428571435
13099,2022-02-09 03:59:00,-1,1.35588,1.35673,1.35073,8.500000000000174,6.058823529411627,1,12H,1,-1.0,SL,-1.1764705882352904,GBPUSD,0.1764705882352905
13103,2022-02-09 07:59:00,1,1.35529,1.35363,1.36144,16.599999999999948,3.704819277108372,1,1D,1,-1.0,SL,-1.0903614457831328,GBPUSD,0.09036144578313281
13107,2022-02-09 11:59:00,1,1.35762,1.35662,1.36144,10.000000000001119,3.819999999999507,1,1D,1,-1.0,SL,-1.1499999999999833,GBPUSD,0.1499999999999832
13116,2022-02-09 20:59:00,1,1.35365,1.35256,1.36144,10.900000000000354,7.1467889908254225,1,1D,1,-1.0,SL,-1.1376146788990782,GBPUSD,0.1376146788990781
13122,2022-02-10 00:59:00,-1,115.573,115.644,115.232,7.1000000000012164,4.802816901407543,2,12H,1,-1.0,SL,-1.1830985915492644,USDJPY,0.18309859154926442
13123,2022-02-10 03:59:00,-1,1.3532,1.35369,1.35073,4.900000000001015,5.040816326529511,1,1D,3,-1.0,SL,-1.3061224489795284,GBPUSD,0.30612244897952845
11879,2022-02-10 09:59:00,1,14992.569,14975.319,15070.117,17.25,4.495536231884097,1,4H,2,-1.0,SL,-1.0869565217391304,NAS100,0.08695652173913043
13130,2022-02-10 10:59:00,-1,1.35693,1.35799,1.35073,10.600000000000609,5.849056603773233,1,1D,3,-1.0,SL,-1.141509433962256,GBPUSD,0.14150943396225601
11873,2022-02-10 11:59:00,-1,4577.351,4582.099,4548.736,4.748000000000502,6.026748104464355,1,12H,1,-1.0,SL,-1.1263689974726068,SPX500,0.1263689974726067
13133,2022-02-10 11:59:00,-1,115.816,115.864,115.05,4.800000000000182,15.95833333333284,1,1D,1,-1.0,SL,-1.270833333333323,USDJPY,0.2708333333333231
11881,2022-02-10 11:59:00,-1,15003.179,15017.419,14864.849,14.239999999999782,9.714185393258571,1,12H,1,-1.0,SL,-1.105337078651687,NAS100,0.10533707865168701
13141,2022-02-10 19:59:00,1,115.907,115.815,116.337,9.199999999999875,4.673913043478398,1,4H,1,-1.0,SL,-1.141304347826089,USDJPY,0.1413043478260889
13143,2022-02-10 21:59:00,-1,115.959,116.13000000000001,115.05,17.100000000000648,5.3157894736840445,1,1D,1,-1.0,SL,-1.0760233918128626,USDJPY,0.07602339181286262
13155,2022-02-11 11:59:00,-1,1.35623,1.3571199999999999,1.35073,8.899999999998354,6.179775280900087,1,1D,3,-1.0,SL,-1.168539325842728,GBPUSD,0.1685393258427278
13161,2022-02-11 17:59:00,-1,1.36007,1.36063,1.35073,5.60000000000116,16.678571428567803,1,1D,3,16.678571428567803,TP,16.410714285710714,GBPUSD,0.2678571428570874
13177,2022-02-14 07:59:00,1,115.408,115.28399999999999,115.99,12.400000000000944,4.6935483870963655,1,4H,1,-1.0,SL,-1.1048387096774115,USDJPY,0.10483870967741138
13179,2022-02-14 11:59:00,1,1.35139,1.35066,1.36432,7.300000000001194,17.712328767120233,1,1D,3,-1.0,SL,-1.205479452054761,GBPUSD,0.2054794520547609
13193,2022-02-15 01:59:00,-1,1.35376,1.3546799999999999,1.34948,9.199999999998099,4.652173913044507,1,4H,1,-1.0,SL,-1.1630434782609034,GBPUSD,0.16304347826090326
13194,2022-02-15 02:59:00,1,1.35402,1.35334,1.36432,6.800000000000139,15.147058823529067,1,1D,3,-1.0,SL,-1.220588235294113,GBPUSD,0.22058823529411312
11939,2022-02-15 03:59:00,1,14303.469,14295.369,14403.997,8.099999999998545,12.410864197533124,2,4H,1,-1.0,SL,-1.1851851851852184,NAS100,0.18518518518521845
13201,2022-02-15 09:59:00,-1,1.35512,1.35676,1.34948,16.399999999998638,3.4390243902442426,1,4H,1,3.4390243902442426,TP,3.347560975610089,GBPUSD,0.09146341463415394
13204,2022-02-15 12:59:00,1,1.35403,1.3532,1.36432,8.300000000001084,12.397590361444056,1,1D,3,-1.0,SL,-1.1807228915662416,GBPUSD,0.18072289156624144
11950,2022-02-15 14:59:00,1,14512.089,14454.739,14778.189,57.350000000000364,4.639930252833455,1,1D,1,-1.0,SL,-1.02615518744551,NAS100,0.02615518744550986
13207,2022-02-15 15:59:00,1,1.35209,1.34852,1.36432,35.70000000000073,3.4257703081231687,1,1D,3,2.526610644257659,tiempo,2.484593837534971,GBPUSD,0.04201680672268822
