i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins,coste_R
18991,2020-04-16 08:44:00,1,2801.649,2799.637,2853.455,2.0119999999997162,25.748508946325718,1,1D,2,-1.0,SL,-1.2982107355865231,SPX500,0.29821073558652317
21695,2020-04-16 08:44:00,1,1.24923,1.24869,1.25269,5.399999999999849,6.407407407407621,3,4H,3,-1.0,SL,-1.2777777777777855,GBPUSD,0.2777777777777855
21718,2020-04-16 08:49:00,1,1.08853,1.08796,1.09111,5.699999999999594,4.5263157894740536,2,4H,1,-1.0,SL,-1.2105263157894885,EURUSD,0.21052631578948866
19182,2020-04-16 09:09:00,1,8660.49,8650.77,8715.01,9.719999999999345,5.60905349794281,1,12H,2,-1.0,SL,-1.1543209876543314,NAS100,0.1543209876543314
18996,2020-04-16 09:09:00,1,2794.434,2790.052,2853.455,4.382000000000062,13.468963943404587,1,1D,2,-1.0,SL,-1.1369237790963012,SPX500,0.13692377909630113
21729,2020-04-16 09:44:00,1,1.08677,1.08615,1.09111,6.200000000000649,6.999999999999284,2,4H,1,-1.0,SL,-1.1935483870967538,EURUSD,0.1935483870967539
19006,2020-04-16 09:59:00,1,2798.655,2794.44,2853.455,4.2150000000001455,13.001186239619889,1,1D,2,-1.0,SL,-1.1423487544483937,SPX500,0.14234875444839365
21710,2020-04-16 09:59:00,1,1.24732,1.24668,1.25269,6.399999999999739,8.390625000000494,2,4H,3,-1.0,SL,-1.2343750000000095,GBPUSD,0.23437500000000955
19192,2020-04-16 09:59:00,1,8675.96,8664.44,8715.01,11.519999999998618,3.389756944444946,1,12H,2,-1.0,SL,-1.130208333333349,NAS100,0.13020833333334897
19008,2020-04-16 10:09:00,1,2793.649,2787.2,2853.455,6.449000000000069,9.273685842766227,1,1D,2,-1.0,SL,-1.0930376802605044,SPX500,0.0930376802605045
19194,2020-04-16 10:09:00,1,8662.25,8645.49,8715.01,16.76000000000022,3.147971360381834,1,12H,2,-1.0,SL,-1.0894988066825764,NAS100,0.0894988066825764
21742,2020-04-16 10:49:00,1,1.08774,1.08711,1.09907,6.299999999999084,17.9841269841297,1,1D,1,-1.0,SL,-1.1904761904762182,EURUSD,0.19047619047621817
19017,2020-04-16 10:54:00,1,2799.534,2795.44,2853.455,4.094000000000051,13.17073766487522,1,1D,2,-1.0,SL,-1.1465559355153865,SPX500,0.14655593551538654
19020,2020-04-16 11:09:00,1,2794.652,2792.334,2853.455,2.318000000000211,25.367989646244403,1,1D,2,-1.0,SL,-1.2588438308886736,SPX500,0.2588438308886736
21724,2020-04-16 11:09:00,1,1.24859,1.24787,1.25269,7.200000000000539,5.694444444444008,2,4H,3,-1.0,SL,-1.2083333333333177,GBPUSD,0.20833333333331772
19206,2020-04-16 11:09:00,1,8668.45,8662.51,8715.01,5.940000000000509,7.838383838383081,1,12H,2,-1.0,SL,-1.2525252525252308,NAS100,0.2525252525252309
21731,2020-04-16 11:44:00,1,1.24844,1.2477800000000001,1.25269,6.599999999998829,6.439393939395214,2,4H,3,-1.0,SL,-1.2272727272727675,GBPUSD,0.2272727272727676
21746,2020-04-16 11:44:00,-1,107.684,107.73400000000001,107.344,5.000000000001137,6.799999999998522,1,4H,2,6.799999999998522,TP,6.539999999998581,USDJPY,0.2599999999999409
21734,2020-04-16 11:59:00,1,1.24821,1.2475100000000001,1.25269,6.999999999999229,6.4000000000007615,2,4H,3,-1.0,SL,-1.214285714285738,GBPUSD,0.2142857142857379
19218,2020-04-16 12:09:00,1,8653.96,8643.98,8715.01,9.979999999999563,6.1172344689382525,1,12H,2,-1.0,SL,-1.1503006012024113,NAS100,0.15030060120241137
19221,2020-04-16 12:24:00,1,8643.19,8629.64,8715.01,13.550000000001091,5.300369003689588,1,12H,2,-1.0,SL,-1.1107011070110613,NAS100,0.1107011070110612
21751,2020-04-16 13:24:00,1,1.2498,1.24897,1.25269,8.300000000001084,3.48192771084299,2,4H,3,-1.0,SL,-1.1807228915662416,GBPUSD,0.18072289156624144
21766,2020-04-16 13:24:00,-1,107.56,107.607,107.344,4.699999999999704,4.595744680851527,1,4H,2,-1.0,SL,-1.2765957446808684,USDJPY,0.27659574468086845
21757,2020-04-16 13:54:00,1,1.25004,1.2495,1.25269,5.399999999999849,4.907407407407621,2,4H,3,-1.0,SL,-1.2777777777777855,GBPUSD,0.2777777777777855
19056,2020-04-16 14:09:00,1,2768.849,2766.14,2853.455,2.7090000000002874,31.231450719819414,1,1D,2,-1.0,SL,-1.2214839424141515,SPX500,0.22148394241415148
19247,2020-04-16 14:34:00,-1,8673.17,8683.3,8606.72,10.1299999999992,6.559723593287855,1,4H,1,-1.0,SL,-1.1480750246791824,NAS100,0.1480750246791825
21790,2020-04-16 14:49:00,1,1.08682,1.08626,1.09048,5.599999999998939,6.5357142857155175,2,4H,1,-1.0,SL,-1.2142857142857548,EURUSD,0.21428571428575488
21794,2020-04-16 15:09:00,1,1.08448,1.08339,1.09048,10.900000000000354,5.504587155962925,2,4H,1,-1.0,SL,-1.1100917431192625,EURUSD,0.11009174311926248
21787,2020-04-16 15:09:00,-1,107.728,107.831,107.344,10.300000000000864,3.728155339805516,1,4H,2,-1.0,SL,-1.1262135922329992,USDJPY,0.12621359223299913
21774,2020-04-16 15:19:00,1,1.24478,1.24408,1.25269,6.999999999999229,11.300000000001363,2,4H,3,-1.0,SL,-1.214285714285738,GBPUSD,0.2142857142857379
21798,2020-04-16 15:29:00,1,1.08344,1.08271,1.09048,7.299999999998974,9.643835616439622,2,4H,1,-1.0,SL,-1.1643835616438587,EURUSD,0.16438356164385873
21776,2020-04-16 15:29:00,1,1.24336,1.24204,1.25269,13.199999999999878,7.068181818181929,2,4H,3,-1.0,SL,-1.1136363636363646,GBPUSD,0.11363636363636469
21778,2020-04-16 15:39:00,1,1.24269,1.24117,1.25269,15.199999999999658,6.578947368421207,2,4H,3,-1.0,SL,-1.098684210526318,GBPUSD,0.09868421052631801
21793,2020-04-16 15:39:00,-1,107.717,107.78500000000001,107.344,6.800000000001205,5.485294117646156,1,4H,2,-1.0,SL,-1.1911764705882013,USDJPY,0.19117647058820142
19074,2020-04-16 15:39:00,1,2794.355,2787.355,2853.455,7.0,8.44285714285713,1,1D,2,-1.0,SL,-1.0857142857142856,SPX500,0.08571428571428572
19264,2020-04-16 15:59:00,-1,8784.7,8794.96,8606.72,10.2599999999984,17.346978557507715,1,4H,1,-1.0,SL,-1.1461988304093795,NAS100,0.14619883040937953
21785,2020-04-16 16:14:00,1,1.24329,1.24242,1.25269,8.699999999999264,10.804597701150426,2,4H,3,-1.0,SL,-1.1724137931034628,GBPUSD,0.17241379310346286
21809,2020-04-16 16:59:00,-1,107.718,107.76,107.344,4.200000000000159,8.904761904761791,1,4H,2,-1.0,SL,-1.3095238095237978,USDJPY,0.3095238095237978
19284,2020-04-16 17:39:00,-1,8688.09,8705.69,8606.72,17.600000000000364,4.623295454545405,1,4H,1,-1.0,SL,-1.085227272727271,NAS100,0.08522727272727097
21819,2020-04-16 17:49:00,-1,107.615,107.665,107.344,5.000000000001137,5.419999999998783,1,4H,2,-1.0,SL,-1.259999999999941,USDJPY,0.2599999999999409
19102,2020-04-16 17:59:00,1,2780.2,2775.34,2808.443,4.859999999999673,5.811316872428456,2,4H,2,-1.0,SL,-1.123456790123465,SPX500,0.1234567901234651
19103,2020-04-16 18:04:00,1,2779.843,2772.637,2808.443,7.205999999999676,3.9689147932280946,2,4H,2,3.9689147932280946,TP,3.8856508465170165,SPX500,0.08326394671107784
21811,2020-04-16 18:24:00,1,1.24521,1.24472,1.2647,4.899999999998794,39.77551020409143,1,1D,1,-1.0,SL,-1.3061224489796672,GBPUSD,0.30612244897966717
19113,2020-04-16 18:54:00,1,2788.149,2781.643,2808.443,6.505999999999858,3.1192745158316577,2,4H,2,-1.0,SL,-1.0922225637872753,SPX500,0.0922225637872753
21828,2020-04-16 19:49:00,1,1.24524,1.24468,1.2647,5.599999999998939,34.750000000006644,1,1D,1,-1.0,SL,-1.2678571428571936,GBPUSD,0.2678571428571936
21853,2020-04-16 21:54:00,1,1.2487,1.24716,1.2647,15.399999999998748,10.389610389611244,1,1D,1,-1.0,SL,-1.0974025974026054,GBPUSD,0.09740259740260532
21860,2020-04-16 22:29:00,1,1.24778,1.24716,1.25269,6.199999999998429,7.919354838711993,1,12H,1,-1.0,SL,-1.241935483871029,GBPUSD,0.24193548387102903
21955,2020-04-17 06:24:00,1,1.24739,1.2463,1.25269,10.900000000000354,4.862385321100835,1,12H,1,-1.0,SL,-1.1376146788990782,GBPUSD,0.1376146788990781
21976,2020-04-17 08:09:00,1,1.24367,1.2424,1.25269,12.700000000001044,7.102362204723848,1,12H,1,-1.0,SL,-1.1181102362204627,GBPUSD,0.11811023622046274
21991,2020-04-17 08:09:00,-1,107.839,107.887,107.61,4.800000000000182,4.770833333333136,1,4H,1,-1.0,SL,-1.270833333333323,USDJPY,0.2708333333333231
21995,2020-04-17 08:29:00,-1,107.852,107.891,107.61,3.900000000000148,6.205128205128084,1,4H,1,-1.0,SL,-1.3333333333333206,USDJPY,0.3333333333333207
22004,2020-04-17 09:14:00,-1,107.813,107.863,107.61,4.999999999999716,4.06000000000029,1,4H,1,-1.0,SL,-1.2600000000000149,USDJPY,0.2600000000000148
21989,2020-04-17 09:14:00,1,1.24347,1.24255,1.25269,9.200000000000319,10.021739130434442,1,12H,1,-1.0,SL,-1.1630434782608638,GBPUSD,0.1630434782608639
22052,2020-04-17 13:14:00,-1,107.423,107.491,107.163,6.799999999999784,3.8235294117649024,1,12H,1,-1.0,SL,-1.1911764705882413,USDJPY,0.1911764705882414
19371,2020-04-17 18:09:00,1,2843.3,2840.749,2853.1,2.5510000000003856,3.841630733045177,1,1D,1,-1.0,SL,-1.2352018816150174,SPX500,0.23520188161501734
22113,2020-04-17 18:19:00,-1,107.581,107.643,107.163,6.199999999999761,6.74193548387133,1,12H,1,-1.0,SL,-1.2096774193548467,USDJPY,0.2096774193548468
22151,2020-04-19 21:33:00,-1,107.454,107.49300000000001,107.163,3.900000000001569,7.461538461535378,2,1D,1,-1.0,SL,-1.3333333333331994,USDJPY,0.33333333333319926
22162,2020-04-19 21:53:00,1,1.08712,1.08675,1.09111,3.6999999999998145,10.783783783784157,1,1D,1,-1.0,SL,-1.3243243243243406,EURUSD,0.32432432432434055
19596,2020-04-19 23:09:00,1,8760.17,8747.31,8856.94,12.860000000000582,7.5248833592531925,1,4H,1,-1.0,SL,-1.1166407465007724,NAS100,0.11664074650077233
19606,2020-04-19 23:59:00,1,8757.2,8750.62,8856.94,6.579999999999927,15.158054711246335,1,4H,1,-1.0,SL,-1.2279635258358688,NAS100,0.2279635258358688
22169,2020-04-20 00:19:00,1,1.24795,1.24744,1.25269,5.099999999997884,9.294117647063048,1,1D,1,-1.0,SL,-1.2941176470589455,GBPUSD,0.29411764705894555
19647,2020-04-20 03:24:00,-1,8815.96,8825.81,8702.22,9.850000000000364,11.547208121826962,1,4H,3,-1.0,SL,-1.1522842639593853,NAS100,0.15228426395938524
19461,2020-04-20 03:24:00,-1,2874.755,2878.143,2832.555,3.38799999999992,12.455726092090103,1,4H,2,-1.0,SL,-1.1770956316410903,SPX500,0.17709563164109035
19655,2020-04-20 04:04:00,-1,8826.16,8830.89,8702.22,4.729999999999563,26.202959830869332,1,4H,3,-1.0,SL,-1.3171247357294162,NAS100,0.3171247357294162
22219,2020-04-20 04:29:00,1,1.24801,1.24743,1.25269,5.800000000000249,8.068965517241063,1,1D,1,-1.0,SL,-1.2586206896551613,GBPUSD,0.2586206896551613
22240,2020-04-20 04:29:00,1,1.08702,1.08655,1.09111,4.700000000001925,8.702127659570749,1,1D,1,-1.0,SL,-1.2553191489360658,EURUSD,0.25531914893606567
19662,2020-04-20 04:39:00,-1,8824.15,8831.9,8702.22,7.75,15.732903225806488,1,4H,3,-1.0,SL,-1.1935483870967742,NAS100,0.1935483870967742
19485,2020-04-20 05:24:00,-1,2869.743,2872.743,2832.555,3.0,12.396000000000035,1,4H,2,-1.0,SL,-1.2,SPX500,0.19999999999999998
22239,2020-04-20 06:09:00,1,1.24504,1.24452,1.25269,5.199999999998539,14.711538461542895,1,1D,1,-1.0,SL,-1.2884615384616196,GBPUSD,0.2884615384616195
19495,2020-04-20 06:14:00,-1,2862.6,2866.043,2832.555,3.443000000000211,8.72640139413251,1,4H,2,-1.0,SL,-1.1742666279407388,SPX500,0.17426662794073866
19687,2020-04-20 06:44:00,-1,8785.82,8795.79,8702.22,9.970000000001164,8.385155466398254,1,4H,3,-1.0,SL,-1.150451354062169,NAS100,0.150451354062169
22248,2020-04-20 06:54:00,1,1.24618,1.24529,1.25269,8.900000000000574,7.31460674157258,1,1D,1,-1.0,SL,-1.1685393258426857,GBPUSD,0.16853932584268574
19503,2020-04-20 06:54:00,-1,2865.952,2868.537,2832.555,2.5849999999995816,12.919535783367811,1,4H,2,-1.0,SL,-1.2321083172147378,SPX500,0.23210831721473776
22269,2020-04-20 06:54:00,1,1.08543,1.08506,1.09111,3.6999999999998145,15.35135135135247,1,1D,1,-1.0,SL,-1.3243243243243406,EURUSD,0.32432432432434055
19689,2020-04-20 06:54:00,-1,8794.81,8799.61,8702.22,4.800000000001091,19.289583333328977,1,4H,3,-1.0,SL,-1.312499999999929,NAS100,0.31249999999992895
22265,2020-04-20 07:04:00,-1,107.868,107.915,107.163,4.7000000000011255,14.999999999996371,2,1D,1,-1.0,SL,-1.276595744680785,USDJPY,0.27659574468078485
22271,2020-04-20 07:04:00,1,1.08551,1.08505,1.09111,4.599999999999049,12.173913043480884,1,1D,1,-1.0,SL,-1.2608695652174453,EURUSD,0.2608695652174452
22252,2020-04-20 07:14:00,1,1.24554,1.24467,1.25269,8.700000000001484,8.218390804596288,1,1D,1,-1.0,SL,-1.1724137931034189,GBPUSD,0.17241379310341887
19696,2020-04-20 07:29:00,-1,8766.06,8775.0,8702.22,8.94000000000051,7.140939597315046,1,4H,3,-1.0,SL,-1.1677852348993194,NAS100,0.1677852348993193
22271,2020-04-20 07:34:00,-1,107.781,107.846,107.163,6.499999999999773,9.507692307692782,2,1D,1,-1.0,SL,-1.200000000000007,USDJPY,0.200000000000007
19699,2020-04-20 07:44:00,-1,8774.16,8780.1,8702.22,5.940000000000509,12.111111111110159,1,4H,3,-1.0,SL,-1.2525252525252308,NAS100,0.2525252525252309
22274,2020-04-20 07:49:00,-1,107.718,107.75800000000001,107.163,4.000000000000625,13.874999999998002,2,1D,1,-1.0,SL,-1.324999999999949,USDJPY,0.3249999999999492
22283,2020-04-20 08:04:00,1,1.08657,1.08615,1.09111,4.20000000000087,10.809523809521544,1,1D,1,-1.0,SL,-1.2857142857142265,EURUSD,0.2857142857142265
22288,2020-04-20 08:29:00,1,1.08644,1.08583,1.09111,6.099999999999994,7.655737704917962,1,1D,1,-1.0,SL,-1.19672131147541,EURUSD,0.19672131147541
19524,2020-04-20 08:39:00,-1,2853.249,2855.652,2832.555,2.4030000000002474,8.61173533083555,1,4H,2,-1.0,SL,-1.2496878901373027,SPX500,0.24968789013730264
19717,2020-04-20 09:14:00,-1,8780.59,8786.5,8702.22,5.9099999999998545,13.260575296108753,1,4H,3,-1.0,SL,-1.253807106598991,NAS100,0.25380710659899103
22303,2020-04-20 09:44:00,1,1.08839,1.08786,1.09111,5.299999999999194,5.1320754716989985,1,1D,1,-1.0,SL,-1.226415094339657,EURUSD,0.22641509433965706
19538,2020-04-20 09:49:00,-1,2852.555,2857.24,2832.555,4.684999999999945,4.268943436499516,1,4H,2,4.268943436499516,TP,4.14087513340453,SPX500,0.1280683030949855
19724,2020-04-20 09:49:00,-1,8776.24,8782.99,8702.22,6.75,10.96592592592599,1,4H,3,-1.0,SL,-1.2222222222222223,NAS100,0.2222222222222222
22288,2020-04-20 10:14:00,1,1.24689,1.24642,1.25269,4.699999999999704,12.340425531915727,1,1D,1,-1.0,SL,-1.3191489361702329,GBPUSD,0.3191489361702328
22296,2020-04-20 10:54:00,1,1.24595,1.24502,1.25269,9.299999999998754,7.247311827958165,1,1D,1,-1.0,SL,-1.1612903225806668,GBPUSD,0.16129032258066678
19738,2020-04-20 10:59:00,-1,8734.72,8739.39,8702.22,4.670000000000073,6.959314775160491,1,4H,3,-1.0,SL,-1.3211991434689456,NAS100,0.32119914346894574
19740,2020-04-20 11:09:00,-1,8740.64,8751.5,8702.22,10.860000000000582,3.5377532228359128,1,4H,3,-1.0,SL,-1.1381215469613186,NAS100,0.13812154696131856
22301,2020-04-20 11:19:00,1,1.24494,1.24443,1.25269,5.1000000000001044,15.196078431372523,1,1D,1,-1.0,SL,-1.2941176470588176,GBPUSD,0.2941176470588175
22332,2020-04-20 12:09:00,1,1.08549,1.08487,1.09111,6.200000000000649,9.064516129031242,1,1D,1,-1.0,SL,-1.1935483870967538,EURUSD,0.1935483870967539
22334,2020-04-20 12:19:00,-1,1.08557,1.08607,1.08119,5.00000000000167,8.759999999996731,1,4H,2,-1.0,SL,-1.2399999999999198,EURUSD,0.23999999999991983
19756,2020-04-20 12:29:00,-1,8737.58,8745.52,8702.22,7.940000000000509,4.453400503778125,1,4H,3,-1.0,SL,-1.1889168765742952,NAS100,0.18891687657429518
22343,2020-04-20 13:04:00,1,1.08638,1.0858,1.09111,5.799999999998029,8.155172413796087,1,1D,1,-1.0,SL,-1.2068965517242083,EURUSD,0.20689655172420823
19772,2020-04-20 13:49:00,-1,8773.71,8790.2,8702.22,16.4900000000016,4.335354760460452,1,4H,3,-1.0,SL,-1.0909642207398336,NAS100,0.0909642207398335
22331,2020-04-20 13:49:00,1,1.24362,1.24314,1.25269,4.8000000000003595,18.895833333332195,1,1D,1,-1.0,SL,-1.3124999999999765,GBPUSD,0.3124999999999766
22357,2020-04-20 14:14:00,-1,1.08704,1.08804,1.08119,9.999999999998899,5.850000000000555,1,4H,2,-1.0,SL,-1.1200000000000132,EURUSD,0.12000000000001321
22359,2020-04-20 14:24:00,1,1.08705,1.08649,1.09111,5.60000000000116,7.249999999998414,1,1D,1,-1.0,SL,-1.21428571428567,EURUSD,0.2142857142856699
19782,2020-04-20 14:39:00,-1,8800.2,8818.98,8702.22,18.779999999998836,5.217252396166531,1,4H,3,-1.0,SL,-1.0798722044728484,NAS100,0.0798722044728484
19785,2020-04-20 14:54:00,-1,8827.98,8839.7,8702.22,11.720000000001164,10.730375426620114,1,4H,3,-1.0,SL,-1.1279863481228543,NAS100,0.12798634812285417
19786,2020-04-20 14:59:00,-1,8828.96,8840.01,8702.22,11.050000000001091,11.4696832579174,1,4H,3,-1.0,SL,-1.1357466063348283,NAS100,0.1357466063348282
22379,2020-04-20 16:04:00,1,1.08754,1.08693,1.09111,6.099999999999994,5.852459016393568,1,1D,1,-1.0,SL,-1.19672131147541,EURUSD,0.19672131147541
19804,2020-04-20 16:29:00,-1,8825.7,8839.19,8702.22,13.489999999999782,9.153446997776381,1,4H,3,-1.0,SL,-1.1111934766493716,NAS100,0.11119347664937171
22385,2020-04-20 16:34:00,1,1.08777,1.08723,1.09111,5.399999999999849,6.185185185185581,1,1D,1,-1.0,SL,-1.2222222222222283,EURUSD,0.2222222222222284
22386,2020-04-20 16:39:00,-1,1.08746,1.08791,1.08119,4.499999999998394,13.9333333333383,1,4H,2,-1.0,SL,-1.2666666666667619,EURUSD,0.2666666666667618
22388,2020-04-20 16:49:00,1,1.08738,1.08691,1.09111,4.699999999999704,7.93617021276648,1,1D,1,-1.0,SL,-1.2553191489361861,EURUSD,0.25531914893618624
22367,2020-04-20 16:49:00,1,1.24654,1.24604,1.25269,4.999999999999449,12.300000000001555,1,1D,1,-1.0,SL,-1.3000000000000331,GBPUSD,0.300000000000033
22374,2020-04-20 17:24:00,1,1.24573,1.24525,1.25269,4.8000000000003595,14.499999999999075,1,1D,1,-1.0,SL,-1.3124999999999765,GBPUSD,0.3124999999999766
19820,2020-04-20 17:49:00,-1,8817.21,8824.0,8702.22,6.790000000000873,16.93519882179455,1,4H,3,-1.0,SL,-1.2209131075110173,NAS100,0.22091310751101725
22402,2020-04-20 17:59:00,1,1.08686,1.08646,1.09111,3.9999999999995595,10.625000000001387,1,1D,1,-1.0,SL,-1.3000000000000331,EURUSD,0.300000000000033
22412,2020-04-20 18:49:00,1,1.08632,1.08581,1.09111,5.1000000000001044,9.392156862745047,1,1D,1,-1.0,SL,-1.235294117647054,EURUSD,0.235294117647054
22421,2020-04-20 20:04:00,-1,107.761,107.805,107.3,4.400000000001114,10.47727272727004,2,12H,1,10.47727272727004,TP,10.18181818181557,USDJPY,0.29545454545447064
22458,2020-04-21 00:24:00,1,1.24344,1.24295,1.24868,4.900000000001015,10.693877551018012,2,4H,1,-1.0,SL,-1.3061224489795284,GBPUSD,0.30612244897952845
22479,2020-04-21 00:24:00,1,1.08568,1.08529,1.08871,3.8999999999989043,7.769230769233178,1,4H,1,-1.0,SL,-1.307692307692394,EURUSD,0.30769230769239414
22485,2020-04-21 00:54:00,-1,1.08567,1.08609,1.08119,4.20000000000087,10.666666666664023,1,1D,1,-1.0,SL,-1.2857142857142265,EURUSD,0.2857142857142265
22488,2020-04-21 01:09:00,-1,1.08565,1.08603,1.08119,3.8000000000004697,11.736842105261466,1,1D,1,-1.0,SL,-1.3157894736841715,EURUSD,0.3157894736841715
22483,2020-04-21 02:29:00,1,1.24019,1.2395,1.25269,6.899999999998574,18.115942028989508,1,1D,1,-1.0,SL,-1.217391304347871,GBPUSD,0.21739130434787102
22490,2020-04-21 03:04:00,1,1.23995,1.23945,1.25269,5.00000000000167,25.47999999999144,1,1D,1,-1.0,SL,-1.2999999999999,GBPUSD,0.2999999999998998
22531,2020-04-21 05:19:00,-1,107.437,107.48,107.3,4.300000000000637,3.186046511627446,2,12H,1,-1.0,SL,-1.302325581395304,USDJPY,0.3023255813953041
22552,2020-04-21 06:29:00,-1,1.0841,1.08463,1.08119,5.299999999999194,5.490566037736624,1,1D,1,-1.0,SL,-1.226415094339657,EURUSD,0.22641509433965706
22553,2020-04-21 06:34:00,-1,1.0842,1.08467,1.08119,4.699999999999704,6.4042553191492475,1,1D,1,-1.0,SL,-1.2553191489361861,EURUSD,0.25531914893618624
22554,2020-04-21 08:24:00,1,1.23869,1.23807,1.25269,6.200000000000649,22.58064516128798,1,1D,1,-1.0,SL,-1.2419354838709424,GBPUSD,0.2419354838709424
22578,2020-04-21 08:39:00,-1,1.08298,1.08342,1.08119,4.3999999999999595,4.068181818181761,1,1D,1,-1.0,SL,-1.2727272727272751,EURUSD,0.2727272727272752
22571,2020-04-21 09:49:00,1,1.23576,1.23501,1.25269,7.500000000000284,22.573333333332627,1,1D,1,-1.0,SL,-1.1999999999999924,GBPUSD,0.19999999999999243
22601,2020-04-21 11:09:00,-1,107.4,107.44000000000001,107.163,4.000000000000625,5.924999999999298,1,1D,1,-1.0,SL,-1.324999999999949,USDJPY,0.3249999999999492
22590,2020-04-21 11:24:00,1,1.2314,1.23037,1.25269,10.300000000000864,20.669902912619655,1,1D,1,-1.0,SL,-1.1456310679611528,GBPUSD,0.14563106796115283
22613,2020-04-21 11:34:00,-1,1.0833,1.08382,1.08119,5.20000000000076,4.057692307691396,1,1D,1,-1.0,SL,-1.230769230769197,EURUSD,0.23076923076919706
22635,2020-04-21 13:59:00,-1,107.684,107.77000000000001,107.163,8.600000000001273,6.058139534882833,1,1D,1,-1.0,SL,-1.151162790697652,USDJPY,0.15116279069765204
22645,2020-04-21 14:14:00,-1,1.08653,1.08706,1.08119,5.299999999999194,10.075471698114551,1,1D,1,-1.0,SL,-1.226415094339657,EURUSD,0.22641509433965706
22631,2020-04-21 14:49:00,1,1.22827,1.2271400000000001,1.25269,11.299999999998533,21.610619469029448,1,1D,1,-1.0,SL,-1.1327433628318757,GBPUSD,0.13274336283187563
22633,2020-04-21 14:59:00,1,1.22723,1.22654,1.25269,6.900000000000794,36.89855072463349,1,1D,1,-1.0,SL,-1.217391304347801,GBPUSD,0.21739130434780105
22654,2020-04-21 15:34:00,-1,107.538,107.596,107.163,5.8000000000006935,6.465517241378537,1,1D,1,-1.0,SL,-1.224137931034456,USDJPY,0.22413793103445598
22661,2020-04-21 16:09:00,-1,107.672,107.712,107.163,4.000000000000625,12.724999999998019,1,1D,1,-1.0,SL,-1.324999999999949,USDJPY,0.3249999999999492
22663,2020-04-21 16:19:00,-1,107.698,107.744,107.163,4.600000000000648,11.630434782606983,1,1D,1,-1.0,SL,-1.282608695652134,USDJPY,0.2826086956521341
22667,2020-04-21 16:39:00,-1,107.768,107.813,107.163,4.5000000000001705,13.444444444444024,1,1D,1,-1.0,SL,-1.2888888888888779,USDJPY,0.2888888888888779
22677,2020-04-21 16:54:00,-1,1.08465,1.08538,1.08119,7.300000000001194,4.739726027396206,1,1D,1,-1.0,SL,-1.1643835616438087,EURUSD,0.1643835616438087
22662,2020-04-21 17:24:00,1,1.2271,1.22607,1.25269,10.300000000000864,24.844660194172675,1,1D,1,7.2912621359216265,tiempo,7.1456310679604735,GBPUSD,0.14563106796115283
22714,2020-04-21 19:59:00,-1,1.08593,1.08646,1.08165,5.299999999999194,8.075471698114551,2,4H,1,-1.0,SL,-1.226415094339657,EURUSD,0.22641509433965706
22707,2020-04-21 21:14:00,1,1.22915,1.22869,1.25269,4.599999999999049,51.17391304348909,1,1D,1,-1.0,SL,-1.3260869565218065,GBPUSD,0.3260869565218065
22779,2020-04-22 01:24:00,-1,1.08578,1.08619,1.08165,4.100000000000215,10.073170731706709,2,4H,1,-1.0,SL,-1.292682926829253,EURUSD,0.29268292682925295
20007,2020-04-22 04:24:00,1,2750.94,2747.543,2763.055,3.3969999999999345,3.566382101854582,1,4H,1,-1.0,SL,-1.1766264350897886,SPX500,0.1766264350897885
20011,2020-04-22 04:44:00,1,2742.655,2739.046,2763.055,3.6090000000003783,5.652535328345109,1,4H,1,-1.0,SL,-1.1662510390689769,SPX500,0.16625103906897676
20014,2020-04-22 04:59:00,1,2740.743,2736.24,2763.055,4.503000000000156,4.954918942926743,1,4H,1,4.954918942926743,TP,4.821674439262524,SPX500,0.13324450366421922
22824,2020-04-22 05:49:00,-1,107.601,107.644,107.163,4.300000000000637,10.186046511626454,1,1D,1,-1.0,SL,-1.302325581395304,USDJPY,0.3023255813953041
22851,2020-04-22 07:24:00,-1,1.08659,1.08746,1.08119,8.700000000001484,6.206896551722906,1,1D,1,-1.0,SL,-1.1379310344827351,EURUSD,0.13793103448273508
22855,2020-04-22 07:44:00,-1,1.08626,1.08688,1.08119,6.200000000000649,8.177419354837705,1,1D,1,-1.0,SL,-1.1935483870967538,EURUSD,0.1935483870967539
22860,2020-04-22 08:09:00,-1,1.08588,1.08662,1.08119,7.399999999999629,6.337837837837967,1,1D,1,-1.0,SL,-1.1621621621621703,EURUSD,0.16216216216217028
22870,2020-04-22 08:59:00,-1,1.08597,1.0864,1.08119,4.299999999999304,11.116279069769256,1,1D,1,-1.0,SL,-1.2790697674419056,EURUSD,0.2790697674419056
22913,2020-04-22 13:14:00,-1,107.785,107.843,107.163,5.8000000000006935,10.724137931033198,1,1D,1,-1.0,SL,-1.224137931034456,USDJPY,0.22413793103445598
22923,2020-04-22 14:04:00,-1,107.844,107.893,107.163,4.900000000000659,13.897959183671546,1,1D,1,-1.0,SL,-1.265306122448944,USDJPY,0.2653061224489439
22914,2020-04-22 14:29:00,-1,1.23163,1.23235,1.22879,7.200000000000539,3.9444444444440845,1,4H,6,-1.0,SL,-1.2083333333333177,GBPUSD,0.20833333333331772
22928,2020-04-22 14:29:00,-1,107.829,107.888,107.163,5.900000000001171,11.288135593218044,1,1D,1,-1.0,SL,-1.2203389830508038,USDJPY,0.22033898305080374
