par,tf,fecha,lado,ancho,obj,R,rr,coste,tp,N,fuera
NAS100,H12,2020-05-19 12:00:00,-1,1.0,opuesto,-1.0,0.24223358238300802,0.014746362563901,0,-1.014746362563901,False
NAS100,H12,2020-05-19 12:00:00,-1,1.0,ext150,-1.0,1.8394612662210164,0.014746362563901,0,-1.014746362563901,False
NAS100,H12,2020-05-19 12:00:00,-1,1.25,opuesto,-1.0,0.19378686590640642,0.0117970900511208,0,-1.0117970900511208,False
NAS100,H12,2020-05-19 12:00:00,-1,1.25,ext150,-1.0,1.471569012976813,0.0117970900511208,0,-1.0117970900511208,False
NAS100,H12,2020-05-19 12:00:00,-1,1.5,opuesto,-1.0,0.16148905492200535,0.009830908375934,0,-1.009830908375934,False
NAS100,H12,2020-05-19 12:00:00,-1,1.5,ext150,-1.0,1.226307510814011,0.009830908375934,0,-1.009830908375934,False
NAS100,H12,2020-05-19 12:00:00,-1,2.0,opuesto,-0.9192390876917097,0.12111679119150401,0.0073731812819505,0,-0.9266122689736602,False
NAS100,H12,2020-05-19 12:00:00,-1,2.0,ext150,-0.9192390876917097,0.9197306331105082,0.0073731812819505,0,-0.9266122689736602,False
NAS100,H12,2020-05-21 12:00:00,-1,1.0,ext150,1.0407476635514072,1.0407476635514072,0.014018691588785047,1,1.0267289719626222,False
NAS100,H12,2020-05-21 12:00:00,-1,1.25,ext150,0.8325981308411259,0.8325981308411259,0.011214953271028037,1,0.8213831775700978,False
NAS100,H12,2020-05-21 12:00:00,-1,1.5,ext150,0.6938317757009382,0.6938317757009382,0.009345794392523364,1,0.6844859813084149,False
NAS100,H12,2020-05-21 12:00:00,-1,2.0,ext150,0.5203738317757036,0.5203738317757036,0.007009345794392523,1,0.5133644859813111,False
NAS100,H12,2020-05-22 00:00:00,1,1.0,opuesto,1.3862278119704001,1.3862278119704001,0.013379716350013527,1,1.3728480956203866,False
NAS100,H12,2020-05-22 00:00:00,1,1.0,medio,0.6772812416376873,0.6772812416376873,0.013379716350013527,1,0.6639015252876738,False
NAS100,H12,2020-05-22 00:00:00,1,1.0,ext150,2.1268397109981385,2.1268397109981385,0.013379716350013527,1,2.113459994648125,False
NAS100,H12,2020-05-22 00:00:00,1,1.25,opuesto,1.1089822495763202,1.1089822495763202,0.010703773080010822,1,1.0982784764963094,False
NAS100,H12,2020-05-22 00:00:00,1,1.25,medio,0.5418249933101499,0.5418249933101499,0.010703773080010822,1,0.5311212202301391,False
NAS100,H12,2020-05-22 00:00:00,1,1.25,ext150,1.7014717687985108,1.7014717687985108,0.010703773080010822,1,1.6907679957185,False
NAS100,H12,2020-05-22 00:00:00,1,1.5,opuesto,0.9241518746469335,0.9241518746469335,0.008919810900009019,1,0.9152320637469245,False
NAS100,H12,2020-05-22 00:00:00,1,1.5,medio,0.45152082775845825,0.45152082775845825,0.008919810900009019,1,0.4426010168584492,False
NAS100,H12,2020-05-22 00:00:00,1,1.5,ext150,1.4178931406654258,1.4178931406654258,0.008919810900009019,1,1.4089733297654168,False
NAS100,H12,2020-05-22 00:00:00,1,2.0,opuesto,0.6931139059852001,0.6931139059852001,0.006689858175006763,1,0.6864240478101933,False
NAS100,H12,2020-05-22 00:00:00,1,2.0,medio,0.33864062081884366,0.33864062081884366,0.006689858175006763,1,0.3319507626438369,False
NAS100,H12,2020-05-22 00:00:00,1,2.0,ext150,1.0634198554990693,1.0634198554990693,0.006689858175006763,1,1.0567299973240625,False
NAS100,H12,2020-05-22 12:00:00,-1,1.0,opuesto,-1.0,15.01909090909083,0.13636363636363635,0,-1.1363636363636362,False
NAS100,H12,2020-05-22 12:00:00,-1,1.0,medio,-1.0,7.490909090909057,0.13636363636363635,0,-1.1363636363636362,False
NAS100,H12,2020-05-22 12:00:00,-1,1.0,ext150,-1.0,22.584545454545317,0.13636363636363635,0,-1.1363636363636362,False
NAS100,H12,2020-05-22 12:00:00,-1,1.25,opuesto,-1.0,12.015272727272663,0.10909090909090909,0,-1.1090909090909091,False
NAS100,H12,2020-05-22 12:00:00,-1,1.25,medio,-1.0,5.9927272727272465,0.10909090909090909,0,-1.1090909090909091,False
NAS100,H12,2020-05-22 12:00:00,-1,1.25,ext150,-1.0,18.067636363636254,0.10909090909090909,0,-1.1090909090909091,False
NAS100,H12,2020-05-22 12:00:00,-1,1.5,opuesto,-1.0,10.01272727272722,0.09090909090909091,0,-1.0909090909090908,False
NAS100,H12,2020-05-22 12:00:00,-1,1.5,medio,-1.0,4.993939393939372,0.09090909090909091,0,-1.0909090909090908,False
NAS100,H12,2020-05-22 12:00:00,-1,1.5,ext150,-1.0,15.056363636363544,0.09090909090909091,0,-1.0909090909090908,False
NAS100,H12,2020-05-22 12:00:00,-1,2.0,opuesto,-1.0,7.509545454545415,0.06818181818181818,0,-1.0681818181818181,False
NAS100,H12,2020-05-22 12:00:00,-1,2.0,medio,-1.0,3.7454545454545287,0.06818181818181818,0,-1.0681818181818181,False
NAS100,H12,2020-05-22 12:00:00,-1,2.0,ext150,-1.0,11.292272727272659,0.06818181818181818,0,-1.0681818181818181,False
NAS100,H12,2020-05-25 12:00:00,-1,1.0,opuesto,-1.0,3.412258299890593,0.05472455308281678,0,-1.0547245530828169,False
NAS100,H12,2020-05-25 12:00:00,-1,1.0,medio,-1.0,1.575337468077363,0.05472455308281678,0,-1.0547245530828169,False
NAS100,H12,2020-05-25 12:00:00,-1,1.0,ext150,-1.0,5.510762495439623,0.05472455308281678,0,-1.0547245530828169,False
NAS100,H12,2020-05-25 12:00:00,-1,1.25,opuesto,-1.0,2.7298066399124745,0.043779642466253425,0,-1.0437796424662533,False
NAS100,H12,2020-05-25 12:00:00,-1,1.25,medio,-1.0,1.2602699744618904,0.043779642466253425,0,-1.0437796424662533,False
NAS100,H12,2020-05-25 12:00:00,-1,1.25,ext150,-1.0,4.408609996351698,0.043779642466253425,0,-1.0437796424662533,False
NAS100,H12,2020-05-25 12:00:00,-1,1.5,opuesto,-1.0,2.2748388665937287,0.03648303538854452,0,-1.0364830353885446,False
NAS100,H12,2020-05-25 12:00:00,-1,1.5,medio,-1.0,1.050224978718242,0.03648303538854452,0,-1.0364830353885446,False
NAS100,H12,2020-05-25 12:00:00,-1,1.5,ext150,-1.0,3.6738416636264155,0.03648303538854452,0,-1.0364830353885446,False
NAS100,H12,2020-05-25 12:00:00,-1,2.0,opuesto,-1.0,1.7061291499452964,0.02736227654140839,0,-1.0273622765414083,False
NAS100,H12,2020-05-25 12:00:00,-1,2.0,medio,-1.0,0.7876687340386815,0.02736227654140839,0,-1.0273622765414083,False
NAS100,H12,2020-05-25 12:00:00,-1,2.0,ext150,-1.0,2.7553812477198116,0.02736227654140839,0,-1.0273622765414083,False
NAS100,H12,2020-05-27 12:00:00,1,1.0,opuesto,0.2498496240601471,0.2498496240601471,0.005639097744360902,1,0.2442105263157862,False
NAS100,H12,2020-05-27 12:00:00,1,1.0,medio,0.0007518796992440173,0.0007518796992440173,0.005639097744360902,1,-0.004887218045116885,False
NAS100,H12,2020-05-27 12:00:00,1,1.0,ext150,0.05406015037593684,0.7472932330827092,0.005639097744360902,0,0.04842105263157594,False
NAS100,H12,2020-05-27 12:00:00,1,1.25,opuesto,0.1998796992481177,0.1998796992481177,0.004511278195488722,1,0.19536842105262897,False
NAS100,H12,2020-05-27 12:00:00,1,1.25,medio,0.0006015037593952139,0.0006015037593952139,0.004511278195488722,1,-0.003909774436093508,False
NAS100,H12,2020-05-27 12:00:00,1,1.25,ext150,0.043248120300749475,0.5978345864661674,0.004511278195488722,0,0.03873684210526075,False
NAS100,H12,2020-05-27 12:00:00,1,1.5,opuesto,0.16656641604009806,0.16656641604009806,0.0037593984962406013,1,0.16280701754385746,False
NAS100,H12,2020-05-27 12:00:00,1,1.5,medio,0.0005012531328293449,0.0005012531328293449,0.0037593984962406013,1,-0.0032581453634112564,False
NAS100,H12,2020-05-27 12:00:00,1,1.5,ext150,0.03604010025062456,0.49819548872180613,0.0037593984962406013,0,0.03228070175438396,False
NAS100,H12,2020-05-27 12:00:00,1,2.0,opuesto,0.12492481203007355,0.12492481203007355,0.002819548872180451,1,0.1221052631578931,False
NAS100,H12,2020-05-27 12:00:00,1,2.0,medio,0.00037593984962200865,0.00037593984962200865,0.002819548872180451,1,-0.0024436090225584423,False
NAS100,H12,2020-05-27 12:00:00,1,2.0,ext150,0.02703007518796842,0.3736466165413546,0.002819548872180451,0,0.02421052631578797,False
NAS100,H12,2020-05-28 00:00:00,-1,1.0,opuesto,-1.0,2.0226687784597015,0.01484854484260536,0,-1.0148485448426054,False
NAS100,H12,2020-05-28 00:00:00,-1,1.0,medio,-1.0,0.6939714907938949,0.01484854484260536,0,-1.0148485448426054,False
NAS100,H12,2020-05-28 00:00:00,-1,1.0,ext150,-1.0,3.986091862997402,0.01484854484260536,0,-1.0148485448426054,False
NAS100,H12,2020-05-28 00:00:00,-1,1.25,opuesto,-1.0,1.618135022767761,0.011878835874084288,0,-1.0118788358740842,False
NAS100,H12,2020-05-28 00:00:00,-1,1.25,medio,-1.0,0.5551771926351159,0.011878835874084288,0,-1.0118788358740842,False
NAS100,H12,2020-05-28 00:00:00,-1,1.25,ext150,-1.0,3.1888734903979215,0.011878835874084288,0,-1.0118788358740842,False
NAS100,H12,2020-05-28 00:00:00,-1,1.5,opuesto,-1.0,1.3484458523064677,0.00989902989507024,0,-1.0098990298950703,False
NAS100,H12,2020-05-28 00:00:00,-1,1.5,medio,-1.0,0.46264766052926326,0.00989902989507024,0,-1.0098990298950703,False
NAS100,H12,2020-05-28 00:00:00,-1,1.5,ext150,-1.0,2.657394575331601,0.00989902989507024,0,-1.0098990298950703,False
NAS100,H12,2020-05-28 00:00:00,-1,2.0,opuesto,-1.0,1.0113343892298507,0.00742427242130268,0,-1.0074242724213027,False
NAS100,H12,2020-05-28 00:00:00,-1,2.0,medio,-1.0,0.34698574539694743,0.00742427242130268,0,-1.0074242724213027,False
NAS100,H12,2020-05-28 00:00:00,-1,2.0,ext150,-1.0,1.993045931498701,0.00742427242130268,0,-1.0074242724213027,False
NAS100,H12,2020-05-28 12:00:00,-1,1.0,opuesto,-1.0,0.4016570119897536,0.010103731644887447,0,-1.0101037316448875,False
NAS100,H12,2020-05-28 12:00:00,-1,1.0,ext150,-1.0,1.2369998652835732,0.010103731644887447,0,-1.0101037316448875,False
NAS100,H12,2020-05-28 12:00:00,-1,1.25,opuesto,-0.7453051326956681,0.3213256095918029,0.008082985315909959,0,-0.7533881180115781,False
NAS100,H12,2020-05-28 12:00:00,-1,1.25,ext150,-0.7453051326956681,0.9895998922268585,0.008082985315909959,0,-0.7533881180115781,False
NAS100,H12,2020-05-28 12:00:00,-1,1.5,opuesto,-0.6210876105797234,0.2677713413265024,0.006735821096591632,0,-0.627823431676315,False
NAS100,H12,2020-05-28 12:00:00,-1,1.5,ext150,-0.6210876105797234,0.8246665768557154,0.006735821096591632,0,-0.627823431676315,False
NAS100,H12,2020-05-28 12:00:00,-1,2.0,opuesto,-0.46581570793479254,0.2008285059948768,0.005051865822443723,0,-0.47086757375723626,False
NAS100,H12,2020-05-28 12:00:00,-1,2.0,ext150,-0.46581570793479254,0.6184999326417866,0.005051865822443723,0,-0.47086757375723626,False
NAS100,H12,2020-05-29 12:00:00,1,1.0,ext150,0.2988680354780216,0.7092419267898309,0.0073504189738815215,0,0.2915176165041401,False
NAS100,H12,2020-05-29 12:00:00,1,1.25,ext150,0.2390944283824173,0.5673935414318647,0.005880335179105217,0,0.23321409320331207,False
NAS100,H12,2020-05-29 12:00:00,1,1.5,ext150,0.19924535698534773,0.4728279511932206,0.004900279315921015,0,0.1943450776694267,False
NAS100,H12,2020-05-29 12:00:00,1,2.0,ext150,0.1494340177390108,0.35462096339491544,0.0036752094869407607,0,0.14575880825207005,False
NAS100,H12,2020-06-01 00:00:00,-1,1.0,opuesto,-1.0,3.18389235569416,0.0292511700468015,0,-1.0292511700468014,False
NAS100,H12,2020-06-01 00:00:00,-1,1.0,medio,-1.0,1.1387480499219553,0.0292511700468015,0,-1.0292511700468014,False
NAS100,H12,2020-06-01 00:00:00,-1,1.0,ext150,-1.0,6.135432917316614,0.0292511700468015,0,-1.0292511700468014,False
NAS100,H12,2020-06-01 00:00:00,-1,1.25,opuesto,-1.0,2.547113884555328,0.0234009360374412,0,-1.0234009360374412,False
NAS100,H12,2020-06-01 00:00:00,-1,1.25,medio,-1.0,0.9109984399375644,0.0234009360374412,0,-1.0234009360374412,False
NAS100,H12,2020-06-01 00:00:00,-1,1.25,ext150,-1.0,4.9083463338532916,0.0234009360374412,0,-1.0234009360374412,False
NAS100,H12,2020-06-01 00:00:00,-1,1.5,opuesto,-1.0,2.1225949037961067,0.019500780031201,0,-1.019500780031201,False
NAS100,H12,2020-06-01 00:00:00,-1,1.5,medio,-1.0,0.759165366614637,0.019500780031201,0,-1.019500780031201,False
NAS100,H12,2020-06-01 00:00:00,-1,1.5,ext150,-1.0,4.09028861154441,0.019500780031201,0,-1.019500780031201,False
NAS100,H12,2020-06-01 00:00:00,-1,2.0,opuesto,-1.0,1.59194617784708,0.01462558502340075,0,-1.0146255850234007,False
NAS100,H12,2020-06-01 00:00:00,-1,2.0,medio,-1.0,0.5693740249609777,0.01462558502340075,0,-1.0146255850234007,False
NAS100,H12,2020-06-01 00:00:00,-1,2.0,ext150,-1.0,3.067716458658307,0.01462558502340075,0,-1.0146255850234007,False
NAS100,H12,2020-06-01 12:00:00,-1,1.0,opuesto,-1.0,2.039951573849825,0.03631961259079807,0,-1.036319612590798,False
NAS100,H12,2020-06-01 12:00:00,-1,1.0,medio,-1.0,0.7461259079903074,0.03631961259079807,0,-1.036319612590798,False
NAS100,H12,2020-06-01 12:00:00,-1,1.0,ext150,-1.0,3.881476997578641,0.03631961259079807,0,-1.036319612590798,False
NAS100,H12,2020-06-01 12:00:00,-1,1.25,opuesto,-1.0,1.63196125907986,0.029055690072638456,0,-1.0290556900726384,False
NAS100,H12,2020-06-01 12:00:00,-1,1.25,medio,-1.0,0.5969007263922459,0.029055690072638456,0,-1.0290556900726384,False
NAS100,H12,2020-06-01 12:00:00,-1,1.25,ext150,-1.0,3.105181598062913,0.029055690072638456,0,-1.0290556900726384,False
NAS100,H12,2020-06-01 12:00:00,-1,1.5,opuesto,-1.0,1.3599677158998833,0.02421307506053205,0,-1.024213075060532,False
NAS100,H12,2020-06-01 12:00:00,-1,1.5,medio,-1.0,0.49741727199353825,0.02421307506053205,0,-1.024213075060532,False
NAS100,H12,2020-06-01 12:00:00,-1,1.5,ext150,-1.0,2.587651331719094,0.02421307506053205,0,-1.024213075060532,False
NAS100,H12,2020-06-01 12:00:00,-1,2.0,opuesto,-1.0,1.0199757869249124,0.018159806295399036,0,-1.018159806295399,False
NAS100,H12,2020-06-01 12:00:00,-1,2.0,medio,-1.0,0.3730629539951537,0.018159806295399036,0,-1.018159806295399,False
NAS100,H12,2020-06-01 12:00:00,-1,2.0,ext150,-1.0,1.9407384987893206,0.018159806295399036,0,-1.018159806295399,False
NAS100,H12,2020-06-02 12:00:00,1,1.0,ext150,0.188954353389275,0.9866988037850242,0.008926977325477559,0,0.18002737606379743,False
NAS100,H12,2020-06-02 12:00:00,1,1.25,ext150,0.15116348271142,0.7893590430280193,0.007141581860382047,0,0.14402190085103794,False
NAS100,H12,2020-06-02 12:00:00,1,1.5,ext150,0.12596956892618333,0.6577992025233494,0.005951318216985039,0,0.12001825070919829,False
NAS100,H12,2020-06-02 12:00:00,1,2.0,ext150,0.0944771766946375,0.4933494018925121,0.0044634886627387795,0,0.09001368803189871,False
NAS100,H12,2020-06-03 12:00:00,-1,1.0,opuesto,1.2946902654867223,1.2946902654867223,0.04424778761061995,1,1.2504424778761023,False
NAS100,H12,2020-06-03 12:00:00,-1,1.0,medio,0.6325958702064879,0.6325958702064879,0.04424778761061995,1,0.5883480825958679,False
NAS100,H12,2020-06-03 12:00:00,-1,1.0,ext150,-1.0,1.9862831858407035,0.04424778761061995,0,-1.04424778761062,False
NAS100,H12,2020-06-03 12:00:00,-1,1.25,opuesto,1.0357522123893779,1.0357522123893779,0.035398230088495956,1,1.000353982300882,False
NAS100,H12,2020-06-03 12:00:00,-1,1.25,medio,0.5060766961651904,0.5060766961651904,0.035398230088495956,1,0.4706784660766944,False
NAS100,H12,2020-06-03 12:00:00,-1,1.25,ext150,-1.0,1.5890265486725628,0.035398230088495956,0,-1.0353982300884959,False
NAS100,H12,2020-06-03 12:00:00,-1,1.5,opuesto,0.8631268436578149,0.8631268436578149,0.029498525073746628,1,0.8336283185840683,False
NAS100,H12,2020-06-03 12:00:00,-1,1.5,medio,0.4217305801376586,0.4217305801376586,0.029498525073746628,1,0.39223205506391196,False
NAS100,H12,2020-06-03 12:00:00,-1,1.5,ext150,1.324188790560469,1.324188790560469,0.029498525073746628,1,1.2946902654867223,False
NAS100,H12,2020-06-03 12:00:00,-1,2.0,opuesto,0.6473451327433611,0.6473451327433611,0.022123893805309974,1,0.6252212389380511,False
NAS100,H12,2020-06-03 12:00:00,-1,2.0,medio,0.31629793510324394,0.31629793510324394,0.022123893805309974,1,0.29417404129793395,False
NAS100,H12,2020-06-03 12:00:00,-1,2.0,ext150,0.9931415929203518,0.9931415929203518,0.022123893805309974,1,0.9710176991150418,False
NAS100,H12,2020-06-04 12:00:00,-1,1.0,ext150,-1.0,0.6632595573440632,0.012072434607645875,0,-1.012072434607646,False
NAS100,H12,2020-06-04 12:00:00,-1,1.25,ext150,-1.0,0.5306076458752506,0.0096579476861167,0,-1.0096579476861167,False
NAS100,H12,2020-06-04 12:00:00,-1,1.5,ext150,-1.0,0.4421730382293755,0.008048289738430584,0,-1.0080482897384306,False
NAS100,H12,2020-06-04 12:00:00,-1,2.0,ext150,-1.0,0.3316297786720316,0.006036217303822937,0,-1.0060362173038229,False
NAS100,H12,2020-06-05 12:00:00,1,1.0,ext150,0.1247113163972289,0.6701068129330232,0.007217090069284059,0,0.11749422632794485,False
NAS100,H12,2020-06-05 12:00:00,1,1.25,ext150,0.09976905311778313,0.5360854503464185,0.0057736720554272475,0,0.09399538106235587,False
NAS100,H12,2020-06-05 12:00:00,1,1.5,ext150,0.0831408775981526,0.44673787528868214,0.004811393379522706,0,0.0783294842186299,False
NAS100,H12,2020-06-05 12:00:00,1,2.0,ext150,0.06235565819861445,0.3350534064665116,0.0036085450346420296,0,0.05874711316397242,False
NAS100,H12,2020-06-08 00:00:00,-1,1.0,opuesto,-1.0,3.2413194444443985,0.023674242424242205,0,-1.0236742424242422,False
NAS100,H12,2020-06-08 00:00:00,-1,1.0,medio,-1.0,1.3198390151514743,0.023674242424242205,0,-1.0236742424242422,False
NAS100,H12,2020-06-08 00:00:00,-1,1.0,ext150,-1.0,5.764441287878715,0.023674242424242205,0,-1.0236742424242422,False
NAS100,H12,2020-06-08 00:00:00,-1,1.25,opuesto,-1.0,2.593055555555519,0.018939393939393766,0,-1.0189393939393938,False
NAS100,H12,2020-06-08 00:00:00,-1,1.25,medio,-1.0,1.0558712121211795,0.018939393939393766,0,-1.0189393939393938,False
NAS100,H12,2020-06-08 00:00:00,-1,1.25,ext150,-1.0,4.611553030302972,0.018939393939393766,0,-1.0189393939393938,False
NAS100,H12,2020-06-08 00:00:00,-1,1.5,opuesto,-1.0,2.160879629629599,0.015782828282828138,0,-1.015782828282828,False
NAS100,H12,2020-06-08 00:00:00,-1,1.5,medio,-1.0,0.8798926767676496,0.015782828282828138,0,-1.015782828282828,False
NAS100,H12,2020-06-08 00:00:00,-1,1.5,ext150,-1.0,3.84296085858581,0.015782828282828138,0,-1.015782828282828,False
NAS100,H12,2020-06-08 00:00:00,-1,2.0,opuesto,-1.0,1.6206597222221992,0.011837121212121103,0,-1.011837121212121,False
NAS100,H12,2020-06-08 00:00:00,-1,2.0,medio,-1.0,0.6599195075757371,0.011837121212121103,0,-1.011837121212121,False
NAS100,H12,2020-06-08 00:00:00,-1,2.0,ext150,-1.0,2.8822206439393576,0.011837121212121103,0,-1.011837121212121,False
NAS100,H12,2020-06-08 12:00:00,1,1.0,ext150,0.8443242834455177,0.8443242834455177,0.011343870528624404,1,0.8329804129168933,False
NAS100,H12,2020-06-08 12:00:00,1,1.25,ext150,0.6754594267564141,0.6754594267564141,0.009075096422899524,1,0.6663843303335146,False
NAS100,H12,2020-06-08 12:00:00,1,1.5,ext150,0.5628828556303451,0.5628828556303451,0.007562580352416269,1,0.5553202752779288,False
NAS100,H12,2020-06-08 12:00:00,1,2.0,ext150,0.42216214172275884,0.42216214172275884,0.005671935264312202,1,0.41649020645844664,False
NAS100,H12,2020-06-09 00:00:00,-1,1.0,opuesto,-1.0,1.6333775713337435,0.02488387524883848,0,-1.0248838752488385,False
NAS100,H12,2020-06-09 00:00:00,-1,1.0,medio,-1.0,0.35525879230256835,0.02488387524883848,0,-1.0248838752488385,False
NAS100,H12,2020-06-09 00:00:00,-1,1.0,ext150,-1.0,3.834356337093525,0.02488387524883848,0,-1.0248838752488385,False
NAS100,H12,2020-06-09 00:00:00,-1,1.25,opuesto,-1.0,1.3067020570669947,0.019907100199070785,0,-1.0199071001990707,False
NAS100,H12,2020-06-09 00:00:00,-1,1.25,medio,-1.0,0.2842070338420547,0.019907100199070785,0,-1.0199071001990707,False
NAS100,H12,2020-06-09 00:00:00,-1,1.25,ext150,-1.0,3.06748506967482,0.019907100199070785,0,-1.0199071001990707,False
NAS100,H12,2020-06-09 00:00:00,-1,1.5,opuesto,-1.0,1.0889183808891623,0.01658925016589232,0,-1.0165892501658924,False
NAS100,H12,2020-06-09 00:00:00,-1,1.5,medio,-1.0,0.23683919486837893,0.01658925016589232,0,-1.0165892501658924,False
NAS100,H12,2020-06-09 00:00:00,-1,1.5,ext150,-1.0,2.5562375580623504,0.01658925016589232,0,-1.0165892501658924,False
NAS100,H12,2020-06-09 00:00:00,-1,2.0,opuesto,-1.0,0.8166887856668718,0.01244193762441924,0,-1.0124419376244191,False
NAS100,H12,2020-06-09 00:00:00,-1,2.0,medio,-1.0,0.17762939615128417,0.01244193762441924,0,-1.0124419376244191,False
NAS100,H12,2020-06-09 00:00:00,-1,2.0,ext150,-1.0,1.9171781685467626,0.01244193762441924,0,-1.0124419376244191,False
NAS100,H12,2020-06-12 12:00:00,-1,1.0,opuesto,0.21537399536512203,0.21537399536512203,0.007396085005670351,1,0.20797791035945168,False
NAS100,H12,2020-06-12 12:00:00,-1,1.0,ext150,-1.0,1.413465805433647,0.007396085005670351,0,-1.0073960850056705,False
NAS100,H12,2020-06-12 12:00:00,-1,1.25,opuesto,0.17229919629209764,0.17229919629209764,0.005916868004536281,1,0.16638232828756136,False
NAS100,H12,2020-06-12 12:00:00,-1,1.25,ext150,-1.0,1.1307726443469177,0.005916868004536281,0,-1.0059168680045363,False
NAS100,H12,2020-06-12 12:00:00,-1,1.5,opuesto,0.14358266357674804,0.14358266357674804,0.004930723337113567,1,0.13865194023963448,False
NAS100,H12,2020-06-12 12:00:00,-1,1.5,ext150,-1.0,0.9423105369557647,0.004930723337113567,0,-1.0049307233371136,False
NAS100,H12,2020-06-12 12:00:00,-1,2.0,opuesto,0.10768699768256101,0.10768699768256101,0.0036980425028351753,1,0.10398895517972584,False
NAS100,H12,2020-06-12 12:00:00,-1,2.0,ext150,-0.651126670282529,0.7067329027168235,0.0036980425028351753,0,-0.6548247127853642,False
NAS100,H12,2020-06-15 00:00:00,1,1.0,opuesto,2.297035991531391,2.297035991531391,0.010585744530698604,1,2.286450247000692,False
NAS100,H12,2020-06-15 00:00:00,1,1.0,medio,1.0493295695130411,1.0493295695130411,0.010585744530698604,1,1.0387438249823426,False
NAS100,H12,2020-06-15 00:00:00,1,1.0,ext150,3.0805222300635,3.7431192660550368,0.010585744530698604,0,3.0699364855328013,False
NAS100,H12,2020-06-15 00:00:00,1,1.25,opuesto,1.8376287932251127,1.8376287932251127,0.008468595624558884,1,1.8291601976005538,False
NAS100,H12,2020-06-15 00:00:00,1,1.25,medio,0.8394636556104329,0.8394636556104329,0.008468595624558884,1,0.830995059985874,False
NAS100,H12,2020-06-15 00:00:00,1,1.25,ext150,2.4644177840508004,2.9944954128440298,0.008468595624558884,0,2.4559491884262417,False
NAS100,H12,2020-06-15 00:00:00,1,1.5,opuesto,1.531357327687594,1.531357327687594,0.007057163020465737,1,1.5243001646671284,False
NAS100,H12,2020-06-15 00:00:00,1,1.5,medio,0.6995530463420274,0.6995530463420274,0.007057163020465737,1,0.6924958833215616,False
NAS100,H12,2020-06-15 00:00:00,1,1.5,ext150,2.0536814867090003,2.495412844036691,0.007057163020465737,0,2.0466243236885346,False
NAS100,H12,2020-06-15 00:00:00,1,2.0,opuesto,1.1485179957656955,1.1485179957656955,0.005292872265349302,1,1.143225123500346,False
NAS100,H12,2020-06-15 00:00:00,1,2.0,medio,0.5246647847565206,0.5246647847565206,0.005292872265349302,1,0.5193719124911713,False
NAS100,H12,2020-06-15 00:00:00,1,2.0,ext150,1.54026111503175,1.8715596330275184,0.005292872265349302,0,1.5349682427664006,False
NAS100,H12,2020-06-16 12:00:00,1,1.0,ext150,-0.030580572940518996,0.8027782018012513,0.007632422530911286,0,-0.03821299547143028,False
NAS100,H12,2020-06-16 12:00:00,1,1.25,ext150,-0.024464458352415196,0.642222561441001,0.006105938024729029,0,-0.030570396377144225,False
NAS100,H12,2020-06-16 12:00:00,1,1.5,ext150,-0.020387048627012665,0.5351854678675009,0.005088281687274191,0,-0.025475330314286858,False
NAS100,H12,2020-06-16 12:00:00,1,2.0,ext150,-0.015290286470259498,0.40138910090062563,0.003816211265455643,0,-0.01910649773571514,False
NAS100,H12,2020-06-17 12:00:00,-1,1.0,opuesto,0.3507085020242904,0.3507085020242904,0.015182186234817926,1,0.33552631578947245,False
NAS100,H12,2020-06-17 12:00:00,-1,1.0,ext150,-1.0,1.8546558704453555,0.015182186234817926,0,-1.0151821862348178,False
NAS100,H12,2020-06-17 12:00:00,-1,1.25,opuesto,0.2805668016194323,0.2805668016194323,0.01214574898785434,1,0.26842105263157795,False
NAS100,H12,2020-06-17 12:00:00,-1,1.25,ext150,-1.0,1.4837246963562845,0.01214574898785434,0,-1.0121457489878543,False
NAS100,H12,2020-06-17 12:00:00,-1,1.5,opuesto,0.2338056680161936,0.2338056680161936,0.010121457489878617,1,0.22368421052631499,False
NAS100,H12,2020-06-17 12:00:00,-1,1.5,ext150,-1.0,1.2364372469635705,0.010121457489878617,0,-1.0101214574898787,False
NAS100,H12,2020-06-17 12:00:00,-1,2.0,opuesto,0.1753542510121452,0.1753542510121452,0.007591093117408963,1,0.16776315789473623,False
NAS100,H12,2020-06-17 12:00:00,-1,2.0,ext150,-0.7265182186234845,0.9273279352226778,0.007591093117408963,0,-0.7341093117408934,False
NAS100,H12,2020-06-18 00:00:00,1,1.0,opuesto,1.3863367118599528,1.3863367118599528,0.01974463604054249,1,1.3665920758194103,False
NAS100,H12,2020-06-18 00:00:00,1,1.0,medio,0.6536790838488914,0.6536790838488914,0.01974463604054249,1,0.633934447808349,False
NAS100,H12,2020-06-18 00:00:00,1,1.0,ext150,2.197972884033184,2.197972884033184,0.01974463604054249,1,2.1782282479926414,False
NAS100,H12,2020-06-18 00:00:00,1,1.25,opuesto,1.1090693694879623,1.1090693694879623,0.015795708832433992,1,1.0932736606555282,False
NAS100,H12,2020-06-18 00:00:00,1,1.25,medio,0.5229432670791132,0.5229432670791132,0.015795708832433992,1,0.5071475582466792,False
NAS100,H12,2020-06-18 00:00:00,1,1.25,ext150,1.7583783072265473,1.7583783072265473,0.015795708832433992,1,1.7425825983941132,False
NAS100,H12,2020-06-18 00:00:00,1,1.5,opuesto,0.9242244745733019,0.9242244745733019,0.013163090693694993,1,0.9110613838796069,False
