mot,R,neta,rgo,lado,anio,hora
SL,-1.0,-1.069204152249138,288.99999999998727,1,2023,10
TP,2.0,1.9186330349877978,245.80000000000837,1,2023,13
SL,-1.0,-1.03731343283582,536.0000000000127,-1,2023,13
TP,2.0,1.926389400073607,271.6999999999871,1,2023,18
SL,-1.0,-1.2600780234070204,76.90000000000055,-1,2023,19
SL,-1.0,-1.0438596491228076,455.99999999999454,1,2023,20
TP,2.0,1.9488491048593362,391.0000000000082,-1,2023,0
SL,-1.0,-1.0400962309542898,498.80000000000564,1,2023,7
TP,2.0,1.9368487527628653,316.69999999999163,-1,2023,8
SL,-1.0,-1.0680272108843578,293.9999999999827,1,2023,9
TP,2.0,1.9694189602446492,654.0000000000191,-1,2023,9
SL,-1.0,-1.0307692307692307,650.0,1,2023,13
fuera,0.503261882572209,0.48255151703425764,965.7000000000153,-1,2023,14
TP,2.0,1.8787143723468687,164.89999999998872,1,2023,15
SL,-1.0,-1.0196309383588533,1018.8000000000102,-1,2023,15
SL,-1.0,-1.0277469478357377,720.8000000000084,1,2023,16
SL,-1.0,-1.0277469478357377,720.8000000000084,1,2023,16
SL,-1.0,-1.0602409638554229,331.99999999999363,1,2023,18
SL,-1.0,-1.03715400334386,538.3000000000038,-1,2023,2
TP,2.0,1.8918918918918999,185.00000000001364,1,2023,4
SL,-1.0,-1.06451612903226,309.9999999999909,-1,2023,4
TP,2.0,1.9447971294507322,362.30000000000473,1,2023,5
SL,-1.0,-1.0607902735562318,328.99999999999636,1,2023,10
fuera,0.5131543624161323,0.486308724832239,744.9999999999818,1,2023,15
fuera,0.5131543624161323,0.486308724832239,744.9999999999818,1,2023,15
SL,-1.0,-1.1492537313432927,133.99999999999181,-1,2023,0
SL,-1.0,-1.0713521227256482,280.3000000000111,1,2023,1
SL,-1.0,-1.0276128675963,724.2999999999938,1,2023,4
TP,2.0,1.972677595628416,732.0000000000164,-1,2023,7
TP,2.0,1.9071063632141207,215.300000000002,-1,2023,1
SL,-1.0,-1.1530221882172895,130.70000000000164,1,2023,2
SL,-1.0,-1.1484780994803288,134.699999999998,1,2023,4
TP,2.0,1.8823529411764737,170.00000000000455,-1,2023,4
TP,2.0,1.9488883209813443,391.3000000000011,-1,2023,5
TP,2.0,1.9488883209813443,391.3000000000011,-1,2023,5
TP,2.0,1.8930481283422398,186.9999999999891,-1,2023,6
TP,2.0,1.9848942598187311,1324.000000000001,1,2023,13
TP,2.0,1.9848942598187311,1324.000000000001,1,2023,13
TP,2.0,1.9676375404530748,618.0000000000064,1,2023,14
SL,-1.0,-1.322580645161347,61.999999999989086,-1,2023,15
SL,-1.0,-1.069516857838027,287.69999999999527,1,2023,17
SL,-1.0,-1.1001502253380036,199.7000000000071,-1,2023,2
SL,-1.0,-1.1111111111111138,179.99999999999545,1,2023,3
SL,-1.0,-1.1425516749821791,140.300000000002,-1,2023,11
TP,2.0,1.876771410967348,162.30000000000473,1,2023,12
SL,-1.0,-1.1016776817488627,196.69999999998709,-1,2023,12
SL,-1.0,-1.021905805038335,913.0000000000109,1,2023,15
TP,2.0,1.9610136452241724,513.0000000000109,1,2023,17
SL,-1.0,-1.009150386603834,2185.699999999997,1,2023,19
SL,-1.0,-1.009150386603834,2185.699999999997,1,2023,19
SL,-1.0,-1.013986013986014,1429.9999999999955,1,2023,20
SL,-1.0,-1.045840018336009,436.2999999999829,-1,2023,1
SL,-1.0,-1.0772797527047924,258.79999999999654,1,2023,8
TP,2.0,1.9922390376406673,2576.999999999998,-1,2023,14
TP,2.0,1.9922390376406673,2576.999999999998,-1,2023,14
TP,2.0,1.9922390376406673,2576.999999999998,-1,2023,14
TP,2.0,1.9922390376406673,2576.999999999998,-1,2023,14
TP,2.0,1.9922390376406673,2576.999999999998,-1,2023,14
SL,-1.0,-1.0224265530387977,891.800000000012,1,2023,15
SL,-1.0,-1.0224265530387977,891.800000000012,1,2023,15
SL,-1.0,-1.0224265530387977,891.800000000012,1,2023,15
SL,-1.0,-1.0555555555555534,360.00000000001364,1,2023,16
TP,2.0,1.9740596627756155,770.9999999999809,-1,2023,16
TP,2.0,1.9740596627756155,770.9999999999809,-1,2023,16
TP,2.0,1.9745547073791352,786.0000000000127,-1,2023,17
SL,-1.0,-1.0565291124929337,353.8000000000011,1,2023,7
fuera,0.7297559344700748,0.7230692076228665,2991.000000000008,-1,2023,13
fuera,0.7297559344700748,0.7230692076228665,2991.000000000008,-1,2023,13
TP,2.0,1.965385946694358,577.800000000002,1,2023,23
TP,2.0,1.285714285714216,27.99999999999727,-1,2023,0
SL,-1.0,-1.0250312891113893,799.0000000000009,1,2023,1
TP,2.0,1.8734177215189816,157.99999999999272,1,2023,0
SL,-1.0,-1.0420786871449617,475.2999999999929,-1,2023,11
TP,2.0,1.948333763885299,387.0999999999867,-1,2023,17
SL,-1.0,-1.0153233220962306,1305.1999999999907,1,2023,7
SL,-1.0,-1.0153233220962306,1305.1999999999907,1,2023,7
TP,2.0,1.9209486166007896,252.99999999999727,-1,2023,8
TP,2.0,1.9623352165725043,530.9999999999945,-1,2023,10
TP,2.0,1.954720398460495,441.70000000001437,1,2023,14
SL,-1.0,-1.0858369098712473,232.99999999999272,-1,2023,5
SL,-1.0,-1.051679586563309,386.9999999999891,1,2023,8
SL,-1.0,-1.1265822784810002,158.00000000001546,-1,2023,8
SL,-1.0,-1.043261951113995,462.30000000000473,1,2023,10
SL,-1.0,-1.0201857085183692,990.7999999999902,1,2023,13
TP,2.0,1.9814350691543672,1077.299999999991,-1,2023,14
SL,-1.0,-1.0231561884913745,863.6999999999944,1,2023,16
SL,-1.0,-1.0231561884913745,863.6999999999944,1,2023,16
SL,-1.0,-1.0364963503649633,548.0000000000018,1,2023,17
SL,-1.0,-1.0364963503649633,548.0000000000018,1,2023,17
TP,2.0,1.9696509863429434,658.9999999999918,-1,2023,17
TP,2.0,1.9696509863429434,658.9999999999918,-1,2023,17
SL,-1.0,-1.1005025125628136,199.0000000000009,1,2023,19
SL,-1.0,-1.0258631837579208,773.2999999999947,-1,2023,19
SL,-1.0,-1.0258631837579208,773.2999999999947,-1,2023,19
TP,2.0,1.889502762430936,180.99999999999454,1,2023,20
SL,-1.0,-1.1226993865030592,163.0000000000109,-1,2023,20
SL,-1.0,-1.0649350649350617,308.00000000001546,1,2023,1
TP,2.0,1.9401197604790403,333.9999999999918,-1,2023,1
TP,2.0,1.9401197604790403,333.9999999999918,-1,2023,1
SL,-1.0,-1.0358422939068106,557.9999999999927,-1,2023,3
SL,-1.0,-1.0358422939068106,557.9999999999927,-1,2023,3
fuera,0.7182641611464309,0.6912261727727657,739.6999999999935,1,2023,5
SL,-1.0,-1.0231803430690776,862.7999999999929,1,2023,7
SL,-1.0,-1.0231803430690776,862.7999999999929,1,2023,7
TP,2.0,1.9543378995433802,438.0000000000109,-1,2023,8
TP,2.0,1.9543378995433802,438.0000000000109,-1,2023,8
TP,2.0,1.9224806201550435,258.00000000001546,-1,2023,23
TP,2.0,1.9224806201550435,258.00000000001546,-1,2023,23
SL,-1.0,-1.0809716599190275,247.00000000000273,1,2023,0
SL,-1.0,-1.0606060606060614,329.99999999999545,1,2023,1
SL,-1.0,-1.082304526748969,243.00000000000637,-1,2023,1
SL,-1.0,-1.0588235294117632,340.0000000000091,-1,2023,3
TP,2.0,1.944598337950137,360.99999999999,-1,2023,6
TP,2.0,1.944598337950137,360.99999999999,-1,2023,6
SL,-1.0,-1.0424358158285596,471.29999999999654,-1,2023,16
TP,2.0,1.9574468085106387,470.00000000000455,1,2023,18
SL,-1.0,-1.2111932418162359,94.70000000001164,-1,2023,4
TP,2.0,1.8734177215189998,158.00000000001546,1,2023,5
TP,2.0,1.9223903764066743,257.6999999999998,-1,2023,6
SL,-1.0,-1.016025641025641,1248.0000000000018,1,2023,13
SL,-1.0,-1.016025641025641,1248.0000000000018,1,2023,13
TP,2.0,1.9752229930624383,807.2000000000116,-1,2023,13
TP,2.0,1.9752229930624383,807.2000000000116,-1,2023,13
TP,2.0,1.9752229930624383,807.2000000000116,-1,2023,13
fuera,1.342578710644652,1.3275862068965263,1334.0000000000146,-1,2023,15
SL,-1.0,-1.03883495145631,515.0000000000091,-1,2023,16
TP,2.0,1.521531100478346,41.79999999998927,-1,2023,1
TP,2.0,1.9748838377495916,796.2999999999965,-1,2023,2
TP,2.0,1.948320413436691,386.9999999999891,-1,2023,3
SL,-1.0,-1.1351351351351335,148.00000000000182,1,2023,6
SL,-1.0,-1.021812629512488,916.8999999999869,-1,2023,7
SL,-1.0,-1.0279720279720286,714.9999999999864,-1,2023,8
TP,2.0,1.9365079365079338,314.99999999998636,1,2023,13
SL,-1.0,-1.0241545893719808,827.9999999999973,-1,2023,14
SL,-1.0,-1.0684931506849298,292.0000000000073,1,2023,18
TP,2.0,1.9566160520607365,460.99999999999,-1,2023,1
SL,-1.0,-1.0564493367202952,354.29999999998927,1,2023,2
TP,2.0,1.887005649717513,176.99999999999818,-1,2023,4
fuera,0.9399927263910636,0.9157473633167516,824.9000000000024,1,2023,15
SL,-1.0,-1.1603849238171522,124.7000000000071,-1,2023,18
TP,2.0,1.8809523809523854,168.00000000000637,1,2023,0
SL,-1.0,-1.0699300699300724,285.99999999999,1,2023,2
SL,-1.0,-1.0907852927825703,220.29999999999745,-1,2023,4
SL,-1.0,-1.0907852927825703,220.29999999999745,-1,2023,4
SL,-1.0,-1.0602409638554229,331.99999999999363,1,2023,5
SL,-1.0,-1.0602409638554229,331.99999999999363,1,2023,5
SL,-1.0,-1.1255492780916452,159.30000000000746,-1,2023,6
SL,-1.0,-1.0601142170123234,332.6999999999998,1,2023,7
SL,-1.0,-1.0946521533364961,211.2999999999829,-1,2023,17
TP,2.0,1.908256880733938,217.99999999998363,-1,2023,0
TP,2.0,1.908256880733938,217.99999999998363,-1,2023,0
SL,-1.0,-1.0879894412670514,227.2999999999911,1,2023,1
SL,-1.0,-1.1459854014598656,136.9999999999891,1,2023,3
SL,-1.0,-1.1459854014598656,136.9999999999891,1,2023,3
SL,-1.0,-1.0502134069796643,398.2999999999947,-1,2023,7
SL,-1.0,-1.0502134069796643,398.2999999999947,-1,2023,7
TP,2.0,1.9339933993399334,302.99999999999727,1,2023,12
SL,-1.0,-1.094339622641504,212.00000000001182,-1,2023,1
SL,-1.0,-1.094339622641504,212.00000000001182,-1,2023,1
SL,-1.0,-1.0409081611781559,488.89999999998963,1,2023,7
SL,-1.0,-1.0409081611781559,488.89999999998963,1,2023,7
TP,2.0,1.9548532731376982,443.00000000000637,-1,2023,12
TP,2.0,1.9548532731376982,443.00000000000637,-1,2023,12
TP,2.0,1.9548532731376982,443.00000000000637,-1,2023,12
TP,2.0,1.9548532731376982,443.00000000000637,-1,2023,12
SL,-1.0,-1.1739130434782472,115.0000000000091,1,2023,18
TP,2.0,1.856115107913656,138.99999999998727,1,2023,0
SL,-1.0,-1.078431372549021,254.99999999999545,-1,2023,3
SL,-1.0,-1.056006720806498,357.09999999999127,1,2023,6
SL,-1.0,-1.0250532381310287,798.2999999999947,1,2023,13
TP,2.0,1.958771387342817,485.1000000000113,-1,2023,15
SL,-1.0,-1.0586510263929605,341.0000000000082,1,2023,0
TP,2.0,1.9528301886792454,424.0000000000009,-1,2023,7
SL,-1.0,-1.11474469305795,174.29999999999382,1,2023,11
TP,2.0,1.9021047479197208,204.29999999998927,-1,2023,12
SL,-1.0,-1.0470588235294118,425.0,-1,2023,3
TP,2.0,1.909090909090911,220.00000000000455,1,2023,4
SL,-1.0,-1.0572409845449318,349.4000000000142,1,2023,14
SL,-1.0,-1.2500000000000142,79.99999999999545,-1,2023,20
SL,-1.0,-1.1164822364589333,171.70000000000982,-1,2023,0
SL,-1.0,-1.1583531274742491,126.30000000001473,1,2023,2
TP,2.0,1.9665047730698375,597.1000000000004,1,2023,8
TP,2.0,1.9665047730698375,597.1000000000004,1,2023,8
TP,2.0,1.9627352338364075,536.6999999999962,1,2023,15
TP,2.0,1.9627352338364075,536.6999999999962,1,2023,15
SL,-1.0,-1.0686577411603209,291.29999999997835,1,2023,17
TP,2.0,1.8934469898774742,187.700000000018,-1,2023,17
SL,-1.0,-1.0904977375565597,221.00000000000364,-1,2023,0
TP,2.0,1.9661016949152548,590.0000000000091,1,2023,1
TP,2.0,1.9661016949152548,590.0000000000091,1,2023,1
SL,-1.0,-1.1282051282051326,155.99999999999454,-1,2023,2
SL,-1.0,-1.7905138339923166,25.299999999992906,-1,2023,3
SL,-1.0,-1.0531914893617023,375.9999999999991,1,2023,6
SL,-1.0,-1.0531914893617023,375.9999999999991,1,2023,6
SL,-1.0,-1.0321543408360128,622.0000000000027,-1,2023,9
SL,-1.0,-1.096153846153839,208.00000000001546,1,2023,1
SL,-1.0,-1.069856793573179,286.2999999999829,-1,2023,1
SL,-1.0,-1.109829763866013,182.09999999999127,1,2023,2
TP,2.0,1.8775260257195374,163.30000000000382,1,2023,0
SL,-1.0,-1.0727272727272728,275.0,-1,2023,1
SL,-1.0,-1.1010101010101,198.00000000000182,-1,2023,7
SL,-1.0,-1.1192605843768701,167.69999999999072,1,2023,9
SL,-1.0,-1.080645161290322,248.00000000000182,-1,2023,4
TP,2.0,1.887005649717513,176.99999999999818,1,2023,0
TP,2.0,1.887005649717513,176.99999999999818,1,2023,0
TP,2.0,1.938022931515341,322.7000000000089,-1,2023,9
TP,2.0,1.938022931515341,322.7000000000089,-1,2023,9
SL,-1.0,-1.270270270270267,74.00000000000091,1,2023,12
TP,2.0,1.9577167019027486,473.0000000000018,-1,2023,13
TP,2.0,1.9577167019027486,473.0000000000018,-1,2023,13
SL,-1.0,-1.0145348837209303,1375.999999999999,-1,2023,15
SL,-1.0,-1.0145348837209303,1375.999999999999,-1,2023,15
SL,-1.0,-1.0145348837209303,1375.999999999999,-1,2023,15
SL,-1.0,-1.192307692307657,104.0000000000191,1,2023,0
SL,-1.0,-1.106382978723398,188.0000000000109,-1,2023,1
TP,2.0,1.9449035812672157,362.9999999999882,-1,2023,15
SL,-1.0,-1.0480769230769247,415.99999999998545,-1,2023,1
TP,2.0,1.8333333333333397,120.00000000000455,1,2023,2
SL,-1.0,-1.0286944045911046,697.0000000000027,-1,2023,15
SL,-1.0,-1.0296164667555163,675.2999999999929,1,2023,18
SL,-1.0,-1.0913242009132493,218.99999999998272,-1,2023,8
fuera,0.621077818260923,0.6102017510468276,1838.8999999999896,1,2023,14
fuera,0.621077818260923,0.6102017510468276,1838.8999999999896,1,2023,14
fuera,0.621077818260923,0.6102017510468276,1838.8999999999896,1,2023,14
fuera,0.621077818260923,0.6102017510468276,1838.8999999999896,1,2023,14
SL,-1.0,-1.0229885057471264,870.0000000000045,-1,2023,16
SL,-1.0,-1.0229885057471264,870.0000000000045,-1,2023,16
TP,2.0,1.7693194925028732,86.69999999999618,1,2023,0
TP,2.0,1.937106918238995,318.00000000000637,1,2023,12
SL,-1.0,-1.0216450216450217,924.0000000000009,-1,2023,7
SL,-1.0,-1.0216450216450217,924.0000000000009,-1,2023,7
TP,2.0,1.9792960662525876,965.9999999999854,1,2023,8
TP,2.0,1.9792960662525876,965.9999999999854,1,2023,8
SL,-1.0,-1.0183823529411762,1088.000000000011,-1,2023,23
SL,-1.0,-1.0183823529411762,1088.000000000011,-1,2023,23
SL,-1.0,-1.0473933649289122,421.99999999998,-1,2023,0
SL,-1.0,-1.0473933649289122,421.99999999998,-1,2023,0
TP,2.0,1.9739481568320962,767.7000000000135,1,2023,4
TP,2.0,1.9739481568320962,767.7000000000135,1,2023,4
SL,-1.0,-1.0602409638554229,331.99999999999363,-1,2023,4
SL,-1.0,-1.0451467268623018,443.00000000000637,1,2023,5
SL,-1.0,-1.0149253731343282,1340.000000000009,-1,2023,21
SL,-1.0,-1.0673400673400668,297.00000000000273,-1,2023,0
TP,2.0,1.9646205554572795,565.300000000002,1,2023,1
SL,-1.0,-1.0146950771491552,1360.99999999999,1,2023,4
SL,-1.0,-1.0432900432900443,461.9999999999891,-1,2023,5
SL,-1.0,-1.0134255219171646,1489.6999999999935,1,2023,6
TP,2.0,1.9861782999308915,1447.0000000000027,-1,2023,8
TP,2.0,1.873497786211251,158.09999999999036,1,2023,5
TP,2.0,1.9764428739693758,849.0000000000009,-1,2023,6
TP,2.0,1.9557522123893802,451.9999999999982,-1,2023,7
SL,-1.0,-1.0557103064066866,358.9999999999918,1,2023,8
SL,-1.0,-1.0486263068319954,411.30000000000564,1,2023,18
TP,2.0,1.9640287769784168,555.9999999999945,1,2023,6
fuera,0.33984265804081043,0.33185575655924027,2504.1000000000167,1,2023,17
SL,-1.0,-1.0252525252525257,791.9999999999845,-1,2023,17
SL,-1.0,-1.0368595650571313,542.6000000000158,-1,2023,21
SL,-1.0,-1.0611620795107037,326.9999999999982,1,2023,23
TP,2.0,1.9275362318840636,276.0000000000218,1,2023,0
SL,-1.0,-1.049261083743843,405.99999999999454,-1,2023,0
TP,2.0,1.9687987519500774,640.9999999999854,1,2023,1
SL,-1.0,-1.0531914893617023,375.9999999999991,-1,2023,4
fuera,-0.6102055279943288,-0.6259547995905174,1269.900000000007,1,2023,12
SL,-1.0,-1.017391304347826,1150.0,1,2023,15
SL,-1.0,-1.017391304347826,1150.0,1,2023,15
SL,-1.0,-1.017391304347826,1150.0,1,2023,15
TP,2.0,1.5652173913043823,46.00000000000364,1,2023,0
TP,2.0,1.9289015286171374,281.3000000000102,-1,2023,4
TP,2.0,1.9528301886792454,424.0000000000009,1,2023,7
fuera,-0.844497607655529,-0.892344497607684,417.99999999998363,1,2023,16
fuera,0.47638326585694113,0.44939271255059865,741.0000000000082,-1,2023,16
TP,2.0,1.967394848386045,613.4000000000015,-1,2023,22
TP,2.0,1.967394848386045,613.4000000000015,-1,2023,22
SL,-1.0,-1.080645161290322,248.00000000000182,-1,2023,0
SL,-1.0,-1.0593471810089,337.0000000000118,1,2023,2
SL,-1.0,-1.065359477124184,305.99999999999454,1,2023,6
SL,-1.0,-1.040160642570281,498.0000000000018,1,2023,7
TP,2.0,1.9484536082474242,388.0000000000109,-1,2023,8
SL,-1.0,-1.0157965405576177,1266.1000000000058,-1,2023,9
TP,2.0,1.9065420560747708,214.00000000001,-1,2023,12
SL,-1.0,-1.0197180321403922,1014.3000000000029,1,2023,14
TP,2.0,1.7674418604650892,85.99999999999,-1,2023,14
SL,-1.0,-1.0354044963710398,564.8999999999887,1,2023,17
TP,2.0,1.9275362318840576,275.9999999999991,-1,2023,1
TP,2.0,1.6923076923077354,65.0000000000091,1,2023,3
TP,2.0,1.9250936329588035,267.0000000000073,-1,2023,4
TP,2.0,1.947285187137587,379.40000000000964,1,2023,1
SL,-1.0,-1.105820105820113,188.99999999998727,-1,2023,2
SL,-1.0,-1.2666666666666666,75.0,-1,2023,6
SL,-1.0,-1.0778210116731537,256.99999999999363,1,2023,12
SL,-1.0,-1.0392695857058702,509.30000000000746,-1,2023,12
SL,-1.0,-1.0392695857058702,509.30000000000746,-1,2023,12
SL,-1.0,-1.1142857142857143,175.0,1,2023,17
SL,-1.0,-1.1142857142857143,175.0,1,2023,17
SL,-1.0,-1.119760479041911,167.00000000000728,-1,2023,22
SL,-1.0,-1.1204819277108373,166.00000000000819,-1,2023,23
TP,2.0,1.9,200.0,1,2023,0
SL,-1.0,-1.0602409638554187,332.00000000001637,1,2023,1
TP,2.0,1.84126984126984,125.99999999999909,-1,2023,1
SL,-1.0,-1.1052631578947318,190.0000000000091,-1,2023,5
SL,-1.0,-1.038461538461538,520.0000000000045,1,2023,6
SL,-1.0,-1.4347826086958326,45.9999999999809,1,2023,7
SL,-1.0,-1.022642363862787,883.3000000000084,-1,2023,7
fuera,-0.7570381797145812,-0.8341689163131135,259.30000000000746,1,2023,19
SL,-1.0,-1.0201938610662358,990.3999999999996,-1,2023,22
SL,-1.0,-1.0360295442262646,555.1000000000158,1,2023,0
SL,-1.0,-1.0360295442262646,555.1000000000158,1,2023,0
SL,-1.0,-1.0256081946222786,781.0000000000173,-1,2023,2
SL,-1.0,-1.0256081946222786,781.0000000000173,-1,2023,2
SL,-1.0,-1.0256081946222786,781.0000000000173,-1,2023,2
TP,2.0,1.9766627771295213,856.9999999999936,1,2023,7
TP,2.0,1.9689778191406861,644.7000000000116,1,2023,10
TP,2.0,1.9689778191406861,644.7000000000116,1,2023,10
TP,2.0,1.9801271860095386,1006.3999999999851,1,2023,14
SL,-1.0,-1.0525348043078537,380.70000000000164,-1,2023,14
SL,-1.0,-1.069613644274282,287.299999999982,-1,2023,18
TP,2.0,1.9181334424887428,244.29999999999836,-1,2023,0
TP,2.0,1.9778368794326244,902.4000000000115,1,2023,13
TP,2.0,1.9778368794326244,902.4000000000115,1,2023,13
TP,2.0,1.9778368794326244,902.4000000000115,1,2023,13
SL,-1.0,-1.1449275362318965,137.99999999998818,-1,2023,2
SL,-1.0,-1.0790513833992104,252.99999999999727,1,2023,7
TP,2.0,1.9328859060402688,298.0000000000018,1,2023,2
fuera,-0.39370973853731844,-0.412656309208027,1055.600000000004,-1,2023,13
SL,-1.0,-1.0263400500460949,759.3000000000075,-1,2023,0
SL,-1.0,-1.0263400500460949,759.3000000000075,-1,2023,0
TP,2.0,1.909788001804244,221.70000000000982,1,2023,2
SL,-1.0,-1.1282051282051326,155.99999999999454,1,2023,11
SL,-1.0,-1.0321905681635282,621.2999999999965,-1,2023,13
SL,-1.0,-1.08166598611678,244.9000000000069,-1,2023,5
