tf,ema,fib,rr,n,bruto,zb,neto,zn,coste
15,20,0.705,3.0,38608,-0.03470783257355988,-3.9844895089568104,-0.2862102679062966,-32.80758063401372,0.2515024353327367
15,20,0.786,1.0,29309,-0.12839059674502712,-22.16336129738216,-0.40792904262268004,-69.64038224828323,0.2795384458776529
15,20,0.786,2.0,29058,-0.05544084245302498,-6.78247396394802,-0.33608864888170564,-40.99216196018892,0.2806478064286806
15,20,0.786,3.0,28760,-0.04019471488178025,-3.990373745814151,-0.3221432978661625,-31.95053679030999,0.2819485829843823
15,50,0.382,1.0,62164,-0.24058940866096132,-61.80023520106536,-0.40542231804587997,-102.42441811114155,0.16483290938491862
15,50,0.382,2.0,59765,-0.2824897515268133,-53.96398995072533,-0.4514719903082,-85.66514137718939,0.16898223878138668
15,50,0.382,3.0,57693,-0.3559703950219264,-58.15803193925673,-0.5282133330032459,-86.04949132104225,0.17224293798131954
15,50,0.5,1.0,58119,-0.19774944510401074,-48.63317257258341,-0.3885910084306104,-94.05261263546771,0.1908415633265997
15,50,0.5,2.0,56600,-0.2059540636042403,-37.02147333530693,-0.3999922860594208,-71.41356055863618,0.1940382224551805
15,50,0.5,3.0,55158,-0.26146705826897276,-39.566338774620306,-0.45820707712500564,-69.10951222647489,0.19674001885603284
15,50,0.618,1.0,51196,-0.17020861004765997,-39.082217035130256,-0.3929382092509659,-88.86050718272078,0.22272959920330593
15,50,0.618,2.0,50283,-0.14975240140803053,-24.83780075269679,-0.374969264309301,-61.80640627913884,0.22521686290127046
15,50,0.618,3.0,49416,-0.17330419297393557,-23.78536114443678,-0.4006022065342128,-54.837408235731736,0.22729801356027726
15,50,0.705,1.0,43031,-0.16116288257302874,-33.873908310480545,-0.4120963239695242,-85.27567341248655,0.2509334413964955
15,50,0.705,2.0,42516,-0.12171888230313294,-18.38519979594007,-0.3743864765766724,-56.22258718844036,0.25266759427353946
15,50,0.705,3.0,42042,-0.11136482565053994,-13.732428348484671,-0.3656018945733617,-44.959883317268165,0.2542370689228218
15,50,0.786,1.0,31575,-0.16984956452889943,-30.625686401720937,-0.450384957140143,-80.1748435003255,0.28053539261124355
15,50,0.786,2.0,31323,-0.10085240877310603,-12.986668475129294,-0.38245607623424294,-49.04334935625135,0.2816036674611369
15,50,0.786,3.0,31028,-0.08418202913497486,-8.822967934511928,-0.367042942368874,-38.40371294321242,0.28286091323389917
15,100,0.382,1.0,64668,-0.30852972103667964,-82.48211884608703,-0.4783742461531114,-125.43041792916937,0.16984452511643175
15,100,0.382,2.0,62377,-0.35144364108565657,-71.07605297182225,-0.5252633087180649,-105.30902018127513,0.17381966763240833
15,100,0.382,3.0,60472,-0.4164572033337743,-72.53032190653484,-0.5933034554293475,-102.90535644503224,0.17684625209557306
15,100,0.5,1.0,60367,-0.26333924163864364,-67.06841132972687,-0.4590864265919052,-114.77719382777562,0.19574718495326157
15,100,0.5,2.0,58916,-0.27413605811664066,-51.78968518313417,-0.47294837015242563,-88.57525407869635,0.198812312035785
15,100,0.5,3.0,57532,-0.32948619898491277,-52.89269789058693,-0.5309049142443278,-84.81873362652249,0.20141871525941513
15,100,0.618,1.0,52873,-0.2362453426134322,-55.90451124153359,-0.46357074944891247,-107.79161094302655,0.22732540683548028
