i,alcista,d,vuelve,base,r3,velas
110507,True,0.3043484960691908,1.0,0.9467266886847939,1.0000000000005287,1.0
110512,False,1.1750310144653346,1.0,0.781590734289463,1.7352941176472894,1.0
110518,False,0.5465792692380635,1.0,0.8971406596389631,0.3636363636364554,14.0
110519,False,0.8953788446709897,1.0,0.8322060353798126,1.458333333333526,7.0
110520,False,1.5951050500397361,1.0,0.7097113514002624,1.8571428571419508,4.0
110521,False,0.1227433043457948,1.0,0.9735216938877076,0.630769230769441,1.0
110527,True,0.022556390612853687,1.0,0.9918449984165045,0.4324324324321567,1.0
110533,True,0.2428869390749608,0.0,0.9569063023119033,1.1749999999994032,
110537,True,0.5466068272985157,0.0,0.907026195539067,0.762711864407054,
110541,True,2.0650218309815895,1.0,0.6552504184952269,1.1538461538460718,29.0
110542,True,0.6094672587518778,1.0,0.896473329412297,0.541666666666659,9.0
110546,True,0.5832594997370608,1.0,0.9008279419083383,0.8604651162791659,1.0
110548,False,0.8768936007380176,1.0,0.8354182690132561,1.0204081632654356,44.0
110549,False,0.6249976475491332,1.0,0.8826856082884676,0.7999999999996448,1.0
110552,False,0.644685202963918,1.0,0.8789417726100529,1.680000000001279,30.0
110553,False,0.25726525108122605,1.0,0.9497353300456951,0.6666666666666666,1.0
110561,False,0.02418027063063168,1.0,0.9909062118264489,0.36170212765960463,1.0
110566,True,0.7443340816856941,1.0,0.8730602180699453,0.9148936170216586,3.0
110567,True,0.6315460387175833,1.0,0.89231099850699,0.6511627906975783,1.0
110570,False,1.0119168912259877,1.0,0.811269963353391,1.393939393940026,8.0
110571,False,0.4028116415209093,1.0,0.9230873637062842,0.4347826086954843,7.0
110579,True,0.23675049009389015,1.0,0.9579468850382301,0.2923076923078815,1.0
110586,True,0.3405888645450532,1.0,0.9408225127810704,0.6956521739125817,2.0
110591,True,0.1978141281341022,1.0,0.9640885852599195,0.47368421052643883,1.0
110599,False,0.11081405378811122,1.0,0.9757951409310953,0.8437500000003035,1.0
110603,False,0.12854804901877462,1.0,0.9724471791159571,0.33898305084736835,2.0
110618,False,0.2782729179168236,1.0,0.9460028050490884,1.6923076923067069,1.0
110624,False,0.6257997831381937,1.0,0.8825611907885808,0.6666666666667788,6.0
110626,False,0.659503219521798,1.0,0.8761932769307333,1.0192307692304654,1.0
110631,True,0.9305065844305779,1.0,0.8412998235533637,0.5833333333335903,5.0
110633,True,0.10974117633883022,1.0,0.9782608695652174,1.0185185185186403,1.0
110637,False,0.10783599373931162,1.0,0.976281500248835,0.49593495934956705,1.0
110645,True,1.0096337662370203,0.0,0.8277496267475003,1.4146341463414502,
110646,True,0.4233387682433769,0.0,0.9276003257476361,0.7413793103450587,
110648,True,0.07606064524055683,1.0,0.9837352395602407,0.6956521739130155,1.0
110650,True,0.9235816776063062,1.0,0.8423743383251142,0.35194174757281216,1.0
110652,True,1.8317951228771698,0.0,0.6922702800524816,0.616666666666658,
110653,True,1.1391955910627019,1.0,0.8052639913133963,0.8540540540541708,49.0
110659,True,0.9995884918008792,1.0,0.8294914717459169,1.4266666666664851,2.0
110660,True,0.09342223121604247,1.0,0.9809867438809211,0.6074766355141098,1.0
110662,False,0.028197499819460348,1.0,0.9900579106908565,0.5000000000000842,1.0
110666,True,0.06353165517398521,1.0,0.9857146088766231,0.18181818181828377,4.0
110668,True,0.23814517716345904,1.0,0.9577093607202642,1.1052631578941832,2.0
110669,True,0.05032481941321526,1.0,0.9877052888748133,2.2857142857139836,1.0
110671,False,0.3493105977914135,1.0,0.9331991132425462,0.7105263157893661,1.0
110675,False,0.11245306457938474,1.0,0.9754331991132426,0.22123893805315648,2.0
110686,False,0.41157615677417175,1.0,0.921424693480523,1.3437500000003035,1.0
110690,True,0.10594002692058409,1.0,0.9788942677464597,0.28205128205134045,1.0
110694,True,0.281779150864726,1.0,0.9509795050445641,0.5102040816324959,1.0
110697,False,1.5255020802085337,1.0,0.7210785866172014,1.1692307692305013,9.0
110698,False,0.3508564307976159,1.0,0.9328597927883093,0.3684210526317173,1.0
110702,False,1.521625529212467,1.0,0.721779848889291,0.9659090909091196,3.0
110703,False,0.3903970005795384,1.0,0.9254399855223273,0.5411764705881124,1.0
110706,True,1.5849482261705259,1.0,0.7311903361534633,0.8543689320387554,1.0
110710,True,0.8065776058329158,0.0,0.8622019635343618,0.7115384615384739,
110711,True,0.515629845975394,0.0,0.9122856625797403,0.6081081081082217,
110714,True,0.5405012680186222,1.0,0.9080215355381622,0.9478260869565653,4.0
110719,False,0.3606348577257498,1.0,0.9310500836990454,0.3866666666665206,1.0
110721,True,0.7015569617855203,1.0,0.8806383748812379,0.5514018691586904,1.0
110727,True,2.770541539182413,0.0,0.5570850110844682,2.627659574468221,
110728,True,2.82225899413199,0.0,0.5504003981359996,1.048582995951466,
110729,True,0.9831753019696712,1.0,0.8322399674252364,0.7490347490347428,2.0
110732,False,1.0562509275722058,1.0,0.8036918065420984,0.9185185185184893,2.0
110733,False,0.03525085170473735,1.0,0.9888137356919875,0.7016129032256736,1.0
110735,True,0.752805147234428,1.0,0.8715898294349184,0.9892473118281239,41.0
110736,True,0.045892436134848905,1.0,0.9883047550106321,0.4782608695651964,6.0
110742,False,0.20233949715785038,1.0,0.9593154775369859,0.2164948453608389,1.0
110744,True,0.4255234088151226,1.0,0.9272836266570149,0.3128834355828246,13.0
110758,False,0.17475710292410623,1.0,0.9640885852599195,0.24999999999981495,2.0
110761,True,0.33696715120372256,1.0,0.9414898430077365,2.095238095237642,4.0
110762,True,0.2843872586327996,1.0,0.9504705243632086,0.590909090909435,3.0
110766,False,0.5993811013233385,0.0,0.8875265801022486,0.5901639344264563,
110772,False,0.512527137744968,1.0,0.9033728453151156,0.5308641975310673,3.0
110776,False,1.0172054612099621,1.0,0.8103424874451433,0.6849315068494317,1.0
110785,True,0.19952555860249488,1.0,0.9638510609419536,0.35087719298244247,1.0
110787,False,1.1547316992825214,1.0,0.7853571913314934,1.6451612903236204,6.0
110788,False,0.02323098938434401,1.0,0.9910984934171831,0.8039215686274765,1.0
110794,True,1.436593669756923,1.0,0.755960729312763,0.6724137931034219,1.0
110805,True,0.23287624015959085,1.0,0.9584897977650093,0.5906432748538171,1.0
110807,False,1.2100193366810865,1.0,0.7755508302040447,0.9578947368420634,25.0
