lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
venta,2022-02-21 11:15:00,1.135,1.13905,1.1269000000000002,40.49999999999887,False,1,2,1.9646913580246903,2022
venta,2022-02-24 09:30:00,1.12283,1.12624,1.1160100000000002,34.09999999999913,False,1,2,1.958064516129031,2022
compra,2022-02-24 17:15:00,1.117,1.11062,1.12976,63.80000000000052,True,0,-1,-1.022413793103448,2022
venta,2022-02-28 02:30:00,1.1156,1.11944,1.1079199999999998,38.40000000000065,False,0,-1,-1.0372395833333328,2022
compra,2022-02-28 07:15:00,1.11806,1.11445,1.1252800000000003,36.10000000000113,True,0,-1,-1.0396121883656497,2022
compra,2022-03-01 19:30:00,1.11326,1.10983,1.1201199999999996,34.29999999999822,True,0,-1,-1.0416909620991275,2022
compra,2022-03-02 11:00:00,1.10988,1.10588,1.11788,40.000000000000036,True,0,-1,-1.03575,2022
venta,2022-03-08 03:30:00,1.08702,1.08847,1.0841200000000002,14.499999999999513,False,0,-1,-1.0986206896551758,2022
venta,2022-03-08 19:30:00,1.09041,1.09582,1.0795900000000003,54.09999999999915,False,0,-1,-1.026432532347505,2022
compra,2022-03-15 19:45:00,1.09551,1.0926,1.10133,29.09999999999968,True,1,2,1.9508591065292091,2022
compra,2022-03-16 17:45:00,1.10008,1.09903,1.10218,10.499999999999954,True,0,-1,-1.1361904761904769,2022
venta,2022-03-17 19:15:00,1.10919,1.11375,1.1000699999999997,45.600000000001195,False,1,2,1.968640350877194,2022
compra,2022-03-17 22:15:00,1.1096,1.10901,1.1107799999999997,5.899999999998684,True,1,2,1.7576271186440138,2022
compra,2022-03-21 07:00:00,1.10586,1.10349,1.1106,23.699999999999832,True,0,-1,-1.0603375527426164,2022
compra,2022-03-23 14:00:00,1.09917,1.09639,1.10473,27.800000000000047,True,0,-1,-1.0514388489208633,2022
venta,2022-03-23 19:45:00,1.1002,1.10117,1.0982600000000002,9.699999999999154,False,0,-1,-1.147422680412384,2022
venta,2022-03-25 15:30:00,1.09811,1.10243,1.0894699999999997,43.20000000000101,False,0,-1,-1.033101851851851,2022
compra,2022-03-28 08:15:00,1.09648,1.09474,1.0999599999999996,17.399999999998528,True,0,-1,-1.0821839080459839,2022
compra,2022-03-29 09:15:00,1.10199,1.09975,1.10647,22.400000000000198,True,1,2,1.936160714285715,2022
compra,2022-04-03 22:45:00,1.10431,1.10301,1.1069099999999996,12.999999999998568,True,0,-1,-1.110000000000012,2022
compra,2022-04-05 06:30:00,1.09763,1.0962,1.1004900000000002,14.300000000000423,True,0,-1,-1.099999999999997,2022
venta,2022-04-06 10:15:00,1.08994,1.09271,1.0843999999999996,27.700000000001612,False,0,-1,-1.051624548736459,2022
compra,2022-04-11 18:15:00,1.0888,1.08727,1.09186,15.300000000000313,True,0,-1,-1.0934640522875798,2022
venta,2022-04-12 15:00:00,1.08665,1.09036,1.0792299999999997,37.10000000000102,False,0,-1,-1.03854447439353,2022
venta,2022-04-13 06:15:00,1.08273,1.08408,1.08003,13.499999999999623,False,0,-1,-1.1059259259259289,2022
venta,2022-04-15 10:45:00,1.08084,1.08236,1.0778,15.199999999999658,False,1,2,1.9059210526315769,2022
compra,2022-04-18 05:45:00,1.07943,1.07892,1.0804499999999995,5.099999999997884,True,0,-1,-1.2803921568628613,2022
venta,2022-04-19 10:00:00,1.07913,1.08145,1.0744899999999997,23.200000000000998,False,0,-1,-1.0616379310344801,2022
venta,2022-04-20 01:15:00,1.07848,1.0797,1.07604,12.199999999999989,False,0,-1,-1.1172131147540985,2022
compra,2022-04-20 08:15:00,1.08189,1.0807,1.08427,11.900000000000244,True,1,2,1.8798319327731117,2022
compra,2022-04-21 17:15:00,1.08537,1.0833,1.08951,20.700000000000163,True,0,-1,-1.0690821256038643,2022
venta,2022-04-22 03:00:00,1.08356,1.08465,1.0813800000000005,10.899999999998133,False,0,-1,-1.1311926605504812,2022
compra,2022-04-26 09:15:00,1.06945,1.06725,1.07385,21.999999999999797,True,0,-1,-1.0650000000000006,2022
compra,2022-04-28 07:15:00,1.05323,1.04808,1.0635300000000005,51.500000000002096,True,0,-1,-1.027766990291261,2022
venta,2022-04-29 11:00:00,1.05586,1.058,1.05158,21.400000000000308,False,1,2,1.9331775700934588,2022
compra,2022-04-29 14:45:00,1.05467,1.05221,1.0595899999999998,24.599999999999067,True,0,-1,-1.0581300813008152,2022
venta,2022-04-29 19:15:00,1.05556,1.05786,1.0509600000000001,22.999999999999687,False,1,2,1.937826086956521,2022
compra,2022-05-02 19:15:00,1.05065,1.04901,1.0539300000000003,16.40000000000086,True,1,2,1.912804878048785,2022
compra,2022-05-03 07:15:00,1.05157,1.04977,1.0551699999999995,17.999999999998018,True,0,-1,-1.079444444444453,2022
venta,2022-05-03 14:45:00,1.05381,1.05776,1.0459099999999997,39.5000000000012,False,0,-1,-1.0362025316455685,2022
venta,2022-05-04 22:00:00,1.06155,1.06309,1.0584699999999998,15.400000000000968,False,0,-1,-1.092857142857137,2022
compra,2022-05-05 10:00:00,1.06056,1.05816,1.0653599999999999,23.999999999999577,True,0,-1,-1.0595833333333344,2022
compra,2022-05-09 07:00:00,1.05171,1.05029,1.0545499999999999,14.199999999999768,True,0,-1,-1.1007042253521142,2022
compra,2022-05-12 00:30:00,1.05271,1.05119,1.05575,15.199999999999658,True,0,-1,-1.0940789473684231,2022
venta,2022-05-13 01:30:00,1.03765,1.0384,1.03615,7.500000000000284,False,0,-1,-1.1906666666666594,2022
venta,2022-05-17 03:00:00,1.04326,1.04501,1.0397600000000002,17.499999999999183,False,0,-1,-1.0817142857142896,2022
compra,2022-05-17 19:30:00,1.055,1.05211,1.0607799999999996,28.89999999999837,True,0,-1,-1.0494809688581344,2022
venta,2022-05-18 14:00:00,1.05106,1.05261,1.0479600000000002,15.499999999999403,False,1,2,1.9077419354838674,2022
compra,2022-05-20 20:15:00,1.05608,1.05328,1.0616799999999997,27.999999999999137,True,1,2,1.9489285714285698,2022
compra,2022-05-25 13:30:00,1.06676,1.06421,1.0718599999999996,25.499999999998302,True,1,2,1.9439215686274474,2022
venta,2022-05-25 23:45:00,1.06869,1.06958,1.0669099999999998,8.900000000000574,False,0,-1,-1.1606741573033603,2022
compra,2022-05-30 10:30:00,1.07734,1.07401,1.084,33.30000000000055,True,0,-1,-1.0429429429429422,2022
venta,2022-06-01 11:15:00,1.07116,1.07284,1.0677999999999996,16.80000000000126,False,0,-1,-1.0851190476190413,2022
venta,2022-06-07 11:45:00,1.06619,1.06827,1.0620299999999998,20.800000000000818,False,0,-1,-1.0687499999999972,2022
compra,2022-06-07 14:30:00,1.07036,1.06519,1.0806999999999998,51.699999999998965,True,0,-1,-1.0276595744680856,2022
compra,2022-06-09 02:15:00,1.07155,1.07094,1.07277,6.099999999999994,True,1,2,1.765573770491803,2022
compra,2022-06-09 10:00:00,1.07177,1.06938,1.0765499999999997,23.899999999998922,True,0,-1,-1.0598326359832664,2022
venta,2022-06-09 14:00:00,1.06568,1.07738,1.0422799999999999,117.00000000000043,False,1,2,1.9877777777777779,2022
venta,2022-06-10 06:00:00,1.06273,1.06353,1.0611299999999997,8.00000000000134,False,0,-1,-1.17874999999997,2022
compra,2022-06-14 03:45:00,1.04271,1.0397,1.04873,30.09999999999957,True,1,2,1.9524916943521589,2022
venta,2022-06-21 11:00:00,1.05478,1.05824,1.04786,34.600000000000186,False,1,2,1.958670520231214,2022
venta,2022-06-22 11:45:00,1.05114,1.05278,1.0478599999999998,16.40000000000086,False,0,-1,-1.087195121951215,2022
compra,2022-06-24 02:30:00,1.05355,1.0512,1.0582500000000001,23.500000000000743,True,1,2,1.9391489361702148,2022
venta,2022-06-24 15:45:00,1.05381,1.05712,1.0471899999999996,33.10000000000146,False,0,-1,-1.043202416918427,2022
venta,2022-06-30 01:00:00,1.04338,1.04466,1.04082,12.799999999999478,False,0,-1,-1.1117187500000045,2022
venta,2022-06-30 05:30:00,1.04486,1.04559,1.0433999999999997,7.300000000001194,False,0,-1,-1.1958904109588722,2022
compra,2022-07-01 05:30:00,1.04637,1.04471,1.04969,16.599999999999948,True,0,-1,-1.0861445783132533,2022
venta,2022-07-01 10:45:00,1.04505,1.04689,1.04137,18.400000000000638,False,1,2,1.9222826086956548,2022
compra,2022-07-04 11:00:00,1.04611,1.04205,1.0542300000000004,40.60000000000174,True,0,-1,-1.0352216748768457,2022
compra,2022-07-05 18:00:00,1.02587,1.0235,1.03061,23.699999999999832,True,0,-1,-1.0603375527426164,2022
compra,2022-07-08 05:45:00,1.01603,1.01395,1.0201900000000002,20.800000000000818,True,0,-1,-1.0687499999999972,2022
compra,2022-07-12 10:00:00,1.00228,1.00018,1.00648,20.999999999999908,True,1,2,1.9319047619047616,2022
venta,2022-07-13 12:30:00,1.00065,1.00674,0.9884700000000002,60.89999999999929,False,0,-1,-1.0234811165845652,2022
compra,2022-07-15 07:30:00,1.00329,1.00224,1.00539,10.499999999999954,True,0,-1,-1.1361904761904769,2022
compra,2022-07-20 06:45:00,1.02499,1.02391,1.02715,10.799999999999699,True,0,-1,-1.132407407407411,2022
venta,2022-07-28 00:15:00,1.01861,1.02069,1.0144499999999999,20.800000000000818,False,0,-1,-1.0687499999999972,2022
venta,2022-07-31 23:30:00,1.02069,1.0224,1.0172700000000003,17.099999999998783,False,0,-1,-1.083625730994158,2022
compra,2022-08-01 14:00:00,1.02632,1.02265,1.0336599999999996,36.6999999999984,True,0,-1,-1.0389645776566774,2022
venta,2022-08-02 02:00:00,1.02641,1.02939,1.02045,29.799999999999827,False,1,2,1.9520134228187918,2022
compra,2022-08-08 03:30:00,1.01841,1.0159,1.02343,25.100000000000122,True,1,2,1.9430278884462153,2022
venta,2022-08-08 06:00:00,1.01789,1.01856,1.01655,6.699999999999484,False,0,-1,-1.2134328358209119,2022
compra,2022-08-10 02:45:00,1.0218,1.02027,1.02486,15.300000000000313,True,0,-1,-1.0934640522875798,2022
compra,2022-08-10 09:15:00,1.02271,1.0202,1.02773,25.100000000000122,True,1,2,1.9430278884462153,2022
venta,2022-08-11 11:45:00,1.03245,1.03428,1.02879,18.299999999999983,False,0,-1,-1.0781420765027323,2022
venta,2022-08-18 02:45:00,1.01803,1.01929,1.01551,12.600000000000389,False,1,2,1.88650793650794,2022
compra,2022-08-22 19:00:00,0.99414,0.9926,0.99722,15.399999999999858,True,0,-1,-1.0928571428571436,2022
compra,2022-08-25 19:30:00,0.99768,0.99615,1.00074,15.300000000000313,True,0,-1,-1.0934640522875798,2022
compra,2022-09-05 07:30:00,0.99189,0.98772,1.0002300000000002,41.70000000000007,True,0,-1,-1.0342925659472422,2022
venta,2022-09-07 11:45:00,0.98782,0.993,0.9774600000000001,51.79999999999962,False,0,-1,-1.0276061776061778,2022
venta,2022-09-08 12:30:00,1.00037,1.00148,0.9981500000000001,11.099999999999444,False,0,-1,-1.1288288288288353,2022
compra,2022-09-13 06:00:00,1.01464,1.01194,1.0200399999999998,26.999999999999247,True,0,-1,-1.0529629629629644,2022
compra,2022-09-13 22:15:00,0.99735,0.99645,0.99915,9.000000000000119,True,0,-1,-1.1588888888888869,2022
compra,2022-09-16 07:00:00,0.99959,0.99763,1.00351,19.599999999999618,True,0,-1,-1.0729591836734709,2022
venta,2022-09-19 02:00:00,1.00009,1.00291,0.9944499999999998,28.200000000000447,False,0,-1,-1.0507092198581551,2022
venta,2022-09-20 01:30:00,1.00256,1.00504,0.9975999999999998,24.800000000000377,False,1,2,1.9423387096774203,2022
compra,2022-09-20 06:15:00,1.0036,1.00195,1.0069000000000004,16.500000000001513,True,0,-1,-1.0866666666666587,2022
compra,2022-09-20 14:45:00,0.99942,0.9959,1.00646,35.199999999999676,True,0,-1,-1.0406250000000004,2022
compra,2022-09-27 18:30:00,0.95945,0.95689,0.96457,25.600000000000065,True,0,-1,-1.0558593749999998,2022
venta,2022-10-03 03:45:00,0.98054,0.98287,0.9758799999999999,23.30000000000054,False,0,-1,-1.0613733905579386,2022
compra,2022-10-10 00:45:00,0.97375,0.97274,0.9757699999999999,10.099999999999554,True,0,-1,-1.141584158415848,2022
compra,2022-10-11 00:15:00,0.97194,0.96995,0.9759200000000001,19.90000000000047,True,0,-1,-1.0718592964824103,2022
compra,2022-10-17 10:00:00,0.97673,0.97197,0.98625,47.59999999999986,True,1,2,1.9699579831932772,2022
compra,2022-10-18 03:30:00,0.98426,0.98388,0.9850200000000001,3.8000000000004697,True,0,-1,-1.3763157894736378,2022
venta,2022-10-18 07:15:00,0.98442,0.98629,0.9806799999999999,18.700000000000383,False,0,-1,-1.0764705882352925,2022
venta,2022-10-20 12:30:00,0.98037,0.98288,0.9753499999999999,25.100000000000122,False,0,-1,-1.0569721115537847,2022
compra,2022-10-21 07:15:00,0.97959,0.97632,0.98613,32.69999999999995,True,0,-1,-1.043730886850153,2022
compra,2022-10-26 14:45:00,1.00478,0.99955,1.01524,52.299999999999564,True,0,-1,-1.0273422562141494,2022
venta,2022-11-02 19:30:00,0.98181,0.99757,0.95029,157.59999999999997,False,0,-1,-1.0090736040609136,2022
compra,2022-11-04 11:45:00,0.98473,0.97568,1.0028299999999999,90.50000000000001,True,1,2,1.9841988950276244,2022
venta,2022-11-07 06:45:00,0.99398,0.99553,0.9908799999999999,15.500000000000513,False,0,-1,-1.092258064516126,2022
venta,2022-11-08 18:15:00,1.00701,1.0094,1.0022299999999997,23.900000000001143,False,0,-1,-1.0598326359832608,2022
venta,2022-11-09 09:45:00,1.00468,1.00852,0.9969999999999999,38.40000000000065,False,0,-1,-1.0372395833333328,2022
venta,2022-11-10 07:00:00,1.00228,1.0029,1.0010400000000004,6.199999999998429,False,0,-1,-1.230645161290381,2022
venta,2022-11-14 01:30:00,1.03231,1.03361,1.0297100000000003,12.999999999998568,False,0,-1,-1.110000000000012,2022
venta,2022-11-14 09:45:00,1.03125,1.03504,1.02367,37.8999999999996,False,0,-1,-1.0377308707124016,2022
compra,2022-11-18 00:15:00,1.03692,1.03598,1.0388000000000004,9.40000000000163,True,1,2,1.8478723404255584,2022
compra,2022-11-21 19:00:00,1.0244,1.02227,1.02866,21.299999999999653,True,1,2,1.932863849765257,2022
compra,2022-11-28 00:15:00,1.03824,1.03685,1.04102,13.900000000000023,True,0,-1,-1.1028776978417265,2022
compra,2022-11-28 21:15:00,1.03408,1.033,1.0362400000000005,10.80000000000192,True,1,2,1.867592592592616,2022
venta,2022-11-29 06:15:00,1.03797,1.03942,1.0350700000000002,14.499999999999513,False,1,2,1.9013793103448242,2022
compra,2022-11-29 22:00:00,1.03309,1.03197,1.03533,11.200000000000099,True,0,-1,-1.1276785714285702,2022
venta,2022-12-01 07:30:00,1.04366,1.04512,1.04074,14.600000000000168,False,1,2,1.902054794520549,2022
venta,2022-12-06 14:45:00,1.05007,1.05326,1.04369,31.90000000000026,False,0,-1,-1.044827586206896,2022
compra,2022-12-09 00:45:00,1.05601,1.0554,1.05723,6.099999999999994,True,0,-1,-1.234426229508197,2022
compra,2022-12-12 02:30:00,1.05186,1.05057,1.05444,12.900000000000134,True,1,2,1.8891472868217065,2022
compra,2022-12-13 07:00:00,1.05569,1.05311,1.06085,25.800000000000267,True,0,-1,-1.0554263565891466,2022
venta,2022-12-13 10:00:00,1.05303,1.05606,1.0469699999999997,30.300000000000882,False,0,-1,-1.0471947194719458,2022
venta,2022-12-14 07:15:00,1.06221,1.0629,1.0608300000000004,6.899999999998574,False,0,-1,-1.207246376811637,2022
compra,2022-12-14 10:45:00,1.06695,1.06187,1.07711,50.799999999999734,True,0,-1,-1.0281496062992128,2022
venta,2022-12-14 19:00:00,1.06464,1.06673,1.0604600000000002,20.899999999999253,False,0,-1,-1.0684210526315814,2022
venta,2022-12-14 23:00:00,1.06786,1.06871,1.06616,8.500000000000174,False,1,2,1.8317647058823563,2022
compra,2022-12-16 11:15:00,1.06358,1.06093,1.06888,26.500000000000412,True,0,-1,-1.0539622641509425,2022
compra,2022-12-19 01:45:00,1.06062,1.0582,1.0654599999999996,24.199999999998667,True,1,2,1.9409090909090876,2022
venta,2022-12-19 11:00:00,1.06114,1.06578,1.05186,46.39999999999977,False,0,-1,-1.0308189655172415,2022
compra,2022-12-20 14:30:00,1.06198,1.05939,1.0671599999999997,25.899999999998702,True,0,-1,-1.055212355212358,2022
compra,2022-12-21 07:00:00,1.06214,1.06066,1.0651000000000004,14.800000000001479,True,0,-1,-1.096621621621612,2022
venta,2022-12-21 09:30:00,1.06141,1.06373,1.0567699999999998,23.200000000000998,False,0,-1,-1.0616379310344801,2022
compra,2022-12-21 18:30:00,1.0609,1.05901,1.0646799999999998,18.899999999999473,True,1,2,1.9243386243386222,2022
compra,2022-12-22 19:45:00,1.05926,1.05819,1.0614000000000003,10.700000000001264,True,0,-1,-1.1336448598130684,2022
compra,2022-12-26 03:00:00,1.06204,1.05979,1.0665400000000003,22.500000000000853,True,1,2,1.9364444444444469,2022
venta,2022-12-26 14:45:00,1.06219,1.06329,1.0599899999999998,11.000000000001009,False,0,-1,-1.1299999999999881,2022
venta,2022-12-30 19:00:00,1.06987,1.07114,1.0673300000000003,12.699999999998823,False,1,2,1.8874015748031392,2022
venta,2023-01-03 04:45:00,1.06672,1.06783,1.0644999999999996,11.100000000001664,False,1,2,1.8711711711711905,2023
venta,2023-01-03 23:15:00,1.05444,1.05688,1.04956,24.399999999999977,False,0,-1,-1.0586065573770493,2023
venta,2023-01-05 11:15:00,1.06053,1.06288,1.0558299999999998,23.500000000000743,False,1,2,1.9391489361702148,2023
compra,2023-01-06 15:00:00,1.05672,1.04823,1.0737000000000003,84.90000000000109,True,1,2,1.9831566548881039,2023
venta,2023-01-06 21:45:00,1.06413,1.0648,1.0627900000000001,6.699999999999484,False,0,-1,-1.2134328358209119,2023
venta,2023-01-09 07:30:00,1.06735,1.06861,1.06483,12.600000000000389,False,0,-1,-1.11349206349206,2023
venta,2023-01-10 15:30:00,1.07276,1.07592,1.0664399999999998,31.600000000000517,False,0,-1,-1.0452531645569614,2023
venta,2023-01-10 20:30:00,1.0731,1.07431,1.0706799999999996,12.100000000001554,False,0,-1,-1.118181818181803,2023
venta,2023-01-11 01:00:00,1.07312,1.07368,1.0720000000000003,5.599999999998939,False,0,-1,-1.2553571428571912,2023
compra,2023-01-12 09:15:00,1.07665,1.07555,1.0788500000000003,11.000000000001009,True,0,-1,-1.1299999999999881,2023
venta,2023-01-17 02:15:00,1.08122,1.08336,1.07694,21.400000000000308,False,0,-1,-1.0668224299065412,2023
compra,2023-01-17 11:45:00,1.08322,1.08088,1.0879,23.400000000000087,True,0,-1,-1.061111111111111,2023
venta,2023-01-19 02:00:00,1.07833,1.07982,1.07535,14.899999999999913,False,0,-1,-1.0959731543624167,2023
compra,2023-01-20 07:15:00,1.08393,1.08247,1.08685,14.600000000000168,True,0,-1,-1.097945205479451,2023
venta,2023-01-26 07:00:00,1.09069,1.09182,1.0884299999999998,11.300000000000754,False,0,-1,-1.1265486725663632,2023
compra,2023-01-26 13:45:00,1.09024,1.08866,1.0934000000000004,15.800000000001369,True,0,-1,-1.090506329113916,2023
venta,2023-01-27 02:15:00,1.08813,1.09001,1.0843700000000003,18.799999999998818,False,1,2,1.923936170212761,2023
venta,2023-01-30 01:00:00,1.0866,1.08747,1.0848600000000002,8.699999999999264,False,0,-1,-1.164367816091968,2023
venta,2023-02-03 13:15:00,1.09236,1.09368,1.08972,13.199999999999878,False,1,2,1.8916666666666657,2023
venta,2023-02-08 01:15:00,1.07265,1.07339,1.0711700000000002,7.399999999999629,False,0,-1,-1.193243243243253,2023
venta,2023-02-08 06:45:00,1.07269,1.07345,1.0711699999999997,7.600000000000939,False,0,-1,-1.1881578947368188,2023
venta,2023-02-08 11:00:00,1.07419,1.07607,1.0704299999999998,18.800000000001038,False,0,-1,-1.0760638297872298,2023
compra,2023-02-10 07:00:00,1.07311,1.07171,1.0759100000000001,14.000000000000679,True,0,-1,-1.1021428571428522,2023
venta,2023-02-10 09:15:00,1.07195,1.07525,1.0653499999999998,33.0000000000008,False,0,-1,-1.0433333333333323,2023
venta,2023-02-15 11:45:00,1.07108,1.07327,1.0667000000000002,21.899999999999142,False,1,2,1.9347031963470294,2023
compra,2023-02-17 15:00:00,1.06637,1.06126,1.07659,51.099999999999476,True,0,-1,-1.0279843444227008,2023
venta,2023-03-03 09:45:00,1.06097,1.0629,1.05711,19.299999999999873,False,0,-1,-1.074093264248705,2023
venta,2023-03-06 06:15:00,1.06384,1.06498,1.0615599999999996,11.400000000001409,False,0,-1,-1.1254385964912126,2023
compra,2023-03-08 06:45:00,1.05396,1.05241,1.0570599999999999,15.499999999999403,True,1,2,1.9077419354838674,2023
compra,2023-03-09 03:30:00,1.05501,1.05378,1.0574700000000001,12.300000000000644,True,1,2,1.88373983739838,2023
venta,2023-03-10 02:15:00,1.05817,1.05993,1.05465,17.599999999999838,False,0,-1,-1.0812500000000007,2023
venta,2023-03-24 07:00:00,1.07922,1.0837,1.07026,44.800000000000395,False,0,-1,-1.0319196428571427,2023
compra,2023-04-04 04:30:00,1.08963,1.08884,1.0912100000000002,7.900000000000684,True,0,-1,-1.1810126582278324,2023
venta,2023-04-05 01:45:00,1.09573,1.09695,1.09329,12.199999999999989,False,1,2,1.8827868852459015,2023
venta,2023-04-06 12:45:00,1.08922,1.09101,1.0856400000000002,17.899999999999583,False,0,-1,-1.0798882681564264,2023
venta,2023-04-10 09:45:00,1.09059,1.09171,1.08835,11.200000000000099,False,1,2,1.8723214285714298,2023
venta,2023-04-12 06:15:00,1.09175,1.09287,1.08951,11.200000000000099,False,0,-1,-1.1276785714285702,2023
venta,2023-04-13 02:45:00,1.09927,1.10049,1.09683,12.199999999999989,False,0,-1,-1.1172131147540985,2023
compra,2023-04-18 01:30:00,1.09318,1.09222,1.0951000000000002,9.600000000000719,True,1,2,1.8510416666666778,2023
venta,2023-04-20 11:45:00,1.09547,1.09783,1.0907499999999997,23.600000000001398,False,0,-1,-1.0605932203389794,2023
venta,2023-04-24 02:45:00,1.0981,1.0995,1.0953000000000004,13.999999999998458,False,0,-1,-1.1021428571428684,2023
compra,2023-05-02 00:15:00,1.09765,1.09721,1.09853,4.3999999999999595,True,1,2,1.6749999999999972,2023
venta,2023-05-04 06:30:00,1.10746,1.10873,1.1049200000000003,12.699999999998823,False,1,2,1.8874015748031392,2023
compra,2023-05-04 11:45:00,1.10743,1.10364,1.1150099999999998,37.8999999999996,True,0,-1,-1.0377308707124016,2023
compra,2023-05-04 22:15:00,1.10152,1.10113,1.1023000000000003,3.900000000001125,True,0,-1,-1.366666666666561,2023
compra,2023-05-10 12:30:00,1.09941,1.09478,1.1086699999999998,46.299999999999116,True,0,-1,-1.030885529157668,2023
venta,2023-05-19 14:45:00,1.07859,1.08235,1.07107,37.59999999999985,False,0,-1,-1.0380319148936172,2023
compra,2023-05-23 00:15:00,1.08173,1.08111,1.0829700000000002,6.200000000000649,True,0,-1,-1.2306451612902984,2023
compra,2023-05-23 14:00:00,1.07906,1.07727,1.0826399999999998,17.899999999999583,True,0,-1,-1.0798882681564264,2023
venta,2023-05-29 03:30:00,1.07297,1.07354,1.07183,5.699999999999594,False,0,-1,-1.250877192982474,2023
venta,2023-06-02 07:30:00,1.07619,1.07789,1.07279,17.000000000000348,False,1,2,1.9158823529411781,2023
venta,2023-06-09 14:30:00,1.07588,1.07841,1.0708199999999997,25.300000000001432,False,0,-1,-1.0565217391304316,2023
compra,2023-06-13 12:30:00,1.08143,1.07942,1.0854499999999996,20.099999999998452,True,0,-1,-1.0711442786069707,2023
compra,2023-06-14 02:15:00,1.07951,1.0788,1.08093,7.099999999999884,True,0,-1,-1.2014084507042286,2023
venta,2023-06-20 00:15:00,1.09187,1.09236,1.0908899999999997,4.900000000001015,False,0,-1,-1.291836734693817,2023
venta,2023-06-27 00:45:00,1.09045,1.09107,1.0892099999999998,6.200000000000649,False,0,-1,-1.2306451612902984,2023
compra,2023-06-29 07:00:00,1.09095,1.08845,1.0959500000000004,25.000000000001688,True,0,-1,-1.0571999999999961,2023
venta,2023-06-30 18:45:00,1.09108,1.09224,1.08876,11.600000000000499,False,1,2,1.8767241379310398,2023
venta,2023-07-10 00:15:00,1.09587,1.09731,1.0929899999999997,14.400000000001079,False,0,-1,-1.0993055555555482,2023
compra,2023-07-10 14:00:00,1.09796,1.09483,1.1042200000000002,31.30000000000077,True,1,2,1.9543130990415347,2023
venta,2023-07-18 05:45:00,1.125,1.12562,1.1237599999999999,6.200000000000649,False,0,-1,-1.2306451612902984,2023
compra,2023-07-18 22:00:00,1.12316,1.12089,1.1277,22.699999999999942,True,0,-1,-1.0629955947136565,2023
venta,2023-07-19 01:15:00,1.12219,1.12327,1.12003,10.799999999999699,False,0,-1,-1.132407407407411,2023
venta,2023-07-19 06:00:00,1.1218,1.12267,1.1200599999999996,8.700000000001484,False,0,-1,-1.164367816091926,2023
compra,2023-07-24 05:45:00,1.11319,1.11168,1.1162099999999997,15.099999999999003,True,0,-1,-1.0947019867549732,2023
venta,2023-07-25 07:45:00,1.1071,1.10868,1.1039399999999997,15.800000000001369,False,1,2,1.909493670886084,2023
compra,2023-07-26 18:30:00,1.10971,1.10576,1.1176099999999998,39.49999999999898,True,0,-1,-1.0362025316455705,2023
compra,2023-07-28 05:45:00,1.0986,1.09597,1.1038599999999998,26.299999999999102,True,0,-1,-1.0543726235741464,2023
venta,2023-08-03 18:45:00,1.09431,1.09628,1.0903699999999998,19.700000000000273,False,0,-1,-1.0725888324873085,2023
compra,2023-08-11 11:30:00,1.10009,1.09763,1.1050099999999998,24.599999999999067,True,0,-1,-1.0581300813008152,2023
venta,2023-08-11 12:30:00,1.09816,1.0996,1.0952800000000003,14.399999999998858,False,1,2,1.9006944444444365,2023
compra,2023-08-18 13:45:00,1.08707,1.0845,1.09221,25.699999999999612,True,1,2,1.9443579766536956,2023
venta,2023-08-23 07:30:00,1.08222,1.08633,1.0739999999999998,41.10000000000058,False,0,-1,-1.0347931873479315,2023
compra,2023-08-23 15:30:00,1.08548,1.08025,1.0959400000000001,52.30000000000068,True,0,-1,-1.0273422562141488,2023
venta,2023-08-28 04:30:00,1.08067,1.08098,1.08005,3.1000000000003247,False,0,-1,-1.4612903225805969,2023
compra,2023-09-01 06:45:00,1.08492,1.08378,1.0872000000000004,11.400000000001409,True,0,-1,-1.1254385964912126,2023
venta,2023-09-05 01:45:00,1.07885,1.07977,1.0770100000000005,9.199999999998099,False,1,2,1.8445652173912723,2023
compra,2023-09-05 23:15:00,1.07265,1.0721,1.0737500000000002,5.5000000000005045,True,0,-1,-1.2599999999999763,2023
compra,2023-09-06 11:00:00,1.07447,1.07247,1.07847,20.000000000000018,True,0,-1,-1.0715,2023
compra,2023-09-07 01:45:00,1.07307,1.0719,1.0754099999999998,11.699999999998933,True,0,-1,-1.1222222222222333,2023
venta,2023-09-08 15:45:00,1.07087,1.07438,1.0638500000000002,35.09999999999902,False,0,-1,-1.0407407407407419,2023
compra,2023-09-13 15:15:00,1.07431,1.07271,1.0775100000000002,16.00000000000046,True,0,-1,-1.0893749999999975,2023
venta,2023-09-14 02:00:00,1.07327,1.07423,1.0713499999999998,9.600000000000719,False,0,-1,-1.1489583333333222,2023
venta,2023-09-18 06:30:00,1.06665,1.06686,1.0662300000000005,2.0999999999982144,False,0,-1,-1.6809523809529598,2023
compra,2023-09-18 13:15:00,1.06692,1.0667,1.0673600000000003,2.20000000000109,True,0,-1,-1.649999999999678,2023
venta,2023-09-19 00:30:00,1.06883,1.06937,1.06775,5.399999999999849,False,0,-1,-1.2648148148148222,2023
venta,2023-09-22 07:15:00,1.06228,1.06576,1.0553199999999996,34.800000000001496,False,0,-1,-1.0410919540229868,2023
venta,2023-09-25 02:15:00,1.06441,1.06555,1.0621300000000002,11.399999999999189,False,1,2,1.874561403508763,2023
