dia,ts,i,fin,lado,rama,entrada,stop,obj,riesgo,R,motivo,rr,coste_R,neto
2023-05-23,2023-05-23 07:34:00,247215,247256,1,mínimo,1.08012,1.0785,1.08204,16.199999999999548,-1.0,SL,1.18518518518517,0.07407407407407614,-1.0740740740740762
2023-05-24,2023-05-24 06:14:00,247402,247459,-1,máximo,1.07848,1.07902,1.0774000000000001,5.399999999999849,2.0,TP,2.0,0.2222222222222284,1.7777777777777717
2023-05-25,2023-05-25 07:49:00,247625,247663,1,mínimo,1.07224,1.0719400000000001,1.07565,2.9999999999996696,-1.0,SL,11.366666666667628,0.40000000000004404,-1.400000000000044
2023-05-26,2023-05-26 10:59:00,247867,247867,-1,máximo,1.07441,1.07476,1.0737100000000004,3.4999999999985043,-1.0,SL,2.0,0.34285714285728935,-1.3428571428572893
2023-05-29,2023-05-29 06:39:00,248007,248059,-1,máximo,1.0742,1.07444,1.07372,2.4000000000001798,2.0,TP,2.0,0.49999999999996253,1.5000000000000375
2023-05-31,2023-05-31 07:24:00,248423,248466,1,mínimo,1.0678,1.06739,1.07356,4.100000000000215,-1.0,SL,14.048780487804112,0.29268292682925295,-1.292682926829253
2023-06-01,2023-06-01 07:49:00,248629,248667,1,mínimo,1.06663,1.06607,1.0697,5.599999999998939,5.482142857144124,TP,5.482142857144124,0.21428571428575488,5.267857142858369
2023-06-02,2023-06-02 06:44:00,248820,248871,-1,máximo,1.07724,1.07753,1.0766599999999997,2.900000000001235,2.0,TP,2.0,0.41379310344809966,1.5862068965519003
2023-06-05,2023-06-05 08:39:00,249058,249086,1,mínimo,1.06933,1.06855,1.07045,7.799999999997809,-0.06410256410243272,cierre Londres,1.435897435897852,0.15384615384619707,-0.2179487179486298
2023-06-06,2023-06-06 07:54:00,249253,249290,1,mínimo,1.0713,1.07061,1.07311,6.899999999998574,-1.0,SL,2.623188405797773,0.1739130434782968,-1.1739130434782967
2023-06-07,2023-06-07 06:09:00,249434,249492,1,mínimo,1.0685,1.06806,1.07043,4.3999999999999595,-1.0,SL,4.386363636363648,0.2727272727272752,-1.2727272727272751
2023-06-08,2023-06-08 11:09:00,249686,249696,-1,máximo,1.07267,1.07315,1.07171,4.8000000000003595,-1.0,SL,2.0,0.24999999999998126,-1.2499999999999813
2023-06-09,2023-06-09 07:54:00,249863,249900,1,mínimo,1.07734,1.07664,1.07851,6.999999999999229,-1.0,SL,1.6714285714289203,0.1714285714285903,-1.1714285714285904
2023-06-12,2023-06-12 06:34:00,250039,250092,-1,máximo,1.07489,1.07546,1.0737499999999995,5.700000000001815,-1.0,SL,2.0,0.21052631578940664,-1.2105263157894066
2023-06-13,2023-06-13 07:54:00,250258,250295,-1,máximo,1.07974,1.08033,1.0785599999999997,5.9000000000009045,-1.0,SL,2.0,0.2033898305084434,-1.2033898305084434
2023-06-14,2023-06-14 09:09:00,250477,250499,-1,máximo,1.08017,1.08051,1.07949,3.4000000000000696,-1.0,SL,2.0,0.352941176470581,-1.352941176470581
2023-06-15,2023-06-15 09:44:00,250688,250703,-1,máximo,1.08431,1.08482,1.0832900000000005,5.099999999997884,-1.0,SL,2.0,0.23529411764715644,-1.2352941176471564
2023-06-16,2023-06-16 11:19:00,250899,250907,-1,máximo,1.0952,1.09594,1.09372,7.399999999999629,-1.0,SL,2.0,0.16216216216217028,-1.1621621621621703
2023-06-19,2023-06-19 07:59:00,251063,251099,1,mínimo,1.09292,1.09242,1.09462,4.999999999999449,-1.0,SL,3.400000000000444,0.24000000000002641,-1.2400000000000264
2023-06-20,2023-06-20 06:44:00,251247,251298,-1,máximo,1.09281,1.0933,1.0918300000000003,4.899999999998794,2.0,TP,2.0,0.24489795918373372,1.7551020408162663
2023-06-21,2023-06-21 06:54:00,251452,251489,1,mínimo,1.09115,1.09064,1.09222,5.1000000000001044,2.098039215686044,TP,2.098039215686044,0.235294117647054,1.8627450980389901
2023-06-22,2023-06-22 06:54:00,251644,251693,1,mínimo,1.0983,1.098,1.09949,2.9999999999996696,-1.0,SL,3.9666666666671846,0.40000000000004404,-1.400000000000044
2023-06-23,2023-06-23 09:14:00,251876,251897,1,mínimo,1.08529,1.08433,1.09585,9.600000000000719,1.5833333333331792,cierre Londres,10.999999999999075,0.12499999999999063,1.4583333333331885
2023-06-26,2023-06-26 08:14:00,252065,252098,1,mínimo,1.08925,1.08863,1.09098,6.200000000000649,2.790322580644884,TP,2.790322580644884,0.1935483870967539,2.59677419354813
2023-06-27,2023-06-27 07:59:00,252266,252302,-1,máximo,1.09394,1.09423,1.0933599999999997,2.900000000001235,-1.0,SL,2.0,0.41379310344809966,-1.4137931034480997
2023-06-29,2023-06-29 07:29:00,252656,252698,-1,máximo,1.09161,1.09216,1.0905099999999999,5.5000000000005045,-1.0,SL,2.0,0.21818181818179816,-1.2181818181817983
2023-06-30,2023-06-30 09:04:00,252879,252902,1,mínimo,1.08426,1.08363,1.08754,6.299999999999084,1.7301587301590378,cierre Londres,5.206349206349883,0.19047619047621817,1.5396825396828195
2023-07-03,2023-07-03 06:29:00,253052,253106,1,mínimo,1.08926,1.08872,1.09181,5.399999999999849,-1.0,SL,4.722222222222451,0.2222222222222284,-1.2222222222222283
2023-07-05,2023-07-05 08:59:00,253489,253513,-1,máximo,1.08878,1.0895,1.0873400000000004,7.199999999998319,-1.0,SL,2.0,0.16666666666670557,-1.1666666666667056
2023-07-06,2023-07-06 06:14:00,253659,253716,-1,máximo,1.08586,1.08629,1.0850000000000002,4.299999999999304,-1.0,SL,2.0,0.2790697674419056,-1.2790697674419056
2023-07-07,2023-07-07 08:14:00,253887,253920,1,mínimo,1.08714,1.08689,1.0896,2.500000000000835,-1.0,SL,9.83999999999634,0.47999999999983967,-1.4799999999998397
2023-07-10,2023-07-10 09:34:00,254106,254123,-1,máximo,1.09684,1.09743,1.0956600000000003,5.899999999998684,2.0,TP,2.0,0.20338983050851994,1.79661016949148
2023-07-11,2023-07-11 09:14:00,254306,254327,1,mínimo,1.09994,1.0997000000000001,1.1022,2.3999999999979593,2.7083333333358004,cierre Londres,9.416666666675301,0.5000000000004251,2.2083333333353754
2023-07-13,2023-07-13 07:19:00,254691,254735,-1,máximo,1.11509,1.11587,1.11353,7.800000000000029,-1.0,SL,2.0,0.15384615384615327,-1.1538461538461533
2023-07-14,2023-07-14 07:39:00,254899,254939,1,mínimo,1.12085,1.12058,1.12429,2.6999999999999247,12.740740740741503,TP,12.740740740741503,0.4444444444444568,12.296296296297045
2023-07-17,2023-07-17 08:04:00,255096,255131,-1,máximo,1.12408,1.1246,1.1230399999999998,5.20000000000076,-1.0,SL,2.0,0.23076923076919706,-1.230769230769197
2023-07-18,2023-07-18 07:29:00,255293,255335,-1,máximo,1.12678,1.12729,1.1257599999999999,5.1000000000001044,-1.0,SL,2.0,0.235294117647054,-1.235294117647054
2023-07-19,2023-07-19 06:29:00,255485,255539,1,mínimo,1.1217,1.12124,1.12356,4.599999999999049,-1.0,SL,4.043478260870342,0.2608695652174452,-1.2608695652174453
2023-07-20,2023-07-20 07:54:00,255706,255743,1,mínimo,1.12027,1.11983,1.12291,4.3999999999999595,0.9545454545451564,cierre Londres,6.0,0.2727272727272752,0.6818181818178812
2023-07-21,2023-07-21 08:04:00,255912,255959,1,mínimo,1.11283,1.11249,1.11437,3.4000000000000696,-1.0,SL,4.529411764706074,0.352941176470581,-1.352941176470581
2023-07-24,2023-07-24 07:19:00,256103,256147,-1,máximo,1.11288,1.11479,1.1090600000000004,19.099999999998563,2.0,TP,2.0,0.06282722513089478,1.9371727748691052
2023-07-25,2023-07-25 07:39:00,256311,256351,-1,máximo,1.10782,1.10856,1.10634,7.399999999999629,2.0,TP,2.0,0.16216216216217028,1.8378378378378297
2023-07-26,2023-07-26 06:34:00,256502,256555,-1,máximo,1.10659,1.10716,1.10545,5.699999999999594,-1.0,SL,2.0,0.21052631578948866,-1.2105263157894885
2023-07-27,2023-07-27 07:59:00,256723,256759,-1,máximo,1.11284,1.11336,1.1118000000000003,5.199999999998539,-1.0,SL,2.0,0.2307692307692956,-1.2307692307692957
2023-07-31,2023-07-31 09:04:00,257166,257201,-1,máximo,1.10278,1.1037,1.1009400000000005,9.199999999998099,-1.0,SL,2.0,0.1304347826087226,-1.1304347826087227
2023-08-01,2023-08-01 07:44:00,257438,257489,1,mínimo,1.09801,1.0975,1.10028,5.1000000000001044,-1.0,SL,4.45098039215676,0.235294117647054,-1.235294117647054
2023-08-02,2023-08-02 11:29:00,257771,257777,1,mínimo,1.09762,1.09739,1.10181,2.2999999999995246,-1.0,SL,18.217391304351224,0.5217391304348904,-1.5217391304348904
2023-08-04,2023-08-04 07:14:00,258296,258353,1,mínimo,1.09504,1.0943100000000001,1.09615,7.299999999998974,-1.0,SL,1.520547945205617,0.16438356164385873,-1.1643835616438587
2023-08-07,2023-08-07 06:09:00,258570,258640,1,mínimo,1.09839,1.0979,1.10139,4.899999999998794,-1.0,SL,6.1224489795935755,0.24489795918373372,-1.2448979591837337
2023-08-08,2023-08-08 09:39:00,258900,258928,1,mínimo,1.09768,1.09738,1.10054,2.9999999999996696,-1.0,SL,9.533333333334665,0.40000000000004404,-1.400000000000044
2023-08-09,2023-08-09 09:39:00,259188,259216,-1,máximo,1.09799,1.09857,1.09683,5.800000000000249,1.7413793103446757,cierre Londres,2.0,0.20689655172412902,1.5344827586205467
2023-08-10,2023-08-10 06:54:00,259442,259503,-1,máximo,1.09938,1.09998,1.0981800000000002,5.999999999999339,-1.0,SL,2.0,0.20000000000002202,-1.200000000000022
2023-08-14,2023-08-14 06:19:00,260010,260078,1,mínimo,1.09312,1.09251,1.09503,6.099999999999994,3.131147540983374,TP,3.131147540983374,0.19672131147541,2.934426229507964
2023-08-15,2023-08-15 06:59:00,260306,260366,-1,máximo,1.09234,1.09273,1.0915600000000003,3.8999999999989043,-1.0,SL,2.0,0.30769230769239414,-1.307692307692394
2023-08-16,2023-08-16 07:54:00,260605,260654,-1,máximo,1.09222,1.0927499999999999,1.0911600000000001,5.299999999999194,-1.0,SL,2.0,0.22641509433965706,-1.226415094339657
2023-08-17,2023-08-17 10:59:00,260929,260941,-1,máximo,1.08835,1.08873,1.0875899999999998,3.8000000000004697,-1.0,SL,2.0,0.3157894736841715,-1.3157894736841715
2023-08-18,2023-08-18 09:24:00,261198,261229,1,mínimo,1.08666,1.08616,1.08938,4.999999999999449,-1.0,SL,5.440000000000711,0.24000000000002641,-1.2400000000000264
2023-08-21,2023-08-21 08:14:00,261472,261517,-1,máximo,1.08856,1.0889199999999999,1.0878400000000001,3.5999999999991594,-1.0,SL,2.0,0.33333333333341114,-1.3333333333334112
2023-08-22,2023-08-22 06:49:00,261743,261805,-1,máximo,1.09158,1.09206,1.09062,4.8000000000003595,-1.0,SL,2.0,0.24999999999998126,-1.2499999999999813
2023-08-23,2023-08-23 08:04:00,262045,262092,1,mínimo,1.08249,1.08167,1.08633,8.20000000000043,-1.0,SL,4.682926829268127,0.14634146341462648,-1.1463414634146265
2023-08-24,2023-08-24 09:49:00,262354,262380,1,mínimo,1.08503,1.08458,1.08764,4.499999999998394,-1.0,SL,5.800000000002073,0.2666666666667618,-1.2666666666667619
2023-08-25,2023-08-25 08:09:00,262622,262668,1,mínimo,1.07748,1.07651,1.08126,9.699999999999154,2.886597938144493,cierre Londres,3.8969072164953054,0.12371134020619635,2.7628865979382966
2023-08-28,2023-08-28 06:29:00,262890,262956,-1,máximo,1.08146,1.08193,1.0805200000000001,4.699999999999704,-1.0,SL,2.0,0.25531914893618624,-1.2553191489361861
2023-08-29,2023-08-29 07:14:00,263187,263244,1,mínimo,1.08142,1.08087,1.08382,5.5000000000005045,-1.0,SL,4.363636363635886,0.21818181818179816,-1.2181818181817983
2023-08-30,2023-08-30 11:34:00,263527,263532,-1,máximo,1.08847,1.0888,1.0878100000000002,3.2999999999994145,1.8181818181826135,cierre Londres,2.0,0.36363636363642815,1.4545454545461853
2023-08-31,2023-08-31 06:39:00,263756,263820,1,mínimo,1.09148,1.09108,1.09394,3.9999999999995595,-1.0,SL,6.1500000000004444,0.300000000000033,-1.3000000000000331
2023-09-01,2023-09-01 06:34:00,264043,264108,1,mínimo,1.0834,1.08288,1.08541,5.199999999998539,3.865384615385831,TP,3.865384615385831,0.2307692307692956,3.634615384616535
2023-09-04,2023-09-04 07:39:00,264344,264396,-1,máximo,1.08032,1.08074,1.0794799999999998,4.20000000000087,2.0,TP,2.0,0.2857142857142265,1.7142857142857735
2023-09-05,2023-09-05 06:54:00,264617,264678,1,mínimo,1.07672,1.07633,1.07982,3.8999999999989043,-1.0,SL,7.948717948720445,0.30769230769239414,-1.307692307692394
2023-09-06,2023-09-06 10:39:00,264950,264966,-1,máximo,1.07376,1.07408,1.0731200000000003,3.1999999999987594,-1.0,SL,2.0,0.3750000000001454,-1.3750000000001454
2023-09-07,2023-09-07 07:54:00,265204,265253,1,mínimo,1.07144,1.07103,1.07317,4.100000000000215,-1.0,SL,4.219512195121753,0.29268292682925295,-1.292682926829253
2023-09-12,2023-09-12 08:04:00,266069,266116,1,mínimo,1.07154,1.07113,1.07692,4.100000000000215,-1.0,SL,13.121951219511905,0.29268292682925295,-1.292682926829253
2023-09-13,2023-09-13 06:39:00,266340,266404,1,mínimo,1.07389,1.0734,1.07648,4.900000000001015,-1.0,SL,5.28571428571338,0.24489795918362275,-1.2448979591836227
2023-09-15,2023-09-15 06:34:00,266909,266974,-1,máximo,1.06607,1.06671,1.0647900000000001,6.399999999999739,-1.0,SL,2.0,0.18750000000000763,-1.1875000000000075
2023-09-18,2023-09-18 07:24:00,267206,267260,1,mínimo,1.06619,1.06568,1.06736,5.1000000000001044,-1.0,SL,2.294117647059003,0.235294117647054,-1.235294117647054
2023-09-19,2023-09-19 11:14:00,267538,267547,-1,máximo,1.07018,1.07053,1.0694799999999998,3.5000000000007248,-1.0,SL,2.0,0.34285714285707186,-1.342857142857072
2023-09-20,2023-09-20 06:34:00,267770,267835,-1,máximo,1.06886,1.06917,1.0682399999999999,3.1000000000003247,-1.0,SL,2.0,0.3870967741935078,-1.3870967741935079
2023-09-22,2023-09-22 09:59:00,268386,268410,1,mínimo,1.06384,1.06337,1.06637,4.699999999999704,-0.4468085106379461,cierre Londres,5.382978723404898,0.25531914893618624,-0.7021276595741324
2023-09-25,2023-09-25 07:59:00,268650,268687,1,mínimo,1.06378,1.06329,1.06555,4.899999999998794,-1.0,SL,3.6122448979601733,0.24489795918373372,-1.2448979591837337
2023-09-26,2023-09-26 07:19:00,268918,268974,1,mínimo,1.0576,1.0569,1.05966,7.0000000000014495,2.942857142856463,TP,2.942857142856463,0.17142857142853593,2.7714285714279274
2023-09-27,2023-09-27 09:49:00,269236,269262,1,mínimo,1.05581,1.0552,1.05739,6.099999999999994,-1.0,SL,2.590163934426456,0.19672131147541,-1.19672131147541
2023-09-28,2023-09-28 06:59:00,269490,269550,1,mínimo,1.04951,1.049,1.0516,5.1000000000001044,4.098039215686479,TP,4.098039215686479,0.235294117647054,3.8627450980394253
2023-09-29,2023-09-29 06:24:00,269771,269838,-1,máximo,1.05865,1.05906,1.0578300000000005,4.099999999997994,2.0,TP,2.0,0.2926829268294115,1.7073170731705885
2023-10-02,2023-10-02 07:14:00,270069,270126,-1,máximo,1.05824,1.05905,1.0566200000000001,8.099999999999774,2.0,TP,2.0,0.14814814814815228,1.8518518518518476
2023-10-03,2023-10-03 08:24:00,270371,270414,-1,máximo,1.04877,1.04935,1.04761,5.800000000000249,2.0,TP,2.0,0.20689655172412902,1.793103448275871
2023-10-04,2023-10-04 06:44:00,270639,270702,1,mínimo,1.04595,1.04554,1.04755,4.100000000000215,-1.0,SL,3.9024390243901514,0.29268292682925295,-1.292682926829253
2023-10-06,2023-10-06 08:14:00,271233,271278,-1,máximo,1.05474,1.05529,1.05364,5.5000000000005045,-1.0,SL,2.0,0.21818181818179816,-1.2181818181817983
2023-10-09,2023-10-09 07:24:00,271511,271566,1,mínimo,1.05351,1.05271,1.05742,7.999999999999119,-1.0,SL,4.887500000000639,0.1500000000000165,-1.1500000000000166
2023-10-10,2023-10-10 06:44:00,271791,271854,1,mínimo,1.05572,1.0554000000000001,1.05836,3.1999999999987594,8.250000000003123,TP,8.250000000003123,0.3750000000001454,7.875000000002977
2023-10-12,2023-10-12 06:14:00,272361,272430,-1,máximo,1.06347,1.06366,1.0630899999999996,1.900000000001345,2.0,TP,2.0,0.6315789473679739,1.368421052632026
2023-10-13,2023-10-13 08:14:00,272673,272718,-1,máximo,1.05545,1.0559399999999999,1.0544700000000002,4.899999999998794,2.0,TP,2.0,0.24489795918373372,1.7551020408162663
2023-10-16,2023-10-16 08:09:00,272959,273005,-1,máximo,1.05302,1.05372,1.0516200000000002,6.999999999999229,-1.0,SL,2.0,0.1714285714285903,-1.1714285714285904
2023-10-19,2023-10-19 10:19:00,273849,273869,-1,máximo,1.05461,1.05501,1.0538100000000001,3.9999999999995595,-1.0,SL,2.0,0.300000000000033,-1.3000000000000331
2023-10-20,2023-10-20 06:44:00,274094,274157,1,mínimo,1.05704,1.05642,1.05865,6.200000000000649,2.5967741935482946,TP,2.5967741935482946,0.1935483870967539,2.4032258064515406
2023-10-23,2023-10-23 08:44:00,274406,274445,-1,máximo,1.06001,1.06064,1.0587499999999996,6.300000000001305,-1.0,SL,2.0,0.19047619047615102,-1.190476190476151
2023-10-24,2023-10-24 07:49:00,274683,274733,1,mínimo,1.0665,1.06578,1.06871,7.200000000000539,-1.0,SL,3.069444444444277,0.16666666666665417,-1.166666666666654
2023-10-25,2023-10-25 09:44:00,274994,275021,1,mínimo,1.05714,1.05683,1.06067,3.1000000000003247,-1.0,SL,11.387096774192463,0.3870967741935078,-1.3870967741935079
2023-10-26,2023-10-26 07:04:00,275250,275309,1,mínimo,1.05423,1.05361,1.05691,6.200000000000649,-1.0,SL,4.322580645160863,0.1935483870967539,-1.1935483870967538
2023-10-27,2023-10-27 11:24:00,275590,275597,1,mínimo,1.05488,1.05453,1.05698,3.5000000000007248,-1.0,SL,5.999999999998731,0.34285714285707186,-1.342857142857072
2023-10-30,2023-10-30 07:19:00,275840,275908,1,mínimo,1.05514,1.0547900000000001,1.05674,3.4999999999985043,-1.0,SL,4.571428571430656,0.34285714285728935,-1.3428571428572893
2023-10-31,2023-10-31 09:44:00,276157,276196,-1,máximo,1.06618,1.06686,1.0648199999999999,6.800000000000139,2.0,TP,2.0,0.1764705882352905,1.8235294117647096
2023-11-01,2023-11-01 07:44:00,276421,276484,1,mínimo,1.05586,1.05563,1.05806,2.2999999999995246,-1.0,SL,9.565217391306236,0.5217391304348904,-1.5217391304348904
2023-11-02,2023-11-02 09:14:00,276727,276772,-1,máximo,1.06234,1.06292,1.06118,5.800000000000249,-1.0,SL,2.0,0.20689655172412902,-1.206896551724129
2023-11-03,2023-11-03 09:59:00,277024,277060,-1,máximo,1.0643,1.06469,1.0635200000000002,3.8999999999989043,-1.0,SL,2.0,0.30769230769239414,-1.307692307692394
2023-11-06,2023-11-06 07:29:00,277258,277324,-1,máximo,1.07391,1.07435,1.07303,4.3999999999999595,-1.0,SL,2.0,0.2727272727272752,-1.2727272727272751
2023-11-07,2023-11-07 07:54:00,277551,277612,1,mínimo,1.06969,1.06919,1.07221,4.999999999999449,-1.0,SL,5.040000000000711,0.24000000000002641,-1.2400000000000264
2023-11-08,2023-11-08 08:24:00,277845,277900,1,mínimo,1.06771,1.06725,1.06993,4.599999999999049,-1.0,SL,4.826086956522977,0.2608695652174452,-1.2608695652174453
2023-11-09,2023-11-09 08:34:00,278135,278188,1,mínimo,1.06995,1.06926,1.07156,6.899999999998574,-1.0,SL,2.333333333333977,0.1739130434782968,-1.1739130434782967
2023-11-10,2023-11-10 07:14:00,278407,278476,1,mínimo,1.06631,1.06578,1.0675,5.300000000001415,-1.0,SL,2.245283018866952,0.2264150943395622,-1.2264150943395622
2023-11-13,2023-11-13 07:44:00,278701,278764,-1,máximo,1.06943,1.06968,1.0689300000000004,2.4999999999986144,2.0,TP,2.0,0.480000000000266,1.519999999999734
2023-11-14,2023-11-14 07:54:00,278991,279052,-1,máximo,1.07034,1.07088,1.06926,5.399999999999849,-1.0,SL,2.0,0.2222222222222284,-1.2222222222222283
