instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
GBPUSD,2023-10-27,1,1.21163,1.2113,1.21412,3.2999999999995246,7.545454545455946,-1.0,-1.4848484848485546,mecha
GBPUSD,2023-10-30,1,1.209325,1.20889,1.21329,4.349999999999742,9.114942528736163,9.114942528736163,8.747126436782118,mecha
GBPUSD,2023-10-31,-1,1.21692,1.21726,1.21365,3.4000000000001798,9.617647058823334,-1.0,-1.4705882352940929,mecha
GBPUSD,2023-11-07,1,1.231675,1.23135,1.23467,3.2500000000014175,9.215384615380161,-1.0,-1.4923076923074776,mecha
GBPUSD,2023-11-08,1,1.2265000000000001,1.22597,1.22957,5.300000000001525,5.792452830186835,-1.0,-1.3018867924527433,mecha
GBPUSD,2023-11-13,-1,1.224,1.22428,1.22229,2.80000000000069,6.107142857140918,-1.0,-1.5714285714284306,mecha
GBPUSD,2023-11-14,-1,1.229845,1.23016,1.2265,3.149999999998542,10.619047619053022,-1.0,-1.507936507936743,mecha
GBPUSD,2023-11-15,1,1.246925,1.24653,1.24973,3.9500000000015625,7.101265822781865,-1.0,-1.4050632911390804,mecha
GBPUSD,2023-11-17,1,1.23815,1.23778,1.24219,3.6999999999999247,10.918918918918658,10.918918918918658,10.486486486486218,mecha
GBPUSD,2023-11-29,1,1.2699099999999999,1.26952,1.27329,3.8999999999990145,8.666666666669268,-1.0,-1.410256410256514,mecha
GBPUSD,2023-12-01,1,1.2630949999999999,1.26277,1.2656,3.249999999999197,7.707692307694832,7.707692307694832,7.215384615387018,mecha
GBPUSD,2023-12-04,1,1.26663,1.26629,1.27118,3.4000000000001798,13.382352941175922,-1.0,-1.4705882352940929,mecha
GBPUSD,2023-12-07,-1,1.258305,1.25864,1.2544,3.349999999999852,11.656716417911104,-1.0,-1.4776119402985286,mecha
GBPUSD,2023-12-08,1,1.25766,1.25733,1.2601,3.2999999999995246,7.393939393940452,-1.0,-1.4848484848485546,mecha
GBPUSD,2023-12-11,-1,1.255715,1.25597,1.25344,2.5500000000012726,8.921568627445764,-1.0,-1.6274509803918438,mecha
GBPUSD,2023-12-12,1,1.25446,1.25414,1.25835,3.1999999999988695,12.15625000000483,12.15625000000483,11.656250000004654,mecha
GBPUSD,2023-12-13,1,1.252735,1.2524,1.25704,3.349999999999852,12.850746268657293,-1.0,-1.4776119402985286,mecha
GBPUSD,2023-12-14,1,1.26155,1.26108,1.26525,4.6999999999998145,7.872340425532302,7.872340425532302,7.531914893617395,mecha
GBPUSD,2023-12-21,1,1.2623099999999998,1.26175,1.26507,5.599999999999049,4.928571428572436,-1.0,-1.2857142857143342,mecha
GBPUSD,2023-12-22,-1,1.27012,1.27069,1.26785,5.700000000001925,3.982456140349522,-1.0,-1.28070175438587,mecha
GBPUSD,2023-12-26,1,1.269135,1.26886,1.27126,2.749999999998142,7.7272727272785104,-1.0,-1.581818181818575,mecha
GBPUSD,2023-12-27,1,1.270815,1.2705,1.2733,3.1500000000007624,7.8888888888872035,-1.0,-1.507936507936385,mecha
GBPUSD,2023-12-28,-1,1.282065,1.28229,1.27985,2.249999999999307,9.844444444447822,9.844444444447822,9.133333333336491,mecha
GBPUSD,2024-01-02,-1,1.2741250000000002,1.27448,1.27095,3.549999999998942,8.943661971834073,-1.0,-1.450704225352247,mecha
GBPUSD,2024-01-03,-1,1.26454,1.26484,1.26196,2.9999999999997797,8.60000000000072,8.60000000000072,8.066666666667349,mecha
GBPUSD,2024-01-04,-1,1.2692350000000001,1.26978,1.26565,5.449999999998067,6.577981651378794,-1.0,-1.2935779816514803,mecha
GBPUSD,2024-01-12,1,1.276435,1.27621,1.27842,2.249999999999307,8.822222222224509,-1.0,-1.7111111111113302,FVG
GBPUSD,2024-01-16,1,1.266355,1.26614,1.27164,2.149999999998652,24.581395348853576,-1.0,-1.7441860465120946,mecha
GBPUSD,2024-01-17,-1,1.2640850000000001,1.26475,1.25963,6.649999999999267,6.699248120301637,-1.0,-1.2406015037594251,mecha
GBPUSD,2024-01-19,1,1.2683550000000001,1.26801,1.27143,3.4500000000005073,8.913043478259382,-1.0,-1.4637681159419609,mecha
GBPUSD,2024-01-29,-1,1.2717,1.27194,1.26911,2.40000000000029,10.791666666665746,10.791666666665746,10.12499999999916,mecha
GBPUSD,2024-01-30,1,1.26854,1.26813,1.27207,4.100000000000325,8.609756097560373,-1.0,-1.3902439024389934,mecha
GBPUSD,2024-02-02,-1,1.275645,1.27587,1.27419,2.2500000000015277,6.466666666662205,-1.0,-1.7111111111106283,FVG
GBPUSD,2024-02-06,-1,1.25614,1.25652,1.2533,3.80000000000058,7.473684210525054,-1.0,-1.4210526315788832,mecha
GBPUSD,2024-02-07,-1,1.26246,1.26272,1.25963,2.6000000000016,10.884615384608257,-1.0,-1.6153846153842366,mecha
GBPUSD,2024-02-08,1,1.262565,1.26228,1.26383,2.849999999998797,4.438596491230195,-1.0,-1.561403508772167,mecha
GBPUSD,2024-02-09,-1,1.26279,1.26296,1.26111,1.700000000000145,9.882352941176368,9.882352941176368,8.941176470588212,FVG
GBPUSD,2024-02-13,-1,1.264665,1.26513,1.26086,4.650000000001707,8.182795698921373,-1.0,-1.34408602150525,mecha
GBPUSD,2024-02-14,1,1.25625,1.25577,1.26109,4.80000000000047,10.083333333332252,-1.0,-1.3333333333333006,mecha
GBPUSD,2024-02-15,1,1.25568,1.25518,1.25732,4.9999999999995595,3.2800000000004603,-1.0,-1.3200000000000283,mecha
GBPUSD,2024-02-23,-1,1.26735,1.26775,1.26479,3.9999999999996696,6.400000000000267,-1.0,-1.400000000000033,mecha
GBPUSD,2024-02-26,-1,1.2671350000000001,1.26751,1.26563,3.749999999998032,4.013333333335678,-1.0,-1.4266666666668906,mecha
GBPUSD,2024-02-27,-1,1.2690800000000002,1.2693,1.2674,2.1999999999989797,7.636363636367749,-1.0,-1.7272727272730646,mecha
GBPUSD,2024-02-28,1,1.265285,1.26497,1.26838,3.1500000000007624,9.82539682539467,-1.0,-1.507936507936385,mecha
GBPUSD,2024-02-29,1,1.26562,1.26528,1.26709,3.4000000000001798,4.32352941176472,4.32352941176472,3.852941176470627,mecha
GBPUSD,2024-03-04,-1,1.266945,1.26722,1.26555,2.7500000000003624,5.072727272726732,-1.0,-1.5818181818181052,mecha
GBPUSD,2024-03-05,1,1.2672750000000002,1.26703,1.26945,2.4500000000006175,8.877551020405175,8.877551020405175,8.224489795915543,mecha
GBPUSD,2024-03-07,-1,1.2741799999999999,1.27446,1.27228,2.80000000000069,6.785714285711866,-1.0,-1.5714285714284306,mecha
GBPUSD,2024-03-08,1,1.280235,1.2799800000000001,1.28197,2.549999999999052,6.8039215686301455,6.8039215686301455,6.1764705882377555,mecha
GBPUSD,2024-03-11,1,1.283375,1.28304,1.28618,3.349999999999852,8.37313432835908,-1.0,-1.4776119402985286,mecha
GBPUSD,2024-03-12,1,1.2786499999999998,1.2785,1.28231,1.4999999999988347,24.40000000002041,-1.0,-2.066666666667495,FVG
GBPUSD,2024-03-15,-1,1.274305,1.27472,1.27296,4.150000000000652,3.240963855421007,-1.0,-1.3855421686746383,mecha
GBPUSD,2024-03-18,-1,1.27438,1.27468,1.27256,2.9999999999997797,6.066666666667628,6.066666666667628,5.533333333334256,mecha
GBPUSD,2024-03-19,1,1.26896,1.2684900000000001,1.27286,4.6999999999998145,8.29787234042589,-1.0,-1.340425531914907,mecha
