dia,i,fin,lado,entrada,stop,obj,riesgo,hora,dentro,barrido_rel,rechazo,R,motivo,rr,F,bloque
2024-07-16,100053,100107,-1,2435.095,2436.6380000000004,2432.0089999999987,154.30000000005748,9,0,0.32989932100209385,0.17560512577118936,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-07-18,100602,100659,-1,2473.128,2474.815,2469.7540000000004,168.6999999999898,9,0,0.3949059747678994,0.148351648351625,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-07-19,100889,100935,1,2420.838,2416.205,2445.705,463.30000000002656,10,1,0.1614808979913324,0.009980593290838358,-1.0,SL,5.367364558600973,0,XAUUSD 2023-2025
2024-07-22,101154,101211,1,2401.675,2399.555,2412.035,212.00000000003456,9,1,0.1173835125447995,0.010526315789466126,-1.0,SL,4.886792452829238,1,XAUUSD 2023-2025
2024-07-23,101422,101487,1,2388.895,2388.2349999999997,2403.875,66.00000000003092,8,0,0.1870286576168569,0.051282051282009425,22.69696969695909,TP,22.69696969695909,0,XAUUSD 2023-2025
2024-07-30,102812,102867,-1,2389.505,2391.465,2385.585,196.00000000000364,9,1,0.16619190404798723,0.02290076335893232,-1.0,SL,2.0,1,XAUUSD 2023-2025
2024-08-01,103382,103419,1,2434.385,2433.4179999999997,2458.295,96.7000000000553,10,0,0.19452483750058666,0.27221074380165444,-1.0,SL,24.725956566686847,0,XAUUSD 2023-2025
2024-08-05,103962,103971,1,2406.555,2402.7749999999996,2458.655,378.00000000002,13,0,0.25997273560238077,0.09999999999999158,-1.0,SL,13.783068783068149,0,XAUUSD 2023-2025
2024-08-06,104180,104247,1,2401.995,2394.718,2418.215,727.7000000000044,8,1,0.16404817366307792,0.018617021276578858,1.21066373505564,cierre,2.2289404974577653,1,XAUUSD 2023-2025
2024-08-07,104503,104523,-1,2395.035,2396.5950000000003,2391.914999999999,156.00000000004002,12,1,0.03185789167152144,0.24242424242418512,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-08,104741,104799,-1,2396.665,2400.2050000000004,2389.584999999999,354.00000000004184,9,0,0.25502920181702327,0.13215859030825092,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-09,105068,105075,-1,2429.975,2431.6650000000004,2426.594999999999,169.00000000005093,13,0,0.28590705912122255,0.23611111111117836,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-08-12,105288,105351,-1,2435.455,2436.505,2433.3549999999996,105.00000000001819,8,0,0.1337466784765074,0.15341701534185812,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-14,105869,105903,-1,2474.215,2474.695,2473.255,48.00000000000182,11,0,0.14019778941244018,0.011494252873292858,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-15,106112,106179,-1,2456.075,2458.445,2451.334999999999,237.00000000003456,8,0,0.37495811459845646,0.18285714285710647,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-16,106425,106455,-1,2462.078,2463.375,2459.484,129.70000000000255,11,0,0.37000963288022437,0.0,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-19,106722,106731,1,2490.985,2488.0249999999996,2509.998,296.0000000000491,13,0,0.44941595723617994,0.010552233556013701,-1.0,SL,6.423310810809718,0,XAUUSD 2023-2025
2024-08-20,106965,107007,-1,2515.638,2518.3950000000004,2510.123999999999,275.70000000005166,10,0,1.0855159356263908,0.0,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-21,107264,107283,1,2507.115,2504.865,2519.795,225.0,12,0,0.6449834619624921,0.06746237675147901,2.0368888888889263,cierre,5.635555555555685,0,XAUUSD 2023-2025
2024-08-23,107808,107835,-1,2499.925,2501.6150000000002,2496.545,169.00000000000546,11,0,0.5278745644599248,0.07865757734667787,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-08-26,108077,108111,-1,2523.715,2524.8650000000002,2521.415,115.0000000000091,11,0,1.0124697336562376,0.044117647058779276,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-08-27,108340,108387,1,2509.305,2504.448,2518.395,485.6999999999971,10,1,0.17980625344568646,0.23125000000002505,0.42207123738937496,cierre,1.8715256331068972,0,XAUUSD 2023-2025
2024-08-28,108602,108663,1,2508.195,2504.6949999999997,2528.888,350.0000000000455,8,1,0.02674818494459781,0.026011560693683402,-1.0,SL,5.912285714284876,1,XAUUSD 2023-2025
2024-08-29,108874,108939,-1,2519.505,2521.0750000000003,2516.365,157.00000000001637,8,1,0.07925189216240132,0.11188811188830536,2.0,TP,2.0,1,XAUUSD 2023-2025
2024-08-30,109175,109215,-1,2524.215,2526.065,2520.5150000000003,184.9999999999909,10,0,0.5030991735536926,0.25416666666671006,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-09-03,109698,109737,-1,2504.925,2505.195,2504.385,26.99999999999818,10,0,0.611374866776475,0.1976935749593927,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-09-04,109954,110013,1,2486.925,2483.5449999999996,2496.835,338.0000000000564,9,0,1.338028169014187,0.08674842955428563,-1.0,SL,2.9319526627213612,0,XAUUSD 2023-2025
2024-09-05,110224,110289,-1,2504.335,2506.7450000000003,2499.5149999999994,241.00000000003092,8,0,0.5470588235294225,0.18861209964420297,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-09-09,110776,110841,1,2489.215,2485.8549999999996,2500.365,336.0000000000582,8,1,0.14548238897393906,0.20631067961163388,2.355059523809119,cierre,3.318452380951698,0,XAUUSD 2023-2025
2024-09-11,111330,111393,-1,2525.055,2527.355,2520.4549999999995,230.0000000000182,8,0,0.8546895640687073,0.399503722084379,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-09-17,112471,112497,1,2574.845,2572.2239999999997,2586.165,262.10000000000946,11,1,0.18360237892948697,0.04263275991008935,-1.0,SL,4.3189622281570985,0,XAUUSD 2023-2025
2024-09-19,112983,113049,-1,2575.975,2578.675,2570.5749999999994,270.0000000000273,8,0,0.18104184457727449,0.287581699346446,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-09-20,113269,113325,-1,2607.385,2609.625,2602.9050000000007,223.99999999997817,9,0,1.4068074438337246,0.48663101604273135,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-09-23,113553,113601,1,2615.018,2613.785,2631.205,123.30000000001746,9,0,0.14809960681521975,0.3394225103123964,7.248175182480643,cierre,13.128142741279486,0,XAUUSD 2023-2025
2024-09-25,114100,114153,1,2654.258,2652.8979999999997,2670.348,136.00000000001273,9,0,0.1400612768086191,0.13488901536714382,-1.0,SL,11.830882352940176,0,XAUUSD 2023-2025
2024-09-26,114381,114429,-1,2664.535,2666.4950000000003,2660.614999999999,196.0000000000491,9,0,0.42537405712873244,0.3879849812266652,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-09-27,114653,114705,1,2662.665,2661.435,2673.855,123.00000000000182,9,1,0.11749571183536558,0.46192893401024954,-1.0,SL,9.097560975609666,0,XAUUSD 2023-2025
2024-09-30,114974,114981,1,2638.615,2637.524,2665.858,109.09999999998945,13,0,0.5906423302643413,0.4112903225807428,2.621448212649316,cierre,24.970669110910197,0,XAUUSD 2023-2025
2024-10-01,115198,115257,-1,2644.385,2645.3050000000003,2642.545,92.00000000000728,9,0,0.1349887509374156,0.41958041958040404,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-10-03,115762,115809,1,2646.335,2643.294,2662.775,304.10000000001673,10,0,0.7684831970935165,0.29556650246324667,-1.0,SL,5.406116409075683,0,XAUUSD 2023-2025
2024-10-07,116291,116361,1,2640.735,2639.685,2652.615,105.00000000001819,8,1,0.019592476489028576,0.1641791044774448,11.314285714283425,TP,11.314285714283425,0,XAUUSD 2023-2025
2024-10-09,116853,116913,1,2612.564,2611.285,2624.165,127.89999999999964,8,0,0.4518557794273639,0.7163439891940081,-1.0,SL,9.070367474589638,0,XAUUSD 2023-2025
2024-10-10,117165,117176,-1,2616.995,2618.375,2614.2349999999997,138.0000000000109,13,0,0.18118181818181256,0.49065934065918526,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-10-14,117664,117728,-1,2664.275,2666.0750000000003,2660.6749999999997,180.0000000000182,8,0,0.3499457669692396,0.15740740740745224,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-10-15,117966,118004,-1,2653.785,2655.5950000000003,2650.164999999999,181.00000000004002,10,0,0.2031665870470082,0.2454328832404592,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-10-16,118215,118280,-1,2673.915,2677.5550000000003,2666.6349999999993,364.00000000003274,8,0,0.5999831465408088,0.024193548387134237,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-10-17,118544,118556,-1,2687.275,2688.6780000000003,2684.4689999999996,140.30000000002474,12,0,0.33330494037478126,0.21917808219157603,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-10-21,119082,119108,-1,2735.008,2736.775,2731.4739999999993,176.700000000028,11,0,0.30997202691463,0.351717464925164,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-10-22,119370,119384,-1,2738.045,2738.6850000000004,2736.7649999999994,64.00000000003274,12,0,0.2009400705052603,0.5439524124255842,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-10-24,119880,119936,-1,2734.948,2736.4750000000004,2731.893999999999,152.70000000004984,9,0,0.49377146320114823,0.24757281553387234,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-10-25,120178,120212,1,2719.725,2717.99,2735.925,173.50000000001273,11,0,0.5148514851484821,0.32568807339453654,-1.0,SL,9.337175792506677,0,XAUUSD 2023-2025
2024-10-29,120788,120788,-1,2760.428,2763.884,2753.5159999999996,345.6000000000131,13,0,0.4316551724137941,0.01845883387052495,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-10-31,121297,121340,1,2776.095,2773.1879999999996,2790.005,290.7000000000153,10,0,0.3947717842323643,0.11290322580655572,-1.0,SL,4.785001719986095,0,XAUUSD 2023-2025
2024-11-01,121601,121616,-1,2755.825,2759.735,2748.004999999999,391.0000000000309,12,1,0.17056074766355975,0.17201834862384818,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-11-04,121836,121868,-1,2742.565,2745.1150000000002,2737.4649999999997,255.0000000000182,11,1,0.11188811188811025,0.004950495049387931,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-11-05,122077,122144,-1,2740.225,2741.2250000000004,2738.224999999999,100.00000000004547,8,0,0.1805852962170052,0.11650485436924495,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-11-06,122409,122420,1,2705.915,2695.9249999999997,2749.605,999.0000000000236,13,1,0.10980148883374548,0.09560723514209336,-1.0,SL,4.373373373373275,0,XAUUSD 2023-2025
2024-11-07,122636,122696,-1,2663.145,2664.9750000000004,2659.484999999999,183.0000000000382,8,1,0.038532895675749884,0.0,-1.0,SL,2.0,1,XAUUSD 2023-2025
2024-11-08,122945,122972,1,2687.735,2684.678,2710.235,305.7000000000244,11,1,0.05276752767526814,0.0954063604240243,1.3280994438991238,cierre,7.360157016682436,0,XAUUSD 2023-2025
2024-11-11,123241,123248,1,2661.125,2658.9449999999997,2686.025,218.0000000000291,13,0,0.3776081424936406,0.31707317073172353,-1.0,SL,11.42201834862237,0,XAUUSD 2023-2025
2024-11-12,123474,123524,1,2600.955,2599.3849999999998,2627.015,157.00000000001637,9,0,0.17116357504215765,0.19900497512444676,-1.0,SL,16.598726114647917,0,XAUUSD 2023-2025
2024-11-14,124040,124076,1,2543.328,2536.654,2581.198,667.3999999999978,10,0,0.5130635681038176,0.016666666666658933,1.3121066826490995,cierre,5.674258315852565,0,XAUUSD 2023-2025
2024-11-15,124339,124352,-1,2569.788,2573.168,2563.028,338.0000000000109,12,1,0.09118840579709364,0.027118644067769437,0.24644970414202863,cierre,2.0,0,XAUUSD 2023-2025
2024-11-19,124858,124904,-1,2625.785,2628.1450000000004,2621.0649999999987,236.0000000000582,10,1,0.09932556713674746,0.015625000000103622,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-11-20,125122,125180,1,2621.505,2618.6949999999997,2641.665,281.00000000004,9,0,0.7393939393939661,0.0,3.6227758007111697,cierre,7.174377224198214,0,XAUUSD 2023-2025
2024-11-21,125394,125456,-1,2662.855,2664.2850000000003,2659.9949999999994,143.0000000000291,8,0,0.18393393393391802,0.2660550458715462,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-11-22,125672,125732,-1,2696.345,2698.885,2691.264999999999,254.00000000004184,8,0,0.2285714285714389,0.24434389140290022,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-11-26,126273,126284,-1,2631.915,2633.1150000000002,2629.5149999999994,120.00000000002728,13,1,0.0485185185185165,0.11063829787224408,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-11-27,126527,126560,-1,2647.988,2649.835,2644.2939999999994,184.70000000002074,11,0,0.09364548494983525,0.10860484544703132,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-11-28,126789,126836,-1,2643.605,2646.2650000000003,2638.2849999999994,266.0000000000309,10,0,0.3645872445421882,0.4333333333334007,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-12-05,128124,128159,1,2645.745,2644.4579999999996,2655.445,128.7000000000262,11,1,0.012903225806439446,0.0532051282051837,5.765345765344649,cierre,7.536907536906215,0,XAUUSD 2023-2025
2024-12-06,128390,128435,-1,2642.985,2645.545,2637.8650000000002,255.99999999999454,10,1,0.035512256442477956,0.16738197424887763,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-12-09,128693,128711,-1,2656.184,2659.2850000000003,2649.982,310.1000000000113,12,0,0.4262792714657394,0.3107476635514034,0.02870041921973341,cierre,2.0,0,XAUUSD 2023-2025
2024-12-10,128964,128987,-1,2673.175,2676.195,2667.135,301.9999999999982,12,1,0.19279393173199433,0.0,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-12-13,129784,129813,1,2669.025,2667.5849999999996,2692.595,144.00000000005093,11,0,0.7959770114943021,0.16339869281048472,-1.0,SL,16.368055555549564,0,XAUUSD 2023-2025
2024-12-16,130041,130089,-1,2657.805,2659.6850000000004,2654.0449999999987,188.0000000000564,9,0,0.3500911048534282,0.0,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-12-17,130320,130365,1,2643.805,2641.245,2658.465,255.99999999999454,10,0,0.41401692547856755,0.04444444444440402,-1.0,SL,5.7265625000002425,0,XAUUSD 2023-2025
2024-12-19,130853,130917,-1,2618.035,2621.7650000000003,2610.574999999999,373.0000000000473,8,0,0.12574262975003117,0.09105394946507815,-1.0,SL,2.0,0,XAUUSD 2023-2025
2024-12-20,131124,131193,-1,2605.795,2607.375,2602.635,157.99999999999272,8,0,0.13782357056540878,0.02947678703018753,2.0,TP,2.0,0,XAUUSD 2023-2025
2024-12-23,131455,131469,1,2615.895,2614.535,2632.795,136.00000000001273,12,0,0.2822050290135326,0.55263157894743,-1.0,SL,12.426470588234197,0,XAUUSD 2023-2025
2024-12-27,132213,132257,1,2627.135,2625.1049999999996,2636.825,203.00000000006548,10,0,0.471464019851086,0.29596412556047047,-1.0,SL,4.773399014776588,0,XAUUSD 2023-2025
2024-12-30,132488,132533,1,2612.948,2611.5379999999996,2627.985,141.00000000003092,10,0,0.7069960514326423,0.3505050505051762,-1.0,SL,10.664539007090045,0,XAUUSD 2023-2025
2024-12-31,132750,132809,-1,2613.248,2613.9750000000004,2611.7939999999994,72.70000000003165,9,0,0.29101123595506956,0.14567360350521794,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-01-02,133045,133085,-1,2636.715,2638.315,2633.5150000000003,159.9999999999909,10,0,0.23524252850300964,0.02238805970130766,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-01-03,133312,133361,1,2653.355,2649.915,2665.185,344.00000000000546,9,0,0.6424759871931752,0.072423398328622,0.5029069767441834,cierre,3.438953488372017,0,XAUUSD 2023-2025
2025-01-06,133578,133637,1,2627.515,2625.555,2647.275,196.00000000000364,9,0,0.25855072463768325,0.45564516129036325,10.081632653061149,TP,10.081632653061149,0,XAUUSD 2023-2025
2025-01-07,133904,133913,-1,2648.075,2651.135,2641.954999999999,306.00000000004,13,0,0.33551673944688504,0.2875292544300005,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-01-08,134126,134189,-1,2651.725,2653.458,2648.2589999999996,173.30000000001746,8,1,0.07780645161291168,0.12738853503200764,-1.0,SL,2.0,1,XAUUSD 2023-2025
2025-01-09,134439,134465,-1,2667.648,2668.384,2666.1760000000004,73.59999999998763,11,0,0.13940714908453966,0.03738317757005374,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-01-10,134676,134741,-1,2675.685,2678.4750000000004,2670.104999999999,279.00000000004184,8,1,0.029116465863450056,0.03979185797357249,-1.0,SL,2.0,1,XAUUSD 2023-2025
2025-01-13,134988,135017,1,2680.165,2677.115,2693.245,305.0000000000182,11,1,0.14326241134751735,0.07589478223388903,-1.0,SL,4.288524590163655,0,XAUUSD 2023-2025
2025-01-15,135520,135569,-1,2683.595,2684.175,2682.434999999999,58.0000000000382,9,0,0.07530774800868702,0.0789473684215565,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-01-16,135790,135844,-1,2700.999,2702.9550000000004,2697.0869999999986,195.60000000005857,9,1,0.09663762924369962,0.36144578313253234,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-01-17,136079,136120,1,2707.785,2705.428,2717.375,235.6999999999971,10,0,0.5603921568627133,0.1927272727273455,-1.0,SL,4.068731438269098,0,XAUUSD 2023-2025
2025-01-21,136579,136641,-1,2729.995,2732.735,2724.5149999999994,274.00000000002365,8,0,0.12453113278318344,0.015384615384520172,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-01-22,136894,136917,-1,2758.268,2759.835,2755.134,156.70000000000073,12,1,0.11031604054859338,0.18633540372666085,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-01-23,137162,137193,1,2747.275,2746.035,2756.398,124.00000000002365,11,0,0.5019249964352598,0.20463960231999156,-1.0,SL,7.357258064514764,0,XAUUSD 2023-2025
2025-01-24,137464,137469,-1,2777.358,2778.7650000000003,2774.544,140.70000000001528,13,1,0.032892097874054116,0.351190476190597,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-01-27,137682,137745,1,2751.488,2749.745,2772.415,174.29999999999382,8,1,0.16018306636155674,0.05211726384360575,-1.0,SL,12.006310958118691,1,XAUUSD 2023-2025
2025-01-28,137970,138021,1,2738.485,2735.058,2745.065,342.70000000001346,9,1,0.39742895805147543,0.0,1.9200466880652667,TP,1.9200466880652667,0,XAUUSD 2023-2025
2025-01-29,138227,138297,1,2759.495,2758.395,2765.985,109.9999999999909,8,1,0.13362068965521354,0.510638297872409,-1.0,SL,5.900000000000703,0,XAUUSD 2023-2025
2025-01-30,138522,138573,-1,2771.885,2773.425,2768.8050000000003,153.99999999999636,9,0,0.8120224719100886,0.045714285714244136,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-02-04,139342,139399,1,2813.945,2810.395,2824.445,355.0000000000182,9,1,0.05291005291005413,0.1197031362221782,2.160563380281472,cierre,2.957746478873088,1,XAUUSD 2023-2025
2025-02-05,139617,139675,-1,2863.735,2865.355,2860.4950000000003,161.9999999999891,9,0,0.16375838926173913,0.011363636363627555,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-02-06,139910,139951,1,2857.665,2855.805,2873.085,186.00000000001273,10,0,0.18354043593399877,0.2298387096773003,-1.0,SL,8.290322580644633,0,XAUUSD 2023-2025
2025-02-10,140454,140503,-1,2896.555,2898.8390000000004,2891.9869999999987,228.40000000005602,9,0,0.17793348727340697,0.0,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-02-11,140756,140779,1,2903.645,2901.805,2942.665,184.00000000001455,12,0,0.08499335989375327,0.17972350230408277,-1.0,SL,21.206521739128746,0,XAUUSD 2023-2025
2025-02-12,141038,141055,1,2883.775,2880.0389999999998,2900.585,373.6000000000331,12,1,0.20626450116006592,0.0,-1.0,SL,4.499464668093805,0,XAUUSD 2023-2025
2025-02-19,142354,142405,-1,2938.075,2939.875,2934.4749999999995,180.0000000000182,9,1,0.03362431296475764,0.09230769230782865,-1.0,SL,2.0,1,XAUUSD 2023-2025
2025-02-20,142618,142681,-1,2948.215,2954.135,2936.375,592.0000000000073,8,1,0.3237873305942398,0.0,-1.0,SL,2.0,1,XAUUSD 2023-2025
2025-02-21,142907,142957,1,2922.775,2921.4449999999997,2949.545,133.0000000000382,9,0,0.1242672919108956,0.4059405940592655,5.3759398496225845,cierre,20.127819548866388,0,XAUUSD 2023-2025
2025-02-24,143223,143233,-1,2947.025,2951.025,2939.025,400.0,13,0,0.27380952380952633,0.013650013650063268,0.15999999999996817,cierre,2.0,0,XAUUSD 2023-2025
2025-02-25,143455,143509,1,2934.615,2931.975,2953.348,263.99999999998727,9,1,0.07733373247516429,0.13953488372098352,-1.0,SL,7.095833333333742,0,XAUUSD 2023-2025
2025-02-27,144005,144061,1,2888.315,2883.805,2920.615,451.0000000000218,9,1,0.13861386138614043,0.07913669064746319,-1.0,SL,7.161862527715779,1,XAUUSD 2023-2025
2025-02-28,144288,144337,1,2855.525,2850.778,2884.925,474.70000000002983,9,0,0.21311300639658046,0.02193093017393167,0.1312407836528351,cierre,6.193385295976036,0,XAUUSD 2023-2025
2025-03-04,144838,144889,-1,2913.535,2918.4680000000003,2903.668999999999,493.30000000004475,9,0,1.926771090085125,0.02406070701464263,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-03-06,145408,145441,1,2894.405,2891.7149999999997,2926.425,269.00000000005093,11,0,1.8820598006644833,0.3254136614339562,3.208178438660974,cierre,11.903345724904803,0,XAUUSD 2023-2025
2025-03-07,145679,145716,-1,2920.875,2922.358,2917.9089999999997,148.30000000001746,10,0,0.40622531205562545,0.05999999999994543,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-03-10,145952,146016,1,2903.549,2901.3889999999997,2918.125,216.00000000003092,8,0,0.19471428571429378,0.301020408163334,-1.0,SL,6.748148148147192,0,XAUUSD 2023-2025
2025-03-11,146228,146292,-1,2906.725,2908.005,2904.1649999999995,128.00000000002,8,0,0.19610350854755224,0.08633093525172796,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-03-12,146511,146568,-1,2919.445,2922.565,2913.2050000000004,311.9999999999891,9,1,0.3346938775510501,0.0,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-03-13,146794,146844,-1,2947.325,2947.985,2946.004999999999,66.00000000003092,9,0,0.12388259308793081,0.6172839506171522,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-03-14,147079,147120,-1,2999.255,3003.525,2990.715,426.9999999999982,10,0,0.8336579664978409,0.07984886649873726,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-03-17,147348,147396,-1,2995.495,2996.7450000000003,2992.994999999999,125.00000000004547,9,0,0.3516483516483626,0.01697792869255705,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-03-18,147618,147672,-1,3022.975,3024.6380000000004,3019.648999999999,166.30000000004657,9,0,0.3385296084786648,0.14148148148134548,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-03-19,147890,147948,1,3025.928,3024.118,3045.155,180.99999999999454,9,0,0.2703003337041225,0.4055309734513476,3.998342541436629,cierre,10.622651933702153,0,XAUUSD 2023-2025
2025-03-20,148155,148224,1,3042.285,3040.495,3057.245,178.99999999999636,8,1,0.08840486867393582,0.11174785100274692,-1.0,SL,8.35754189944153,1,XAUUSD 2023-2025
2025-03-24,148724,148776,-1,3026.048,3029.5550000000003,3019.0339999999987,350.70000000005166,9,1,0.11672131147542296,0.0,-1.0,SL,2.0,1,XAUUSD 2023-2025
2025-03-25,149009,149052,-1,3022.495,3024.195,3019.0949999999993,170.00000000002728,10,0,0.2790868924889532,0.08144796380082955,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-03-26,149259,149328,-1,3028.765,3031.335,3023.6249999999995,257.00000000001637,8,1,0.044197952218431556,0.09737827715363716,2.0,TP,2.0,1,XAUUSD 2023-2025
2025-03-27,149582,149604,-1,3054.105,3055.815,3050.685,171.00000000000364,12,0,1.0099183197199577,0.2229992229991066,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-03-31,150052,150120,-1,3120.448,3127.835,3105.6739999999995,738.7000000000171,8,0,0.18787598334104416,0.04441483455470383,0.15337755516444898,cierre,2.0,0,XAUUSD 2023-2025
2025-04-03,150892,150948,1,3122.048,3119.5249999999996,3167.548,252.30000000001382,9,1,0.028115631691651113,0.2898056597340304,-1.0,SL,18.034086405072337,0,XAUUSD 2023-2025
2025-04-08,151716,151775,-1,3008.832,3013.155,3000.1859999999992,432.300000000032,9,0,0.19622387053269513,0.005165486894976922,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-04-09,151995,152051,-1,3041.225,3052.239,3019.1969999999997,1101.4000000000124,9,0,0.6277383766745505,0.2247191011235553,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-04-11,152583,152603,-1,3228.105,3237.335,3209.645,923.0000000000018,12,0,0.38236587510993547,0.05988857938716519,1.5774647887323854,cierre,2.0,0,XAUUSD 2023-2025
2025-04-16,153367,153431,-1,3289.335,3293.545,3280.915,421.00000000000364,8,1,0.0523848019401744,0.33160621761651643,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-04-17,153654,153707,1,3318.865,3316.285,3357.455,257.9999999999927,9,0,0.1759610178668108,0.06224066390045056,-1.0,SL,14.95736434108575,0,XAUUSD 2023-2025
2025-04-21,153926,153983,-1,3393.515,3394.385,3391.774999999999,87.00000000003456,9,0,0.1573384162190248,0.21164021164027402,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-04-30,155889,155911,1,3276.145,3271.8349999999996,3327.865,431.00000000004,12,0,1.0871833084948073,0.5423280423280067,-1.0,SL,11.99999999999884,0,XAUUSD 2023-2025
2025-05-02,156414,156463,-1,3257.445,3261.425,3249.485,398.0000000000018,9,1,0.09444798978940723,0.2163742690058083,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-05-05,156713,156739,-1,3300.595,3303.585,3294.6149999999993,299.00000000002365,11,0,0.8917089678510959,0.29620853080570125,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-05-08,157523,157567,1,3341.035,3337.5649999999996,3414.705,347.00000000002547,10,0,0.2962408516300728,0.36842105263160596,-1.0,SL,21.23054755043074,0,XAUUSD 2023-2025
2025-05-09,157838,157843,-1,3326.235,3338.1150000000002,3302.475,1188.000000000011,13,1,0.1472491909385126,0.10833333333333825,-0.5547138047137736,cierre,2.0,0,XAUUSD 2023-2025
2025-05-12,158070,158119,1,3225.035,3215.765,3292.675,926.9999999999982,9,0,1.252489748096056,0.16219239373599656,-1.0,SL,7.296655879180201,0,XAUUSD 2023-2025
2025-05-16,159218,159223,1,3178.285,3170.805,3251.805,748.0000000000018,13,0,0.7830954994511589,0.13776722090259436,-1.0,SL,9.828877005347568,0,XAUUSD 2023-2025
2025-05-20,159745,159775,-1,3235.785,3237.275,3232.8049999999994,149.00000000002365,11,0,0.24043909348441597,0.7259259259259068,-1.0,SL,2.0,0,XAUUSD 2023-2025
2025-05-22,160290,160327,1,3314.788,3311.625,3345.198,316.3000000000011,10,0,0.11272088320126099,0.38537941994432545,-1.0,SL,9.614290230793472,0,XAUUSD 2023-2025
2025-05-23,160559,160603,-1,3327.135,3329.0280000000002,3323.349,189.3000000000029,10,0,0.09706727409209676,0.037155413503913756,2.0,TP,2.0,0,XAUUSD 2023-2025
2025-05-26,160854,160879,1,3328.798,3326.7879999999996,3356.598,201.00000000002183,11,0,0.1830708661417352,0.10416666666666272,2.039800995024835,cierre,13.830845771142867,0,XAUUSD 2023-2025
