ins,ventana,stop,k,ts,lado,rgo,R,mot,neta
EURUSD,dia,A,1,2021-05-10 13:30:00,-1,6.199999999998429,-1.0,SL,-1.230645161290381
EURUSD,dia,A,1,2021-05-10 13:45:00,1,7.699999999999374,-1.0,SL,-1.1857142857143008
EURUSD,dia,A,1,2021-05-10 15:30:00,1,7.999999999999119,-1.0,SL,-1.1787500000000197
EURUSD,dia,A,1,2021-05-10 15:55:00,-1,4.899999999998794,-1.0,SL,-1.2918367346939492
EURUSD,dia,A,1,2021-05-10 16:35:00,-1,3.1000000000003247,-1.0,SL,-1.4612903225805969
EURUSD,dia,A,1,2021-05-10 16:45:00,1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,1,2021-05-10 17:45:00,1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,1,2021-05-10 19:30:00,1,2.100000000000435,1.0,TP,0.31904761904776013
EURUSD,dia,A,1,2021-05-10 20:35:00,-1,4.700000000001925,1.0,TP,0.6957446808511885
EURUSD,dia,A,1,2021-05-10 21:45:00,-1,1.9999999999997797,1.0,TP,0.2849999999999213
EURUSD,dia,A,1,2021-05-11 00:26:00,1,4.100000000000215,1.0,TP,0.6512195121951403
EURUSD,dia,A,1,2021-05-11 01:35:00,1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,1,2021-05-11 02:55:00,-1,6.399999999999739,-1.0,SL,-1.223437500000009
EURUSD,dia,A,1,2021-05-11 03:40:00,1,4.500000000000615,1.0,TP,0.6822222222222656
EURUSD,dia,A,1,2021-05-11 05:10:00,1,3.1999999999987594,-1.0,SL,-1.446875000000173
EURUSD,dia,A,1,2021-05-11 06:50:00,-1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,1,2021-05-11 07:15:00,1,2.3999999999979593,1.0,TP,0.4041666666661601
EURUSD,dia,A,1,2021-05-11 07:55:00,-1,2.100000000000435,-1.0,SL,-1.68095238095224
EURUSD,dia,A,1,2021-05-11 09:00:00,-1,5.699999999999594,-1.0,SL,-1.250877192982474
EURUSD,dia,A,1,2021-05-11 09:15:00,-1,6.200000000000649,-1.0,SL,-1.2306451612902984
EURUSD,dia,A,1,2021-05-11 09:25:00,1,12.000000000000899,1.0,TP,0.8808333333333422
EURUSD,dia,A,1,2021-05-11 10:40:00,1,7.399999999999629,1.0,TP,0.8067567567567471
EURUSD,dia,A,1,2021-05-11 11:55:00,1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,1,2021-05-11 12:00:00,-1,2.500000000000835,1.0,TP,0.428000000000191
EURUSD,dia,A,1,2021-05-11 12:30:00,-1,4.699999999999704,1.0,TP,0.6957446808510447
EURUSD,dia,A,1,2021-05-11 13:25:00,1,5.399999999999849,-1.0,SL,-1.2648148148148222
EURUSD,dia,A,1,2021-05-11 15:05:00,1,11.000000000001009,-1.0,SL,-1.1299999999999881
EURUSD,dia,A,1,2021-05-11 15:20:00,-1,9.099999999999664,1.0,TP,0.8428571428571371
EURUSD,dia,A,1,2021-05-11 16:25:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,1,2021-05-11 17:05:00,-1,7.500000000000284,-1.0,SL,-1.1906666666666594
EURUSD,dia,A,1,2021-05-11 17:20:00,1,7.800000000000029,-1.0,SL,-1.1833333333333327
EURUSD,dia,A,1,2021-05-11 20:00:00,1,2.3999999999979593,-1.0,SL,-1.59583333333384
EURUSD,dia,A,1,2021-05-11 20:10:00,-1,4.799999999998139,1.0,TP,0.7020833333332179
EURUSD,dia,A,1,2021-05-11 21:20:00,1,4.299999999999304,-1.0,SL,-1.3325581395349375
EURUSD,dia,A,1,2021-05-12 02:10:00,1,1.7000000000000348,-1.0,SL,-1.841176470588218
EURUSD,dia,A,1,2021-05-12 04:25:00,-1,1.9999999999997797,1.0,TP,0.2849999999999213
EURUSD,dia,A,1,2021-05-12 05:50:00,-1,6.500000000000394,-1.0,SL,-1.2199999999999867
EURUSD,dia,A,1,2021-05-12 07:55:00,-1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,1,2021-05-12 08:10:00,1,2.100000000000435,1.0,TP,0.31904761904776013
EURUSD,dia,A,1,2021-05-12 08:40:00,1,2.500000000000835,1.0,TP,0.428000000000191
EURUSD,dia,A,1,2021-05-12 08:55:00,1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,1,2021-05-12 09:15:00,-1,6.200000000000649,-1.0,SL,-1.2306451612902984
EURUSD,dia,A,1,2021-05-12 09:35:00,1,9.699999999999154,-1.0,SL,-1.147422680412384
EURUSD,dia,A,1,2021-05-12 10:10:00,-1,1.80000000000069,1.0,TP,0.20555555555586014
EURUSD,dia,A,1,2021-05-12 10:50:00,1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,1,2021-05-12 11:35:00,-1,4.299999999999304,-1.0,SL,-1.3325581395349375
EURUSD,dia,A,1,2021-05-12 12:20:00,1,3.2999999999994145,-1.0,SL,-1.4333333333334102
EURUSD,dia,A,1,2021-05-12 12:45:00,-1,1.7999999999984695,1.0,TP,0.20555555555488014
EURUSD,dia,A,1,2021-05-12 13:25:00,1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,1,2021-05-12 13:55:00,-1,2.7999999999983594,1.0,TP,0.489285714285415
EURUSD,dia,A,1,2021-05-12 14:35:00,-1,31.000000000001027,-1.0,SL,-1.046129032258063
EURUSD,dia,A,1,2021-05-12 14:55:00,1,33.49999999999964,-1.0,SL,-1.0426865671641796
EURUSD,dia,A,1,2021-05-12 15:50:00,-1,9.300000000000974,1.0,TP,0.8462365591398011
EURUSD,dia,A,1,2021-05-12 16:35:00,-1,11.000000000001009,1.0,TP,0.8700000000000119
EURUSD,dia,A,1,2021-05-12 17:30:00,1,2.80000000000058,-1.0,SL,-1.51071428571418
EURUSD,dia,A,1,2021-05-12 17:35:00,-1,3.300000000001635,-1.0,SL,-1.4333333333331186
EURUSD,dia,A,1,2021-05-12 18:05:00,-1,3.2999999999994145,-1.0,SL,-1.4333333333334102
EURUSD,dia,A,1,2021-05-12 18:30:00,1,3.5999999999991594,-1.0,SL,-1.397222222222315
EURUSD,dia,A,1,2021-05-12 19:00:00,-1,3.9999999999995595,-1.0,SL,-1.3575000000000395
EURUSD,dia,A,1,2021-05-12 19:05:00,1,11.399999999999189,-0.15789473684198224,cierre,-0.2833333333332192
EURUSD,dia,A,1,2021-05-13 00:20:00,1,2.4999999999986144,1.0,TP,0.42799999999968297
EURUSD,dia,A,1,2021-05-13 01:45:00,1,2.300000000001745,-1.0,SL,-1.6217391304343107
EURUSD,dia,A,1,2021-05-13 02:05:00,-1,4.699999999999704,-1.0,SL,-1.3042553191489552
EURUSD,dia,A,1,2021-05-13 03:30:00,1,3.60000000000138,1.0,TP,0.6027777777779301
EURUSD,dia,A,1,2021-05-13 04:20:00,-1,1.9999999999997797,1.0,TP,0.2849999999999213
EURUSD,dia,A,1,2021-05-13 04:35:00,-1,3.4000000000000696,1.0,TP,0.579411764705891
EURUSD,dia,A,1,2021-05-13 06:10:00,-1,2.8999999999990145,-1.0,SL,-1.4931034482760297
EURUSD,dia,A,1,2021-05-13 07:55:00,-1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,1,2021-05-13 08:05:00,1,6.800000000000139,1.0,TP,0.7897058823529455
EURUSD,dia,A,1,2021-05-13 09:15:00,1,4.60000000000127,-1.0,SL,-1.3108695652173055
EURUSD,dia,A,1,2021-05-13 10:30:00,-1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,1,2021-05-13 11:20:00,1,1.9999999999997797,1.0,TP,0.2849999999999213
EURUSD,dia,A,1,2021-05-13 11:50:00,1,1.7000000000000348,1.0,TP,0.15882352941178202
EURUSD,dia,A,1,2021-05-13 12:05:00,-1,2.7999999999983594,1.0,TP,0.489285714285415
EURUSD,dia,A,1,2021-05-13 12:55:00,1,2.2999999999995246,1.0,TP,0.378260869565089
EURUSD,dia,A,1,2021-05-13 14:15:00,-1,1.9999999999997797,1.0,TP,0.2849999999999213
EURUSD,dia,A,1,2021-05-13 14:25:00,1,2.9999999999996696,-1.0,SL,-1.4766666666667192
EURUSD,dia,A,1,2021-05-13 15:20:00,-1,3.20000000000098,-1.0,SL,-1.4468749999998631
EURUSD,dia,A,1,2021-05-13 15:50:00,-1,3.9999999999995595,-1.0,SL,-1.3575000000000395
EURUSD,dia,A,1,2021-05-13 15:55:00,1,11.600000000000499,-1.0,SL,-1.1232758620689602
EURUSD,dia,A,1,2021-05-13 16:55:00,-1,3.8000000000004697,1.0,TP,0.6236842105263622
EURUSD,dia,A,1,2021-05-13 17:45:00,-1,6.800000000000139,-1.0,SL,-1.2102941176470545
EURUSD,dia,A,1,2021-05-13 18:10:00,1,4.799999999998139,1.0,TP,0.7020833333332179
EURUSD,dia,A,1,2021-05-13 19:35:00,-1,2.100000000000435,1.0,TP,0.31904761904776013
EURUSD,dia,A,1,2021-05-13 20:05:00,1,4.500000000000615,1.0,TP,0.6822222222222656
EURUSD,dia,A,1,2021-05-13 21:20:00,1,2.60000000000149,1.0,TP,0.45000000000031526
EURUSD,dia,A,1,2021-05-14 00:05:00,-1,2.4999999999986144,1.0,TP,0.42799999999968297
EURUSD,dia,A,1,2021-05-14 01:40:00,-1,1.7000000000000348,1.0,TP,0.15882352941178202
EURUSD,dia,A,1,2021-05-14 02:05:00,-1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,1,2021-05-14 02:30:00,-1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,1,2021-05-14 03:20:00,1,3.1000000000003247,1.0,TP,0.5387096774194031
EURUSD,dia,A,1,2021-05-14 04:05:00,1,3.1000000000003247,-1.0,SL,-1.4612903225805969
EURUSD,dia,A,1,2021-05-14 05:35:00,1,2.6999999999999247,1.0,TP,0.4703703703703557
EURUSD,dia,A,1,2021-05-14 08:25:00,1,2.900000000001235,1.0,TP,0.506896551724348
EURUSD,dia,A,1,2021-05-14 09:20:00,-1,1.80000000000069,-1.0,SL,-1.7944444444441399
EURUSD,dia,A,1,2021-05-14 09:25:00,1,4.60000000000127,-1.0,SL,-1.3108695652173055
EURUSD,dia,A,1,2021-05-14 10:15:00,1,3.6999999999998145,1.0,TP,0.6135135135134941
EURUSD,dia,A,1,2021-05-14 11:10:00,-1,2.4000000000001798,1.0,TP,0.4041666666667113
EURUSD,dia,A,1,2021-05-14 11:40:00,-1,4.299999999999304,1.0,TP,0.6674418604650625
EURUSD,dia,A,1,2021-05-14 12:15:00,1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,1,2021-05-14 12:35:00,-1,1.500000000000945,1.0,TP,0.046666666667267376
EURUSD,dia,A,1,2021-05-14 12:50:00,1,3.4000000000000696,1.0,TP,0.579411764705891
EURUSD,dia,A,1,2021-05-14 13:45:00,1,3.5000000000007248,1.0,TP,0.591428571428656
EURUSD,dia,A,1,2021-05-14 14:30:00,-1,2.900000000001235,1.0,TP,0.506896551724348
EURUSD,dia,A,1,2021-05-14 14:35:00,1,9.500000000000064,1.0,TP,0.8494736842105273
EURUSD,dia,A,1,2021-05-14 15:50:00,1,5.299999999999194,-1.0,SL,-1.269811320754758
EURUSD,dia,A,1,2021-05-14 16:30:00,-1,5.800000000000249,1.0,TP,0.7534482758620795
EURUSD,dia,A,1,2021-05-14 17:45:00,1,1.5999999999993797,1.0,TP,0.10624999999965357
EURUSD,dia,A,1,2021-05-14 19:05:00,1,1.7000000000000348,-1.0,SL,-1.841176470588218
EURUSD,dia,A,1,2021-05-14 19:40:00,-1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,1,2021-05-14 20:05:00,1,2.1999999999988695,1.0,TP,0.349999999999666
EURUSD,dia,A,1,2021-05-14 21:10:00,-1,1.7000000000000348,-1.0,SL,-1.841176470588218
EURUSD,dia,A,1,2021-05-14 21:30:00,1,1.7000000000000348,-1.0,SL,-1.841176470588218
EURUSD,dia,A,1,2021-05-17 02:05:00,-1,3.60000000000138,1.0,TP,0.6027777777779301
EURUSD,dia,A,1,2021-05-17 03:05:00,1,2.5999999999992696,1.0,TP,0.4499999999998455
EURUSD,dia,A,1,2021-05-17 03:45:00,-1,2.0999999999982144,1.0,TP,0.31904761904704004
EURUSD,dia,A,1,2021-05-17 04:30:00,-1,1.80000000000069,-1.0,SL,-1.7944444444441399
EURUSD,dia,A,1,2021-05-17 07:20:00,-1,3.4999999999985043,-1.0,SL,-1.4085714285716031
EURUSD,dia,A,1,2021-05-17 08:10:00,1,4.500000000000615,1.0,TP,0.6822222222222656
EURUSD,dia,A,1,2021-05-17 09:00:00,-1,3.8999999999989043,-1.0,SL,-1.3666666666667697
EURUSD,dia,A,1,2021-05-17 09:05:00,1,7.199999999998319,-1.0,SL,-1.1986111111111575
EURUSD,dia,A,1,2021-05-17 09:50:00,-1,4.799999999998139,-1.0,SL,-1.297916666666782
EURUSD,dia,A,1,2021-05-17 10:35:00,1,3.60000000000138,1.0,TP,0.6027777777779301
EURUSD,dia,A,1,2021-05-17 11:40:00,1,2.2999999999995246,-1.0,SL,-1.6217391304349111
EURUSD,dia,A,1,2021-05-17 12:05:00,1,4.599999999999049,1.0,TP,0.6891304347825444
EURUSD,dia,A,1,2021-05-17 12:55:00,1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,1,2021-05-17 13:05:00,-1,3.2999999999994145,-1.0,SL,-1.4333333333334102
EURUSD,dia,A,1,2021-05-17 13:25:00,-1,1.5999999999993797,1.0,TP,0.10624999999965357
EURUSD,dia,A,1,2021-05-17 14:15:00,-1,4.8000000000003595,1.0,TP,0.7020833333333556
EURUSD,dia,A,1,2021-05-17 15:05:00,1,4.60000000000127,1.0,TP,0.6891304347826945
EURUSD,dia,A,1,2021-05-17 15:40:00,1,1.80000000000069,-1.0,SL,-1.7944444444441399
EURUSD,dia,A,1,2021-05-17 15:55:00,-1,6.500000000000394,-1.0,SL,-1.2199999999999867
EURUSD,dia,A,1,2021-05-17 17:15:00,1,3.8999999999989043,1.0,TP,0.6333333333332303
EURUSD,dia,A,1,2021-05-17 17:40:00,-1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,1,2021-05-17 17:45:00,1,2.6999999999999247,1.0,TP,0.4703703703703557
EURUSD,dia,A,1,2021-05-17 18:10:00,1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,1,2021-05-17 20:00:00,1,2.2999999999995246,1.0,TP,0.378260869565089
EURUSD,dia,A,1,2021-05-17 20:40:00,-1,2.000000000002,-1.0,SL,-1.7149999999992849
EURUSD,dia,A,1,2021-05-17 20:55:00,1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,1,2021-05-17 21:00:00,-1,2.4000000000001798,0.4166666666665896,cierre,-0.17916666666669911
EURUSD,dia,A,1,2021-05-18 01:05:00,1,1.5999999999993797,1.0,TP,0.10624999999965357
EURUSD,dia,A,1,2021-05-18 02:20:00,1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,1,2021-05-18 03:15:00,1,4.20000000000087,1.0,TP,0.65952380952388
EURUSD,dia,A,1,2021-05-18 04:05:00,1,2.8999999999990145,-1.0,SL,-1.4931034482760297
EURUSD,dia,A,1,2021-05-18 04:20:00,-1,1.7999999999984695,1.0,TP,0.20555555555488014
EURUSD,dia,A,1,2021-05-18 08:05:00,1,4.3999999999999595,1.0,TP,0.674999999999997
EURUSD,dia,A,1,2021-05-18 08:50:00,1,3.5999999999991594,-1.0,SL,-1.397222222222315
EURUSD,dia,A,1,2021-05-18 09:00:00,-1,4.300000000001525,-1.0,SL,-1.3325581395347657
EURUSD,dia,A,1,2021-05-18 09:10:00,1,6.099999999999994,1.0,TP,0.7655737704918031
EURUSD,dia,A,1,2021-05-18 09:50:00,1,5.699999999999594,1.0,TP,0.749122807017526
EURUSD,dia,A,1,2021-05-18 11:35:00,1,6.399999999999739,-1.0,SL,-1.223437500000009
EURUSD,dia,A,1,2021-05-18 13:00:00,-1,5.1000000000001044,-1.0,SL,-1.2803921568627392
EURUSD,dia,A,1,2021-05-18 13:50:00,1,4.699999999999704,1.0,TP,0.6957446808510447
EURUSD,dia,A,1,2021-05-18 14:45:00,1,5.599999999998939,-1.0,SL,-1.2553571428571912
EURUSD,dia,A,1,2021-05-18 15:55:00,1,4.699999999999704,-1.0,SL,-1.3042553191489552
EURUSD,dia,A,1,2021-05-18 16:00:00,-1,7.900000000000684,-1.0,SL,-1.1810126582278324
EURUSD,dia,A,1,2021-05-18 17:15:00,-1,6.499999999998174,1.0,TP,0.7799999999999382
EURUSD,dia,A,1,2021-05-18 19:40:00,1,2.900000000001235,1.0,TP,0.506896551724348
EURUSD,dia,A,1,2021-05-18 21:15:00,-1,2.80000000000058,-1.0,SL,-1.51071428571418
EURUSD,dia,A,1,2021-05-19 02:00:00,-1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,1,2021-05-19 02:25:00,1,3.5999999999991594,1.0,TP,0.602777777777685
EURUSD,dia,A,1,2021-05-19 03:25:00,-1,4.299999999999304,-1.0,SL,-1.3325581395349375
EURUSD,dia,A,1,2021-05-19 06:05:00,1,1.7000000000000348,1.0,TP,0.15882352941178202
EURUSD,dia,A,1,2021-05-19 07:45:00,1,2.2999999999995246,1.0,TP,0.378260869565089
EURUSD,dia,A,1,2021-05-19 08:25:00,1,2.100000000000435,-1.0,SL,-1.68095238095224
EURUSD,dia,A,1,2021-05-19 08:35:00,-1,5.599999999998939,-1.0,SL,-1.2553571428571912
EURUSD,dia,A,1,2021-05-19 09:25:00,-1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,1,2021-05-19 10:25:00,1,1.5999999999993797,-1.0,SL,-1.8937500000003464
EURUSD,dia,A,1,2021-05-19 10:30:00,-1,9.299999999998754,1.0,TP,0.8462365591397644
EURUSD,dia,A,1,2021-05-19 12:05:00,1,2.80000000000058,-1.0,SL,-1.51071428571418
EURUSD,dia,A,1,2021-05-19 13:20:00,-1,11.500000000002064,-1.0,SL,-1.1243478260869342
EURUSD,dia,A,1,2021-05-19 15:30:00,1,2.4000000000001798,1.0,TP,0.4041666666667113
EURUSD,dia,A,1,2021-05-19 16:40:00,-1,8.00000000000134,1.0,TP,0.8212500000000299
EURUSD,dia,A,1,2021-05-19 17:25:00,1,7.0000000000014495,-1.0,SL,-1.204285714285672
EURUSD,dia,A,1,2021-05-19 18:05:00,-1,2.1999999999988695,-1.0,SL,-1.6500000000003339
EURUSD,dia,A,1,2021-05-19 18:20:00,1,2.5999999999992696,1.0,TP,0.4499999999998455
EURUSD,dia,A,1,2021-05-19 19:00:00,-1,3.2999999999994145,-1.0,SL,-1.4333333333334102
EURUSD,dia,A,1,2021-05-19 19:25:00,-1,2.80000000000058,1.0,TP,0.48928571428582
EURUSD,dia,A,1,2021-05-19 20:05:00,-1,20.899999999999253,1.0,TP,0.9315789473684186
EURUSD,dia,A,1,2021-05-19 20:50:00,-1,9.500000000000064,1.0,TP,0.8494736842105273
EURUSD,dia,A,1,2021-05-19 21:15:00,1,4.3999999999999595,1.0,TP,0.674999999999997
EURUSD,dia,A,1,2021-05-19 21:55:00,1,4.299999999999304,0.09302325581406157,cierre,-0.23953488372087595
EURUSD,dia,A,1,2021-05-20 01:05:00,1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,1,2021-05-20 01:55:00,-1,3.1999999999987594,-1.0,SL,-1.446875000000173
EURUSD,dia,A,1,2021-05-20 02:20:00,1,5.800000000000249,1.0,TP,0.7534482758620795
EURUSD,dia,A,1,2021-05-20 03:55:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,1,2021-05-20 05:15:00,1,3.4999999999985043,1.0,TP,0.5914285714283969
EURUSD,dia,A,1,2021-05-20 07:40:00,-1,2.1999999999988695,-1.0,SL,-1.6500000000003339
EURUSD,dia,A,1,2021-05-20 08:05:00,1,3.5999999999991594,1.0,TP,0.602777777777685
EURUSD,dia,A,1,2021-05-20 08:45:00,-1,4.00000000000178,-1.0,SL,-1.357499999999841
EURUSD,dia,A,1,2021-05-20 09:40:00,1,5.800000000000249,1.0,TP,0.7534482758620795
EURUSD,dia,A,1,2021-05-20 10:00:00,1,3.8000000000004697,-1.0,SL,-1.3763157894736378
EURUSD,dia,A,1,2021-05-20 11:20:00,-1,2.7999999999983594,-1.0,SL,-1.510714285714585
EURUSD,dia,A,1,2021-05-20 12:35:00,1,3.6999999999998145,1.0,TP,0.6135135135134941
EURUSD,dia,A,1,2021-05-20 13:10:00,1,1.7000000000000348,1.0,TP,0.15882352941178202
EURUSD,dia,A,1,2021-05-20 13:25:00,-1,4.100000000000215,1.0,TP,0.6512195121951403
EURUSD,dia,A,1,2021-05-20 14:00:00,1,3.8000000000004697,1.0,TP,0.6236842105263622
EURUSD,dia,A,1,2021-05-20 14:50:00,-1,1.7000000000000348,-1.0,SL,-1.841176470588218
EURUSD,dia,A,1,2021-05-20 15:15:00,1,7.699999999999374,1.0,TP,0.8142857142856992
EURUSD,dia,A,1,2021-05-20 15:55:00,-1,2.80000000000058,1.0,TP,0.48928571428582
EURUSD,dia,A,1,2021-05-20 16:40:00,-1,2.100000000000435,-1.0,SL,-1.68095238095224
EURUSD,dia,A,1,2021-05-20 17:45:00,1,9.399999999999409,-1.0,SL,-1.1521276595744776
EURUSD,dia,A,1,2021-05-20 20:05:00,1,3.5999999999991594,-1.0,SL,-1.397222222222315
EURUSD,dia,A,1,2021-05-20 21:20:00,1,2.80000000000058,1.0,TP,0.48928571428582
EURUSD,dia,A,1,2021-05-20 21:50:00,-1,1.9999999999997797,-1.0,SL,-1.7150000000000787
EURUSD,dia,A,1,2021-05-21 02:05:00,1,4.8000000000003595,1.0,TP,0.7020833333333556
EURUSD,dia,A,1,2021-05-21 03:15:00,1,1.9999999999997797,1.0,TP,0.2849999999999213
EURUSD,dia,A,1,2021-05-21 03:45:00,-1,3.1999999999987594,1.0,TP,0.5531249999998268
EURUSD,dia,A,1,2021-05-21 05:20:00,1,1.7999999999984695,1.0,TP,0.20555555555488014
EURUSD,dia,A,1,2021-05-21 06:55:00,1,1.5999999999993797,1.0,TP,0.10624999999965357
EURUSD,dia,A,1,2021-05-21 07:40:00,-1,2.100000000000435,-1.0,SL,-1.68095238095224
EURUSD,dia,A,1,2021-05-21 08:05:00,1,5.40000000000207,-1.0,SL,-1.2648148148147134
EURUSD,dia,A,1,2021-05-21 08:30:00,-1,3.60000000000138,1.0,TP,0.6027777777779301
EURUSD,dia,A,1,2021-05-21 09:35:00,-1,14.300000000000423,-1.0,SL,-1.099999999999997
EURUSD,dia,A,1,2021-05-21 12:00:00,-1,4.60000000000127,-1.0,SL,-1.3108695652173055
EURUSD,dia,A,1,2021-05-21 12:20:00,1,2.500000000000835,1.0,TP,0.428000000000191
EURUSD,dia,A,1,2021-05-21 12:45:00,-1,3.8000000000004697,1.0,TP,0.6236842105263622
EURUSD,dia,A,1,2021-05-21 13:40:00,-1,6.500000000000394,1.0,TP,0.7800000000000133
EURUSD,dia,A,1,2021-05-21 13:55:00,-1,12.200000000002209,1.0,TP,0.8827868852459229
EURUSD,dia,A,1,2021-05-21 14:55:00,1,3.5000000000007248,1.0,TP,0.591428571428656
EURUSD,dia,A,1,2021-05-21 15:55:00,-1,5.299999999999194,-1.0,SL,-1.269811320754758
EURUSD,dia,A,1,2021-05-21 16:30:00,1,4.199999999998649,-1.0,SL,-1.3404761904762998
EURUSD,dia,A,1,2021-05-21 16:50:00,1,5.299999999999194,1.0,TP,0.730188679245242
EURUSD,dia,A,1,2021-05-21 18:35:00,-1,3.9999999999995595,1.0,TP,0.6424999999999607
EURUSD,dia,A,1,2021-05-21 19:30:00,1,2.300000000001745,1.0,TP,0.37826086956568916
EURUSD,dia,A,1,2021-05-21 20:25:00,1,1.9999999999997797,-1.0,SL,-1.7150000000000787
EURUSD,dia,A,1,2021-05-21 21:05:00,-1,2.8999999999990145,-1.0,SL,-1.4931034482760297
EURUSD,dia,A,1,2021-05-21 21:15:00,1,3.4000000000000696,0.32352941176485955,cierre,-0.09705882352924944
EURUSD,dia,A,1,2021-05-24 00:20:00,-1,3.20000000000098,-1.0,SL,-1.4468749999998631
EURUSD,dia,A,1,2021-05-24 01:10:00,1,2.80000000000058,-1.0,SL,-1.51071428571418
EURUSD,dia,A,1,2021-05-24 02:00:00,-1,1.7000000000000348,1.0,TP,0.15882352941178202
EURUSD,dia,A,1,2021-05-24 02:15:00,1,2.4999999999986144,-1.0,SL,-1.5720000000003171
EURUSD,dia,A,1,2021-05-24 04:40:00,-1,2.0999999999982144,1.0,TP,0.31904761904704004
EURUSD,dia,A,1,2021-05-24 05:35:00,1,1.900000000001345,1.0,TP,0.24736842105316437
EURUSD,dia,A,1,2021-05-24 07:10:00,1,3.6999999999998145,1.0,TP,0.6135135135134941
EURUSD,dia,A,1,2021-05-24 08:00:00,1,2.1999999999988695,-1.0,SL,-1.6500000000003339
EURUSD,dia,A,1,2021-05-24 08:30:00,-1,3.8999999999989043,-1.0,SL,-1.3666666666667697
EURUSD,dia,A,1,2021-05-24 08:40:00,1,3.9999999999995595,1.0,TP,0.6424999999999607
EURUSD,dia,A,1,2021-05-24 09:50:00,1,3.4000000000000696,1.0,TP,0.579411764705891
EURUSD,dia,A,1,2021-05-24 10:40:00,-1,15.899999999999803,-1.0,SL,-1.0899371069182402
EURUSD,dia,A,1,2021-05-24 11:15:00,-1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,1,2021-05-24 11:45:00,1,8.300000000001084,1.0,TP,0.8277108433735165
EURUSD,dia,A,1,2021-05-24 13:00:00,-1,3.8000000000004697,1.0,TP,0.6236842105263622
EURUSD,dia,A,1,2021-05-24 13:45:00,1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,1,2021-05-24 13:55:00,-1,5.800000000000249,-1.0,SL,-1.2465517241379205
EURUSD,dia,A,1,2021-05-24 14:10:00,1,4.299999999999304,-1.0,SL,-1.3325581395349375
EURUSD,dia,A,1,2021-05-24 14:40:00,-1,4.900000000001015,1.0,TP,0.7081632653061829
EURUSD,dia,A,1,2021-05-24 15:30:00,1,6.399999999999739,1.0,TP,0.7765624999999909
EURUSD,dia,A,1,2021-05-24 17:30:00,-1,2.2999999999995246,1.0,TP,0.378260869565089
EURUSD,dia,A,1,2021-05-24 18:30:00,-1,3.9999999999995595,-1.0,SL,-1.3575000000000395
EURUSD,dia,A,1,2021-05-24 18:40:00,1,2.500000000000835,1.0,TP,0.428000000000191
EURUSD,dia,A,1,2021-05-24 19:30:00,1,3.8000000000004697,-1.0,SL,-1.3763157894736378
EURUSD,dia,A,1,2021-05-24 21:20:00,1,1.9999999999997797,-1.0,SL,-1.7150000000000787
EURUSD,dia,A,1,2021-05-25 01:05:00,-1,2.100000000000435,1.0,TP,0.31904761904776013
EURUSD,dia,A,1,2021-05-25 02:55:00,1,2.900000000001235,1.0,TP,0.506896551724348
EURUSD,dia,A,1,2021-05-25 04:35:00,1,1.500000000000945,-1.0,SL,-1.9533333333327327
EURUSD,dia,A,1,2021-05-25 04:40:00,-1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,1,2021-05-25 05:00:00,1,4.599999999999049,-1.0,SL,-1.3108695652174556
EURUSD,dia,A,1,2021-05-25 08:20:00,1,4.60000000000127,1.0,TP,0.6891304347826945
