dia,cierre_min,o,h,l,c,patrones,alcista,bajista,neutro,cierre,cuerpo,pos_cierre,frac_cuerpo,verde,m5tend,m15dir,m15tend,m15pos,suya,lado,R,mot,ocupada
2021-01-27,600,1.2152,1.21533,1.21467,1.2148,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.19696969696994673,0.606060606060443,False,1.0,1.0,-1.0,0.34567901234576026,False,0,,,False
2021-01-27,605,1.21479,1.21487,1.21445,1.21484,hombre colgado,False,True,False,cierra arriba,cuerpo pequeño,0.9285714285714664,0.11904761904737989,True,1.0,1.0,-1.0,0.3950617283949196,False,0,,,False
2021-01-27,610,1.21484,1.21486,1.21424,1.21427,envolvente bajista,False,True,False,cierra abajo,cuerpo lleno,0.048387096774147334,0.9193548387095157,False,-1.0,1.0,-1.0,-0.30864197530875365,False,0,,,False
2021-01-27,615,1.21426,1.21433,1.21209,1.21219,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.04464285714295096,0.9241071428570429,False,-1.0,-1.0,-1.0,0.03597122302165858,False,0,,,False
2021-01-27,620,1.21219,1.21334,1.21194,1.21258,ninguno,False,False,False,cierra en medio,cuerpo pequeño,0.4571428571428164,0.2785714285713368,True,-1.0,-1.0,-1.0,0.1762589928057916,False,0,,,False
2021-01-27,625,1.21257,1.21288,1.21221,1.2124,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.28358208955213,0.2537313432836068,False,-1.0,-1.0,-1.0,0.11151079136691797,False,0,,,False
2021-01-27,630,1.2124,1.21265,1.21218,1.21236,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.3829787234044262,0.08510638297834143,False,-1.0,1.0,-1.0,0.30000000000004756,False,0,,,False
2021-01-27,635,1.21233,1.21273,1.21218,1.21272,envolvente alcista+estrella de la mañana,True,False,False,cierra arriba,cuerpo lleno,0.9818181818180644,0.7090909090910485,True,1.0,1.0,-1.0,0.5571428571428322,False,0,,,False
2021-01-27,640,1.2127,1.21331,1.21268,1.21283,estrella fugaz,False,True,False,cierra abajo,cuerpo pequeño,0.2380952380953388,0.2063492063494581,True,1.0,1.0,-1.0,0.6357142857142959,False,0,,,False
2021-01-27,645,1.21287,1.2131,1.21281,1.213,ninguno,False,False,False,cierra en medio,cuerpo medio,0.6551724137932883,0.44827586206941433,True,1.0,1.0,-1.0,0.7256637168141489,False,0,,,False
2021-01-27,650,1.213,1.21311,1.21252,1.21256,envolvente bajista,False,True,False,cierra abajo,cuerpo lleno,0.06779661016957444,0.7457627118645662,False,1.0,1.0,-1.0,0.3362831858407271,False,0,,,False
2021-01-27,655,1.21255,1.2126,1.21228,1.21245,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5312500000002168,0.31250000000008676,False,-1.0,1.0,-1.0,0.23893805309732252,False,0,,,False
2021-01-27,660,1.21245,1.21288,1.21214,1.21225,martillo invertido,True,False,False,cierra abajo,cuerpo pequeño,0.14864864864872976,0.2702702702702541,False,-1.0,-1.0,1.0,0.11340206185573617,False,0,,,False
2021-01-27,665,1.21224,1.21225,1.21199,1.21203,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.15384615384621955,0.8076923076920121,False,-1.0,-1.0,1.0,-0.11340206185573617,False,0,,,False
2021-01-27,670,1.21202,1.21248,1.21187,1.21219,penetrante,True,False,False,cierra en medio,cuerpo pequeño,0.5245901639345874,0.2786885245901699,True,-1.0,-1.0,1.0,0.051546391752690594,False,0,,,False
2021-01-27,675,1.2122,1.21243,1.2122,1.21237,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.7391304347827766,0.7391304347827766,True,-1.0,1.0,1.0,0.8196721311474515,False,0,,,False
2021-01-27,680,1.21236,1.21271,1.21229,1.21261,ninguno,False,False,False,cierra arriba,cuerpo medio,0.7619047619047116,0.5952380952379568,True,1.0,1.0,1.0,1.213114754098301,False,0,,,False
2021-01-27,685,1.21261,1.21271,1.21237,1.21264,tres soldados blancos,True,False,False,cierra arriba,cuerpo pequeño,0.7941176470587851,0.08823529411757022,True,1.0,1.0,1.0,1.2622950819671117,False,0,,,False
2021-01-27,690,1.21265,1.21301,1.21261,1.21296,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.8750000000002776,0.7750000000001666,True,1.0,1.0,-1.0,0.9305555555557012,False,0,,,False
2021-02-26,480,1.21495,1.21553,1.21495,1.21545,penetrante,True,False,False,cierra arriba,cuerpo lleno,0.8620689655171093,0.8620689655171093,True,-1.0,-1.0,-1.0,0.7142857142855934,False,0,,,False
2021-02-26,485,1.21543,1.21552,1.2144,1.21486,ninguno,False,False,False,cierra en medio,cuerpo medio,0.41071428571439544,0.5089285714285308,False,-1.0,-1.0,-1.0,0.15238095238107321,False,0,,,False
2021-02-26,490,1.21486,1.21517,1.21438,1.21441,ninguno,False,False,False,cierra abajo,cuerpo medio,0.037974683544268216,0.5696202531645854,False,-1.0,-1.0,-1.0,-0.27619047619032516,False,0,,,False
2021-02-26,495,1.21446,1.2147,1.21378,1.21402,ninguno,False,False,False,cierra en medio,cuerpo medio,0.26086956521746474,0.47826086956531183,False,-1.0,-1.0,-1.0,0.13793103448278063,False,0,,,False
2021-02-26,500,1.21401,1.2143,1.21377,1.21408,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.5849056603775087,0.13207547169816064,True,-1.0,-1.0,-1.0,0.17241379310344387,False,0,,,False
2021-02-26,505,1.21409,1.21451,1.21397,1.21403,martillo invertido,True,False,False,cierra abajo,cuerpo pequeño,0.11111111111101973,0.11111111111101973,False,-1.0,-1.0,-1.0,0.14367816091947275,False,0,,,False
2021-02-26,510,1.21402,1.21434,1.21385,1.21389,martillo invertido,True,False,False,cierra abajo,cuerpo pequeño,0.08163265306087307,0.2653061224494235,False,-1.0,-1.0,-1.0,0.1621621621620324,False,0,,,False
2021-02-26,515,1.21387,1.214,1.21288,1.21343,ninguno,False,False,False,cierra en medio,cuerpo medio,0.4910714285714693,0.3928571428571358,False,-1.0,-1.0,-1.0,-0.4594594594594919,False,0,,,False
2021-02-26,520,1.21347,1.21381,1.21297,1.21297,ninguno,False,False,False,cierra abajo,cuerpo medio,0.0,0.5952380952380638,False,-1.0,-1.0,-1.0,-1.0810810810810163,False,0,,,False
2021-02-26,525,1.21297,1.21345,1.21291,1.21317,ninguno,False,False,False,cierra en medio,cuerpo medio,0.48148148148177083,0.37037037037033993,True,-1.0,-1.0,-1.0,0.2589285714286794,False,0,,,False
2021-02-26,530,1.2132,1.21357,1.2131,1.21339,estrella de la mañana,True,False,False,cierra en medio,cuerpo medio,0.6170212765955738,0.4042553191487753,True,-1.0,-1.0,-1.0,0.4553571428571482,False,0,,,False
2021-02-26,535,1.2134,1.2139,1.2132,1.21366,ninguno,False,False,False,cierra en medio,cuerpo medio,0.6571428571427937,0.371428571428508,True,-1.0,-1.0,-1.0,0.6964285714285678,False,0,,,False
2021-02-26,540,1.21367,1.21375,1.21318,1.21347,ninguno,False,False,False,cierra en medio,cuerpo medio,0.508771929824616,0.3508771929823058,False,1.0,1.0,-1.0,0.4625000000000278,False,0,,,False
2021-02-26,545,1.21346,1.21397,1.21333,1.21377,envolvente alcista,True,False,False,cierra en medio,cuerpo medio,0.6875000000000216,0.4843750000000705,True,1.0,1.0,-1.0,0.8375000000000278,False,0,,,False
2021-02-26,550,1.21378,1.21434,1.21376,1.21404,ninguno,False,False,False,cierra en medio,cuerpo medio,0.48275862068973435,0.4482758620688203,True,1.0,1.0,-1.0,1.1750000000000556,False,0,,,False
2021-02-26,555,1.21403,1.21461,1.21402,1.21445,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.7288135593220786,0.7118644067799672,True,1.0,1.0,1.0,0.8750000000000434,False,0,,,False
2021-02-26,560,1.21444,1.21508,1.21431,1.21496,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.844155844155964,0.6753246753248289,True,1.0,1.0,1.0,1.2734375000000677,False,0,,,False
2021-02-26,565,1.21495,1.21548,1.21479,1.21519,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5797101449275922,0.3478260869566197,True,1.0,1.0,1.0,1.453125000000038,False,0,,,False
2021-02-26,570,1.21519,1.21562,1.21509,1.21543,ninguno,False,False,False,cierra en medio,cuerpo medio,0.6415094339623748,0.45283018867934804,True,1.0,1.0,1.0,0.854961832061127,False,0,,,False
2021-02-26,575,1.21541,1.21594,1.2153,1.21569,ninguno,False,False,False,cierra en medio,cuerpo medio,0.6093749999998537,0.43749999999976147,True,1.0,1.0,1.0,1.053435114503831,False,0,,,False
2021-02-26,580,1.21569,1.21569,1.21511,1.21529,envolvente bajista,False,True,False,cierra en medio,cuerpo lleno,0.3103448275863125,0.6896551724136875,False,1.0,1.0,1.0,0.7480916030534649,False,0,,,False
2021-02-26,585,1.2153,1.21545,1.21484,1.21526,ninguno,False,False,False,cierra en medio,cuerpo pequeño,0.6885245901640776,0.06557377049186892,False,1.0,-1.0,1.0,0.38181818181822585,False,0,,,False
2021-02-26,590,1.21524,1.21546,1.21454,1.21483,ninguno,False,False,False,cierra en medio,cuerpo medio,0.31521739130447113,0.44565217391305134,False,-1.0,-1.0,1.0,-0.009090909090765955,False,0,,,False
2021-02-26,595,1.21485,1.21518,1.21462,1.21479,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.3035714285714923,0.10714285714278633,False,-1.0,-1.0,1.0,-0.04545454545443535,False,0,,,False
2021-02-26,600,1.21482,1.21496,1.21457,1.21494,martillo,True,False,False,cierra arriba,cuerpo medio,0.9487179487176276,0.3076923076919573,True,-1.0,-1.0,1.0,0.4347826086955892,False,0,,,False
2021-02-26,605,1.21492,1.21507,1.21422,1.21452,ninguno,False,False,False,cierra en medio,cuerpo medio,0.35294117647054213,0.4705882352940562,False,-1.0,-1.0,1.0,-0.02173913043468292,False,0,,,False
2021-02-26,610,1.21453,1.21483,1.21426,1.21479,ninguno,False,False,False,cierra arriba,cuerpo medio,0.9298245614034609,0.4561403508769196,True,-1.0,-1.0,1.0,0.2717391304348639,False,0,,,False
2021-02-26,615,1.21479,1.21479,1.2139,1.21398,envolvente bajista,False,True,False,cierra abajo,cuerpo lleno,0.0898876404495223,0.9101123595504776,False,0.0,-1.0,-1.0,0.06837606837613001,False,0,,,False
2021-02-26,620,1.21399,1.21417,1.21372,1.21376,ninguno,False,False,False,cierra abajo,cuerpo medio,0.08888888888896565,0.5111111111109357,False,-1.0,-1.0,-1.0,-0.11965811965813264,False,0,,,False
2021-02-26,625,1.21377,1.21416,1.21357,1.21416,ninguno,False,False,False,cierra arriba,cuerpo lleno,1.0,0.6610169491525041,True,-1.0,-1.0,-1.0,0.2222222222221379,False,0,,,False
2021-02-26,630,1.21414,1.21432,1.21371,1.21386,ninguno,False,False,False,cierra abajo,cuerpo medio,0.24590163934405343,0.45901639344271844,False,-1.0,-1.0,-1.0,0.3866666666665206,False,0,,,False
2021-02-26,635,1.21385,1.2141,1.21359,1.21401,ninguno,False,False,False,cierra arriba,cuerpo medio,0.8235294117648595,0.31372549019595036,True,-1.0,-1.0,-1.0,0.586666666666639,False,0,,,False
2021-02-26,640,1.21398,1.21448,1.21395,1.21421,ninguno,False,False,False,cierra en medio,cuerpo medio,0.49056603773578583,0.4339622641509197,True,1.0,-1.0,-1.0,0.8533333333332662,False,0,,,False
2021-02-26,645,1.21422,1.21436,1.21389,1.21389,envolvente bajista,False,True,False,cierra abajo,cuerpo lleno,0.0,0.7021276595745284,False,1.0,1.0,-1.0,0.3370786516853344,True,-1,2.0,TP,False
2021-02-26,650,1.21389,1.2139,1.21302,1.21311,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.10227272727264125,0.8863636363636478,False,1.0,1.0,-1.0,-0.5393258426966349,False,0,,,True
2021-02-26,655,1.21311,1.21317,1.21227,1.21231,tres cuervos negros,False,True,False,cierra abajo,cuerpo lleno,0.044444444444482825,0.8888888888886696,False,-1.0,1.0,-1.0,-1.4382022471908598,False,0,,,True
2021-02-26,660,1.2123,1.21292,1.21227,1.21251,ninguno,False,False,False,cierra en medio,cuerpo medio,0.36923076923077447,0.3230769230769704,True,-1.0,-1.0,-1.0,0.14723926380369018,False,0,,,True
2021-02-26,665,1.21252,1.21291,1.21235,1.21282,estrella de la mañana,True,False,False,cierra arriba,cuerpo medio,0.8392857142858204,0.5357142857143282,True,-1.0,-1.0,-1.0,0.33742331288346233,False,0,,,True
2021-02-26,670,1.21281,1.21281,1.21166,1.21171,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.04347826086965756,0.9565217391303424,False,-1.0,-1.0,-1.0,-0.3435582822085196,False,0,,,False
2021-02-26,675,1.21171,1.21207,1.21161,1.21192,ninguno,False,False,False,cierra en medio,cuerpo medio,0.6739130434784707,0.45652173913062366,True,-1.0,-1.0,-1.0,0.2384615384615897,False,0,,,False
2021-02-26,680,1.21192,1.21211,1.21148,1.21211,martillo,True,False,False,cierra arriba,cuerpo medio,1.0,0.3015873015871002,True,-1.0,-1.0,-1.0,0.38461538461538464,False,0,,,False
2021-02-26,685,1.2121,1.21243,1.21185,1.21238,ninguno,False,False,False,cierra arriba,cuerpo medio,0.9137931034484474,0.4827586206899192,True,-1.0,-1.0,-1.0,0.5923076923077094,False,0,,,False
2021-02-26,690,1.2124,1.21255,1.21209,1.21235,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.5652173913045158,0.10869565217362971,False,1.0,1.0,-1.0,0.8130841121495753,False,0,,,False
2021-03-02,480,1.2024,1.20241,1.20201,1.20226,ninguno,False,False,False,cierra en medio,cuerpo medio,0.6250000000002776,0.3499999999995559,False,-1.0,-1.0,-1.0,0.3846153846154897,False,0,,,False
2021-03-02,485,1.20225,1.20232,1.20165,1.20169,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.059701492537046326,0.8358208955226255,False,-1.0,-1.0,-1.0,-0.4923076923078132,False,0,,,False
2021-03-02,490,1.2017,1.20181,1.2016,1.20166,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.2857142857139836,0.19047619047634154,False,-1.0,-1.0,-1.0,-0.5384615384616173,False,0,,,False
2021-03-02,495,1.20168,1.20202,1.20168,1.20191,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.6764705882351405,0.6764705882351405,True,-1.0,-1.0,-1.0,0.4305555555555684,False,0,,,False
2021-03-02,500,1.2019,1.2019,1.20074,1.20083,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.07758620689667384,0.9224137931033262,False,-1.0,-1.0,-1.0,-1.0694444444442774,False,0,,,False
2021-03-02,505,1.20084,1.20142,1.20042,1.20134,ninguno,False,False,False,cierra arriba,cuerpo medio,0.9200000000001333,0.500000000000222,True,-1.0,-1.0,-1.0,-0.3611111111109826,False,0,,,False
2021-03-02,510,1.20135,1.20176,1.20128,1.20173,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9375000000000578,0.7916666666667053,True,-1.0,-1.0,-1.0,0.885135135135127,False,0,,,False
2021-03-02,515,1.20171,1.20177,1.20083,1.20104,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.22340425531920924,0.7127659574467985,False,-1.0,-1.0,-1.0,0.4189189189189838,False,0,,,False
2021-03-02,520,1.20105,1.20114,1.20085,1.20109,ninguno,False,False,False,cierra arriba,cuerpo pequeño,0.8275862068962613,0.13793103448283783,True,1.0,-1.0,-1.0,0.45270270270269053,False,0,,,False
2021-03-02,525,1.20108,1.20112,1.20038,1.20044,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.0810810810810162,0.864864864864873,False,-1.0,-1.0,-1.0,0.04316546762586251,False,0,,,False
2021-03-02,530,1.20043,1.20101,1.20041,1.20068,ninguno,False,False,False,cierra en medio,cuerpo medio,0.450000000000037,0.4166666666664816,True,-1.0,-1.0,-1.0,0.21582733812947227,True,-1,-1.0,SL,False
2021-03-02,535,1.20066,1.20075,1.2003,1.20038,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.1777777777779313,0.6222222222222661,False,-1.0,-1.0,-1.0,0.0,False,0,,,True
2021-03-02,540,1.20038,1.20078,1.20038,1.20072,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.850000000000111,0.850000000000111,True,-1.0,1.0,-1.0,0.59154929577478,False,0,,,True
2021-03-02,545,1.20072,1.20079,1.20026,1.20039,cubierta de nube oscura,False,True,False,cierra abajo,cuerpo lleno,0.24528301886789292,0.6226415094339465,False,1.0,1.0,-1.0,0.12676056338048872,False,0,,,True
2021-03-02,550,1.20038,1.20049,1.19997,1.2003,ninguno,False,False,False,cierra en medio,cuerpo pequeño,0.6346153846151793,0.15384615384628522,False,-1.0,1.0,-1.0,0.0,False,0,,,True
2021-03-02,555,1.2003,1.20107,1.20028,1.20102,envolvente alcista+estrella de la mañana,True,False,False,cierra arriba,cuerpo lleno,0.9367088607593655,0.9113924050632805,True,-1.0,1.0,-1.0,0.9545454545453628,False,0,,,True
2021-03-02,560,1.20104,1.2011,1.2004,1.20041,cubierta de nube oscura,False,True,False,cierra abajo,cuerpo lleno,0.014285714285804916,0.9,False,1.0,1.0,-1.0,0.3999999999999596,False,0,,,True
2021-03-02,565,1.2004,1.20041,1.19992,1.19995,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.061224489795881375,0.9183673469386738,False,1.0,1.0,-1.0,-0.01818181818173377,False,0,,,True
2021-03-02,570,1.19995,1.20068,1.19991,1.20057,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.8571428571427747,0.8051948051946666,True,-1.0,-1.0,1.0,0.554621848739386,False,0,,,True
2021-03-02,575,1.20059,1.20113,1.20058,1.20108,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9090909090907255,0.89090909090879,True,-1.0,-1.0,1.0,0.9831932773108146,False,0,,,True
2021-03-02,580,1.20108,1.20152,1.20101,1.20123,ninguno,False,False,False,cierra en medio,cuerpo pequeño,0.4313725490198127,0.2941176470590028,True,1.0,-1.0,1.0,1.1092436974789586,False,0,,,True
2021-03-02,585,1.20126,1.20158,1.20104,1.20157,ninguno,False,False,False,cierra arriba,cuerpo medio,0.9814814814813596,0.5740740740741502,True,1.0,1.0,1.0,0.9899999999999356,False,0,,,True
2021-03-02,590,1.20158,1.20163,1.20126,1.20141,cubierta de nube oscura,False,True,False,cierra en medio,cuerpo medio,0.40540540540568115,0.4594594594594919,False,1.0,1.0,1.0,0.8300000000000155,False,0,,,True
2021-03-02,595,1.2014,1.20141,1.20115,1.20126,ninguno,False,False,False,cierra en medio,cuerpo medio,0.4230769230768902,0.5384615384613414,False,1.0,1.0,1.0,0.6799999999999379,False,0,,,True
2021-03-02,600,1.20126,1.20127,1.20019,1.20022,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.027777777777754933,0.9629629629629249,False,1.0,-1.0,-1.0,0.020833333333317272,False,0,,,True
2021-03-02,605,1.2002,1.20046,1.19994,1.20016,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.42307692307664385,0.07692307692314261,False,-1.0,-1.0,-1.0,-0.020833333333471468,False,0,,,True
2021-03-02,610,1.20013,1.2002,1.19916,1.19928,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.11538461538452506,0.8173076923077641,False,-1.0,-1.0,-1.0,-0.6319444444446254,False,0,,,True
2021-03-02,615,1.19928,1.2006,1.19927,1.20054,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.9548872180451454,0.947368421052781,True,-1.0,1.0,-1.0,0.9583333333333655,False,0,,,True
2021-03-02,620,1.20054,1.20057,1.20006,1.20015,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.17647058823557585,0.7647058823527106,False,1.0,1.0,-1.0,0.6875000000000867,False,0,,,True
2021-03-02,625,1.20014,1.20072,1.2001,1.20061,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.822580645161221,0.7580645161289051,True,-1.0,1.0,-1.0,1.0069444444444904,False,0,,,True
2021-03-02,630,1.20062,1.20064,1.20017,1.20058,hombre colgado,False,True,False,cierra arriba,cuerpo pequeño,0.8723404255320154,0.08510638297881387,False,1.0,1.0,-1.0,0.7878787878787776,False,0,,,True
2021-03-02,635,1.20059,1.20082,1.20038,1.20057,doji,False,False,True,cierra en medio,cuerpo pequeño,0.43181818181798687,0.045454545454843655,False,1.0,1.0,-1.0,0.7727272727271657,False,0,,,True
2021-03-02,640,1.20058,1.20123,1.20054,1.20094,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5797101449274057,0.5217391304346007,True,1.0,1.0,-1.0,1.333333333333109,False,0,,,True
2021-03-02,645,1.20094,1.20139,1.20075,1.20121,ninguno,False,False,False,cierra en medio,cuerpo medio,0.7187500000002277,0.4218750000003524,True,1.0,1.0,1.0,0.8217821782179654,False,0,,,True
2021-03-02,650,1.20122,1.20147,1.20102,1.20107,ninguno,False,False,False,cierra abajo,cuerpo medio,0.11111111111133042,0.33333333333300436,False,1.0,1.0,1.0,0.683168316831792,False,0,,,True
2021-03-02,655,1.20109,1.20142,1.20107,1.20127,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5714285714287527,0.5142857142861312,True,1.0,1.0,1.0,0.881188118811977,False,0,,,True
2021-03-02,660,1.20128,1.20142,1.20061,1.20061,envolvente bajista,False,True,False,cierra abajo,cuerpo lleno,0.0,0.8271604938271199,False,1.0,-1.0,1.0,0.0,False,0,,,True
2021-03-02,665,1.20062,1.20099,1.20062,1.20099,ninguno,False,False,False,cierra arriba,cuerpo lleno,1.0,1.0,True,-1.0,-1.0,1.0,0.44186046511629107,False,0,,,True
2021-03-02,670,1.201,1.20107,1.20064,1.20105,martillo,True,False,False,cierra arriba,cuerpo pequeño,0.9534883720927351,0.11627906976712962,True,-1.0,-1.0,1.0,0.5116279069766901,False,0,,,True
2021-03-02,675,1.20107,1.20125,1.20061,1.20121,martillo,True,False,False,cierra arriba,cuerpo pequeño,0.9375000000002819,0.2187500000000542,True,-1.0,1.0,1.0,0.9375000000002819,False,0,,,True
2021-03-02,680,1.20121,1.20169,1.20102,1.20158,ninguno,False,False,False,cierra arriba,cuerpo medio,0.8358208955226255,0.5522388059701641,True,1.0,1.0,1.0,1.5156250000002764,False,0,,,True
2021-03-02,685,1.20157,1.20224,1.20153,1.20215,tres soldados blancos,True,False,False,cierra arriba,cuerpo lleno,0.8732394366198241,0.8169014084507527,True,1.0,1.0,1.0,2.4062500000002496,False,0,,,False
2021-03-02,690,1.20213,1.20237,1.20199,1.20202,estrella fugaz,False,True,False,cierra abajo,cuerpo pequeño,0.07894736842156007,0.28947368421004965,False,1.0,1.0,1.0,0.7407407407408443,False,0,,,False
2021-03-22,480,1.18836,1.18872,1.1881,1.18841,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.5,0.08064516129012618,True,-1.0,1.0,1.0,0.6702127659573915,False,0,,,False
2021-03-22,485,1.1884,1.18861,1.18818,1.18827,ninguno,False,False,False,cierra abajo,cuerpo medio,0.20930232558125125,0.3023255813953128,False,1.0,1.0,1.0,0.5212765957445854,False,0,,,False
2021-03-22,490,1.18827,1.18827,1.18757,1.18795,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5428571428572697,0.4571428571427303,False,1.0,1.0,1.0,0.18085106382980232,True,1,2.0,TP,False
2021-03-22,495,1.18795,1.18853,1.18787,1.18849,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.9393939393938884,0.8181818181816652,True,-1.0,1.0,-1.0,0.884615384615475,False,0,,,True
2021-03-22,500,1.18847,1.189,1.1884,1.18897,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9500000000000555,0.833333333333395,True,1.0,1.0,-1.0,1.3461538461540021,False,0,,,True
2021-03-22,505,1.18896,1.18922,1.18874,1.18884,estrella fugaz,False,True,False,cierra abajo,cuerpo pequeño,0.2083333333332948,0.2500000000002313,False,1.0,1.0,-1.0,1.2211538461538154,False,0,,,True
2021-03-22,510,1.18883,1.18922,1.18866,1.18915,envolvente alcista,True,False,False,cierra arriba,cuerpo medio,0.8749999999999505,0.5714285714284582,True,1.0,1.0,1.0,0.9146341463414502,False,0,,,True
2021-03-22,515,1.18917,1.19047,1.18911,1.19042,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9632352941177335,0.9191176470587851,True,1.0,1.0,1.0,2.4634146341463743,False,0,,,False
2021-03-22,520,1.19042,1.19047,1.18995,1.18995,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.0,0.9038461538463509,False,1.0,1.0,1.0,1.8902439024391235,False,0,,,False
2021-03-22,525,1.18996,1.19016,1.18979,1.18996,doji,False,False,True,cierra en medio,cuerpo pequeño,0.4594594594592162,0.0,False,1.0,1.0,1.0,0.625,False,0,,,False
2021-03-22,530,1.18999,1.19016,1.18965,1.1897,ninguno,False,False,False,cierra abajo,cuerpo medio,0.09803921568604401,0.5686274509806226,False,1.0,1.0,1.0,0.43382352941182234,False,0,,,False
2021-03-22,535,1.18974,1.19022,1.18966,1.19017,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9107142857141158,0.7678571428568597,True,-1.0,1.0,1.0,0.7794117647059111,False,0,,,False
2021-03-22,540,1.19016,1.1906,1.19001,1.19021,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.33898305084736835,0.0847457627116539,True,1.0,1.0,1.0,0.5894736842104107,False,0,,,False
2021-03-22,545,1.19021,1.19046,1.19006,1.19011,estrella fugaz+envolvente bajista,False,True,False,cierra abajo,cuerpo pequeño,0.12500000000020817,0.24999999999986122,False,1.0,1.0,1.0,0.4842105263156861,False,0,,,False
2021-03-22,550,1.19011,1.19056,1.19011,1.19031,envolvente alcista,True,False,False,cierra en medio,cuerpo medio,0.4444444444443348,0.4444444444443348,True,1.0,1.0,1.0,0.6947368421051352,False,0,,,False
2021-03-22,555,1.1903,1.19037,1.19014,1.19016,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.08695652173971807,0.6086956521731994,False,1.0,-1.0,1.0,0.20000000000035528,False,0,,,False
2021-03-22,560,1.19015,1.19028,1.1899,1.19003,ninguno,False,False,False,cierra en medio,cuerpo medio,0.34210526315775636,0.3157894736844873,False,-1.0,-1.0,1.0,-0.059999999999928944,False,0,,,False
2021-03-22,565,1.19002,1.19004,1.18973,1.18973,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.0,0.9354838709680423,False,-1.0,-1.0,1.0,-0.6599999999996625,False,0,,,False
2021-03-22,570,1.18974,1.18991,1.18945,1.1896,ninguno,False,False,False,cierra en medio,cuerpo medio,0.32608695652185454,0.30434782608693556,False,-1.0,-1.0,-1.0,0.18072289156635532,False,0,,,False
2021-03-22,575,1.18958,1.18986,1.18956,1.18979,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.7666666666665927,0.6999999999994819,True,-1.0,-1.0,-1.0,0.4096385542168223,False,0,,,False
2021-03-22,580,1.18976,1.18998,1.18962,1.18996,ninguno,False,False,False,cierra arriba,cuerpo medio,0.9444444444441018,0.5555555555552815,True,-1.0,-1.0,-1.0,0.6144578313252336,False,0,,,False
2021-03-22,585,1.18997,1.1901,1.1896,1.18965,envolvente bajista,False,True,False,cierra abajo,cuerpo lleno,0.10000000000022205,0.6399999999998224,False,1.0,1.0,-1.0,0.1666666666669408,False,0,,,False
2021-03-22,590,1.18963,1.18997,1.18961,1.18988,penetrante,True,False,False,cierra arriba,cuerpo lleno,0.7500000000001542,0.6944444444448385,True,1.0,1.0,-1.0,0.5925925925927906,False,0,,,False
2021-03-22,595,1.18989,1.18994,1.18932,1.18964,cubierta de nube oscura,False,True,False,cierra en medio,cuerpo medio,0.5161290322581685,0.4032258064513472,False,1.0,1.0,-1.0,0.14814814814830043,True,1,2.0,TP,False
