tf,ema,fib,rr,n,bruto,zb,neto,zn,coste
60,50,0.618,2.0,15180,-0.08814229249011858,-7.869775453807266,-0.2187052843955034,-19.398573480626066,0.13056299190538484
60,50,0.618,3.0,14855,-0.15260854930999662,-11.379508649132646,-0.2848609675390688,-21.16019154731313,0.13225241822907213
60,50,0.705,1.0,14548,0.02914489964256255,3.516687780193341,-0.13033838798186853,-15.425534057835993,0.15948328762443112
60,50,0.705,2.0,14421,-0.009361348034116913,-0.7967725533329924,-0.16965387404105803,-14.343215196845925,0.1602925260069411
60,50,0.705,3.0,14268,-0.063919259882254,-4.508195644792203,-0.2252559762820607,-15.826374226621603,0.1613367163998067
60,50,0.786,1.0,13009,0.02175417018986855,2.4817073897500346,-0.1751186566641182,-19.499090684790907,0.1968728268539867
60,50,0.786,2.0,12964,0.05846960814563407,4.643780150890963,-0.13879661315972952,-10.949599272354305,0.1972662213053636
60,50,0.786,3.0,12897,0.00798635341552299,0.5222361437325739,-0.189781121746546,-12.374638044721909,0.19776747516206902
60,100,0.382,1.0,16996,-0.26300305954342196,-35.53745652459307,-0.3475716787108287,-46.45978769424368,0.08456861916740675
60,100,0.382,2.0,16368,-0.2932551319648094,-29.46949158716307,-0.37994457828128525,-37.97618404934316,0.08668944631647582
60,100,0.382,3.0,15777,-0.3651518032579071,-31.37867660169027,-0.4537466084947158,-38.8923480579832,0.08859480523680868
60,100,0.5,1.0,16662,-0.18161085103829072,-23.83829331857275,-0.2855417459373939,-36.94953709543073,0.10393089489910314
60,100,0.5,2.0,16197,-0.23245045378773846,-22.599048709178025,-0.33835352230952037,-32.683684404555535,0.1059030685217819
60,100,0.5,3.0,15791,-0.2707238300297638,-22.02670835812545,-0.37832330046625057,-30.666852167962798,0.10759947043648675
60,100,0.618,1.0,15940,-0.09912170639899624,-12.576023823335335,-0.23268411988394963,-28.968596855247668,0.1335624134849534
60,100,0.618,2.0,15707,-0.1544534284077163,-14.341448825312934,-0.2893178910366666,-26.660861863050172,0.13486446262895024
60,100,0.618,3.0,15405,-0.22103213242453748,-17.31868320887821,-0.35752107515499076,-27.891936542545345,0.13648894273045326
60,100,0.705,1.0,15028,-0.04751131221719457,-5.830742932107104,-0.21197738270234134,-25.44367549986472,0.16446607048514678
60,100,0.705,2.0,14926,-0.08508642637009245,-7.52602033817644,-0.25023192839053265,-21.947045510546413,0.16514550202044018
60,100,0.705,3.0,14784,-0.1360930735930736,-10.052853677892989,-0.30222782564611334,-22.219629821987642,0.1661347520530398
60,100,0.786,1.0,13417,-0.042856078109860626,-4.968475338083586,-0.24474282296152988,-27.62010113171874,0.20188674485166924
60,100,0.786,2.0,13376,-0.010017942583732058,-0.8213188772385536,-0.21227741815193504,-17.24924526769597,0.202259475568203
60,100,0.786,3.0,13324,-0.05884118883218253,-4.002879638322717,-0.26150374157428885,-17.71775452376995,0.20266255274210632
60,200,0.382,1.0,17324,-0.30270145462941583,-41.801727709418415,-0.390374067522555,-53.29507509346818,0.08767261289313913
60,200,0.382,2.0,16746,-0.338946614116804,-35.27324819415154,-0.4286342419226773,-44.34091158746644,0.08968762780587329
60,200,0.382,3.0,16197,-0.41149595604124223,-36.95917764625222,-0.5030086586536123,-45.04390878080221,0.09151270261237011
60,200,0.5,1.0,17029,-0.22344236302777615,-29.913603418074356,-0.33131140220380334,-43.677528765824974,0.10786903917602718
60,200,0.5,2.0,16595,-0.2729135281711359,-27.34740472217392,-0.38269106675813336,-38.07258748940144,0.10977753858699753
60,200,0.5,3.0,16223,-0.31701904703199163,-26.82620727609632,-0.4283899380313173,-36.09007653160334,0.11137089099932573
60,200,0.618,1.0,16332,-0.1497673279451384,-19.35751454602253,-0.28807416425461463,-36.483889432029336,0.13830683630947618
60,200,0.618,2.0,16114,-0.1955442472384262,-18.67716990606802,-0.3351176597929788,-31.737672565414126,0.13957341255455252
60,200,0.618,3.0,15832,-0.26225366346639717,-21.269796929144338,-0.403392779264257,-32.55155267750267,0.14113911579785982
60,200,0.705,1.0,15392,-0.09381496881496881,-11.690287298323677,-0.2635151126031246,-32.05984603226528,0.16970014378815576
60,200,0.705,2.0,15298,-0.12753301085109164,-11.577454704620509,-0.2978938895257254,-26.7793196997995,0.1703608786746338
60,200,0.705,3.0,15166,-0.16998549386786233,-12.905106411989694,-0.34130777370125326,-25.76762870483849,0.171322279833391
60,200,0.786,1.0,13665,-0.08949871935601902,-10.503936923693832,-0.29547021032183335,-33.728482114489125,0.2059714909658143
60,200,0.786,2.0,13628,-0.049457000293513353,-4.136400769856466,-0.25577981742143197,-21.17611797671927,0.20632281712791864
60,200,0.786,3.0,13580,-0.09661266568483064,-6.731122861121426,-0.3033315216019107,-21.025347044517247,0.20671885591708003
240,10,0.382,1.0,3662,0.002730748225013654,0.16522780892358524,-0.030582070213181555,-1.8506044438437244,0.03331281843819521
240,10,0.382,2.0,3521,-0.03635330871911389,-1.5396776079562213,-0.0703613809085407,-2.9812683560367237,0.03400807218942681
240,10,0.382,3.0,3367,-0.12087912087912088,-4.233948561630764,-0.15556405035565019,-5.451069062492768,0.0346849294765293
240,10,0.5,1.0,3536,0.0831447963800905,4.960622139733513,0.04166621280376705,2.485140149632991,0.041478583576323454
240,10,0.5,2.0,3481,0.03418557885665039,1.4143668311477071,-0.0076514840271376,-0.316751773036443,0.041837062883787975
240,10,0.5,3.0,3377,0.005626295528575659,0.18838765868861057,-0.03679969154225217,-1.2328736310577593,0.04242598707082784
240,10,0.618,1.0,3366,0.21093285799168152,12.517562254480797,0.1560862058026945,9.251006244973127,0.05484665218898703
240,10,0.618,2.0,3332,0.10744297719087635,4.283316603756675,0.052296236369948186,2.085982788316218,0.055146740820928165
