par,dia,asia,ses_alto,ses_bajo
USDJPY,2025-01-07,36.69999999999902,LONDRES,ASIA
USDJPY,2025-01-08,56.30000000000166,ASIA,NY
USDJPY,2025-01-09,51.200000000000045,NY,NY
USDJPY,2025-01-12,71.89999999999941,ASIA,NY
USDJPY,2025-01-13,99.49999999999761,NY,ASIA
USDJPY,2025-01-14,124.19999999999902,ASIA,NY
USDJPY,2025-01-15,132.20000000000027,ASIA,NY
USDJPY,2025-01-16,79.39999999999827,NY,ASIA
USDJPY,2025-01-19,65.10000000000105,NY,NY
USDJPY,2025-01-20,146.0000000000008,ASIA,ASIA
USDJPY,2025-01-21,72.10000000000036,NY,ASIA
USDJPY,2025-01-22,46.89999999999941,ASIA,NY
USDJPY,2025-01-23,157.00000000000216,NY,ASIA
USDJPY,2025-01-26,95.69999999999936,ASIA,LONDRES
USDJPY,2025-01-27,118.29999999999927,ASIA,ASIA
USDJPY,2025-01-28,78.80000000000109,ASIA,NY
USDJPY,2025-01-29,92.30000000000018,ASIA,NY
USDJPY,2025-01-30,102.29999999999961,NY,ASIA
USDJPY,2025-02-02,60.300000000000864,ASIA,NY
USDJPY,2025-02-03,57.800000000000296,LONDRES,NY
USDJPY,2025-02-04,128.09999999999775,ASIA,NY
USDJPY,2025-02-05,87.39999999999952,LONDRES,NY
USDJPY,2025-02-06,92.79999999999973,NY,NY
USDJPY,2025-02-09,58.60000000000127,LONDRES,NY
USDJPY,2025-02-10,37.700000000000955,NY,LONDRES
USDJPY,2025-02-11,100.7000000000005,NY,ASIA
USDJPY,2025-02-12,71.09999999999843,ASIA,NY
USDJPY,2025-02-13,71.60000000000082,ASIA,NY
USDJPY,2025-02-16,63.999999999998636,ASIA,NY
USDJPY,2025-02-17,80.59999999999832,ASIA,ASIA
USDJPY,2025-02-18,71.90000000000225,ASIA,NY
USDJPY,2025-02-19,128.60000000000014,ASIA,NY
USDJPY,2025-02-20,126.59999999999911,ASIA,NY
USDJPY,2025-02-23,70.39999999999793,NY,ASIA
USDJPY,2025-02-24,110.30000000000086,ASIA,NY
USDJPY,2025-02-25,101.20000000000005,NY,ASIA
USDJPY,2025-02-26,64.09999999999911,NY,ASIA
USDJPY,2025-02-27,146.8999999999994,NY,ASIA
USDJPY,2025-03-02,79.59999999999923,LONDRES,LONDRES
USDJPY,2025-03-03,97.90000000000134,ASIA,LONDRES
USDJPY,2025-03-04,76.80000000000007,ASIA,NY
USDJPY,2025-03-05,106.89999999999884,ASIA,NY
USDJPY,2025-03-06,77.50000000000057,ASIA,NY
USDJPY,2025-03-09,70.19999999999982,ASIA,NY
USDJPY,2025-03-10,86.19999999999948,NY,ASIA
USDJPY,2025-03-11,75.7000000000005,LONDRES,ASIA
USDJPY,2025-03-12,79.59999999999923,ASIA,NY
USDJPY,2025-03-13,117.40000000000066,ASIA,ASIA
USDJPY,2025-03-16,63.59999999999957,ASIA,LONDRES
USDJPY,2025-03-17,62.400000000002365,LONDRES,NY
USDJPY,2025-03-18,87.90000000000191,NY,ASIA
USDJPY,2025-03-19,46.299999999999386,NY,ASIA
USDJPY,2025-03-20,107.30000000000075,ASIA,ASIA
USDJPY,2025-03-23,49.69999999999857,NY,ASIA
USDJPY,2025-03-24,52.600000000001046,ASIA,NY
USDJPY,2025-03-25,78.40000000000202,NY,ASIA
USDJPY,2025-03-26,56.20000000000118,NY,ASIA
USDJPY,2025-03-27,82.59999999999934,ASIA,NY
USDJPY,2025-03-30,91.59999999999968,NY,LONDRES
USDJPY,2025-03-31,60.899999999998045,ASIA,NY
USDJPY,2025-04-01,31.399999999999295,NY,NY
USDJPY,2025-04-02,159.00000000000034,ASIA,NY
USDJPY,2025-04-03,110.69999999999993,NY,LONDRES
USDJPY,2025-04-06,203.0000000000001,NY,ASIA
USDJPY,2025-04-07,88.89999999999816,ASIA,NY
USDJPY,2025-04-08,142.1999999999997,ASIA,NY
USDJPY,2025-04-09,126.09999999999957,ASIA,NY
USDJPY,2025-04-10,136.00000000000136,ASIA,LONDRES
USDJPY,2025-04-13,165.00000000000057,NY,LONDRES
USDJPY,2025-04-14,74.80000000000189,ASIA,NY
USDJPY,2025-04-15,117.79999999999973,ASIA,LONDRES
USDJPY,2025-04-16,127.00000000000102,LONDRES,ASIA
USDJPY,2025-04-17,27.40000000000009,ASIA,NY
USDJPY,2025-04-20,115.0999999999982,ASIA,LONDRES
USDJPY,2025-04-21,128.7000000000006,NY,ASIA
USDJPY,2025-04-22,149.89999999999952,ASIA,LONDRES
USDJPY,2025-04-23,73.99999999999807,ASIA,NY
USDJPY,2025-04-24,115.69999999999823,NY,ASIA
USDJPY,2025-04-27,58.899999999999864,LONDRES,NY
USDJPY,2025-04-28,51.200000000000045,LONDRES,NY
USDJPY,2025-04-29,55.89999999999975,LONDRES,ASIA
USDJPY,2025-04-30,171.60000000000082,NY,ASIA
USDJPY,2025-05-01,88.10000000000002,ASIA,NY
USDJPY,2025-05-04,89.19999999999959,ASIA,NY
USDJPY,2025-05-05,71.89999999999941,ASIA,NY
USDJPY,2025-05-06,57.99999999999841,NY,ASIA
USDJPY,2025-05-07,98.99999999999807,NY,ASIA
USDJPY,2025-05-08,95.09999999999934,ASIA,NY
USDJPY,2025-05-11,58.499999999997954,LONDRES,ASIA
USDJPY,2025-05-12,81.19999999999834,ASIA,NY
USDJPY,2025-05-13,83.19999999999936,ASIA,LONDRES
USDJPY,2025-05-14,126.99999999999818,ASIA,NY
USDJPY,2025-05-15,71.69999999999845,NY,LONDRES
USDJPY,2025-05-18,64.09999999999911,ASIA,LONDRES
USDJPY,2025-05-19,120.79999999999984,ASIA,LONDRES
USDJPY,2025-05-20,97.99999999999898,ASIA,ASIA
USDJPY,2025-05-21,104.90000000000066,ASIA,LONDRES
USDJPY,2025-05-22,68.00000000000068,ASIA,NY
USDJPY,2025-05-25,71.0000000000008,NY,ASIA
USDJPY,2025-05-26,137.70000000000095,NY,ASIA
USDJPY,2025-05-27,91.99999999999875,NY,ASIA
USDJPY,2025-05-28,139.69999999999914,ASIA,NY
USDJPY,2025-05-29,70.09999999999934,NY,ASIA
USDJPY,2025-06-01,73.30000000000041,ASIA,NY
USDJPY,2025-06-02,88.900000000001,NY,ASIA
USDJPY,2025-06-03,72.29999999999848,ASIA,NY
USDJPY,2025-06-04,71.10000000000127,NY,ASIA
USDJPY,2025-06-05,67.40000000000066,NY,ASIA
USDJPY,2025-06-08,74.89999999999952,ASIA,LONDRES
USDJPY,2025-06-09,88.50000000000193,ASIA,ASIA
USDJPY,2025-06-10,59.29999999999893,NY,NY
USDJPY,2025-06-11,71.09999999999843,ASIA,NY
USDJPY,2025-06-12,108.2000000000022,NY,ASIA
USDJPY,2025-06-15,77.69999999999868,ASIA,NY
USDJPY,2025-06-16,70.90000000000032,NY,NY
USDJPY,2025-06-17,57.800000000000296,ASIA,NY
USDJPY,2025-06-18,62.299999999999045,LONDRES,ASIA
USDJPY,2025-06-19,38.299999999998136,NY,ASIA
USDJPY,2025-06-22,125.29999999999859,LONDRES,ASIA
USDJPY,2025-06-23,99.69999999999857,ASIA,NY
USDJPY,2025-06-24,72.80000000000086,NY,ASIA
USDJPY,2025-06-25,94.40000000000168,ASIA,LONDRES
USDJPY,2025-06-26,61.39999999999759,NY,LONDRES
USDJPY,2025-06-29,96.7000000000013,ASIA,LONDRES
USDJPY,2025-06-30,49.59999999999809,ASIA,NY
USDJPY,2025-07-01,56.60000000000025,LONDRES,ASIA
USDJPY,2025-07-02,48.799999999999955,NY,ASIA
USDJPY,2025-07-03,74.49999999999761,ASIA,ASIA
USDJPY,2025-07-06,93.29999999999927,NY,ASIA
USDJPY,2025-07-07,61.099999999999,NY,ASIA
USDJPY,2025-07-08,59.99999999999943,ASIA,NY
USDJPY,2025-07-09,65.70000000000107,NY,ASIA
USDJPY,2025-07-10,104.80000000000018,NY,ASIA
USDJPY,2025-07-13,71.90000000000225,NY,ASIA
USDJPY,2025-07-14,33.500000000000796,NY,ASIA
USDJPY,2025-07-15,56.399999999999295,ASIA,NY
USDJPY,2025-07-16,103.9999999999992,NY,ASIA
USDJPY,2025-07-17,55.00000000000114,LONDRES,NY
USDJPY,2025-07-20,88.49999999999909,ASIA,NY
USDJPY,2025-07-21,54.100000000002524,LONDRES,NY
USDJPY,2025-07-22,101.80000000000007,ASIA,LONDRES
USDJPY,2025-07-23,63.700000000000045,NY,ASIA
USDJPY,2025-07-24,68.50000000000023,LONDRES,ASIA
USDJPY,2025-07-27,69.10000000000025,NY,ASIA
USDJPY,2025-07-28,55.29999999999973,NY,ASIA
USDJPY,2025-07-29,68.00000000000068,NY,LONDRES
USDJPY,2025-07-30,80.89999999999975,NY,ASIA
USDJPY,2025-07-31,50.200000000000955,ASIA,NY
USDJPY,2025-08-03,78.89999999999873,LONDRES,NY
USDJPY,2025-08-04,72.4000000000018,NY,ASIA
USDJPY,2025-08-05,44.39999999999884,LONDRES,NY
USDJPY,2025-08-06,91.30000000000109,ASIA,LONDRES
USDJPY,2025-08-07,73.30000000000041,NY,ASIA
USDJPY,2025-08-10,34.499999999999886,NY,LONDRES
USDJPY,2025-08-11,32.59999999999934,NY,NY
USDJPY,2025-08-12,46.80000000000177,ASIA,NY
USDJPY,2025-08-13,104.59999999999923,NY,ASIA
USDJPY,2025-08-14,82.10000000000264,ASIA,NY
USDJPY,2025-08-17,41.29999999999825,NY,LONDRES
USDJPY,2025-08-18,53.999999999999204,ASIA,LONDRES
USDJPY,2025-08-19,67.1999999999997,ASIA,NY
USDJPY,2025-08-20,32.30000000000075,NY,ASIA
USDJPY,2025-08-21,49.49999999999761,ASIA,NY
USDJPY,2025-08-24,48.40000000000089,NY,ASIA
USDJPY,2025-08-25,90.0999999999982,LONDRES,ASIA
USDJPY,2025-08-26,60.899999999998045,LONDRES,NY
USDJPY,2025-08-27,49.00000000000091,ASIA,LONDRES
USDJPY,2025-08-28,40.89999999999918,NY,ASIA
USDJPY,2025-08-31,59.29999999999893,ASIA,ASIA
USDJPY,2025-09-01,100.50000000000239,NY,ASIA
USDJPY,2025-09-02,47.100000000000364,LONDRES,NY
USDJPY,2025-09-03,49.500000000000455,NY,ASIA
USDJPY,2025-09-04,42.499999999998295,ASIA,NY
USDJPY,2025-09-07,77.29999999999961,ASIA,LONDRES
USDJPY,2025-09-08,61.40000000000043,ASIA,LONDRES
USDJPY,2025-09-09,31.700000000000728,NY,NY
USDJPY,2025-09-10,50.99999999999909,NY,NY
USDJPY,2025-09-11,40.70000000000107,NY,ASIA
USDJPY,2025-09-14,38.700000000000045,ASIA,NY
USDJPY,2025-09-15,75.80000000000098,ASIA,NY
USDJPY,2025-09-16,39.50000000000102,LONDRES,LONDRES
USDJPY,2025-09-17,76.400000000001,NY,ASIA
USDJPY,2025-09-18,91.59999999999968,NY,ASIA
USDJPY,2025-09-21,40.100000000001046,ASIA,NY
USDJPY,2025-09-22,26.600000000001955,NY,LONDRES
USDJPY,2025-09-23,58.899999999999864,NY,ASIA
USDJPY,2025-09-24,30.200000000002092,NY,ASIA
USDJPY,2025-09-25,34.00000000000034,ASIA,NY
USDJPY,2025-09-28,76.09999999999957,ASIA,LONDRES
USDJPY,2025-09-29,79.40000000000111,ASIA,NY
USDJPY,2025-09-30,105.89999999999975,ASIA,NY
USDJPY,2025-10-01,48.799999999999955,NY,LONDRES
USDJPY,2025-10-02,72.199999999998,ASIA,NY
USDJPY,2025-10-05,120.3000000000003,LONDRES,ASIA
USDJPY,2025-10-06,44.99999999999886,NY,ASIA
USDJPY,2025-10-07,85.3999999999985,LONDRES,ASIA
USDJPY,2025-10-08,72.80000000000086,NY,NY
USDJPY,2025-10-09,89.40000000000055,ASIA,NY
USDJPY,2025-10-12,36.40000000000043,LONDRES,ASIA
USDJPY,2025-10-13,99.59999999999809,ASIA,ASIA
USDJPY,2025-10-14,95.09999999999934,ASIA,ASIA
USDJPY,2025-10-15,75.89999999999861,LONDRES,NY
USDJPY,2025-10-16,76.30000000000052,NY,LONDRES
USDJPY,2025-10-19,70.39999999999793,ASIA,LONDRES
USDJPY,2025-10-20,113.80000000000052,NY,ASIA
USDJPY,2025-10-21,47.20000000000084,NY,ASIA
USDJPY,2025-10-22,75.20000000000095,NY,ASIA
USDJPY,2025-10-23,58.60000000000127,ASIA,NY
USDJPY,2025-10-26,60.09999999999991,ASIA,LONDRES
USDJPY,2025-10-27,97.70000000000039,ASIA,ASIA
USDJPY,2025-10-28,100.39999999999907,ASIA,ASIA
USDJPY,2025-10-29,137.89999999999907,NY,ASIA
USDJPY,2025-10-30,74.30000000000234,LONDRES,ASIA
USDJPY,2025-11-02,29.599999999999227,NY,NY
USDJPY,2025-11-03,115.39999999999964,ASIA,NY
USDJPY,2025-11-04,79.00000000000205,NY,ASIA
USDJPY,2025-11-05,36.599999999998545,ASIA,NY
USDJPY,2025-11-06,68.29999999999927,ASIA,ASIA
USDJPY,2025-11-09,75.0,LONDRES,ASIA
USDJPY,2025-11-10,40.500000000000114,ASIA,NY
USDJPY,2025-11-11,74.09999999999854,NY,ASIA
USDJPY,2025-11-12,39.09999999999911,ASIA,NY
USDJPY,2025-11-13,43.39999999999975,LONDRES,NY
USDJPY,2025-11-16,39.50000000000102,NY,ASIA
USDJPY,2025-11-17,56.399999999999295,NY,ASIA
USDJPY,2025-11-18,36.700000000001864,NY,ASIA
USDJPY,2025-11-19,90.00000000000057,NY,ASIA
USDJPY,2025-11-20,93.00000000000068,ASIA,NY
USDJPY,2025-11-23,38.900000000001,NY,ASIA
USDJPY,2025-11-24,46.000000000000796,ASIA,NY
USDJPY,2025-11-25,81.09999999999786,NY,ASIA
USDJPY,2025-11-26,58.00000000000125,LONDRES,ASIA
USDJPY,2025-11-27,49.099999999998545,ASIA,NY
USDJPY,2025-11-30,68.6000000000007,ASIA,NY
USDJPY,2025-12-01,37.60000000000048,NY,ASIA
USDJPY,2025-12-02,30.100000000001614,ASIA,NY
USDJPY,2025-12-03,52.00000000000102,ASIA,LONDRES
USDJPY,2025-12-04,88.900000000001,NY,ASIA
USDJPY,2025-12-07,45.19999999999982,NY,ASIA
USDJPY,2025-12-08,45.40000000000077,NY,ASIA
USDJPY,2025-12-09,37.700000000000955,ASIA,NY
USDJPY,2025-12-10,67.40000000000066,ASIA,NY
USDJPY,2025-12-11,36.7999999999995,LONDRES,ASIA
USDJPY,2025-12-14,103.79999999999825,ASIA,NY
USDJPY,2025-12-15,43.80000000000166,ASIA,NY
USDJPY,2025-12-16,105.60000000000116,NY,ASIA
USDJPY,2025-12-17,53.000000000000114,LONDRES,NY
USDJPY,2025-12-18,118.29999999999927,NY,ASIA
USDJPY,2025-12-21,43.09999999999832,ASIA,NY
USDJPY,2025-12-22,101.59999999999911,ASIA,LONDRES
USDJPY,2025-12-23,72.70000000000039,ASIA,ASIA
USDJPY,2025-12-25,50.10000000000048,NY,ASIA
USDJPY,2025-12-28,45.999999999997954,ASIA,NY
USDJPY,2025-12-29,41.89999999999827,NY,LONDRES
USDJPY,2025-12-30,32.399999999998386,NY,ASIA
USDJPY,2026-01-01,47.70000000000039,LONDRES,ASIA
USDJPY,2026-01-04,37.79999999999859,ASIA,NY
USDJPY,2026-01-05,56.70000000000073,ASIA,LONDRES
USDJPY,2026-01-06,51.10000000000241,ASIA,ASIA
USDJPY,2026-01-07,48.90000000000043,NY,LONDRES
USDJPY,2026-01-08,70.40000000000077,NY,ASIA
USDJPY,2026-01-11,68.80000000000166,ASIA,ASIA
USDJPY,2026-01-12,100.80000000000098,NY,ASIA
USDJPY,2026-01-13,37.000000000000455,ASIA,NY
USDJPY,2026-01-14,50.499999999999545,NY,ASIA
USDJPY,2026-01-15,74.39999999999998,ASIA,NY
USDJPY,2026-01-18,70.10000000000218,LONDRES,ASIA
USDJPY,2026-01-19,75.49999999999955,ASIA,NY
USDJPY,2026-01-20,42.30000000000018,NY,LONDRES
USDJPY,2026-01-21,71.39999999999986,ASIA,ASIA
USDJPY,2026-01-22,195.09999999999934,ASIA,NY
USDJPY,2026-01-25,153.60000000000014,ASIA,LONDRES
USDJPY,2026-01-26,67.79999999999973,LONDRES,NY
USDJPY,2026-01-27,79.00000000000205,NY,ASIA
USDJPY,2026-01-28,65.50000000000011,LONDRES,NY
USDJPY,2026-01-29,105.70000000000164,NY,ASIA
USDJPY,2026-02-01,84.10000000000082,NY,ASIA
USDJPY,2026-02-02,31.799999999998363,NY,ASIA
USDJPY,2026-02-03,66.10000000000014,LONDRES,ASIA
USDJPY,2026-02-04,51.200000000000045,LONDRES,NY
USDJPY,2026-02-05,39.19999999999959,LONDRES,ASIA
USDJPY,2026-02-08,108.40000000000032,ASIA,NY
USDJPY,2026-02-09,120.79999999999984,ASIA,NY
USDJPY,2026-02-10,171.79999999999893,NY,NY
USDJPY,2026-02-11,128.1000000000006,LONDRES,ASIA
USDJPY,2026-02-12,86.29999999999995,LONDRES,NY
USDJPY,2026-02-15,62.20000000000141,LONDRES,ASIA
USDJPY,2026-02-16,75.80000000000098,NY,LONDRES
USDJPY,2026-02-17,64.6000000000015,NY,ASIA
USDJPY,2026-02-18,72.20000000000084,ASIA,LONDRES
USDJPY,2026-02-19,60.599999999999454,LONDRES,NY
USDJPY,2026-02-22,61.19999999999948,LONDRES,ASIA
USDJPY,2026-02-23,154.5000000000016,LONDRES,ASIA
USDJPY,2026-02-24,69.80000000000075,LONDRES,ASIA
USDJPY,2026-02-25,53.10000000000059,NY,ASIA
USDJPY,2026-02-26,58.60000000000127,LONDRES,ASIA
USDJPY,2026-03-01,88.00000000000239,NY,ASIA
USDJPY,2026-03-02,44.599999999999795,LONDRES,ASIA
USDJPY,2026-03-03,68.29999999999927,ASIA,LONDRES
USDJPY,2026-03-04,84.10000000000082,NY,ASIA
USDJPY,2026-03-05,51.900000000000546,NY,NY
USDJPY,2026-03-08,59.29999999999893,ASIA,NY
USDJPY,2026-03-09,67.50000000000114,LONDRES,ASIA
USDJPY,2026-03-10,53.19999999999823,NY,ASIA
USDJPY,2026-03-11,45.40000000000077,NY,LONDRES
USDJPY,2026-03-12,67.40000000000066,NY,NY
USDJPY,2026-03-15,46.700000000001296,ASIA,NY
USDJPY,2026-03-16,37.5,ASIA,NY
USDJPY,2026-03-17,57.20000000000027,NY,ASIA
USDJPY,2026-03-18,65.00000000000057,ASIA,NY
USDJPY,2026-03-19,70.39999999999793,NY,ASIA
USDJPY,2026-03-22,64.19999999999959,ASIA,NY
USDJPY,2026-03-23,39.00000000000148,NY,ASIA
USDJPY,2026-03-24,57.399999999998386,NY,ASIA
USDJPY,2026-03-25,25.600000000000023,NY,ASIA
USDJPY,2026-03-26,52.29999999999961,NY,ASIA
USDJPY,2026-03-29,64.09999999999911,ASIA,NY
USDJPY,2026-03-30,49.00000000000091,ASIA,NY
USDJPY,2026-03-31,72.29999999999848,ASIA,LONDRES
USDJPY,2026-04-01,93.50000000000023,LONDRES,ASIA
USDJPY,2026-04-02,28.300000000001546,NY,ASIA
USDJPY,2026-04-05,30.299999999999727,ASIA,LONDRES
USDJPY,2026-04-06,27.600000000001046,NY,LONDRES
USDJPY,2026-04-07,91.39999999999873,ASIA,NY
USDJPY,2026-04-08,39.50000000000102,NY,ASIA
USDJPY,2026-04-09,34.99999999999943,ASIA,NY
USDJPY,2026-04-12,29.09999999999968,NY,NY
USDJPY,2026-04-13,41.70000000000016,ASIA,NY
USDJPY,2026-04-14,32.40000000000123,NY,LONDRES
USDJPY,2026-04-15,68.8999999999993,NY,ASIA
USDJPY,2026-04-16,44.29999999999836,ASIA,NY
USDJPY,2026-04-19,41.200000000000614,ASIA,NY
USDJPY,2026-04-20,24.100000000001387,NY,ASIA
USDJPY,2026-04-21,35.599999999999454,NY,ASIA
USDJPY,2026-04-22,38.900000000001,LONDRES,ASIA
USDJPY,2026-04-23,23.900000000000432,ASIA,NY
USDJPY,2026-04-26,44.599999999999795,ASIA,LONDRES
USDJPY,2026-04-27,60.49999999999898,LONDRES,ASIA
USDJPY,2026-04-28,22.20000000000084,NY,ASIA
USDJPY,2026-04-29,65.00000000000057,ASIA,LONDRES
USDJPY,2026-04-30,184.00000000000034,ASIA,ASIA
USDJPY,2026-05-03,155.09999999999877,NY,ASIA
USDJPY,2026-05-04,13.300000000000978,LONDRES,LONDRES
USDJPY,2026-05-05,286.099999999999,ASIA,ASIA
USDJPY,2026-05-06,50.60000000000002,NY,ASIA
USDJPY,2026-05-07,27.600000000001046,ASIA,NY
USDJPY,2026-05-10,34.00000000000034,ASIA,ASIA
USDJPY,2026-05-11,102.1000000000015,NY,ASIA
USDJPY,2026-05-12,22.399999999998954,LONDRES,ASIA
USDJPY,2026-05-13,47.79999999999802,NY,NY
USDJPY,2026-05-14,34.99999999999943,NY,LONDRES
USDJPY,2026-05-17,31.000000000000227,ASIA,NY
USDJPY,2026-05-18,30.799999999999272,NY,NY
USDJPY,2026-05-19,28.39999999999918,NY,NY
USDJPY,2026-05-20,26.500000000001478,NY,ASIA
USDJPY,2026-05-21,15.500000000000114,NY,ASIA
USDJPY,2026-05-24,20.50000000000125,LONDRES,ASIA
USDJPY,2026-05-25,20.90000000000032,NY,ASIA
USDJPY,2026-05-26,20.199999999999818,NY,ASIA
USDJPY,2026-05-27,18.200000000001637,ASIA,NY
USDJPY,2026-05-28,17.799999999999727,ASIA,NY
USDJPY,2026-05-31,20.09999999999934,NY,ASIA
USDJPY,2026-06-01,12.5,NY,ASIA
USDJPY,2026-06-02,18.10000000000116,NY,LONDRES
USDJPY,2026-06-03,39.19999999999959,NY,ASIA
USDJPY,2026-06-04,11.099999999999,NY,NY
USDJPY,2026-06-07,18.69999999999834,ASIA,LONDRES
USDJPY,2026-06-08,22.59999999999991,NY,ASIA
USDJPY,2026-06-09,19.900000000001228,LONDRES,ASIA
USDJPY,2026-06-10,16.19999999999777,NY,ASIA
USDJPY,2026-06-11,38.39999999999861,LONDRES,LONDRES
USDJPY,2026-06-14,34.79999999999848,NY,ASIA
USDJPY,2026-06-15,29.699999999999704,NY,ASIA
USDJPY,2026-06-16,19.39999999999884,ASIA,LONDRES
USDJPY,2026-06-17,21.50000000000034,NY,LONDRES
USDJPY,2026-06-18,46.999999999999886,ASIA,ASIA
USDJPY,2026-06-21,29.599999999999227,NY,NY
USDJPY,2026-06-22,21.60000000000082,ASIA,LONDRES
USDJPY,2026-06-23,18.500000000000227,NY,ASIA
USDJPY,2026-06-24,33.19999999999936,LONDRES,ASIA
USDJPY,2026-06-25,31.60000000000025,ASIA,ASIA
USDJPY,2026-06-28,13.100000000000023,NY,ASIA
USDJPY,2026-06-29,50.40000000000191,NY,ASIA
USDJPY,2026-06-30,31.30000000000166,ASIA,NY
USDJPY,2026-07-01,147.80000000000086,ASIA,NY
USDJPY,2026-07-02,104.19999999999732,ASIA,ASIA
USDJPY,2026-07-05,89.19999999999959,NY,ASIA
USDJPY,2026-07-06,50.10000000000048,ASIA,LONDRES
USDJPY,2026-07-07,38.700000000000045,NY,ASIA
USDJPY,2026-07-08,33.19999999999936,ASIA,ASIA
USDJPY,2026-07-09,113.80000000000052,ASIA,NY
USDJPY,2026-07-12,47.59999999999991,NY,LONDRES
USDJPY,2026-07-13,23.999999999998067,ASIA,NY
USDJPY,2026-07-14,27.299999999999613,LONDRES,ASIA
USDJPY,2026-07-15,15.200000000001523,NY,LONDRES
USDJPY,2026-07-16,35.300000000000864,NY,ASIA
USDJPY,2026-07-19,24.099999999998545,NY,LONDRES
USDJPY,2026-07-20,12.699999999998113,NY,ASIA
USDJPY,2026-07-21,19.80000000000075,ASIA,LONDRES
USDJPY,2026-07-22,14.400000000000546,NY,ASIA
USDJPY,2026-07-23,21.399999999999864,ASIA,NY
USDJPY,2026-07-26,24.100000000001387,NY,LONDRES
USDJPY,2026-07-27,17.199999999999704,LONDRES,NY
USDJPY,2026-07-28,60.40000000000134,NY,ASIA
USDJPY,2026-07-29,43.50000000000023,LONDRES,NY
USDJPY,2026-07-30,130.50000000000068,ASIA,LONDRES
NAS100,2020-01-01,27.1299999999992,NY,ASIA
NAS100,2020-01-02,114.71000000000095,ASIA,LONDRES
NAS100,2020-01-05,34.85999999999876,NY,LONDRES
NAS100,2020-01-06,41.85999999999876,LONDRES,NY
NAS100,2020-01-07,155.72000000000116,NY,ASIA
NAS100,2020-01-08,56.5,NY,ASIA
NAS100,2020-01-09,28.020000000000437,LONDRES,NY
NAS100,2020-01-12,31.920000000000073,NY,ASIA
NAS100,2020-01-13,42.94999999999891,ASIA,NY
NAS100,2020-01-14,30.86999999999898,NY,ASIA
NAS100,2020-01-15,19.920000000000073,NY,ASIA
NAS100,2020-01-16,14.25,NY,NY
NAS100,2020-01-19,20.3799999999992,ASIA,LONDRES
NAS100,2020-01-20,55.26000000000022,NY,LONDRES
NAS100,2020-01-21,59.5099999999984,NY,ASIA
NAS100,2020-01-22,34.94999999999891,NY,NY
NAS100,2020-01-23,17.68000000000029,LONDRES,NY
NAS100,2020-01-26,40.98999999999978,LONDRES,NY
NAS100,2020-01-27,75.17000000000007,NY,ASIA
NAS100,2020-01-28,58.04000000000087,NY,NY
NAS100,2020-01-29,123.46999999999935,ASIA,ASIA
NAS100,2020-01-30,57.530000000000655,ASIA,NY
NAS100,2020-02-02,80.30999999999949,NY,ASIA
NAS100,2020-02-03,110.31999999999971,NY,ASIA
NAS100,2020-02-04,35.3700000000008,NY,ASIA
NAS100,2020-02-05,85.31999999999971,ASIA,NY
NAS100,2020-02-06,46.030000000000655,ASIA,NY
NAS100,2020-02-09,83.61000000000058,NY,ASIA
NAS100,2020-02-10,63.289999999999054,NY,ASIA
NAS100,2020-02-11,45.159999999999854,NY,ASIA
NAS100,2020-02-12,37.20000000000073,NY,LONDRES
NAS100,2020-02-13,58.06000000000131,ASIA,NY
NAS100,2020-02-16,34.280000000000655,ASIA,ASIA
NAS100,2020-02-17,69.0,NY,ASIA
NAS100,2020-02-18,30.11999999999898,NY,ASIA
NAS100,2020-02-19,76.36000000000058,ASIA,NY
NAS100,2020-02-20,70.03999999999905,ASIA,NY
NAS100,2020-02-23,74.82000000000153,ASIA,NY
NAS100,2020-02-24,93.5099999999984,ASIA,NY
NAS100,2020-02-25,106.0,NY,LONDRES
NAS100,2020-02-26,154.14999999999964,ASIA,NY
NAS100,2020-02-27,278.9499999999998,NY,NY
NAS100,2020-03-01,311.28000000000065,NY,ASIA
NAS100,2020-03-02,152.01000000000022,NY,NY
NAS100,2020-03-03,180.53000000000065,NY,ASIA
NAS100,2020-03-04,75.0,ASIA,NY
NAS100,2020-03-05,205.27000000000044,ASIA,NY
NAS100,2020-03-09,239.92000000000007,LONDRES,NY
NAS100,2020-03-10,163.96000000000004,ASIA,NY
NAS100,2020-03-11,417.14999999999964,ASIA,NY
NAS100,2020-03-12,660.9300000000003,NY,ASIA
NAS100,2020-03-16,209.47999999999956,NY,NY
NAS100,2020-03-18,525.6900000000005,NY,ASIA
NAS100,2020-03-19,416.5,LONDRES,NY
NAS100,2020-03-22,218.19999999999982,LONDRES,ASIA
NAS100,2020-03-23,275.8600000000006,NY,ASIA
NAS100,2020-03-24,271.0700000000006,NY,ASIA
NAS100,2020-03-25,227.26000000000022,NY,LONDRES
NAS100,2020-03-26,206.97000000000025,ASIA,NY
NAS100,2020-03-29,234.21000000000004,NY,ASIA
NAS100,2020-03-30,124.35000000000036,NY,NY
NAS100,2020-03-31,215.9300000000003,ASIA,NY
NAS100,2020-04-01,98.51000000000022,NY,NY
NAS100,2020-04-02,123.76000000000022,NY,NY
NAS100,2020-04-05,242.64000000000033,NY,ASIA
NAS100,2020-04-06,204.47000000000025,LONDRES,ASIA
NAS100,2020-04-07,189.40999999999985,NY,ASIA
NAS100,2020-04-08,111.34999999999945,NY,NY
NAS100,2020-04-12,79.21000000000004,NY,ASIA
