entrada,salida,px_ent,px_sal,lotes,atr,motivo,noches,bruto,coste,neto,peor,capital
2024-09-23 13:42:00,2024-09-23 18:00:00,2631.345,2627.735,1.7735539654670789,6.809515789473689,tiempo,0,-640.2529815335574,10.641323792802474,-650.8943053263599,-1018.0199761780742,120119.54300799112
2024-09-24 03:42:00,2024-09-24 05:56:00,2634.855,2628.2251263157896,1.8508764400181588,6.489873684210527,stop,0,-1227.1077002401516,11.105258640108953,-1238.2129588802607,-1242.1231788961568,118881.33004911085
2024-09-24 14:44:00,2024-09-24 19:00:00,2640.085,2657.0280000000002,1.8057740688566808,6.583400000000007,tiempo,0,3059.5230048639123,10.834644413140085,3048.688360450772,-196.2876412847291,121930.01840956163
2024-09-25 02:28:00,2024-09-25 05:27:00,2664.344,2657.3921368421056,1.7899657638930737,6.81186315789475,stop,0,-1244.3597047900605,10.739794583358442,-1255.099499373419,-1313.655874121126,120674.91891018821
2024-09-26 08:43:00,2024-09-26 13:00:00,2670.488,2676.9950000000003,2.055389029395824,5.8711473684210675,tiempo,0,1337.4416414279688,12.332334176374943,1325.109307251594,-763.1659466146268,122000.0282174398
2024-10-04 04:33:00,2024-10-04 09:00:00,2665.0049999999997,2658.4323684210526,1.896580376477948,6.432631578947391,stop,0,-1246.5524074450225,11.37948225886769,-1257.9318897038902,-1272.7950906543206,120742.09632773591
2024-10-11 02:29:00,2024-10-11 07:00:00,2640.4249999999997,2639.185,1.7319921650220682,6.971284210526291,tiempo,0,-214.76702846269865,10.39195299013241,-225.15898145283106,-453.26234958623866,120516.93734628308
2024-10-11 12:20:00,2024-10-11 17:00:00,2647.2149999999997,2660.208,1.7521125001755171,6.878378947368411,tiempo,0,2276.5197714781184,10.512675001053102,2266.0070964770653,-1193.1886126194474,122782.94444276016
2024-10-14 06:22:00,2024-10-14 11:00:00,2661.3979999999997,2655.5750000000003,1.8477083747795784,6.645147368421031,tiempo,0,-1075.9205866340396,11.08625024867747,-1087.0068368827172,-1064.8343363853824,121695.93760587744
2024-10-15 16:08:00,2024-10-15 17:01:00,2666.845,2660.6510105263155,2.010177555393384,6.05398947368418,stop,0,-1245.1018618342996,12.061065332360304,-1257.16292716666,-1316.6662987826226,120438.77467871078
2024-10-16 02:01:00,2024-10-16 07:00:00,2668.9449999999997,2677.0150000000003,2.004250276240616,6.009168421052609,tiempo,0,1617.4299729263012,12.025501657443696,1605.4044712688574,-773.6406066288231,122044.17914997964
2024-10-16 08:51:00,2024-10-16 13:00:00,2677.685,2681.445,2.0255587521288754,6.025210526315784,tiempo,0,761.6100908005013,12.153352512773253,749.4567382877281,-961.1276278851403,122793.63588826737
2024-10-17 06:40:00,2024-10-17 07:06:00,2685.4379999999996,2679.5820210526313,2.148252067037446,5.715978947368422,stop,0,-1258.0118878211902,12.889512402224677,-1270.9014002234148,-1255.223682769861,121522.73448804395
2024-10-17 13:54:00,2024-10-17 18:00:00,2688.808,2691.655,2.1112783030938043,5.755884210526303,tiempo,0,601.0809328908499,12.667669818562825,588.4132630722871,-1071.05148315947,122111.14775111624
2024-10-18 01:06:00,2024-10-18 06:00:00,2696.745,2711.138,2.0968933196118886,5.823431578947355,tiempo,0,3018.0585549173975,12.581359917671332,3005.477194999726,-199.20486536310273,125116.62494611596
2024-10-18 12:27:00,2024-10-18 13:05:00,2714.028,2708.104136842105,2.163201679060079,5.783863157894723,stop,0,-1281.4510729679805,12.979210074360475,-1294.430283042341,-1316.9571822117314,123822.19466307362
2024-10-18 18:46:00,2024-10-21 00:00:00,2720.145,2723.255,2.158867645178887,5.735515789473677,tiempo,3,671.4078376506613,239.63430861485645,431.7735290358049,-714.5851905541723,124253.96819210943
2024-10-21 03:00:00,2024-10-21 05:52:00,2731.395,2725.4627473684213,2.1451752210303394,5.792252631578953,stop,0,-1272.572135015454,12.871051326182037,-1285.443186341636,-1275.7357039467795,122968.52500576779
2024-10-21 11:31:00,2024-10-21 14:33:00,2736.915,2730.975515789474,2.1203355426431605,5.799484210526326,stop,0,-1259.369947654653,12.722013255858963,-1272.091960910512,-1251.2100037137066,121696.43304485727
2024-10-22 13:35:00,2024-10-22 14:02:00,2740.558,2734.604305263158,2.0932718099843064,5.813694736842114,stop,0,-1246.2701357883195,12.559630859905837,-1258.8297666482254,-1472.1980639619535,120437.60327820905
2024-10-22 19:58:00,2024-10-23 01:00:00,2748.3979999999997,2745.0550000000003,2.0755874994657315,5.802578947368415,tiempo,1,-693.8689010712679,85.09908747809499,-778.9679885493629,-876.5206010243053,119658.63528965968
2024-10-23 04:19:00,2024-10-23 09:00:00,2748.915,2756.815,2.0229693201971197,5.915000000000002,tiempo,0,1598.145762955743,12.137815921182717,1586.0079470345604,-206.34287066011356,121244.64323669425
2024-10-25 20:33:00,2024-10-27 21:00:00,2745.045,2739.04132631579,2.0677249411606384,5.86367368421054,stop,2,-1241.3945815431412,157.14709552820852,-1398.5416770713496,-3216.7596909636104,119846.1015596229
2024-10-29 00:05:00,2024-10-29 05:00:00,2747.775,2749.605,1.992021619872341,6.016305263157899,tiempo,0,364.5399564366239,11.952129719234046,352.5878267173899,-220.51679331987324,120198.68938634028
2024-10-29 12:37:00,2024-10-29 17:00:00,2757.7549999999997,2769.618,2.0387135721176324,5.8958105263158025,tiempo,0,2418.525910603205,12.232281432705793,2406.293629170499,-468.2925075153438,122604.98301551078
2024-10-29 18:02:00,2024-10-30 00:00:00,2773.548,2777.905,2.1024623796866235,5.8314947368421075,tiempo,1,916.0428588295514,86.20095756715156,829.8419012623998,-648.1891516573386,123434.82491677317
2024-10-30 04:32:00,2024-10-30 09:00:00,2782.1349999999998,2784.355,2.133029503845112,5.786831578947361,tiempo,0,473.53254985366914,12.798177023070672,460.7343728305985,-580.1840250458395,123895.55928960377
2024-10-30 17:07:00,2024-10-30 23:00:00,2789.808,2785.134,2.0094887758781583,6.165526315789482,tiempo,0,-939.2350538454468,12.05693265526895,-951.2919865007158,-1109.2378042847506,122944.26730310306
2024-11-18 01:21:00,2024-11-18 06:00:00,2585.5049999999997,2585.2450000000003,1.6050386007496045,7.659894736842101,tiempo,0,-41.731003619378775,9.630231604497627,-51.361235223876406,-611.5197068855264,122892.90606787919
2024-11-18 09:51:00,2024-11-18 14:00:00,2597.295,2603.675,1.5576112726638875,7.889831578947355,tiempo,0,993.7559919595773,9.345667635983325,984.410324323594,-1234.7184558406932,123877.31639220277
2024-11-18 15:18:00,2024-11-18 20:00:00,2610.245,2609.5550000000003,1.5806769065495558,7.836978947368401,tiempo,0,-109.0667065518561,9.484061439297335,-118.55076799115344,-488.42916412377247,123758.76562421162
2024-11-19 01:00:00,2024-11-19 06:00:00,2615.095,2622.295,1.6425622413545187,7.5344947368420865,tiempo,0,1182.6448137752982,9.855373448127112,1172.7894403271712,-592.9649691289364,124931.55506453878
2024-11-19 08:43:00,2024-11-19 13:00:00,2626.6549999999997,2638.9950000000003,1.683097650616062,7.422715789473669,tiempo,0,2076.9425008603216,10.098585903696371,2066.843914956625,-614.3306424748106,126998.39897949541
2024-11-20 01:01:00,2024-11-20 06:00:00,2639.4649999999997,2636.605,1.7195897309413324,7.385389473684188,tiempo,0,-491.8026630491648,10.317538385647994,-502.12020143481277,-820.2443016589436,126496.2787780606
2024-11-20 14:21:00,2024-11-20 19:00:00,2641.805,2648.3250000000003,1.8035855876876492,7.01359999999998,tiempo,0,1175.9378031724261,10.821513526125894,1165.1162896463002,-948.6860191236706,127661.39506770691
2024-11-21 00:32:00,2024-11-21 05:00:00,2655.415,2656.695,1.9156629933646214,6.664084210526284,tiempo,0,245.20486315070988,11.493977960187728,233.71088519052216,-994.4206598555478,127895.10595289743
2024-11-21 06:18:00,2024-11-21 11:00:00,2660.4249999999997,2669.705,1.9677189855223802,6.499663157894697,tiempo,0,1826.0432185648083,11.806313913134282,1814.236904651674,-348.286260437379,129709.3428575491
2024-11-22 00:30:00,2024-11-22 05:00:00,2673.525,2688.525,1.9893974636007996,6.520031578947318,tiempo,0,2984.0961954011996,11.936384781604797,2972.1598106195947,-443.63563438299275,132681.5026681687
2024-11-22 06:55:00,2024-11-22 11:00:00,2692.415,2707.425,2.148065807219919,6.176789473684163,tiempo,0,3224.246776637145,12.888394843319514,3211.3583817938256,-453.45669190411,135892.86104996252
2024-11-22 18:20:00,2024-11-24 23:00:00,2710.1749999999997,2703.6680210526315,2.134338155871085,6.366978947368381,stop,2,-1388.809344681787,162.20969984620248,-1551.0190445279895,-4201.231226016542,134341.84200543453
2024-11-29 02:22:00,2024-11-29 07:00:00,2658.238,2664.935,1.4894712691097702,9.019431578947355,tiempo,0,997.4989089228304,8.936827614658622,988.5620813081719,-536.6564982602004,135330.4040867427
2024-12-04 15:26:00,2024-12-04 16:45:00,2655.6679999999997,2649.0304736842104,2.0827988608200054,6.4975263157894485,stop,0,-1382.4632249188705,12.496793164920032,-1394.9600180837906,-1481.4948297012456,133935.4440686589
2024-12-09 09:48:00,2024-12-09 14:00:00,2655.585,2665.275,2.0420461738554074,6.5588842105263065,tiempo,0,1978.7427424659008,12.252277043132445,1966.4904654227685,-504.3854049422559,135901.93453408167
2024-12-09 15:11:00,2024-12-09 15:48:00,2675.295,2668.0784736842106,1.9204610916354692,7.076526315789469,stop,0,-1385.90580062371,11.522766549812815,-1397.4285671735229,-1386.5729081607808,134504.50596690815
2024-12-10 10:52:00,2024-12-10 15:00:00,2676.395,2688.384,1.96264051234395,6.853242105263158,tiempo,0,2353.009710249168,11.775843074063701,2341.2338671751045,-1338.5208294185275,136845.73983408324
2024-12-10 16:08:00,2024-12-10 21:00:00,2691.774,2691.5150000000003,1.9446544043364522,7.037021052631572,tiempo,0,-50.36654907222851,11.667926426018713,-62.03447549824722,-1164.6535227571183,136783.705358585
2024-12-10 23:38:00,2024-12-11 04:00:00,2695.518,2695.204,2.0225772423717188,6.7628421052631555,tiempo,1,-63.5089254104418,82.92566693724046,-146.43459234768227,-858.3817816625235,136637.2707662373
2024-12-11 14:03:00,2024-12-11 14:31:00,2704.238,2696.769,1.864337164227556,7.328999999999986,stop,0,-1392.473427961571,11.186022985365335,-1403.6594509469362,-1430.6923398282324,135233.61131529039
2024-12-12 00:26:00,2024-12-12 01:29:00,2721.145,2713.669810526316,1.8436280589677443,7.3351894736842045,stop,0,-1378.1469059784456,11.061768353806466,-1389.208674332252,-1445.4043982307485,133844.40264095814
2024-12-23 06:43:00,2024-12-23 10:02:00,2631.8379999999997,2624.828105263158,1.9482744316761251,6.869894736842085,stop,0,-1365.7198684530197,11.68964659005675,-1377.4095150430765,-1373.5334743316257,132466.99312591506
2024-12-26 15:09:00,2024-12-26 20:00:00,2633.275,2634.635,2.2711892441010098,5.832494736842091,tiempo,0,308.88173719776626,13.62713546460606,295.2546017331602,-1253.0151059704997,132762.2477276482
2025-01-02 01:18:00,2025-01-02 06:00:00,2631.535,2633.608,2.5608077556970774,5.184389473684213,tiempo,0,530.8554477560862,15.364846534182465,515.4906012219037,-512.1615511394294,133277.73832887012
2025-01-02 08:07:00,2025-01-02 08:27:00,2636.4379999999996,2631.123694736842,2.5757610258875605,5.1743052631579065,stop,0,-1368.8380376510536,15.454566155325363,-1384.292603806379,-1376.2291161315811,131893.44572506374
