lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
venta,2021-03-04 21:55:00,1.19692,1.19747,1.1958199999999999,5.5000000000005045,False,0,-1,-1.2599999999999763,2021
compra,2021-03-05 02:45:00,1.19608,1.19515,1.1979400000000002,9.300000000000974,True,0,-1,-1.1537634408601989,2021
compra,2021-03-08 19:50:00,1.18581,1.18528,1.1868700000000003,5.300000000001415,True,0,-1,-1.2698113207546449,2021
venta,2021-03-09 06:45:00,1.18562,1.18626,1.1843399999999995,6.40000000000196,False,0,-1,-1.2234374999999316,2021
compra,2021-03-09 07:45:00,1.18816,1.18511,1.19426,30.49999999999997,True,1,2,1.9531147540983607,2021
venta,2021-03-09 11:55:00,1.1904,1.19156,1.1880799999999998,11.600000000000499,False,1,2,1.8767241379310398,2021
venta,2021-03-09 15:45:00,1.18895,1.1909,1.1850499999999997,19.500000000001183,False,0,-1,-1.0733333333333288,2021
compra,2021-03-11 00:05:00,1.1928,1.19254,1.1933200000000004,2.60000000000149,True,0,-1,-1.5499999999996847,2021
venta,2021-03-12 13:45:00,1.19256,1.19389,1.1899000000000004,13.299999999998313,False,0,-1,-1.107518796992495,2021
compra,2021-03-12 14:40:00,1.19333,1.19201,1.19597,13.199999999999878,True,0,-1,-1.1083333333333343,2021
compra,2021-03-12 18:25:00,1.19532,1.19444,1.19708,8.799999999999919,True,0,-1,-1.1625000000000014,2021
venta,2021-03-14 23:50:00,1.19514,1.19561,1.1942000000000002,4.699999999999704,False,0,-1,-1.3042553191489552,2021
venta,2021-03-15 03:35:00,1.19487,1.19543,1.1937500000000003,5.599999999998939,False,1,2,1.7446428571428088,2021
venta,2021-03-15 10:50:00,1.19228,1.19341,1.1900199999999999,11.300000000000754,False,0,-1,-1.1265486725663632,2021
venta,2021-03-15 23:55:00,1.19227,1.19316,1.1904899999999998,8.900000000000574,False,0,-1,-1.1606741573033603,2021
venta,2021-03-16 18:55:00,1.19051,1.191,1.1895299999999998,4.900000000001015,False,1,2,1.708163265306183,2021
venta,2021-03-18 02:30:00,1.19662,1.19749,1.1948800000000002,8.699999999999264,False,0,-1,-1.164367816091968,2021
compra,2021-03-18 13:05:00,1.19234,1.19101,1.195,13.300000000000534,True,0,-1,-1.107518796992477,2021
venta,2021-03-21 22:40:00,1.18858,1.189,1.1877399999999998,4.20000000000087,False,0,-1,-1.34047619047612,2021
venta,2021-03-23 20:50:00,1.18502,1.1853,1.1844599999999998,2.80000000000058,False,1,2,1.48928571428582,2021
compra,2021-03-26 06:50:00,1.17873,1.1776,1.1809900000000002,11.300000000000754,True,0,-1,-1.1265486725663632,2021
venta,2021-03-26 13:15:00,1.1781,1.17875,1.1767999999999998,6.500000000000394,False,0,-1,-1.2199999999999867,2021
venta,2021-03-30 00:10:00,1.17649,1.17689,1.1756900000000001,3.9999999999995595,False,0,-1,-1.3575000000000395,2021
compra,2021-03-30 11:50:00,1.17389,1.17288,1.1759100000000005,10.100000000001774,True,0,-1,-1.1415841584158166,2021
venta,2021-03-30 12:50:00,1.17284,1.17431,1.1699000000000004,14.699999999998603,False,0,-1,-1.097278911564635,2021
compra,2021-03-31 04:55:00,1.17075,1.1704,1.1714499999999997,3.4999999999985043,True,1,2,1.5914285714283969,2021
compra,2021-03-31 06:55:00,1.1727,1.17046,1.1771800000000001,22.400000000000198,True,1,2,1.936160714285715,2021
venta,2021-03-31 11:40:00,1.17304,1.17396,1.1712000000000005,9.199999999998099,False,0,-1,-1.1554347826087277,2021
compra,2021-04-01 00:50:00,1.17295,1.17213,1.17459,8.20000000000043,True,0,-1,-1.1743902439024299,2021
compra,2021-04-01 05:40:00,1.17191,1.17137,1.17299,5.399999999999849,True,0,-1,-1.2648148148148222,2021
compra,2021-04-01 06:55:00,1.17323,1.17187,1.17595,13.600000000000279,True,1,2,1.8948529411764727,2021
venta,2021-04-01 10:50:00,1.17402,1.17504,1.17198,10.200000000000209,False,0,-1,-1.1401960784313696,2021
compra,2021-04-01 11:25:00,1.17421,1.1733,1.17603,9.099999999999664,True,1,2,1.842857142857137,2021
venta,2021-04-02 05:45:00,1.17769,1.17806,1.1769499999999995,3.700000000002035,False,0,-1,-1.386486486486274,2021
venta,2021-04-02 06:55:00,1.17749,1.17815,1.1761699999999997,6.6000000000010495,False,0,-1,-1.2166666666666321,2021
compra,2021-04-02 12:35:00,1.17766,1.17729,1.1784,3.6999999999998145,True,0,-1,-1.3864864864865059,2021
compra,2021-04-06 07:25:00,1.18086,1.17968,1.18322,11.799999999999589,True,0,-1,-1.1211864406779704,2021
venta,2021-04-07 05:15:00,1.18696,1.18717,1.18654,2.100000000000435,False,0,-1,-1.68095238095224,2021
venta,2021-04-07 06:05:00,1.18661,1.18724,1.1853499999999997,6.300000000001305,False,0,-1,-1.22698412698408,2021
venta,2021-04-07 09:30:00,1.18801,1.18897,1.1860899999999999,9.600000000000719,False,0,-1,-1.1489583333333222,2021
compra,2021-04-07 19:45:00,1.18668,1.18608,1.1878799999999998,5.999999999999339,True,1,2,1.7616666666666405,2021
venta,2021-04-07 20:55:00,1.18657,1.18747,1.1847699999999997,9.00000000000123,False,0,-1,-1.158888888888867,2021
compra,2021-04-07 21:50:00,1.18692,1.18639,1.1879799999999998,5.299999999999194,True,0,-1,-1.269811320754758,2021
venta,2021-04-08 00:40:00,1.18689,1.18739,1.18589,4.999999999999449,False,0,-1,-1.2860000000000316,2021
venta,2021-04-08 07:45:00,1.1879,1.1893,1.1850999999999998,14.000000000000679,False,0,-1,-1.1021428571428522,2021
compra,2021-04-08 21:05:00,1.1918,1.19133,1.19274,4.699999999999704,True,0,-1,-1.3042553191489552,2021
venta,2021-04-09 08:40:00,1.18862,1.18989,1.1860800000000002,12.699999999998823,False,0,-1,-1.1125984251968608,2021
venta,2021-04-11 23:55:00,1.18958,1.19014,1.1884600000000003,5.599999999998939,False,0,-1,-1.2553571428571912,2021
compra,2021-04-12 00:30:00,1.19018,1.18942,1.1917000000000002,7.600000000000939,True,0,-1,-1.1881578947368188,2021
compra,2021-04-12 19:35:00,1.19044,1.1899,1.19152,5.399999999999849,True,1,2,1.7351851851851778,2021
compra,2021-04-13 12:30:00,1.19026,1.18879,1.1932000000000003,14.700000000000824,True,1,2,1.9027210884353796,2021
venta,2021-04-13 17:45:00,1.19401,1.19446,1.19311,4.500000000000615,False,0,-1,-1.3177777777777344,2021
venta,2021-04-14 07:50:00,1.19559,1.1974,1.1919699999999998,18.100000000000893,False,0,-1,-1.0790055248618746,2021
compra,2021-04-15 13:50:00,1.19781,1.1956,1.2022300000000001,22.100000000000453,True,0,-1,-1.0647058823529398,2021
compra,2021-04-16 01:50:00,1.19615,1.19539,1.1976700000000002,7.600000000000939,True,0,-1,-1.1881578947368188,2021
compra,2021-04-16 18:50:00,1.19787,1.19723,1.19915,6.399999999999739,True,0,-1,-1.223437500000009,2021
venta,2021-04-19 00:50:00,1.19636,1.19729,1.1945000000000003,9.299999999998754,False,0,-1,-1.1537634408602357,2021
compra,2021-04-19 14:20:00,1.20295,1.20202,1.2048099999999997,9.299999999998754,True,0,-1,-1.1537634408602357,2021
compra,2021-04-19 20:55:00,1.20367,1.20335,1.2043100000000002,3.20000000000098,True,0,-1,-1.4468749999998631,2021
venta,2021-04-20 22:30:00,1.20323,1.20361,1.20247,3.8000000000004697,False,0,-1,-1.3763157894736378,2021
compra,2021-04-20 23:40:00,1.20344,1.20305,1.2042200000000003,3.900000000001125,True,1,2,1.633333333333439,2021
compra,2021-04-22 18:55:00,1.20076,1.19936,1.2035600000000002,14.000000000000679,True,1,2,1.8978571428571478,2021
compra,2021-04-23 06:35:00,1.20281,1.20232,1.2037899999999997,4.899999999998794,True,1,2,1.7081632653060508,2021
compra,2021-04-26 00:05:00,1.20964,1.2091,1.21072,5.399999999999849,True,1,2,1.7351851851851778,2021
compra,2021-04-26 06:10:00,1.21123,1.21066,1.21237,5.699999999999594,True,0,-1,-1.250877192982474,2021
compra,2021-04-27 00:05:00,1.20828,1.20789,1.2090600000000002,3.900000000001125,True,0,-1,-1.366666666666561,2021
compra,2021-04-27 07:20:00,1.20739,1.20649,1.2091899999999998,8.999999999999009,True,0,-1,-1.1588888888889064,2021
venta,2021-04-27 14:40:00,1.20781,1.20902,1.2053900000000002,12.099999999999334,False,0,-1,-1.1181818181818246,2021
venta,2021-04-28 06:20:00,1.20671,1.20742,1.20529,7.099999999999884,False,0,-1,-1.2014084507042286,2021
compra,2021-04-30 05:55:00,1.21178,1.21154,1.2122600000000001,2.4000000000001798,True,0,-1,-1.5958333333332888,2021
compra,2021-04-30 06:05:00,1.21195,1.21154,1.2127700000000001,4.100000000000215,True,0,-1,-1.3487804878048597,2021
venta,2021-04-30 13:45:00,1.20778,1.2092,1.2049400000000001,14.199999999999768,False,1,2,1.8992957746478858,2021
compra,2021-05-03 06:40:00,1.20222,1.2013,1.2040600000000001,9.200000000000319,True,1,2,1.8445652173913096,2021
compra,2021-05-03 08:30:00,1.20408,1.20311,1.2060200000000003,9.700000000001374,True,1,2,1.8525773195876498,2021
venta,2021-05-04 00:05:00,1.20554,1.20582,1.2049800000000004,2.7999999999983594,False,0,-1,-1.510714285714585,2021
venta,2021-05-04 15:10:00,1.2008,1.20263,1.19714,18.299999999999983,False,0,-1,-1.0781420765027323,2021
venta,2021-05-04 20:45:00,1.20155,1.20201,1.2006299999999996,4.60000000000127,False,0,-1,-1.3108695652173055,2021
compra,2021-05-05 17:25:00,1.19967,1.19911,1.2007900000000002,5.60000000000116,True,1,2,1.74464285714291,2021
venta,2021-05-05 22:30:00,1.20054,1.20068,1.2002599999999999,1.40000000000029,False,0,-1,-2.02142857142836,2021
venta,2021-05-06 00:30:00,1.20043,1.20097,1.1993500000000001,5.399999999999849,False,0,-1,-1.2648148148148222,2021
venta,2021-05-07 00:45:00,1.20649,1.20697,1.20553,4.8000000000003595,False,1,2,1.7020833333333556,2021
venta,2021-05-07 02:30:00,1.20617,1.20673,1.2050499999999997,5.60000000000116,False,0,-1,-1.25535714285709,2021
venta,2021-05-09 23:55:00,1.21704,1.21735,1.2164199999999998,3.1000000000003247,False,0,-1,-1.4612903225805969,2021
compra,2021-05-11 07:20:00,1.21384,1.21295,1.2156200000000001,8.900000000000574,True,0,-1,-1.1606741573033603,2021
compra,2021-05-13 00:30:00,1.20753,1.20706,1.20847,4.699999999999704,True,1,2,1.6957446808510448,2021
compra,2021-05-13 10:50:00,1.20684,1.20599,1.20854,8.500000000000174,True,1,2,1.8317647058823563,2021
venta,2021-05-13 14:50:00,1.20774,1.20999,1.2032400000000003,22.499999999998632,False,0,-1,-1.0635555555555594,2021
compra,2021-05-17 02:50:00,1.2134,1.21289,1.21442,5.1000000000001044,True,0,-1,-1.2803921568627392,2021
venta,2021-05-17 03:50:00,1.21323,1.21386,1.2119700000000002,6.299999999999084,False,0,-1,-1.22698412698416,2021
venta,2021-05-17 07:45:00,1.21341,1.21462,1.2109900000000002,12.099999999999334,False,0,-1,-1.1181818181818246,2021
compra,2021-05-18 21:55:00,1.22245,1.22215,1.22305,2.9999999999996696,True,0,-1,-1.4766666666667192,2021
compra,2021-05-19 00:40:00,1.22295,1.2221,1.22465,8.500000000000174,True,0,-1,-1.1682352941176437,2021
venta,2021-05-19 20:40:00,1.2175,1.21796,1.2165800000000002,4.599999999999049,False,0,-1,-1.3108695652174556,2021
compra,2021-05-19 21:40:00,1.21764,1.21704,1.2188400000000004,6.00000000000156,True,0,-1,-1.2383333333332713,2021
compra,2021-05-19 23:05:00,1.21753,1.21729,1.21801,2.4000000000001798,True,0,-1,-1.5958333333332888,2021
compra,2021-05-20 00:55:00,1.21849,1.21689,1.2216900000000002,16.00000000000046,True,1,2,1.9106250000000025,2021
venta,2021-05-20 18:30:00,1.22168,1.22222,1.2206000000000001,5.399999999999849,False,0,-1,-1.2648148148148222,2021
compra,2021-05-20 21:35:00,1.22287,1.22219,1.2242299999999995,6.799999999997919,True,0,-1,-1.2102941176471231,2021
venta,2021-05-20 22:40:00,1.22269,1.223,1.22207,3.1000000000003247,False,0,-1,-1.4612903225805969,2021
compra,2021-05-20 23:35:00,1.22281,1.22253,1.22337,2.80000000000058,True,0,-1,-1.51071428571418,2021
compra,2021-05-21 00:05:00,1.22288,1.22259,1.2234599999999998,2.8999999999990145,True,1,2,1.5068965517239703,2021
venta,2021-05-21 05:35:00,1.22329,1.2237,1.22247,4.100000000000215,False,0,-1,-1.3487804878048597,2021
compra,2021-05-24 01:45:00,1.21827,1.2177,1.2194099999999999,5.699999999999594,True,0,-1,-1.250877192982474,2021
venta,2021-05-24 02:45:00,1.21788,1.21854,1.2165600000000003,6.599999999998829,False,0,-1,-1.216666666666705,2021
compra,2021-05-24 03:50:00,1.21813,1.2175,1.2193899999999998,6.299999999999084,True,1,2,1.77301587301584,2021
venta,2021-05-24 20:25:00,1.22141,1.2218,1.2206300000000003,3.8999999999989043,False,0,-1,-1.3666666666667697,2021
venta,2021-05-25 03:45:00,1.22254,1.22285,1.22192,3.1000000000003247,False,0,-1,-1.4612903225805969,2021
compra,2021-05-25 11:50:00,1.22594,1.22491,1.2280000000000002,10.300000000000864,True,0,-1,-1.138834951456299,2021
compra,2021-05-25 20:30:00,1.22487,1.22457,1.2254699999999998,2.9999999999996696,True,1,2,1.5233333333332808,2021
compra,2021-05-26 02:05:00,1.2248,1.22434,1.2257200000000004,4.60000000000127,True,1,2,1.6891304347826945,2021
venta,2021-05-26 05:55:00,1.22557,1.22629,1.22413,7.200000000000539,False,1,2,1.8013888888889038,2021
venta,2021-05-26 20:50:00,1.21922,1.21971,1.2182399999999998,4.900000000001015,False,1,2,1.708163265306183,2021
compra,2021-05-27 12:30:00,1.21995,1.21924,1.22137,7.099999999999884,True,0,-1,-1.2014084507042286,2021
compra,2021-05-28 01:40:00,1.21856,1.21814,1.2194000000000003,4.20000000000087,True,0,-1,-1.34047619047612,2021
compra,2021-05-28 13:25:00,1.2145,1.21325,1.2169999999999999,12.499999999999734,True,1,2,1.8855999999999975,2021
compra,2021-06-02 19:40:00,1.22135,1.22057,1.22291,7.800000000000029,True,0,-1,-1.1833333333333327,2021
venta,2021-06-03 10:30:00,1.21896,1.22082,1.21524,18.599999999999728,False,1,2,1.9231182795698913,2021
compra,2021-06-04 15:30:00,1.21716,1.21616,1.2191600000000002,10.000000000001119,True,0,-1,-1.142999999999984,2021
compra,2021-06-04 18:50:00,1.21664,1.21602,1.2178799999999996,6.199999999998429,True,0,-1,-1.230645161290381,2021
venta,2021-06-04 20:45:00,1.21651,1.217,1.2155299999999998,4.900000000001015,False,0,-1,-1.291836734693817,2021
venta,2021-06-07 00:55:00,1.21672,1.21726,1.21564,5.399999999999849,False,1,2,1.7351851851851778,2021
compra,2021-06-08 00:05:00,1.21924,1.21901,1.2197000000000005,2.300000000001745,True,0,-1,-1.6217391304343107,2021
venta,2021-06-08 05:50:00,1.21773,1.21829,1.2166099999999997,5.60000000000116,False,0,-1,-1.25535714285709,2021
venta,2021-06-09 03:45:00,1.21812,1.21852,1.2173200000000002,3.9999999999995595,False,0,-1,-1.3575000000000395,2021
compra,2021-06-11 06:05:00,1.21911,1.21856,1.2202099999999996,5.499999999998284,True,0,-1,-1.260000000000081,2021
compra,2021-06-11 17:30:00,1.20974,1.20925,1.2107200000000002,4.900000000001015,True,1,2,1.708163265306183,2021
compra,2021-06-14 19:45:00,1.21209,1.21165,1.2129699999999999,4.3999999999999595,True,0,-1,-1.3250000000000028,2021
compra,2021-06-15 19:55:00,1.21279,1.21226,1.2138500000000003,5.300000000001415,True,0,-1,-1.2698113207546449,2021
venta,2021-06-16 08:25:00,1.21263,1.21337,1.2111500000000002,7.399999999999629,False,1,2,1.806756756756747,2021
compra,2021-06-16 13:50:00,1.21195,1.211,1.21385,9.500000000000064,True,0,-1,-1.1505263157894727,2021
venta,2021-06-21 14:55:00,1.19105,1.19196,1.18923,9.099999999999664,False,0,-1,-1.157142857142863,2021
compra,2021-06-21 18:50:00,1.19156,1.191,1.1926799999999997,5.599999999998939,True,0,-1,-1.2553571428571912,2021
venta,2021-06-21 22:30:00,1.19162,1.192,1.1908599999999998,3.8000000000004697,False,1,2,1.6236842105263622,2021
venta,2021-06-22 19:45:00,1.19449,1.19526,1.1929500000000002,7.699999999999374,False,1,2,1.8142857142856992,2021
venta,2021-06-23 08:55:00,1.19325,1.19454,1.19067,12.900000000000134,False,0,-1,-1.1108527131782935,2021
compra,2021-06-24 12:50:00,1.19545,1.19313,1.2000899999999997,23.199999999998777,True,0,-1,-1.0616379310344861,2021
compra,2021-06-24 16:40:00,1.19329,1.19246,1.1949499999999997,8.299999999998864,True,1,2,1.8277108433734703,2021
compra,2021-06-27 21:45:00,1.19365,1.19296,1.1950300000000003,6.900000000000794,True,0,-1,-1.2072463768115704,2021
compra,2021-06-28 02:45:00,1.1925,1.192,1.1934999999999998,4.999999999999449,True,1,2,1.7139999999999684,2021
compra,2021-06-28 12:50:00,1.19194,1.19022,1.1953799999999999,17.199999999999438,True,0,-1,-1.0831395348837236,2021
venta,2021-06-29 10:45:00,1.18974,1.19131,1.1865999999999999,15.700000000000713,False,1,2,1.9089171974522334,2021
compra,2021-06-29 19:40:00,1.18989,1.18956,1.1905499999999998,3.2999999999994145,True,0,-1,-1.4333333333334102,2021
venta,2021-06-30 00:50:00,1.1899,1.19066,1.1883799999999998,7.600000000000939,False,0,-1,-1.1881578947368188,2021
compra,2021-06-30 03:55:00,1.19022,1.18978,1.1911,4.3999999999999595,True,0,-1,-1.3250000000000028,2021
venta,2021-07-02 11:50:00,1.18224,1.1834,1.1799199999999999,11.600000000000499,False,0,-1,-1.1232758620689602,2021
compra,2021-07-05 14:35:00,1.18606,1.18554,1.1870999999999996,5.199999999998539,True,1,2,1.7249999999999228,2021
venta,2021-07-05 22:30:00,1.18609,1.18639,1.1854900000000002,2.9999999999996696,False,0,-1,-1.4766666666667192,2021
compra,2021-07-06 01:50:00,1.18657,1.18583,1.1880499999999998,7.399999999999629,True,1,2,1.806756756756747,2021
venta,2021-07-06 04:35:00,1.18702,1.18753,1.186,5.1000000000001044,False,0,-1,-1.2803921568627392,2021
venta,2021-07-07 02:40:00,1.18216,1.1825,1.18148,3.4000000000000696,False,0,-1,-1.420588235294109,2021
compra,2021-07-07 03:50:00,1.18248,1.18186,1.18372,6.200000000000649,True,0,-1,-1.2306451612902984,2021
compra,2021-07-07 18:05:00,1.18169,1.1801,1.1848699999999999,15.899999999999803,True,0,-1,-1.0899371069182402,2021
compra,2021-07-08 16:45:00,1.18423,1.18366,1.1853699999999998,5.699999999999594,True,0,-1,-1.250877192982474,2021
venta,2021-07-08 20:45:00,1.18424,1.18461,1.1835,3.6999999999998145,False,0,-1,-1.3864864864865059,2021
venta,2021-07-08 22:55:00,1.18451,1.18489,1.1837499999999999,3.8000000000004697,False,0,-1,-1.3763157894736378,2021
compra,2021-07-09 03:55:00,1.18393,1.18341,1.1849699999999996,5.199999999998539,True,0,-1,-1.2750000000000772,2021
venta,2021-07-09 04:55:00,1.18318,1.18398,1.1815799999999996,8.00000000000134,False,0,-1,-1.17874999999997,2021
venta,2021-07-09 20:50:00,1.18769,1.1881,1.1868699999999999,4.100000000000215,False,1,2,1.6512195121951403,2021
compra,2021-07-11 21:50:00,1.18741,1.18707,1.18809,3.4000000000000696,True,0,-1,-1.420588235294109,2021
venta,2021-07-13 12:30:00,1.18174,1.18482,1.17558,30.799999999999716,False,0,-1,-1.046428571428572,2021
compra,2021-07-14 09:25:00,1.1785,1.17759,1.1803200000000005,9.100000000001884,True,1,2,1.8428571428571754,2021
venta,2021-07-14 17:45:00,1.18269,1.18354,1.18099,8.500000000000174,False,0,-1,-1.1682352941176437,2021
venta,2021-07-14 23:10:00,1.18346,1.1838,1.18278,3.4000000000000696,False,1,2,1.579411764705891,2021
venta,2021-07-15 04:55:00,1.18306,1.18347,1.18224,4.100000000000215,False,0,-1,-1.3487804878048597,2021
venta,2021-07-15 06:45:00,1.18382,1.18464,1.1821800000000005,8.199999999998209,False,0,-1,-1.1743902439024771,2021
venta,2021-07-19 18:55:00,1.17912,1.18022,1.1769199999999997,11.000000000001009,False,0,-1,-1.1299999999999881,2021
compra,2021-07-20 00:05:00,1.17956,1.17916,1.1803599999999999,3.9999999999995595,True,0,-1,-1.3575000000000395,2021
compra,2021-07-20 21:30:00,1.17813,1.17776,1.1788699999999999,3.6999999999998145,True,0,-1,-1.3864864864865059,2021
compra,2021-07-21 11:30:00,1.17766,1.17699,1.1789999999999998,6.699999999999484,True,0,-1,-1.2134328358209119,2021
compra,2021-07-22 01:35:00,1.17909,1.17866,1.1799499999999998,4.299999999999304,True,1,2,1.6674418604650625,2021
venta,2021-07-22 02:45:00,1.17956,1.17983,1.17902,2.6999999999999247,False,1,2,1.4703703703703557,2021
venta,2021-07-22 07:40:00,1.17957,1.18019,1.1783299999999999,6.200000000000649,False,1,2,1.7693548387097016,2021
venta,2021-07-22 19:55:00,1.17701,1.17761,1.1758099999999996,6.00000000000156,False,0,-1,-1.2383333333332713,2021
venta,2021-07-23 05:50:00,1.17673,1.17716,1.1758700000000002,4.299999999999304,False,0,-1,-1.3325581395349375,2021
venta,2021-07-25 23:40:00,1.17724,1.17743,1.1768600000000002,1.8999999999991246,False,1,2,1.2473684210522848,2021
venta,2021-07-26 14:55:00,1.18077,1.18172,1.17887,9.500000000000064,False,1,2,1.8494736842105273,2021
venta,2021-07-26 20:45:00,1.18029,1.18064,1.1795900000000004,3.4999999999985043,False,0,-1,-1.4085714285716031,2021
venta,2021-07-27 00:50:00,1.18066,1.1812,1.17958,5.399999999999849,False,1,2,1.7351851851851778,2021
venta,2021-07-27 04:30:00,1.18027,1.18064,1.17953,3.6999999999998145,False,1,2,1.6135135135134941,2021
venta,2021-07-28 03:35:00,1.18243,1.18274,1.1818100000000005,3.0999999999981043,False,1,2,1.5387096774190727,2021
compra,2021-07-28 06:15:00,1.18189,1.18144,1.1827900000000002,4.500000000000615,True,0,-1,-1.3177777777777344,2021
compra,2021-07-28 08:40:00,1.18127,1.18031,1.1831900000000002,9.600000000000719,True,0,-1,-1.1489583333333222,2021
venta,2021-07-29 06:40:00,1.18527,1.18635,1.18311,10.799999999999699,False,0,-1,-1.132407407407411,2021
venta,2021-07-29 14:45:00,1.18823,1.1889,1.1868899999999996,6.700000000001705,False,0,-1,-1.2134328358208413,2021
venta,2021-07-29 22:35:00,1.18881,1.18897,1.1884899999999996,1.6000000000016001,False,0,-1,-1.893749999999106,2021
compra,2021-07-30 01:45:00,1.18828,1.1879,1.18904,3.8000000000004697,True,0,-1,-1.3763157894736378,2021
compra,2021-08-01 23:55:00,1.18661,1.18621,1.1874099999999999,3.9999999999995595,True,0,-1,-1.3575000000000395,2021
compra,2021-08-02 02:55:00,1.18712,1.18587,1.18962,12.499999999999734,True,1,2,1.8855999999999975,2021
compra,2021-08-02 06:55:00,1.18826,1.18697,1.1908400000000001,12.900000000000134,True,0,-1,-1.1108527131782935,2021
venta,2021-08-03 02:40:00,1.18725,1.18768,1.1863899999999996,4.300000000001525,False,0,-1,-1.3325581395347657,2021
compra,2021-08-03 12:50:00,1.18862,1.18803,1.1898000000000002,5.9000000000009045,True,0,-1,-1.242372881355895,2021
venta,2021-08-04 10:40:00,1.18549,1.18606,1.18435,5.699999999999594,False,0,-1,-1.250877192982474,2021
compra,2021-08-04 15:55:00,1.1842,1.18326,1.1860799999999998,9.399999999999409,True,0,-1,-1.1521276595744776,2021
compra,2021-08-06 01:50:00,1.18261,1.18239,1.1830499999999997,2.1999999999988695,True,0,-1,-1.6500000000003339,2021
compra,2021-08-06 06:45:00,1.18277,1.18216,1.18399,6.099999999999994,True,0,-1,-1.234426229508197,2021
venta,2021-08-09 10:45:00,1.17519,1.17629,1.1729899999999998,11.000000000001009,False,0,-1,-1.1299999999999881,2021
compra,2021-08-10 14:20:00,1.1718,1.17107,1.1732599999999997,7.299999999998974,True,0,-1,-1.1958904109589317,2021
venta,2021-08-11 03:45:00,1.17189,1.17255,1.1705700000000003,6.599999999998829,False,0,-1,-1.216666666666705,2021
compra,2021-08-11 10:50:00,1.17145,1.17084,1.17267,6.099999999999994,True,1,2,1.765573770491803,2021
compra,2021-08-11 21:30:00,1.17389,1.17358,1.1745100000000002,3.1000000000003247,True,0,-1,-1.4612903225805969,2021
compra,2021-08-12 07:55:00,1.17418,1.17328,1.1759799999999998,8.999999999999009,True,0,-1,-1.1588888888889064,2021
compra,2021-08-13 00:55:00,1.1736,1.17332,1.17416,2.80000000000058,True,1,2,1.48928571428582,2021
venta,2021-08-13 13:50:00,1.17649,1.17732,1.1748300000000003,8.299999999998864,False,0,-1,-1.1722891566265297,2021
compra,2021-08-16 16:30:00,1.17781,1.1774,1.17863,4.100000000000215,True,0,-1,-1.3487804878048597,2021
venta,2021-08-16 18:40:00,1.17754,1.1778,1.1770200000000002,2.5999999999992696,False,0,-1,-1.5500000000001544,2021
compra,2021-08-18 06:20:00,1.17167,1.1713,1.17241,3.6999999999998145,True,1,2,1.6135135135134941,2021
venta,2021-08-18 21:55:00,1.17092,1.17113,1.1704999999999999,2.100000000000435,False,0,-1,-1.68095238095224,2021
compra,2021-08-19 09:35:00,1.16909,1.16801,1.17125,10.799999999999699,True,0,-1,-1.132407407407411,2021
compra,2021-08-20 05:45:00,1.16878,1.16815,1.1700399999999997,6.299999999999084,True,0,-1,-1.22698412698416,2021
compra,2021-08-20 13:05:00,1.16778,1.16671,1.1699200000000003,10.700000000001264,True,1,2,1.8663551401869316,2021
venta,2021-08-22 22:55:00,1.16931,1.17008,1.1677700000000002,7.699999999999374,False,0,-1,-1.1857142857143008,2021
venta,2021-08-23 00:30:00,1.16953,1.17005,1.1684899999999998,5.20000000000076,False,0,-1,-1.27499999999996,2021
compra,2021-08-23 07:35:00,1.17226,1.17076,1.1752600000000002,15.000000000000568,True,1,2,1.9046666666666703,2021
compra,2021-08-23 14:30:00,1.17372,1.17239,1.1763800000000002,13.300000000000534,True,1,2,1.892481203007523,2021
compra,2021-08-24 00:05:00,1.17461,1.17436,1.1751099999999997,2.4999999999986144,True,0,-1,-1.5720000000003171,2021
compra,2021-08-24 01:25:00,1.17398,1.17371,1.17452,2.6999999999999247,True,0,-1,-1.5296296296296443,2021
venta,2021-08-24 20:55:00,1.17541,1.1759,1.1744300000000003,4.899999999998794,False,1,2,1.7081632653060508,2021
venta,2021-08-25 20:55:00,1.17711,1.17732,1.1766900000000005,2.0999999999982144,False,0,-1,-1.6809523809529598,2021
compra,2021-08-27 06:25:00,1.17656,1.17609,1.1775,4.699999999999704,True,0,-1,-1.3042553191489552,2021
compra,2021-08-27 09:55:00,1.17582,1.17498,1.1775000000000004,8.40000000000174,True,0,-1,-1.17023809523806,2021
compra,2021-08-30 00:40:00,1.18021,1.17951,1.1816099999999998,6.999999999999229,True,0,-1,-1.2042857142857368,2021
compra,2021-08-30 03:30:00,1.18071,1.18022,1.1816899999999997,4.899999999998794,True,0,-1,-1.2918367346939492,2021
compra,2021-08-30 13:40:00,1.17941,1.17827,1.1816900000000004,11.400000000001409,True,1,2,1.8745614035087874,2021
venta,2021-08-31 04:50:00,1.18176,1.18245,1.1803799999999998,6.900000000000794,False,0,-1,-1.2072463768115704,2021
venta,2021-08-31 17:15:00,1.18053,1.1808,1.17999,2.6999999999999247,False,0,-1,-1.5296296296296443,2021
compra,2021-08-31 23:45:00,1.1811,1.18083,1.18164,2.6999999999999247,True,0,-1,-1.5296296296296443,2021
venta,2021-09-01 02:35:00,1.18001,1.18057,1.1788900000000002,5.599999999998939,False,0,-1,-1.2553571428571912,2021
compra,2021-09-01 06:55:00,1.18092,1.17935,1.1840600000000001,15.700000000000713,True,1,2,1.9089171974522334,2021
