ins,ventana,stop,k,ts,lado,rgo,R,mot,neta
XAUUSD,londres,A,2,2025-08-12 10:05:00,-1,31.99999999999818,2.0,TP,1.8437499999999911
XAUUSD,londres,A,2,2025-08-13 08:05:00,1,25.470000000000255,2.0,TP,1.8036906164114663
XAUUSD,londres,A,2,2025-08-13 09:00:00,1,16.599999999998545,-1.0,SL,-1.3012048192771348
XAUUSD,londres,A,2,2025-08-13 09:05:00,-1,23.19999999999709,-1.0,SL,-1.2155172413793374
XAUUSD,londres,A,2,2025-08-13 10:05:00,-1,27.390000000000327,-1.0,SL,-1.1825483753194574
XAUUSD,londres,A,2,2025-08-13 10:50:00,1,24.099999999998545,-1.0,SL,-1.2074688796680624
XAUUSD,londres,A,2,2025-08-13 11:10:00,-1,11.700000000000728,-1.0,SL,-1.4273504273504007
XAUUSD,londres,A,2,2025-08-14 08:05:00,-1,20.770000000002256,-1.0,SL,-1.2407318247472054
XAUUSD,londres,A,2,2025-08-14 08:30:00,1,11.269999999999527,-1.0,SL,-1.4436557231588474
XAUUSD,londres,A,2,2025-08-14 08:55:00,1,23.00000000000182,2.0,TP,1.7826086956521912
XAUUSD,londres,A,2,2025-08-14 09:35:00,-1,38.20000000000164,2.0,TP,1.8691099476439847
XAUUSD,londres,A,2,2025-08-14 10:55:00,1,8.969999999999345,-1.0,SL,-1.5574136008919024
XAUUSD,londres,A,2,2025-08-15 08:05:00,-1,9.200000000000728,2.0,TP,1.4565217391304777
XAUUSD,londres,A,2,2025-08-15 09:00:00,-1,15.899999999996908,-1.0,SL,-1.3144654088050927
XAUUSD,londres,A,2,2025-08-15 09:20:00,1,24.599999999995816,-1.0,SL,-1.2032520325203597
XAUUSD,londres,A,2,2025-08-15 09:40:00,-1,22.5,-1.0,SL,-1.2222222222222223
XAUUSD,londres,A,2,2025-08-15 09:50:00,1,11.50000000000091,2.0,TP,1.5652173913043823
XAUUSD,londres,A,2,2025-08-15 10:30:00,-1,25.4300000000012,-1.0,SL,-1.1966181675186696
XAUUSD,londres,A,2,2025-08-15 11:05:00,1,10.69999999999709,-1.0,SL,-1.4672897196262953
XAUUSD,londres,A,2,2025-08-18 08:35:00,-1,10.99999999999909,-1.0,SL,-1.4545454545454921
XAUUSD,londres,A,2,2025-08-18 09:10:00,1,12.399999999997817,2.0,TP,1.5967741935483162
XAUUSD,londres,A,2,2025-08-18 09:55:00,-1,18.840000000000146,-1.0,SL,-1.2653927813163461
XAUUSD,londres,A,2,2025-08-19 08:05:00,-1,6.399999999998727,-1.0,SL,-1.7812500000001554
XAUUSD,londres,A,2,2025-08-19 08:35:00,1,14.200000000000728,-1.0,SL,-1.35211267605632
XAUUSD,londres,A,2,2025-08-19 08:45:00,-1,16.50000000000091,-1.0,SL,-1.3030303030302863
XAUUSD,londres,A,2,2025-08-19 09:45:00,1,15.900000000001455,-1.0,SL,-1.3144654088050027
XAUUSD,londres,A,2,2025-08-19 10:45:00,1,8.099999999999454,-1.0,SL,-1.6172839506173255
XAUUSD,londres,A,2,2025-08-19 11:00:00,-1,9.899999999997817,-1.0,SL,-1.5050505050506164
