i,alcista,d,vuelve,base,r3,velas
13689,True,0.8099229815980383,1.0,0.8773572347694901,1.078571428571305,13.0
13690,True,0.4103748489591911,1.0,0.9376580733904246,0.6158940397350574,9.0
13692,True,0.44398757825231566,1.0,0.9326440963748502,0.7544910179640679,5.0
13699,False,0.2433147375961597,1.0,0.9552735501619559,0.4652173913044091,1.0
13701,True,0.34287739730716044,1.0,0.9483515995917824,1.214999999999965,1.0
13703,False,1.783779636369303,0.0,0.6919731996272795,1.5428571428571771,
13704,False,0.622242897764064,0.0,0.8865865021963881,0.5987654320987482,
13711,True,0.14418375348484067,1.0,0.9768824599547411,0.5446428571428519,1.0
13715,False,3.295227000017534,1.0,0.48999423170785816,1.101587301587259,19.0
13716,False,0.42915033145333875,1.0,0.92226117051959,0.5028818443804064,1.0
13719,True,0.25887768731427074,1.0,0.9606868704796556,0.5470852017937327,10.0
13726,True,0.16426053283361625,1.0,0.974308914229933,0.7272727272727043,1.0
13734,True,0.8049258150709871,0.0,0.8779340639836712,3.0493827160494336,
13735,True,0.3296407691255783,0.0,0.9504814305364512,0.6518218623481407,
13739,True,0.46943131297059454,0.0,0.9289612636996938,3.0689655172418546,
13740,True,0.800555841928805,0.0,0.8785996361538803,1.629213483146314,
13741,True,0.3089882953599655,1.0,0.9537205484314683,0.6344827586205798,3.0
13760,False,0.21036151977912074,1.0,0.961840528908018,0.4631578947368347,1.0
13767,True,0.1930961618681289,1.0,0.9702711097306651,0.6123778501628023,1.0
13769,False,1.2733683567591851,1.0,0.7725518037005813,0.7421874999999709,1.0
13775,False,0.4469337263723558,1.0,0.9191995385366286,1.1749999999997294,3.0
13776,False,0.30447603771363196,1.0,0.944003194746417,0.7553191489362054,1.0
13779,True,0.4245201282934028,1.0,0.935483870967742,1.1318681318680246,1.0
13782,True,1.5981889460707117,1.0,0.7584416736921507,0.8421052631578981,24.0
13783,True,0.0991409383174786,1.0,0.9835381816568309,0.597222222222204,20.0
13785,True,0.6255931877660443,1.0,0.9050450370501841,2.146067415730037,1.0
13786,True,0.1951050773496081,1.0,0.9698273949505258,0.9842931937174059,1.0
13787,False,0.30112511197741537,1.0,0.9449349957847096,0.7074468085106276,1.0
13792,True,0.033006533384730516,1.0,0.9927230776057151,1.3787878787878405,1.0
13806,False,0.4032708198960789,1.0,0.9275857478812619,0.8932038834952942,11.0
13807,False,0.11977474417929967,1.0,0.9773705462128943,0.45652173913051347,10.0
13808,False,1.1810883778468473,1.0,0.7893242223898478,5.190476190475284,8.0
13809,False,0.047113368060415786,1.0,0.9894395882326841,0.7293577981651049,1.0
13812,False,0.4291193689052823,1.0,0.92226117051959,0.5680473372781594,3.0
13816,True,1.5807337213719599,0.0,0.7612370768070285,1.1807228915662984,
13817,True,0.7221171741264651,0.0,0.8905799352176421,0.6734693877551468,
13818,True,0.45317670244522024,0.0,0.9317122953365576,0.5959595959595473,
13820,True,0.8875702272273557,0.0,0.8646226205794915,0.7555555555555182,
13821,True,0.6706430033462742,0.0,0.8980343435239828,0.9117647058825489,
13822,True,0.2652432826184654,1.0,0.9596219550073213,0.6322580645160505,9.0
13823,True,0.6762311701869046,1.0,0.8970581710076763,1.3061224489795642,4.0
13824,True,0.0,1.0,0.9972045968851222,0.6406249999998862,2.0
13827,False,0.5401946011274967,1.0,0.8998535741225541,1.0462962962961897,5.0
13828,False,0.3307762057771588,1.0,0.9393441895549541,0.6548672566372203,2.0
13833,True,1.5961600634946813,1.0,0.7586635310822203,1.572052401746812,4.0
13834,True,0.21314269035504985,1.0,0.9675200780938014,0.33611111111108816,3.0
13837,False,1.1162818468809934,1.0,0.7996627767670941,1.1780104712042054,1.0
13838,True,0.0972265676596927,1.0,0.9837600390469007,0.9422222222223336,1.0
13839,True,0.1325480022451553,1.0,0.9784354616852288,0.5,12.0
13856,False,1.2338204139252498,1.0,0.7802724408750056,0.36661466458659353,19.0
13861,False,0.6420695959644652,1.0,0.8839242135155522,1.6142857142859999,6.0
13862,False,0.1198905262912817,1.0,0.9773705462128943,0.8407079646017195,3.0
