ts,dir,entrada,rr,riesgo_pips,motivo,pips,R,b
2024-02-19 10:15:00,largo,1.07771,3.0,5.999999999999339,SL,-7.199999999999339,-1.2000000000000222,-1.0
2024-02-23 08:15:00,corto,1.08265,3.0,6.900000000000794,SL,-8.100000000000794,-1.1739130434782408,-0.9999999999999999
2024-03-01 12:45:00,corto,1.08128,3.0,12.900000000000134,SL,-14.100000000000133,-1.0930232558139525,-1.0
2024-03-04 13:30:00,largo,1.0847,3.0,7.900000000000684,TP,22.500000000002053,2.848101265822798,3.0
2024-03-07 08:45:00,largo,1.08976,3.0,11.000000000001009,SL,-12.200000000001008,-1.109090909090899,-1.0
2024-03-08 09:45:00,largo,1.09351,3.0,9.999999999998899,SL,-11.199999999998898,-1.1200000000000132,-1.0
2024-03-15 12:15:00,corto,1.08843,3.0,16.300000000000203,SL,-17.500000000000203,-1.0736196319018396,-1.0
2024-03-22 13:00:00,corto,1.08228,3.0,9.900000000000464,SL,-11.100000000000463,-1.1212121212121156,-1.0
2024-04-08 12:30:00,largo,1.08294,3.0,9.600000000000719,TP,27.600000000002158,2.8750000000000093,3.0
2024-04-11 13:30:00,corto,1.07377,3.0,19.700000000000273,TP,57.900000000000816,2.9390862944162444,3.0
2024-04-15 06:45:00,corto,1.06543,3.0,11.499999999999844,TP,33.29999999999953,2.895652173913042,3.0
2024-05-02 12:30:00,largo,1.07101,3.0,17.700000000000493,SL,-18.900000000000492,-1.0677966101694896,-1.0
2024-05-03 07:30:00,largo,1.07327,3.0,9.299999999998754,TP,26.699999999996262,2.8709677419354667,3.0
2024-05-13 06:45:00,corto,1.077,3.0,6.699999999999484,SL,-7.899999999999484,-1.1791044776119541,-1.0
2024-05-27 06:45:00,largo,1.08511,3.0,7.900000000000684,SL,-9.100000000000684,-1.151898734177202,-0.9999999999999999
2024-05-29 07:30:00,corto,1.08547,3.0,5.1000000000001044,TP,14.100000000000314,2.764705882352946,3.0
2024-06-11 07:30:00,largo,1.07679,3.0,7.899999999998464,SL,-9.099999999998463,-1.1518987341772446,-0.9999999999999999
2024-07-08 06:30:00,largo,1.08285,3.0,14.899999999999913,SL,-16.099999999999913,-1.0805369127516782,-1.0
2024-07-15 07:45:00,largo,1.08956,3.0,12.900000000000134,SL,-14.100000000000133,-1.0930232558139525,-1.0
2024-07-17 07:15:00,largo,1.09061,3.0,12.100000000001554,TP,35.100000000004655,2.900826446281004,2.9999999999999996
2024-07-17 15:15:00,largo,1.09334,3.0,6.800000000000139,SL,-8.000000000000139,-1.1764705882352904,-0.9999999999999999
2024-07-19 12:30:00,corto,1.08852,3.0,9.900000000000464,SL,-11.100000000000463,-1.1212121212121156,-1.0
2024-07-30 07:45:00,corto,1.08187,3.0,9.099999999999664,SL,-10.299999999999663,-1.1318681318681367,-1.0
2024-07-31 06:45:00,largo,1.08252,3.0,10.599999999998388,SL,-11.799999999998388,-1.1132075471698284,-1.0
2024-08-02 06:45:00,corto,1.07961,3.0,13.600000000000279,SL,-14.800000000000278,-1.0882352941176452,-1.0
2024-08-05 06:30:00,largo,1.09136,3.0,22.300000000001763,TP,65.70000000000529,2.946188340807179,3.0
2024-08-14 06:30:00,largo,1.09947,3.0,9.399999999999409,TP,26.999999999998227,2.872340425531907,3.0
2024-08-21 14:00:00,largo,1.11217,3.0,23.500000000000743,SL,-24.700000000000742,-1.0510638297872323,-1.0
2024-08-27 08:45:00,corto,1.11666,3.0,8.300000000001084,SL,-9.500000000001084,-1.144578313252993,-1.0
2024-08-29 06:30:00,corto,1.11301,3.0,10.799999999999699,TP,31.199999999999097,2.8888888888888857,3.0
2024-08-30 08:45:00,corto,1.10748,3.0,21.199999999998997,SL,-22.399999999998997,-1.0566037735849083,-1.0
2024-09-12 06:45:00,corto,1.1008,3.0,16.799999999999038,SL,-17.999999999999037,-1.0714285714285754,-1.0
2024-09-13 07:15:00,largo,1.10814,3.0,9.399999999999409,TP,26.999999999998227,2.872340425531907,3.0
