par,ema,fib,rr,ts,lado,R
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.1166401796258805
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.1166401796258805
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.1166401796258805
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.1166401796258805
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.1166401796258805
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.1166401796258805
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.0700715605812452
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.0700715605812452
GBPUSD,10,0.786,1.0,2024-03-22 04:00:00,1,-1.0700715605812452
GBPUSD,10,0.786,1.0,2024-03-19 04:00:00,1,-1.1175571621701117
GBPUSD,10,0.786,1.0,2024-03-19 04:00:00,1,-1.1175571621701117
GBPUSD,10,0.786,1.0,2024-03-19 04:00:00,1,-1.1175571621701117
GBPUSD,10,0.786,1.0,2024-03-19 04:00:00,1,-1.1047147831095059
GBPUSD,10,0.786,1.0,2024-03-19 04:00:00,1,-1.1047147831095059
GBPUSD,10,0.786,1.0,2024-03-12 08:00:00,1,0.9561744694371698
GBPUSD,10,0.786,1.0,2024-03-12 08:00:00,1,0.9561744694371698
GBPUSD,10,0.786,1.0,2024-03-12 08:00:00,1,0.9561744694371698
GBPUSD,10,0.786,1.0,2024-03-12 08:00:00,1,0.9561744694371698
GBPUSD,10,0.786,1.0,2024-03-21 04:00:00,-1,0.919084031233561
GBPUSD,10,0.786,1.0,2024-03-21 04:00:00,-1,0.919084031233561
GBPUSD,10,0.786,1.0,2024-03-21 04:00:00,-1,0.919084031233561
GBPUSD,10,0.786,1.0,2024-03-21 04:00:00,-1,0.9196924219761657
GBPUSD,10,0.786,1.0,2024-03-21 04:00:00,-1,0.9196924219761657
GBPUSD,10,0.786,1.0,2024-04-24 00:00:00,-1,0.9217925155437404
GBPUSD,10,0.786,1.0,2024-04-24 00:00:00,-1,0.9217925155437404
GBPUSD,10,0.786,1.0,2024-05-08 04:00:00,1,0.9047562354902116
GBPUSD,10,0.786,1.0,2024-05-13 08:00:00,-1,-1.076920118456981
GBPUSD,10,0.786,1.0,2024-05-30 00:00:00,1,0.9008403777981614
GBPUSD,10,0.786,1.0,2024-05-30 00:00:00,1,0.9008403777981614
GBPUSD,10,0.786,1.0,2024-05-30 00:00:00,1,0.9008403777981614
GBPUSD,10,0.786,1.0,2024-05-30 00:00:00,1,0.9008403777981614
GBPUSD,10,0.786,1.0,2024-05-30 00:00:00,1,0.9008403777981614
GBPUSD,10,0.786,1.0,2024-05-30 00:00:00,1,0.9008403777981614
GBPUSD,10,0.786,1.0,2024-05-29 20:00:00,1,0.9267714445247932
GBPUSD,10,0.786,1.0,2024-05-29 20:00:00,1,0.9267714445247932
GBPUSD,10,0.786,1.0,2024-05-29 20:00:00,1,0.9267714445247932
GBPUSD,10,0.786,1.0,2024-05-29 20:00:00,1,0.9267714445247932
GBPUSD,10,0.786,1.0,2024-05-29 20:00:00,1,0.9267714445247932
GBPUSD,10,0.786,1.0,2024-06-10 04:00:00,1,-1.1339898837637672
GBPUSD,10,0.786,1.0,2024-06-10 04:00:00,1,-1.1339898837637672
GBPUSD,10,0.786,1.0,2024-06-12 12:00:00,-1,-1.0582746337803481
GBPUSD,10,0.786,1.0,2024-06-12 12:00:00,-1,-1.0582746337803481
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1513488970449126
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1513488970449126
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1513488970449126
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1639613051319972
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1639613051319972
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1639613051319972
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1639613051319972
GBPUSD,10,0.786,1.0,2024-06-14 08:00:00,1,-1.1639613051319972
GBPUSD,10,0.786,1.0,2024-07-05 12:00:00,-1,-1.107887958355248
GBPUSD,10,0.786,1.0,2024-07-05 12:00:00,-1,-1.107887958355248
GBPUSD,10,0.786,1.0,2024-07-05 12:00:00,-1,-1.107887958355248
GBPUSD,10,0.786,1.0,2024-07-05 12:00:00,-1,-1.107887958355248
GBPUSD,10,0.786,1.0,2024-07-05 12:00:00,-1,-1.107887958355248
GBPUSD,10,0.786,1.0,2024-07-03 12:00:00,-1,0.9503213587108387
GBPUSD,10,0.786,1.0,2024-07-03 12:00:00,-1,0.9503213587108387
GBPUSD,10,0.786,1.0,2024-07-03 12:00:00,-1,0.9503213587108387
GBPUSD,10,0.786,1.0,2024-07-03 12:00:00,-1,0.9503213587108387
GBPUSD,10,0.786,1.0,2024-07-03 12:00:00,-1,0.9503213587108387
GBPUSD,10,0.786,1.0,2024-07-03 12:00:00,-1,0.9496522861008853
GBPUSD,10,0.786,1.0,2024-07-03 12:00:00,-1,0.9496522861008853
GBPUSD,10,0.786,1.0,2024-08-16 08:00:00,-1,-1.1143216439452337
GBPUSD,10,0.786,1.0,2024-08-16 08:00:00,-1,-1.1143216439452337
GBPUSD,10,0.786,1.0,2024-08-16 08:00:00,-1,-1.1143216439452337
GBPUSD,10,0.786,1.0,2024-08-16 08:00:00,-1,-1.1173726140348286
GBPUSD,10,0.786,1.0,2024-08-16 08:00:00,-1,-1.1173726140348286
GBPUSD,10,0.786,1.0,2024-08-12 04:00:00,-1,-1.0573801651114225
GBPUSD,10,0.786,1.0,2024-08-12 04:00:00,-1,-1.0573801651114225
GBPUSD,10,0.786,1.0,2024-08-12 04:00:00,-1,-1.0573801651114225
GBPUSD,10,0.786,1.0,2024-08-12 04:00:00,-1,-1.0573801651114225
GBPUSD,10,0.786,1.0,2024-09-03 12:00:00,1,0.8477263642765962
GBPUSD,10,0.786,1.0,2024-09-03 12:00:00,1,0.9486494813597615
GBPUSD,10,0.786,1.0,2024-09-03 12:00:00,1,0.9486494813597615
GBPUSD,10,0.786,1.0,2024-09-06 12:00:00,-1,-1.0915132865852963
GBPUSD,10,0.786,1.0,2024-09-06 12:00:00,-1,-1.0915132865852963
GBPUSD,10,0.786,1.0,2024-09-06 12:00:00,-1,-1.0915132865852963
GBPUSD,10,0.786,1.0,2024-09-06 12:00:00,-1,-1.0915132865852963
GBPUSD,10,0.786,1.0,2024-09-16 12:00:00,-1,0.941861310155377
GBPUSD,10,0.786,1.0,2024-09-16 12:00:00,-1,0.941861310155377
GBPUSD,10,0.786,1.0,2024-10-03 04:00:00,1,-1.04922077362751
GBPUSD,10,0.786,1.0,2024-10-03 04:00:00,1,-1.04922077362751
GBPUSD,10,0.786,1.0,2024-10-03 04:00:00,1,-1.046438729900738
GBPUSD,10,0.786,1.0,2024-10-03 04:00:00,1,-1.046438729900738
GBPUSD,10,0.786,1.0,2024-10-03 04:00:00,1,-1.046438729900738
GBPUSD,10,0.786,1.0,2024-10-03 04:00:00,1,-1.046438729900738
GBPUSD,10,0.786,1.0,2024-10-01 12:00:00,1,-1.11792800495298
GBPUSD,10,0.786,1.0,2024-10-01 12:00:00,1,-1.11792800495298
GBPUSD,10,0.786,1.0,2024-10-01 12:00:00,1,-1.0673570767028704
GBPUSD,10,0.786,1.0,2024-10-01 12:00:00,1,-1.0673570767028704
GBPUSD,10,0.786,1.0,2024-10-01 12:00:00,1,-1.0673570767028704
GBPUSD,10,0.786,1.0,2024-10-01 12:00:00,1,-1.0673570767028704
GBPUSD,10,0.786,1.0,2024-11-05 16:00:00,-1,-1.0741729713692365
GBPUSD,10,0.786,1.0,2024-11-29 04:00:00,-1,0.9465190592702531
GBPUSD,10,0.786,1.0,2024-11-29 04:00:00,-1,0.9465190592702531
GBPUSD,10,0.786,1.0,2024-11-29 00:00:00,-1,-1.089326589175856
GBPUSD,10,0.786,1.0,2024-11-29 00:00:00,-1,-1.089326589175856
GBPUSD,10,0.786,1.0,2024-11-29 00:00:00,-1,-1.089326589175856
GBPUSD,10,0.786,1.0,2024-12-05 08:00:00,-1,-1.0958543014617759
GBPUSD,10,0.786,1.0,2024-12-13 04:00:00,1,-1.1184886769258011
GBPUSD,10,0.786,1.0,2024-12-13 04:00:00,1,-1.1184886769258011
GBPUSD,10,0.786,1.0,2024-12-13 04:00:00,1,-1.0815336479173279
GBPUSD,10,0.786,1.0,2024-12-13 04:00:00,1,-1.0815336479173279
GBPUSD,10,0.786,1.0,2024-12-13 04:00:00,1,-1.0815336479173279
GBPUSD,10,0.786,1.0,2024-12-13 04:00:00,1,-1.0815336479173279
GBPUSD,10,0.786,1.0,2024-12-13 04:00:00,1,-1.0815336479173279
GBPUSD,10,0.786,1.0,2024-12-13 00:00:00,1,-1.052950676444891
GBPUSD,10,0.786,1.0,2024-12-13 00:00:00,1,-1.052950676444891
GBPUSD,10,0.786,1.0,2024-12-13 00:00:00,1,-1.052950676444891
GBPUSD,10,0.786,1.0,2024-12-13 00:00:00,1,-1.052950676444891
GBPUSD,10,0.786,1.0,2025-01-07 04:00:00,-1,-1.117188644420365
GBPUSD,10,0.786,1.0,2025-01-07 04:00:00,-1,-1.117188644420365
GBPUSD,10,0.786,1.0,2025-01-07 04:00:00,-1,-1.117188644420365
GBPUSD,10,0.786,1.0,2025-01-24 12:00:00,-1,-1.0431178518686208
GBPUSD,10,0.786,1.0,2025-01-24 12:00:00,-1,-1.0431178518686208
GBPUSD,10,0.786,1.0,2025-01-24 12:00:00,-1,-1.0431178518686208
GBPUSD,10,0.786,1.0,2025-01-24 12:00:00,-1,-1.0431178518686208
GBPUSD,10,0.786,1.0,2025-01-24 12:00:00,-1,-1.0431178518686208
GBPUSD,10,0.786,1.0,2025-02-03 00:00:00,1,0.942926446457875
GBPUSD,10,0.786,1.0,2025-02-03 00:00:00,1,0.942926446457875
GBPUSD,10,0.786,1.0,2025-02-05 04:00:00,-1,-1.0687190764156147
GBPUSD,10,0.786,1.0,2025-02-05 04:00:00,-1,-1.0687190764156147
GBPUSD,10,0.786,1.0,2025-02-13 04:00:00,-1,0.9606078213170769
GBPUSD,10,0.786,1.0,2025-02-13 04:00:00,-1,0.9606078213170769
GBPUSD,10,0.786,1.0,2025-02-13 04:00:00,-1,0.9606078213170769
GBPUSD,10,0.786,1.0,2025-02-13 04:00:00,-1,0.9606078213170769
GBPUSD,10,0.786,1.0,2025-02-13 04:00:00,-1,0.9606078213170769
GBPUSD,10,0.786,1.0,2025-02-12 08:00:00,-1,0.9428828455766339
GBPUSD,10,0.786,1.0,2025-02-12 08:00:00,-1,0.9428828455766339
GBPUSD,10,0.786,1.0,2025-02-12 08:00:00,-1,0.9428828455766339
GBPUSD,10,0.786,1.0,2025-04-02 20:00:00,-1,-1.0950017219062076
GBPUSD,10,0.786,1.0,2025-04-02 20:00:00,-1,-1.0950017219062076
GBPUSD,10,0.786,1.0,2025-04-02 20:00:00,-1,-1.0950017219062076
GBPUSD,10,0.786,1.0,2025-04-02 20:00:00,-1,-1.0950017219062076
GBPUSD,10,0.786,1.0,2025-04-02 20:00:00,-1,-1.0950017219062076
GBPUSD,10,0.786,1.0,2025-04-02 20:00:00,-1,-1.0950017219062076
GBPUSD,10,0.786,1.0,2025-04-02 20:00:00,-1,-1.0950017219062076
GBPUSD,10,0.786,1.0,2025-04-14 08:00:00,-1,0.941451562145505
GBPUSD,10,0.786,1.0,2025-04-14 08:00:00,-1,0.941451562145505
GBPUSD,10,0.786,1.0,2025-04-11 04:00:00,-1,-1.0258171115815562
GBPUSD,10,0.786,1.0,2025-04-11 04:00:00,-1,-1.0258171115815562
GBPUSD,10,0.786,1.0,2025-04-10 08:00:00,-1,-1.0331117604695255
GBPUSD,10,0.786,1.0,2025-04-10 08:00:00,-1,-1.0331117604695255
GBPUSD,10,0.786,1.0,2025-05-09 00:00:00,1,0.8945467487444447
GBPUSD,10,0.786,1.0,2025-05-09 00:00:00,1,0.8945467487444447
GBPUSD,10,0.786,1.0,2025-05-09 00:00:00,1,0.8945467487444447
GBPUSD,10,0.786,1.0,2025-05-09 00:00:00,1,0.9087101890840188
GBPUSD,10,0.786,1.0,2025-05-09 00:00:00,1,0.9087101890840188
GBPUSD,10,0.786,1.0,2025-05-01 12:00:00,1,0.9285216490055559
GBPUSD,10,0.786,1.0,2025-05-01 04:00:00,1,0.8724123632420087
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.1173726140348286
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.1173726140348286
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.1173726140348286
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.1173726140348286
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.1173726140348286
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.055423539762925
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.055423539762925
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.055423539762925
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.055423539762925
GBPUSD,10,0.786,1.0,2025-05-21 00:00:00,-1,-1.055423539762925
GBPUSD,10,0.786,1.0,2025-05-14 04:00:00,-1,-1.051849067364901
GBPUSD,10,0.786,1.0,2025-05-14 04:00:00,-1,-1.051849067364901
GBPUSD,10,0.786,1.0,2025-05-28 20:00:00,1,0.9630601012153218
GBPUSD,10,0.786,1.0,2025-05-28 20:00:00,1,0.9630601012153218
GBPUSD,10,0.786,1.0,2025-05-28 20:00:00,1,0.9630601012153218
GBPUSD,10,0.786,1.0,2025-06-12 00:00:00,-1,0.9313440265012067
GBPUSD,10,0.786,1.0,2025-06-24 04:00:00,-1,-1.0351676176576607
GBPUSD,10,0.786,1.0,2025-06-24 04:00:00,-1,-1.0351676176576607
GBPUSD,10,0.786,1.0,2025-06-19 12:00:00,1,0.8879065140327016
GBPUSD,10,0.786,1.0,2025-07-14 16:00:00,1,-1.0269040500684372
GBPUSD,10,0.786,1.0,2025-07-14 16:00:00,1,-1.0269040500684372
GBPUSD,10,0.786,1.0,2025-07-14 16:00:00,1,-1.0269040500684372
GBPUSD,10,0.786,1.0,2025-07-14 16:00:00,1,-1.0269040500684372
GBPUSD,10,0.786,1.0,2025-07-14 16:00:00,1,-1.0283958811774356
GBPUSD,10,0.786,1.0,2025-07-14 16:00:00,1,-1.0283958811774356
GBPUSD,10,0.786,1.0,2025-07-23 16:00:00,-1,0.9623153451914389
GBPUSD,10,0.786,1.0,2025-07-23 16:00:00,-1,0.9623153451914389
GBPUSD,10,0.786,1.0,2025-07-23 16:00:00,-1,0.9623153451914389
GBPUSD,10,0.786,1.0,2025-07-23 16:00:00,-1,0.9623153451914389
GBPUSD,10,0.786,1.0,2025-07-28 12:00:00,1,-1.0738797975693526
GBPUSD,10,0.786,1.0,2025-07-25 12:00:00,1,0.9311543691158491
GBPUSD,10,0.786,1.0,2025-07-25 12:00:00,1,0.9311543691158491
GBPUSD,10,0.786,1.0,2025-07-25 12:00:00,1,0.9311543691158491
GBPUSD,10,0.786,1.0,2025-07-25 12:00:00,1,0.9311543691158491
GBPUSD,10,0.786,1.0,2025-08-13 08:00:00,-1,-1.0433428145740218
GBPUSD,10,0.786,1.0,2025-08-13 08:00:00,-1,-1.0433428145740218
GBPUSD,10,0.786,1.0,2025-08-13 08:00:00,-1,-1.0433428145740218
GBPUSD,10,0.786,1.0,2025-08-07 08:00:00,-1,-1.0515985887785972
GBPUSD,10,0.786,1.0,2025-08-07 08:00:00,-1,-1.0515985887785972
GBPUSD,10,0.786,1.0,2025-08-07 08:00:00,-1,-1.0515985887785972
GBPUSD,10,0.786,1.0,2025-08-07 08:00:00,-1,-1.0515985887785972
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-08-21 04:00:00,1,0.9278317035326347
GBPUSD,10,0.786,1.0,2025-09-01 12:00:00,-1,0.9043908502043648
GBPUSD,10,0.786,1.0,2025-09-01 12:00:00,-1,0.9043908502043648
GBPUSD,10,0.786,1.0,2025-09-05 08:00:00,-1,-1.042456760443036
GBPUSD,10,0.786,1.0,2025-09-05 08:00:00,-1,-1.042456760443036
GBPUSD,10,0.786,1.0,2025-09-05 08:00:00,-1,-1.042456760443036
GBPUSD,10,0.786,1.0,2025-09-05 08:00:00,-1,-1.042456760443036
GBPUSD,10,0.786,1.0,2025-09-25 12:00:00,1,-1.0598130841121498
GBPUSD,10,0.786,1.0,2025-09-25 12:00:00,1,-1.0598130841121498
GBPUSD,10,0.786,1.0,2025-09-25 12:00:00,1,-1.0598130841121498
GBPUSD,10,0.786,1.0,2025-09-22 04:00:00,1,0.9570308303792034
GBPUSD,10,0.786,1.0,2025-09-22 04:00:00,1,0.9570308303792034
GBPUSD,10,0.786,1.0,2025-09-22 04:00:00,1,0.9570308303792034
GBPUSD,10,0.786,1.0,2025-09-19 04:00:00,1,-1.1460280373831866
GBPUSD,10,0.786,1.0,2025-09-19 04:00:00,1,-1.1460280373831866
GBPUSD,10,0.786,1.0,2025-09-19 04:00:00,1,-1.0823418008151853
GBPUSD,10,0.786,1.0,2025-09-19 04:00:00,1,-1.0823418008151853
GBPUSD,10,0.786,1.0,2025-09-19 04:00:00,1,-1.0823418008151853
GBPUSD,10,0.786,1.0,2025-10-01 12:00:00,-1,0.9319687396358654
GBPUSD,10,0.786,1.0,2025-10-01 12:00:00,-1,0.9319687396358654
GBPUSD,10,0.786,1.0,2025-10-01 12:00:00,-1,0.9319687396358654
GBPUSD,10,0.786,1.0,2025-10-01 12:00:00,-1,0.9319687396358654
GBPUSD,10,0.786,1.0,2025-10-17 04:00:00,-1,0.923473536192237
GBPUSD,10,0.786,1.0,2025-10-17 04:00:00,-1,0.923473536192237
GBPUSD,10,0.786,1.0,2025-10-17 04:00:00,-1,0.923473536192237
GBPUSD,10,0.786,1.0,2025-10-17 04:00:00,-1,0.923473536192237
GBPUSD,10,0.786,1.0,2025-10-17 04:00:00,-1,0.923473536192237
GBPUSD,10,0.786,1.0,2025-10-17 04:00:00,-1,0.9293990980734802
GBPUSD,10,0.786,1.0,2025-10-17 04:00:00,-1,0.9293990980734802
GBPUSD,10,0.786,1.0,2025-10-16 00:00:00,-1,-1.1106011170712868
GBPUSD,10,0.786,1.0,2025-10-15 12:00:00,-1,-1.0537500755860432
GBPUSD,10,0.786,1.0,2025-10-15 12:00:00,-1,-1.0537500755860432
GBPUSD,10,0.786,1.0,2025-10-15 12:00:00,-1,-1.0537500755860432
GBPUSD,10,0.786,1.0,2025-10-22 04:00:00,1,-1.0624093114692728
GBPUSD,10,0.786,1.0,2025-10-22 04:00:00,1,-1.0624093114692728
GBPUSD,10,0.786,1.0,2025-10-22 04:00:00,1,-1.0624093114692728
GBPUSD,10,0.786,1.0,2025-10-22 04:00:00,1,-1.0624093114692728
GBPUSD,10,0.786,1.0,2025-10-21 12:00:00,1,0.9453462316226717
GBPUSD,10,0.786,1.0,2025-11-20 00:00:00,1,0.9435725621583493
GBPUSD,10,0.786,1.0,2025-11-20 00:00:00,1,0.9435725621583493
GBPUSD,10,0.786,1.0,2025-11-20 00:00:00,1,0.9435725621583493
GBPUSD,10,0.786,1.0,2025-11-20 00:00:00,1,0.9435725621583493
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1155585087174384
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1544759403722957
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1544759403722957
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1544759403722957
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.1738752445120766
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.0537887447051715
GBPUSD,10,0.786,1.0,2025-11-25 12:00:00,-1,-1.0537887447051715
GBPUSD,10,0.786,1.0,2025-12-08 04:00:00,1,-1.1775922924945135
GBPUSD,10,0.786,1.0,2025-12-08 20:00:00,1,-1.2459419576979958
GBPUSD,10,0.786,1.0,2026-01-12 00:00:00,1,0.9537623035620356
GBPUSD,10,0.786,1.0,2026-01-12 00:00:00,1,0.9537623035620356
GBPUSD,10,0.786,1.0,2026-01-23 12:00:00,-1,-1.0983767830791984
GBPUSD,10,0.786,1.0,2026-01-15 12:00:00,1,-1.0785360873321324
GBPUSD,10,0.786,1.0,2026-01-15 12:00:00,1,-1.0785360873321324
GBPUSD,10,0.786,1.0,2026-01-15 12:00:00,1,-1.0785360873321324
GBPUSD,10,0.786,1.0,2026-01-15 12:00:00,1,-1.0785360873321324
GBPUSD,10,0.786,1.0,2026-01-20 04:00:00,-1,0.902266202431125
GBPUSD,10,0.786,1.0,2026-01-20 04:00:00,-1,0.902266202431125
GBPUSD,10,0.786,1.0,2026-01-20 04:00:00,-1,-1.1907304978065771
GBPUSD,10,0.786,1.0,2026-01-20 04:00:00,-1,-1.1907304978065771
GBPUSD,10,0.786,1.0,2026-01-20 04:00:00,-1,-1.1907304978065771
GBPUSD,10,0.786,1.0,2026-01-20 04:00:00,-1,-1.1907304978065771
GBPUSD,10,0.786,1.0,2026-02-05 12:00:00,1,0.9625981214906516
GBPUSD,10,0.786,1.0,2026-02-05 12:00:00,1,0.9625981214906516
GBPUSD,10,0.786,1.0,2026-02-05 12:00:00,1,0.9625981214906516
GBPUSD,10,0.786,1.0,2026-02-02 12:00:00,1,-1.106353279004529
GBPUSD,10,0.786,1.0,2026-02-02 12:00:00,1,-1.106353279004529
GBPUSD,10,0.786,1.0,2026-02-02 12:00:00,1,-1.106353279004529
GBPUSD,10,0.786,1.0,2026-02-02 12:00:00,1,-1.106353279004529
GBPUSD,10,0.786,1.0,2026-02-09 16:00:00,-1,0.8664886515353853
GBPUSD,10,0.786,1.0,2026-02-17 12:00:00,1,-1.0650708051698767
GBPUSD,10,0.786,1.0,2026-02-17 12:00:00,1,-1.0650708051698767
GBPUSD,10,0.786,1.0,2026-03-10 04:00:00,-1,0.9576634455604839
GBPUSD,10,0.786,1.0,2026-03-10 04:00:00,-1,0.9576634455604839
GBPUSD,10,0.786,1.0,2026-03-13 04:00:00,1,-1.0558791891929669
GBPUSD,10,0.786,1.0,2026-03-13 04:00:00,1,-1.0373271867899094
GBPUSD,10,0.786,1.0,2026-03-13 04:00:00,1,-1.0373271867899094
GBPUSD,10,0.786,1.0,2026-03-13 04:00:00,1,-1.0377607854243374
GBPUSD,10,0.786,1.0,2026-03-13 04:00:00,1,-1.0377607854243374
GBPUSD,10,0.786,1.0,2026-03-29 20:00:00,1,0.9384132165237317
GBPUSD,10,0.786,1.0,2026-03-29 20:00:00,1,0.9384132165237317
GBPUSD,10,0.786,1.0,2026-03-29 20:00:00,1,0.9384132165237317
GBPUSD,10,0.786,1.0,2026-03-18 12:00:00,-1,-1.112769766425618
GBPUSD,10,0.786,1.0,2026-03-27 08:00:00,1,-1.0336179654407316
GBPUSD,10,0.786,1.0,2026-03-27 08:00:00,1,-1.0336179654407316
GBPUSD,10,0.786,1.0,2026-03-27 08:00:00,1,-1.0336179654407316
GBPUSD,10,0.786,1.0,2026-03-27 08:00:00,1,-1.0336179654407316
GBPUSD,10,0.786,1.0,2026-03-27 08:00:00,1,-1.0396218098252183
GBPUSD,10,0.786,1.0,2026-03-27 08:00:00,1,-1.0396218098252183
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9172938549334229
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9398500763152153
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9398500763152153
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9398500763152153
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9398500763152153
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9398500763152153
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9398500763152153
GBPUSD,10,0.786,1.0,2026-04-27 12:00:00,-1,0.9398500763152153
GBPUSD,10,0.786,1.0,2026-05-13 12:00:00,1,0.9526795220631724
GBPUSD,10,0.786,1.0,2026-05-13 12:00:00,1,0.9526795220631724
GBPUSD,10,0.786,1.0,2026-05-13 12:00:00,1,0.9526795220631724
GBPUSD,10,0.786,1.0,2026-05-28 00:00:00,1,-1.0936921743611383
GBPUSD,10,0.786,1.0,2026-07-13 20:00:00,1,0.8975803354243987
GBPUSD,10,0.786,1.0,2026-07-13 20:00:00,1,0.9312177045628475
GBPUSD,10,0.786,1.0,2026-07-13 20:00:00,1,0.9312177045628475
GBPUSD,10,0.786,1.0,2026-07-30 16:00:00,-1,0.863065283626037
GBPUSD,10,0.786,1.0,2026-07-30 16:00:00,-1,0.891011144110515
GBPUSD,10,0.786,1.0,2026-07-30 16:00:00,-1,0.891011144110515
GBPUSD,10,0.786,1.0,2026-07-30 16:00:00,-1,0.891011144110515
GBPUSD,10,0.786,2.0,2020-02-27 08:00:00,1,-1.0567271283309463
GBPUSD,10,0.786,2.0,2020-02-27 08:00:00,1,-1.0567271283309463
GBPUSD,10,0.786,2.0,2020-03-06 08:00:00,-1,-1.0597175360544635
GBPUSD,10,0.786,2.0,2020-03-06 08:00:00,-1,-1.0597175360544635
GBPUSD,10,0.786,2.0,2020-03-06 08:00:00,-1,-1.0597175360544635
GBPUSD,10,0.786,2.0,2020-03-05 04:00:00,-1,-1.0385393583196847
GBPUSD,10,0.786,2.0,2020-03-05 04:00:00,-1,-1.0385393583196847
GBPUSD,10,0.786,2.0,2020-03-05 04:00:00,-1,-1.0385393583196847
GBPUSD,10,0.786,2.0,2020-03-05 04:00:00,-1,-1.0385393583196847
GBPUSD,10,0.786,2.0,2020-03-12 08:00:00,1,-1.071138301750892
GBPUSD,10,0.786,2.0,2020-03-12 08:00:00,1,-1.071138301750892
GBPUSD,10,0.786,2.0,2020-03-26 08:00:00,-1,-1.0109999051258183
GBPUSD,10,0.786,2.0,2020-03-26 08:00:00,-1,-1.0109999051258183
GBPUSD,10,0.786,2.0,2020-03-26 08:00:00,-1,-1.0109999051258183
GBPUSD,10,0.786,2.0,2020-03-26 08:00:00,-1,-1.0113730385062651
