par,ts,R,neta,gana,tam,prof,cierre,cuerpo,mecha_a,mecha_b,envuelve,ob_tam,ob_cuerpo,ob_dist,fvg_hay,fvg_dist,fvg_tam,fvg_contra,d20,d50,d200,atr_rel,hora,dsem,ret5,ret20,K,RSI,racha,pos_dia,pos_sem,rr,cos,lado,ano
GBPUSD,2021-05-28 12:00:00,0.34563106796118814,0.3145631067961395,1,1.4151724137931208,0.3508771929824554,0.6530214424951096,0.45503597122300665,0.07374100719424834,0.47122302158274504,0,1.4151724137931208,0.5243664717348573,0.15242718446598358,0,,0.0,0,0.6225321842713543,1.122487898695991,4.435298203191166,1.0874456277186082,12,4,-0.4386206896551656,0.03862068965518029,69.25490196078385,56.26573710748756,0,0.7431457431457303,0.7545098039215633,0.34563106796118814,0.03106796116504862,1,2021
GBPUSD,2021-05-28 16:00:00,-1.0,-1.149532710280356,0,1.6027673681176058,0.14388489208635477,0.04856115107913525,0.11450381679395265,0.8167938931297775,0.06870229007626989,0,1.6027673681176058,0.45503597122300665,2.3457943925230986,0,,0.0,0,-0.6250861946174587,-1.1657420232189606,-4.628591320318282,1.0388560305457777,16,4,0.40069184202940145,-0.7437301816085357,69.20261437908475,56.555688076465486,1,0.7633477633477544,0.7654901960784283,4.943925233644292,0.14953271028035617,-1,2021
EURUSD,2021-05-28 16:00:00,-1.0,-1.1172131147540985,0,2.533640907343358,0.0971168437025743,0.08801213960546533,0.07086614173221738,0.8897637795275453,0.039370078740237326,0,2.533640907343358,0.5614567526555361,2.2254098360655945,1,1.8524590163933858,0.7535563244905633,0,0.234328901040964,0.05046530867317309,-3.2701773653652855,1.009019493744552,16,4,0.003844675124977116,2.4298346789695735,38.05721359721197,47.403483485976146,0,0.8312586445366547,0.44884241971621097,4.926229508196784,0.11721311475409847,-1,2021
NAS100,2021-05-28 16:00:00,0.18817736778062413,0.16695435637679318,1,1.25665533730128,0.18482462823443455,0.8123536217162003,0.7110872066843466,0.17296242557664085,0.11595036773901261,0,1.25665533730128,0.5124580264680126,0.3132374996462902,0,,0.0,0,-0.3757906969802413,-2.1070009549362516,-2.973538616715683,0.5931057182095602,16,4,0.16914263830603582,0.291123912052921,79.193875605319,55.37214867125551,0,0.3022075665429135,0.8241744573086052,0.18817736778062413,0.02122301140383095,-1,2021
USDJPY,2021-05-28 16:00:00,-1.0,-1.145631067961173,0,1.9475277497477295,0.1813471502590517,0.08549222797927881,0.009523809523855927,0.009523809523720585,0.9809523809524235,0,1.9475277497477295,0.5155440414508148,1.553398058252478,1,3.2912621359224947,2.5327951564077456,0,1.8755743832265852,3.140325804304654,4.355741117576317,0.8831458170880981,16,4,0.18163471241171425,4.91927346115038,81.77356169515802,67.02246587239081,1,0.22587719298244943,0.7846247712019553,3.4271844660195487,0.14563106796117292,1,2021
SPX500,2021-05-28 16:00:00,0.025348744519747488,-0.02247907532880094,1,0.8693779941097928,0.13771448788252663,0.9718733415885173,0.6541989618147157,0.23785820948585204,0.1079428286994323,1,0.4473767176482526,0.2578205568923935,0.9157433240334907,0,,0.0,0,-0.30766367758857477,-1.6469664232534298,-4.729342827622384,0.6602166504845107,16,4,0.8752220351103559,0.4147731204871578,79.83987986772017,55.40154632731052,1,0.09478613799563436,0.7842997217634629,0.025348744519747488,0.04782781984854843,-1,2021
EURUSD,2021-05-31 00:00:00,-1.0,-1.2648148148148222,0,0.4462809917355207,0.40740740740741505,0.09259259259258498,0.4822335025380676,0.2741116751268921,0.24365482233504027,1,2.7231404958677836,0.5614567526555361,6.175925925926261,1,3.0370370370368693,0.8099173553718777,0,-0.0377375805829501,-0.20137583714941173,-3.700200595364122,0.9388032198622952,0,0,-0.4462809917355207,2.0041322314049492,68.44509249867248,49.749461757209616,0,0.7258883248731078,0.7258883248731078,1.81481481481483,0.2648148148148222,-1,2021
NAS100,2021-05-31 00:00:00,-1.0,-1.2035278154681421,0,0.4433418662344176,0.28892455858746197,0.03968253968251394,0.5558791408809902,0.17582817619221122,0.2682926829267986,0,1.5803591725392163,0.7110872066843466,3.585345997286912,0,,0.0,0,0.38800702550588145,2.236010703223699,3.3297686983645116,0.5319718348367236,0,0,0.23898712157901736,0.7946470047540216,56.369362141624855,55.32513481251309,0,0.2682926829267986,0.2682926829267986,2.9223880597019596,0.2035278154681421,1,2021
GBPUSD,2021-06-01 04:00:00,-1.0,-1.1553398058252298,0,0.8820960698689597,0.22442244224423893,0.11551155115514454,0.4645161290322391,0.2032258064515912,0.3322580645161697,0,0.4046579330422146,0.021582733812931253,3.5485436893200557,1,1.567961165048552,0.75982532751092,0,1.1863322163958858,1.8871894662164044,5.440759247511393,1.030448477576109,4,1,1.01310043668127,1.7758369723435272,85.48467343108844,60.916959164033145,0,0.27762803234504574,0.6487549148099787,2.601941747572397,0.1553398058252297,1,2021
XAUUSD,2021-06-01 04:00:00,1.7033964220897033,1.6256157635467938,1,1.057410252828607,0.25219166566589524,0.21100036027381558,0.18433179723502818,0.5733610822060429,0.24230712055892897,0,1.057410252828607,0.40831031584002214,0.6239305159449939,0,,0.0,0,-1.6846178023364036,-3.330678980372431,-10.200337354773094,0.9201987654573439,4,1,-2.163837001104771,-0.9371547575207152,90.59488145393242,68.51676081597552,6,0.6300949458137522,0.7228569375583822,1.7033964220897033,0.07778065854290958,-1,2021
EURUSD,2021-06-01 08:00:00,2.357142857143103,2.186904761904998,1,0.9080280592361386,0.21030042918459801,0.1502145922746176,0.7021276595744899,0.0,0.29787234042551014,0,0.4949337490257592,0.18897637795275452,1.0059523809526847,1,1.1726190476188667,0.9314107560404834,0,0.5921284312832763,0.9154285032788487,4.2379804357472795,0.9940920096852341,8,1,1.130163678877587,-0.8729540140296215,91.91821973342604,54.78171688601478,0,0.29787234042551014,0.6520210896309135,2.357142857143103,0.17023809523810499,1,2021
EURUSD,2021-06-01 12:00:00,1.9710144927537538,1.867391304347952,1,1.0673732021196234,0.45390070921983244,0.03546099290779695,0.48571428571430714,0.3584415584415505,0.15584415584414235,0,0.8819076457229157,0.4892703862660715,0.7717391304348858,0,,0.0,0,-1.1641366486209277,-1.5379056822020205,-4.779616116667575,1.0202741842054448,12,1,-1.9379258137774467,-0.5147615442846434,90.15960757949249,59.387387459735365,0,0.6634146341463563,0.8020086083213841,1.9710144927537538,0.10362318840580186,-1,2021
GBPUSD,2021-06-01 12:00:00,-1.0,-1.1355932203389878,0,1.662418578306443,0.19080068143100543,0.010221465076652224,0.06756756756758947,0.6135135135135059,0.31891891891890467,0,1.662418578306443,0.9045996592845162,2.4364406779661536,0,,0.0,1,-0.3485272523323363,0.24090057679965032,3.646608961599986,1.0519103299322186,12,1,-0.3455111866326821,0.3653355989804631,50.08627397541034,48.407458670552344,2,0.12539851222103815,0.12539851222103815,4.923728813559572,0.1355932203389878,1,2021
SPX500,2021-06-01 16:00:00,-1.0,-1.1575216592281357,0,2.6190261266812436,0.07492657195947974,0.03923155307798948,0.6274425038907201,0.04323015735777012,0.3293273387515097,0,2.6190261266812436,0.5974345141761136,4.036229981622212,1,1.3277763192437988,0.3063615348689548,1,-0.4615384619052549,0.7657185432754982,4.07676056673717,0.6518306090262167,16,1,-0.6745762312743137,0.1498447783921831,48.9740609118487,48.96225932444822,1,0.10620085875202694,0.10620085875202694,8.416119716460525,0.15752165922813574,1,2021
SPX500,2021-06-01 20:00:00,0.8954014323407012,0.7823218997361132,0,0.9071906190560768,0.43152343074526006,0.02723499913543921,0.29319327731087547,0.26092436974792693,0.4458823529411976,0,0.9071906190560768,0.6274425038907201,1.0305314738031168,0,,0.0,0,-0.6652293634608482,0.4718398733856479,3.761891486982706,0.652311557210448,20,1,-0.5844265348942099,0.015687197286100567,22.074215294371513,47.26022301407787,2,0.12986758694961692,0.12986758694961692,2.120429702223738,0.11307953260458802,1,2021
GBPUSD,2021-06-01 20:00:00,-1.0,-1.1584158415841654,0,0.5859374999999712,0.2820512820513229,0.2358974358973997,0.3980582524271719,0.019417475728280918,0.5825242718445471,0,0.5859374999999712,0.7897435897436814,0.5099009900990752,0,,0.0,0,-0.5752159590056766,-0.07851218605276233,3.4549041398982046,0.9874638379942092,20,1,-2.4519230769230704,0.9705528846153417,19.27497789566764,46.32610547595733,0,0.0972088546679466,0.0972088546679466,1.4752475247525318,0.15841584158416544,1,2021
XAUUSD,2021-06-02 04:00:00,-1.0,-1.0910470409711663,0,0.7938467135265623,0.1672667757774433,0.3720130932896805,0.07819947043247462,0.4183583406884445,0.5034421888790809,0,0.7938467135265623,0.1538461538461653,0.23732928679822018,0,,0.0,0,-0.1795735207685802,1.1600637725887852,8.059880684753352,0.9065579901119257,4,2,-1.38370990164617,0.2403627528681002,47.12566715186824,50.562968559589414,0,0.46200224340998935,0.24950454170107111,1.1644916540212153,0.09104704097116642,1,2021
SPX500,2021-06-02 04:00:00,-1.0,-1.0832639467110832,0,0.7174234735382505,0.10183585313167162,0.6763498920086147,0.3101497214484146,0.31711350974932345,0.37273676880226203,1,0.7174234735382505,0.350755939524884,0.22661670829863825,1,2.1551484873718323,0.6611762336042154,0,0.5604292836623186,-0.41984176499767856,-3.63884646291669,0.6681592529131252,4,2,2.3709838618455676,-0.44819598211870726,15.629308727188294,47.314016715630835,0,0.37273676880226203,0.1295738796289689,0.4159034138219015,0.0832639467110831,-1,2021
NAS100,2021-06-02 04:00:00,0.15441467599314213,0.1049227926620099,1,0.5815956375808582,0.08732674498108396,0.8545590154764029,0.28296067848884277,0.4043267268356829,0.31271259467547435,1,0.5815956375808582,0.24712536515629763,0.37643526461658017,1,2.406922264748527,0.29139427152334746,0,0.7280225341840407,-0.4041668503801949,-1.6191262119104752,0.594605283591505,4,2,1.9990203715719859,0.8587111921644229,22.823879688306203,45.91321845183782,0,0.31271259467547435,0.19757431311184923,0.15441467599314213,0.04949188333113222,-1,2021
GBPUSD,2021-06-02 08:00:00,0.6896551724137641,0.634482758620663,1,0.9590469099032014,0.5217391304348216,0.3788819875776393,0.028169014084502637,0.18309859154929842,0.7887323943661989,0,0.9590469099032014,0.6304347826087571,0.1344827586206461,0,,0.0,1,-0.7895608166566005,-0.4790042691174399,2.8904222792780305,1.0018649757553124,8,2,-0.7833209233060041,0.5301563663440398,16.957065610887835,43.44683278192616,0,0.5523809523809552,0.21075581395349752,0.6896551724137641,0.05517241379310108,1,2021
SPX500,2021-06-02 16:00:00,-1.0,-1.0555092978073863,0,1.4118555523161782,0.07813372028126254,0.5251144100904022,0.3084273472659361,0.025214228469247403,0.6663584242648164,0,0.905201282788686,0.3101497214484146,0.9477287445647482,0,,0.0,0,0.26984197197012055,1.2017469000842138,4.488031319122292,0.6569674443644847,16,2,0.9214331303038843,0.008588696015276058,40.02578097592524,53.29334331916797,0,0.6526513450626514,0.4160853709278707,0.7872143584050861,0.05550929780738639,1,2021
NAS100,2021-06-02 16:00:00,-0.46582633053221834,-0.48683473389356297,0,1.178619654776305,0.6984516851137536,0.41148488993907184,0.22692147034252222,0.02746449456974983,0.7456140350877279,0,0.8079649536177771,0.28296067848884277,0.5103781512604914,0,,0.0,0,0.05661561822658476,1.089106830045485,2.3875455948055455,0.5865664608061706,16,2,0.7405765210492684,-0.6442026343417151,44.66211525539529,51.67773969728474,0,0.6534990572772681,0.4464912183006855,0.5302240896358595,0.021008403361344644,1,2021
GBPUSD,2021-06-03 00:00:00,0.3608247422681474,0.1958762886598856,1,0.33527198084159227,0.34693877551021796,0.642857142857062,0.1118881118880652,0.5664335664335338,0.32167832167840094,1,0.33527198084159227,0.02040816326544022,0.14432989690703008,1,3.3711340206187312,0.6842285323297941,0,-0.028721561320328937,-0.3593522975329446,-4.133432135616139,0.8780414538900605,0,3,-1.026342798494729,1.1460827916523917,42.6841085271328,50.468897211250464,0,0.32167832167840094,0.4200581395348925,0.3608247422681474,0.16494845360826182,-1,2021
SPX500,2021-06-03 00:00:00,0.8127192982457335,0.6811403508772977,1,0.3443754612946987,1.0842158345937705,0.06555723651038714,0.043882370867057915,0.6948042053938827,0.2613134237390594,0,0.3443754612946987,0.32929904185586983,0.3778508771930151,0,,0.0,0,-0.37482502205404555,-1.3681302285044965,-5.001211619006243,0.5961631043032972,0,3,-1.1724916424260727,0.5554638996222822,44.140131026099965,54.253610308999576,1,0.30519579460611734,0.4600680421959638,0.8127192982457335,0.13157894736843576,-1,2021
NAS100,2021-06-03 00:00:00,0.8121558661584577,0.7327403642524815,1,0.32336217552534774,1.0934556574922565,0.061773700305822375,0.044439292062814315,0.7298863899837659,0.22567431795341986,0,0.32336217552534774,0.6099082568807053,0.3793413807709259,0,,0.0,0,-0.23303911025631335,-1.2902155014537302,-2.743139671330607,0.5451256201225049,0,3,-1.105166872682346,0.34551297898639066,48.580561093230045,53.13119453818316,1,0.2701136100162342,0.5087482876521668,0.8121558661584577,0.07941550190597621,-1,2021
USDJPY,2021-06-03 08:00:00,-1.0,-1.2941176470588123,0,0.8460149600206525,0.036585365853659596,0.27439024390244693,0.18552036199093278,0.04524886877830295,0.7692307692307643,1,0.8460149600206525,0.9573170731707016,0.7254901960782456,0,,0.0,0,-0.8714852103826558,-1.8773271530811508,-3.6622978432242808,0.8880998740121391,8,3,-1.0007737941707764,0.5055455248903801,77.33228169665844,58.30665270734808,0,0.8178571428571367,0.7669421487603233,2.3333333333332407,0.2941176470588124,-1,2021
EURUSD,2021-06-03 08:00:00,0.4106280193236767,0.34154589371981253,1,1.11858543148182,0.0034364261168610384,0.7079037800687193,0.22711864406777849,0.7016949152542409,0.07118644067798065,1,1.4991351143571001,0.8435897435897444,0.5458937198066881,0,,0.0,0,0.6454140500553229,0.5197270007713536,-2.4601913232484587,1.0193965517241388,8,3,0.9648279838554682,0.019219680953336645,30.635624538064793,44.77790942640391,0,0.24858757062145972,0.2605321507760606,0.4106280193236767,0.06908212560386419,-1,2021
SPX500,2021-06-03 12:00:00,-0.3153158943376843,-0.3345973391606167,0,2.1921870269972676,0.19153877538211045,0.7850798732071653,0.5743340628836906,0.16943361981530058,0.25623231730100887,0,2.1921870269972676,0.7404826915230993,0.2919050067485019,0,,0.0,0,-0.2927229179589157,0.26090053733634855,3.0379499585378085,0.7524084130098146,12,3,-0.7217849574813656,-1.1971268954509744,25.158555269200274,48.47976702117947,0,0.6487511987657892,0.4753307060153324,0.2200655569124002,0.019281444822932384,1,2021
NAS100,2021-06-03 12:00:00,-0.42779200534461964,-0.4444939316334517,0,2.3981621561046613,0.37049399198932087,0.22903871829105246,0.13193193193193611,0.4006673340006649,0.46740073406739896,0,2.3981621561046613,0.8076769025367302,0.45195412537579754,0,,0.0,1,-1.555640988476918,-1.0324599684363964,0.0498413479446482,0.6828213817227786,12,3,-1.977123005867337,-2.6067606400435492,22.11955683909554,38.176202111714176,0,0.36901445488088463,0.2872008391214803,1.2859369780648084,0.01670192628883207,1,2021
GBPUSD,2021-06-03 16:00:00,-1.0,-1.0765550239234396,0,3.072546230440993,0.05555555555555302,0.15946502057614556,0.37327188940091033,0.036866359446939063,0.5898617511521506,0,3.072546230440993,0.9022633744855978,1.58373205741612,0,,0.0,1,-1.5632204164697336,-1.5196306370608907,1.743367952140111,0.9542986425339374,16,3,-2.013592539908306,-2.544649913070907,26.916138285237423,40.270118212340314,0,0.17939914163091147,0.12822085889571472,3.9090909090906387,0.07655502392343959,1,2021
EURUSD,2021-06-03 16:00:00,-1.0,-1.1191666666666797,0,2.799263351749602,0.03654970760231797,0.13888888888888618,0.5668789808916693,0.235668789808928,0.1974522292994027,0,2.799263351749602,0.9663742690058233,2.058333333333537,0,,0.0,1,-2.454060515115593,-2.665521771947359,0.268419329432819,0.9584232202392645,16,3,-3.2453447923061027,-2.60282381829348,11.773121054502234,34.73362255336281,0,0.12499999999998554,0.08817046289492114,4.908333333334018,0.1191666666666798,1,2021
USDJPY,2021-06-03 16:00:00,-1.0,-1.3488372093023893,0,2.8646105593309406,0.0036496350364878323,0.07481751824816912,0.20512820512830324,0.346153846153727,0.4487179487179697,0,2.8646105593309406,0.8959854014598504,5.418604651163874,0,,0.0,1,-2.7568315167827624,-4.054656296631481,-6.080897579656572,0.8841132293471953,16,3,-3.528489283847391,-2.216414009409368,92.16886968296144,68.92001553547989,0,0.9425901201602237,0.9563008130081379,11.790697674420873,0.3488372093023892,-1,2021
GBPUSD,2021-06-03 20:00:00,4.8863636363639005,4.522727272727534,1,0.6857323431821734,0.1935483870968138,0.009216589861709186,0.05263157894737721,0.3308270676691566,0.6165413533834662,0,0.6857323431821734,0.37327188940091033,2.420454545454781,1,4.318181818181382,1.1881813872649565,0,1.3967407468649518,1.4413591001692703,-1.7442472560604179,0.9567649281935003,20,3,1.9497550955917076,2.5691262442723666,14.005679563652231,40.40476328073025,1,0.1845493562231817,0.1319018404908036,4.8863636363639005,0.36363636363636703,-1,2021
USDJPY,2021-06-03 20:00:00,1.384615384615889,1.0000000000003788,1,0.4099868593954784,0.19230769230772735,0.3076923076921816,0.21428571428575055,0.46428571428562365,0.3214285714286258,0,2.880420499343017,0.8959854014598504,6.461538461540816,0,,0.0,0,-2.598399477892573,-4.013102649015438,-6.152492875717959,0.8834455537497007,20,3,-3.222076215505953,-2.3390275952694517,96.29047811552113,69.28741809217632,0,0.9489528795811683,0.9609609609609735,1.384615384615889,0.38461538461551015,-1,2021
NAS100,2021-06-04 00:00:00,0.19931818181815514,0.17496753246750593,1,0.6456933570694688,0.8251395819951661,0.6966747368941478,0.39303574167818695,0.05506979598098048,0.5518944623408326,0,0.6456933570694688,0.6361480310292144,0.12923701298703089,0,,0.0,0,-1.3827387063293994,-1.2207179577570864,-0.30220346052085717,0.7058537403744675,0,4,-1.97290761407067,-2.9352743375254313,21.433962848930026,38.01079629309634,0,0.9449302040190195,0.2139695818463235,0.19931818181815514,0.024350649350649206,1,2021
SPX500,2021-06-04 04:00:00,-1.0,-1.1335113484646289,0,1.1342365600005835,0.10551079221312737,0.1587955066752762,0.14171428571422612,0.28628571428574406,0.5720000000000298,0,1.1342365600005835,0.3826383579368393,1.290943480196015,1,3.085558522474442,0.2292754841335518,0,0.4090838483410654,0.07703540772417072,-2.492750183203859,0.7887475862504324,4,4,-1.0612579799476134,1.0796693950248901,49.303643401572856,46.79567266747211,0,0.7609192956323045,0.39437265145266903,3.182688028482819,0.13351134846462878,-1,2021
XAUUSD,2021-06-04 04:00:00,-1.0,-1.077459333849728,0,1.9305499099936199,0.18348071948504757,0.04950971545449621,0.11757894736841704,0.40768421052632076,0.4747368421052622,0,0.665466581499335,0.3565445026177812,0.0072295378259797744,1,3.017170152336665,2.0422739678299813,0,2.03988042997609,2.010538627699384,-3.3619790714740425,1.0158982980857127,4,4,2.479530805411989,4.326461877939721,23.02800744152601,30.707719370953328,0,0.8031311950388834,0.25829655059669765,4.07952491608566,0.07745933384972795,-1,2021
NAS100,2021-06-04 04:00:00,-1.0,-1.0825082508250812,0,1.020296369566727,0.17303267372294442,0.1058444546709833,0.06533462657614822,0.28733268671193224,0.6473326867119196,0,1.020296369566727,0.39303574167818695,1.4133663366335247,1,5.697469746974602,0.5424677430462086,0,1.2743459717359416,1.2005192297225433,0.34484814431157507,0.7263269239622988,4,4,0.10032366511616078,2.709208491670493,22.76033040302354,37.6921692979228,0,0.7622597096900687,0.2033846271921371,3.206270627062603,0.08250825082508119,-1,2021
EURUSD,2021-06-04 08:00:00,-1.0,-1.2648148148148222,0,0.60026098303617,0.050724637681164086,0.34057971014486693,0.006849315068537943,0.3698630136986156,0.6232876712328465,1,0.6829056111352086,0.5668789808916693,2.3796296296292487,1,1.4907407407406799,1.9530230535015622,0,2.299812585414671,3.0719804688008794,0.44404438768040366,0.9071717470652019,8,4,0.35232709873857115,5.089169204001648,5.11796914781459,31.98558397282254,0,0.349809885931583,0.06121091151031533,1.6851851851855812,0.2648148148148222,-1,2021
SPX500,2021-06-04 08:00:00,0.07253886010361515,0.018938717169902655,1,0.694051974577872,0.14342857142860121,0.9226666666666764,0.3090136054421724,0.04812925170066267,0.642857142857165,0,0.694051974577872,0.14171428571422612,0.3964623905663692,0,,0.0,0,-0.14654918982796986,0.16049654507669847,2.686418180307329,0.7993464069554529,8,4,-0.10695010427301319,-0.5199440792409078,55.08799233808282,48.74623974889981,0,0.9568016172793596,0.4506155867167729,0.07253886010361515,0.0536001429337125,1,2021
NAS100,2021-06-04 16:00:00,3.706508135169035,3.612640801001323,0,3.186516812072824,0.06388575723411953,0.0028393669881844404,0.3033916849015511,0.43708971553609915,0.25951859956234974,0,3.186516812072824,0.8283018080086892,7.45087609511902,0,,0.0,1,-1.7876698989147657,-2.028371392891008,-2.8379983193035065,0.8831250778461077,16,4,-3.4890822315330743,-0.31946331227971636,76.30311853475888,63.34203311993046,2,0.9490904456975386,0.9499373433583972,14.944305381727535,0.0938673341677122,-1,2021
GBPUSD,2021-06-06 20:00:00,-1.0,-1.0969696969697011,0,0.6773977196512712,0.37128712871275105,0.4455445544554771,0.4077253218884247,0.2918454935622449,0.30042918454933043,0,0.6773977196512712,0.34158415841585843,0.06666666666670255,1,1.248484848484872,0.7780013413815658,0,0.5073386656746617,0.43478974999351183,3.5655271983017744,0.9144434222631247,20,6,2.2468142186451336,-0.09725016767266781,70.92021128718318,52.76801807053608,0,0.7081545064377551,0.4879807692307772,0.6787878787879139,0.09696969696970113,1,2021
EURUSD,2021-06-06 20:00:00,-1.0,-1.204285714285672,0,0.6204535729567584,0.04137931034494693,0.4413793103448244,0.8124999999999133,0.1249999999999653,0.06250000000012143,0,0.6204535729567584,0.24827586206906901,0.12142857142839017,1,3.892857142856146,1.7843388960205335,0,-0.00721107514118571,-0.6622680526836331,1.7943815978201585,0.9238980035580217,20,6,2.2165169020111937,-3.1578947368420653,57.58472095916034,48.228801168900105,0,0.8750000000000346,0.4171656686626779,1.1571428571425852,0.204285714285672,1,2021
USDJPY,2021-06-07 00:00:00,2.1388888888887574,1.930555555555432,1,1.1344644213725352,0.008928571428550471,0.31250000000002776,0.31927710843372464,0.11445783132533627,0.5662650602409391,0,1.1344644213725352,0.17410714285714654,0.5833333333333334,1,3.5902777777776134,2.6791592808306115,0,1.0608052861577941,0.12317640081326345,-2.023526888432534,0.9590771098967762,0,0,3.124841732084141,-0.471005317802,20.600414078674806,45.04827509236934,0,0.5662650602409391,0.5662650602409391,2.1388888888887574,0.20833333333332543,-1,2021
EURUSD,2021-06-07 00:00:00,1.4999999999997864,1.2249999999998264,1,0.35110818520962395,0.6249999999998266,0.025000000000159596,0.07086614173221738,0.40944881889766394,0.5196850393701187,0,0.35110818520962395,0.8124999999999133,0.7307692307692143,0,,0.0,0,-0.02507511479989504,0.6188996159063492,-1.8569004637269197,0.9025549613784987,0,0,-2.396313364055291,2.3129251700680578,56.83301501235383,48.44737886486633,1,0.5905511811023361,0.5905511811023361,1.4999999999997864,0.27499999999995983,-1,2021
SPX500,2021-06-07 04:00:00,1.1971671388101623,1.112181303116116,1,0.7037237368025546,0.5484128568577141,0.15631862647232972,0.13607954545453066,0.19535984848485072,0.6685606060606186,0,0.7037237368025546,0.5986224795368618,0.4876770538243648,1,2.064943342776162,1.5343818709301307,1,0.9351811168887499,1.601203168120309,4.447273631287064,0.7957984355936617,4,0,1.8310304375619082,1.8018783761950652,88.53371477326884,58.1094807657619,2,0.4551315110881972,0.4551315110881972,1.1971671388101623,0.08498583569404618,1,2021
EURUSD,2021-06-07 04:00:00,0.2139737991266909,0.1515283842795267,1,0.5382496291587611,1.1889763779525797,0.6141732283464085,0.01945525291824289,0.10894941634243666,0.8715953307393205,0,0.6145369781733174,0.24827586206906901,0.010917030567660607,1,1.2379912663754666,1.767323585505396,0,0.03341182721034414,-0.5619998916959883,1.7879000707708335,0.9387308533916899,4,0,2.31404958677676,-2.1063784700148807,57.250141745269836,48.535128327841115,2,0.8237410071942084,0.8237410071942084,0.2139737991266909,0.06244541484716421,1,2021
EURUSD,2021-06-07 08:00:00,-1.0,-1.1288288288288353,0,1.0582664196005556,0.21011673151750704,0.22178988326847004,0.10671936758893315,0.33201581027667115,0.5612648221343957,0,1.0582664196005556,0.01945525291824289,0.6441441441441955,0,,0.0,0,0.07867155073665327,0.6393513181167952,-1.6015895264869733,0.9690742218675257,8,0,0.3129503808935929,2.392423306567867,57.96883437475778,47.69007685169731,0,0.6430868167202689,0.6430868167202689,1.8018018018018938,0.12882882882883528,-1,2021
SPX500,2021-06-07 12:00:00,0.07680555555553648,0.035138888888871386,1,0.8848023386247246,0.19139454475604478,0.9150211294660208,0.6282759021441938,0.20849555465166442,0.16322854320414174,1,0.8848023386247246,0.5676527084133488,0.3751041666666484,0,,0.0,0,-0.5019729062866326,-1.2047105511370757,-4.001198436533037,0.8371881247287689,12,0,0.7270131547639596,-1.5300316122233593,85.75669286057662,55.008998985904235,0,0.21324373053598197,0.21324373053598197,0.07680555555553648,0.04166666666666509,-1,2021
USDJPY,2021-06-07 12:00:00,2.295774647887544,2.084507042253735,0,1.2021328162869984,0.24999999999998568,0.03629032258064586,0.2443181818182153,0.35227272727270986,0.40340909090907484,0,1.2021328162869984,0.49596774193549337,1.6197183098591295,0,,0.0,1,-1.9332573077389759,-1.4606589093373237,0.42562629852291384,1.0070783500122016,12,0,-1.1827435773146042,-2.4769752787203894,5.647841960375463,37.92622787708556,3,0.15777777777777224,0.15777777777777224,3.3661971830987496,0.2112676056338089,1,2021
NAS100,2021-06-07 12:00:00,-1.0,-1.0586854460093909,0,0.9895973271964876,0.1441640844031069,0.2329939501254356,0.1604625948680733,0.30140946873871066,0.5381279363932161,0,0.9895973271964876,0.34620038365057376,0.7079420970265926,0,,0.0,0,-0.9487277223814278,-1.513451441610215,-2.6124441314760625,0.8502092548887128,12,0,0.3652033223134752,-1.6004112005420497,86.5538847117794,59.121438738906605,0,0.6703636832602553,0.6703636832602553,2.03364632237874,0.05868544600939084,-1,2021
SPX500,2021-06-07 16:00:00,0.6860896886603552,0.6289631533847231,1,1.157323810580662,0.02905456447207731,0.5812656168284142,0.5803911818332668,0.129537543510692,0.2900712746560412,0,1.157323810580662,0.6282759021441938,0.13315243263830892,1,1.7723983623726278,1.4689653085311252,0,0.8870021401389309,1.6098323222866435,4.397710650171694,0.8580405689052595,16,0,-0.26288446600960014,1.6604963802106842,87.60642396021906,58.06073598071635,0,0.6062940501557221,0.6062940501557221,0.6860896886603552,0.057126535275632204,1,2021
EURUSD,2021-06-07 16:00:00,2.7999999999998817,2.6093333333332223,0,1.703029019275619,0.03980099502485886,0.14676616915424645,0.40776699029131236,0.32038834951447936,0.2718446601942082,0,1.703029019275619,0.8407960199005093,1.8933333333332307,0,,0.0,1,-0.937605993764483,-0.5356732856502208,-2.8341413445131893,0.9444833450035105,16,0,-1.1692438042786906,-0.6058038551154542,80.47348473708257,55.67998737713706,0,0.8681898066783775,0.8681898066783775,4.573333333333219,0.19066666666665946,-1,2021
GBPUSD,2021-06-07 16:00:00,2.550000000000333,2.350000000000311,1,0.7036411123060022,0.24017467248911514,0.1091703056768,0.41134751773054,0.5673758865247959,0.021276595744664097,0,0.7036411123060022,0.14847161572053333,1.118750000000236,0,,0.0,1,-0.8500599355430658,-0.9058348661380835,-3.6846942907052647,1.0,16,0,-0.5745890305730598,-1.2935934859425449,79.57756759474489,56.271909842890985,2,0.8994974874371966,0.8994974874371966,2.550000000000333,0.20000000000002205,-1,2021
SPX500,2021-06-07 20:00:00,-1.0,-1.1837109614207193,0,0.851093845334587,0.19890601690696952,0.07177192110060784,0.19306443679311408,0.8032464338415591,0.0036891293653267703,0,0.851093845334587,0.5803911818332668,1.5820575627682087,0,,0.0,0,-0.8862137048433073,-1.669499561066918,-4.61533337460093,0.8592542085246365,20,0,-0.2101283412275662,-0.9828560948857618,85.29614167050964,58.35546742098396,1,0.6443752390318673,0.6443752390318673,3.4292712798536513,0.18371096142071938,-1,2021
