instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
GBPUSD,2023-09-11,-1,1.2524899999999999,1.25273,1.24739,2.4000000000001798,21.249999999997918,-1.0,-1.6666666666666168,mecha
GBPUSD,2023-09-12,1,1.2500550000000001,1.24974,1.25231,3.1500000000006523,7.158730158728346,-1.0,-1.5079365079364027,mecha
GBPUSD,2023-09-14,1,1.248325,1.24814,1.25058,1.849999999998797,12.189189189197753,-1.0,-1.8648648648654271,mecha
GBPUSD,2023-09-15,-1,1.243095,1.24333,1.23992,2.349999999999852,13.510638297873829,-1.0,-1.68085106382983,mecha
GBPUSD,2023-09-18,1,1.2384300000000001,1.23808,1.24036,3.5000000000007248,5.5142857142839015,-1.0,-1.4571428571427625,mecha
GBPUSD,2023-09-20,1,1.234605,1.23329,1.23954,13.149999999999551,3.752851711026846,3.752851711026846,3.6311787072245605,mecha
GBPUSD,2023-09-22,1,1.227365,1.22686,1.22935,5.049999999999777,3.9306930693069133,-1.0,-1.3168316831683309,mecha
GBPUSD,2023-09-26,1,1.217925,1.21762,1.22152,3.049999999999997,11.786885245901699,-1.0,-1.5245901639344268,mecha
GBPUSD,2023-09-27,-1,1.215595,1.21585,1.21352,2.5500000000011624,8.137254901957267,-1.0,-1.6274509803918709,mecha
GBPUSD,2023-09-29,-1,1.22452,1.225,1.21959,4.8000000000003595,10.270833333332774,-1.0,-1.3333333333333084,mecha
GBPUSD,2023-10-04,1,1.20545,1.2053,1.2084,1.4999999999987246,19.666666666683444,-1.0,-2.0666666666675737,mecha
GBPUSD,2023-10-09,1,1.218105,1.21782,1.22242,2.8500000000009074,15.140350877188403,-1.0,-1.5614035087717513,mecha
GBPUSD,2023-10-11,1,1.22848,1.22832,1.23035,1.5999999999993797,11.687500000004771,-1.0,-2.0000000000003877,mecha
GBPUSD,2023-10-13,-1,1.22152,1.22188,1.21775,3.60000000000138,10.472222222217733,-1.0,-1.4444444444442741,mecha
GBPUSD,2023-10-16,-1,1.216915,1.21719,1.21445,2.7500000000002522,8.963636363635322,-1.0,-1.5818181818181285,mecha
GBPUSD,2023-10-17,1,1.218485,1.21807,1.22155,4.150000000000542,7.385542168673429,-1.0,-1.3855421686746485,mecha
GBPUSD,2023-10-18,-1,1.21973,1.21982,1.21581,0.8999999999992347,43.55555555559174,-1.0,-2.7777777777792894,FVG
GBPUSD,2023-10-19,1,1.21137,1.21107,1.21457,2.9999999999996696,10.666666666667407,-1.0,-1.533333333333392,mecha
GBPUSD,2023-10-20,1,1.209735,1.20929,1.21441,4.450000000000287,10.505617977527377,10.505617977527377,10.146067415729648,mecha
GBPUSD,2023-10-23,-1,1.21635,1.21665,1.21439,2.9999999999996696,6.533333333333926,-1.0,-1.533333333333392,mecha
GBPUSD,2023-10-27,1,1.21163,1.2114,1.21412,2.2999999999995246,10.826086956524426,-1.0,-1.6956521739131873,mecha
GBPUSD,2023-10-30,1,1.209325,1.20899,1.21329,3.349999999999742,11.835820895523288,11.835820895523288,11.358208955224743,mecha
GBPUSD,2023-10-31,-1,1.21692,1.21716,1.21365,2.4000000000001798,13.624999999999421,-1.0,-1.6666666666666168,mecha
GBPUSD,2023-11-07,1,1.231675,1.23145,1.23467,2.2500000000014175,13.311111111102099,-1.0,-1.7111111111106632,mecha
GBPUSD,2023-11-08,1,1.2265000000000001,1.22607,1.22957,4.300000000001525,7.13953488371818,-1.0,-1.372093023255682,mecha
GBPUSD,2023-11-13,-1,1.224,1.22418,1.22229,1.80000000000069,9.499999999995682,-1.0,-1.8888888888885482,mecha
GBPUSD,2023-11-14,-1,1.229845,1.23006,1.2265,2.149999999998542,15.558139534894986,-1.0,-1.7441860465121326,mecha
GBPUSD,2023-11-15,1,1.246925,1.24663,1.24973,2.9500000000015625,9.508474576265968,-1.0,-1.542372881355645,mecha
GBPUSD,2023-11-17,1,1.23815,1.23788,1.24219,2.6999999999999247,14.962962962962719,-1.0,-1.592592592592609,mecha
GBPUSD,2023-11-29,1,1.2699099999999999,1.26962,1.27329,2.8999999999990145,11.655172413797619,-1.0,-1.551724137931222,mecha
GBPUSD,2023-12-01,1,1.2630949999999999,1.26287,1.2656,2.249999999999197,11.133333333338202,11.133333333338202,10.422222222226837,mecha
GBPUSD,2023-12-04,1,1.26663,1.26639,1.27118,2.4000000000001798,18.95833333333214,-1.0,-1.6666666666666168,mecha
GBPUSD,2023-12-07,-1,1.258305,1.25854,1.2544,2.349999999999852,16.61702127659699,-1.0,-1.68085106382983,mecha
GBPUSD,2023-12-08,1,1.25766,1.25743,1.2601,2.2999999999995246,10.608695652176095,-1.0,-1.6956521739131873,mecha
GBPUSD,2023-12-11,-1,1.255715,1.25587,1.25344,1.5500000000012726,14.677419354825401,-1.0,-2.0322580645152817,mecha
GBPUSD,2023-12-12,1,1.25446,1.25424,1.25835,2.1999999999988695,17.681818181828046,17.681818181828046,16.954545454554946,mecha
GBPUSD,2023-12-13,1,1.252735,1.2525,1.25704,2.349999999999852,18.319148936171377,-1.0,-1.68085106382983,mecha
GBPUSD,2023-12-14,1,1.26155,1.26118,1.26525,3.6999999999998145,10.0000000000006,10.0000000000006,9.567567567568146,mecha
GBPUSD,2023-12-21,1,1.2623099999999998,1.26185,1.26507,4.599999999999049,6.000000000001448,-1.0,-1.3478260869565937,mecha
GBPUSD,2023-12-22,-1,1.27012,1.27059,1.26785,4.700000000001925,4.8297872340405625,-1.0,-1.3404255319147542,mecha
GBPUSD,2023-12-26,1,1.269135,1.26896,1.27126,1.749999999998142,12.142857142870918,-1.0,-1.914285714286685,mecha
GBPUSD,2023-12-27,1,1.271725,1.27128,1.2733,4.450000000000287,3.539325842696635,-1.0,-1.3595505617977297,mecha
GBPUSD,2023-12-28,-1,1.282065,1.28219,1.27985,1.2499999999993072,17.720000000010444,17.720000000010444,16.440000000009736,mecha
GBPUSD,2024-01-02,-1,1.2741250000000002,1.27438,1.27095,2.549999999998942,12.450980392162617,-1.0,-1.627450980392417,mecha
GBPUSD,2024-01-03,-1,1.26454,1.26474,1.26196,1.9999999999997797,12.900000000001555,12.900000000001555,12.100000000001467,mecha
GBPUSD,2024-01-04,-1,1.2692350000000001,1.26968,1.26565,4.449999999998067,8.056179775284784,-1.0,-1.3595505617979091,mecha
GBPUSD,2024-01-12,1,1.276435,1.27631,1.27842,1.2499999999993072,15.88000000000803,-1.0,-2.2800000000007095,FVG
GBPUSD,2024-01-16,1,1.266355,1.26624,1.27164,1.149999999998652,45.956521739186094,-1.0,-2.3913043478277176,mecha
GBPUSD,2024-01-17,-1,1.2640850000000001,1.26465,1.25963,5.649999999999267,7.884955752213585,-1.0,-1.2831858407080015,mecha
GBPUSD,2024-01-19,1,1.2683550000000001,1.26811,1.27143,2.4500000000005073,12.551020408160417,-1.0,-1.6530612244896608,mecha
GBPUSD,2024-01-29,-1,1.2717,1.27184,1.26911,1.40000000000029,18.499999999996827,18.499999999996827,17.35714285713992,mecha
GBPUSD,2024-01-30,1,1.26854,1.26823,1.27207,3.1000000000003247,11.387096774192463,-1.0,-1.5161290322580103,mecha
GBPUSD,2024-02-02,-1,1.275645,1.27577,1.27419,1.2500000000015277,11.639999999985648,-1.0,-2.2799999999984357,FVG
GBPUSD,2024-02-06,-1,1.25614,1.25642,1.2533,2.80000000000058,10.142857142854877,-1.0,-1.571428571428453,mecha
GBPUSD,2024-02-07,-1,1.26246,1.26262,1.25963,1.6000000000016001,17.68749999998161,-1.0,-1.999999999999,mecha
GBPUSD,2024-02-08,1,1.262565,1.26238,1.26383,1.849999999998797,6.837837837842671,-1.0,-1.8648648648654271,mecha
GBPUSD,2024-02-09,-1,1.26279,1.26286,1.26111,0.700000000000145,23.999999999996827,23.999999999996827,21.714285714283015,FVG
GBPUSD,2024-02-13,-1,1.264665,1.26503,1.26086,3.6500000000017074,10.42465753424125,-1.0,-1.4383561643833567,mecha
GBPUSD,2024-02-14,1,1.25625,1.25587,1.26109,3.8000000000004697,12.736842105261466,-1.0,-1.4210526315788954,mecha
GBPUSD,2024-02-15,1,1.25568,1.25528,1.25732,3.9999999999995595,4.100000000000666,-1.0,-1.400000000000044,mecha
GBPUSD,2024-02-23,-1,1.26735,1.26765,1.26479,2.9999999999996696,8.533333333333925,-1.0,-1.533333333333392,mecha
GBPUSD,2024-02-26,-1,1.2671350000000001,1.26741,1.26563,2.749999999998032,5.4727272727315155,-1.0,-1.5818181818185981,mecha
GBPUSD,2024-02-27,-1,1.2690800000000002,1.2692,1.2674,1.1999999999989797,14.000000000012953,-1.0,-2.3333333333344672,mecha
GBPUSD,2024-02-28,1,1.265285,1.26507,1.26838,2.1500000000007624,14.395348837204523,-1.0,-1.744186046511364,mecha
GBPUSD,2024-02-29,1,1.26562,1.26538,1.26709,2.4000000000001798,6.1249999999998845,-1.0,-1.6666666666666168,mecha
GBPUSD,2024-03-04,-1,1.266945,1.26712,1.26555,1.7500000000003624,7.971428571427121,-1.0,-1.914285714285525,mecha
GBPUSD,2024-03-05,1,1.2672750000000002,1.26713,1.26945,1.4500000000006175,14.999999999992344,-1.0,-2.103448275861599,mecha
GBPUSD,2024-03-07,-1,1.2741799999999999,1.27436,1.27228,1.80000000000069,10.555555555550347,-1.0,-1.8888888888885482,mecha
GBPUSD,2024-03-08,1,1.280235,1.28008,1.28197,1.5499999999990521,11.19354838710389,11.19354838710389,10.16129032258713,mecha
GBPUSD,2024-03-11,1,1.283375,1.28314,1.28618,2.349999999999852,11.936170212767426,-1.0,-1.68085106382983,mecha
GBPUSD,2024-03-12,1,1.2786499999999998,1.2785999999999997,1.28231,0.5,73.20000000000437,-1.0,-4.2,FVG
GBPUSD,2024-03-15,-1,1.274305,1.27462,1.27296,3.1500000000006523,4.269841269840162,-1.0,-1.5079365079364027,mecha
GBPUSD,2024-03-18,-1,1.27438,1.27458,1.27256,1.9999999999997797,9.100000000001776,-1.0,-1.8000000000000882,mecha
GBPUSD,2024-03-19,1,1.26896,1.26859,1.27286,3.6999999999998145,10.540540540541109,-1.0,-1.4324324324324542,mecha
GBPUSD,2024-03-21,1,1.276345,1.27619,1.2803,1.5500000000012726,25.51612903223667,-1.0,-2.0322580645152817,mecha
GBPUSD,2024-03-22,1,1.258655,1.25846,1.26751,1.9500000000016726,45.41025641021661,-1.0,-1.8205128205121168,mecha
GBPUSD,2024-03-27,-1,1.26303,1.26317,1.26083,1.3999999999980695,15.714285714308826,-1.0,-2.142857142858719,FVG
GBPUSD,2024-03-28,1,1.260515,1.26031,1.26368,2.0500000000001073,15.439024390242423,-1.0,-1.780487804878008,mecha
GBPUSD,2024-04-01,1,1.261865,1.26171,1.26416,1.5499999999990521,14.806451612911868,-1.0,-2.0322580645167605,mecha
