i_base,i_ent,k,alcista,entrada,objetivo,stop,nat,sim,rr,ts,vent,riesgo_u,R,coste_R,R_neto,tf,ins
2846,2847,1,True,4030.795,4039.795,4025.715,1.0,1.0,1.7716535433071119,2026-06-26 08:59:00,LONDRES,507.9999999999927,1.7716535433071119,0.06889763779527658,1.7027559055118353,H1,XAUUSD
2849,2850,1,False,4045.665,4042.165,4055.488,1.0,0.0,0.3563066273032727,2026-06-26 11:59:00,FUERA,982.2999999999865,0.3563066273032727,0.03563066273032727,0.32067596457294545,H1,XAUUSD
2857,2858,1,True,4071.415,4078.635,4064.285,0.0,0.0,1.012622720897636,2026-06-26 19:59:00,FUERA,713.0000000000109,-1.0,0.04908835904628256,-1.0490883590462825,H1,XAUUSD
2859,2860,1,True,4065.798,4089.798,4052.398,0.0,0.0,1.7910447761194517,2026-06-28 22:59:00,FUERA,1339.9999999999636,-1.0,0.026119402985075337,-1.0261194029850753,H1,XAUUSD
2862,2863,1,False,4061.155,4048.055,4074.295,0.0,1.0,0.9969558599695959,2026-06-29 01:59:00,FUERA,1313.9999999999873,-1.0,0.02663622526636251,-1.0266362252663626,H1,XAUUSD
2864,2865,1,False,4068.645,4058.175,4075.515,1.0,1.0,1.5240174672489033,2026-06-29 03:59:00,CTRL_A,686.9999999999891,1.5240174672489033,0.05094614264920023,1.4730713245997031,H1,XAUUSD
2866,2867,1,True,4054.175,4068.765,4039.015,0.0,0.0,0.962401055408931,2026-06-29 05:59:00,FUERA,1516.000000000031,-1.0,0.02308707124010507,-1.023087071240105,H1,XAUUSD
2868,2869,1,False,4061.495,4053.235,4068.455,1.0,1.0,1.186781609195362,2026-06-29 07:59:00,LONDRES,696.0000000000036,1.186781609195362,0.05028735632183882,1.1364942528735231,H1,XAUUSD
2878,2879,1,False,4020.678,4018.405,4031.848,1.0,1.0,0.20349149507606704,2026-06-29 17:59:00,CTRL_B,1117.0000000000073,0.20349149507606704,0.03133393017009827,0.17215756490596876,H1,XAUUSD
2880,2881,1,True,4015.595,4024.948,4005.155,0.0,0.0,0.8958812260536805,2026-06-29 19:59:00,FUERA,1043.99999999996,-1.0,0.03352490421456067,-1.0335249042145607,H1,XAUUSD
2893,2894,1,True,4023.525,4037.278,4012.085,0.0,1.0,1.2021853146852828,2026-06-30 09:59:00,FUERA,1144.0000000000055,-1.0,0.03059440559440545,-1.0305944055944054,H1,XAUUSD
2899,2900,1,True,4028.985,4063.205,4021.945,0.0,0.0,4.8607954545454515,2026-06-30 15:59:00,FUERA,703.9999999999964,-1.0,0.049715909090909345,-1.0497159090909094,H1,XAUUSD
2901,2902,1,True,4030.535,4033.595,4020.345,0.0,0.0,0.30029440628066034,2026-06-30 17:59:00,CTRL_B,1019.0000000000055,-1.0,0.03434739941118725,-1.0343473994111871,H1,XAUUSD
2902,2903,1,False,4028.215,4020.345,4033.525,1.0,1.0,1.48210922787202,2026-06-30 18:59:00,CTRL_B,530.9999999999945,1.48210922787202,0.06591337099811743,1.4161958568739026,H1,XAUUSD
2909,2910,1,True,3978.935,3999.505,3969.935,0.0,0.0,2.2855555555555735,2026-07-01 02:59:00,CTRL_A,900.0,-1.0,0.03888888888888889,-1.038888888888889,H1,XAUUSD
2910,2911,1,False,3979.865,3969.935,3986.845,1.0,1.0,1.4226361031518353,2026-07-01 03:58:00,CTRL_A,698.0000000000018,1.4226361031518353,0.05014326647564457,1.3724928366761908,H1,XAUUSD
2911,2912,1,True,3976.345,3986.845,3972.215,0.0,0.0,2.542372881356145,2026-07-01 04:59:00,FUERA,412.99999999996544,-1.0,0.0847457627118715,-1.0847457627118715,H1,XAUUSD
2912,2913,1,True,3973.815,3982.465,3969.595,0.0,1.0,2.049763033175253,2026-07-01 05:59:00,FUERA,422.00000000002547,-1.0,0.08293838862558742,-1.0829383886255874,H1,XAUUSD
2915,2916,1,False,3974.185,3959.905,3984.075,0.0,0.0,1.4438827098078797,2026-07-01 08:59:00,LONDRES,988.9999999999873,-1.0,0.03538928210313493,-1.035389282103135,H1,XAUUSD
2931,2932,1,False,4049.935,4030.525,4068.365,0.0,0.0,1.0531741725447654,2026-07-02 01:59:00,FUERA,1842.9999999999836,-1.0,0.018990775908844446,-1.0189907759088443,H1,XAUUSD
2932,2933,1,True,4056.785,4068.365,4040.985,1.0,1.0,0.7329113924050713,2026-07-02 02:59:00,CTRL_A,1579.9999999999727,0.7329113924050713,0.022151898734177597,0.7107594936708937,H1,XAUUSD
2935,2936,1,True,4065.865,4072.665,4052.945,1.0,1.0,0.5263157894737138,2026-07-02 05:59:00,FUERA,1291.9999999999618,0.5263157894737138,0.027089783281734548,0.49922600619197927,H1,XAUUSD
2943,2944,1,False,4136.485,4061.015,4143.715,0.0,1.0,10.438450899031102,2026-07-02 13:59:00,NY,723.0000000000473,-1.0,0.048409405255875115,-1.048409405255875,H1,XAUUSD
2946,2947,1,True,4117.915,4131.425,4100.005,1.0,1.0,0.7543271915131394,2026-07-02 16:59:00,FUERA,1790.9999999999854,0.7543271915131394,0.01954215522054734,0.7347850362925921,H1,XAUUSD
2951,2952,1,False,4123.685,4116.135,4127.825,0.0,0.0,1.8236714975848414,2026-07-02 22:59:00,FUERA,413.9999999999418,-1.0,0.08454106280194425,-1.0845410628019443,H1,XAUUSD
2957,2958,1,True,4178.585,4184.325,4172.975,0.0,0.0,1.0231729055258676,2026-07-03 04:59:00,FUERA,560.9999999999673,-1.0,0.062388591800360146,-1.0623885918003602,H1,XAUUSD
2959,2960,1,True,4172.705,4181.675,4160.225,1.0,,0.7187500000000455,2026-07-03 06:59:00,FUERA,1247.9999999999563,0.7187500000000455,0.028044871794872774,0.6907051282051727,H1,XAUUSD
2961,2962,1,False,4180.915,4168.975,4186.525,1.0,1.0,2.1283422459893577,2026-07-03 08:59:00,LONDRES,560.9999999999673,2.1283422459893577,0.062388591800360146,2.0659536541889976,H1,XAUUSD
2965,2966,1,True,4176.525,4186.325,4171.805,0.0,0.0,2.0762711864410046,2026-07-03 12:59:00,NY,471.9999999999345,-1.0,0.07415254237289165,-1.0741525423728917,H1,XAUUSD
2967,2968,1,True,4169.485,4178.975,4155.085,1.0,1.0,0.6590277777778424,2026-07-03 14:59:00,FUERA,1439.9999999999636,0.6590277777778424,0.02430555555555617,0.6347222222222862,H1,XAUUSD
2968,2969,1,False,4164.545,4155.085,4174.265,0.0,0.0,0.9732510288065626,2026-07-03 15:59:00,FUERA,972.0000000000255,-1.0,0.036008230452673956,-1.0360082304526739,H1,XAUUSD
2971,2972,1,False,4182.915,4171.855,4201.705,1.0,0.0,0.5886109632783619,2026-07-05 23:59:00,FUERA,1878.9999999999964,0.5886109632783619,0.018626929217669008,0.569984034060693,H1,XAUUSD
2972,2973,1,True,4179.235,4201.705,4170.265,1.0,1.0,2.505016722408238,2026-07-06 00:59:00,FUERA,896.9999999999345,2.505016722408238,0.03901895206243317,2.4659977703458047,H1,XAUUSD
2973,2974,1,False,4185.735,4170.265,4202.905,1.0,1.0,0.900990099009859,2026-07-06 01:59:00,FUERA,1717.0000000000073,0.900990099009859,0.020384391380314417,0.8806057076295446,H1,XAUUSD
2974,2975,1,True,4173.895,4202.905,4168.375,0.0,0.0,5.255434782608154,2026-07-06 02:59:00,CTRL_A,552.0000000000437,-1.0,0.06340579710144426,-1.0634057971014443,H1,XAUUSD
2980,2981,1,True,4150.225,4166.075,4146.935,0.0,0.0,4.8176291793311945,2026-07-06 08:59:00,LONDRES,328.99999999999636,-1.0,0.10638297872340544,-1.1063829787234054,H1,XAUUSD
2983,2984,1,False,4155.055,4141.915,4159.365,1.0,1.0,3.0487238979122693,2026-07-06 11:59:00,FUERA,430.99999999994907,3.0487238979122693,0.08120649651973118,2.9675174013925383,H1,XAUUSD
2986,2987,1,True,4137.845,4150.185,4128.265,1.0,1.0,1.2881002087682922,2026-07-06 14:59:00,FUERA,957.9999999999927,1.2881002087682922,0.036534446764092135,1.2515657620042,H1,XAUUSD
2993,2994,1,False,4163.355,4160.475,4168.195,1.0,1.0,0.5950413223138663,2026-07-06 22:59:00,FUERA,484.00000000001455,0.5950413223138663,0.07231404958677469,0.5227272727270916,H1,XAUUSD
2999,3000,1,False,4126.425,4124.235,4140.995,1.0,0.0,0.15030885380923495,2026-07-07 04:59:00,FUERA,1456.999999999971,0.15030885380923495,0.024021962937543377,0.12628689087169157,H1,XAUUSD
3004,3005,1,True,4131.065,4139.045,4119.805,1.0,1.0,0.7087033747780607,2026-07-07 09:59:00,FUERA,1125.9999999999309,0.7087033747780607,0.031083481349913098,0.6776198934281475,H1,XAUUSD
3008,3009,1,False,4158.205,4154.345,4180.225,1.0,1.0,0.17529518619435042,2026-07-07 13:59:00,NY,2202.0000000000437,0.17529518619435042,0.015894641235240377,0.15940054495911005,H1,XAUUSD
3012,3013,1,False,4144.355,4136.725,4148.085,1.0,1.0,2.0455764075062284,2026-07-07 17:59:00,CTRL_B,373.0000000000473,2.0455764075062284,0.09383378016084601,1.9517426273453824,H1,XAUUSD
3017,3018,1,False,4097.985,4093.535,4107.535,0.0,0.0,0.4659685863874066,2026-07-07 23:59:00,FUERA,955.0000000000182,-1.0,0.03664921465968517,-1.036649214659685,H1,XAUUSD
3019,3020,1,True,4110.945,4126.305,4096.505,1.0,1.0,1.0637119113574105,2026-07-08 01:59:00,FUERA,1443.99999999996,1.0637119113574105,0.024238227146815075,1.0394736842105954,H1,XAUUSD
3020,3021,1,False,4114.245,4096.505,4124.615,0.0,0.0,1.7107039537126296,2026-07-08 02:59:00,CTRL_A,1036.999999999989,-1.0,0.03375120540019322,-1.0337512054001932,H1,XAUUSD
3021,3022,1,False,4123.425,4105.685,4130.915,0.0,1.0,2.3684913217623897,2026-07-08 03:59:00,CTRL_A,748.9999999999782,-1.0,0.04672897196261819,-1.0467289719626183,H1,XAUUSD
3028,3029,1,True,4052.905,4060.955,4040.405,1.0,1.0,0.6439999999999781,2026-07-08 10:59:00,FUERA,1250.0,0.6439999999999781,0.028,0.6159999999999781,H1,XAUUSD
3040,3041,1,True,4075.925,4079.745,4070.305,1.0,0.0,0.6797153024910096,2026-07-08 23:59:00,FUERA,562.0000000000346,0.6797153024910096,0.06227758007117055,0.6174377224198391,H1,XAUUSD
3042,3043,1,True,4072.525,4089.775,4062.035,0.0,1.0,1.644423260247818,2026-07-09 01:59:00,FUERA,1049.0000000000236,-1.0,0.0333651096282166,-1.0333651096282166,H1,XAUUSD
3043,3044,1,False,4064.735,4062.035,4082.425,1.0,0.0,0.15262860373093637,2026-07-09 02:59:00,CTRL_A,1769.0000000000055,0.15262860373093637,0.01978518937252679,0.13284341435840957,H1,XAUUSD
3048,3049,1,False,4107.675,4081.145,4110.905,0.0,0.0,8.213622291022844,2026-07-09 07:59:00,LONDRES,322.99999999995634,-1.0,0.10835913312694963,-1.1083591331269496,H1,XAUUSD
3050,3051,1,True,4105.965,4117.515,4102.895,0.0,1.0,3.762214983713771,2026-07-09 09:59:00,FUERA,306.9999999999709,-1.0,0.11400651465799126,-1.1140065146579912,H1,XAUUSD
3053,3054,1,False,4107.485,4097.625,4122.405,0.0,0.0,0.6608579088471598,2026-07-09 12:59:00,NY,1492.0000000000073,-1.0,0.023458445040214364,-1.0234584450402144,H1,XAUUSD
3054,3055,1,False,4121.445,4104.915,4129.255,0.0,0.0,2.116517285531229,2026-07-09 13:59:00,NY,781.00000000004,-1.0,0.04481434058898618,-1.0448143405889863,H1,XAUUSD
3057,3058,1,False,4127.765,4124.485,4138.175,1.0,1.0,0.31508165225751206,2026-07-09 16:59:00,FUERA,1040.9999999999854,0.31508165225751206,0.03362151777137415,0.28146013448613794,H1,XAUUSD
3058,3059,1,True,4135.955,4138.175,4124.715,0.0,0.0,0.1975088967971795,2026-07-09 17:59:00,CTRL_B,1123.9999999999782,-1.0,0.031138790035587793,-1.0311387900355877,H1,XAUUSD
3062,3063,1,False,4120.415,4120.245,4127.375,1.0,0.0,0.024425287356332166,2026-07-09 22:59:00,FUERA,696.0000000000036,0.024425287356332166,0.05028735632183882,-0.025862068965506652,H1,XAUUSD
3063,3064,1,True,4123.115,4127.375,4120.005,0.0,0.0,1.3697749196143623,2026-07-09 23:59:00,FUERA,310.99999999996726,-1.0,0.11254019292605687,-1.1125401929260568,H1,XAUUSD
3067,3068,1,False,4119.915,4115.745,4134.555,1.0,1.0,0.2848360655737691,2026-07-10 03:59:00,CTRL_A,1464.0000000000327,0.2848360655737691,0.023907103825136077,0.26092896174863306,H1,XAUUSD
3069,3070,1,True,4116.585,4120.905,4107.955,0.0,0.0,0.5005793742757421,2026-07-10 05:59:00,FUERA,863.0000000000109,-1.0,0.04055619930475036,-1.0405561993047503,H1,XAUUSD
3070,3071,1,False,4111.355,4107.955,4119.835,1.0,1.0,0.40094339622634984,2026-07-10 06:59:00,FUERA,848.0000000000473,0.40094339622634984,0.04127358490565808,0.35966981132069176,H1,XAUUSD
3073,3074,1,True,4104.155,4109.345,4094.215,1.0,1.0,0.5221327967807564,2026-07-10 09:59:00,FUERA,993.99999999996,0.5221327967807564,0.03521126760563522,0.4869215291751212,H1,XAUUSD
3076,3077,1,False,4100.535,4095.875,4117.435,1.0,1.0,0.2757396449703967,2026-07-10 12:59:00,NY,1690.0000000000546,0.2757396449703967,0.020710059171596965,0.25502958579879975,H1,XAUUSD
3077,3078,1,True,4099.735,4117.435,4085.345,0.0,0.0,1.2300208478110413,2026-07-10 13:59:00,NY,1438.9999999999873,-1.0,0.024322446143155183,-1.0243224461431553,H1,XAUUSD
3080,3081,1,False,4104.495,4091.265,4115.365,0.0,0.0,1.217111315547392,2026-07-10 16:59:00,FUERA,1086.999999999989,-1.0,0.03219871205151826,-1.0321987120515184,H1,XAUUSD
3082,3083,1,True,4100.955,4106.695,4097.725,0.0,1.0,1.7770897832819064,2026-07-10 18:59:00,CTRL_B,322.99999999995634,-1.0,0.10835913312694963,-1.1083591331269496,H1,XAUUSD
3089,3090,1,True,4068.255,4089.575,4064.125,0.0,0.0,5.162227602905362,2026-07-13 02:59:00,CTRL_A,413.0000000000109,-1.0,0.08474576271186217,-1.0847457627118622,H1,XAUUSD
3091,3092,1,True,4058.455,4069.065,4050.085,1.0,1.0,1.26762246117088,2026-07-13 04:59:00,FUERA,836.9999999999891,1.26762246117088,0.04181600955794559,1.2258064516129343,H1,XAUUSD
3092,3093,1,False,4053.365,4050.085,4072.965,1.0,0.0,0.16734693877549411,2026-07-13 05:59:00,FUERA,1960.0000000000364,0.16734693877549411,0.017857142857142527,0.1494897959183516,H1,XAUUSD
3099,3100,1,True,4067.145,4068.415,4053.365,0.0,0.0,0.09216255442670271,2026-07-13 12:59:00,NY,1378.00000000002,-1.0,0.02539912917271371,-1.0253991291727138,H1,XAUUSD
3108,3109,1,False,4000.425,3996.065,4006.195,1.0,0.0,0.7556325823223815,2026-07-13 22:59:00,FUERA,576.9999999999982,0.7556325823223815,0.0606585788561527,0.6949740034662288,H1,XAUUSD
3109,3110,1,True,4000.795,4006.195,3992.355,0.0,0.0,0.639810426540291,2026-07-13 23:59:00,FUERA,844.0000000000055,-1.0,0.04146919431279594,-1.0414691943127958,H1,XAUUSD
3127,3128,1,True,4062.505,4066.615,4054.255,0.0,0.0,0.4981818181817785,2026-07-14 17:59:00,CTRL_B,825.0,-1.0,0.04242424242424243,-1.0424242424242425,H1,XAUUSD
3141,3142,1,True,4030.915,4034.125,4017.155,1.0,1.0,0.2332848837209369,2026-07-15 08:59:00,LONDRES,1375.9999999999764,0.2332848837209369,0.025436046511628344,0.20784883720930855,H1,XAUUSD
3143,3144,1,False,4027.895,4025.205,4035.755,0.0,0.0,0.34223918575063755,2026-07-15 10:59:00,FUERA,786.0000000000127,-1.0,0.044529262086513276,-1.0445292620865132,H1,XAUUSD
3146,3147,1,False,4061.395,4035.515,4073.775,1.0,1.0,2.090468497576727,2026-07-15 13:59:00,NY,1238.000000000011,2.090468497576727,0.02827140549272996,2.062197092083997,H1,XAUUSD
3147,3148,1,True,4060.045,4073.775,4053.015,0.0,0.0,1.9530583214793211,2026-07-15 14:59:00,FUERA,703.00000000002,-1.0,0.04978662873399574,-1.0497866287339956,H1,XAUUSD
3151,3152,1,False,4058.825,4032.705,4080.935,1.0,1.0,1.1813658977837964,2026-07-15 18:59:00,CTRL_B,2211.0000000000127,1.1813658977837964,0.01582994120307544,1.165535956580721,H1,XAUUSD
3154,3155,1,False,4058.245,4054.865,4066.755,1.0,1.0,0.39717978848413893,2026-07-15 22:59:00,FUERA,851.0000000000218,0.39717978848413893,0.04112808460634442,0.3560517038777945,H1,XAUUSD
3160,3161,1,False,4032.925,4027.355,4037.765,1.0,1.0,1.150826446281099,2026-07-16 04:59:00,FUERA,483.9999999999691,1.150826446281099,0.07231404958678148,1.0785123966943175,H1,XAUUSD
3165,3166,1,False,4031.425,4025.025,4037.505,1.0,1.0,1.052631578947396,2026-07-16 09:59:00,FUERA,607.9999999999927,1.052631578947396,0.057565789473684896,0.995065789473711,H1,XAUUSD
3172,3173,1,True,3991.775,4016.715,3981.915,0.0,0.0,2.529411764705855,2026-07-16 16:59:00,FUERA,986.0000000000127,-1.0,0.03549695740365066,-1.0354969574036506,H1,XAUUSD
3173,3174,1,True,3984.485,4007.315,3979.775,0.0,1.0,4.84713375796173,2026-07-16 17:59:00,CTRL_B,471.00000000000364,-1.0,0.07430997876857692,-1.0743099787685768,H1,XAUUSD
3175,3176,1,True,3979.795,3990.235,3969.045,1.0,1.0,0.9711627906976795,2026-07-16 19:59:00,FUERA,1075.0,0.9711627906976795,0.03255813953488372,0.9386046511627958,H1,XAUUSD
3177,3178,1,False,3977.745,3971.635,3980.085,0.0,0.0,2.6111111111108087,2026-07-16 22:59:00,FUERA,234.00000000001455,-1.0,0.14957264957264027,-1.1495726495726402,H1,XAUUSD
3184,3185,1,True,3984.645,3991.395,3975.105,1.0,1.0,0.7075471698113235,2026-07-17 05:59:00,FUERA,953.9999999999964,0.7075471698113235,0.03668763102725381,0.6708595387840697,H1,XAUUSD
3187,3188,1,True,3993.945,4002.455,3987.595,0.0,0.0,1.3401574803148466,2026-07-17 08:59:00,LONDRES,635.0000000000364,-1.0,0.055118110236217314,-1.0551181102362173,H1,XAUUSD
3188,3189,1,False,3997.795,3987.595,4002.165,1.0,1.0,2.3340961098399378,2026-07-17 09:59:00,FUERA,436.9999999999891,2.3340961098399378,0.08009153318078004,2.254004576659158,H1,XAUUSD
3190,3191,1,True,3993.815,3998.785,3989.735,0.0,0.0,1.2181372549019334,2026-07-17 11:59:00,FUERA,407.9999999999927,-1.0,0.08578431372549172,-1.0857843137254917,H1,XAUUSD
3193,3194,1,False,4000.905,3959.485,4004.115,0.0,0.0,12.903426791278964,2026-07-17 14:59:00,FUERA,320.99999999995816,-1.0,0.1090342679127868,-1.1090342679127867,H1,XAUUSD
3195,3196,1,False,4014.735,3997.455,4023.645,1.0,1.0,1.9393939393939936,2026-07-17 16:59:00,FUERA,890.9999999999854,1.9393939393939936,0.039281705948373255,1.9001122334456204,H1,XAUUSD
3199,3200,1,False,4013.975,4002.085,4017.935,1.0,1.0,3.0025252525251926,2026-07-17 20:59:00,FUERA,396.00000000000364,3.0025252525251926,0.08838383838383757,2.914141414141355,H1,XAUUSD
3201,3202,1,True,3995.165,4007.105,3989.205,0.0,1.0,2.0033557046979835,2026-07-19 23:59:00,FUERA,596.0000000000036,-1.0,0.058724832214764745,-1.0587248322147647,H1,XAUUSD
3203,3204,1,False,4001.855,3981.935,4019.995,0.0,0.0,1.098125689084907,2026-07-20 01:59:00,FUERA,1813.9999999999873,-1.0,0.01929437706725482,-1.019294377067255,H1,XAUUSD
3206,3207,1,True,4018.545,4027.815,4018.175,0.0,1.0,25.054054054061396,2026-07-20 04:59:00,FUERA,36.999999999989086,-1.0,0.9459459459462249,-1.945945945946225,H1,XAUUSD
3211,3212,1,True,4021.005,4030.355,4014.625,1.0,1.0,1.465517241379271,2026-07-20 09:59:00,FUERA,638.0000000000109,1.465517241379271,0.05485893416927806,1.410658307209993,H1,XAUUSD
3213,3214,1,False,4025.045,4017.975,4040.435,1.0,1.0,0.45938921377519315,2026-07-20 11:59:00,FUERA,1538.9999999999873,0.45938921377519315,0.022742040285900125,0.43664717348929305,H1,XAUUSD
3216,3217,1,True,4005.915,4017.185,3998.035,1.0,1.0,1.430203045685257,2026-07-20 14:59:00,FUERA,788.0000000000109,1.430203045685257,0.04441624365482172,1.3857868020304354,H1,XAUUSD
3220,3221,1,True,4007.025,4012.915,4003.005,1.0,1.0,1.4651741293532088,2026-07-20 18:59:00,CTRL_B,401.9999999999982,1.4651741293532088,0.08706467661691582,1.378109452736293,H1,XAUUSD
3221,3222,1,False,4006.715,4003.005,4017.855,1.0,0.0,0.3330341113105995,2026-07-20 19:59:00,FUERA,1113.9999999999873,0.3330341113105995,0.0314183123877921,0.30161579892280743,H1,XAUUSD
3226,3227,1,False,4022.945,4003.495,4035.525,0.0,0.0,1.5461049284579003,2026-07-21 01:59:00,FUERA,1257.9999999999927,-1.0,0.02782193958664563,-1.0278219395866457,H1,XAUUSD
3229,3230,1,False,4049.195,4036.295,4051.415,0.0,0.0,5.810810810811375,2026-07-21 04:59:00,FUERA,221.99999999998,-1.0,0.15765765765767187,-1.1576576576576718,H1,XAUUSD
3238,3239,1,True,4052.775,4065.655,4044.165,1.0,1.0,1.495934959349584,2026-07-21 13:59:00,NY,861.0000000000127,1.495934959349584,0.040650406504064436,1.4552845528455196,H1,XAUUSD
3262,3263,1,False,4148.285,4112.615,4163.325,0.0,0.0,2.3716755319149043,2026-07-22 14:59:00,FUERA,1503.9999999999964,-1.0,0.02327127659574474,-1.0232712765957448,H1,XAUUSD
3263,3264,1,False,4159.115,4143.845,4165.775,1.0,1.0,2.292792792792772,2026-07-22 15:59:00,FUERA,665.9999999999854,2.292792792792772,0.0525525525525537,2.240240240240218,H1,XAUUSD
3270,3271,1,True,4133.095,4134.495,4115.605,1.0,0.0,0.08004574042307495,2026-07-22 23:59:00,FUERA,1749.0000000000691,0.08004574042307495,0.02001143510577394,0.060034305317301015,H1,XAUUSD
3271,3272,1,False,4131.735,4115.605,4134.405,0.0,1.0,6.041198501872535,2026-07-23 00:59:00,FUERA,267.0000000000073,-1.0,0.1310861423220938,-1.131086142322094,H1,XAUUSD
3273,3274,1,True,4127.985,4140.895,4111.815,0.0,0.0,0.7983920841064135,2026-07-23 02:59:00,CTRL_A,1617.0000000000073,-1.0,0.021645021645021547,-1.0216450216450215,H1,XAUUSD
3279,3280,1,True,4093.315,4119.355,4086.785,0.0,0.0,3.9877488514546267,2026-07-23 08:59:00,LONDRES,653.00000000002,-1.0,0.05359877488514384,-1.0535987748851439,H1,XAUUSD
3280,3281,1,False,4089.665,4086.785,4099.315,1.0,1.0,0.29844559585494485,2026-07-23 09:59:00,FUERA,964.9999999999636,0.29844559585494485,0.036269430051814835,0.26217616580313,H1,XAUUSD
3281,3282,1,True,4093.025,4099.315,4085.255,0.0,0.0,0.8095238095237483,2026-07-23 10:59:00,FUERA,776.9999999999982,-1.0,0.045045045045045154,-1.0450450450450453,H1,XAUUSD
3282,3283,1,True,4085.535,4095.185,4072.755,0.0,0.0,0.7550860719875025,2026-07-23 11:59:00,FUERA,1277.9999999999745,-1.0,0.027386541471049058,-1.027386541471049,H1,XAUUSD
3285,3286,1,True,4057.715,4067.155,4039.685,0.0,0.0,0.5235718247365474,2026-07-23 14:59:00,FUERA,1803.00000000002,-1.0,0.01941209095951171,-1.0194120909595117,H1,XAUUSD
3289,3290,1,True,4046.115,4054.465,4040.235,0.0,0.0,1.4200680272110298,2026-07-23 18:59:00,CTRL_B,587.9999999999654,-1.0,0.059523809523813025,-1.059523809523813,H1,XAUUSD
3294,3295,1,True,4049.715,4050.845,4041.015,0.0,0.0,0.12988505747122056,2026-07-24 00:59:00,FUERA,870.0000000000273,-1.0,0.04022988505747,-1.04022988505747,H1,XAUUSD
3295,3296,1,True,4043.375,4050.795,4039.475,0.0,0.0,1.902564102564077,2026-07-24 01:59:00,FUERA,390.0000000000091,-1.0,0.08974358974358765,-1.0897435897435876,H1,XAUUSD
3304,3305,1,False,4059.955,4051.445,4063.745,1.0,1.0,2.245382585751938,2026-07-24 10:59:00,FUERA,378.99999999999636,2.245382585751938,0.09234828496042305,2.1530343007915147,H1,XAUUSD
3305,3306,1,True,4057.545,4063.745,4051.195,0.0,0.0,0.9763779527558909,2026-07-24 11:59:00,FUERA,634.9999999999909,-1.0,0.05511811023622126,-1.0551181102362213,H1,XAUUSD
3308,3309,1,False,4063.185,4044.515,4069.825,0.0,0.0,2.811746987951872,2026-07-24 14:59:00,FUERA,663.9999999999873,-1.0,0.052710843373494985,-1.052710843373495,H1,XAUUSD
3313,3314,1,True,4053.465,4064.325,4048.995,1.0,1.0,2.4295302013420703,2026-07-24 19:59:00,FUERA,447.00000000002547,2.4295302013420703,0.078299776286349,2.3512304250557214,H1,XAUUSD
