ts,ses,arriba,motivo,rr,riesgo_p,bruto,R
2021-02-15 14:15:00,Londres,False,TP,3.4745762711857133,5.9000000000009045,3.4745762711857133,3.2711864406772704
2021-02-16 01:45:00,Londres,True,SL,3.0983606557376215,6.099999999999994,-1.0,-1.19672131147541
2021-02-16 03:45:00,NuevaYork,True,SL,4.385964912280921,5.699999999999594,-1.0,-1.2105263157894888
2021-02-16 09:00:00,NuevaYork,True,SL,2.420000000000355,9.999999999998899,-1.0,-1.1200000000000132
2021-02-16 12:30:00,Londres,True,TP,5.926315789473669,9.500000000000064,5.926315789473669,5.799999999999986
2021-02-16 23:30:00,NuevaYork,False,SL,4.956140350877487,11.399999999999189,-1.0,-1.1052631578947443
2021-02-17 09:00:00,NuevaYork,False,SL,2.524064171122855,18.700000000000383,-1.0,-1.064171122994651
2021-02-18 08:00:00,Asia,True,SL,2.436363636363629,5.5000000000005045,-1.0,-1.2181818181817983
2021-02-18 09:00:00,NuevaYork,True,SL,5.957746478873275,7.099999999999884,-1.0,-1.169014084507045
2021-02-18 13:15:00,Londres,True,SL,4.229508196721359,6.099999999999994,-1.0,-1.19672131147541
2021-02-19 06:30:00,Asia,True,SL,1.8235294117648595,6.800000000000139,-1.0,-1.1764705882352904
2021-02-19 07:30:00,Asia,True,SL,4.0196078431369475,5.1000000000001044,-1.0,-1.235294117647054
2021-02-22 08:00:00,Asia,False,SL,0.9457831325300327,16.599999999999948,-1.0,-1.0722891566265063
2021-02-22 12:30:00,Asia,True,SL,1.438848920863538,13.899999999997803,-1.0,-1.0863309352518122
2021-02-22 14:00:00,Londres,True,SL,3.80291970802967,13.699999999998713,-1.0,-1.0875912408759205
2021-02-23 01:00:00,Londres,True,SL,4.098901098901263,9.099999999999664,-1.0,-1.1318681318681367
2021-02-23 01:45:00,NuevaYork,True,SL,10.909090909092988,3.2999999999994145,-1.0,-1.3636363636364282
2021-02-23 08:45:00,Asia,False,SL,2.6142857142851703,7.0000000000014495,-1.0,-1.1714285714285357
2021-02-24 09:30:00,Asia,True,TP,1.3241379310344732,14.499999999999513,1.3241379310344732,1.2413793103448154
2021-02-24 14:00:00,NuevaYork,False,SL,1.6588235294119738,16.999999999998128,-1.0,-1.0705882352941254
2021-02-25 04:30:00,Londres,True,SL,4.84000000000071,4.999999999999449,-1.0,-1.2400000000000264
2021-02-25 05:15:00,Londres,True,SL,17.66666666666543,2.4000000000001798,-1.0,-1.4999999999999627
2021-02-25 15:00:00,Londres,True,TP,2.7177033492823495,20.899999999999253,2.7177033492823495,2.6602870813397637
2021-02-25 18:45:00,Londres,False,SL,2.663594470046404,21.699999999997832,-1.0,-1.0552995391705124
2021-02-26 00:45:00,Asia,False,SL,1.1538461538461537,22.100000000000453,-1.0,-1.0542986425339356
2021-02-26 12:15:00,NuevaYork,False,SL,1.7572016460906736,24.299999999999322,-1.0,-1.049382716049384
2021-02-26 18:15:00,Asia,False,SL,0.8947368421053016,15.199999999999658,-1.0,-1.0789473684210544
2021-03-01 09:30:00,Londres,False,SL,3.4656488549620286,13.099999999999223,-1.0,-1.09160305343512
2021-03-02 03:30:00,NuevaYork,False,SL,3.825688073395157,10.899999999998133,-1.0,-1.110091743119285
2021-03-02 08:30:00,Asia,False,SL,1.8502673796789977,18.700000000000383,-1.0,-1.064171122994651
2021-03-02 20:30:00,NuevaYork,True,SL,9.479452054795903,7.299999999998974,-1.0,-1.1643835616438587
2021-03-03 07:45:00,Asia,True,SL,1.3726708074535388,16.099999999998893,-1.0,-1.0745341614906883
2021-03-04 15:30:00,Londres,False,SL,2.221374045801634,13.099999999999223,-1.0,-1.09160305343512
2021-03-04 18:15:00,NuevaYork,False,SL,3.4080459770113425,17.400000000000748,-1.0,-1.0689655172413763
2021-03-04 20:00:00,NuevaYork,False,SL,9.415730337080454,8.899999999998354,-1.0,-1.134831460674182
2021-03-05 00:45:00,Londres,False,SL,2.1370967741937403,12.399999999999078,-1.0,-1.0967741935483943
2021-03-05 02:15:00,Asia,False,SL,3.2884615384608242,5.20000000000076,-1.0,-1.230769230769197
2021-03-05 07:00:00,Asia,False,SL,1.796116504854731,10.299999999998644,-1.0,-1.1165048543689473
2021-03-05 09:00:00,NuevaYork,False,SL,2.3741496598641665,14.699999999998603,-1.0,-1.0816326530612321
2021-03-05 13:30:00,Londres,False,SL,1.1955835962144543,31.70000000000117,-1.0,-1.037854889589904
2021-03-08 07:45:00,Londres,False,SL,5.840425531913876,9.40000000000163,-1.0,-1.1276595744680629
2021-03-08 13:15:00,Londres,False,SL,1.5321637426902066,17.099999999998783,-1.0,-1.070175438596496
2021-03-08 21:00:00,NuevaYork,False,SL,12.812500000004944,3.1999999999987594,-1.0,-1.3750000000001454
2021-03-09 00:45:00,Asia,False,TP,1.117647058823888,10.199999999997988,1.117647058823888,1.0000000000003355
2021-03-09 08:00:00,NuevaYork,True,SL,3.5408163265307673,9.799999999999809,-1.0,-1.122448979591839
2021-03-09 09:15:00,Londres,True,SL,4.141304347827042,9.199999999998099,-1.0,-1.1304347826087224
2021-03-10 03:00:00,NuevaYork,False,SL,3.4736842105258545,7.600000000000939,-1.0,-1.1578947368420855
2021-03-10 06:15:00,Asia,False,TP,4.83606557377051,6.099999999999994,4.83606557377051,4.6393442622951
2021-03-10 10:15:00,Asia,True,SL,4.246376811593536,6.900000000000794,-1.0,-1.1739130434782408
2021-03-10 15:00:00,Londres,True,SL,1.268595041322437,24.199999999998667,-1.0,-1.0495867768595069
2021-03-11 02:30:00,Asia,True,SL,6.875000000002833,4.799999999998139,-1.0,-1.250000000000097
2021-03-11 09:15:00,Londres,True,SL,3.3875968992247594,12.900000000000134,-1.0,-1.0930232558139525
2021-03-11 13:15:00,Londres,True,SL,1.6091370558376006,19.700000000000273,-1.0,-1.0609137055837554
2021-03-11 17:00:00,Asia,True,SL,2.0842105263158732,9.500000000000064,-1.0,-1.1263157894736833
2021-03-11 19:15:00,NuevaYork,True,TP,6.191011235954549,8.900000000000574,6.191011235954549,6.056179775280399
2021-03-12 09:45:00,Asia,False,TP,1.8764044943817197,8.900000000000574,1.8764044943817197,1.7415730337075712
2021-03-12 17:30:00,Londres,True,SL,5.164556962026427,7.899999999998464,-1.0,-1.1518987341772446
2021-03-15 05:15:00,Asia,False,SL,4.104651162790082,8.60000000000083,-1.0,-1.1395348837209167
2021-03-15 12:15:00,Londres,False,SL,2.4342105263153666,7.600000000000939,-1.0,-1.1578947368420855
2021-03-15 14:45:00,NuevaYork,False,SL,6.677419354840454,6.199999999998429,-1.0,-1.1935483870968233
2021-03-16 13:15:00,Londres,False,SL,2.7133333333336442,14.999999999998348,-1.0,-1.0800000000000087
2021-03-17 06:00:00,Asia,True,TP,1.852459016393568,6.099999999999994,1.852459016393568,1.655737704918158
2021-03-17 07:30:00,Asia,False,TP,1.2222222222220975,9.900000000000464,1.2222222222220975,1.1010101010099822
2021-03-17 18:00:00,Asia,True,SL,1.8275862068966233,20.299999999999763,-1.0,-1.0591133004926114
2021-03-18 13:00:00,Londres,False,SL,4.897810218978558,13.699999999998713,-1.0,-1.0875912408759205
2021-03-18 19:00:00,NuevaYork,False,SL,2.604166666666416,9.600000000000719,-1.0,-1.1249999999999907
2021-03-19 10:30:00,Asia,False,SL,0.5396039603959117,20.200000000001328,-1.0,-1.0594059405940555
2021-03-19 12:00:00,Londres,False,SL,2.8651685393257167,8.900000000000574,-1.0,-1.1348314606741485
2021-03-19 13:30:00,NuevaYork,False,SL,3.520325203252439,12.299999999998423,-1.0,-1.0975609756097686
2021-03-21 20:00:00,NuevaYork,False,TP,4.972602739725244,7.300000000001194,4.972602739725244,4.808219178081434
2021-03-22 15:00:00,Londres,True,SL,5.3207547169807015,10.600000000000609,-1.0,-1.1132075471698049
2021-03-23 12:30:00,Londres,False,SL,4.196721311476189,12.199999999997768,-1.0,-1.0983606557377228
2021-03-23 17:45:00,Londres,False,SL,12.529411764705422,5.1000000000001044,-1.0,-1.235294117647054
2021-03-24 05:30:00,Asia,False,SL,0.5039370078740419,12.699999999998823,-1.0,-1.0944881889763867
2021-03-24 19:00:00,Londres,False,SL,12.28571428571134,2.80000000000058,-1.0,-1.4285714285713398
2021-03-25 07:15:00,Asia,False,SL,1.5909090909093937,10.999999999998789,-1.0,-1.1090909090909211
2021-03-25 12:00:00,Asia,False,TP,0.8778625954198874,13.099999999999223,0.8778625954198874,0.7862595419847676
2021-03-25 16:00:00,Londres,False,tiempo,3.4027777777774566,14.400000000001079,1.5069444444443352,1.4236111111110081
2021-03-29 01:30:00,NuevaYork,False,SL,1.6147540983606796,12.199999999999989,-1.0,-1.098360655737705
2021-03-29 09:15:00,Londres,False,SL,1.6376811594203131,13.799999999999368,-1.0,-1.0869565217391344
2021-03-29 15:15:00,NuevaYork,False,SL,3.896551724138578,11.599999999998278,-1.0,-1.1034482758620843
2021-03-30 07:00:00,NuevaYork,False,SL,2.6728971962620003,10.699999999999044,-1.0,-1.1121495327102904
2021-03-30 13:00:00,Londres,False,SL,3.819277108434399,8.299999999998864,-1.0,-1.1445783132530318
2021-03-31 01:45:00,NuevaYork,False,SL,5.634615384614325,5.20000000000076,-1.0,-1.230769230769197
2021-03-31 09:30:00,NuevaYork,True,SL,2.676190476190468,10.499999999999954,-1.0,-1.1142857142857148
2021-03-31 15:00:00,Londres,True,SL,2.0918918918920184,18.499999999999073,-1.0,-1.064864864864868
2021-04-01 15:15:00,Londres,True,SL,8.951219512194806,4.100000000000215,-1.0,-1.292682926829253
2021-04-01 16:00:00,Asia,True,SL,1.5156250000002764,6.399999999999739,-1.0,-1.1875000000000078
2021-04-01 22:15:00,NuevaYork,True,SL,15.185185185185581,2.6999999999999247,-1.0,-1.4444444444444569
2021-04-02 08:45:00,Asia,True,TP,1.8260869565215851,6.900000000000794,1.8260869565215851,1.6521739130433444
2021-04-05 06:00:00,NuevaYork,False,SL,6.5454545454536275,5.5000000000005045,-1.0,-1.2181818181817983
2021-04-05 10:15:00,NuevaYork,False,TP,3.313725490196168,10.200000000000209,3.313725490196168,3.1960784313726402
2021-04-05 14:45:00,NuevaYork,True,SL,1.2541436464087747,18.100000000000893,-1.0,-1.0662983425414332
2021-04-05 17:30:00,Londres,True,SL,3.405797101448669,6.900000000000794,-1.0,-1.1739130434782408
2021-04-06 07:15:00,Asia,False,TP,0.9347826086957046,13.799999999999368,0.9347826086957046,0.8478260869565702
2021-04-06 09:15:00,Asia,True,SL,0.9516129032260231,12.399999999999078,-1.0,-1.0967741935483943
2021-04-06 14:45:00,NuevaYork,True,SL,2.453608247422945,9.699999999999154,-1.0,-1.1237113402061962
2021-04-06 16:15:00,Asia,True,SL,2.031250000000206,6.399999999999739,-1.0,-1.1875000000000078
2021-04-07 11:00:00,NuevaYork,True,SL,3.039062500000084,12.799999999999478,-1.0,-1.0937500000000038
2021-04-07 15:15:00,Londres,True,TP,1.1818181818180817,24.200000000000887,1.1818181818180817,1.1322314049585795
2021-04-07 19:45:00,Londres,False,TP,1.925925925925932,13.499999999999623,1.925925925925932,1.8370370370370408
2021-04-09 13:45:00,Londres,False,TP,0.8677248677249374,18.899999999999473,0.8677248677249374,0.8042328042328721
2021-04-12 05:15:00,Asia,False,SL,5.838709677423213,3.0999999999981043,-1.0,-1.3870967741937852
2021-04-12 10:45:00,NuevaYork,True,tiempo,4.1153846153849525,10.399999999999299,2.163461538461766,2.048076923077143
2021-04-13 12:45:00,NuevaYork,True,SL,4.352459016393386,12.199999999999989,-1.0,-1.098360655737705
2021-04-13 14:00:00,Asia,True,SL,2.355263157894391,7.600000000000939,-1.0,-1.1578947368420855
2021-04-13 18:30:00,NuevaYork,True,SL,12.407407407408032,5.399999999999849,-1.0,-1.2222222222222285
2021-04-14 05:30:00,Asia,True,SL,1.6438356164387102,7.299999999998974,-1.0,-1.1643835616438587
2021-04-14 15:00:00,Londres,True,SL,9.956521739133038,2.2999999999995246,-1.0,-1.5217391304348906
2021-04-15 01:00:00,NuevaYork,True,SL,5.360655737705097,6.099999999999994,-1.0,-1.19672131147541
2021-04-15 12:00:00,Asia,False,SL,1.8666666666668499,10.499999999999954,-1.0,-1.1142857142857148
2021-04-16 01:15:00,NuevaYork,False,SL,5.672727272726774,5.5000000000005045,-1.0,-1.2181818181817983
2021-04-16 02:15:00,Londres,False,TP,5.095238095239807,4.199999999998649,5.095238095239807,4.809523809525429
2021-04-16 08:30:00,Asia,True,SL,1.3625730994150915,17.100000000001003,-1.0,-1.070175438596487
2021-04-16 11:00:00,Londres,True,TP,3.7945205479459596,7.299999999998974,3.7945205479459596,3.630136986302101
2021-04-19 02:00:00,Asia,False,TP,2.226415094339417,10.600000000000609,2.226415094339417,2.1132075471696123
2021-04-19 06:45:00,Asia,True,SL,4.941176470588178,6.800000000000139,-1.0,-1.1764705882352904
2021-04-20 00:45:00,NuevaYork,True,SL,2.9156626506029157,8.299999999998864,-1.0,-1.1445783132530318
2021-04-20 02:30:00,Londres,True,SL,13.737704918032888,6.099999999999994,-1.0,-1.19672131147541
2021-04-20 04:00:00,Londres,True,SL,2.924999999999699,12.000000000000899,-1.0,-1.0999999999999925
2021-04-20 13:30:00,Londres,False,SL,1.2329317269075417,24.900000000001032,-1.0,-1.0481927710843353
2021-04-21 15:15:00,Londres,True,SL,6.196428571427042,5.60000000000116,-1.0,-1.21428571428567
2021-04-22 00:15:00,NuevaYork,True,SL,3.875000000000189,8.799999999999919,-1.0,-1.1363636363636376
2021-04-22 03:30:00,Asia,True,SL,1.459183673469233,9.799999999999809,-1.0,-1.122448979591839
2021-04-22 11:30:00,NuevaYork,True,SL,2.8316831683170407,10.099999999999554,-1.0,-1.118811881188124
2021-04-22 13:00:00,Londres,True,TP,1.8285714285714394,17.499999999999183,1.8285714285714394,1.7600000000000078
2021-04-22 14:45:00,Londres,False,SL,1.6561085972850325,22.100000000000453,-1.0,-1.0542986425339356
2021-04-22 18:15:00,Londres,False,TP,4.277108433735723,8.299999999998864,4.277108433735723,4.1325301204826905
2021-04-23 13:45:00,Londres,True,SL,2.395061728395057,16.199999999999548,-1.0,-1.0740740740740762
2021-04-23 17:15:00,Londres,True,SL,11.733333333334517,2.9999999999996696,-1.0,-1.400000000000044
2021-04-26 03:15:00,Londres,True,tiempo,6.870129870130451,7.699999999999374,5.376623376623856,5.220779220779687
2021-04-27 07:15:00,Asia,False,SL,2.7692307692315836,6.499999999998174,-1.0,-1.1846153846154366
2021-04-27 08:15:00,NuevaYork,False,TP,3.6351351351340364,7.4000000000018495,3.6351351351340364,3.4729729729719145
2021-04-27 21:00:00,NuevaYork,True,TP,4.060000000000399,4.999999999999449,4.060000000000399,3.8200000000003733
2021-04-28 07:45:00,NuevaYork,False,TP,0.8756476683937723,19.299999999999873,0.8756476683937723,0.813471502590663
2021-04-28 14:45:00,Asia,True,SL,1.2014925373132437,13.400000000001189,-1.0,-1.0895522388059622
2021-04-28 19:00:00,Londres,True,SL,1.5760368663594333,21.700000000000053,-1.0,-1.0552995391705067
2021-04-29 02:15:00,NuevaYork,True,tiempo,6.416666666666735,10.799999999999699,1.9537037037038103,1.8425925925926963
2021-04-30 08:00:00,NuevaYork,False,SL,3.4639175257735286,9.699999999999154,-1.0,-1.1237113402061962
2021-04-30 12:45:00,Londres,False,SL,4.1976744186054615,8.599999999998609,-1.0,-1.1395348837209527
2021-04-30 18:00:00,Londres,False,SL,5.159999999999562,7.500000000000284,-1.0,-1.159999999999994
2021-05-03 07:15:00,Asia,True,SL,1.7113402061853191,9.700000000001374,-1.0,-1.123711340206168
2021-05-04 05:30:00,Asia,False,SL,3.861538461538246,6.500000000000394,-1.0,-1.1846153846153735
2021-05-04 07:45:00,Asia,False,SL,1.152380952381349,10.499999999997733,-1.0,-1.114285714285739
2021-05-06 06:45:00,Londres,True,SL,3.537499999999268,8.00000000000134,-1.0,-1.1499999999999748
2021-05-06 07:15:00,Asia,True,SL,1.953846153846196,6.500000000000394,-1.0,-1.1846153846153735
2021-05-06 09:00:00,Londres,True,SL,4.063829787234464,9.399999999999409,-1.0,-1.127659574468093
2021-05-06 12:15:00,Londres,True,SL,5.239130434782478,9.200000000000319,-1.0,-1.1304347826086911
2021-05-06 13:45:00,Asia,True,SL,2.219298245614319,11.399999999999189,-1.0,-1.1052631578947443
2021-05-07 07:15:00,NuevaYork,True,SL,1.3024390243901514,20.500000000001073,-1.0,-1.0585365853658506
2021-05-07 13:00:00,Londres,True,SL,1.3691275167785595,29.799999999999827,-1.0,-1.040268456375839
2021-05-07 14:45:00,Asia,True,SL,1.5398230088498235,11.299999999998533,-1.0,-1.1061946902655004
2021-05-07 16:00:00,Londres,True,SL,4.912698412699238,12.599999999998168,-1.0,-1.095238095238109
2021-05-10 06:00:00,Asia,False,SL,2.4938271604937867,8.099999999999774,-1.0,-1.1481481481481521
2021-05-10 13:30:00,Asia,True,TP,0.9797297297297459,14.799999999999258,0.9797297297297459,0.8986486486486609
2021-05-10 22:15:00,Londres,False,SL,2.976190476190321,12.600000000000389,-1.0,-1.0952380952380922
2021-05-11 07:15:00,Asia,False,TP,0.7911392405062437,15.800000000001369,0.7911392405062437,0.7151898734176427
2021-05-11 13:15:00,Londres,True,TP,0.9706840390879017,30.700000000001282,0.9706840390879017,0.9315960912051672
2021-05-12 03:30:00,Londres,False,SL,9.019230769229612,5.20000000000076,-1.0,-1.230769230769197
2021-05-12 12:15:00,Londres,False,SL,2.897435897435795,7.800000000000029,-1.0,-1.153846153846153
2021-05-12 13:00:00,Londres,True,TP,1.2363636363637147,16.499999999999293,1.2363636363637147,1.1636363636364389
2021-05-13 07:45:00,Asia,True,TP,0.7314814814814624,21.599999999999397,0.7314814814814624,0.6759259259259054
2021-05-13 09:00:00,NuevaYork,False,tiempo,5.035294117647686,16.999999999998128,2.7764705882356338,2.705882352941508
2021-05-14 12:45:00,Londres,True,SL,3.679999999999494,10.000000000001119,-1.0,-1.1199999999999866
2021-05-16 22:30:00,NuevaYork,True,SL,4.999999999999248,5.9000000000009045,-1.0,-1.2033898305084434
2021-05-17 20:00:00,NuevaYork,True,SL,3.3787878787887453,6.599999999998829,-1.0,-1.181818181818214
2021-05-18 02:15:00,Londres,True,SL,7.764705882352711,5.1000000000001044,-1.0,-1.235294117647054
2021-05-18 12:45:00,Londres,True,SL,3.7972972972974595,14.799999999999258,-1.0,-1.0810810810810851
