R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
-1.0,-1.1753360607832013,8.554999999998358,-1,20,22,False,True,0.9002100840336145,2022
-1.0,-1.125849484017112,11.919000000000324,-1,17,23,False,False,0.8588601959038263,2022
-1.0,-1.1409377055341685,10.642999999998892,1,6,8,False,False,0.2326001807773408,2022
2.4482758620688334,2.3935413245756787,27.405000000001678,-1,22,22,True,False,0.5898416166029551,2022
-1.0,-1.0706613906161697,21.22799999999927,1,13,14,False,False,0.24920359108022042,2022
-1.0,-1.0595900206578723,25.172000000000594,1,22,0,False,False,0.06931203298119182,2023
-1.0,-1.0815838137713434,18.38600000000099,1,23,0,False,True,0.14326895358892663,2023
-1.0,-1.0968616815188004,15.485999999998512,1,3,6,False,True,0.11614550095723492,2023
-1.0,-1.1100513573000688,13.630000000000564,1,3,6,False,True,0.14422463305679517,2023
2.448275862068581,2.203137767608744,6.119000000001051,1,1,4,True,False,0.18375552874949522,2023
-1.0,-1.0545038334362875,27.520999999998708,-1,17,18,False,False,0.6288381742738551,2023
-1.0,-1.1144339334757425,13.10799999999972,-1,16,16,False,True,0.6822654712442596,2023
-1.0,-1.191570881226022,7.8300000000012915,-1,22,22,False,False,0.6536997885835157,2023
2.448275862069624,2.1830238726796436,5.654999999998722,-1,4,6,True,True,0.837748344370857,2023
-1.0,-1.0597276419526975,25.113999999999237,-1,22,1,False,False,0.511577424023169,2023
-1.0,-1.1293103448276025,11.599999999998545,1,5,7,False,False,0.3897556667647887,2023
-1.0,-1.0850725952813047,17.632000000000403,-1,11,13,False,True,0.55961893054702,2023
-1.0,-1.1428843589254936,10.498000000001184,-1,17,18,False,True,0.617701290719114,2023
-1.0,-1.0990883868410695,15.137999999998897,-1,0,1,False,True,0.661954517516903,2023
-1.0,-1.1088929219600638,13.775000000001114,-1,0,1,False,True,0.6275353411186255,2023
-1.0,-1.1062097288111536,14.12300000000073,1,17,0,False,False,0.3622709522379136,2023
-1.0,-1.0974089226573198,15.398999999999319,1,15,17,False,True,-0.08402695204121657,2023
2.4482758620688494,2.3372798579250045,13.514000000000692,-1,0,3,True,True,0.8811688311688272,2023
-1.0,-1.2599202911106613,5.771000000001436,1,0,2,False,False,0.2664035520473687,2023
-1.0,-1.17241379310347,8.699999999998909,-1,11,15,False,True,0.794566430963904,2023
2.448275862068084,2.127007924608327,4.669000000001233,1,23,1,True,False,0.3394321766561566,2023
-1.0,-1.1436781609195426,10.439999999999827,1,4,8,False,False,0.45505617977527607,2023
-1.0,-1.217328310634615,6.901999999999475,-1,0,2,False,False,0.9551480335837439,2023
2.4482758620684186,2.233652883101517,6.989000000001511,-1,5,6,True,True,0.6242956952896084,2023
-1.0,-1.2498750624687165,6.00300000000118,1,4,6,False,False,0.0335570469798685,2023
-1.0,-1.3253090435914205,4.610999999999876,1,4,6,False,False,0.038809454333239006,2023
2.4482758620691216,2.362922499146618,17.573999999999046,-1,8,11,True,False,0.9662698412698383,2023
-1.0,-1.1473622163277422,10.178999999999405,-1,7,9,False,True,0.7396094141211785,2023
-1.0,-1.1371993048568554,10.932999999999993,1,13,16,False,True,0.4089622641509434,2023
2.4482758620686256,2.1746031746028516,5.481000000000336,-1,19,22,True,False,0.8321718931474946,2023
2.4482758620687974,2.1625071442178103,5.249000000000592,1,0,2,True,False,0.12624113475177143,2023
-1.0,-1.2340458729911314,6.40899999999931,-1,20,22,False,False,1.0888976689055685,2023
-1.0,-1.1073114894834726,13.97800000000018,-1,16,16,False,True,1.1744112030553795,2023
-1.0,-1.1562662777372634,9.599000000000046,-1,1,2,False,True,0.8725388601036226,2023
2.448275862068793,2.3017485591480265,10.237000000000762,-1,12,16,True,False,0.9531400966183602,2023
2.448275862069241,2.3205619412518623,11.744999999999095,-1,6,8,True,False,0.8730407523510967,2023
-1.0,-1.139043381535046,10.787999999999442,-1,10,13,False,False,0.5898190997055152,2023
2.4482758620699254,2.1422158743122086,4.900999999998135,-1,23,1,True,False,0.878344270570426,2023
-1.0,-1.1159734034328008,12.934000000001333,-1,0,2,False,False,0.9950024987506293,2023
-1.0,-1.1922830406358007,7.801000000000613,-1,1,2,False,True,0.9690766550522656,2023
2.448275862068552,2.096410978183985,4.263000000000261,-1,4,5,True,False,1.0091168091168041,2023
2.448275862069565,2.0814380044025667,4.088999999999032,-1,4,6,True,False,0.9193294918805673,2023
-1.0,-1.1350499684883604,11.10699999999838,1,12,14,False,False,0.289835164835165,2023
2.448275862068169,2.1188227542272835,4.5530000000013615,-1,5,6,True,True,0.5254237288135652,2023
-1.0,-1.2680007146685626,5.597000000000207,-1,17,18,False,True,0.5983634503920899,2023
-1.0,-1.1894657067070744,7.917000000000485,-1,20,21,False,True,0.9733333333333323,2023
2.448275862068999,2.3205619412516203,11.744999999999095,-1,12,14,True,False,0.6601607347875966,2023
-1.0,-1.311591192355698,4.813999999998941,-1,0,1,False,False,0.8107235142118824,2023
2.448275862069394,2.2142299890782624,6.40899999999931,-1,21,22,True,True,0.9178931061192914,2023
2.4482758620702767,2.0023781212853806,3.3639999999991232,-1,21,22,True,False,0.926580921757771,2023
-1.0,-1.1611343860780072,9.308999999998946,-1,15,16,False,False,0.5836224843858479,2023
-1.0,-1.2020474137930948,7.424000000000319,-1,21,22,False,False,0.771530249110322,2023
-1.0,-1.0541047467897837,27.724000000000615,-1,10,11,False,False,0.8365714285714277,2023
-1.0,-1.0543892091808984,27.579000000000065,-1,10,11,False,False,0.8320000000000098,2023
-1.0,-1.0512627729742667,29.260999999999626,-1,10,12,False,False,0.5714285714285714,2023
-1.0,-1.1894657067070744,7.917000000000485,-1,21,22,False,True,0.9974511469838693,2023
-1.0,-1.1814882032667855,8.2650000000001,-1,17,18,False,True,0.8613199665831275,2023
2.4482758620685154,2.301748559147749,10.237000000000762,-1,8,10,True,False,0.9330104923325278,2023
2.448275862068951,2.3931328578780824,27.20199999999977,-1,7,8,True,True,0.9714285714285826,2023
-1.0,-1.309725376832566,4.84299999999962,-1,4,5,False,True,0.8629807692307692,2023
-1.0,-1.311591192355698,4.813999999998941,-1,11,12,False,True,1.0026827632461563,2023
2.4482758620688365,2.3722109533467304,19.720000000000937,-1,11,16,True,False,0.6918189038919772,2023
-1.0,-1.1494917281243942,10.033999999998855,1,16,17,False,True,0.15143193409179861,2023
2.448275862069084,2.3418475947212767,14.094000000000051,1,8,9,True,True,0.04827915869980839,2023
2.448275862069377,2.223388305847479,6.669999999999732,-1,10,14,True,False,0.9361046959199291,2023
-1.0,-1.0860634574559576,17.429000000001338,1,13,14,False,False,0.33788282290279903,2023
-1.0,-1.1668520578420465,8.990000000000009,1,1,2,False,False,0.4448633364750211,2023
-1.0,-1.0527797325826884,28.419999999999845,1,10,11,False,True,0.13953938455583575,2023
-1.0,-1.11973180076628,12.528000000000361,1,13,14,False,False,0.0699999999999978,2023
2.448275862068842,2.3128723596315854,11.078000000000543,1,7,9,True,True,0.44766319042102004,2024
-1.0,-1.261233019853675,5.742000000000758,-1,18,19,False,True,0.7286369320550306,2024
-1.0,-1.2625590757920495,5.713000000000079,-1,18,19,False,True,0.9415247964470775,2024
-1.0,-1.2085650723025416,7.192000000000576,-1,22,0,False,True,0.86229173750425,2024
2.4482758620687646,2.255992821432964,7.801000000000613,1,13,15,True,True,0.11883589329021178,2024
-1.0,-1.065806791260861,22.79399999999896,1,18,20,False,False,0.21565059144677723,2024
-1.0,-1.1457017969888397,10.294999999999277,-1,14,16,False,False,1.1109068627451049,2024
2.4482758620687264,2.34665673057358,14.761000000001445,-1,12,14,True,False,0.9397036280020463,2024
-1.0,-1.3134796238243789,4.785000000001105,-1,9,11,False,True,0.6449668474984982,2024
-1.0,-1.196669725973531,7.626999999999384,-1,19,20,False,False,0.5343035343035349,2024
-1.0,-1.319284802043486,4.69799999999907,-1,19,23,False,False,0.6559454191032994,2024
-1.0,-1.3134796238243789,4.785000000001105,-1,11,13,False,False,0.8059880239520903,2024
-1.0,-1.139043381535046,10.787999999999442,-1,13,15,False,True,0.9452054794520476,2024
2.448275862069129,1.6140155728586327,1.7979999999994334,-1,21,22,True,False,0.7110694183864965,2024
2.4482758620694316,1.8537455410229033,2.5229999999993424,-1,18,20,True,True,0.7029204431017231,2024
-1.0,-1.3694581280787088,4.060000000001196,-1,0,1,False,False,0.6134969325153585,2024
-1.0,-1.118906064209279,12.614999999999554,-1,13,14,False,False,0.8331395348837173,2024
2.4482758620683973,2.2253269916760434,6.728000000001089,-1,14,17,True,True,0.9627906976744062,2024
2.448275862068314,2.078817733989605,4.060000000001196,-1,0,1,True,False,0.9291428571428436,2024
-1.0,-1.153940886699498,9.744000000000597,-1,0,2,False,False,0.8937142857142817,2024
-1.0,-1.4834031582341694,3.1029999999987012,-1,5,7,False,False,0.9479999999999953,2024
-1.0,-1.1444808322095752,10.382000000001312,-1,22,22,False,True,0.9212121212121207,2024
-1.0,-1.0876680303915862,17.10999999999956,-1,14,16,False,False,1.1883992805755454,2024
-1.0,-1.090585180264504,16.55900000000088,-1,14,16,False,False,1.2005395683453237,2024
2.4482758620683356,2.0099357101104776,3.42200000000048,-1,20,23,True,False,0.9229330340441494,2024
-1.0,-1.1944516463573083,7.7139999999985776,-1,13,15,False,False,0.8268025078369853,2024
-1.0,-1.1299601455553627,11.54200000000003,-1,9,14,False,True,0.9495374264087446,2024
-1.0,-1.3402903811251643,4.408000000000811,-1,17,20,False,True,0.9897196261682285,2024
-1.0,-1.2625590757920495,5.713000000000079,-1,21,22,False,False,0.6295133437990619,2024
-1.0,-1.1144339334757425,13.10799999999972,-1,5,6,False,True,0.9067796610169506,2024
-1.0,-1.3831417624520441,3.9150000000006457,-1,12,13,False,False,0.830508474576252,2024
2.44827586206966,2.0940009447337724,4.2339999999995825,-1,20,22,True,False,0.9273049645390118,2024
2.448275862068641,2.187042842214966,5.742000000000758,-1,21,22,True,True,0.5386721423682457,2024
2.448275862069153,2.160919540230068,5.219999999999914,-1,21,22,True,False,0.5236139630390153,2024
2.448275862068986,2.132884777123682,4.7560000000004266,-1,8,10,True,True,0.9062870699881441,2024
-1.0,-1.141709966934336,10.585000000000377,-1,5,7,False,False,0.7022449783379268,2024
2.448275862069278,2.3506831489918456,15.36999999999864,-1,11,12,True,True,0.9099045346062153,2024
2.4482758620687917,2.349753694581113,15.225000000000932,-1,11,13,True,True,0.9248210023866315,2024
2.4482758620686647,2.3482291736140604,14.993000000001189,-1,11,13,True,True,0.9182577565632449,2024
-1.0,-1.1997070962588334,7.5109999999995125,-1,6,9,False,True,0.7850510677808753,2024
2.448275862068169,2.1188227542272835,4.5530000000013615,-1,8,9,True,False,0.8392175572519003,2024
-1.0,-1.2599202911107894,5.770999999998594,-1,18,19,False,True,0.7946787148594295,2024
-1.0,-1.1219908913467733,12.296000000000618,1,10,11,False,True,0.1059617547806534,2024
-1.0,-1.0872245159039287,17.197000000001594,1,11,14,False,False,0.33906420021762634,2024
2.448275862069113,2.2601880877744187,7.9749999999989996,-1,21,22,True,False,0.6041905855338646,2024
2.4482758620691536,2.381362358924215,22.416999999998666,1,1,2,True,False,0.3178427997705127,2024
-1.0,-1.366837857666743,4.0890000000018745,-1,21,22,False,False,0.7399856938483527,2024
-1.0,-1.0901117385558088,16.646000000000072,1,22,0,False,False,0.09166040570999219,2024
2.448275862068904,2.425884460367158,66.99000000000126,1,6,8,True,False,-0.197821395540028,2024
-1.0,-1.068965517241379,21.750000000000114,1,12,13,False,False,0.3816155988857826,2024
-1.0,-1.184729064039419,8.11999999999955,1,0,0,False,False,-0.014475557664921368,2024
-1.0,-1.1070893124866072,14.007000000000858,-1,1,3,False,False,0.7908866995073849,2024
-1.0,-1.0386289304936787,38.830999999998994,-1,13,14,False,False,0.648341662880512,2024
-1.0,-1.158177791838023,9.483000000000175,-1,14,16,False,True,0.8577857785778572,2024
-1.0,-1.1346982758620803,11.135999999999058,-1,15,16,False,False,0.5532763532763568,2024
2.4482758620689755,2.2974766261184327,9.946999999999662,-1,18,19,True,False,0.9943591350673768,2024
-1.0,-1.0792100121455366,18.93699999999967,-1,17,20,False,False,0.5243795620437999,2024
-1.0,-1.1834189288334354,8.178000000000907,-1,12,14,False,False,0.6348773841961882,2024
-1.0,-1.1066477070743026,14.064999999999372,-1,13,14,False,False,0.9244702665755289,2024
2.4482758620692744,2.309232480534228,10.787999999999442,-1,21,2,True,True,0.9568965517241409,2024
2.448275862069115,2.398588889993191,30.1889999999986,1,23,2,True,False,0.282548476454294,2024
2.448275862068755,2.3656494436485778,18.154000000001247,-1,3,7,True,False,0.5159186804756422,2024
-1.0,-1.128667009778694,11.657999999999902,-1,4,6,False,True,0.8673982624599935,2024
-1.0,-1.0884173297966453,16.96499999999901,-1,13,14,False,False,0.6938369781312106,2024
-1.0,-1.1673920321392828,8.96099999999933,-1,1,2,False,True,0.9841997961263985,2024
2.4482758620682175,2.0243075183712556,3.538000000000352,-1,16,22,True,False,0.9588403722261959,2024
-1.0,-1.51212017753494,2.9290000000003147,-1,6,9,False,False,0.7052771324261521,2024
2.448275862068302,2.140394088669306,4.872000000000298,-1,2,3,True,True,1.043689320388341,2024
-1.0,-1.122279285888971,12.266999999999939,1,5,7,False,False,0.1794561933534724,2025
-1.0,-1.1121998653601604,13.369000000000142,-1,7,9,False,False,0.5746681415929223,2025
2.448275862069086,2.3398395142052792,13.832999999999629,-1,10,13,True,True,0.8832743810005088,2025
-1.0,-1.1814882032667855,8.2650000000001,1,7,10,False,True,0.2683504340962828,2025
-1.0,-1.1129347989760499,13.282000000000949,-1,21,22,False,False,0.6973486743371587,2025
