conf,ses,clave,lado,t,ent,stop,rgo,obj,tent,gano,rgoP,cpc,Rb,Rn
C2,ny,hi,-1,2020-04-17 14:35:00,1.08613,1.08703,0.0008999999999999009,1.0843300000000002,2020-04-17 12:35:00,0,8.999999999999009,15.888888888890639,-1.0,-1.1588888888889064
C1,ny,lo,1,2020-04-21 15:00:00,1.08212,1.08165,0.00046999999999997044,1.08306,2020-04-21 13:00:00,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C2,ny,lo,1,2020-04-21 15:10:00,1.08292,1.08165,0.0012700000000001044,1.0854600000000003,2020-04-21 13:10:00,1,12.700000000001044,11.259842519684113,2.0,1.887401574803159
C1,ny,hi,-1,2020-04-21 16:40:00,1.08446,1.08619,0.0017300000000000093,1.081,2020-04-21 14:40:00,0,17.300000000000093,8.26589595375718,-1.0,-1.0826589595375717
C1,ny,lo,1,2020-04-22 15:55:00,1.08515,1.08503,0.00012000000000012001,1.0853900000000003,2020-04-22 13:55:00,1,1.2000000000012,119.16666666654748,2.0,0.8083333333345251
C1,ny,hi,-1,2020-04-23 16:25:00,1.08321,1.08466,0.0014499999999999513,1.08031,2020-04-23 14:25:00,1,14.499999999999513,9.862068965517572,2.0,1.9013793103448242
C2,ny,hi,-1,2020-04-23 16:30:00,1.08298,1.08466,0.0016799999999999038,1.0796200000000002,2020-04-23 14:30:00,1,16.799999999999038,8.51190476190525,2.0,1.9148809523809476
C1,ny,hi,-1,2020-04-24 14:20:00,1.08046,1.081,0.0005399999999999849,1.07938,2020-04-24 12:20:00,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C2,ny,hi,-1,2020-04-24 14:25:00,1.08013,1.081,0.0008699999999999264,1.0783900000000002,2020-04-24 12:25:00,0,8.699999999999264,16.436781609196792,-1.0,-1.164367816091968
C1,ny,lo,1,2020-04-27 16:40:00,1.08332,1.08326,6.000000000017103e-05,1.0834400000000004,2020-04-27 14:40:00,1,0.6000000000017103,238.33333333265398,2.0,-0.3833333333265396
C2,ny,lo,1,2020-04-27 16:50:00,1.08381,1.08326,0.0005500000000000504,1.08491,2020-04-27 14:50:00,0,5.5000000000005045,25.999999999997616,-1.0,-1.2599999999999763
C1,ny,hi,-1,2020-04-29 20:05:00,1.08663,1.08755,0.0009200000000000319,1.08479,2020-04-29 18:05:00,0,9.200000000000319,15.543478260869026,-1.0,-1.1554347826086904
C1,ny,lo,1,2020-04-30 15:55:00,1.0859,1.08516,0.000740000000000185,1.0873800000000005,2020-04-30 13:55:00,0,7.4000000000018495,19.324324324319495,-1.0,-1.193243243243195
C2,ny,lo,1,2020-04-30 16:10:00,1.08646,1.08516,0.0013000000000000789,1.0890600000000001,2020-04-30 14:10:00,1,13.000000000000789,10.999999999999332,2.0,1.8900000000000068
C1,ny,hi,-1,2020-04-30 16:35:00,1.08908,1.08982,0.0007399999999999629,1.0876000000000001,2020-04-30 14:35:00,0,7.399999999999629,19.324324324325293,-1.0,-1.193243243243253
C2,ny,hi,-1,2020-04-30 16:40:00,1.08908,1.08982,0.0007399999999999629,1.0876000000000001,2020-04-30 14:40:00,0,7.399999999999629,19.324324324325293,-1.0,-1.193243243243253
C1,ny,hi,-1,2020-05-01 18:30:00,1.09888,1.09935,0.00046999999999997044,1.0979400000000001,2020-05-01 16:30:00,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C2,ny,hi,-1,2020-05-01 18:35:00,1.0988,1.09935,0.0005500000000000504,1.0977,2020-05-01 16:35:00,1,5.5000000000005045,25.999999999997616,2.0,1.7400000000000237
C1,ny,lo,1,2020-05-04 15:25:00,1.09257,1.09219,0.00038000000000004697,1.0933300000000001,2020-05-04 13:25:00,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C2,ny,lo,1,2020-05-04 15:35:00,1.09278,1.09219,0.0005900000000000905,1.0939600000000003,2020-05-04 13:35:00,0,5.9000000000009045,24.237288135589505,-1.0,-1.242372881355895
C1,ny,lo,1,2020-05-07 14:20:00,1.07805,1.07763,0.0004199999999998649,1.0788899999999997,2020-05-07 12:20:00,0,4.199999999998649,34.04761904763,-1.0,-1.3404761904762998
C2,ny,lo,1,2020-05-07 14:30:00,1.07858,1.07763,0.0009500000000000064,1.08048,2020-05-07 12:30:00,0,9.500000000000064,15.052631578947267,-1.0,-1.1505263157894727
C1,ny,hi,-1,2020-05-07 18:30:00,1.08154,1.08178,0.00024000000000001798,1.08106,2020-05-07 16:30:00,0,2.4000000000001798,59.58333333332887,-1.0,-1.5958333333332888
C1,ny,hi,-1,2020-05-08 14:30:00,1.08314,1.08512,0.001980000000000093,1.0791799999999998,2020-05-08 12:30:00,0,19.800000000000928,7.222222222221884,-1.0,-1.0722222222222189
C2,ny,hi,-1,2020-05-08 14:45:00,1.08275,1.08512,0.0023699999999999832,1.0780100000000001,2020-05-08 12:45:00,0,23.699999999999832,6.0337552742616465,-1.0,-1.0603375527426164
C1,ny,lo,1,2020-05-08 16:05:00,1.08227,1.08151,0.0007600000000000939,1.0837900000000003,2020-05-08 14:05:00,0,7.600000000000939,18.815789473681885,-1.0,-1.1881578947368188
C2,ny,lo,1,2020-05-08 16:10:00,1.08228,1.08151,0.0007699999999999374,1.0838199999999998,2020-05-08 14:10:00,1,7.699999999999374,18.571428571430083,2.0,1.8142857142856992
C1,ny,lo,1,2020-05-11 17:15:00,1.08105,1.08069,0.000360000000000138,1.0817700000000003,2020-05-11 15:15:00,0,3.60000000000138,39.722222222206995,-1.0,-1.3972222222220698
C2,ny,lo,1,2020-05-11 17:20:00,1.08123,1.08069,0.0005399999999999849,1.0823099999999999,2020-05-11 15:20:00,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C1,ny,hi,-1,2020-05-12 14:00:00,1.08431,1.08498,0.0006699999999999484,1.0829700000000002,2020-05-12 12:00:00,0,6.699999999999484,21.343283582091196,-1.0,-1.2134328358209119
C2,ny,hi,-1,2020-05-12 14:05:00,1.0843,1.08498,0.0006800000000000139,1.08294,2020-05-12 12:05:00,0,6.800000000000139,21.02941176470545,-1.0,-1.2102941176470545
C1,ny,hi,-1,2020-05-13 14:20:00,1.08742,1.08811,0.0006899999999998574,1.0860400000000003,2020-05-13 12:20:00,0,6.899999999998574,20.724637681163703,-1.0,-1.207246376811637
C2,ny,hi,-1,2020-05-13 14:25:00,1.08742,1.08811,0.0006899999999998574,1.0860400000000003,2020-05-13 12:25:00,0,6.899999999998574,20.724637681163703,-1.0,-1.207246376811637
C1,ny,lo,1,2020-05-13 17:20:00,1.08324,1.08303,0.00021000000000004349,1.08366,2020-05-13 15:20:00,1,2.100000000000435,68.09523809522399,2.0,1.31904761904776
C2,ny,lo,1,2020-05-13 17:35:00,1.08439,1.08303,0.0013600000000000279,1.08711,2020-05-13 15:35:00,0,13.600000000000279,10.514705882352725,-1.0,-1.1051470588235273
C1,ny,lo,1,2020-05-14 14:40:00,1.07801,1.07748,0.0005299999999999194,1.0790699999999998,2020-05-14 12:40:00,0,5.299999999999194,26.9811320754758,-1.0,-1.269811320754758
C2,ny,lo,1,2020-05-14 14:45:00,1.07819,1.07748,0.0007099999999999884,1.07961,2020-05-14 12:45:00,1,7.099999999999884,20.140845070422863,2.0,1.7985915492957714
C1,ny,lo,1,2020-05-15 14:05:00,1.07945,1.07888,0.0005699999999999594,1.08059,2020-05-15 12:05:00,1,5.699999999999594,25.0877192982474,2.0,1.749122807017526
C2,ny,lo,1,2020-05-15 14:10:00,1.07966,1.07888,0.0007800000000000029,1.08122,2020-05-15 12:10:00,1,7.800000000000029,18.333333333333265,2.0,1.8166666666666673
C1,ny,hi,-1,2020-05-15 14:35:00,1.0818,1.08216,0.00035999999999991594,1.0810800000000003,2020-05-15 12:35:00,1,3.5999999999991594,39.722222222231494,2.0,1.602777777777685
C1,ny,hi,-1,2020-05-20 14:05:00,1.0959,1.0966,0.0006999999999999229,1.0945000000000003,2020-05-20 12:05:00,0,6.999999999999229,20.42857142857368,-1.0,-1.2042857142857368
C2,ny,hi,-1,2020-05-20 14:10:00,1.09583,1.0966,0.0007699999999999374,1.0942900000000002,2020-05-20 12:10:00,0,7.699999999999374,18.571428571430083,-1.0,-1.1857142857143008
C1,ny,hi,-1,2020-05-21 14:15:00,1.10023,1.10048,0.00024999999999986144,1.0997300000000003,2020-05-21 12:15:00,0,2.4999999999986144,57.2000000000317,-1.0,-1.5720000000003171
C2,ny,hi,-1,2020-05-21 14:50:00,1.09992,1.10048,0.0005599999999998939,1.0988000000000002,2020-05-21 12:50:00,0,5.599999999998939,25.535714285719123,-1.0,-1.2553571428571912
C1,ny,lo,1,2020-05-21 16:45:00,1.09578,1.09462,0.0011600000000000499,1.0981,2020-05-21 14:45:00,0,11.600000000000499,12.327586206896022,-1.0,-1.1232758620689602
C1,ny,lo,1,2020-05-22 16:55:00,1.08906,1.08852,0.0005399999999999849,1.0901399999999999,2020-05-22 14:55:00,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C2,ny,lo,1,2020-05-22 17:00:00,1.08922,1.08852,0.000700000000000145,1.0906200000000004,2020-05-22 15:00:00,1,7.0000000000014495,20.4285714285672,2.0,1.795714285714328
C1,ny,hi,-1,2020-05-25 14:00:00,1.09134,1.09144,9.999999999998899e-05,1.09114,2020-05-25 12:00:00,1,0.9999999999998899,143.00000000001575,2.0,0.5699999999998426
C2,ny,hi,-1,2020-05-25 14:05:00,1.09107,1.09144,0.00036999999999998145,1.09033,2020-05-25 12:05:00,1,3.6999999999998145,38.648648648650585,2.0,1.6135135135134941
C1,ny,hi,-1,2020-05-26 15:55:00,1.09794,1.09801,7.00000000000145e-05,1.0977999999999999,2020-05-26 13:55:00,1,0.700000000000145,204.285714285672,2.0,-0.04285714285671993
C2,ny,hi,-1,2020-05-26 16:10:00,1.0974,1.09801,0.0006099999999999994,1.09618,2020-05-26 14:10:00,0,6.099999999999994,23.442622950819693,-1.0,-1.234426229508197
C1,ny,hi,-1,2020-05-29 14:20:00,1.11381,1.11443,0.0006200000000000649,1.1125699999999998,2020-05-29 12:20:00,0,6.200000000000649,23.06451612902984,-1.0,-1.2306451612902984
C2,ny,hi,-1,2020-05-29 14:25:00,1.1138,1.11443,0.0006300000000001305,1.1125399999999996,2020-05-29 12:25:00,1,6.300000000001305,22.698412698408,2.0,1.77301587301592
C1,ny,lo,1,2020-05-29 19:10:00,1.10903,1.10848,0.0005500000000000504,1.11013,2020-05-29 17:10:00,0,5.5000000000005045,25.999999999997616,-1.0,-1.2599999999999763
C2,ny,lo,1,2020-05-29 19:15:00,1.10915,1.10848,0.0006700000000001705,1.1104900000000004,2020-05-29 17:15:00,0,6.700000000001705,21.343283582084123,-1.0,-1.2134328358208413
C1,ny,hi,-1,2020-06-02 16:10:00,1.11804,1.1193,0.0012600000000000389,1.1155199999999998,2020-06-02 14:10:00,0,12.600000000000389,11.349206349206,-1.0,-1.11349206349206
C2,ny,hi,-1,2020-06-02 16:55:00,1.11791,1.1193,0.0013900000000000023,1.11513,2020-06-02 14:55:00,0,13.900000000000023,10.287769784172644,-1.0,-1.1028776978417265
C1,ny,hi,-1,2020-06-03 16:00:00,1.12246,1.12325,0.0007900000000000684,1.1208799999999999,2020-06-03 14:00:00,0,7.900000000000684,18.101265822783244,-1.0,-1.1810126582278324
C2,ny,hi,-1,2020-06-03 16:05:00,1.12142,1.12325,0.0018299999999999983,1.11776,2020-06-03 14:05:00,0,18.299999999999983,7.814207650273231,-1.0,-1.0781420765027323
C1,ny,hi,-1,2020-06-04 15:35:00,1.12578,1.12738,0.0016000000000000458,1.12258,2020-06-04 13:35:00,0,16.00000000000046,8.937499999999744,-1.0,-1.0893749999999975
C2,ny,hi,-1,2020-06-04 15:40:00,1.12547,1.12738,0.0019100000000000783,1.1216499999999998,2020-06-04 13:40:00,0,19.100000000000783,7.486910994764091,-1.0,-1.0748691099476408
C1,ny,lo,1,2020-06-05 14:35:00,1.13213,1.1299,0.0022300000000001763,1.1365900000000004,2020-06-05 12:35:00,0,22.300000000001763,6.412556053811152,-1.0,-1.0641255605381115
C1,ny,hi,-1,2020-06-08 15:50:00,1.13113,1.13185,0.0007200000000000539,1.1296899999999999,2020-06-08 13:50:00,1,7.200000000000539,19.861111111109622,2.0,1.8013888888889038
C2,ny,hi,-1,2020-06-08 15:55:00,1.13082,1.13185,0.0010300000000000864,1.1287599999999998,2020-06-08 13:55:00,1,10.300000000000864,13.883495145629903,2.0,1.861165048543701
C1,ny,hi,-1,2020-06-09 14:10:00,1.1293,1.12977,0.00046999999999997044,1.12836,2020-06-09 12:10:00,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C1,ny,lo,1,2020-06-10 17:10:00,1.13463,1.13423,0.00039999999999995595,1.13543,2020-06-10 15:10:00,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C2,ny,lo,1,2020-06-10 17:15:00,1.13466,1.13423,0.00042999999999993044,1.1355199999999999,2020-06-10 15:15:00,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
C1,ny,hi,-1,2020-06-10 20:00:00,1.13764,1.13898,0.0013400000000001189,1.1349599999999997,2020-06-10 18:00:00,1,13.400000000001189,10.671641791043829,2.0,1.8932835820895617
C1,ny,lo,1,2020-06-11 14:20:00,1.13439,1.1337,0.0006900000000000794,1.1357700000000002,2020-06-11 12:20:00,0,6.900000000000794,20.724637681157034,-1.0,-1.2072463768115704
C2,ny,lo,1,2020-06-11 14:40:00,1.13451,1.1337,0.0008099999999999774,1.1361299999999999,2020-06-11 12:40:00,1,8.099999999999774,17.654320987654813,2.0,1.823456790123452
C1,ny,hi,-1,2020-06-11 16:20:00,1.13995,1.14036,0.00041000000000002146,1.13913,2020-06-11 14:20:00,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C2,ny,hi,-1,2020-06-11 16:25:00,1.13916,1.14036,0.0012000000000000899,1.1367599999999998,2020-06-11 14:25:00,1,12.000000000000899,11.916666666665774,2.0,1.8808333333333422
C1,ny,lo,1,2020-06-12 15:05:00,1.1303,1.12913,0.0011700000000001154,1.1326400000000003,2020-06-12 13:05:00,0,11.700000000001154,12.222222222221017,-1.0,-1.1222222222222102
C2,ny,lo,1,2020-06-12 15:10:00,1.1303,1.12913,0.0011700000000001154,1.1326400000000003,2020-06-12 13:10:00,0,11.700000000001154,12.222222222221017,-1.0,-1.1222222222222102
C1,ny,hi,-1,2020-06-15 17:15:00,1.12643,1.12706,0.0006299999999999084,1.1251700000000002,2020-06-15 15:15:00,0,6.299999999999084,22.698412698416,-1.0,-1.22698412698416
C2,ny,hi,-1,2020-06-15 17:20:00,1.12632,1.12706,0.0007399999999999629,1.12484,2020-06-15 15:20:00,0,7.399999999999629,19.324324324325293,-1.0,-1.193243243243253
C1,ny,lo,1,2020-06-16 14:30:00,1.13076,1.12947,0.0012900000000000134,1.13334,2020-06-16 12:30:00,0,12.900000000000134,11.085271317829342,-1.0,-1.1108527131782935
C2,ny,lo,1,2020-06-16 14:35:00,1.13095,1.12947,0.0014799999999999258,1.1339099999999998,2020-06-16 12:35:00,0,14.799999999999258,9.662162162162646,-1.0,-1.0966216216216265
C1,ny,lo,1,2020-06-17 14:15:00,1.12314,1.12227,0.0008699999999999264,1.1248799999999999,2020-06-17 12:15:00,0,8.699999999999264,16.436781609196792,-1.0,-1.164367816091968
C2,ny,lo,1,2020-06-17 14:20:00,1.12338,1.12227,0.0011099999999999444,1.1256,2020-06-17 12:20:00,0,11.099999999999444,12.882882882883528,-1.0,-1.1288288288288353
C1,ny,lo,1,2020-06-18 14:35:00,1.12318,1.12222,0.0009600000000000719,1.1251000000000002,2020-06-18 12:35:00,0,9.600000000000719,14.895833333332218,-1.0,-1.1489583333333222
C2,ny,lo,1,2020-06-18 14:40:00,1.12324,1.12222,0.0010200000000000209,1.12528,2020-06-18 12:40:00,0,10.200000000000209,14.019607843136967,-1.0,-1.1401960784313696
C1,ny,hi,-1,2020-06-19 15:55:00,1.12181,1.12302,0.0012099999999999334,1.11939,2020-06-19 13:55:00,0,12.099999999999334,11.818181818182468,-1.0,-1.1181818181818246
C2,ny,hi,-1,2020-06-19 16:30:00,1.12163,1.12302,0.0013900000000000023,1.11885,2020-06-19 14:30:00,1,13.900000000000023,10.287769784172644,2.0,1.8971223021582735
C1,ny,lo,1,2020-06-19 16:40:00,1.11947,1.11932,0.00014999999999987246,1.1197699999999997,2020-06-19 14:40:00,1,1.4999999999987246,95.33333333341439,2.0,1.046666666665856
C2,ny,lo,1,2020-06-19 17:00:00,1.12117,1.11932,0.0018499999999999073,1.1248699999999998,2020-06-19 15:00:00,0,18.499999999999073,7.729729729730117,-1.0,-1.0772972972973012
C1,ny,hi,-1,2020-06-22 15:00:00,1.12241,1.1228,0.0003900000000001125,1.1216299999999997,2020-06-22 13:00:00,0,3.900000000001125,36.66666666665609,-1.0,-1.366666666666561
C1,ny,hi,-1,2020-06-23 21:05:00,1.13067,1.13086,0.00018999999999991246,1.1302900000000002,2020-06-23 19:05:00,0,1.8999999999991246,75.26315789477152,-1.0,-1.7526315789477152
C2,ny,hi,-1,2020-06-23 21:10:00,1.13066,1.13086,0.00019999999999997797,1.13026,2020-06-23 19:10:00,0,1.9999999999997797,71.50000000000787,-1.0,-1.7150000000000787
C1,ny,lo,1,2020-06-24 15:20:00,1.12698,1.12679,0.0001900000000001345,1.1273600000000004,2020-06-24 13:20:00,0,1.900000000001345,75.26315789468356,-1.0,-1.7526315789468356
C2,ny,lo,1,2020-06-24 15:25:00,1.12709,1.12679,0.00029999999999996696,1.1276899999999999,2020-06-24 13:25:00,0,2.9999999999996696,47.666666666671915,-1.0,-1.4766666666667192
C1,ny,lo,1,2020-06-25 14:05:00,1.11992,1.11903,0.0008900000000000574,1.1217000000000001,2020-06-25 12:05:00,1,8.900000000000574,16.06741573033604,2.0,1.8393258426966397
C2,ny,lo,1,2020-06-25 14:10:00,1.11997,1.11903,0.0009399999999999409,1.1218499999999998,2020-06-25 12:10:00,1,9.399999999999409,15.212765957447765,2.0,1.8478723404255224
C1,ny,lo,1,2020-06-26 16:05:00,1.12058,1.11998,0.0005999999999999339,1.1217799999999998,2020-06-26 14:05:00,0,5.999999999999339,23.833333333335958,-1.0,-1.2383333333333595
C2,ny,lo,1,2020-06-26 16:10:00,1.12059,1.11998,0.0006099999999999994,1.12181,2020-06-26 14:10:00,0,6.099999999999994,23.442622950819693,-1.0,-1.234426229508197
C1,ny,lo,1,2020-06-29 16:25:00,1.12447,1.12391,0.000560000000000116,1.1255900000000003,2020-06-29 14:25:00,0,5.60000000000116,25.535714285709,-1.0,-1.25535714285709
C2,ny,lo,1,2020-06-29 16:30:00,1.12453,1.12391,0.0006200000000000649,1.1257700000000002,2020-06-29 14:30:00,0,6.200000000000649,23.06451612902984,-1.0,-1.2306451612902984
C1,ny,lo,1,2020-06-30 14:10:00,1.11973,1.11912,0.0006099999999999994,1.12095,2020-06-30 12:10:00,0,6.099999999999994,23.442622950819693,-1.0,-1.234426229508197
C2,ny,lo,1,2020-06-30 14:15:00,1.11973,1.11912,0.0006099999999999994,1.12095,2020-06-30 12:15:00,1,6.099999999999994,23.442622950819693,2.0,1.765573770491803
C1,ny,hi,-1,2020-06-30 16:50:00,1.12273,1.12318,0.00045000000000006146,1.1218299999999999,2020-06-30 14:50:00,0,4.500000000000615,31.777777777773437,-1.0,-1.3177777777777344
C1,ny,lo,1,2020-07-02 15:25:00,1.12668,1.12601,0.0006699999999999484,1.1280199999999998,2020-07-02 13:25:00,1,6.699999999999484,21.343283582091196,2.0,1.7865671641790881
C2,ny,lo,1,2020-07-02 15:30:00,1.1268,1.12601,0.0007900000000000684,1.1283800000000002,2020-07-02 13:30:00,0,7.900000000000684,18.101265822783244,-1.0,-1.1810126582278324
C1,ny,hi,-1,2020-07-03 16:45:00,1.12458,1.12477,0.0001900000000001345,1.1241999999999996,2020-07-03 14:45:00,0,1.900000000001345,75.26315789468356,-1.0,-1.7526315789468356
C2,ny,hi,-1,2020-07-03 16:50:00,1.12429,1.12477,0.00048000000000003595,1.12333,2020-07-03 14:50:00,0,4.8000000000003595,29.791666666664437,-1.0,-1.2979166666666444
C1,ny,hi,-1,2020-07-06 14:40:00,1.13199,1.1324,0.00041000000000002146,1.13117,2020-07-06 12:40:00,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C1,ny,hi,-1,2020-07-08 15:10:00,1.12936,1.12966,0.000300000000000189,1.1287599999999995,2020-07-08 13:10:00,0,3.00000000000189,47.66666666663664,-1.0,-1.4766666666663664
C1,ny,lo,1,2020-07-09 16:20:00,1.13184,1.13066,0.0011799999999999589,1.1341999999999999,2020-07-09 14:20:00,0,11.799999999999589,12.118644067797034,-1.0,-1.1211864406779704
C2,ny,lo,1,2020-07-09 16:25:00,1.13184,1.13066,0.0011799999999999589,1.1341999999999999,2020-07-09 14:25:00,0,11.799999999999589,12.118644067797034,-1.0,-1.1211864406779704
C1,ny,hi,-1,2020-07-10 18:35:00,1.13001,1.13022,0.00021000000000004349,1.1295899999999999,2020-07-10 16:35:00,0,2.100000000000435,68.09523809522399,-1.0,-1.68095238095224
C2,ny,hi,-1,2020-07-10 18:40:00,1.12997,1.13022,0.0002500000000000835,1.1294699999999998,2020-07-10 16:40:00,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C1,ny,hi,-1,2020-07-15 15:30:00,1.14468,1.1452,0.000520000000000076,1.1436399999999998,2020-07-15 13:30:00,0,5.20000000000076,27.499999999995982,-1.0,-1.27499999999996
C2,ny,hi,-1,2020-07-15 15:35:00,1.14431,1.1452,0.0008900000000000574,1.1425299999999998,2020-07-15 13:35:00,1,8.900000000000574,16.06741573033604,2.0,1.8393258426966397
C1,ny,hi,-1,2020-07-16 14:30:00,1.14166,1.14246,0.0008000000000001339,1.1400599999999996,2020-07-16 12:30:00,0,8.00000000000134,17.87499999999701,-1.0,-1.17874999999997
C2,ny,hi,-1,2020-07-16 14:35:00,1.14118,1.14246,0.0012799999999999478,1.1386200000000002,2020-07-16 12:35:00,0,12.799999999999478,11.171875000000455,-1.0,-1.1117187500000045
C1,ny,lo,1,2020-07-16 19:35:00,1.13788,1.1377,0.000180000000000069,1.1382400000000001,2020-07-16 17:35:00,1,1.80000000000069,79.44444444441399,2.0,1.2055555555558601
C2,ny,lo,1,2020-07-16 19:45:00,1.13852,1.1377,0.0008200000000000429,1.14016,2020-07-16 17:45:00,0,8.20000000000043,17.439024390242988,-1.0,-1.1743902439024299
C1,ny,hi,-1,2020-07-17 17:15:00,1.14286,1.14319,0.00032999999999994145,1.1422,2020-07-17 15:15:00,0,3.2999999999994145,43.333333333341024,-1.0,-1.4333333333334102
C2,ny,hi,-1,2020-07-17 17:20:00,1.14278,1.14319,0.00041000000000002146,1.1419599999999999,2020-07-17 15:20:00,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C1,ny,lo,1,2020-07-20 14:20:00,1.14434,1.14405,0.00028999999999990145,1.1449199999999997,2020-07-20 12:20:00,1,2.8999999999990145,49.31034482760296,2.0,1.5068965517239703
C2,ny,lo,1,2020-07-20 14:25:00,1.14445,1.14405,0.00039999999999995595,1.1452499999999999,2020-07-20 12:25:00,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C1,ny,lo,1,2020-07-21 15:10:00,1.14305,1.14249,0.0005599999999998939,1.1441699999999997,2020-07-21 13:10:00,0,5.599999999998939,25.535714285719123,-1.0,-1.2553571428571912
C2,ny,lo,1,2020-07-21 15:25:00,1.14376,1.14249,0.0012700000000001044,1.1463000000000003,2020-07-21 13:25:00,1,12.700000000001044,11.259842519684113,2.0,1.887401574803159
C1,ny,hi,-1,2020-07-22 15:20:00,1.15813,1.15861,0.0004799999999998139,1.1571700000000005,2020-07-22 13:20:00,0,4.799999999998139,29.791666666678218,-1.0,-1.297916666666782
C2,ny,hi,-1,2020-07-22 16:05:00,1.15779,1.15861,0.0008199999999998209,1.1561500000000005,2020-07-22 14:05:00,0,8.199999999998209,17.439024390247713,-1.0,-1.1743902439024771
C1,ny,lo,1,2020-07-23 14:10:00,1.15694,1.15603,0.0009100000000001884,1.1587600000000005,2020-07-23 12:10:00,0,9.100000000001884,15.714285714282461,-1.0,-1.1571428571428246
C2,ny,lo,1,2020-07-23 14:15:00,1.15694,1.15603,0.0009100000000001884,1.1587600000000005,2020-07-23 12:15:00,0,9.100000000001884,15.714285714282461,-1.0,-1.1571428571428246
C1,ny,hi,-1,2020-07-23 16:50:00,1.15945,1.15999,0.0005399999999999849,1.1583700000000001,2020-07-23 14:50:00,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C2,ny,hi,-1,2020-07-23 17:00:00,1.15926,1.15999,0.0007300000000001194,1.1577999999999997,2020-07-23 15:00:00,0,7.300000000001194,19.589041095887207,-1.0,-1.1958904109588722
C1,ny,hi,-1,2020-07-24 15:00:00,1.16168,1.16218,0.0004999999999999449,1.1606800000000002,2020-07-24 13:00:00,0,4.999999999999449,28.60000000000315,-1.0,-1.2860000000000316
C2,ny,hi,-1,2020-07-24 15:05:00,1.16137,1.16218,0.0008099999999999774,1.15975,2020-07-24 13:05:00,0,8.099999999999774,17.654320987654813,-1.0,-1.176543209876548
C1,ny,hi,-1,2020-07-27 14:40:00,1.17436,1.17496,0.0005999999999999339,1.1731600000000002,2020-07-27 12:40:00,0,5.999999999999339,23.833333333335958,-1.0,-1.2383333333333595
C2,ny,hi,-1,2020-07-27 14:45:00,1.17427,1.17496,0.0006900000000000794,1.1728899999999998,2020-07-27 12:45:00,1,6.900000000000794,20.724637681157034,2.0,1.7927536231884296
C1,ny,lo,1,2020-07-29 14:00:00,1.17202,1.17184,0.000180000000000069,1.1723800000000002,2020-07-29 12:00:00,0,1.80000000000069,79.44444444441399,-1.0,-1.7944444444441399
C2,ny,lo,1,2020-07-29 14:05:00,1.17235,1.17184,0.0005100000000000104,1.17337,2020-07-29 12:05:00,1,5.1000000000001044,28.039215686273934,2.0,1.7196078431372608
C1,ny,hi,-1,2020-07-29 17:00:00,1.17682,1.17753,0.0007099999999999884,1.1754,2020-07-29 15:00:00,0,7.099999999999884,20.140845070422863,-1.0,-1.2014084507042286
C2,ny,hi,-1,2020-07-29 17:05:00,1.17675,1.17753,0.0007800000000000029,1.17519,2020-07-29 15:05:00,0,7.800000000000029,18.333333333333265,-1.0,-1.1833333333333327
C1,ny,lo,1,2020-07-31 16:00:00,1.1832,1.182,0.0012000000000000899,1.1856000000000002,2020-07-31 14:00:00,0,12.000000000000899,11.916666666665774,-1.0,-1.1191666666666578
C2,ny,lo,1,2020-07-31 16:05:00,1.18333,1.182,0.0013300000000000534,1.18599,2020-07-31 14:05:00,0,13.300000000000534,10.75187969924769,-1.0,-1.107518796992477
C1,ny,lo,1,2020-08-03 14:50:00,1.1715,1.17116,0.00034000000000000696,1.17218,2020-08-03 12:50:00,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C1,ny,lo,1,2020-08-04 16:40:00,1.17576,1.17462,0.0011399999999999189,1.1780399999999998,2020-08-04 14:40:00,1,11.399999999999189,12.5438596491237,2.0,1.874561403508763
C2,ny,lo,1,2020-08-04 16:45:00,1.17597,1.17462,0.0013499999999999623,1.1786699999999999,2020-08-04 14:45:00,1,13.499999999999623,10.592592592592888,2.0,1.8940740740740711
C1,ny,hi,-1,2020-08-05 14:15:00,1.18581,1.18667,0.0008599999999998609,1.1840900000000003,2020-08-05 12:15:00,0,8.599999999998609,16.627906976746875,-1.0,-1.1662790697674688
C1,ny,lo,1,2020-08-06 16:10:00,1.18353,1.1831,0.00042999999999993044,1.1843899999999998,2020-08-06 14:10:00,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
