dia,cierre_min,c,cerca,nivel_alto,toca,cuerpo_fuera,mecha,toque,h4,m15,hora,rango,dia_dir,suya,ocupada
2021-08-26,585,1.1771,2.5999999999992696,True,False,False,False,1,-1.0,1.0,105,3.1000000000003247,1.0,True,False
2021-08-26,590,1.17676,5.999999999999339,True,False,False,False,1,-1.0,1.0,110,5.599999999998939,1.0,False,True
2021-08-26,595,1.17658,4.8000000000003595,False,False,False,False,7,-1.0,1.0,115,3.00000000000189,1.0,False,True
2021-08-26,600,1.17697,3.8999999999989043,True,False,False,False,1,-1.0,1.0,120,4.3999999999999595,1.0,False,True
2021-08-26,605,1.1766,5.00000000000167,False,False,False,False,7,-1.0,1.0,125,4.899999999998794,1.0,False,True
2021-08-26,610,1.1763,1.9999999999997797,False,False,False,False,7,-1.0,1.0,130,3.4000000000000696,-1.0,False,True
2021-08-26,615,1.17638,2.80000000000058,False,False,False,False,7,-1.0,-1.0,135,2.9999999999996696,-1.0,False,True
2021-08-26,620,1.17622,1.2000000000012,False,False,False,False,7,-1.0,-1.0,140,4.599999999999049,-1.0,False,False
2021-08-26,625,1.17606,0.3999999999981796,False,True,True,False,7,-1.0,-1.0,145,3.1000000000003247,-1.0,False,False
2021-08-26,630,1.17599,1.0999999999983245,False,True,True,False,8,-1.0,-1.0,150,2.20000000000109,-1.0,False,False
2021-08-26,635,1.17608,0.1999999999990898,False,True,True,False,9,-1.0,-1.0,155,4.299999999999304,-1.0,False,False
2021-08-26,640,1.17619,0.9000000000014552,False,True,False,True,10,-1.0,-1.0,160,2.80000000000058,-1.0,False,False
2021-08-26,645,1.1764,2.9999999999996696,False,True,False,True,11,-1.0,-1.0,165,3.60000000000138,-1.0,False,False
2021-08-26,650,1.17604,0.5999999999994898,False,True,True,False,12,-1.0,-1.0,170,5.800000000000249,-1.0,False,False
2021-08-26,655,1.17597,1.2999999999996348,False,True,True,False,13,-1.0,-1.0,175,2.100000000000435,-1.0,False,False
2021-08-26,660,1.17589,2.0999999999982144,False,True,True,False,14,-1.0,-1.0,180,2.5999999999992696,-1.0,False,False
2021-08-26,665,1.17623,1.3000000000018552,False,True,False,True,15,-1.0,-1.0,185,4.700000000001925,-1.0,False,False
2021-08-26,670,1.1762,0.9999999999998899,False,True,False,True,16,-1.0,-1.0,190,2.80000000000058,-1.0,False,False
2021-08-26,675,1.17589,2.0999999999982144,False,True,True,False,17,-1.0,-1.0,195,3.9999999999995595,-1.0,False,False
2021-08-26,680,1.17603,0.700000000000145,False,False,False,False,18,-1.0,-1.0,200,2.1999999999988695,-1.0,False,False
2021-08-26,685,1.17603,0.700000000000145,False,False,False,False,18,-1.0,-1.0,205,1.9999999999997797,-1.0,False,False
2021-08-26,690,1.17629,1.900000000001345,False,True,False,True,18,-1.0,1.0,210,3.1999999999987594,-1.0,False,False
2021-10-05,480,1.15942,4.199999999998649,False,False,False,False,0,-1.0,-1.0,0,1.5999999999993797,-1.0,False,False
2021-10-05,485,1.15954,5.399999999999849,False,False,False,False,0,-1.0,-1.0,5,2.100000000000435,1.0,False,False
2021-10-05,490,1.15954,5.399999999999849,False,False,False,False,0,-1.0,-1.0,10,2.4999999999986144,1.0,False,False
2021-10-05,495,1.15946,4.599999999999049,False,False,False,False,0,-1.0,-1.0,15,1.8999999999991246,1.0,False,False
2021-10-05,500,1.15957,5.699999999999594,False,False,False,False,0,-1.0,-1.0,20,2.20000000000109,1.0,False,False
2021-10-05,505,1.15963,6.299999999999084,False,False,False,False,0,-1.0,-1.0,25,2.9999999999996696,1.0,False,False
2021-10-05,510,1.15943,4.299999999999304,False,False,False,False,0,-1.0,-1.0,30,2.900000000001235,0.0,False,False
2021-10-05,515,1.15963,6.299999999999084,False,False,False,False,0,-1.0,-1.0,35,3.1000000000003247,1.0,False,False
2021-10-05,520,1.15978,7.800000000000029,False,False,False,False,0,-1.0,-1.0,40,3.2999999999994145,1.0,False,False
2021-10-05,525,1.15978,7.800000000000029,False,False,False,False,0,-1.0,1.0,45,1.9999999999997797,1.0,False,False
2021-10-05,530,1.15993,9.299999999998754,False,False,False,False,0,-1.0,1.0,50,2.4000000000001798,1.0,False,False
2021-10-05,535,1.16006,10.600000000000609,False,False,False,False,0,-1.0,1.0,55,2.4000000000001798,1.0,False,False
2021-10-05,540,1.15988,8.799999999999919,False,False,False,False,0,-1.0,1.0,60,3.300000000001635,1.0,False,False
2021-10-05,545,1.15947,4.699999999999704,False,False,False,False,0,-1.0,1.0,65,4.899999999998794,1.0,False,False
2021-10-05,550,1.15939,3.8999999999989043,False,False,False,False,0,-1.0,1.0,70,2.8999999999990145,-1.0,False,False
2021-10-05,555,1.15979,7.900000000000684,False,False,False,False,0,-1.0,1.0,75,4.8000000000003595,1.0,False,False
2021-10-05,560,1.16009,10.900000000000354,False,False,False,False,0,-1.0,1.0,80,4.20000000000087,1.0,False,False
2021-10-05,565,1.16039,13.900000000000023,False,False,False,False,0,-1.0,1.0,85,5.800000000000249,1.0,False,False
2021-10-05,570,1.16007,10.699999999999044,False,False,False,False,0,-1.0,1.0,90,4.20000000000087,1.0,False,False
2021-10-05,575,1.15988,8.799999999999919,False,False,False,False,0,-1.0,1.0,95,4.900000000001015,1.0,False,False
2021-10-05,580,1.15989,8.900000000000574,False,False,False,False,0,-1.0,1.0,100,3.1000000000003247,1.0,False,False
2021-10-05,585,1.15962,6.200000000000649,False,False,False,False,0,-1.0,-1.0,105,3.20000000000098,1.0,False,False
2021-10-05,590,1.15955,5.5000000000005045,False,False,False,False,0,-1.0,-1.0,110,1.80000000000069,1.0,False,False
2021-10-05,595,1.1595,4.999999999999449,False,False,False,False,0,-1.0,-1.0,115,3.00000000000189,1.0,False,False
2021-10-05,600,1.15973,7.299999999998974,False,False,False,False,0,-1.0,-1.0,120,5.699999999999594,1.0,False,False
2021-10-05,605,1.15998,9.799999999999809,False,False,False,False,0,-1.0,-1.0,125,3.8999999999989043,1.0,False,False
2021-10-05,610,1.16012,11.200000000000099,False,False,False,False,0,-1.0,-1.0,130,3.9999999999995595,1.0,False,False
2021-10-05,615,1.16015,11.499999999999844,False,False,False,False,0,-1.0,1.0,135,2.0999999999982144,1.0,False,False
2021-10-05,620,1.1603,13.000000000000789,False,False,False,False,0,-1.0,1.0,140,4.20000000000087,1.0,False,False
2021-10-05,625,1.16034,13.399999999998968,False,False,False,False,0,-1.0,1.0,145,3.900000000001125,1.0,False,False
2021-10-05,630,1.1602,11.999999999998678,False,False,False,False,0,-1.0,1.0,150,3.1000000000003247,1.0,False,False
2021-10-05,635,1.1604,14.000000000000679,False,False,False,False,0,-1.0,1.0,155,3.300000000001635,1.0,False,False
2021-10-05,640,1.16031,13.099999999999223,False,False,False,False,0,-1.0,1.0,160,1.9999999999997797,1.0,False,False
2021-10-05,645,1.16031,13.099999999999223,False,False,False,False,0,-1.0,1.0,165,2.20000000000109,1.0,False,False
2021-10-05,650,1.1598,7.999999999999119,False,False,False,False,0,-1.0,1.0,170,6.099999999999994,1.0,False,False
2021-10-05,655,1.1601,10.999999999998789,False,False,False,False,0,-1.0,1.0,175,3.4000000000000696,1.0,False,False
2021-10-05,660,1.15987,8.699999999999264,False,False,False,False,0,-1.0,1.0,180,3.5000000000007248,1.0,False,False
2021-10-05,665,1.15975,7.500000000000284,False,False,False,False,0,-1.0,1.0,185,2.0999999999982144,1.0,False,False
2021-10-05,670,1.15963,6.299999999999084,False,False,False,False,0,-1.0,1.0,190,2.9999999999996696,1.0,False,False
2021-10-05,675,1.15993,9.299999999998754,False,False,False,False,0,-1.0,-1.0,195,4.999999999999449,1.0,False,False
2021-10-05,680,1.16017,11.699999999998933,False,False,False,False,0,-1.0,-1.0,200,3.60000000000138,1.0,False,False
2021-10-05,685,1.16016,11.600000000000499,False,False,False,False,0,-1.0,-1.0,205,1.900000000001345,1.0,False,False
2021-10-05,690,1.15986,8.599999999998609,False,False,False,False,0,-1.0,-1.0,210,3.300000000001635,1.0,False,False
2021-10-20,480,1.16447,7.300000000001194,True,False,False,False,0,1.0,-1.0,0,3.00000000000189,-1.0,False,False
2021-10-20,485,1.16442,7.800000000000029,True,False,False,False,0,1.0,-1.0,5,2.500000000000835,-1.0,False,False
2021-10-20,490,1.16453,6.699999999999484,True,False,False,False,0,1.0,-1.0,10,2.500000000000835,1.0,True,False
2021-10-20,495,1.16434,8.60000000000083,True,False,False,False,0,1.0,-1.0,15,4.20000000000087,-1.0,False,True
2021-10-20,500,1.16399,12.099999999999334,True,False,False,False,0,1.0,-1.0,20,4.100000000000215,-1.0,False,True
2021-10-20,505,1.16425,9.500000000000064,True,False,False,False,0,1.0,-1.0,25,3.1000000000003247,-1.0,False,True
2021-10-20,510,1.16408,11.200000000000099,True,False,False,False,0,1.0,-1.0,30,2.9999999999996696,-1.0,False,True
2021-10-20,515,1.16385,10.900000000000354,False,False,False,False,0,1.0,-1.0,35,3.5000000000007248,-1.0,False,True
2021-10-20,520,1.16398,12.199999999999989,True,False,False,False,0,1.0,-1.0,40,2.1999999999988695,-1.0,False,True
2021-10-20,525,1.16396,12.000000000000899,False,False,False,False,0,1.0,-1.0,45,2.20000000000109,-1.0,False,True
2021-10-20,530,1.16395,11.900000000000244,False,False,False,False,0,1.0,-1.0,50,1.40000000000029,-1.0,False,True
2021-10-20,535,1.16371,9.500000000000064,False,False,False,False,0,1.0,-1.0,55,2.900000000001235,-1.0,False,True
2021-10-20,540,1.16387,11.099999999999444,False,False,False,False,0,1.0,-1.0,60,3.1000000000003247,-1.0,False,True
2021-10-20,545,1.1637,9.399999999999409,False,False,False,False,0,1.0,-1.0,65,3.6999999999998145,-1.0,False,True
2021-10-20,550,1.16321,4.500000000000615,False,False,False,False,0,1.0,-1.0,70,5.199999999998539,-1.0,False,True
2021-10-20,555,1.1629,1.40000000000029,False,False,False,False,0,1.0,-1.0,75,4.100000000000215,-1.0,False,False
2021-10-20,560,1.16288,1.1999999999989797,False,False,False,False,0,1.0,-1.0,80,3.700000000002035,-1.0,False,False
2021-10-20,565,1.16318,4.20000000000087,False,False,False,False,0,1.0,-1.0,85,3.300000000001635,-1.0,False,False
2021-10-20,570,1.16249,2.6999999999999247,False,True,True,False,0,1.0,-1.0,90,7.999999999999119,-1.0,False,False
2021-10-20,575,1.16215,6.099999999999994,False,False,False,False,1,1.0,-1.0,95,4.3999999999999595,-1.0,False,False
2021-10-20,580,1.16176,10.000000000001119,False,False,False,False,1,1.0,-1.0,100,4.599999999999049,-1.0,False,False
2021-10-20,585,1.16183,9.300000000000974,False,False,False,False,1,1.0,-1.0,105,3.60000000000138,-1.0,False,False
2021-10-20,590,1.16209,6.699999999999484,False,False,False,False,1,1.0,-1.0,110,3.1000000000003247,-1.0,False,False
2021-10-20,595,1.16239,3.6999999999998145,False,False,False,False,1,1.0,-1.0,115,2.9999999999996696,-1.0,False,False
2021-10-20,600,1.16244,3.20000000000098,False,False,False,False,1,1.0,-1.0,120,3.2999999999994145,-1.0,False,False
2021-10-20,605,1.16262,1.40000000000029,False,False,False,False,1,1.0,-1.0,125,2.1999999999988695,-1.0,False,False
2021-10-20,610,1.16253,2.2999999999995246,False,False,False,False,1,1.0,-1.0,130,1.5999999999993797,-1.0,False,False
2021-10-20,615,1.16248,2.80000000000058,False,False,False,False,1,1.0,-1.0,135,1.500000000000945,-1.0,False,False
2021-10-20,620,1.16238,3.8000000000004697,False,False,False,False,1,1.0,-1.0,140,4.100000000000215,-1.0,False,False
2021-10-20,625,1.16268,0.8000000000008001,False,False,False,False,1,1.0,-1.0,145,3.1999999999987594,-1.0,False,False
2021-10-20,630,1.16289,1.2999999999996348,False,True,False,True,1,1.0,1.0,150,2.5999999999992696,-1.0,False,False
2021-10-20,635,1.16288,1.1999999999989797,False,True,False,True,2,1.0,1.0,155,2.100000000000435,-1.0,False,False
2021-10-20,640,1.16285,0.8999999999992347,False,True,False,True,3,1.0,1.0,160,3.5999999999991594,-1.0,False,False
2021-10-20,645,1.16287,1.100000000000545,False,False,False,False,4,1.0,1.0,165,2.4000000000001798,-1.0,False,False
2021-10-20,650,1.16294,1.80000000000069,False,True,False,True,4,1.0,1.0,170,2.60000000000149,-1.0,False,False
2021-10-20,655,1.16245,3.1000000000003247,False,True,True,False,5,1.0,1.0,175,4.900000000001015,-1.0,False,False
2021-10-20,660,1.16258,1.80000000000069,False,False,False,False,6,1.0,1.0,180,2.8999999999990145,-1.0,False,False
2021-10-20,665,1.16267,0.8999999999992347,False,False,False,False,6,1.0,1.0,185,1.7000000000000348,-1.0,False,False
2021-10-20,670,1.16276,0.0,False,True,False,True,6,1.0,1.0,190,1.7000000000000348,-1.0,False,False
2021-10-20,675,1.16266,0.9999999999998899,False,True,True,False,7,1.0,1.0,195,1.1999999999989797,-1.0,False,False
2021-10-20,680,1.16267,0.8999999999992347,False,True,True,False,8,1.0,1.0,200,1.5999999999993797,-1.0,False,False
2021-10-20,685,1.16258,1.80000000000069,False,False,False,False,9,1.0,1.0,205,2.6999999999999247,-1.0,False,False
2021-10-20,690,1.16237,3.900000000001125,False,False,False,False,9,1.0,-1.0,210,2.300000000001745,-1.0,False,False
2021-11-11,480,1.14798,7.699999999999374,True,False,False,False,0,1.0,1.0,0,3.1000000000003247,0.0,False,False
2021-11-11,485,1.14777,9.799999999999809,True,False,False,False,0,1.0,1.0,5,3.20000000000098,-1.0,False,False
2021-11-11,490,1.14805,6.999999999999229,True,False,False,False,0,1.0,1.0,10,4.500000000000615,1.0,False,False
2021-11-11,495,1.14791,8.399999999999519,True,False,False,False,0,1.0,-1.0,15,3.1999999999987594,-1.0,False,False
2021-11-11,500,1.14783,9.200000000000319,True,False,False,False,0,1.0,-1.0,20,2.500000000000835,-1.0,False,False
2021-11-11,505,1.14776,9.900000000000464,True,False,False,False,0,1.0,-1.0,25,3.0999999999981043,-1.0,False,False
2021-11-11,510,1.14772,10.299999999998644,True,False,False,False,0,1.0,-1.0,30,2.20000000000109,-1.0,True,False
2021-11-11,515,1.14733,8.599999999998609,False,False,False,False,0,1.0,-1.0,35,4.20000000000087,-1.0,False,True
2021-11-11,520,1.14743,9.599999999998499,False,False,False,False,0,1.0,-1.0,40,2.8999999999990145,-1.0,False,True
2021-11-11,525,1.14731,8.399999999999519,False,False,False,False,0,1.0,-1.0,45,2.4000000000001798,-1.0,False,True
2021-11-11,530,1.14668,2.0999999999982144,False,False,False,False,0,1.0,-1.0,50,6.499999999998174,-1.0,False,True
2021-11-11,535,1.14669,2.1999999999988695,False,False,False,False,0,1.0,-1.0,55,3.9999999999995595,-1.0,False,True
2021-11-11,540,1.14601,4.60000000000127,False,True,True,False,0,1.0,-1.0,60,8.699999999999264,-1.0,False,False
2021-11-11,545,1.14614,3.300000000001635,False,False,False,False,1,1.0,-1.0,65,3.900000000001125,-1.0,False,False
2021-11-11,550,1.1462,2.6999999999999247,False,False,False,False,1,1.0,-1.0,70,2.9999999999996696,-1.0,False,False
2021-11-11,555,1.14573,7.4000000000018495,False,False,False,False,1,1.0,-1.0,75,6.900000000000794,-1.0,False,False
2021-11-11,560,1.14556,9.100000000001884,False,False,False,False,1,1.0,-1.0,80,2.6999999999999247,-1.0,False,False
2021-11-11,565,1.14602,4.500000000000615,False,False,False,False,1,1.0,-1.0,85,6.599999999998829,-1.0,False,False
2021-11-11,570,1.14626,2.100000000000435,False,False,False,False,1,1.0,-1.0,90,4.100000000000215,-1.0,False,False
2021-11-11,575,1.14663,1.5999999999993797,False,True,False,True,1,1.0,-1.0,95,4.599999999999049,-1.0,True,False
2021-11-11,580,1.14692,4.499999999998394,False,False,False,False,2,1.0,-1.0,100,5.599999999998939,-1.0,False,True
2021-11-11,585,1.14712,6.499999999998174,False,False,False,False,2,1.0,-1.0,105,6.099999999999994,-1.0,False,True
2021-11-11,590,1.14762,11.299999999998533,True,False,False,False,0,1.0,-1.0,110,8.500000000000174,-1.0,False,True
2021-11-11,595,1.14748,10.099999999999554,False,False,False,False,2,1.0,-1.0,115,5.499999999998284,-1.0,False,True
2021-11-11,600,1.14714,6.699999999999484,False,False,False,False,2,1.0,1.0,120,4.999999999999449,-1.0,False,True
2021-11-11,605,1.14664,1.7000000000000348,False,False,False,False,2,1.0,1.0,125,5.9000000000009045,-1.0,False,True
2021-11-11,610,1.14636,1.100000000000545,False,True,True,False,2,1.0,1.0,130,5.60000000000116,-1.0,False,True
2021-11-11,615,1.14622,2.500000000000835,False,True,True,False,3,1.0,1.0,135,3.8000000000004697,-1.0,False,True
2021-11-11,620,1.14614,3.300000000001635,False,False,False,False,4,1.0,1.0,140,4.699999999999704,-1.0,False,True
2021-11-11,625,1.14605,4.20000000000087,False,True,True,False,4,1.0,1.0,145,6.800000000000139,-1.0,False,True
2021-11-11,630,1.14604,4.300000000001525,False,False,False,False,5,1.0,-1.0,150,2.7999999999983594,-1.0,False,True
2021-11-11,635,1.14609,3.8000000000004697,False,False,False,False,5,1.0,-1.0,155,2.9999999999996696,-1.0,False,False
2021-11-11,640,1.14599,4.8000000000003595,False,False,False,False,5,1.0,-1.0,160,5.800000000000249,-1.0,False,False
2021-11-11,645,1.14646,0.10000000000065512,False,True,True,False,5,1.0,-1.0,165,4.900000000001015,-1.0,False,False
2021-11-11,650,1.14596,5.1000000000001044,False,True,True,False,6,1.0,-1.0,170,5.699999999999594,-1.0,False,False
2021-11-11,655,1.14596,5.1000000000001044,False,False,False,False,7,1.0,-1.0,175,2.80000000000058,-1.0,False,False
2021-11-11,660,1.14631,1.6000000000016001,False,False,False,False,7,1.0,-1.0,180,4.900000000001015,-1.0,False,False
2021-11-11,665,1.14681,3.4000000000000696,False,True,False,True,7,1.0,-1.0,185,5.699999999999594,-1.0,False,False
2021-11-11,670,1.14725,7.800000000000029,False,False,False,False,8,1.0,-1.0,190,7.900000000000684,-1.0,False,False
2021-11-11,675,1.1472,7.299999999998974,False,False,False,False,8,1.0,1.0,195,3.6999999999998145,-1.0,False,False
2021-11-11,680,1.14734,8.699999999999264,False,False,False,False,8,1.0,1.0,200,3.00000000000189,-1.0,False,False
2021-11-11,685,1.14688,4.099999999997994,False,False,False,False,8,1.0,1.0,205,5.5000000000005045,-1.0,False,False
2021-11-11,690,1.14705,5.799999999998029,False,False,False,False,8,1.0,1.0,210,3.8000000000004697,-1.0,False,False
2021-11-26,480,1.12314,1.7000000000000348,True,False,False,False,0,1.0,1.0,0,3.5000000000007248,1.0,False,False
2021-11-26,485,1.12293,3.8000000000004697,True,False,False,False,0,1.0,1.0,5,3.8999999999989043,-1.0,False,False
2021-11-26,490,1.12321,0.9999999999998899,True,True,False,True,0,1.0,1.0,10,5.700000000001815,1.0,False,False
2021-11-26,495,1.12376,4.500000000000615,True,True,True,False,1,1.0,1.0,15,12.399999999999078,1.0,False,False
2021-11-26,500,1.12375,4.3999999999999595,True,True,True,False,2,1.0,1.0,20,6.6000000000010495,1.0,False,False
2021-11-26,505,1.12361,2.9999999999996696,True,False,False,False,3,1.0,1.0,25,5.699999999999594,1.0,False,False
2021-11-26,510,1.12352,2.100000000000435,True,False,False,False,3,1.0,1.0,30,4.099999999997994,1.0,False,False
2021-11-26,515,1.12353,2.1999999999988695,True,False,False,False,3,1.0,1.0,35,5.899999999998684,1.0,False,False
2021-11-26,520,1.12314,1.7000000000000348,True,True,False,True,3,1.0,1.0,40,6.199999999998429,1.0,False,False
2021-11-26,525,1.12292,3.900000000001125,True,True,False,True,4,1.0,1.0,45,4.500000000000615,-1.0,False,False
2021-11-26,530,1.12412,8.099999999999774,True,True,True,False,5,1.0,1.0,50,14.799999999999258,1.0,False,False
2021-11-26,535,1.12408,7.699999999999374,True,False,False,False,6,1.0,1.0,55,4.8000000000003595,1.0,False,False
2021-11-26,540,1.12336,0.4999999999988347,True,False,False,False,6,1.0,1.0,60,9.500000000000064,1.0,False,False
2021-11-26,545,1.12369,3.8000000000004697,True,True,True,False,6,1.0,1.0,65,8.500000000000174,1.0,True,False
2021-11-26,550,1.124,6.900000000000794,True,False,False,False,7,1.0,1.0,70,10.000000000001119,1.0,False,True
2021-11-26,555,1.12411,7.999999999999119,True,False,False,False,7,1.0,1.0,75,7.900000000000684,1.0,False,True
2021-11-26,560,1.12479,14.799999999999258,True,False,False,False,7,1.0,1.0,80,7.800000000000029,1.0,False,True
2021-11-26,565,1.12674,34.30000000000044,True,False,False,False,7,1.0,1.0,85,23.200000000000998,1.0,False,False
2021-11-26,570,1.12696,36.49999999999931,True,False,False,False,7,1.0,1.0,90,10.099999999999554,1.0,False,False
2021-11-26,575,1.1277,43.89999999999894,True,False,False,False,7,1.0,1.0,95,9.300000000000974,1.0,False,False
2021-11-26,580,1.12742,41.10000000000058,True,False,False,False,7,1.0,1.0,100,5.999999999999339,1.0,False,False
2021-11-26,585,1.12629,29.799999999999827,True,False,False,False,7,1.0,1.0,105,12.799999999999478,1.0,False,False
2021-11-26,590,1.12613,28.200000000000447,True,False,False,False,7,1.0,1.0,110,6.500000000000394,1.0,False,False
2021-11-26,595,1.12516,18.499999999999073,True,False,False,False,7,1.0,1.0,115,11.299999999998533,1.0,False,False
2021-11-26,600,1.12482,15.099999999999003,True,False,False,False,7,1.0,1.0,120,11.600000000000499,1.0,False,False
2021-11-26,605,1.12596,26.500000000000412,True,False,False,False,7,1.0,1.0,125,12.700000000001044,1.0,False,False
2021-11-26,610,1.12678,34.69999999999862,True,False,False,False,7,1.0,1.0,130,9.299999999998754,1.0,False,False
2021-11-26,615,1.12709,37.799999999998946,True,False,False,False,7,1.0,1.0,135,4.500000000000615,1.0,False,False
2021-11-26,620,1.1271,37.8999999999996,True,False,False,False,7,1.0,1.0,140,4.20000000000087,1.0,False,False
2021-11-26,625,1.12668,33.69999999999873,True,False,False,False,7,1.0,1.0,145,5.60000000000116,1.0,False,False
2021-11-26,630,1.12702,37.0999999999988,True,False,False,False,7,1.0,1.0,150,6.500000000000394,1.0,False,False
2021-11-26,635,1.12592,26.100000000000012,True,False,False,False,7,1.0,1.0,155,11.300000000000754,1.0,False,False
2021-11-26,640,1.12635,30.399999999999316,True,False,False,False,7,1.0,1.0,160,6.00000000000156,1.0,False,False
2021-11-26,645,1.1256,22.899999999999032,True,False,False,False,7,1.0,-1.0,165,11.499999999999844,1.0,False,False
2021-11-26,650,1.12616,28.500000000000192,True,False,False,False,7,1.0,-1.0,170,7.900000000000684,1.0,False,False
2021-11-26,655,1.12622,29.09999999999968,True,False,False,False,7,1.0,-1.0,175,4.3999999999999595,1.0,False,False
2021-11-26,660,1.12644,31.30000000000077,True,False,False,False,7,1.0,1.0,180,6.199999999998429,1.0,False,False
2021-11-26,665,1.12634,30.29999999999866,True,False,False,False,7,1.0,1.0,185,4.299999999999304,1.0,False,False
2021-11-26,670,1.12635,30.399999999999316,True,False,False,False,7,1.0,1.0,190,5.699999999999594,1.0,False,False
2021-11-26,675,1.12597,26.599999999998847,True,False,False,False,7,1.0,-1.0,195,6.900000000000794,1.0,False,False
2021-11-26,680,1.12658,32.69999999999884,True,False,False,False,7,1.0,-1.0,200,6.099999999999994,1.0,False,False
2021-11-26,685,1.12687,35.60000000000007,True,False,False,False,7,1.0,-1.0,205,4.900000000001015,1.0,False,False
2021-11-26,690,1.12698,36.70000000000062,True,False,False,False,7,1.0,-1.0,210,4.699999999999704,1.0,False,False
2021-11-29,480,1.12721,0.8000000000008001,False,True,False,True,0,-1.0,-1.0,0,6.800000000000139,1.0,False,False
2021-11-29,485,1.12659,5.399999999999849,False,True,True,False,1,-1.0,-1.0,5,6.500000000000394,-1.0,False,False
2021-11-29,490,1.12655,5.800000000000249,False,False,False,False,2,-1.0,-1.0,10,2.6999999999999247,-1.0,False,False
2021-11-29,495,1.1266,5.299999999999194,False,False,False,False,2,-1.0,-1.0,15,3.6999999999998145,-1.0,False,False
2021-11-29,500,1.12678,3.5000000000007248,False,False,False,False,2,-1.0,-1.0,20,5.299999999999194,-1.0,False,False
2021-11-29,505,1.12692,2.100000000000435,False,False,False,False,2,-1.0,-1.0,25,3.2999999999994145,-1.0,False,False
2021-11-29,510,1.12685,2.80000000000058,False,False,False,False,2,-1.0,-1.0,30,2.500000000000835,-1.0,False,False
2021-11-29,515,1.12664,4.899999999998794,False,False,False,False,2,-1.0,-1.0,35,2.6999999999999247,-1.0,True,False
2021-11-29,520,1.12677,3.5999999999991594,False,False,False,False,2,-1.0,-1.0,40,4.500000000000615,-1.0,False,True
2021-11-29,525,1.12671,4.199999999998649,False,False,False,False,2,-1.0,-1.0,45,3.7999999999982492,-1.0,False,True
2021-11-29,530,1.12681,3.1999999999987594,False,False,False,False,2,-1.0,-1.0,50,3.8000000000004697,-1.0,False,True
2021-11-29,535,1.12697,1.5999999999993797,False,False,False,False,2,-1.0,-1.0,55,2.6999999999999247,-1.0,False,True
2021-11-29,540,1.12639,7.399999999999629,False,False,False,False,2,-1.0,-1.0,60,8.700000000001484,-1.0,False,False
2021-11-29,545,1.12636,7.699999999999374,False,False,False,False,2,-1.0,-1.0,65,4.500000000000615,-1.0,False,False
2021-11-29,550,1.12614,9.900000000000464,False,False,False,False,2,-1.0,-1.0,70,4.299999999999304,-1.0,False,False
2021-11-29,555,1.12631,8.20000000000043,False,False,False,False,2,-1.0,-1.0,75,3.9999999999995595,-1.0,False,False
2021-11-29,560,1.12667,4.599999999999049,False,False,False,False,2,-1.0,-1.0,80,6.399999999999739,-1.0,False,False
2021-11-29,565,1.12679,3.4000000000000696,False,False,False,False,2,-1.0,-1.0,85,3.6999999999998145,-1.0,True,False
2021-11-29,570,1.12677,3.5999999999991594,False,False,False,False,2,-1.0,-1.0,90,3.700000000002035,-1.0,False,True
2021-11-29,575,1.12701,1.1999999999989797,False,False,False,False,2,-1.0,-1.0,95,3.1999999999987594,-1.0,False,True
2021-11-29,580,1.1272,0.700000000000145,False,True,False,True,2,-1.0,-1.0,100,3.1000000000003247,1.0,False,True
2021-11-29,585,1.12728,1.500000000000945,False,False,False,False,3,-1.0,1.0,105,2.7999999999983594,1.0,False,True
2021-11-29,590,1.12708,0.4999999999988347,False,True,True,False,3,-1.0,1.0,110,6.099999999999994,-1.0,False,True
2021-11-29,595,1.12728,1.500000000000945,False,True,False,True,4,-1.0,1.0,115,2.8999999999990145,1.0,False,True
2021-11-29,600,1.12762,4.900000000001015,False,False,False,False,5,-1.0,1.0,120,3.6999999999998145,1.0,False,True
2021-11-29,605,1.12791,7.800000000000029,False,False,False,False,5,-1.0,1.0,125,7.800000000000029,1.0,False,True
2021-11-29,610,1.12769,5.60000000000116,False,False,False,False,5,-1.0,1.0,130,4.20000000000087,1.0,False,True
2021-11-29,615,1.12796,8.300000000001084,False,False,False,False,5,-1.0,1.0,135,2.9999999999996696,1.0,False,True
2021-11-29,620,1.12882,11.900000000000244,True,False,False,False,0,-1.0,1.0,140,8.699999999999264,1.0,False,False
2021-11-29,625,1.1289,11.099999999999444,True,False,False,False,0,-1.0,1.0,145,5.399999999999849,1.0,False,False
2021-11-29,630,1.12851,13.799999999999368,False,False,False,False,5,-1.0,1.0,150,4.899999999998794,1.0,False,False
2021-11-29,635,1.12824,11.099999999999444,False,False,False,False,5,-1.0,1.0,155,4.900000000001015,1.0,False,False
2021-11-29,640,1.12798,8.500000000000174,False,False,False,False,5,-1.0,1.0,160,6.200000000000649,1.0,False,False
2021-11-29,645,1.12854,14.100000000001334,False,False,False,False,5,-1.0,1.0,165,6.900000000000794,1.0,False,False
2021-11-29,650,1.12884,11.699999999998933,True,False,False,False,0,-1.0,1.0,170,6.200000000000649,1.0,False,False
2021-11-29,655,1.12861,14.000000000000679,True,False,False,False,0,-1.0,1.0,175,2.900000000001235,1.0,False,False
2021-11-29,660,1.12859,14.199999999999768,True,False,False,False,0,-1.0,1.0,180,2.2999999999995246,1.0,False,False
