i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins,coste_R
52344,2022-02-09 01:29:00,-1,1.35471,1.35518,1.35073,4.699999999999704,8.468085106383713,2,12H,3,-1.0,SL,-1.3191489361702329,GBPUSD,0.3191489361702328
52374,2022-02-09 08:59:00,-1,1.3568,1.35744,1.35421,6.399999999999739,4.046875000000309,2,4H,1,-1.0,SL,-1.2343750000000095,GBPUSD,0.23437500000000955
52376,2022-02-09 09:29:00,1,1.35611,1.35562,1.36144,4.899999999998794,10.877551020410957,1,1D,1,-1.0,SL,-1.3061224489796672,GBPUSD,0.30612244897966717
52381,2022-02-09 10:44:00,-1,1.35833,1.35901,1.35421,6.800000000000139,6.058823529411822,2,4H,1,6.058823529411822,TP,5.838235294117709,GBPUSD,0.22058823529411312
52384,2022-02-09 11:29:00,1,1.35755,1.35662,1.36144,9.300000000000974,4.182795698924238,1,1D,1,-1.0,SL,-1.1612903225806281,GBPUSD,0.16129032258062825
52409,2022-02-09 11:59:00,-1,115.435,115.486,115.232,5.100000000000193,3.9803921568626524,1,12H,1,-1.0,SL,-1.254901960784304,USDJPY,0.25490196078430405
52390,2022-02-09 12:59:00,1,1.35763,1.35693,1.36144,6.999999999999229,5.442857142857872,1,1D,1,-1.0,SL,-1.214285714285738,GBPUSD,0.2142857142857379
52417,2022-02-09 13:59:00,1,115.461,115.41799999999999,115.679,4.300000000000637,5.069767441859796,1,4H,1,-1.0,SL,-1.302325581395304,USDJPY,0.3023255813953041
52418,2022-02-09 14:59:00,-1,1.14315,1.14384,1.14024,6.899999999998574,4.217391304348974,1,4H,2,-1.0,SL,-1.1739130434782967,EURUSD,0.1739130434782968
52419,2022-02-09 15:14:00,-1,1.1432,1.14394,1.14024,7.399999999999629,4.0000000000003,1,4H,2,-1.0,SL,-1.1621621621621703,EURUSD,0.16216216216217028
52403,2022-02-09 16:14:00,1,1.35491,1.35431,1.36144,6.00000000000156,10.883333333330379,1,1D,1,-1.0,SL,-1.249999999999935,GBPUSD,0.24999999999993502
52420,2022-02-09 20:29:00,1,1.35325,1.35256,1.36144,6.900000000000794,11.869565217389821,1,1D,1,-1.0,SL,-1.217391304347801,GBPUSD,0.21739130434780105
52458,2022-02-10 00:14:00,-1,115.582,115.628,115.232,4.600000000000648,7.608695652172718,2,12H,1,-1.0,SL,-1.282608695652134,USDJPY,0.2826086956521341
52459,2022-02-10 01:14:00,-1,1.1417,1.14215,1.14024,4.500000000000615,3.2444444444440386,1,12H,2,-1.0,SL,-1.2666666666666302,EURUSD,0.26666666666663025
52438,2022-02-10 01:14:00,-1,1.35309,1.35364,1.35073,5.5000000000005045,4.290909090908547,1,1D,3,-1.0,SL,-1.2727272727272476,GBPUSD,0.2727272727272477
52464,2022-02-10 01:44:00,1,115.511,115.47099999999999,115.679,4.000000000000625,4.199999999999503,1,4H,1,4.199999999999503,TP,3.8749999999995537,USDJPY,0.3249999999999492
48037,2022-02-10 06:59:00,1,15027.199,15017.409,15070.117,9.790000000000873,4.383861082737062,1,4H,2,-1.0,SL,-1.1532175689478923,NAS100,0.15321756894789237
52463,2022-02-10 07:29:00,-1,1.35353,1.35417,1.35073,6.40000000000196,4.374999999998526,1,1D,3,-1.0,SL,-1.2343749999999283,GBPUSD,0.23437499999992822
52469,2022-02-10 08:59:00,-1,1.35515,1.35589,1.35073,7.399999999999629,5.972972972973395,1,1D,3,-1.0,SL,-1.2027027027027128,GBPUSD,0.20270270270271287
52496,2022-02-10 09:44:00,-1,115.822,115.887,115.232,6.499999999999773,9.076923076923446,2,12H,1,-1.0,SL,-1.200000000000007,USDJPY,0.200000000000007
52500,2022-02-10 10:44:00,-1,115.797,115.846,115.232,4.900000000000659,11.53061224489636,2,12H,1,-1.0,SL,-1.265306122448944,USDJPY,0.2653061224489439
48056,2022-02-10 11:44:00,-1,15004.699,15017.419,14864.849,12.719999999999345,10.994496855346506,1,12H,1,-1.0,SL,-1.1179245283018928,NAS100,0.11792452830189286
48059,2022-02-10 12:29:00,-1,15026.659,15037.217,14864.849,10.558000000000902,15.325819283953937,1,12H,1,-1.0,SL,-1.1420723621897966,NAS100,0.14207236218979655
47923,2022-02-10 12:29:00,-1,4582.539,4585.851,4548.736,3.311999999999898,10.206219806763563,1,12H,1,-1.0,SL,-1.1811594202898608,SPX500,0.18115942028986065
47925,2022-02-10 12:59:00,-1,4582.848,4585.052,4548.736,2.2039999999997235,15.47731397459363,1,12H,1,-1.0,SL,-1.2722323049002155,SPX500,0.2722323049002156
52515,2022-02-10 14:29:00,-1,116.279,116.34700000000001,115.05,6.800000000001205,18.07352941176149,1,1D,1,18.07352941176149,TP,17.88235294117329,USDJPY,0.19117647058820142
52497,2022-02-10 15:59:00,-1,1.3615,1.36202,1.35073,5.20000000000076,20.711538461535334,1,1D,3,-1.0,SL,-1.2884615384614964,GBPUSD,0.2884615384614963
47943,2022-02-10 17:29:00,-1,4573.436,4577.199,4548.736,3.76299999999992,6.563911772522015,1,12H,1,-1.0,SL,-1.1594472495349488,SPX500,0.1594472495349489
48080,2022-02-10 17:44:00,-1,14970.509,14991.317,14864.849,20.807999999999083,5.077854671280494,1,12H,1,5.077854671280494,TP,5.005767012687642,NAS100,0.07208765859285209
52537,2022-02-10 19:59:00,-1,115.907,115.94800000000001,115.05,4.100000000001103,20.902439024384606,1,1D,1,-1.0,SL,-1.3170731707316221,USDJPY,0.31707317073162206
52521,2022-02-10 21:59:00,-1,1.35556,1.35627,1.35073,7.099999999999884,6.802816901408719,1,1D,3,-1.0,SL,-1.2112676056338063,GBPUSD,0.21126760563380625
52546,2022-02-10 22:14:00,1,115.985,115.91799999999999,116.337,6.700000000000728,5.25373134328307,1,4H,1,-1.0,SL,-1.1940298507462477,USDJPY,0.1940298507462476
52528,2022-02-10 23:44:00,1,1.35518,1.3544100000000001,1.36432,7.699999999999374,11.87012987013074,1,4H,1,-1.0,SL,-1.1948051948052107,GBPUSD,0.19480519480521064
52549,2022-02-10 23:44:00,1,1.14145,1.14007,1.14948,13.800000000001589,5.818840579709462,1,4H,1,-1.0,SL,-1.0869565217391204,EURUSD,0.08695652173912043
52529,2022-02-10 23:59:00,-1,1.3549,1.35549,1.35073,5.9000000000009045,7.06779661016842,1,1D,3,-1.0,SL,-1.2542372881355544,GBPUSD,0.25423728813555424
52553,2022-02-11 00:44:00,1,1.13904,1.13848,1.14948,5.60000000000116,18.64285714285329,1,4H,1,-1.0,SL,-1.21428571428567,EURUSD,0.2142857142856699
52535,2022-02-11 01:29:00,-1,1.35416,1.35498,1.35073,8.20000000000043,4.182926829268127,1,1D,3,-1.0,SL,-1.182926829268283,GBPUSD,0.1829268292682831
52563,2022-02-11 02:29:00,1,116.003,115.961,116.337,4.200000000000159,7.952380952380727,1,4H,1,-1.0,SL,-1.3095238095237978,USDJPY,0.3095238095237978
52540,2022-02-11 02:44:00,-1,1.35497,1.35563,1.35073,6.599999999998829,6.424242424243596,1,1D,3,-1.0,SL,-1.2272727272727675,GBPUSD,0.2272727272727676
52548,2022-02-11 04:44:00,-1,1.35316,1.35364,1.35073,4.8000000000003595,5.0624999999994795,1,1D,3,-1.0,SL,-1.3124999999999765,GBPUSD,0.3124999999999766
52569,2022-02-11 09:59:00,-1,1.35557,1.35605,1.35073,4.8000000000003595,10.083333333332485,1,1D,3,-1.0,SL,-1.3124999999999765,GBPUSD,0.3124999999999766
52601,2022-02-11 11:59:00,1,116.001,115.957,116.337,4.400000000001114,7.636363636361669,1,4H,1,-1.0,SL,-1.2954545454544706,USDJPY,0.29545454545447064
48013,2022-02-11 12:44:00,-1,4496.099,4506.051,4462.033,9.952000000000226,3.4230305466236968,1,4H,1,-1.0,SL,-1.0602893890675227,SPX500,0.06028938906752275
52604,2022-02-11 12:44:00,1,115.929,115.88199999999999,116.337,4.7000000000011255,8.680851063827735,1,4H,1,-1.0,SL,-1.276595744680785,USDJPY,0.27659574468078485
52585,2022-02-11 13:59:00,1,1.35729,1.35626,1.36432,10.300000000000864,6.825242718445903,1,12H,1,-1.0,SL,-1.1456310679611528,GBPUSD,0.14563106796115283
52615,2022-02-11 15:29:00,1,115.841,115.759,116.337,8.199999999999363,6.048780487805462,1,4H,1,-1.0,SL,-1.158536585365866,USDJPY,0.15853658536586598
52617,2022-02-11 15:59:00,1,115.879,115.826,116.337,5.300000000001148,8.641509433960362,1,4H,1,-1.0,SL,-1.2452830188678714,USDJPY,0.2452830188678714
52603,2022-02-11 18:29:00,1,1.36005,1.35898,1.36432,10.699999999999044,3.9906542056078296,1,12H,1,-1.0,SL,-1.140186915887863,GBPUSD,0.140186915887863
52607,2022-02-11 19:29:00,-1,1.35657,1.35778,1.35073,12.099999999999334,4.826446280992057,1,1D,3,4.826446280992057,TP,4.70247933884329,GBPUSD,0.12396694214876716
52610,2022-02-11 20:14:00,1,1.35543,1.35438,1.36432,10.499999999999954,8.466666666666764,1,12H,1,-1.0,SL,-1.1428571428571435,GBPUSD,0.1428571428571435
52612,2022-02-11 20:44:00,1,1.35517,1.35404,1.36432,11.300000000000754,8.097345132742815,1,12H,1,-1.0,SL,-1.1327433628318495,GBPUSD,0.13274336283184954
52613,2022-02-11 20:59:00,-1,1.35503,1.3558999999999999,1.35073,8.699999999999264,4.9425287356325684,1,1D,3,-1.0,SL,-1.1724137931034628,GBPUSD,0.17241379310346286
52642,2022-02-13 22:14:00,1,115.41,115.30499999999999,115.99,10.500000000000398,5.523809523809298,1,4H,1,-1.0,SL,-1.1238095238095192,USDJPY,0.12380952380951912
52626,2022-02-14 00:14:00,1,1.35679,1.35623,1.36432,5.599999999998939,13.446428571431184,2,1D,3,-1.0,SL,-1.2678571428571936,GBPUSD,0.2678571428571936
52675,2022-02-14 06:29:00,1,115.409,115.356,115.99,5.300000000001148,10.962264150940811,1,4H,1,-1.0,SL,-1.2452830188678714,USDJPY,0.2452830188678714
52651,2022-02-14 06:29:00,1,1.35431,1.35373,1.36432,5.799999999998029,17.258620689661164,2,1D,3,-1.0,SL,-1.2586206896552603,GBPUSD,0.2586206896552603
52690,2022-02-14 10:14:00,1,115.111,115.0,115.99,11.10000000000042,7.918918918918535,1,4H,1,2.9819819819817686,tiempo,2.8648648648646557,USDJPY,0.11711711711711269
52671,2022-02-14 11:29:00,1,1.35137,1.35085,1.36432,5.199999999998539,24.903846153853184,1,1D,3,-1.0,SL,-1.2884615384616196,GBPUSD,0.2884615384616195
52672,2022-02-14 11:44:00,1,1.35128,1.35066,1.36432,6.200000000000649,21.03225806451383,1,1D,3,-1.0,SL,-1.2419354838709424,GBPUSD,0.2419354838709424
52675,2022-02-14 12:29:00,1,1.35097,1.35005,1.36432,9.200000000000319,14.51086956521686,1,1D,3,-1.0,SL,-1.1630434782608638,GBPUSD,0.1630434782608639
52679,2022-02-14 13:29:00,1,1.35305,1.3509,1.36432,21.500000000000963,5.241860465115994,1,1D,3,-1.0,SL,-1.069767441860462,GBPUSD,0.06976744186046199
52684,2022-02-14 14:44:00,1,1.35208,1.35134,1.36432,7.399999999999629,16.540540540541407,1,1D,3,-1.0,SL,-1.2027027027027128,GBPUSD,0.20270270270271287
52708,2022-02-14 15:29:00,1,1.13039,1.12997,1.13497,4.20000000000087,10.904761904759715,1,4H,1,-1.0,SL,-1.2857142857142265,EURUSD,0.2857142857142265
52687,2022-02-14 15:29:00,1,1.35277,1.3515300000000001,1.36432,12.399999999999078,9.31451612903291,1,1D,3,-1.0,SL,-1.1209677419354929,GBPUSD,0.12096774193549287
48269,2022-02-14 20:29:00,-1,14254.559,14291.029,14072.039,36.470000000001164,5.004661365505697,1,4H,1,-1.0,SL,-1.041129695640251,NAS100,0.04112969564025095
52749,2022-02-15 06:59:00,-1,1.35303,1.35353,1.34948,4.999999999999449,7.100000000000666,1,4H,1,-1.0,SL,-1.3000000000000331,GBPUSD,0.300000000000033
48304,2022-02-15 06:59:00,1,14277.299,14267.809,14342.309,9.4900000000016,6.850368809271595,2,4H,1,-1.0,SL,-1.1580611169652,NAS100,0.1580611169651999
48172,2022-02-15 07:59:00,1,4396.299,4390.236,4426.939,6.063000000000102,5.053603826488506,1,4H,1,5.053603826488506,TP,4.954642916048131,SPX500,0.09896091044037439
48308,2022-02-15 07:59:00,1,14267.849,14247.819,14342.309,20.030000000000655,3.7174238642035293,2,4H,1,3.7174238642035293,TP,3.6425361957062776,NAS100,0.07488766849725167
52759,2022-02-15 09:29:00,1,1.35553,1.35476,1.36432,7.699999999999374,11.415584415585442,1,1D,3,-1.0,SL,-1.1948051948052107,GBPUSD,0.19480519480521064
52761,2022-02-15 09:59:00,1,1.35512,1.35429,1.36432,8.300000000001084,11.084337349395991,1,1D,3,-1.0,SL,-1.1807228915662416,GBPUSD,0.18072289156624144
52785,2022-02-15 09:59:00,-1,115.602,115.655,115.115,5.299999999999727,9.18867924528366,1,4H,2,-1.0,SL,-1.2452830188679371,USDJPY,0.24528301886793716
48318,2022-02-15 10:29:00,1,14511.289,14495.569,14778.189,15.720000000001164,16.978371501270985,1,1D,1,-1.0,SL,-1.0954198473282373,NAS100,0.0954198473282372
52763,2022-02-15 10:29:00,1,1.35549,1.35477,1.36432,7.200000000000539,12.263888888887822,1,1D,3,-1.0,SL,-1.2083333333333177,GBPUSD,0.20833333333331772
52778,2022-02-15 14:14:00,1,1.35456,1.35371,1.36432,8.500000000000174,11.482352941176226,1,1D,3,-1.0,SL,-1.1764705882352904,GBPUSD,0.1764705882352905
52780,2022-02-15 14:44:00,1,1.3534,1.35205,1.36432,13.499999999999623,8.088888888889144,1,1D,3,-1.0,SL,-1.1111111111111143,GBPUSD,0.11111111111111421
48200,2022-02-15 14:59:00,-1,4451.148,4469.845,4391.236,18.697000000000116,3.20436433652457,1,4H,1,-1.0,SL,-1.0320907097395302,SPX500,0.0320907097395302
52782,2022-02-15 15:14:00,1,1.35011,1.34852,1.36432,15.899999999999803,8.93710691823914,1,1D,3,6.836477987421567,tiempo,6.742138364780057,GBPUSD,0.0943396226415106
48338,2022-02-15 15:29:00,1,14509.117,14461.419,14778.189,47.69800000000032,5.6411589584468596,1,1D,1,-1.0,SL,-1.0314478594490333,NAS100,0.03144785944903329
48340,2022-02-15 15:59:00,-1,14530.439,14556.047,14248.819,25.608000000000175,10.997344579818764,1,4H,2,-1.0,SL,-1.0585754451733829,NAS100,0.058575445173382916
48204,2022-02-15 15:59:00,-1,4465.136,4470.152,4391.236,5.015999999999622,14.732854864435032,1,4H,1,-1.0,SL,-1.1196172248803917,SPX500,0.1196172248803918
48207,2022-02-15 16:44:00,-1,4463.339,4469.899,4391.236,6.5600000000004,10.991310975609096,1,4H,1,-1.0,SL,-1.0914634146341409,SPX500,0.09146341463414076
52809,2022-02-15 16:44:00,-1,1.13641,1.13686,1.13093,4.500000000000615,12.177777777775958,1,4H,1,-1.0,SL,-1.2666666666666302,EURUSD,0.26666666666663025
48351,2022-02-15 18:44:00,-1,14536.719,14551.307,14248.819,14.588000000001557,19.73539895804558,1,4H,2,-1.0,SL,-1.1028242391006198,NAS100,0.10282423910061968
48215,2022-02-15 18:44:00,-1,4463.133,4466.699,4391.236,3.5659999999998035,20.161805945037546,1,4H,1,-1.0,SL,-1.1682557487380911,SPX500,0.16825574873809115
48356,2022-02-15 19:59:00,-1,14570.679,14580.109,14248.819,9.430000000000291,34.13149522799477,1,4H,2,-1.0,SL,-1.15906680805938,NAS100,0.15906680805938003
48358,2022-02-15 20:29:00,-1,14591.069,14604.187,14248.819,13.118000000000393,26.090105198962476,1,4H,2,-1.0,SL,-1.1143466991919466,NAS100,0.11434669919194657
48364,2022-02-15 23:44:00,1,14584.657,14576.507,14778.189,8.149999999999636,23.746257668712847,1,1D,1,-1.0,SL,-1.1840490797546095,NAS100,0.18404907975460943
48368,2022-02-16 00:44:00,1,14561.759,14555.769,14778.189,5.989999999999782,36.1318864774638,1,1D,1,-1.0,SL,-1.25041736227046,NAS100,0.25041736227045985
48234,2022-02-16 01:14:00,-1,4455.748,4459.542,4441.845,3.7940000000007785,3.664470216129806,1,4H,2,-1.0,SL,-1.1581444385872106,SPX500,0.15814443858721056
48241,2022-02-16 02:59:00,-1,4458.054,4460.242,4441.845,2.188000000000102,7.408135283363381,1,4H,2,-1.0,SL,-1.2742230347349048,SPX500,0.27422303473490495
48380,2022-02-16 03:44:00,1,14567.209,14559.619,14778.189,7.5900000000001455,27.797101449274773,1,1D,1,-1.0,SL,-1.19762845849802,NAS100,0.19762845849801994
48251,2022-02-16 05:29:00,-1,4461.548,4464.252,4441.845,2.704000000000633,7.28661242603362,1,4H,2,-1.0,SL,-1.2218934911242083,SPX500,0.2218934911242084
48388,2022-02-16 05:44:00,1,14580.799,14573.149,14778.189,7.650000000001455,25.802614379079984,1,1D,1,-1.0,SL,-1.1960784313725117,NAS100,0.1960784313725117
48257,2022-02-16 06:59:00,-1,4464.542,4466.554,4441.845,2.0119999999997162,11.280815109345586,1,4H,2,-1.0,SL,-1.2982107355865231,SPX500,0.29821073558652317
48260,2022-02-16 07:44:00,-1,4463.536,4467.097,4441.845,3.5609999999996944,6.091266498175138,1,4H,2,-1.0,SL,-1.1684919966301746,SPX500,0.16849199663017453
52876,2022-02-16 08:44:00,-1,115.746,115.799,115.567,5.300000000001148,3.3773584905653444,2,4H,1,3.3773584905653444,TP,3.132075471697473,USDJPY,0.2452830188678714
48401,2022-02-16 08:59:00,1,14635.679,14614.109,14778.189,21.56999999999971,6.606861381548546,1,1D,1,-1.0,SL,-1.0695410292072332,NAS100,0.06954102920723321
48277,2022-02-16 11:59:00,-1,4466.099,4469.545,4441.845,3.4459999999999127,7.038305281485932,1,4H,2,7.038305281485932,TP,6.86419036564147,SPX500,0.17411491584446176
52902,2022-02-16 15:59:00,1,1.13654,1.13591,1.13953,6.300000000001305,4.7460317460304875,1,4H,2,4.7460317460304875,TP,4.555555555554337,EURUSD,0.19047619047615102
48456,2022-02-17 00:29:00,1,14571.559,14564.539,14778.189,7.019999999998618,29.434472934478876,1,1D,1,-1.0,SL,-1.2136752136752558,NAS100,0.21367521367525574
48494,2022-02-17 09:59:00,1,14502.299,14479.249,14778.189,23.05000000000109,11.969197396962532,1,1D,1,-1.0,SL,-1.0650759219088906,NAS100,0.06507592190889062
48508,2022-02-17 13:29:00,1,14516.309,14500.499,14778.189,15.80999999999949,16.564199873498385,1,1D,1,-1.0,SL,-1.094876660341559,NAS100,0.09487666034155903
52989,2022-02-17 13:44:00,-1,1.13641,1.1371,1.1323,6.900000000000794,5.956521739129512,1,4H,1,-1.0,SL,-1.1739130434782408,EURUSD,0.17391304347824085
48517,2022-02-17 15:44:00,1,14369.639,14340.259,14778.189,29.3799999999992,13.905718175630096,1,1D,1,-1.0,SL,-1.0510551395507162,NAS100,0.05105513955071616
52999,2022-02-17 16:14:00,-1,1.1369,1.13765,1.1323,7.500000000000284,6.133333333333018,1,4H,1,-1.0,SL,-1.159999999999994,EURUSD,0.15999999999999392
53004,2022-02-17 17:29:00,-1,1.13625,1.13705,1.1323,7.999999999999119,4.9375000000004166,1,4H,1,-1.0,SL,-1.1500000000000166,EURUSD,0.1500000000000165
48526,2022-02-17 17:59:00,1,14357.779,14340.719,14778.189,17.06000000000131,24.643024618989894,1,1D,1,-1.0,SL,-1.0879249706916696,NAS100,0.08792497069166968
48530,2022-02-17 18:59:00,1,14312.899,14294.059,14778.189,18.840000000000146,24.696921443736585,1,1D,1,-1.0,SL,-1.0796178343949039,NAS100,0.07961783439490384
53024,2022-02-17 22:29:00,-1,1.13629,1.13668,1.1323,3.8999999999989043,10.230769230771946,1,4H,1,-1.0,SL,-1.307692307692394,EURUSD,0.30769230769239414
53043,2022-02-18 03:14:00,1,1.13666,1.13629,1.13957,3.6999999999998145,7.864864864865173,1,1D,1,-1.0,SL,-1.3243243243243406,EURUSD,0.32432432432434055
48566,2022-02-18 05:44:00,1,14282.779,14277.009,14312.899,5.770000000000437,5.22010398613461,1,4H,1,-1.0,SL,-1.2599653379549196,NAS100,0.25996533795491966
53059,2022-02-18 07:14:00,1,1.13701,1.13662,1.13957,3.900000000001125,6.564102564100404,1,1D,1,-1.0,SL,-1.307692307692219,EURUSD,0.30769230769221895
48439,2022-02-18 07:59:00,-1,4401.948,4404.951,4372.836,3.0029999999997017,9.694305694306683,1,4H,2,-1.0,SL,-1.1998001998002197,SPX500,0.19980019980021965
48584,2022-02-18 10:14:00,-1,14269.049,14284.499,14137.549,15.449999999998909,8.511326860842026,1,4H,1,-1.0,SL,-1.0970873786407835,NAS100,0.09708737864078355
48598,2022-02-18 13:44:00,1,14173.709,14137.609,14306.599,36.100000000000364,3.681163434902994,2,4H,1,-1.0,SL,-1.0415512465373957,NAS100,0.041551246537395704
48617,2022-02-18 18:29:00,1,13940.479,13913.299,14568.687,27.179999999998472,23.112877115527443,1,12H,1,-1.0,SL,-1.055187637969098,NAS100,0.05518763796909802
53112,2022-02-18 20:29:00,1,1.13284,1.13243,1.13957,4.100000000000215,16.41463414634037,1,1D,1,-1.0,SL,-1.292682926829253,EURUSD,0.29268292682925295
48626,2022-02-18 20:44:00,1,14040.229,13967.939,14568.687,72.28999999999905,7.310250380412332,1,12H,1,-1.0,SL,-1.0207497579194913,NAS100,0.02074975791949121
53105,2022-02-20 23:59:00,-1,1.35907,1.35953,1.35549,4.599999999999049,7.782608695653601,1,1D,2,-1.0,SL,-1.3260869565218065,GBPUSD,0.3260869565218065
53107,2022-02-21 00:29:00,-1,1.35909,1.35954,1.35549,4.500000000000615,7.999999999998519,1,1D,2,-1.0,SL,-1.3333333333332877,GBPUSD,0.3333333333332878
53137,2022-02-21 01:59:00,1,115.012,114.967,115.536,4.5000000000001705,11.644444444444023,1,1D,1,-1.0,SL,-1.2888888888888779,USDJPY,0.2888888888888779
53144,2022-02-21 03:44:00,1,114.944,114.875,115.536,6.9000000000002615,8.579710144927192,1,1D,1,-1.0,SL,-1.1884057971014421,USDJPY,0.18840579710144215
53160,2022-02-21 07:44:00,1,114.963,114.911,115.536,5.19999999999925,11.019230769232504,1,1D,1,-1.0,SL,-1.250000000000036,USDJPY,0.2500000000000361
53139,2022-02-21 08:29:00,-1,1.36284,1.36391,1.35549,10.699999999999044,6.869158878505257,1,1D,2,6.869158878505257,TP,6.728971962617393,GBPUSD,0.140186915887863
53167,2022-02-21 09:29:00,1,114.905,114.82799999999999,115.536,7.700000000001239,8.194805194803878,1,1D,1,-1.0,SL,-1.1688311688311417,USDJPY,0.16883116883114166
53175,2022-02-21 11:29:00,1,114.858,114.815,115.536,4.300000000000637,15.767441860462718,1,1D,1,-1.0,SL,-1.302325581395304,USDJPY,0.3023255813953041
53154,2022-02-21 12:14:00,-1,1.36144,1.36204,1.35549,5.999999999999339,9.916666666667592,1,1D,2,-1.0,SL,-1.2500000000000275,GBPUSD,0.25000000000002753
53155,2022-02-21 12:29:00,-1,1.36161,1.3623399999999999,1.35549,7.299999999998974,8.383561643836662,1,1D,2,8.383561643836662,TP,8.178082191781838,GBPUSD,0.2054794520548234
53176,2022-02-21 17:44:00,-1,1.36141,1.36189,1.35549,4.8000000000003595,12.333333333332254,1,1D,2,12.333333333332254,TP,12.020833333332277,GBPUSD,0.3124999999999766
53180,2022-02-21 18:44:00,-1,1.36073,1.36133,1.35549,5.999999999999339,8.733333333334148,1,1D,2,8.733333333334148,TP,8.48333333333412,GBPUSD,0.25000000000002753
53185,2022-02-21 19:59:00,-1,1.36037,1.36102,1.35549,6.499999999998174,7.50769230769441,1,1D,2,7.50769230769441,TP,7.276923076925114,GBPUSD,0.2307692307692956
53202,2022-02-22 00:14:00,-1,1.35919,1.35968,1.35549,4.900000000001015,7.551020408161323,1,1D,2,-1.0,SL,-1.3061224489795284,GBPUSD,0.30612244897952845
53240,2022-02-22 09:44:00,-1,1.35898,1.35975,1.35549,7.699999999999374,4.532467532467892,1,1D,2,4.532467532467892,TP,4.337662337662681,GBPUSD,0.19480519480521064
48672,2022-02-23 02:44:00,1,4319.199,4314.939,4363.799,4.259999999999309,10.469483568076901,2,4H,1,-1.0,SL,-1.1408450704225581,SPX500,0.14084507042255806
48808,2022-02-23 02:44:00,1,13938.499,13919.509,14116.087,18.98999999999978,9.351658767772605,1,4H,1,-1.0,SL,-1.0789889415481841,NAS100,0.07898894154818416
48676,2022-02-23 03:44:00,-1,4320.139,4325.948,4255.154,5.8090000000001965,11.186951282492249,1,12H,1,-1.0,SL,-1.1032880013771698,SPX500,0.10328800137716986
48819,2022-02-23 05:29:00,1,13976.019,13968.909,14116.087,7.110000000000582,19.70014064697438,1,4H,1,-1.0,SL,-1.2109704641350039,NAS100,0.21097046413500384
48685,2022-02-23 05:59:00,1,4325.239,4323.133,4363.799,2.105999999999767,18.30959164292719,2,4H,1,-1.0,SL,-1.2849002849003164,SPX500,0.2849002849003164
48687,2022-02-23 06:29:00,1,4325.042,4322.133,4363.799,2.9090000000005602,13.32313509796911,2,4H,1,-1.0,SL,-1.2062564455138827,SPX500,0.20625644551388259
48826,2022-02-23 07:14:00,1,13949.039,13929.139,14116.087,19.900000000001455,8.394371859295811,1,4H,1,-1.0,SL,-1.075376884422105,NAS100,0.07537688442210504
48695,2022-02-23 08:29:00,-1,4338.033,4339.999,4255.154,1.9659999999994398,42.15615462869965,1,12H,1,-1.0,SL,-1.3051881993897105,SPX500,0.30518819938971053
48839,2022-02-23 10:29:00,1,14024.609,14003.339,14116.087,21.270000000000437,4.30079924776668,1,4H,1,-1.0,SL,-1.0705218617771495,NAS100,0.07052186177714947
48843,2022-02-23 11:29:00,1,14000.409,13977.129,14116.087,23.279999999998836,4.968986254295777,1,4H,1,-1.0,SL,-1.064432989690725,NAS100,0.06443298969072488
53386,2022-02-23 16:59:00,1,1.1314,1.13092,1.13592,4.8000000000003595,9.416666666666128,1,12H,1,-1.0,SL,-1.2499999999999813,EURUSD,0.24999999999998126
48730,2022-02-23 17:14:00,-1,4294.339,4301.599,4255.154,7.260000000000218,5.39738292010996,1,12H,1,-1.0,SL,-1.082644628099171,SPX500,0.08264462809917107
48868,2022-02-23 17:44:00,1,13821.619,13806.609,14116.087,15.010000000000218,19.61812125249798,1,4H,1,-1.0,SL,-1.0999333777481664,NAS100,0.09993337774816644
48732,2022-02-23 17:44:00,-1,4300.039,4311.342,4255.154,11.302999999999884,3.971069627532493,1,12H,1,3.971069627532493,TP,3.917986375298572,SPX500,0.05308325223392074
53396,2022-02-23 19:29:00,1,1.13092,1.13055,1.13592,3.6999999999998145,13.513513513514503,1,12H,1,-1.0,SL,-1.3243243243243406,EURUSD,0.32432432432434055
53398,2022-02-23 19:59:00,1,1.13076,1.13027,1.13592,4.899999999998794,10.53061224490066,1,12H,1,-1.0,SL,-1.2448979591837337,EURUSD,0.24489795918373372
53468,2022-02-24 12:44:00,1,114.687,114.597,115.074,9.000000000000341,4.299999999999842,1,4H,1,4.299999999999842,TP,4.155555555555403,USDJPY,0.14444444444443896
53476,2022-02-24 20:44:00,1,1.33886,1.3384,1.34263,4.599999999999049,8.195652173914848,1,4H,1,-1.0,SL,-1.3260869565218065,GBPUSD,0.3260869565218065
48836,2022-02-24 23:14:00,1,4271.754,4265.537,4349.699,6.2169999999996435,12.537397458581982,1,1D,1,-1.0,SL,-1.0965095705324166,SPX500,0.09650957053241666
53492,2022-02-25 00:44:00,-1,1.3384,1.33909,1.32726,6.899999999998574,16.144927536235116,1,4H,1,-1.0,SL,-1.217391304347871,GBPUSD,0.21739130434787102
48844,2022-02-25 01:14:00,1,4271.139,4262.333,4349.699,8.806000000000495,8.921190097660126,1,1D,1,-1.0,SL,-1.0681353622530054,SPX500,0.06813536225300548
