celda,lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
E1+S2,venta,2021-01-29 08:30:00,1.21122,1.21134,1.2109799999999997,1.2000000000012,False,1,2,0.8083333333345251,2021
E0+S2,venta,2021-01-29 12:45:00,1.21336,1.21484,1.2104000000000001,14.799999999999258,False,0,-1,-1.0966216216216265,2021
E1+S2,venta,2021-01-29 13:00:00,1.21358,1.21484,1.2110600000000005,12.599999999998168,False,0,-1,-1.11349206349208,2021
E2+S2,venta,2021-01-29 13:15:00,1.21384,1.21484,1.2118400000000003,9.999999999998899,False,0,-1,-1.1430000000000158,2021
E0+S1,compra,2021-02-01 00:15:00,1.21279,1.21204,1.21429,7.500000000000284,True,0,-1,-1.1906666666666594,2021
E0+S2,compra,2021-02-01 00:15:00,1.21279,1.21201,1.21435,7.800000000000029,True,0,-1,-1.1833333333333327,2021
E1+S1,compra,2021-02-01 00:30:00,1.21231,1.21204,1.21285,2.6999999999999247,True,1,2,1.4703703703703557,2021
E1+S2,compra,2021-02-01 00:30:00,1.21231,1.21201,1.21291,2.9999999999996696,True,1,2,1.5233333333332808,2021
E2+S1,compra,2021-02-01 00:45:00,1.21297,1.21204,1.2148300000000003,9.300000000000974,True,0,-1,-1.1537634408601989,2021
E2+S2,compra,2021-02-01 00:45:00,1.21297,1.21201,1.2148900000000002,9.600000000000719,True,0,-1,-1.1489583333333222,2021
E0+S1,venta,2021-02-01 01:00:00,1.21288,1.21318,1.21228,2.9999999999996696,False,0,-1,-1.4766666666667192,2021
E0+S2,venta,2021-02-01 01:00:00,1.21288,1.21342,1.2118,5.399999999999849,False,0,-1,-1.2648148148148222,2021
E2+S1,venta,2021-02-01 01:30:00,1.21289,1.21318,1.2123100000000002,2.8999999999990145,False,0,-1,-1.4931034482760297,2021
E2+S2,venta,2021-02-01 01:30:00,1.21289,1.21342,1.2118300000000002,5.299999999999194,False,0,-1,-1.269811320754758,2021
E0+S1,compra,2021-02-01 18:15:00,1.20731,1.20625,1.2094300000000002,10.600000000000609,True,0,-1,-1.1349056603773509,2021
E0+S2,compra,2021-02-01 18:15:00,1.20731,1.20615,1.2096300000000002,11.600000000000499,True,0,-1,-1.1232758620689602,2021
E1+S1,compra,2021-02-01 18:30:00,1.20688,1.20625,1.2081399999999998,6.299999999999084,True,0,-1,-1.22698412698416,2021
E1+S2,compra,2021-02-01 18:30:00,1.20688,1.20615,1.2083399999999997,7.299999999998974,True,0,-1,-1.1958904109589317,2021
E2+S1,compra,2021-02-01 18:45:00,1.20676,1.20625,1.20778,5.1000000000001044,True,0,-1,-1.2803921568627392,2021
E2+S2,compra,2021-02-01 18:45:00,1.20676,1.20615,1.20798,6.099999999999994,True,0,-1,-1.234426229508197,2021
E0+S1,compra,2021-02-01 22:00:00,1.20618,1.2056,1.20734,5.800000000000249,True,1,2,1.7534482758620795,2021
E0+S2,compra,2021-02-01 22:00:00,1.20618,1.2056,1.20734,5.800000000000249,True,1,2,1.7534482758620795,2021
E1+S1,compra,2021-02-01 22:15:00,1.20611,1.2056,1.20713,5.1000000000001044,True,1,2,1.7196078431372608,2021
E1+S2,compra,2021-02-01 22:15:00,1.20611,1.2056,1.20713,5.1000000000001044,True,1,2,1.7196078431372608,2021
E2+S1,compra,2021-02-01 22:30:00,1.20625,1.2056,1.2075500000000001,6.500000000000394,True,1,2,1.7800000000000133,2021
E2+S2,compra,2021-02-01 22:30:00,1.20625,1.2056,1.2075500000000001,6.500000000000394,True,1,2,1.7800000000000133,2021
E0+S2,venta,2021-02-02 08:15:00,1.2076,1.2083,1.2062000000000002,6.999999999999229,False,0,-1,-1.2042857142857368,2021
E1+S2,venta,2021-02-02 08:30:00,1.20813,1.2083,1.20779,1.7000000000000348,False,0,-1,-1.841176470588218,2021
E0+S1,compra,2021-02-02 09:45:00,1.20668,1.2064,1.20724,2.80000000000058,True,0,-1,-1.51071428571418,2021
E0+S2,compra,2021-02-02 09:45:00,1.20668,1.20639,1.2072599999999998,2.8999999999990145,True,0,-1,-1.4931034482760297,2021
E0+S1,compra,2021-02-02 12:15:00,1.20367,1.2032,1.20461,4.699999999999704,True,0,-1,-1.3042553191489552,2021
E0+S2,compra,2021-02-02 12:15:00,1.20367,1.20261,1.2057900000000001,10.600000000000609,True,0,-1,-1.1349056603773509,2021
E1+S1,compra,2021-02-02 12:30:00,1.20325,1.2032,1.2033499999999997,0.4999999999988347,True,1,2,-0.8600000000066652,2021
E1+S2,compra,2021-02-02 12:30:00,1.20325,1.20261,1.2045299999999999,6.399999999999739,True,1,2,1.776562499999991,2021
E2+S1,compra,2021-02-02 12:45:00,1.20386,1.2032,1.2051799999999997,6.599999999998829,True,0,-1,-1.216666666666705,2021
E2+S2,compra,2021-02-02 12:45:00,1.20386,1.20261,1.2063599999999999,12.499999999999734,True,0,-1,-1.1144000000000025,2021
E0+S1,compra,2021-02-02 17:00:00,1.20241,1.20207,1.20309,3.4000000000000696,True,0,-1,-1.420588235294109,2021
E0+S2,compra,2021-02-02 17:00:00,1.20241,1.20169,1.20385,7.200000000000539,True,0,-1,-1.1986111111110962,2021
E1+S2,compra,2021-02-02 17:15:00,1.20175,1.20169,1.2018700000000004,0.6000000000017103,True,1,2,-0.3833333333265396,2021
E0+S1,venta,2021-02-03 00:45:00,1.20442,1.20448,1.2043000000000001,0.5999999999994898,False,1,2,-0.3833333333353597,2021
E0+S2,venta,2021-02-03 00:45:00,1.20442,1.2046,1.2040600000000004,1.7999999999984695,False,0,-1,-1.7944444444451197,2021
E0+S2,compra,2021-02-03 06:45:00,1.20377,1.20347,1.20437,2.9999999999996696,True,0,-1,-1.4766666666667192,2021
E1+S2,compra,2021-02-03 07:00:00,1.20371,1.20347,1.20419,2.4000000000001798,True,0,-1,-1.5958333333332888,2021
E0+S1,compra,2021-02-03 12:15:00,1.20159,1.2012,1.2023699999999997,3.8999999999989043,True,0,-1,-1.3666666666667697,2021
E0+S2,compra,2021-02-03 12:15:00,1.20159,1.20049,1.2037899999999997,10.999999999998789,True,0,-1,-1.1300000000000143,2021
E1+S1,compra,2021-02-03 12:30:00,1.20183,1.2012,1.2030899999999998,6.299999999999084,True,0,-1,-1.22698412698416,2021
E1+S2,compra,2021-02-03 12:30:00,1.20183,1.20049,1.2045099999999997,13.399999999998968,True,0,-1,-1.106716417910456,2021
E2+S2,compra,2021-02-03 12:45:00,1.20105,1.20049,1.2021699999999997,5.599999999998939,True,1,2,1.7446428571428088,2021
E0+S1,venta,2021-02-04 00:15:00,1.20405,1.20418,1.2037900000000001,1.2999999999996348,False,0,-1,-2.1000000000003087,2021
E0+S2,venta,2021-02-04 00:15:00,1.20405,1.20427,1.2036100000000003,2.1999999999988695,False,0,-1,-1.6500000000003339,2021
E1+S1,venta,2021-02-04 00:30:00,1.20394,1.20418,1.20346,2.4000000000001798,False,1,2,1.4041666666667112,2021
E1+S2,venta,2021-02-04 00:30:00,1.20394,1.20427,1.2032800000000001,3.2999999999994145,False,1,2,1.5666666666665898,2021
E2+S1,venta,2021-02-04 00:45:00,1.20359,1.20418,1.2024099999999998,5.9000000000009045,False,1,2,1.757627118644105,2021
E2+S2,venta,2021-02-04 00:45:00,1.20359,1.20427,1.20223,6.800000000000139,False,1,2,1.7897058823529455,2021
E0+S1,compra,2021-02-04 04:45:00,1.20197,1.20165,1.2026099999999997,3.1999999999987594,True,0,-1,-1.446875000000173,2021
E0+S2,compra,2021-02-04 04:45:00,1.20197,1.20157,1.20277,3.9999999999995595,True,0,-1,-1.3575000000000395,2021
E0+S1,compra,2021-02-04 12:15:00,1.19861,1.19836,1.1991099999999997,2.4999999999986144,True,1,2,1.4279999999996829,2021
E0+S2,compra,2021-02-04 12:15:00,1.19861,1.19828,1.1992699999999998,3.2999999999994145,True,0,-1,-1.4333333333334102,2021
E1+S1,compra,2021-02-04 12:30:00,1.19895,1.19836,1.2001299999999997,5.899999999998684,True,0,-1,-1.2423728813559862,2021
E1+S2,compra,2021-02-04 12:30:00,1.19895,1.19828,1.2002899999999999,6.699999999999484,True,0,-1,-1.2134328358209119,2021
E2+S1,compra,2021-02-04 12:45:00,1.19928,1.19836,1.2011199999999995,9.199999999998099,True,0,-1,-1.1554347826087277,2021
E2+S2,compra,2021-02-04 12:45:00,1.19928,1.19828,1.2012799999999997,9.999999999998899,True,0,-1,-1.1430000000000158,2021
E0+S1,venta,2021-02-05 00:30:00,1.19683,1.19688,1.1967300000000003,0.4999999999988347,False,0,-1,-3.860000000006665,2021
E0+S2,venta,2021-02-05 00:30:00,1.19683,1.19718,1.1961300000000004,3.4999999999985043,False,0,-1,-1.4085714285716031,2021
E1+S2,venta,2021-02-05 00:45:00,1.19688,1.19718,1.19628,2.9999999999996696,False,1,2,1.5233333333332808,2021
E2+S1,venta,2021-02-05 01:00:00,1.19649,1.19688,1.1957100000000003,3.8999999999989043,False,0,-1,-1.3666666666667697,2021
E2+S2,venta,2021-02-05 01:00:00,1.19649,1.19718,1.1951100000000003,6.899999999998574,False,0,-1,-1.207246376811637,2021
E0+S2,venta,2021-02-05 12:30:00,1.19865,1.1993,1.19735,6.500000000000394,False,0,-1,-1.2199999999999867,2021
E1+S2,venta,2021-02-05 12:45:00,1.19894,1.1993,1.1982199999999996,3.60000000000138,False,1,2,1.6027777777779302,2021
E2+S1,venta,2021-02-05 13:00:00,1.19821,1.19828,1.19807,0.700000000000145,False,0,-1,-3.04285714285672,2021
E2+S2,venta,2021-02-05 13:00:00,1.19821,1.1993,1.19603,10.900000000000354,False,0,-1,-1.1311926605504545,2021
E0+S1,venta,2021-02-05 21:00:00,1.20471,1.20475,1.2046299999999999,0.40000000000040004,False,0,-1,-4.574999999996424,2021
E0+S2,venta,2021-02-05 21:00:00,1.20471,1.20498,1.20417,2.6999999999999247,False,0,-1,-1.5296296296296443,2021
E1+S1,venta,2021-02-05 21:15:00,1.20463,1.20475,1.2043900000000003,1.1999999999989797,False,0,-1,-2.19166666666768,2021
E1+S2,venta,2021-02-05 21:15:00,1.20463,1.20498,1.2039300000000004,3.4999999999985043,False,0,-1,-1.4085714285716031,2021
E2+S2,venta,2021-02-05 21:30:00,1.20479,1.20498,1.2044100000000002,1.8999999999991246,False,0,-1,-1.7526315789477152,2021
E0+S1,compra,2021-02-07 22:30:00,1.20408,1.20391,1.20442,1.7000000000000348,True,1,2,1.158823529411782,2021
E0+S2,compra,2021-02-07 22:30:00,1.20408,1.20356,1.2051200000000002,5.20000000000076,True,1,2,1.72500000000004,2021
E1+S1,compra,2021-02-07 22:45:00,1.20427,1.20391,1.2049899999999998,3.5999999999991594,True,1,2,1.602777777777685,2021
E1+S2,compra,2021-02-07 22:45:00,1.20427,1.20356,1.20569,7.099999999999884,True,0,-1,-1.2014084507042286,2021
E2+S1,compra,2021-02-07 23:00:00,1.20476,1.20391,1.20646,8.500000000000174,True,0,-1,-1.1682352941176437,2021
E2+S2,compra,2021-02-07 23:00:00,1.20476,1.20356,1.2071600000000002,12.000000000000899,True,0,-1,-1.1191666666666578,2021
E0+S1,venta,2021-02-07 23:00:00,1.20476,1.20498,1.2043200000000003,2.1999999999988695,False,0,-1,-1.6500000000003339,2021
E0+S2,venta,2021-02-07 23:00:00,1.20476,1.2055,1.2032800000000001,7.399999999999629,False,0,-1,-1.193243243243253,2021
E1+S1,venta,2021-02-07 23:15:00,1.20441,1.20498,1.20327,5.699999999999594,False,0,-1,-1.250877192982474,2021
E1+S2,venta,2021-02-07 23:15:00,1.20441,1.2055,1.20223,10.900000000000354,False,1,2,1.8688073394495455,2021
E2+S1,venta,2021-02-07 23:30:00,1.20471,1.20498,1.20417,2.6999999999999247,False,0,-1,-1.5296296296296443,2021
E2+S2,venta,2021-02-07 23:30:00,1.20471,1.2055,1.2031299999999998,7.900000000000684,False,1,2,1.8189873417721676,2021
E0+S1,compra,2021-02-08 01:45:00,1.20382,1.20296,1.2055399999999996,8.599999999998609,True,0,-1,-1.1662790697674688,2021
E0+S2,compra,2021-02-08 01:45:00,1.20382,1.20296,1.2055399999999996,8.599999999998609,True,0,-1,-1.1662790697674688,2021
E1+S1,compra,2021-02-08 02:00:00,1.20335,1.20296,1.2041299999999997,3.8999999999989043,True,1,2,1.6333333333332303,2021
E1+S2,compra,2021-02-08 02:00:00,1.20335,1.20296,1.2041299999999997,3.8999999999989043,True,1,2,1.6333333333332303,2021
E2+S1,compra,2021-02-08 02:15:00,1.20329,1.20296,1.2039499999999999,3.2999999999994145,True,1,2,1.5666666666665898,2021
E2+S2,compra,2021-02-08 02:15:00,1.20329,1.20296,1.2039499999999999,3.2999999999994145,True,1,2,1.5666666666665898,2021
E0+S1,compra,2021-02-08 10:45:00,1.20322,1.20231,1.20504,9.099999999999664,True,0,-1,-1.157142857142863,2021
E0+S2,compra,2021-02-08 10:45:00,1.20322,1.20231,1.20504,9.099999999999664,True,0,-1,-1.157142857142863,2021
E1+S1,compra,2021-02-08 11:00:00,1.20341,1.20231,1.2056100000000003,11.000000000001009,True,0,-1,-1.1299999999999881,2021
E1+S2,compra,2021-02-08 11:00:00,1.20341,1.20231,1.2056100000000003,11.000000000001009,True,0,-1,-1.1299999999999881,2021
E2+S1,compra,2021-02-08 11:15:00,1.20324,1.20231,1.2051000000000003,9.300000000000974,True,0,-1,-1.1537634408601989,2021
E2+S2,compra,2021-02-08 11:15:00,1.20324,1.20231,1.2051000000000003,9.300000000000974,True,0,-1,-1.1537634408601989,2021
E0+S1,compra,2021-02-08 12:45:00,1.20262,1.20231,1.20324,3.1000000000003247,True,0,-1,-1.4612903225805969,2021
E0+S2,compra,2021-02-08 12:45:00,1.20262,1.20196,1.2039400000000002,6.6000000000010495,True,1,2,1.7833333333333679,2021
E1+S1,compra,2021-02-08 13:00:00,1.20249,1.20231,1.2028500000000002,1.80000000000069,True,1,2,1.2055555555558601,2021
E1+S2,compra,2021-02-08 13:00:00,1.20249,1.20196,1.2035500000000003,5.300000000001415,True,1,2,1.7301886792453551,2021
E2+S2,compra,2021-02-08 13:15:00,1.20225,1.20196,1.2028300000000003,2.900000000001235,True,1,2,1.506896551724348,2021
E0+S1,venta,2021-02-08 15:45:00,1.20465,1.2066,1.2007500000000002,19.499999999998963,False,0,-1,-1.0733333333333372,2021
E0+S2,venta,2021-02-08 15:45:00,1.20465,1.2066,1.2007500000000002,19.499999999998963,False,0,-1,-1.0733333333333372,2021
E1+S1,venta,2021-02-08 16:00:00,1.20463,1.2066,1.2006900000000005,19.699999999998052,False,0,-1,-1.0725888324873167,2021
E1+S2,venta,2021-02-08 16:00:00,1.20463,1.2066,1.2006900000000005,19.699999999998052,False,0,-1,-1.0725888324873167,2021
E2+S1,venta,2021-02-08 16:15:00,1.20392,1.2066,1.1985600000000005,26.799999999997937,False,0,-1,-1.053358208955228,2021
E2+S2,venta,2021-02-08 16:15:00,1.20392,1.2066,1.1985600000000005,26.799999999997937,False,0,-1,-1.053358208955228,2021
E0+S1,venta,2021-02-08 20:30:00,1.20548,1.20572,1.2050000000000005,2.3999999999979593,False,0,-1,-1.59583333333384,2021
E0+S2,venta,2021-02-08 20:30:00,1.20548,1.20575,1.2049400000000001,2.6999999999999247,False,0,-1,-1.5296296296296443,2021
E1+S1,venta,2021-02-08 20:45:00,1.20518,1.20572,1.2041,5.399999999999849,False,0,-1,-1.2648148148148222,2021
E1+S2,venta,2021-02-08 20:45:00,1.20518,1.20575,1.2040399999999996,5.700000000001815,False,0,-1,-1.2508771929823763,2021
E2+S1,venta,2021-02-08 21:00:00,1.20497,1.20572,1.2034700000000005,7.499999999998064,False,0,-1,-1.1906666666667158,2021
E2+S2,venta,2021-02-08 21:00:00,1.20497,1.20575,1.20341,7.800000000000029,False,0,-1,-1.1833333333333327,2021
E0+S2,venta,2021-02-09 00:30:00,1.20567,1.20584,1.20533,1.7000000000000348,False,0,-1,-1.841176470588218,2021
E1+S2,venta,2021-02-09 00:45:00,1.20578,1.20584,1.2056600000000002,0.5999999999994898,False,1,2,-0.3833333333353597,2021
E2+S2,venta,2021-02-09 01:00:00,1.20563,1.20584,1.20521,2.100000000000435,False,0,-1,-1.68095238095224,2021
E0+S1,venta,2021-02-09 06:15:00,1.20779,1.20805,1.2072699999999996,2.60000000000149,False,0,-1,-1.5499999999996847,2021
E0+S2,venta,2021-02-09 06:15:00,1.20779,1.20824,1.2068899999999998,4.500000000000615,False,0,-1,-1.3177777777777344,2021
E1+S1,venta,2021-02-09 06:30:00,1.20797,1.20805,1.2078099999999998,0.8000000000008001,False,1,2,0.21250000000178781,2021
E1+S2,venta,2021-02-09 06:30:00,1.20797,1.20824,1.20743,2.6999999999999247,False,0,-1,-1.5296296296296443,2021
E2+S1,venta,2021-02-09 06:45:00,1.2077,1.20805,1.2069999999999999,3.5000000000007248,False,0,-1,-1.408571428571344,2021
E2+S2,venta,2021-02-09 06:45:00,1.2077,1.20824,1.20662,5.399999999999849,False,0,-1,-1.2648148148148222,2021
E0+S1,compra,2021-02-09 08:30:00,1.20862,1.20744,1.21098,11.799999999999589,True,0,-1,-1.1211864406779704,2021
E0+S2,compra,2021-02-09 08:30:00,1.20862,1.20672,1.21242,19.000000000000128,True,1,2,1.9247368421052637,2021
E1+S1,compra,2021-02-09 08:45:00,1.20976,1.20744,1.2143999999999997,23.199999999998777,True,1,2,1.9383620689655139,2021
E0+S2,venta,2021-02-09 17:15:00,1.21055,1.21091,1.2098300000000002,3.5999999999991594,False,0,-1,-1.397222222222315,2021
E1+S2,venta,2021-02-09 17:30:00,1.2109,1.21091,1.2108800000000004,0.09999999999843467,False,1,2,-12.300000000223841,2021
E2+S2,venta,2021-02-09 17:45:00,1.21053,1.21091,1.2097700000000005,3.7999999999982492,False,0,-1,-1.3763157894738576,2021
E0+S1,venta,2021-02-09 21:45:00,1.21172,1.21207,1.2110199999999998,3.5000000000007248,False,0,-1,-1.408571428571344,2021
E0+S2,venta,2021-02-09 21:45:00,1.21172,1.21218,1.2107999999999997,4.60000000000127,False,0,-1,-1.3108695652173055,2021
E1+S1,venta,2021-02-09 22:00:00,1.2119,1.21207,1.21156,1.7000000000000348,False,1,2,1.158823529411782,2021
E1+S2,venta,2021-02-09 22:00:00,1.2119,1.21218,1.2113399999999999,2.80000000000058,False,1,2,1.48928571428582,2021
E2+S1,venta,2021-02-09 22:15:00,1.21168,1.21207,1.2109000000000003,3.8999999999989043,False,1,2,1.6333333333332303,2021
E2+S2,venta,2021-02-09 22:15:00,1.21168,1.21218,1.2106800000000002,4.999999999999449,False,0,-1,-1.2860000000000316,2021
E0+S2,compra,2021-02-10 00:15:00,1.21153,1.21137,1.2118499999999999,1.5999999999993797,True,0,-1,-1.8937500000003464,2021
E2+S2,compra,2021-02-10 00:45:00,1.21145,1.21137,1.2116099999999996,0.7999999999985796,True,0,-1,-2.7875000000031736,2021
E0+S1,venta,2021-02-10 04:30:00,1.2129,1.21296,1.2127800000000002,0.5999999999994898,False,0,-1,-3.3833333333353597,2021
E0+S2,venta,2021-02-10 04:30:00,1.2129,1.21297,1.21276,0.700000000000145,False,1,2,-0.04285714285671993,2021
E1+S1,venta,2021-02-10 04:45:00,1.21288,1.21296,1.2127199999999998,0.8000000000008001,False,1,2,0.21250000000178781,2021
E1+S2,venta,2021-02-10 04:45:00,1.21288,1.21297,1.2126999999999997,0.9000000000014552,False,1,2,0.41111111111368026,2021
E2+S1,venta,2021-02-10 05:00:00,1.21271,1.21296,1.2122099999999998,2.500000000000835,False,0,-1,-1.571999999999809,2021
E2+S2,venta,2021-02-10 05:00:00,1.21271,1.21297,1.2121899999999997,2.60000000000149,False,0,-1,-1.5499999999996847,2021
E0+S2,venta,2021-02-10 08:15:00,1.21315,1.21348,1.21249,3.2999999999994145,False,0,-1,-1.4333333333334102,2021
E0+S1,compra,2021-02-10 10:15:00,1.21248,1.21141,1.2146199999999998,10.699999999999044,True,0,-1,-1.1336448598130962,2021
E0+S2,compra,2021-02-10 10:15:00,1.21248,1.21141,1.2146199999999998,10.699999999999044,True,0,-1,-1.1336448598130962,2021
E1+S1,compra,2021-02-10 10:30:00,1.21242,1.21141,1.21444,10.099999999999554,True,0,-1,-1.141584158415848,2021
E1+S2,compra,2021-02-10 10:30:00,1.21242,1.21141,1.21444,10.099999999999554,True,0,-1,-1.141584158415848,2021
E2+S1,compra,2021-02-10 10:45:00,1.21246,1.21141,1.21456,10.499999999999954,True,0,-1,-1.1361904761904769,2021
E2+S2,compra,2021-02-10 10:45:00,1.21246,1.21141,1.21456,10.499999999999954,True,0,-1,-1.1361904761904769,2021
E0+S2,compra,2021-02-10 12:30:00,1.21151,1.21134,1.21185,1.7000000000000348,True,0,-1,-1.841176470588218,2021
E1+S2,compra,2021-02-10 12:45:00,1.21165,1.21134,1.2122699999999995,3.0999999999981043,True,0,-1,-1.4612903225809273,2021
E2+S1,compra,2021-02-10 13:00:00,1.21272,1.21171,1.21474,10.099999999999554,True,0,-1,-1.141584158415848,2021
E2+S2,compra,2021-02-10 13:00:00,1.21272,1.21134,1.21548,13.799999999999368,True,0,-1,-1.1036231884058019,2021
E0+S1,compra,2021-02-10 20:15:00,1.21266,1.21244,1.2131000000000003,2.20000000000109,True,0,-1,-1.649999999999678,2021
E0+S2,compra,2021-02-10 20:15:00,1.21266,1.2124,1.2131800000000004,2.60000000000149,True,0,-1,-1.5499999999996847,2021
E0+S1,compra,2021-02-11 00:15:00,1.21172,1.21162,1.2119199999999999,0.9999999999998899,True,0,-1,-2.4300000000001574,2021
E0+S2,compra,2021-02-11 00:15:00,1.21172,1.21159,1.2119799999999998,1.2999999999996348,True,0,-1,-2.1000000000003087,2021
E0+S1,venta,2021-02-11 04:45:00,1.21215,1.2125,1.2114500000000004,3.4999999999985043,False,0,-1,-1.4085714285716031,2021
E0+S2,venta,2021-02-11 04:45:00,1.21215,1.2125,1.2114500000000004,3.4999999999985043,False,0,-1,-1.4085714285716031,2021
E1+S1,venta,2021-02-11 05:00:00,1.21225,1.2125,1.2117500000000003,2.4999999999986144,False,0,-1,-1.5720000000003171,2021
E1+S2,venta,2021-02-11 05:00:00,1.21225,1.2125,1.2117500000000003,2.4999999999986144,False,0,-1,-1.5720000000003171,2021
E0+S1,compra,2021-02-11 08:15:00,1.21227,1.21215,1.2125099999999998,1.1999999999989797,True,0,-1,-2.19166666666768,2021
E0+S2,compra,2021-02-11 08:15:00,1.21227,1.21179,1.21323,4.8000000000003595,True,0,-1,-1.2979166666666444,2021
E1+S1,compra,2021-02-11 08:30:00,1.21242,1.21215,1.21296,2.6999999999999247,True,0,-1,-1.5296296296296443,2021
E1+S2,compra,2021-02-11 08:30:00,1.21242,1.21179,1.2136800000000003,6.300000000001305,True,1,2,1.77301587301592,2021
E2+S1,compra,2021-02-11 08:45:00,1.21233,1.21215,1.2126899999999996,1.7999999999984695,True,0,-1,-1.7944444444451197,2021
E2+S2,compra,2021-02-11 08:45:00,1.21233,1.21179,1.2134099999999999,5.399999999999849,True,1,2,1.7351851851851778,2021
E0+S1,venta,2021-02-11 09:30:00,1.21273,1.21327,1.2116500000000001,5.399999999999849,False,0,-1,-1.2648148148148222,2021
E0+S2,venta,2021-02-11 09:30:00,1.21273,1.21359,1.2110100000000004,8.599999999998609,False,0,-1,-1.1662790697674688,2021
E1+S1,venta,2021-02-11 09:45:00,1.21301,1.21327,1.2124899999999996,2.60000000000149,False,1,2,1.4500000000003153,2021
E1+S2,venta,2021-02-11 09:45:00,1.21301,1.21359,1.2118499999999999,5.800000000000249,False,0,-1,-1.2465517241379205,2021
E2+S1,venta,2021-02-11 10:00:00,1.21248,1.21327,1.2108999999999999,7.900000000000684,False,0,-1,-1.1810126582278324,2021
E2+S2,venta,2021-02-11 10:00:00,1.21248,1.21359,1.2102600000000001,11.099999999999444,False,0,-1,-1.1288288288288353,2021
E0+S1,venta,2021-02-11 14:15:00,1.21355,1.21494,1.21077,13.900000000000023,False,1,2,1.8971223021582735,2021
E0+S2,venta,2021-02-11 14:15:00,1.21355,1.21494,1.21077,13.900000000000023,False,1,2,1.8971223021582735,2021
E1+S1,venta,2021-02-11 14:30:00,1.21431,1.21494,1.2130500000000002,6.299999999999084,False,1,2,1.77301587301584,2021
E1+S2,venta,2021-02-11 14:30:00,1.21431,1.21494,1.2130500000000002,6.299999999999084,False,1,2,1.77301587301584,2021
E2+S1,venta,2021-02-11 14:45:00,1.21348,1.21494,1.2105599999999999,14.600000000000168,False,1,2,1.902054794520549,2021
E2+S2,venta,2021-02-11 14:45:00,1.21348,1.21494,1.2105599999999999,14.600000000000168,False,1,2,1.902054794520549,2021
E0+S2,compra,2021-02-11 16:30:00,1.21274,1.21214,1.2139399999999998,5.999999999999339,True,0,-1,-1.2383333333333595,2021
E1+S2,compra,2021-02-11 16:45:00,1.21262,1.21214,1.21358,4.8000000000003595,True,1,2,1.7020833333333556,2021
E2+S2,compra,2021-02-11 17:00:00,1.21267,1.21214,1.2137299999999998,5.299999999999194,True,1,2,1.730188679245242,2021
E0+S1,venta,2021-02-11 20:45:00,1.21324,1.2133,1.2131200000000002,0.5999999999994898,False,0,-1,-3.3833333333353597,2021
E0+S2,venta,2021-02-11 20:45:00,1.21324,1.21373,1.2122600000000003,4.899999999998794,False,0,-1,-1.2918367346939492,2021
E1+S1,venta,2021-02-11 21:00:00,1.2132,1.2133,1.213,0.9999999999998899,False,0,-1,-2.4300000000001574,2021
E1+S2,venta,2021-02-11 21:00:00,1.2132,1.21373,1.2121400000000002,5.299999999999194,False,1,2,1.730188679245242,2021
E2+S1,venta,2021-02-11 21:15:00,1.21321,1.2133,1.2130299999999996,0.9000000000014552,False,0,-1,-2.58888888888632,2021
E2+S2,venta,2021-02-11 21:15:00,1.21321,1.21373,1.2121699999999997,5.20000000000076,False,1,2,1.72500000000004,2021
E0+S1,compra,2021-02-12 00:45:00,1.21287,1.21276,1.2130899999999996,1.0999999999983245,True,1,2,0.69999999999802,2021
E0+S2,compra,2021-02-12 00:45:00,1.21287,1.21247,1.2136699999999998,3.9999999999995595,True,0,-1,-1.3575000000000395,2021
E1+S2,compra,2021-02-12 01:00:00,1.21276,1.21247,1.2133400000000003,2.900000000001235,True,0,-1,-1.493103448275652,2021
E2+S1,compra,2021-02-12 01:15:00,1.21292,1.21276,1.2132399999999999,1.5999999999993797,True,0,-1,-1.8937500000003464,2021
E2+S2,compra,2021-02-12 01:15:00,1.21292,1.21247,1.2138200000000001,4.500000000000615,True,0,-1,-1.3177777777777344,2021
E0+S1,compra,2021-02-12 15:15:00,1.21003,1.20815,1.2137899999999997,18.799999999998818,True,1,2,1.923936170212761,2021
E0+S2,compra,2021-02-12 15:15:00,1.21003,1.20815,1.2137899999999997,18.799999999998818,True,1,2,1.923936170212761,2021
E1+S1,compra,2021-02-12 15:30:00,1.21052,1.20815,1.21526,23.699999999999832,True,1,2,1.9396624472573836,2021
E1+S2,compra,2021-02-12 15:30:00,1.21052,1.20815,1.21526,23.699999999999832,True,1,2,1.9396624472573836,2021
E2+S1,compra,2021-02-12 15:45:00,1.21193,1.20815,1.2194899999999997,37.799999999998946,True,0,-1,-1.0378306878306889,2021
E2+S2,compra,2021-02-12 15:45:00,1.21193,1.20815,1.2194899999999997,37.799999999998946,True,0,-1,-1.0378306878306889,2021
E0+S2,venta,2021-02-12 16:15:00,1.21199,1.21281,1.2103499999999998,8.20000000000043,False,0,-1,-1.1743902439024299,2021
E1+S2,venta,2021-02-12 16:30:00,1.21227,1.21281,1.21119,5.399999999999849,False,0,-1,-1.2648148148148222,2021
E2+S2,venta,2021-02-12 16:45:00,1.21249,1.21281,1.2118500000000003,3.1999999999987594,False,0,-1,-1.446875000000173,2021
E0+S2,compra,2021-02-12 20:30:00,1.21162,1.21131,1.2122399999999995,3.0999999999981043,True,0,-1,-1.4612903225809273,2021
