dia,cierre_min,lado,ent,sl,tp,rgo,toque,arriba,R,mot,neta,examen
2021-05-28,485,1,1.21786,1.21755,1.21848,3.1000000000003247,0,False,-1.0,SL,-1.4612903225805969,False
2021-06-01,535,-1,1.22356,1.22375,1.2231800000000002,1.8999999999991246,0,True,2.0,TP,1.2473684210522848,False
2021-06-01,540,-1,1.22325,1.22365,1.22245,3.9999999999995595,1,True,-1.0,SL,-1.3575000000000395,False
2021-06-01,630,1,1.2219,1.22146,1.22278,4.3999999999999595,0,False,-1.0,SL,-1.3250000000000028,False
2021-06-04,480,1,1.21072,1.2105,1.2111600000000002,2.20000000000109,0,False,-1.0,SL,-1.649999999999678,False
2021-06-04,505,1,1.21062,1.21047,1.2109200000000002,1.500000000000945,1,False,-1.0,SL,-1.9533333333327327,False
2021-06-08,480,1,1.21772,1.21761,1.2179399999999996,1.0999999999983245,0,False,2.0,TP,0.69999999999802,False
2021-06-09,525,-1,1.21823,1.21868,1.2173299999999998,4.500000000000615,1,True,-1.0,SL,-1.3177777777777344,False
2021-06-10,485,1,1.21645,1.21616,1.2170300000000003,2.900000000001235,0,False,2.0,TP,1.506896551724348,False
2021-06-11,495,-1,1.219,1.21923,1.2185400000000002,2.2999999999995246,1,True,-1.0,SL,-1.6217391304349111,False
2021-06-14,495,1,1.21013,1.20945,1.21149,6.800000000000139,0,False,-1.0,SL,-1.2102941176470545,False
2021-06-14,555,1,1.21013,1.20942,1.21155,7.099999999999884,1,False,2.0,TP,1.7985915492957714,False
2021-06-14,570,-1,1.21111,1.21153,1.2102699999999997,4.20000000000087,0,True,-1.0,SL,-1.34047619047612,False
2021-06-15,500,-1,1.2125,1.21308,1.2113399999999999,5.800000000000249,1,True,-1.0,SL,-1.2465517241379205,False
2021-06-16,515,-1,1.21301,1.21316,1.2127099999999997,1.500000000000945,0,True,-1.0,SL,-1.9533333333327327,False
2021-06-17,480,-1,1.20003,1.20062,1.1988499999999997,5.9000000000009045,0,True,2.0,TP,1.757627118644105,False
2021-06-21,510,-1,1.18757,1.18782,1.1870699999999998,2.500000000000835,1,True,-1.0,SL,-1.571999999999809,False
2021-06-22,485,1,1.18949,1.18915,1.19017,3.4000000000000696,1,False,-1.0,SL,-1.420588235294109,True
2021-06-23,560,1,1.19236,1.19113,1.1948200000000002,12.300000000000644,0,False,1.252032520325036,cierre,1.135772357723416,False
2021-06-23,605,-1,1.1939,1.19452,1.1926599999999998,6.200000000000649,0,True,-1.0,SL,-1.2306451612902984,False
2021-06-24,485,1,1.1923,1.19176,1.1933799999999999,5.399999999999849,0,False,2.0,TP,1.7351851851851778,False
2021-06-25,520,-1,1.19444,1.19479,1.1937399999999998,3.5000000000007248,1,True,-1.0,SL,-1.408571428571344,False
2021-06-29,570,1,1.19092,1.19055,1.19166,3.6999999999998145,1,False,-1.0,SL,-1.3864864864865059,False
2021-06-30,485,1,1.18959,1.1894,1.1899699999999998,1.8999999999991246,1,False,2.0,TP,1.2473684210522848,False
2021-07-01,485,1,1.18428,1.18386,1.1851200000000002,4.20000000000087,0,False,-1.0,SL,-1.34047619047612,False
2021-07-02,480,1,1.18417,1.18402,1.1844699999999997,1.4999999999987246,0,False,-1.0,SL,-1.953333333334144,False
2021-07-02,485,1,1.18409,1.18393,1.1844100000000004,1.6000000000016001,1,False,-1.0,SL,-1.893749999999106,False
2021-07-05,585,-1,1.18677,1.18722,1.1858700000000004,4.499999999998394,1,True,-1.0,SL,-1.3177777777778912,False
2021-07-07,555,1,1.1819,1.18129,1.18312,6.099999999999994,1,False,-1.0,SL,-1.234426229508197,False
2021-07-08,575,-1,1.1806,1.18071,1.1803800000000004,1.0999999999983245,0,True,-1.0,SL,-2.30000000000198,False
2021-07-08,580,-1,1.18048,1.18073,1.1799799999999998,2.500000000000835,1,True,-1.0,SL,-1.571999999999809,False
2021-07-09,490,1,1.18327,1.18307,1.18367,1.9999999999997797,1,False,-1.0,SL,-1.7150000000000787,False
2021-07-13,480,1,1.1857,1.18556,1.18598,1.40000000000029,0,False,2.0,TP,0.97857142857164,False
2021-07-14,480,-1,1.17886,1.17902,1.1785400000000001,1.5999999999993797,0,True,-1.0,SL,-1.8937500000003464,False
2021-07-14,485,-1,1.17883,1.17902,1.1784500000000002,1.8999999999991246,1,True,-1.0,SL,-1.7526315789477152,False
2021-07-15,485,-1,1.18422,1.18433,1.184,1.100000000000545,0,True,-1.0,SL,-2.299999999999356,False
2021-07-20,500,1,1.17816,1.17776,1.1789600000000005,4.00000000000178,1,False,-1.0,SL,-1.357499999999841,False
2021-07-22,520,-1,1.17988,1.18012,1.1794,2.4000000000001798,0,True,2.0,TP,1.4041666666667112,False
2021-07-22,525,-1,1.17983,1.18003,1.17943,1.9999999999997797,1,True,2.0,TP,1.2849999999999213,False
2021-07-23,485,1,1.17652,1.17627,1.1770200000000002,2.500000000000835,1,False,2.0,TP,1.428000000000191,False
2021-07-23,620,-1,1.17794,1.17837,1.1770800000000001,4.299999999999304,1,True,-1.0,SL,-1.3325581395349375,False
2021-07-26,600,-1,1.17834,1.17916,1.1766999999999999,8.20000000000043,1,True,2.0,TP,1.8256097560975701,False
2021-07-28,645,1,1.18127,1.18067,1.18247,5.999999999999339,1,False,2.0,TP,1.7616666666666405,False
2021-07-28,665,-1,1.18254,1.1829,1.1818199999999996,3.60000000000138,1,True,0.8888888888882036,cierre,0.4916666666661337,False
2021-07-29,505,-1,1.18569,1.18618,1.1847099999999997,4.900000000001015,1,True,-1.0,SL,-1.291836734693817,False
2021-07-30,515,1,1.18762,1.18749,1.1878799999999998,1.2999999999996348,0,False,2.0,TP,0.899999999999691,False
2021-07-30,575,-1,1.18937,1.18955,1.18901,1.80000000000069,1,True,2.0,TP,1.2055555555558601,False
2021-08-02,505,-1,1.18736,1.18758,1.1869199999999998,2.20000000000109,1,True,2.0,TP,1.350000000000322,False
2021-08-03,570,-1,1.18783,1.18825,1.1869899999999998,4.20000000000087,0,True,-1.0,SL,-1.34047619047612,False
2021-08-03,580,-1,1.18803,1.18824,1.1876099999999998,2.100000000000435,1,True,-1.0,SL,-1.68095238095224,False
2021-08-05,490,1,1.18345,1.18312,1.1841099999999998,3.2999999999994145,0,False,-1.0,SL,-1.4333333333334102,False
2021-08-05,510,-1,1.1837,1.18396,1.1831800000000001,2.5999999999992696,0,True,2.0,TP,1.4499999999998456,False
2021-08-05,535,-1,1.18377,1.18393,1.1834500000000001,1.5999999999993797,1,True,-1.0,SL,-1.8937500000003464,False
2021-08-09,495,-1,1.17625,1.17656,1.17563,3.1000000000003247,0,True,-1.0,SL,-1.4612903225805969,False
2021-08-09,505,-1,1.17619,1.17649,1.1755900000000001,2.9999999999996696,1,True,-1.0,SL,-1.4766666666667192,False
2021-08-10,515,-1,1.17401,1.17419,1.1736499999999999,1.80000000000069,0,True,-1.0,SL,-1.7944444444441399,False
2021-08-11,495,1,1.17129,1.17117,1.1715299999999997,1.1999999999989797,0,False,-1.0,SL,-2.19166666666768,True
2021-08-12,545,1,1.17348,1.17326,1.1739200000000003,2.20000000000109,0,False,-1.0,SL,-1.649999999999678,False
2021-08-13,560,1,1.17318,1.17302,1.1734999999999998,1.5999999999993797,0,False,2.0,TP,1.1062499999996536,False
2021-08-13,655,-1,1.17403,1.17427,1.1735499999999999,2.4000000000001798,0,True,-1.0,SL,-1.5958333333332888,False
2021-08-16,485,1,1.17899,1.17865,1.17967,3.4000000000000696,1,False,-1.0,SL,-1.420588235294109,False
2021-08-17,490,1,1.17671,1.17656,1.1770099999999997,1.4999999999987246,0,False,-1.0,SL,-1.953333333334144,True
2021-08-17,615,-1,1.17796,1.17827,1.1773399999999998,3.1000000000003247,0,True,-1.0,SL,-1.4612903225805969,True
2021-08-17,620,-1,1.17785,1.17815,1.1772500000000001,2.9999999999996696,1,True,-1.0,SL,-1.4766666666667192,True
2021-08-20,480,-1,1.16869,1.16891,1.1682500000000002,2.1999999999988695,0,True,2.0,TP,1.3499999999996661,False
2021-08-23,585,-1,1.17206,1.17261,1.1709600000000004,5.499999999998284,0,True,-1.0,SL,-1.260000000000081,False
2021-08-23,590,-1,1.17208,1.17242,1.1714,3.4000000000000696,1,True,-1.0,SL,-1.420588235294109,False
2021-08-24,585,1,1.17379,1.17329,1.1747899999999998,4.999999999999449,1,False,-1.0,SL,-1.2860000000000316,False
2021-08-25,640,-1,1.17533,1.17594,1.17411,6.099999999999994,0,True,0.4098360655739077,cierre,0.17540983606571078,False
2021-08-26,510,1,1.17612,1.17599,1.17638,1.2999999999996348,0,False,-1.0,SL,-2.1000000000003087,True
2021-08-26,515,1,1.17619,1.17604,1.1764900000000003,1.500000000000945,1,False,-1.0,SL,-1.9533333333327327,True
2021-08-26,580,-1,1.17727,1.17746,1.1768900000000002,1.8999999999991246,0,True,2.0,TP,1.2473684210522848,True
2021-08-30,525,1,1.17966,1.17934,1.1802999999999997,3.1999999999987594,0,False,2.0,TP,1.553124999999827,False
2021-08-30,530,1,1.17984,1.17942,1.1806800000000002,4.20000000000087,1,False,-1.0,SL,-1.34047619047612,False
2021-08-31,485,-1,1.1826,1.18279,1.1822200000000003,1.8999999999991246,1,True,-1.0,SL,-1.7526315789477152,False
2021-09-01,505,1,1.17977,1.17935,1.1806100000000002,4.20000000000087,1,False,2.0,TP,1.65952380952388,False
2021-09-01,550,-1,1.18075,1.18127,1.1797099999999998,5.20000000000076,1,True,2.0,TP,1.72500000000004,False
2021-09-02,490,-1,1.18448,1.18464,1.18416,1.5999999999993797,1,True,2.0,TP,1.1062499999996536,False
2021-09-03,600,1,1.18747,1.18713,1.18815,3.4000000000000696,1,False,2.0,TP,1.579411764705891,False
2021-09-07,500,1,1.18716,1.18697,1.1875399999999998,1.8999999999991246,1,False,-1.0,SL,-1.7526315789477152,False
2021-09-08,480,1,1.18364,1.18351,1.1839,1.2999999999996348,0,False,-1.0,SL,-2.1000000000003087,False
2021-09-09,570,-1,1.18212,1.18256,1.18124,4.3999999999999595,0,True,-1.0,SL,-1.3250000000000028,False
2021-09-13,500,1,1.17888,1.17876,1.1791199999999997,1.1999999999989797,0,False,-1.0,SL,-2.19166666666768,False
2021-09-15,520,1,1.18007,1.17991,1.1803899999999998,1.5999999999993797,0,False,2.0,TP,1.1062499999996536,False
2021-09-16,485,1,1.18067,1.18013,1.1817500000000005,5.40000000000207,1,False,-1.0,SL,-1.2648148148147134,False
2021-09-17,490,-1,1.17734,1.17747,1.1770800000000001,1.2999999999996348,0,True,2.0,TP,0.899999999999691,False
2021-09-17,500,-1,1.17724,1.17743,1.1768600000000002,1.8999999999991246,1,True,-1.0,SL,-1.7526315789477152,False
2021-09-21,580,1,1.1724,1.17229,1.1726200000000002,1.100000000000545,0,False,2.0,TP,0.7000000000006441,False
2021-09-24,505,1,1.17372,1.17356,1.1740400000000004,1.6000000000016001,0,False,-1.0,SL,-1.893749999999106,False
2021-09-27,495,1,1.17186,1.17151,1.1725599999999996,3.4999999999985043,1,False,-1.0,SL,-1.4085714285716031,False
2021-09-28,510,1,1.16853,1.16815,1.1692900000000002,3.8000000000004697,0,False,-1.0,SL,-1.3763157894736378,False
2021-09-29,525,1,1.16826,1.16777,1.1692400000000003,4.900000000001015,0,False,-1.0,SL,-1.291836734693817,False
2021-09-30,580,-1,1.16063,1.16085,1.1601900000000003,2.1999999999988695,0,True,-1.0,SL,-1.6500000000003339,False
2021-10-01,515,-1,1.15801,1.15829,1.1574499999999999,2.80000000000058,0,True,-1.0,SL,-1.51071428571418,False
2021-10-01,520,-1,1.15811,1.15823,1.1578699999999997,1.2000000000012,1,True,-1.0,SL,-2.191666666665475,False
2021-10-04,610,-1,1.16115,1.16157,1.1603099999999997,4.20000000000087,1,True,-1.0,SL,-1.34047619047612,False
2021-10-07,485,1,1.15512,1.15493,1.1554999999999997,1.8999999999991246,1,False,-1.0,SL,-1.7526315789477152,False
2021-10-07,650,-1,1.15599,1.1563,1.15537,3.1000000000003247,1,True,-1.0,SL,-1.4612903225805969,False
2021-10-08,670,-1,1.15597,1.15608,1.1557499999999998,1.100000000000545,0,True,-1.0,SL,-2.299999999999356,False
2021-10-11,485,-1,1.15784,1.15816,1.1571999999999998,3.20000000000098,0,True,-1.0,SL,-1.4468749999998631,False
2021-10-11,490,-1,1.15778,1.15793,1.1574800000000003,1.4999999999987246,1,True,-1.0,SL,-1.953333333334144,False
2021-10-12,485,-1,1.15617,1.15639,1.1557299999999997,2.20000000000109,0,True,-1.0,SL,-1.649999999999678,False
2021-10-12,490,-1,1.15614,1.15636,1.1556999999999997,2.20000000000109,1,True,-1.0,SL,-1.649999999999678,False
2021-10-13,585,-1,1.15528,1.1556,1.1546400000000003,3.1999999999987594,1,True,-1.0,SL,-1.446875000000173,False
2021-10-14,525,-1,1.16005,1.16019,1.15977,1.40000000000029,0,True,2.0,TP,0.97857142857164,False
2021-10-19,520,-1,1.16534,1.16575,1.16452,4.100000000000215,1,True,2.0,TP,1.6512195121951403,False
2021-10-20,630,1,1.16289,1.16263,1.1634099999999998,2.5999999999992696,1,False,-1.0,SL,-1.5500000000001544,True
2021-10-26,550,1,1.15989,1.15956,1.1605500000000004,3.300000000001635,1,False,-1.0,SL,-1.4333333333331186,False
2021-10-26,630,-1,1.16083,1.16124,1.16001,4.100000000000215,1,True,-1.0,SL,-1.3487804878048597,False
2021-10-27,515,-1,1.16048,1.16064,1.16016,1.5999999999993797,0,True,-1.0,SL,-1.8937500000003464,False
2021-10-27,635,1,1.15946,1.15919,1.16,2.6999999999999247,0,False,-1.0,SL,-1.5296296296296443,False
2021-10-28,660,1,1.159,1.15849,1.16002,5.1000000000001044,1,False,-0.4509803921567603,cierre,-0.7313725490194996,False
2021-11-03,505,-1,1.15864,1.15887,1.1581799999999995,2.300000000001745,1,True,-1.0,SL,-1.6217391304343107,False
2021-11-04,480,1,1.15711,1.15697,1.1573900000000001,1.40000000000029,0,False,-1.0,SL,-2.02142857142836,False
2021-11-05,575,1,1.15423,1.15393,1.1548300000000005,3.00000000000189,1,False,-1.0,SL,-1.4766666666663664,False
2021-11-08,520,1,1.15537,1.15511,1.1558899999999999,2.5999999999992696,0,False,2.0,TP,1.4499999999998456,False
2021-11-08,555,1,1.1554,1.15529,1.15562,1.100000000000545,1,False,-1.0,SL,-2.299999999999356,False
2021-11-11,575,1,1.14663,1.1462,1.14749,4.299999999999304,1,False,2.0,TP,1.6674418604650625,True
2021-11-16,630,1,1.13616,1.13577,1.1369400000000003,3.900000000001125,0,False,-1.0,SL,-1.366666666666561,False
2021-11-18,540,-1,1.13347,1.13383,1.1327500000000001,3.5999999999991594,1,True,-1.0,SL,-1.397222222222315,False
2021-11-22,485,1,1.1268,1.12648,1.1274400000000002,3.20000000000098,0,False,-1.0,SL,-1.4468749999998631,False
2021-11-22,490,1,1.12662,1.12625,1.12736,3.6999999999998145,1,False,2.0,TP,1.6135135135134941,False
2021-11-24,560,-1,1.12471,1.12539,1.1233500000000005,6.799999999997919,1,True,2.0,TP,1.7897058823528769,False
2021-11-24,620,1,1.12336,1.12288,1.1243199999999995,4.799999999998139,1,False,-1.0,SL,-1.297916666666782,False
2021-11-25,490,-1,1.12159,1.12184,1.1210900000000004,2.4999999999986144,1,True,-1.0,SL,-1.5720000000003171,False
2021-11-26,490,-1,1.12321,1.12335,1.12293,1.40000000000029,0,True,-1.0,SL,-2.02142857142836,True
2021-12-01,540,-1,1.13403,1.13436,1.1333700000000002,3.2999999999994145,0,True,-1.0,SL,-1.4333333333334102,False
2021-12-02,500,1,1.13159,1.13144,1.1318900000000003,1.500000000000945,0,False,-1.0,SL,-1.9533333333327327,False
2021-12-03,485,1,1.12847,1.1282,1.12901,2.6999999999999247,1,False,-1.0,SL,-1.5296296296296443,False
2021-12-07,525,-1,1.12935,1.12983,1.1283900000000004,4.799999999998139,1,True,2.0,TP,1.702083333333218,False
2021-12-09,490,1,1.13287,1.13249,1.1336300000000001,3.8000000000004697,0,False,-1.0,SL,-1.3763157894736378,False
2021-12-13,485,1,1.12852,1.12839,1.12878,1.2999999999996348,1,False,-1.0,SL,-2.1000000000003087,False
2021-12-14,605,-1,1.12813,1.1286,1.1271900000000001,4.699999999999704,0,True,-1.0,SL,-1.3042553191489552,False
2021-12-15,480,-1,1.12753,1.12766,1.1272699999999996,1.3000000000018552,0,True,2.0,TP,0.9000000000015698,False
2021-12-15,630,-1,1.12755,1.12771,1.1272300000000002,1.5999999999993797,1,True,2.0,TP,1.1062499999996536,False
2021-12-16,505,-1,1.12974,1.13009,1.1290399999999998,3.5000000000007248,1,True,-1.0,SL,-1.408571428571344,False
2021-12-21,515,-1,1.12863,1.12877,1.12835,1.40000000000029,1,True,-1.0,SL,-2.02142857142836,False
2021-12-23,555,1,1.13265,1.13206,1.1338299999999997,5.899999999998684,0,False,-1.0,SL,-1.2423728813559862,False
2021-12-27,615,1,1.13096,1.13047,1.1319399999999997,4.899999999998794,1,False,1.7551020408169276,cierre,1.4632653061229783,False
2021-12-28,665,-1,1.13303,1.1333,1.13249,2.6999999999999247,0,True,-0.29629629629660087,cierre,-0.8259259259262453,False
2021-12-28,670,-1,1.13307,1.13329,1.1326300000000002,2.1999999999988695,1,True,-0.18181818181845708,cierre,-0.8318181818187911,False
2021-12-29,505,1,1.12995,1.12972,1.13041,2.2999999999995246,0,False,-1.0,SL,-1.6217391304349111,False
2021-12-29,535,1,1.12996,1.12974,1.1304000000000003,2.20000000000109,1,False,-1.0,SL,-1.649999999999678,False
2021-12-30,480,1,1.13168,1.13147,1.1321,2.100000000000435,0,False,2.0,TP,1.31904761904776,False
2021-12-31,520,1,1.131,1.13061,1.1317800000000002,3.900000000001125,0,False,-1.0,SL,-1.366666666666561,False
2021-12-31,655,-1,1.1327,1.13341,1.13128,7.099999999999884,1,True,-1.0,SL,-1.2014084507042286,False
2022-01-04,480,1,1.12931,1.12919,1.1295500000000003,1.2000000000012,0,False,-1.0,SL,-2.191666666665475,False
2022-01-05,500,-1,1.1296,1.13016,1.1284799999999997,5.60000000000116,1,True,-1.0,SL,-1.25535714285709,False
2022-01-07,500,-1,1.13022,1.13042,1.12982,1.9999999999997797,1,True,-1.0,SL,-1.7150000000000787,False
2022-01-10,545,1,1.1328,1.13262,1.1331600000000002,1.80000000000069,0,False,-1.0,SL,-1.7944444444441399,False
2022-01-11,510,-1,1.13417,1.13445,1.1336099999999998,2.80000000000058,1,True,2.0,TP,1.48928571428582,True
2022-01-12,485,1,1.13645,1.13626,1.1368299999999998,1.8999999999991246,0,False,-1.0,SL,-1.7526315789477152,False
2022-01-12,490,1,1.13657,1.13635,1.1370100000000003,2.20000000000109,1,False,-1.0,SL,-1.649999999999678,False
2022-01-19,490,-1,1.13314,1.13362,1.13218,4.8000000000003595,1,True,-1.0,SL,-1.2979166666666444,False
2022-01-20,530,-1,1.1365,1.13664,1.13622,1.40000000000029,1,True,2.0,TP,0.97857142857164,False
2022-01-21,510,-1,1.13347,1.13366,1.1330900000000002,1.8999999999991246,0,True,2.0,TP,1.2473684210522848,False
2022-01-21,515,-1,1.13344,1.13357,1.13318,1.2999999999996348,1,True,2.0,TP,0.899999999999691,False
2022-01-24,550,1,1.1319,1.13138,1.1329399999999996,5.199999999998539,0,False,-1.0,SL,-1.2750000000000772,False
2022-01-24,560,1,1.13201,1.13093,1.13417,10.799999999999699,1,False,0.16666666666673519,cierre,0.034259259259324104,False
2022-01-25,485,1,1.13053,1.1304,1.13079,1.2999999999996348,1,False,-1.0,SL,-2.1000000000003087,False
2022-01-26,485,1,1.12946,1.12921,1.1299599999999996,2.4999999999986144,1,False,-1.0,SL,-1.5720000000003171,False
2022-01-27,490,1,1.12158,1.12143,1.1218800000000002,1.500000000000945,0,False,-1.0,SL,-1.9533333333327327,False
2022-01-28,495,1,1.11386,1.11369,1.1142,1.7000000000000348,0,False,-1.0,SL,-1.841176470588218,False
2022-01-31,490,-1,1.11659,1.11675,1.11627,1.5999999999993797,0,True,2.0,TP,1.1062499999996536,False
2022-02-09,510,1,1.14132,1.14107,1.1418199999999996,2.4999999999986144,0,False,-1.0,SL,-1.5720000000003171,False
2022-02-09,515,1,1.14137,1.14113,1.14185,2.4000000000001798,1,False,-1.0,SL,-1.5958333333332888,False
2022-02-09,675,-1,1.14289,1.14339,1.14189,4.999999999999449,0,True,-1.0,SL,-1.2860000000000316,False
2022-02-10,545,-1,1.14285,1.14333,1.1418899999999998,4.8000000000003595,0,True,-1.0,SL,-1.2979166666666444,False
2022-02-10,555,-1,1.1429,1.14314,1.14242,2.4000000000001798,1,True,-1.0,SL,-1.5958333333332888,False
2022-02-14,490,1,1.13398,1.13373,1.1344800000000002,2.500000000000835,1,False,2.0,TP,1.428000000000191,False
2022-02-15,480,-1,1.13218,1.13237,1.1317999999999997,1.900000000001345,0,True,-1.0,SL,-1.7526315789468356,False
2022-02-17,565,-1,1.138,1.1386,1.1367999999999996,6.00000000000156,0,True,2.0,TP,1.7616666666667287,False
2022-02-18,500,-1,1.13703,1.13724,1.13661,2.100000000000435,0,True,-1.0,SL,-1.68095238095224,False
2022-02-21,580,-1,1.13693,1.13749,1.1358100000000002,5.599999999998939,1,True,2.0,TP,1.7446428571428088,False
2022-02-23,495,1,1.13214,1.13177,1.1328799999999999,3.6999999999998145,1,False,2.0,TP,1.6135135135134941,False
2022-02-23,525,-1,1.13377,1.13399,1.1333299999999997,2.20000000000109,1,True,-1.0,SL,-1.649999999999678,False
2022-02-24,670,1,1.12109,1.11942,1.1244299999999996,16.699999999998383,1,False,-1.0,SL,-1.0856287425149784,False
2022-02-28,520,-1,1.11926,1.11968,1.1184199999999997,4.20000000000087,1,True,2.0,TP,1.65952380952388,False
2022-03-01,505,-1,1.1219,1.122,1.1216999999999995,1.0000000000021103,0,True,-1.0,SL,-2.429999999996982,False
2022-03-01,510,-1,1.12196,1.1224,1.12108,4.3999999999999595,1,True,-1.0,SL,-1.3250000000000028,False
2022-03-01,655,1,1.11954,1.119,1.12062,5.399999999999849,0,False,-1.0,SL,-1.2648148148148222,False
2022-03-02,490,1,1.11,1.10962,1.1107600000000002,3.8000000000004697,0,False,-1.0,SL,-1.3763157894736378,False
2022-03-03,550,1,1.10934,1.10892,1.1101800000000002,4.20000000000087,0,False,-1.0,SL,-1.34047619047612,False
2022-03-04,510,1,1.10143,1.10087,1.1025499999999997,5.599999999998939,0,False,-1.0,SL,-1.2553571428571912,False
2022-03-09,555,-1,1.0929,1.09309,1.0925200000000002,1.8999999999991246,0,True,2.0,TP,1.2473684210522848,False
2022-03-10,555,1,1.10416,1.1036,1.1052800000000003,5.60000000000116,0,False,-1.0,SL,-1.25535714285709,False
2022-03-10,560,1,1.10456,1.10405,1.10558,5.1000000000001044,1,False,-1.0,SL,-1.2803921568627392,False
2022-03-10,605,-1,1.10455,1.10801,1.0976299999999999,34.600000000000186,0,True,0.22254335260113678,cierre,0.18121387283235088,False
2022-03-11,565,1,1.09816,1.09719,1.1000999999999999,9.699999999999154,1,False,-1.0,SL,-1.147422680412384,False
2022-03-14,480,-1,1.09317,1.09404,1.0914300000000001,8.699999999999264,0,True,-1.0,SL,-1.164367816091968,False
2022-03-14,490,-1,1.09403,1.09422,1.0936500000000002,1.8999999999991246,1,True,-1.0,SL,-1.7526315789477152,False
2022-03-18,495,1,1.10767,1.10712,1.1087699999999996,5.499999999998284,1,False,-1.0,SL,-1.260000000000081,False
2022-03-21,485,-1,1.10552,1.10598,1.1046000000000002,4.599999999999049,0,True,-1.0,SL,-1.3108695652174556,False
2022-03-23,480,1,1.10172,1.10145,1.10226,2.6999999999999247,0,False,2.0,TP,1.4703703703703557,False
2022-03-24,480,1,1.0978,1.09752,1.0983600000000002,2.80000000000058,0,False,-1.0,SL,-1.51071428571418,False
2022-03-25,560,1,1.1009,1.10007,1.1025599999999998,8.299999999998864,1,False,1.3012048192772503,cierre,1.1289156626507206,False
2022-03-28,605,1,1.09462,1.09446,1.0949399999999998,1.5999999999993797,0,False,-1.0,SL,-1.8937500000003464,False
2022-03-28,610,1,1.09493,1.09446,1.09587,4.699999999999704,1,False,2.0,TP,1.6957446808510448,False
2022-03-31,520,1,1.11616,1.11514,1.1182,10.200000000000209,0,False,-1.0,SL,-1.1401960784313696,False
2022-04-04,500,1,1.10414,1.10379,1.1048399999999996,3.4999999999985043,0,False,-1.0,SL,-1.4085714285716031,False
2022-04-04,505,1,1.10415,1.10378,1.10489,3.6999999999998145,1,False,-1.0,SL,-1.3864864864865059,False
2022-04-05,530,-1,1.0977,1.09799,1.0971199999999997,2.900000000001235,0,True,-1.0,SL,-1.493103448275652,True
2022-04-05,535,-1,1.09776,1.09806,1.0971600000000001,2.9999999999996696,1,True,-1.0,SL,-1.4766666666667192,True
2022-04-05,650,1,1.09667,1.09619,1.09763,4.8000000000003595,0,False,2.0,TP,1.7020833333333556,True
2022-04-06,690,-1,1.09073,1.09108,1.0900299999999998,3.5000000000007248,1,True,-0.34285714285741475,cierre,-0.7514285714287587,True
2022-04-07,480,-1,1.09187,1.09202,1.0915699999999997,1.500000000000945,0,True,2.0,TP,1.0466666666672673,False
2022-04-08,550,1,1.08557,1.0854,1.08591,1.7000000000000348,0,False,2.0,TP,1.158823529411782,True
2022-04-08,555,1,1.08564,1.08546,1.0859999999999996,1.7999999999984695,1,False,-1.0,SL,-1.7944444444451197,True
2022-04-11,525,1,1.08771,1.08739,1.0883499999999997,3.1999999999987594,0,False,2.0,TP,1.553124999999827,False
2022-04-11,610,-1,1.09126,1.09148,1.0908199999999997,2.20000000000109,0,True,-1.0,SL,-1.649999999999678,False
2022-04-12,485,1,1.08721,1.08644,1.0887499999999999,7.699999999999374,0,False,-1.0,SL,-1.1857142857143008,False
2022-04-13,485,-1,1.08422,1.08447,1.0837199999999998,2.500000000000835,1,True,2.0,TP,1.428000000000191,False
2022-04-14,495,-1,1.09168,1.09184,1.09136,1.5999999999993797,1,True,2.0,TP,1.1062499999996536,False
2022-04-18,590,1,1.07896,1.0787,1.0794799999999998,2.5999999999992696,1,False,-1.0,SL,-1.5500000000001544,False
2022-04-19,560,-1,1.07845,1.07888,1.0775899999999996,4.300000000001525,0,True,-1.0,SL,-1.3325581395347657,False
2022-04-21,490,-1,1.08529,1.08551,1.0848500000000003,2.1999999999988695,0,True,2.0,TP,1.3499999999996661,False
2022-04-25,480,1,1.07754,1.07683,1.07896,7.099999999999884,0,False,-1.0,SL,-1.2014084507042286,False
2022-04-26,530,1,1.07104,1.07052,1.0720800000000001,5.20000000000076,0,False,-1.0,SL,-1.27499999999996,False
2022-04-26,535,1,1.07082,1.07056,1.0713400000000004,2.60000000000149,1,False,-1.0,SL,-1.5499999999996847,False
2022-04-28,600,-1,1.05546,1.05647,1.0534400000000002,10.099999999999554,1,True,2.0,TP,1.858415841584152,False
2022-04-29,500,-1,1.05407,1.05435,1.0535100000000004,2.7999999999983594,0,True,-1.0,SL,-1.510714285714585,False
2022-05-02,480,1,1.05129,1.05104,1.0517900000000002,2.500000000000835,0,False,2.0,TP,1.428000000000191,False
2022-05-02,495,1,1.05136,1.051,1.0520800000000003,3.60000000000138,1,False,2.0,TP,1.6027777777779302,False
2022-05-03,545,1,1.04992,1.04949,1.0507799999999998,4.299999999999304,1,False,-1.0,SL,-1.3325581395349375,False
2022-05-03,580,-1,1.05241,1.05277,1.0516900000000002,3.5999999999991594,0,True,2.0,TP,1.602777777777685,False
2022-05-03,585,-1,1.05212,1.05272,1.0509199999999996,6.00000000000156,1,True,2.0,TP,1.7616666666667287,False
2022-05-04,490,1,1.05152,1.0508,1.0529600000000001,7.200000000000539,1,False,-1.0,SL,-1.1986111111110962,True
2022-05-04,650,-1,1.05326,1.05344,1.0529000000000004,1.7999999999984695,0,True,2.0,TP,1.2055555555548803,True
