i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins
23993,2023-12-26 17:59:00,1,1.27062,1.27005,1.27438,5.700000000001815,6.59649122806805,1,12H,2,-1.0,SL,-1.2631578947367583,GBPUSD
24009,2023-12-27 09:59:00,-1,1.27198,1.27295,1.26841,9.699999999999154,3.680412371134417,1,12H,1,-1.0,SL,-1.1546391752577454,GBPUSD
24039,2023-12-28 15:59:00,-1,1.27702,1.27756,1.271,5.399999999999849,11.148148148148712,1,12H,2,11.148148148148712,TP,10.870370370370926,GBPUSD
24068,2023-12-29 20:59:00,-1,1.27476,1.27567,1.26983,9.100000000001884,5.417582417581163,1,1D,1,-1.0,SL,-1.1648351648351307,GBPUSD
59,2020-01-06 09:59:00,1,107.984,107.916,108.267,6.799999999999784,4.161764705882503,1,4H,2,4.161764705882503,TP,3.970588235294262,USDJPY
135,2020-01-09 13:59:00,-1,109.431,109.47200000000001,109.25,4.100000000001103,4.414634146340212,1,4H,1,-1.0,SL,-1.3170731707316221,USDJPY
220,2020-01-15 02:59:00,1,109.933,109.875,110.212,5.8000000000006935,4.810344827585569,1,12H,1,-1.0,SL,-1.224137931034456,USDJPY
290,2020-01-20 00:59:00,-1,110.178,110.227,109.846,4.900000000000659,6.775510204080591,1,1D,1,6.775510204080591,TP,6.510204081631647,USDJPY
469,2020-01-29 11:59:00,-1,109.082,109.12700000000001,108.773,4.500000000001592,6.866666666664182,1,12H,2,-1.0,SL,-1.2888888888887866,USDJPY
744,2020-02-13 22:59:00,1,109.814,109.76599999999999,110.095,4.800000000000182,5.854166666666568,2,12H,1,-1.0,SL,-1.270833333333323,USDJPY
752,2020-02-14 06:59:00,1,109.782,109.738,110.095,4.399999999999693,7.113636363636914,2,12H,1,-1.0,SL,-1.295454545454566,USDJPY
818,2020-02-19 00:59:00,-1,109.912,109.96000000000001,109.657,4.800000000000182,5.3125,1,12H,1,-1.0,SL,-1.270833333333323,USDJPY
939,2020-02-26 01:59:00,1,110.223,110.122,110.617,10.099999999999909,3.90099009900999,1,4H,1,3.90099009900999,TP,3.7722772277228604,USDJPY
1037,2020-03-03 03:59:00,1,108.006,107.90299999999999,109.68,10.300000000000864,16.25242718446472,1,1D,1,-1.0,SL,-1.1262135922329992,USDJPY
1044,2020-03-03 10:59:00,1,108.0,107.88499999999999,109.68,11.50000000000091,14.608695652172816,1,1D,1,-1.0,SL,-1.1130434782608607,USDJPY
1051,2020-03-03 17:59:00,1,107.338,107.17999999999999,109.68,15.800000000000125,14.822784810126548,1,1D,1,-1.0,SL,-1.0822784810126576,USDJPY
1053,2020-03-03 19:59:00,1,107.247,106.922,109.68,32.500000000000284,7.486153846153802,1,1D,1,-1.0,SL,-1.0399999999999996,USDJPY
1089,2020-03-05 07:59:00,1,107.369,107.17999999999999,108.073,18.900000000000716,3.7248677248675492,2,12H,2,-1.0,SL,-1.0687830687830662,USDJPY
1100,2020-03-05 18:59:00,1,106.446,106.21,108.073,23.60000000000042,6.8940677966100266,2,12H,2,-1.0,SL,-1.0550847457627108,USDJPY
1133,2020-03-09 01:59:00,1,102.653,101.54299999999999,106.342,111.00000000000136,3.3234234234233764,1,12H,1,-1.0,SL,-1.0117117117117116,USDJPY
1274,2020-03-16 22:59:00,-1,106.214,106.364,105.146,15.000000000000568,7.119999999999716,1,4H,3,-1.0,SL,-1.0866666666666633,USDJPY
1278,2020-03-17 02:59:00,1,106.497,106.152,107.567,34.499999999999886,3.101449275362309,1,12H,1,3.101449275362309,TP,3.063768115942019,USDJPY
1324,2020-03-19 00:59:00,-1,108.789,109.07300000000001,107.226,28.400000000000603,5.503521126760455,1,4H,2,-1.0,SL,-1.0457746478873229,USDJPY
1335,2020-03-19 11:59:00,-1,109.774,110.009,107.987,23.499999999999943,7.60425531914898,1,4H,1,-1.0,SL,-1.0553191489361704,USDJPY
1374,2020-03-23 02:59:00,-1,110.283,110.399,109.329,11.599999999999966,8.224137931034573,2,12H,1,-1.0,SL,-1.1120689655172418,USDJPY
1384,2020-03-23 12:59:00,-1,110.6,110.86200000000001,107.987,26.200000000001467,9.973282442747532,1,1D,1,-1.0,SL,-1.0496183206106842,USDJPY
1387,2020-03-23 15:59:00,-1,111.224,111.60600000000001,107.987,38.2000000000005,8.473821989528709,1,1D,1,-1.0,SL,-1.034031413612565,USDJPY
1401,2020-03-24 05:59:00,-1,110.353,110.5,109.667,14.700000000000557,4.666666666666441,1,12H,2,-1.0,SL,-1.0884353741496566,USDJPY
1407,2020-03-24 11:59:00,-1,110.785,111.013,109.667,22.800000000000864,4.903508771929617,1,12H,2,-1.0,SL,-1.057017543859647,USDJPY
1413,2020-03-24 17:59:00,-1,111.471,111.53,109.667,5.89999999999975,30.57627118644201,1,12H,2,-1.0,SL,-1.2203389830508569,USDJPY
1416,2020-03-24 20:59:00,-1,111.297,111.55000000000001,109.667,25.300000000001432,6.44268774703519,1,12H,2,-1.0,SL,-1.0513833992094832,USDJPY
1554,2020-04-01 16:59:00,1,107.083,106.98899999999999,108.727,9.40000000000083,17.489361702126175,1,12H,1,-1.0,SL,-1.1382978723404134,USDJPY
1571,2020-04-02 09:59:00,1,107.299,107.24199999999999,107.529,5.700000000001637,4.035087719296907,1,4H,2,-1.0,SL,-1.228070175438531,USDJPY
1627,2020-04-06 17:59:00,1,109.028,108.976,109.381,5.200000000000671,6.788461538460556,1,4H,2,-1.0,SL,-1.2499999999999678,USDJPY
1679,2020-04-08 21:59:00,1,108.829,108.786,109.274,4.299999999999216,10.348837209304385,1,1D,1,-1.0,SL,-1.302325581395404,USDJPY
1683,2020-04-09 01:59:00,-1,108.993,109.07100000000001,108.503,7.800000000001717,6.282051282049834,1,12H,2,6.282051282049834,TP,6.1153846153832045,USDJPY
1685,2020-04-09 03:59:00,1,108.965,108.895,109.274,7.000000000000739,4.414285714285213,1,1D,1,-1.0,SL,-1.1857142857142662,USDJPY
1692,2020-04-09 10:59:00,1,108.827,108.713,109.274,11.400000000000432,3.9210526315788226,1,1D,1,-1.0,SL,-1.114035087719294,USDJPY
1698,2020-04-09 16:59:00,1,108.381,108.315,109.274,6.60000000000025,13.530303030302528,1,1D,1,-1.0,SL,-1.1969696969696895,USDJPY
1804,2020-04-16 02:59:00,-1,107.839,107.923,106.926,8.400000000000318,10.869047619047167,1,12H,1,-1.0,SL,-1.1547619047618989,USDJPY
1806,2020-04-16 04:59:00,-1,107.925,108.092,106.926,16.70000000000016,5.982035928143627,1,12H,1,1.5688622754490895,tiempo,1.4910179640718448,USDJPY
1841,2020-04-17 15:59:00,-1,107.521,107.596,107.163,7.500000000000284,4.773333333333207,1,12H,1,-1.0,SL,-1.1733333333333267,USDJPY
1844,2020-04-17 18:59:00,-1,107.591,107.643,107.163,5.200000000000671,8.230769230768116,1,12H,1,-1.0,SL,-1.2499999999999678,USDJPY
1845,2020-04-17 19:59:00,-1,107.58,107.674,107.163,9.40000000000083,4.436170212765583,1,12H,1,-1.0,SL,-1.1382978723404134,USDJPY
1862,2020-04-20 12:59:00,-1,107.745,107.87100000000001,107.3,12.600000000000477,3.5317460317459566,2,12H,1,3.5317460317459566,TP,3.4285714285713573,USDJPY
1867,2020-04-20 17:59:00,-1,107.68,107.72200000000001,107.3,4.200000000000159,9.047619047618936,2,12H,1,-1.0,SL,-1.3095238095237978,USDJPY
1873,2020-04-20 23:59:00,-1,107.675,107.771,107.3,9.600000000000364,3.906249999999852,2,12H,1,-1.0,SL,-1.1354166666666616,USDJPY
1908,2020-04-22 10:59:00,-1,107.64,107.751,107.163,11.10000000000042,4.2972972972971695,1,1D,1,-1.0,SL,-1.1171171171171126,USDJPY
1912,2020-04-22 14:59:00,-1,107.805,107.94800000000001,107.163,14.300000000000068,4.489510489510539,1,1D,1,-1.0,SL,-1.0909090909090904,USDJPY
1991,2020-04-27 21:59:00,1,107.249,107.169,107.622,7.9999999999998295,4.662500000000158,1,12H,1,-1.0,SL,-1.1625000000000034,USDJPY
2000,2020-04-28 06:59:00,1,107.23,107.16,107.622,7.000000000000739,5.59999999999935,1,12H,1,-1.0,SL,-1.1857142857142662,USDJPY
2026,2020-04-29 08:59:00,1,106.511,106.347,107.338,16.400000000000148,5.042682926829212,1,12H,1,5.042682926829212,TP,4.963414634146286,USDJPY
2090,2020-05-04 00:59:00,1,106.732,106.65899999999999,107.406,7.30000000000075,9.232876712327908,1,12H,1,-1.0,SL,-1.1780821917808035,USDJPY
2183,2020-05-07 21:59:00,-1,106.287,106.34100000000001,105.991,5.400000000000205,5.481481481481394,2,12H,1,-1.0,SL,-1.2407407407407316,USDJPY
2191,2020-05-08 05:59:00,-1,106.418,106.47200000000001,105.991,5.400000000000205,7.907407407407232,2,12H,1,-1.0,SL,-1.2407407407407316,USDJPY
2195,2020-05-08 09:59:00,-1,106.359,106.41900000000001,105.991,6.0000000000016485,6.1333333333315645,2,12H,1,-1.0,SL,-1.216666666666607,USDJPY
2199,2020-05-08 13:59:00,-1,106.622,106.733,105.991,11.10000000000042,5.684684684684472,2,12H,1,-1.0,SL,-1.1171171171171126,USDJPY
2304,2020-05-14 22:59:00,-1,107.241,107.296,106.856,5.500000000000682,6.999999999999225,1,4H,3,-1.0,SL,-1.236363636363607,USDJPY
2321,2020-05-15 15:59:00,-1,107.274,107.355,106.856,8.100000000000307,5.160493827160377,1,12H,1,-1.0,SL,-1.1604938271604877,USDJPY
2491,2020-05-26 17:59:00,1,107.595,107.526,107.848,6.9000000000002615,3.6666666666665293,1,1D,1,-1.0,SL,-1.1884057971014421,USDJPY
2688,2020-06-07 22:59:00,-1,109.586,109.703,109.168,11.700000000000443,3.5726495726493703,1,4H,1,3.5726495726493703,TP,3.4615384615382636,USDJPY
2701,2020-06-08 11:59:00,-1,109.416,109.46900000000001,109.168,5.300000000001148,4.679245283017674,1,4H,1,4.679245283017674,TP,4.433962264149803,USDJPY
2803,2020-06-12 17:59:00,-1,107.453,107.53200000000001,107.063,7.900000000000773,4.936708860759018,1,4H,2,-1.0,SL,-1.1645569620253005,USDJPY
2818,2020-06-15 08:59:00,-1,107.304,107.452,106.584,14.799999999999613,4.864864864864984,1,12H,3,-1.0,SL,-1.0878378378378402,USDJPY
2823,2020-06-15 13:59:00,-1,107.389,107.503,106.584,11.400000000000432,7.061403508771598,1,12H,3,-1.0,SL,-1.114035087719294,USDJPY
2845,2020-06-16 11:59:00,1,107.323,107.247,107.639,7.599999999999341,4.157894736842499,1,4H,2,-1.0,SL,-1.1710526315789622,USDJPY
2885,2020-06-18 03:59:00,-1,106.862,106.95100000000001,106.584,8.900000000001285,3.1235955056174323,1,1D,2,-1.0,SL,-1.146067415730316,USDJPY
2891,2020-06-18 09:59:00,1,107.023,106.93599999999999,107.433,8.70000000000033,4.712643678160865,1,12H,2,-1.0,SL,-1.1494252873563162,USDJPY
2899,2020-06-18 17:59:00,-1,106.876,106.961,106.584,8.499999999999375,3.4352941176473304,1,1D,2,-1.0,SL,-1.1529411764705995,USDJPY
2915,2020-06-19 09:59:00,1,106.93,106.89,107.128,4.000000000000625,4.949999999999059,1,4H,1,-1.0,SL,-1.324999999999949,USDJPY
2980,2020-06-24 02:59:00,1,106.529,106.41199999999999,107.105,11.700000000000443,4.923076923076802,1,4H,1,4.923076923076802,TP,4.8119658119656945,USDJPY
3020,2020-06-25 18:59:00,-1,107.212,107.25200000000001,107.047,4.000000000000625,4.1249999999995115,1,4H,1,4.1249999999995115,TP,3.7999999999995624,USDJPY
3115,2020-07-01 17:59:00,1,107.469,107.39999999999999,107.708,6.9000000000002615,3.4637681159419604,1,4H,2,-1.0,SL,-1.1884057971014421,USDJPY
3143,2020-07-02 21:59:00,1,107.526,107.467,108.164,5.89999999999975,10.813559322034445,1,1D,3,-1.0,SL,-1.2203389830508569,USDJPY
3191,2020-07-06 21:59:00,1,107.371,107.27799999999999,108.164,9.300000000000352,8.526881720429852,1,1D,3,-1.0,SL,-1.139784946236554,USDJPY
3195,2020-07-07 01:59:00,1,107.35,107.235,108.164,11.499999999999488,7.078260869565595,1,1D,3,-1.0,SL,-1.1130434782608747,USDJPY
3204,2020-07-07 10:59:00,1,107.705,107.65299999999999,108.164,5.200000000000671,8.826923076922,1,1D,3,-1.0,SL,-1.2499999999999678,USDJPY
3246,2020-07-09 04:59:00,1,107.275,107.216,107.531,5.900000000001171,4.3389830508466005,1,4H,3,-1.0,SL,-1.2203389830508038,USDJPY
3268,2020-07-10 02:59:00,1,107.065,106.99499999999999,107.597,7.000000000000739,7.599999999999147,1,12H,2,-1.0,SL,-1.1857142857142662,USDJPY
3289,2020-07-12 23:59:00,1,106.914,106.844,107.263,7.000000000000739,4.985714285713813,1,12H,1,-1.0,SL,-1.1857142857142662,USDJPY
3293,2020-07-13 03:59:00,1,106.829,106.777,107.263,5.19999999999925,8.346153846155275,1,12H,1,8.346153846155275,TP,8.09615384615524,USDJPY
3313,2020-07-13 23:59:00,-1,107.281,107.325,107.041,4.399999999999693,5.454545454546042,1,4H,3,-1.0,SL,-1.295454545454566,USDJPY
3363,2020-07-16 01:59:00,-1,106.961,107.042,106.666,8.100000000000307,3.6419753086418583,1,4H,3,-1.0,SL,-1.1604938271604877,USDJPY
3375,2020-07-16 13:59:00,-1,107.134,107.21000000000001,106.901,7.600000000000762,3.065789473683957,1,4H,1,-1.0,SL,-1.1710526315789302,USDJPY
3385,2020-07-16 23:59:00,-1,107.284,107.343,107.043,5.89999999999975,4.084745762712032,1,4H,2,-1.0,SL,-1.2203389830508569,USDJPY
3560,2020-07-28 06:59:00,1,105.561,105.491,106.054,7.000000000000739,7.042857142856328,1,12H,1,-1.0,SL,-1.1857142857142662,USDJPY
3599,2020-07-29 21:59:00,1,104.928,104.886,105.194,4.200000000000159,6.33333333333322,1,4H,3,6.33333333333322,TP,6.0238095238094225,USDJPY
3682,2020-08-04 08:59:00,-1,105.949,106.06,104.546,11.10000000000042,12.639639639639086,1,12H,4,-1.0,SL,-1.1171171171171126,USDJPY
3695,2020-08-04 21:59:00,-1,105.702,105.759,104.546,5.700000000000216,20.28070175438505,1,12H,4,-1.0,SL,-1.2280701754385879,USDJPY
3704,2020-08-05 06:59:00,-1,105.615,105.76100000000001,104.546,14.6000000000015,7.3219178082183465,1,12H,4,-1.0,SL,-1.0890410958904018,USDJPY
3795,2020-08-11 01:59:00,1,106.003,105.964,106.201,3.900000000000148,5.0769230769227125,1,4H,1,5.0769230769227125,TP,4.743589743589392,USDJPY
3893,2020-08-17 03:59:00,1,106.522,106.479,106.736,4.300000000000637,4.976744186045743,1,4H,2,-1.0,SL,-1.302325581395304,USDJPY
3978,2020-08-20 16:59:00,1,105.849,105.756,106.129,9.300000000000352,3.0107526881719413,1,4H,2,-1.0,SL,-1.139784946236554,USDJPY
3998,2020-08-21 12:59:00,-1,105.724,105.88300000000001,105.172,15.900000000000603,3.4716981132074576,2,12H,1,-1.0,SL,-1.081761006289305,USDJPY
4000,2020-08-21 14:59:00,-1,105.951,106.08200000000001,105.172,13.100000000001444,5.9465648854955,2,12H,1,-1.0,SL,-1.099236641221363,USDJPY
4051,2020-08-25 17:59:00,-1,106.431,106.47500000000001,106.25,4.400000000001114,4.113636363635263,2,4H,1,-1.0,SL,-1.2954545454544706,USDJPY
4054,2020-08-25 20:59:00,-1,106.382,106.42500000000001,106.25,4.300000000000637,3.069767441860127,2,4H,1,-1.0,SL,-1.302325581395304,USDJPY
4163,2020-09-01 09:59:00,-1,105.737,105.807,105.292,7.000000000000739,6.3571428571420885,1,12H,3,-1.0,SL,-1.1857142857142662,USDJPY
4166,2020-09-01 12:59:00,-1,105.855,105.97500000000001,105.292,12.000000000000455,4.691666666666508,1,12H,3,-1.0,SL,-1.1083333333333292,USDJPY
4175,2020-09-01 21:59:00,-1,105.945,105.995,105.292,5.000000000001137,13.059999999996862,1,12H,3,-1.0,SL,-1.259999999999941,USDJPY
4181,2020-09-02 03:59:00,-1,106.056,106.104,105.292,4.800000000000182,15.916666666665975,1,12H,3,-1.0,SL,-1.270833333333323,USDJPY
4223,2020-09-03 21:59:00,1,106.155,106.103,106.437,5.200000000000671,5.423076923076156,1,4H,1,-1.0,SL,-1.2499999999999678,USDJPY
4226,2020-09-04 00:59:00,-1,106.131,106.223,105.85,9.199999999999875,3.0543478260870622,1,1D,4,-1.0,SL,-1.141304347826089,USDJPY
4246,2020-09-04 20:59:00,-1,106.222,106.271,105.85,4.900000000000659,7.591836734692854,1,1D,4,-1.0,SL,-1.265306122448944,USDJPY
4252,2020-09-07 02:59:00,1,106.27,106.20599999999999,106.504,6.400000000000716,3.6562499999997295,1,4H,3,-1.0,SL,-1.2031249999999774,USDJPY
4258,2020-09-07 08:59:00,1,106.201,106.122,106.504,7.899999999999352,3.8354430379751436,1,4H,3,-1.0,SL,-1.16455696202533,USDJPY
4281,2020-09-08 07:59:00,1,106.26,106.192,106.504,6.800000000001205,3.5882352941170077,2,12H,3,-1.0,SL,-1.1911764705882013,USDJPY
4298,2020-09-09 00:59:00,1,105.983,105.859,106.382,12.400000000000944,3.2177419354836334,1,4H,3,-1.0,SL,-1.1048387096774115,USDJPY
4311,2020-09-09 13:59:00,1,106.176,106.119,106.382,5.700000000000216,3.6140350877192153,1,12H,1,-1.0,SL,-1.2280701754385879,USDJPY
4339,2020-09-10 17:59:00,1,106.181,106.119,106.382,6.199999999999761,3.2419354838712153,2,1D,1,-1.0,SL,-1.2096774193548467,USDJPY
4367,2020-09-13 21:59:00,1,106.104,106.059,106.264,4.5000000000001705,3.555555555555345,1,12H,1,-1.0,SL,-1.2888888888888779,USDJPY
4375,2020-09-14 05:59:00,1,106.062,105.999,106.264,6.300000000000239,3.206349206349056,1,12H,1,-1.0,SL,-1.2063492063491985,USDJPY
4396,2020-09-15 02:59:00,1,105.679,105.597,106.032,8.200000000000784,4.304878048780008,1,4H,2,-1.0,SL,-1.1585365853658385,USDJPY
4398,2020-09-15 04:59:00,1,105.682,105.595,106.032,8.70000000000033,4.022988505746909,1,4H,2,-1.0,SL,-1.1494252873563162,USDJPY
4603,2020-09-25 17:59:00,-1,105.594,105.65,105.406,5.60000000000116,3.357142857141951,1,4H,2,-1.0,SL,-1.232142857142809,USDJPY
4659,2020-09-30 01:59:00,-1,105.693,105.813,105.262,12.000000000000455,3.5916666666665087,1,1D,3,3.5916666666665087,TP,3.4833333333331793,USDJPY
4691,2020-10-01 09:59:00,-1,105.543,105.632,105.262,8.899999999999864,3.157303370786632,1,1D,3,-1.0,SL,-1.1460674157303394,USDJPY
4700,2020-10-01 18:59:00,-1,105.554,105.619,105.262,6.499999999999773,4.4923076923078735,1,1D,3,-1.0,SL,-1.200000000000007,USDJPY
4988,2020-10-19 18:59:00,-1,105.435,105.477,105.217,4.200000000000159,5.190476190476078,1,12H,2,-1.0,SL,-1.3095238095237978,USDJPY
5103,2020-10-26 12:59:00,-1,104.96,105.06400000000001,104.476,10.400000000001342,4.653846153845502,1,1D,2,4.653846153845502,TP,4.528846153845518,USDJPY
5196,2020-10-30 09:59:00,-1,104.411,104.489,104.124,7.800000000000296,3.679487179487119,1,4H,1,-1.0,SL,-1.1666666666666603,USDJPY
5284,2020-11-05 03:59:00,1,104.278,104.22099999999999,105.344,5.700000000001637,18.701754385959337,1,12H,1,-1.0,SL,-1.228070175438531,USDJPY
5301,2020-11-05 20:59:00,1,103.547,103.43199999999999,104.383,11.50000000000091,7.269565217390716,1,4H,1,-1.0,SL,-1.1130434782608607,USDJPY
5358,2020-11-10 05:59:00,1,104.963,104.899,105.364,6.399999999999295,6.2656250000008535,1,4H,1,6.2656250000008535,TP,6.062500000000831,USDJPY
5476,2020-11-17 03:59:00,1,104.517,104.45599999999999,104.866,6.100000000000705,5.7213114754092365,1,4H,2,-1.0,SL,-1.213114754098336,USDJPY
5580,2020-11-23 11:59:00,1,103.71,103.67,104.216,3.999999999999204,12.650000000002523,2,1D,3,12.650000000002523,TP,12.325000000002458,USDJPY
5619,2020-11-25 02:59:00,-1,104.525,104.607,104.192,8.199999999999363,4.060975609756567,3,4H,2,4.060975609756567,TP,3.9024390243907012,USDJPY
5637,2020-11-25 20:59:00,-1,104.418,104.46300000000001,104.145,4.5000000000001705,6.066666666666666,2,12H,2,-1.0,SL,-1.2888888888888779,USDJPY
5705,2020-12-01 11:59:00,-1,104.377,104.44500000000001,103.68,6.800000000001205,10.249999999998014,1,1D,2,-1.0,SL,-1.1911764705882013,USDJPY
5720,2020-12-02 02:59:00,-1,104.425,104.47,103.68,4.5000000000001705,16.555555555554715,1,1D,2,-1.0,SL,-1.2888888888888779,USDJPY
5853,2020-12-09 15:59:00,-1,104.201,104.275,103.964,7.400000000001228,3.2027027027021004,2,12H,2,-1.0,SL,-1.1756756756756466,USDJPY
5878,2020-12-10 16:59:00,-1,104.304,104.43700000000001,103.738,13.300000000000978,4.255639097744067,1,1D,2,4.255639097744067,TP,4.157894736841818,USDJPY
5931,2020-12-14 21:59:00,1,104.033,103.981,104.28,5.200000000000671,4.749999999999385,1,1D,1,-1.0,SL,-1.2499999999999678,USDJPY
5936,2020-12-15 02:59:00,1,104.087,104.024,104.28,6.300000000000239,3.063492063491913,1,1D,1,-1.0,SL,-1.2063492063491985,USDJPY
5948,2020-12-15 14:59:00,1,103.783,103.72099999999999,104.28,6.200000000001182,8.016129032256535,1,1D,1,-1.0,SL,-1.2096774193547988,USDJPY
5951,2020-12-15 17:59:00,1,103.734,103.666,104.28,6.799999999999784,8.029411764706232,1,1D,1,-1.0,SL,-1.1911764705882413,USDJPY
6032,2020-12-21 02:59:00,-1,103.345,103.405,102.873,6.000000000000227,7.866666666666272,1,1D,2,-1.0,SL,-1.2166666666666583,USDJPY
6038,2020-12-21 08:59:00,-1,103.539,103.67200000000001,102.873,13.300000000000978,5.007518796992089,1,1D,2,-1.0,SL,-1.0977443609022484,USDJPY
6044,2020-12-21 14:59:00,-1,103.582,103.632,103.406,5.000000000001137,3.519999999998954,2,4H,2,3.519999999998954,TP,3.2599999999990135,USDJPY
6070,2020-12-22 16:59:00,-1,103.631,103.745,102.873,11.400000000000432,6.649122807017253,1,1D,2,-1.0,SL,-1.114035087719294,USDJPY
6073,2020-12-22 19:59:00,-1,103.669,103.732,102.873,6.300000000000239,12.634920634920034,1,1D,2,-1.0,SL,-1.2063492063491985,USDJPY
6138,2020-12-28 03:59:00,-1,103.567,103.619,103.355,5.200000000000671,4.076923076922341,1,1D,1,-1.0,SL,-1.2499999999999678,USDJPY
6154,2020-12-28 19:59:00,-1,103.833,103.879,103.355,4.600000000000648,10.391304347824502,1,1D,1,10.391304347824502,TP,10.108695652172367,USDJPY
6155,2020-12-28 20:59:00,-1,103.832,103.88000000000001,103.355,4.800000000001603,9.937499999996465,1,1D,1,9.937499999996465,TP,9.666666666663222,USDJPY
6417,2021-01-13 18:59:00,1,103.893,103.75999999999999,104.332,13.300000000000978,3.3007518796989523,1,12H,2,-1.0,SL,-1.0977443609022484,USDJPY
6462,2021-01-15 15:59:00,-1,103.862,103.90700000000001,103.525,4.500000000001592,7.488888888885998,1,1D,2,-1.0,SL,-1.2888888888887866,USDJPY
6498,2021-01-19 03:59:00,-1,104.003,104.092,103.525,8.899999999999864,5.370786516853952,1,1D,2,5.370786516853952,TP,5.224719101123613,USDJPY
6502,2021-01-19 07:59:00,-1,104.003,104.095,103.525,9.199999999999875,5.195652173913054,1,1D,2,5.195652173913054,TP,5.054347826086965,USDJPY
6504,2021-01-19 09:59:00,-1,104.014,104.06800000000001,103.525,5.400000000001626,9.055555555552646,1,1D,2,9.055555555552646,TP,8.814814814811978,USDJPY
6852,2021-02-08 21:59:00,-1,105.208,105.25500000000001,104.975,4.7000000000011255,4.9574468085095384,1,1D,2,-1.0,SL,-1.276595744680785,USDJPY
6901,2021-02-10 22:59:00,1,104.61,104.562,105.262,4.800000000000182,13.58333333333284,1,1D,1,-1.0,SL,-1.270833333333323,USDJPY
6910,2021-02-11 07:59:00,1,104.584,104.539,105.262,4.5000000000001705,15.066666666666036,1,1D,1,15.066666666666036,TP,14.777777777777159,USDJPY
6913,2021-02-11 10:59:00,1,104.72,104.649,105.262,7.099999999999795,7.6338028169016505,1,1D,1,-1.0,SL,-1.183098591549301,USDJPY
6956,2021-02-15 05:59:00,1,105.047,105.0,105.262,4.699999999999704,4.574468085106743,1,1D,1,4.574468085106743,TP,4.297872340425875,USDJPY
6979,2021-02-16 04:59:00,-1,105.553,105.64200000000001,104.891,8.900000000001285,7.438202247189847,1,12H,2,-1.0,SL,-1.146067415730316,USDJPY
7028,2021-02-18 05:59:00,-1,105.869,105.917,105.179,4.800000000000182,14.374999999999408,2,1D,2,-1.0,SL,-1.270833333333323,USDJPY
7033,2021-02-18 10:59:00,-1,105.725,105.787,105.179,6.200000000001182,8.806451612901421,2,1D,2,-1.0,SL,-1.2096774193547988,USDJPY
7035,2021-02-18 12:59:00,-1,105.708,105.778,105.179,7.000000000000739,7.557142857142007,2,1D,2,-1.0,SL,-1.1857142857142662,USDJPY
7038,2021-02-18 15:59:00,-1,105.783,105.88900000000001,105.179,10.600000000000875,5.698113207546692,2,1D,2,5.698113207546692,TP,5.5754716981127395,USDJPY
7054,2021-02-19 07:59:00,-1,105.604,105.70700000000001,105.179,10.300000000000864,4.126213592232636,1,1D,1,-1.0,SL,-1.1262135922329992,USDJPY
7079,2021-02-22 08:59:00,-1,105.77,105.855,105.179,8.500000000000796,6.952941176469866,1,1D,1,6.952941176469866,TP,6.799999999999292,USDJPY
7120,2021-02-24 01:59:00,-1,105.419,105.497,104.922,7.800000000000296,6.371794871794629,1,12H,1,-1.0,SL,-1.1666666666666603,USDJPY
7173,2021-02-26 06:59:00,1,106.154,106.104,106.43,4.999999999999716,5.520000000000523,1,4H,1,-1.0,SL,-1.2600000000000149,USDJPY
7242,2021-03-03 03:59:00,-1,106.839,106.888,106.364,4.900000000000659,9.693877551018987,1,1D,1,-1.0,SL,-1.265306122448944,USDJPY
7371,2021-03-10 12:59:00,-1,108.776,108.873,108.308,9.700000000000841,4.824742268040708,1,1D,1,-1.0,SL,-1.1340206185566895,USDJPY
7421,2021-03-12 14:59:00,-1,109.002,109.155,108.308,15.30000000000058,4.535947712418053,1,1D,1,-1.0,SL,-1.0849673202614347,USDJPY
7444,2021-03-15 11:59:00,-1,109.162,109.209,108.822,4.699999999999704,7.234042553192017,1,12H,1,-1.0,SL,-1.2765957446808684,USDJPY
7446,2021-03-15 13:59:00,-1,109.18,109.26400000000001,108.822,8.400000000000318,4.261904761904649,1,12H,1,-1.0,SL,-1.1547619047618989,USDJPY
7449,2021-03-15 16:59:00,-1,109.145,109.202,108.822,5.700000000000216,5.666666666666334,1,12H,1,-1.0,SL,-1.2280701754385879,USDJPY
7492,2021-03-17 11:59:00,-1,109.164,109.25800000000001,108.771,9.40000000000083,4.180851063829425,1,12H,1,-1.0,SL,-1.1382978723404134,USDJPY
7495,2021-03-17 14:59:00,-1,109.217,109.295,108.771,7.800000000000296,5.717948717948475,1,12H,1,-1.0,SL,-1.1666666666666603,USDJPY
7521,2021-03-18 16:59:00,-1,108.99,109.074,108.624,8.400000000000318,4.357142857142688,1,4H,3,-1.0,SL,-1.1547619047618989,USDJPY
7529,2021-03-19 00:59:00,-1,109.031,109.116,108.624,8.499999999999375,4.788235294118125,1,4H,3,-1.0,SL,-1.1529411764705995,USDJPY
7580,2021-03-23 03:59:00,1,108.733,108.68799999999999,109.325,4.500000000001592,13.155555555550874,2,1D,4,-1.0,SL,-1.2888888888887866,USDJPY
7626,2021-03-25 01:59:00,-1,108.911,109.0,108.405,8.899999999999864,5.685393258427056,1,1D,1,-1.0,SL,-1.1460674157303394,USDJPY
