conf,ses,clave,lado,t,tent,ent,stop,rgo,obj,gano,rgoP,cpc,Rb,Rn
C1,ny,hi,-1,2020-11-13 21:30:00,2020-11-13 20:30:00,1.18341,1.18353,0.00011999999999989797,1.1831700000000003,1,1.1999999999989797,119.166666666768,2.0,0.8083333333323202
C2,ny,hi,-1,2020-11-13 21:35:00,2020-11-13 20:35:00,1.18337,1.18353,0.00015999999999993797,1.1830500000000002,1,1.5999999999993797,89.37500000003465,2.0,1.1062499999996536
C1,ny,hi,-1,2020-11-13 21:35:00,2020-11-13 20:35:00,1.18341,1.18347,5.999999999994898e-05,1.1832900000000002,0,0.5999999999994898,238.333333333536,-1.0,-3.3833333333353597
C2,ny,hi,-1,2020-11-13 21:45:00,2020-11-13 20:45:00,1.18333,1.18347,0.000140000000000029,1.18305,1,1.40000000000029,102.142857142836,2.0,0.97857142857164
C1,ny,hi,-1,2020-11-13 21:40:00,2020-11-13 20:40:00,1.18338,1.18347,8.999999999992347e-05,1.1832000000000003,0,0.8999999999992347,158.888888889024,-1.0,-2.5888888888902395
C2,ny,hi,-1,2020-11-13 21:45:00,2020-11-13 20:45:00,1.18338,1.18347,8.999999999992347e-05,1.1832000000000003,1,0.8999999999992347,158.888888889024,2.0,0.4111111111097603
C1,ny,hi,-1,2020-11-13 22:15:00,2020-11-13 21:15:00,1.18336,1.18348,0.00012000000000012001,1.1831199999999997,0,1.2000000000012,119.16666666654748,-1.0,-2.191666666665475
C2,ny,hi,-1,2020-11-13 22:25:00,2020-11-13 21:25:00,1.18334,1.18348,0.000140000000000029,1.18306,0,1.40000000000029,102.142857142836,-1.0,-2.02142857142836
C1,ny,hi,-1,2020-11-13 22:25:00,2020-11-13 21:25:00,1.18334,1.18374,0.00039999999999995595,1.1825400000000001,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C2,ny,hi,-1,2020-11-13 22:35:00,2020-11-13 21:35:00,1.18329,1.18374,0.00045000000000006146,1.1823899999999998,0,4.500000000000615,31.777777777773437,-1.0,-1.3177777777777344
C1,ny,hi,-1,2020-11-13 22:50:00,2020-11-13 21:50:00,1.18329,1.18349,0.00019999999999997797,1.18289,0,1.9999999999997797,71.50000000000787,-1.0,-1.7150000000000787
C2,ny,hi,-1,2020-11-13 22:55:00,2020-11-13 21:55:00,1.18327,1.18349,0.00021999999999988695,1.1828300000000003,0,2.1999999999988695,65.0000000000334,-1.0,-1.6500000000003339
C1,ny,hi,-1,2020-11-13 22:55:00,2020-11-13 21:55:00,1.1831,1.18355,0.00045000000000006146,1.1822,0,4.500000000000615,31.777777777773437,-1.0,-1.3177777777777344
C1,ny,lo,1,2020-11-16 14:05:00,2020-11-16 13:05:00,1.1827,1.18221,0.0004900000000001015,1.1836800000000003,0,4.900000000001015,29.183673469381713,-1.0,-1.291836734693817
C2,ny,lo,1,2020-11-16 14:10:00,2020-11-16 13:10:00,1.18298,1.18221,0.0007699999999999374,1.1845199999999998,0,7.699999999999374,18.571428571430083,-1.0,-1.1857142857143008
C1,ny,lo,1,2020-11-16 14:10:00,2020-11-16 13:10:00,1.18295,1.18248,0.00046999999999997044,1.1838899999999999,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C2,ny,lo,1,2020-11-16 14:15:00,2020-11-16 13:15:00,1.18305,1.18248,0.0005699999999999594,1.1841899999999999,0,5.699999999999594,25.0877192982474,-1.0,-1.250877192982474
C1,ny,lo,1,2020-11-16 14:30:00,2020-11-16 13:30:00,1.18267,1.18149,0.001180000000000181,1.1850300000000005,0,11.800000000001809,12.118644067794753,-1.0,-1.1211864406779475
C2,ny,lo,1,2020-11-16 14:35:00,2020-11-16 13:35:00,1.18273,1.18149,0.0012400000000001299,1.1852100000000003,0,12.400000000001299,11.53225806451492,-1.0,-1.1153225806451492
C1,ny,lo,1,2020-11-16 15:05:00,2020-11-16 14:05:00,1.183,1.18141,0.0015899999999999803,1.18618,1,15.899999999999803,8.993710691824012,2.0,1.9100628930817598
C2,ny,lo,1,2020-11-16 15:10:00,2020-11-16 14:10:00,1.18316,1.18141,0.0017499999999999183,1.1866599999999998,1,17.499999999999183,8.171428571428953,2.0,1.9182857142857104
C1,ny,lo,1,2020-11-16 15:20:00,2020-11-16 14:20:00,1.1826,1.18245,0.0001500000000000945,1.1829000000000003,0,1.500000000000945,95.33333333327327,-1.0,-1.9533333333327327
C2,ny,lo,1,2020-11-16 15:25:00,2020-11-16 14:25:00,1.18289,1.18245,0.00043999999999999595,1.18377,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C1,ny,lo,1,2020-11-16 15:55:00,2020-11-16 14:55:00,1.18267,1.18229,0.00038000000000004697,1.1834300000000002,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C2,ny,lo,1,2020-11-16 16:05:00,2020-11-16 15:05:00,1.18276,1.18229,0.00046999999999997044,1.1837,1,4.699999999999704,30.42553191489553,2.0,1.6957446808510448
C1,ny,lo,1,2020-11-16 16:00:00,2020-11-16 15:00:00,1.18266,1.18205,0.0006099999999999994,1.18388,0,6.099999999999994,23.442622950819693,-1.0,-1.234426229508197
C2,ny,lo,1,2020-11-16 16:05:00,2020-11-16 15:05:00,1.18273,1.18205,0.0006800000000000139,1.18409,1,6.800000000000139,21.02941176470545,2.0,1.7897058823529455
C1,ny,hi,-1,2020-11-17 14:30:00,2020-11-17 13:30:00,1.18777,1.1886,0.0008300000000001084,1.1861099999999998,0,8.300000000001084,17.22891566264835,-1.0,-1.1722891566264835
C2,ny,hi,-1,2020-11-17 14:35:00,2020-11-17 13:35:00,1.18765,1.1886,0.0009500000000000064,1.18575,0,9.500000000000064,15.052631578947267,-1.0,-1.1505263157894727
C1,ny,hi,-1,2020-11-17 14:40:00,2020-11-17 13:40:00,1.18855,1.18881,0.00025999999999992696,1.1880300000000001,0,2.5999999999992696,55.000000000015454,-1.0,-1.5500000000001544
C2,ny,hi,-1,2020-11-17 15:00:00,2020-11-17 14:00:00,1.18823,1.18881,0.0005800000000000249,1.1870699999999998,1,5.800000000000249,24.655172413792044,2.0,1.7534482758620795
C1,ny,hi,-1,2020-11-17 15:00:00,2020-11-17 14:00:00,1.18839,1.18937,0.0009799999999999809,1.18643,1,9.799999999999809,14.591836734694162,2.0,1.8540816326530585
C2,ny,hi,-1,2020-11-17 15:05:00,2020-11-17 14:05:00,1.1881,1.18937,0.0012700000000001044,1.1855599999999997,1,12.700000000001044,11.259842519684113,2.0,1.887401574803159
C1,ny,lo,1,2020-11-18 15:20:00,2020-11-18 14:20:00,1.18652,1.18513,0.0013900000000000023,1.1893,0,13.900000000000023,10.287769784172644,-1.0,-1.1028776978417265
C2,ny,lo,1,2020-11-18 15:25:00,2020-11-18 14:25:00,1.18661,1.18513,0.0014799999999999258,1.1895699999999998,0,14.799999999999258,9.662162162162646,-1.0,-1.0966216216216265
C1,ny,lo,1,2020-11-18 20:30:00,2020-11-18 19:30:00,1.18613,1.18602,0.00010999999999983245,1.1863499999999996,0,1.0999999999983245,130.000000000198,-1.0,-2.30000000000198
C2,ny,lo,1,2020-11-18 20:40:00,2020-11-18 19:40:00,1.18617,1.18602,0.00014999999999987246,1.1864699999999997,1,1.4999999999987246,95.33333333341439,2.0,1.046666666665856
C1,ny,lo,1,2020-11-18 20:40:00,2020-11-18 19:40:00,1.18645,1.18582,0.0006299999999999084,1.1877099999999998,0,6.299999999999084,22.698412698416,-1.0,-1.22698412698416
C2,ny,lo,1,2020-11-18 20:45:00,2020-11-18 19:45:00,1.18647,1.18582,0.0006499999999998174,1.1877699999999995,0,6.499999999998174,22.00000000000618,-1.0,-1.2200000000000617
C1,ny,lo,1,2020-11-20 16:55:00,2020-11-20 15:55:00,1.18543,1.18499,0.00043999999999999595,1.18631,1,4.3999999999999595,32.5000000000003,2.0,1.6749999999999972
C2,ny,lo,1,2020-11-20 17:00:00,2020-11-20 16:00:00,1.18555,1.18499,0.000560000000000116,1.1866700000000003,0,5.60000000000116,25.535714285709,-1.0,-1.25535714285709
C1,ny,lo,1,2020-11-20 18:25:00,2020-11-20 17:25:00,1.18516,1.18511,4.999999999988347e-05,1.1852599999999998,1,0.4999999999988347,286.00000000066655,2.0,-0.8600000000066652
C2,ny,lo,1,2020-11-20 18:40:00,2020-11-20 17:40:00,1.18551,1.18511,0.00039999999999995595,1.18631,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C1,ny,lo,1,2020-11-20 18:30:00,2020-11-20 17:30:00,1.18514,1.18504,9.999999999998899e-05,1.18534,0,0.9999999999998899,143.00000000001575,-1.0,-2.4300000000001574
C2,ny,lo,1,2020-11-20 18:35:00,2020-11-20 17:35:00,1.18517,1.18504,0.00012999999999996348,1.18543,1,1.2999999999996348,110.00000000003091,2.0,0.899999999999691
C1,ny,lo,1,2020-11-20 19:10:00,2020-11-20 18:10:00,1.18515,1.18498,0.00017000000000000348,1.18549,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C2,ny,lo,1,2020-11-20 19:15:00,2020-11-20 18:15:00,1.18524,1.18498,0.000260000000000149,1.1857600000000004,1,2.60000000000149,54.99999999996848,2.0,1.4500000000003153
C1,ny,lo,1,2020-11-20 19:15:00,2020-11-20 18:15:00,1.18522,1.18509,0.00012999999999996348,1.1854799999999999,0,1.2999999999996348,110.00000000003091,-1.0,-2.1000000000003087
C2,ny,lo,1,2020-11-20 19:20:00,2020-11-20 18:20:00,1.18529,1.18509,0.00019999999999997797,1.18569,0,1.9999999999997797,71.50000000000787,-1.0,-1.7150000000000787
C1,ny,lo,1,2020-11-20 19:20:00,2020-11-20 18:20:00,1.18528,1.18506,0.00021999999999988695,1.1857199999999997,0,2.1999999999988695,65.0000000000334,-1.0,-1.6500000000003339
C2,ny,lo,1,2020-11-20 19:25:00,2020-11-20 18:25:00,1.18535,1.18506,0.00028999999999990145,1.1859299999999997,1,2.8999999999990145,49.31034482760296,2.0,1.5068965517239703
C1,ny,hi,-1,2020-11-24 21:55:00,2020-11-24 20:55:00,1.18921,1.1894,0.00018999999999991246,1.1888300000000003,0,1.8999999999991246,75.26315789477152,-1.0,-1.7526315789477152
C2,ny,hi,-1,2020-11-24 22:00:00,2020-11-24 21:00:00,1.18901,1.1894,0.0003900000000001125,1.1882299999999997,0,3.900000000001125,36.66666666665609,-1.0,-1.366666666666561
C1,ny,hi,-1,2020-11-24 22:50:00,2020-11-24 21:50:00,1.18905,1.18961,0.000560000000000116,1.1879299999999997,0,5.60000000000116,25.535714285709,-1.0,-1.25535714285709
C2,ny,hi,-1,2020-11-24 22:55:00,2020-11-24 21:55:00,1.18904,1.18961,0.0005699999999999594,1.1879000000000002,0,5.699999999999594,25.0877192982474,-1.0,-1.250877192982474
C1,ny,lo,1,2020-11-24 15:10:00,2020-11-24 14:10:00,1.18526,1.18414,0.0011200000000000099,1.1875,1,11.200000000000099,12.76785714285703,2.0,1.8723214285714298
C2,ny,lo,1,2020-11-24 15:15:00,2020-11-24 14:15:00,1.18552,1.18414,0.0013799999999999368,1.1882799999999998,1,13.799999999999368,10.362318840580185,2.0,1.8963768115941981
C1,ny,lo,1,2020-11-24 15:30:00,2020-11-24 14:30:00,1.1846,1.18452,8.000000000008001e-05,1.1847600000000003,1,0.8000000000008001,178.74999999982123,2.0,0.21250000000178781
C2,ny,lo,1,2020-11-24 15:55:00,2020-11-24 14:55:00,1.18547,1.18452,0.0009500000000000064,1.18737,1,9.500000000000064,15.052631578947267,2.0,1.8494736842105273
C1,ny,lo,1,2020-11-24 15:35:00,2020-11-24 14:35:00,1.18489,1.18435,0.0005399999999999849,1.18597,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C2,ny,lo,1,2020-11-24 15:40:00,2020-11-24 14:40:00,1.18493,1.18435,0.0005800000000000249,1.18609,0,5.800000000000249,24.655172413792044,-1.0,-1.2465517241379205
C1,ny,lo,1,2020-11-24 15:45:00,2020-11-24 14:45:00,1.18519,1.18423,0.0009600000000000719,1.18711,1,9.600000000000719,14.895833333332218,2.0,1.8510416666666778
C2,ny,lo,1,2020-11-24 15:50:00,2020-11-24 14:50:00,1.18533,1.18423,0.001100000000000101,1.1875300000000002,1,11.000000000001009,12.999999999998808,2.0,1.8700000000000119
C1,ny,hi,-1,2020-11-27 14:40:00,2020-11-27 13:40:00,1.19306,1.19355,0.0004900000000001015,1.1920799999999998,0,4.900000000001015,29.183673469381713,-1.0,-1.291836734693817
C1,ny,hi,-1,2020-12-01 15:20:00,2020-12-01 14:20:00,1.19852,1.19943,0.0009099999999999664,1.1967,0,9.099999999999664,15.714285714286294,-1.0,-1.157142857142863
C2,ny,hi,-1,2020-12-01 15:25:00,2020-12-01 14:25:00,1.19844,1.19943,0.0009900000000000464,1.1964599999999999,0,9.900000000000464,14.444444444443768,-1.0,-1.1444444444444377
C1,ny,hi,-1,2020-12-01 15:25:00,2020-12-01 14:25:00,1.1983,1.19872,0.00042000000000008697,1.1974599999999997,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C2,ny,hi,-1,2020-12-01 15:30:00,2020-12-01 14:30:00,1.1983,1.19872,0.00042000000000008697,1.1974599999999997,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C1,ny,hi,-1,2020-12-02 16:55:00,2020-12-02 15:55:00,1.20782,1.21081,0.002990000000000048,1.2018399999999998,0,29.90000000000048,4.782608695652097,-1.0,-1.047826086956521
C1,ny,hi,-1,2020-12-03 15:25:00,2020-12-03 14:25:00,1.21594,1.21683,0.0008900000000000574,1.21416,0,8.900000000000574,16.06741573033604,-1.0,-1.1606741573033603
C2,ny,hi,-1,2020-12-03 15:30:00,2020-12-03 14:30:00,1.21586,1.21683,0.0009700000000001374,1.2139199999999997,0,9.700000000001374,14.742268041235025,-1.0,-1.1474226804123502
C1,ny,hi,-1,2020-12-03 17:00:00,2020-12-03 16:00:00,1.21546,1.21746,0.0020000000000000018,1.21146,0,20.000000000000018,7.149999999999993,-1.0,-1.0715
C2,ny,hi,-1,2020-12-03 17:05:00,2020-12-03 16:05:00,1.21545,1.21746,0.0020100000000000673,1.2114299999999998,0,20.100000000000673,7.11442786069628,-1.0,-1.0711442786069627
C1,ny,lo,1,2020-12-04 14:55:00,2020-12-04 13:55:00,1.21456,1.21316,0.0014000000000000679,1.2173600000000002,0,14.000000000000679,10.21428571428522,-1.0,-1.1021428571428522
C2,ny,lo,1,2020-12-04 15:00:00,2020-12-04 14:00:00,1.21469,1.21316,0.0015300000000000313,1.21775,0,15.300000000000313,9.346405228757979,-1.0,-1.0934640522875798
C1,ny,lo,1,2020-12-04 16:20:00,2020-12-04 15:20:00,1.21461,1.21421,0.00039999999999995595,1.2154099999999999,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C2,ny,lo,1,2020-12-04 16:40:00,2020-12-04 15:40:00,1.21501,1.21421,0.0007999999999999119,1.2166099999999997,0,7.999999999999119,17.875000000001968,-1.0,-1.1787500000000197
C1,ny,lo,1,2020-12-04 16:30:00,2020-12-04 15:30:00,1.21476,1.21427,0.0004900000000001015,1.2157400000000003,0,4.900000000001015,29.183673469381713,-1.0,-1.291836734693817
C2,ny,lo,1,2020-12-04 16:35:00,2020-12-04 15:35:00,1.21482,1.21427,0.0005500000000000504,1.2159200000000001,0,5.5000000000005045,25.999999999997616,-1.0,-1.2599999999999763
C1,ny,lo,1,2020-12-04 16:35:00,2020-12-04 15:35:00,1.21484,1.2143,0.0005399999999999849,1.21592,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C2,ny,lo,1,2020-12-04 16:40:00,2020-12-04 15:40:00,1.21496,1.2143,0.000660000000000105,1.2162800000000002,0,6.6000000000010495,21.66666666666322,-1.0,-1.2166666666666321
C1,ny,lo,1,2020-12-04 17:05:00,2020-12-04 16:05:00,1.21449,1.21354,0.0009500000000000064,1.21639,0,9.500000000000064,15.052631578947267,-1.0,-1.1505263157894727
C2,ny,lo,1,2020-12-04 18:30:00,2020-12-04 17:30:00,1.21462,1.21354,0.0010799999999999699,1.21678,0,10.799999999999699,13.24074074074111,-1.0,-1.132407407407411
C1,ny,lo,1,2020-12-04 18:00:00,2020-12-04 17:00:00,1.21441,1.2133,0.0011099999999999444,1.2166299999999999,0,11.099999999999444,12.882882882883528,-1.0,-1.1288288288288353
C2,ny,lo,1,2020-12-04 18:25:00,2020-12-04 17:25:00,1.21455,1.2133,0.0012499999999999734,1.21705,0,12.499999999999734,11.440000000000245,-1.0,-1.1144000000000025
C1,ny,lo,1,2020-12-04 18:15:00,2020-12-04 17:15:00,1.21439,1.21393,0.000460000000000127,1.2153100000000003,0,4.60000000000127,31.08695652173055,-1.0,-1.3108695652173055
C2,ny,lo,1,2020-12-04 18:20:00,2020-12-04 17:20:00,1.21441,1.21393,0.00048000000000003595,1.21537,0,4.8000000000003595,29.791666666664437,-1.0,-1.2979166666666444
C1,ny,lo,1,2020-12-04 18:25:00,2020-12-04 17:25:00,1.21455,1.21421,0.00034000000000000696,1.21523,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C2,ny,lo,1,2020-12-04 18:30:00,2020-12-04 17:30:00,1.21456,1.21421,0.0003500000000000725,1.2152600000000002,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C1,ny,lo,1,2020-12-04 19:10:00,2020-12-04 18:10:00,1.2144,1.21411,0.00028999999999990145,1.2149799999999997,1,2.8999999999990145,49.31034482760296,2.0,1.5068965517239703
C2,ny,lo,1,2020-12-04 19:15:00,2020-12-04 18:15:00,1.21465,1.21411,0.0005399999999999849,1.21573,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C1,ny,lo,1,2020-12-04 20:05:00,2020-12-04 19:05:00,1.21447,1.21394,0.0005299999999999194,1.2155299999999998,0,5.299999999999194,26.9811320754758,-1.0,-1.269811320754758
C1,ny,hi,-1,2020-12-07 19:10:00,2020-12-07 18:10:00,1.21243,1.2131,0.0006700000000001705,1.2110899999999996,1,6.700000000001705,21.343283582084123,2.0,1.7865671641791587
C2,ny,hi,-1,2020-12-07 19:15:00,2020-12-07 18:15:00,1.21237,1.2131,0.0007300000000001194,1.2109099999999997,1,7.300000000001194,19.589041095887207,2.0,1.8041095890411278
C1,ny,hi,-1,2020-12-07 20:15:00,2020-12-07 19:15:00,1.21259,1.21295,0.00035999999999991594,1.2118700000000002,0,3.5999999999991594,39.722222222231494,-1.0,-1.397222222222315
C2,ny,hi,-1,2020-12-07 20:20:00,2020-12-07 19:20:00,1.21259,1.21295,0.00035999999999991594,1.2118700000000002,1,3.5999999999991594,39.722222222231494,2.0,1.602777777777685
C1,ny,hi,-1,2020-12-10 14:05:00,2020-12-10 13:05:00,1.21167,1.21261,0.0009399999999999409,1.2097900000000001,0,9.399999999999409,15.212765957447765,-1.0,-1.1521276595744776
C2,ny,hi,-1,2020-12-10 14:10:00,2020-12-10 13:10:00,1.21167,1.21261,0.0009399999999999409,1.2097900000000001,0,9.399999999999409,15.212765957447765,-1.0,-1.1521276595744776
C1,ny,hi,-1,2020-12-10 14:10:00,2020-12-10 13:10:00,1.21146,1.21198,0.000520000000000076,1.2104199999999998,0,5.20000000000076,27.499999999995982,-1.0,-1.27499999999996
C2,ny,hi,-1,2020-12-10 14:15:00,2020-12-10 13:15:00,1.21136,1.21198,0.0006200000000000649,1.2101199999999999,0,6.200000000000649,23.06451612902984,-1.0,-1.2306451612902984
C1,ny,hi,-1,2020-12-10 15:00:00,2020-12-10 14:00:00,1.21158,1.21355,0.0019699999999998052,1.2076400000000005,0,19.699999999998052,7.258883248731682,-1.0,-1.0725888324873167
C2,ny,hi,-1,2020-12-10 15:05:00,2020-12-10 14:05:00,1.21139,1.21355,0.0021599999999999397,1.20707,0,21.599999999999397,6.620370370370555,-1.0,-1.0662037037037055
C1,ny,hi,-1,2020-12-10 15:05:00,2020-12-10 14:05:00,1.21044,1.21197,0.0015300000000000313,1.20738,0,15.300000000000313,9.346405228757979,-1.0,-1.0934640522875798
C2,ny,hi,-1,2020-12-10 15:10:00,2020-12-10 14:10:00,1.21031,1.21197,0.0016599999999999948,1.20699,0,16.599999999999948,8.614457831325328,-1.0,-1.0861445783132533
C1,ny,hi,-1,2020-12-10 17:05:00,2020-12-10 16:05:00,1.21159,1.21588,0.004290000000000127,1.2030099999999997,0,42.90000000000127,3.3333333333332344,-1.0,-1.0333333333333323
C2,ny,hi,-1,2020-12-10 17:10:00,2020-12-10 16:10:00,1.21153,1.21588,0.004350000000000076,1.2028299999999998,0,43.50000000000076,3.287356321839023,-1.0,-1.0328735632183903
C1,ny,hi,-1,2020-12-10 17:10:00,2020-12-10 16:10:00,1.21144,1.2119,0.00045999999999990493,1.2105200000000003,0,4.599999999999049,31.086956521745556,-1.0,-1.3108695652174556
C2,ny,hi,-1,2020-12-10 17:15:00,2020-12-10 16:15:00,1.21136,1.2119,0.0005399999999999849,1.21028,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C1,ny,hi,-1,2020-12-10 17:30:00,2020-12-10 16:30:00,1.21145,1.21198,0.0005300000000001415,1.2103899999999996,0,5.300000000001415,26.981132075464497,-1.0,-1.2698113207546449
C2,ny,hi,-1,2020-12-10 17:35:00,2020-12-10 16:35:00,1.21145,1.21198,0.0005300000000001415,1.2103899999999996,0,5.300000000001415,26.981132075464497,-1.0,-1.2698113207546449
C1,ny,hi,-1,2020-12-10 17:50:00,2020-12-10 16:50:00,1.21166,1.21213,0.00046999999999997044,1.21072,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C2,ny,hi,-1,2020-12-10 17:55:00,2020-12-10 16:55:00,1.21166,1.21213,0.00046999999999997044,1.21072,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C1,ny,hi,-1,2020-12-10 17:55:00,2020-12-10 16:55:00,1.21167,1.21188,0.00021000000000004349,1.21125,0,2.100000000000435,68.09523809522399,-1.0,-1.68095238095224
C2,ny,hi,-1,2020-12-10 19:00:00,2020-12-10 18:00:00,1.21136,1.21188,0.000520000000000076,1.2103199999999998,0,5.20000000000076,27.499999999995982,-1.0,-1.27499999999996
C1,ny,hi,-1,2020-12-10 19:00:00,2020-12-10 18:00:00,1.21149,1.21272,0.0012300000000000644,1.2090299999999998,0,12.300000000000644,11.626016260161993,-1.0,-1.11626016260162
C2,ny,hi,-1,2020-12-10 19:05:00,2020-12-10 18:05:00,1.21134,1.21272,0.0013799999999999368,1.2085800000000002,0,13.799999999999368,10.362318840580185,-1.0,-1.1036231884058019
C1,ny,lo,1,2020-12-11 17:10:00,2020-12-11 16:10:00,1.21119,1.21053,0.0006599999999998829,1.2125099999999998,1,6.599999999998829,21.666666666670512,2.0,1.783333333333295
C2,ny,lo,1,2020-12-11 17:15:00,2020-12-11 16:15:00,1.21135,1.21053,0.0008199999999998209,1.2129899999999996,1,8.199999999998209,17.439024390247713,2.0,1.8256097560975229
C1,ny,lo,1,2020-12-11 17:15:00,2020-12-11 16:15:00,1.21133,1.21096,0.00036999999999998145,1.21207,0,3.6999999999998145,38.648648648650585,-1.0,-1.3864864864865059
C2,ny,lo,1,2020-12-11 17:20:00,2020-12-11 16:20:00,1.2114,1.21096,0.00043999999999999595,1.21228,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C1,ny,lo,1,2020-12-11 17:30:00,2020-12-11 16:30:00,1.21124,1.21101,0.0002300000000001745,1.2117000000000004,0,2.300000000001745,62.173913043431085,-1.0,-1.6217391304343107
C2,ny,lo,1,2020-12-11 17:40:00,2020-12-11 16:40:00,1.2113,1.21101,0.0002900000000001235,1.2118800000000003,0,2.900000000001235,49.31034482756521,-1.0,-1.493103448275652
C1,ny,lo,1,2020-12-11 17:40:00,2020-12-11 16:40:00,1.21126,1.21084,0.00042000000000008697,1.2121000000000002,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C2,ny,lo,1,2020-12-11 17:50:00,2020-12-11 16:50:00,1.21136,1.21084,0.000520000000000076,1.2124000000000001,0,5.20000000000076,27.499999999995982,-1.0,-1.27499999999996
C1,ny,lo,1,2020-12-11 17:45:00,2020-12-11 16:45:00,1.21109,1.21094,0.0001500000000000945,1.2113900000000002,0,1.500000000000945,95.33333333327327,-1.0,-1.9533333333327327
C2,ny,lo,1,2020-12-11 17:50:00,2020-12-11 16:50:00,1.21127,1.21094,0.0003300000000001635,1.2119300000000004,0,3.300000000001635,43.33333333331186,-1.0,-1.4333333333331186
C1,ny,lo,1,2020-12-11 17:55:00,2020-12-11 16:55:00,1.21123,1.21099,0.00024000000000001798,1.21171,0,2.4000000000001798,59.58333333332887,-1.0,-1.5958333333332888
C2,ny,lo,1,2020-12-11 18:20:00,2020-12-11 17:20:00,1.21156,1.21099,0.0005699999999999594,1.2127,0,5.699999999999594,25.0877192982474,-1.0,-1.250877192982474
C1,ny,lo,1,2020-12-11 18:05:00,2020-12-11 17:05:00,1.21111,1.2108,0.00030999999999981043,1.2117299999999995,0,3.0999999999981043,46.12903225809273,-1.0,-1.4612903225809273
C2,ny,lo,1,2020-12-11 18:10:00,2020-12-11 17:10:00,1.21111,1.2108,0.00030999999999981043,1.2117299999999995,1,3.0999999999981043,46.12903225809273,2.0,1.5387096774190727
C1,ny,lo,1,2020-12-11 18:45:00,2020-12-11 17:45:00,1.21123,1.21098,0.0002500000000000835,1.2117300000000002,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C2,ny,lo,1,2020-12-11 18:50:00,2020-12-11 17:50:00,1.21125,1.21098,0.00026999999999999247,1.21179,1,2.6999999999999247,52.96296296296444,2.0,1.4703703703703557
C1,ny,hi,-1,2020-12-14 15:00:00,2020-12-14 14:00:00,1.21688,1.21767,0.0007900000000000684,1.2152999999999998,1,7.900000000000684,18.101265822783244,2.0,1.8189873417721676
C2,ny,hi,-1,2020-12-14 15:05:00,2020-12-14 14:05:00,1.21652,1.21767,0.0011499999999999844,1.21422,1,11.499999999999844,12.434782608695821,2.0,1.8756521739130418
C1,ny,lo,1,2020-12-14 16:10:00,2020-12-14 15:10:00,1.21392,1.21367,0.0002500000000000835,1.2144200000000003,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C2,ny,lo,1,2020-12-14 18:05:00,2020-12-14 17:05:00,1.21517,1.21367,0.0015000000000000568,1.2181700000000002,0,15.000000000000568,9.533333333332973,-1.0,-1.0953333333333297
C1,ny,lo,1,2020-12-14 17:15:00,2020-12-14 16:15:00,1.2139,1.21229,0.0016099999999998893,1.2171199999999998,0,16.099999999998893,8.881987577640363,-1.0,-1.0888198757764036
C2,ny,lo,1,2020-12-14 17:30:00,2020-12-14 16:30:00,1.21398,1.21229,0.0016899999999999693,1.21736,0,16.899999999999693,8.461538461538614,-1.0,-1.084615384615386
C1,ny,lo,1,2020-12-14 17:30:00,2020-12-14 16:30:00,1.21411,1.21354,0.0005699999999999594,1.21525,1,5.699999999999594,25.0877192982474,2.0,1.749122807017526
C2,ny,lo,1,2020-12-14 17:35:00,2020-12-14 16:35:00,1.21423,1.21354,0.0006899999999998574,1.2156099999999996,1,6.899999999998574,20.724637681163703,2.0,1.792753623188363
C1,ny,hi,-1,2020-12-15 19:05:00,2020-12-15 18:05:00,1.21626,1.2168,0.000540000000000207,1.2151799999999995,0,5.40000000000207,26.48148148147133,-1.0,-1.2648148148147134
C2,ny,hi,-1,2020-12-15 19:25:00,2020-12-15 18:25:00,1.21603,1.2168,0.0007700000000001594,1.2144899999999996,0,7.7000000000015945,18.571428571424725,-1.0,-1.1857142857142473
C1,ny,hi,-1,2020-12-15 19:20:00,2020-12-15 18:20:00,1.21645,1.21689,0.00043999999999999595,1.21557,1,4.3999999999999595,32.5000000000003,2.0,1.6749999999999972
