ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2025-12-02 10:55:00,2025-12-02 12:42:00,largo,1.16065,1.15973,1.16157,9.200000000000319,TP,8.00000000000032,0.869565217391309
2025-12-04 09:40:00,2025-12-04 09:58:00,corto,1.16755,1.16799,1.16711,4.3999999999999595,SL,-5.59999999999996,-1.2727272727272754
2025-12-04 10:20:00,2025-12-04 12:00:00,corto,1.16692,1.16807,1.16577,11.499999999999844,SL,-12.699999999999843,-1.104347826086958
2025-12-04 13:55:00,2025-12-04 19:11:00,largo,1.16647,1.16507,1.1678699999999997,13.999999999998458,SL,-15.199999999998457,-1.0857142857142952
2025-12-08 16:40:00,2025-12-08 17:55:00,largo,1.16264,1.16153,1.1637499999999998,11.099999999999444,TP,9.899999999999444,0.8918918918918866
2025-12-10 14:20:00,2025-12-10 15:01:00,corto,1.16381,1.16453,1.16309,7.200000000000539,SL,-8.400000000000539,-1.166666666666654
2025-12-11 16:05:00,2025-12-11 16:30:00,corto,1.17534,1.17601,1.17467,6.699999999999484,TP,5.499999999999484,0.8208955223880459
2025-12-11 16:25:00,2025-12-11 17:09:00,corto,1.17468,1.17604,1.17332,13.600000000000279,SL,-14.800000000000278,-1.0882352941176452
2025-12-15 07:00:00,2025-12-15 08:13:00,corto,1.17329,1.1739,1.17268,6.099999999999994,TP,4.899999999999994,0.80327868852459
2025-12-15 08:30:00,2025-12-15 11:54:00,largo,1.17377,1.17254,1.175,12.300000000000644,TP,11.100000000000644,0.902439024390249
2025-12-18 13:55:00,2025-12-18 15:17:00,corto,1.17468,1.17637,1.17299,16.899999999999693,TP,15.699999999999694,0.9289940828402354
2025-12-22 10:30:00,2025-12-22 10:43:00,corto,1.1736,1.1738899999999999,1.17331,2.8999999999990145,TP,1.6999999999990145,0.5862068965515835
2025-12-25 07:45:00,2025-12-26 00:25:00,largo,1.17752,1.17653,1.1785099999999997,9.899999999998244,TP,8.699999999998244,0.8787878787878574
2025-12-26 08:15:00,2025-12-26 08:23:00,largo,1.17692,1.17652,1.17732,3.9999999999995595,TP,2.7999999999995593,0.6999999999999669
2025-12-29 13:55:00,2025-12-29 14:21:00,corto,1.17695,1.17747,1.1764299999999999,5.20000000000076,SL,-6.40000000000076,-1.230769230769197
2025-12-29 16:35:00,2025-12-29 17:12:00,largo,1.1759,1.17513,1.1766699999999999,7.699999999999374,SL,-8.899999999999373,-1.1558441558441683
2025-12-30 15:35:00,2025-12-30 15:41:00,largo,1.1752,1.17479,1.17561,4.100000000000215,SL,-5.300000000000215,-1.292682926829253
2025-12-31 16:05:00,2025-12-31 16:21:00,largo,1.17452,1.17412,1.17492,3.9999999999995595,SL,-5.19999999999956,-1.3000000000000331
2026-01-02 13:45:00,2026-01-02 14:17:00,largo,1.17206,1.17172,1.1724,3.4000000000000696,SL,-4.60000000000007,-1.352941176470581
2026-01-02 14:20:00,2026-01-02 14:47:00,largo,1.1722,1.17148,1.1729199999999997,7.199999999998319,TP,5.999999999998319,0.8333333333332944
2026-01-02 14:55:00,2026-01-02 15:50:00,largo,1.17285,1.17148,1.1742199999999998,13.699999999998713,TP,12.499999999998714,0.9124087591240794
2026-01-02 16:35:00,2026-01-02 18:05:00,corto,1.17417,1.17552,1.17282,13.499999999999623,TP,12.299999999999624,0.9111111111111087
2026-01-06 15:40:00,2026-01-06 17:56:00,largo,1.16913,1.16828,1.16998,8.500000000000174,TP,7.300000000000174,0.8588235294117675
2026-01-07 16:40:00,2026-01-07 19:09:00,largo,1.16892,1.16812,1.1697199999999999,7.999999999999119,SL,-9.199999999999118,-1.1500000000000163
2026-01-08 08:25:00,2026-01-08 08:38:00,largo,1.16749,1.16709,1.1678899999999999,3.9999999999995595,SL,-5.19999999999956,-1.3000000000000331
2026-01-09 08:45:00,2026-01-09 10:22:00,largo,1.16458,1.16401,1.16515,5.699999999999594,SL,-6.8999999999995945,-1.2105263157894888
2026-01-09 14:15:00,2026-01-09 14:25:00,largo,1.16441,1.1639,1.16492,5.1000000000001044,SL,-6.300000000000105,-1.235294117647054
2026-01-13 14:55:00,2026-01-13 15:08:00,largo,1.16638,1.16562,1.1671399999999998,7.599999999998719,SL,-8.799999999998718,-1.1578947368421317
2026-01-14 16:20:00,2026-01-14 18:02:00,corto,1.16539,1.16625,1.1645299999999998,8.60000000000083,TP,7.400000000000829,0.8604651162790832
2026-01-16 10:45:00,2026-01-16 11:14:00,corto,1.16148,1.16185,1.16111,3.6999999999998145,SL,-4.899999999999815,-1.3243243243243406
