ts,R,equity,ano,plaza,riesgo_pips,motivo,dir
2020-03-23 07:35:00,-1.0677966101694896,8756.5899327538,2020,Londres,17.700000000000493,SL,largo
2020-03-27 10:05:00,-1.0606060606060645,8663.717009224594,2020,Londres,19.799999999998708,SL,largo
2020-04-01 14:05:00,-1.070175438596487,8571.000037722366,2020,NY,17.100000000001003,SL,largo
2020-04-01 14:45:00,-1.098360655737705,8476.85954550476,2020,NY,12.199999999999989,SL,largo
2020-04-07 06:25:00,-1.1445783132530318,8379.835249501994,2020,Londres,8.299999999998864,SL,corto
2020-04-15 15:25:00,0.9178082191780832,8456.746066175505,2020,NY,14.600000000000168,TP,largo
2020-04-17 13:05:00,-1.1199999999999866,8362.03051023434,2020,NY,10.000000000001119,SL,corto
2020-04-20 08:35:00,0.8153846153845635,8430.213220548556,2020,Londres,6.499999999998174,TP,largo
2020-04-20 09:55:00,0.9220779220779158,8507.946355439328,2020,Londres,15.399999999998748,TP,corto
2020-04-20 14:30:00,-1.0991735537190137,8414.429259135739,2020,NY,12.099999999999334,SL,corto
2020-04-22 07:30:00,-1.0999999999999925,8321.870537285247,2020,Londres,12.000000000000899,SL,corto
2020-04-22 15:15:00,-1.0839160839160813,8231.668444048939,2020,NY,14.300000000000423,SL,largo
2020-04-28 06:35:00,0.8208955223881053,8299.241841723971,2020,Londres,6.700000000001705,TP,largo
2020-04-28 07:20:00,0.9130434782608656,8375.017528104929,2020,Londres,13.799999999999368,TP,largo
2020-04-28 07:50:00,0.9540229885057472,8454.917120614436,2020,Londres,26.100000000000012,TP,largo
2020-04-30 07:10:00,0.848101265822798,8526.623379738636,2020,Londres,7.900000000000684,TP,corto
2020-04-30 08:05:00,0.8536585365853735,8599.411628102258,2020,Londres,8.20000000000043,TP,corto
2020-04-30 08:45:00,0.9235668789808953,8678.832945686643,2020,Londres,15.700000000000713,TP,corto
2020-04-30 15:40:00,-1.039344262295082,8588.629993431474,2020,NY,30.49999999999997,SL,corto
2020-05-01 08:35:00,-1.0821917808219168,8495.684545557353,2020,Londres,14.600000000000168,SL,corto
2020-05-04 07:55:00,-1.1008403361344516,8402.160623249116,2020,Londres,11.900000000000244,SL,largo
2020-05-04 08:50:00,-1.0566037735849023,8313.3830770412,2020,Londres,21.200000000001218,SL,largo
2020-05-05 08:05:00,0.9097744360902141,8389.016111050372,2020,Londres,13.299999999998313,TP,largo
2020-05-06 06:30:00,-1.09160305343512,8297.441355028983,2020,Londres,13.099999999999223,SL,largo
2020-05-07 06:40:00,0.8666666666666519,8369.352513439233,2020,Londres,8.999999999999009,TP,largo
2020-05-07 09:40:00,-1.0863309352517985,8278.433648005468,2020,Londres,13.900000000000023,SL,largo
2020-05-08 12:30:00,-1.0552995391705067,8191.07137586753,2020,NY,21.700000000000053,SL,corto
2020-05-11 09:15:00,0.799999999999978,8256.599946874469,2020,Londres,5.999999999999339,TP,largo
2020-05-11 09:40:00,0.9215686274509707,8332.690181678996,2020,Londres,15.299999999998093,TP,largo
2020-05-12 07:05:00,0.8604651162790472,8404.390073939952,2020,Londres,8.599999999998609,TP,corto
2020-05-12 08:20:00,0.8461538461538467,8475.504143796368,2020,Londres,7.800000000000029,TP,corto
2020-05-13 06:20:00,-1.1034482758620645,8381.98133945103,2020,Londres,11.600000000000499,SL,largo
2020-05-13 12:35:00,-1.1739130434782967,8283.584167205297,2020,NY,6.899999999998574,SL,corto
2020-05-13 13:20:00,0.9605263157894728,8363.150173021873,2020,NY,30.399999999999316,TP,corto
2020-05-13 15:35:00,-1.0909090909090917,8271.915807497999,2020,NY,13.199999999999878,SL,largo
2020-05-15 15:25:00,-1.08163265306122,8182.444065090368,2020,NY,14.700000000000824,SL,corto
2020-05-18 08:55:00,-1.1481481481481521,8088.497485083774,2020,Londres,8.099999999999774,SL,largo
2020-05-20 07:45:00,-1.0599999999999998,8002.759411741887,2020,Londres,20.000000000000018,SL,corto
2020-05-21 12:50:00,0.9371727748691052,8077.759094187007,2020,NY,19.099999999998563,TP,corto
2020-05-21 13:45:00,-1.0521739130434788,7992.767020239474,2020,NY,22.999999999999687,SL,largo
2020-05-26 15:45:00,-1.0718562874251472,7907.096044393794,2020,NY,16.700000000000603,SL,corto
2020-05-28 09:40:00,0.8064516129032461,7970.862947977616,2020,Londres,6.200000000000649,TP,corto
2020-05-28 12:15:00,-1.142857142857151,7879.7673714293,2020,NY,8.399999999999519,SL,corto
2020-06-01 06:30:00,0.8666666666666849,7948.058688648355,2020,Londres,9.00000000000123,TP,corto
2020-06-01 12:25:00,0.8518518518518478,8015.764373773877,2020,NY,8.099999999999774,TP,corto
2020-06-01 12:45:00,-1.0764331210191156,7929.480031151725,2020,NY,15.699999999998493,SL,corto
2020-06-03 12:35:00,-1.0685714285714318,7844.74787310456,2020,NY,17.499999999999183,SL,corto
2020-06-04 15:10:00,-1.0431654676258992,7762.914172270017,2020,NY,27.800000000000047,SL,corto
2020-06-08 08:40:00,0.9294117647058838,7835.063609871116,2020,Londres,17.000000000000348,TP,corto
2020-06-09 15:25:00,0.8536585365853735,7901.948299223674,2020,NY,8.20000000000043,TP,corto
2020-06-10 15:50:00,0.9298245614035038,7975.422555339263,2020,NY,17.099999999998783,TP,largo
2020-06-12 15:05:00,-1.0693641618497194,7890.136244776387,2020,NY,17.299999999997873,SL,largo
2020-06-15 08:35:00,-1.0662983425414412,7806.003852774075,2020,Londres,18.099999999998673,SL,corto
2020-06-16 15:00:00,0.8965517241379355,7875.988714902395,2020,NY,11.600000000000499,TP,largo
2020-06-16 15:20:00,0.9609120521172655,7951.6700396872875,2020,NY,30.700000000001282,TP,largo
2020-06-17 12:30:00,0.8588235294117307,8019.960852969305,2020,NY,8.499999999997954,TP,largo
2020-06-17 13:45:00,-1.1165048543689473,7930.417600727414,2020,NY,10.299999999998644,SL,largo
2020-06-26 12:20:00,-1.0975609756097509,7843.376431938943,2020,NY,12.300000000000644,SL,largo
2020-06-30 08:15:00,-1.19672131147541,7749.513074638689,2020,Londres,6.099999999999994,SL,largo
2020-07-01 14:15:00,-1.1578947368421317,7659.781870616554,2020,NY,7.599999999998719,SL,corto
2020-07-01 15:50:00,0.903999999999998,7729.026298726928,2020,NY,12.499999999999734,TP,corto
2020-07-02 06:45:00,0.7818181818182018,7789.453231607885,2020,Londres,5.5000000000005045,TP,corto
2020-07-02 15:15:00,-1.077922077922073,7705.488995474969,2020,NY,15.400000000000968,SL,largo
2020-07-03 14:50:00,0.8153846153846266,7768.318367284226,2020,NY,6.500000000000394,TP,corto
2020-07-08 09:45:00,0.8095238095237818,7831.204754067,2020,Londres,6.299999999999084,TP,largo
2020-07-13 08:50:00,0.8461538461538467,7897.468794293722,2020,Londres,7.800000000000029,TP,largo
2020-07-13 15:25:00,-1.1200000000000132,7809.017143797631,2020,NY,9.999999999998899,SL,corto
2020-07-15 07:10:00,-1.0789473684210544,7724.761958825077,2020,Londres,15.199999999999658,SL,corto
2020-07-21 06:20:00,-1.1263157894736833,7637.756745183574,2020,Londres,9.500000000000064,SL,corto
2020-07-21 07:40:00,-1.0478087649402388,7557.727660562726,2020,Londres,25.100000000000122,SL,corto
2020-07-23 07:05:00,0.9055118110236133,7626.16377717412,2020,Londres,12.699999999998823,TP,corto
2020-07-27 15:40:00,0.9518072289156604,7698.75015529421,2020,NY,24.899999999998812,TP,corto
2020-07-30 06:55:00,-1.1481481481481521,7610.357097955647,2020,Londres,8.099999999999774,SL,largo
2020-07-30 07:50:00,-1.0697674418604675,7528.9439755124,2020,Londres,17.199999999999438,SL,largo
2020-07-31 12:20:00,0.8441558441558314,7592.499996084906,2020,NY,7.699999999999374,TP,corto
2020-08-03 08:15:00,0.9069767441860476,7661.362205351723,2020,Londres,12.900000000000134,TP,largo
2020-08-05 15:45:00,0.8899082568807376,7729.541300206688,2020,NY,10.900000000000354,TP,corto
2020-08-06 06:20:00,0.9495798319327742,7802.939465494365,2020,Londres,23.800000000000487,TP,corto
2020-08-10 08:45:00,0.8991596638655484,7873.100349763938,2020,Londres,11.900000000000244,TP,largo
2020-08-11 08:30:00,0.8208955223880459,7937.730278008267,2020,Londres,6.699999999999484,TP,corto
2020-08-12 12:50:00,-1.0923076923076867,7851.025839586947,2020,NY,13.000000000000789,SL,corto
2020-08-14 07:55:00,0.8965517241379355,7921.414347114279,2020,Londres,11.600000000000499,TP,largo
2020-08-17 08:35:00,0.8260869565217032,7986.852117807829,2020,Londres,6.899999999998574,TP,largo
2020-08-19 06:50:00,0.8991596638655295,8058.666670463747,2020,Londres,11.899999999998023,TP,corto
2020-08-19 08:25:00,-1.1081081081081134,7969.367931682933,2020,Londres,11.099999999999444,SL,corto
2020-08-25 06:05:00,0.8333333333333458,8035.779331113626,2020,Londres,7.200000000000539,TP,corto
2020-08-25 06:50:00,-1.0851063829787153,7948.582576669627,2020,Londres,14.100000000001334,SL,corto
2020-08-25 07:25:00,-1.2142857142857548,7852.064073952921,2020,Londres,5.599999999998939,SL,corto
2020-08-25 12:35:00,-1.0863309352517985,7766.764672861777,2020,NY,13.900000000000023,SL,corto
2020-08-26 07:25:00,-1.0693641618497105,7683.70967491499,2020,Londres,17.300000000000093,SL,largo
2020-08-26 13:10:00,0.8636363636363623,7750.0689857438,2020,NY,8.799999999999919,TP,largo
2020-08-27 06:55:00,0.8775510204081609,7818.079795210531,2020,Londres,9.799999999999809,TP,corto
2020-08-27 07:55:00,0.8260869565217591,7882.663932649229,2020,Londres,6.900000000000794,TP,corto
2020-08-27 09:40:00,0.9083969465648801,7954.269811121386,2020,Londres,13.099999999999223,TP,corto
2020-08-31 06:30:00,0.8571428571428867,8022.449266645286,2020,Londres,8.40000000000174,TP,largo
2020-08-31 07:25:00,-1.1764705882352904,7928.067510567106,2020,Londres,6.800000000000139,SL,largo
2020-09-02 06:55:00,-1.0888888888888912,7841.73966434093,2020,Londres,13.499999999999623,SL,largo
2020-09-04 15:10:00,0.9008264462809863,7912.380129085818,2020,NY,12.099999999999334,TP,largo
2020-09-04 15:55:00,-0.14463840399000677,7900.935788749486,2020,NY,40.09999999999847,tiempo,largo
2020-09-08 08:05:00,-1.142857142857151,7810.639379735206,2020,Londres,8.399999999999519,SL,largo
2020-09-09 07:55:00,0.9055118110236133,7881.365641835169,2020,Londres,12.699999999998823,TP,largo
2020-09-09 14:45:00,0.8956521739130421,7951.955264540303,2020,NY,11.499999999999844,TP,corto
2020-09-10 06:35:00,0.8500000000000251,8019.546884288897,2020,Londres,8.00000000000134,TP,corto
2020-09-16 06:15:00,0.7735849056604378,8081.584888488118,2020,Londres,5.300000000001415,TP,largo
2020-09-16 06:50:00,0.9097744360902292,8155.109081834515,2020,Londres,13.300000000000534,TP,largo
2020-09-16 14:00:00,-1.1100917431192625,8064.5798892747,2020,NY,10.900000000000354,SL,largo
2020-09-22 15:10:00,-1.070588235294116,7978.24144575423,2020,NY,17.000000000000348,SL,largo
2020-09-23 08:10:00,-1.1250000000000195,7888.486229489493,2020,Londres,9.599999999998499,SL,largo
2020-09-23 08:50:00,0.9235668789808844,7961.341675558025,2020,Londres,15.699999999998493,TP,largo
2020-09-24 07:30:00,0.8235294117647095,8026.905665827327,2020,Londres,6.800000000000139,TP,largo
2020-09-25 13:55:00,-1.1263157894737128,7936.4973599069535,2020,NY,9.499999999997844,SL,largo
2020-09-25 15:15:00,0.8481012658227552,8003.806894478314,2020,NY,7.899999999998464,TP,largo
2020-09-30 15:50:00,-1.048000000000001,7919.92699822418,2020,NY,24.999999999999467,SL,corto
2020-10-01 06:10:00,-1.1791044776119541,7826.54278436452,2020,Londres,6.699999999999484,SL,corto
2020-10-01 07:25:00,0.9302325581395327,7899.3478335213995,2020,Londres,17.199999999999438,TP,corto
2020-10-01 07:40:00,-1.0360360360360379,7817.507743354286,2020,Londres,33.29999999999833,SL,corto
2020-10-02 08:10:00,0.8153846153846266,7881.250498800097,2020,Londres,6.500000000000394,TP,largo
2020-10-02 08:35:00,-1.1121495327102904,7793.599208205965,2020,Londres,10.699999999999044,SL,largo
2020-10-06 07:35:00,-1.0528634361233482,7711.543251784765,2020,Londres,22.699999999999942,SL,corto
2020-10-06 13:30:00,0.8461538461538467,7776.79477160756,2020,NY,7.800000000000029,TP,corto
2020-10-08 06:05:00,-1.1621621621621703,7686.41580534293,2020,Londres,7.399999999999629,SL,corto
2020-10-08 08:20:00,-1.1121495327102904,7600.931367881639,2020,Londres,10.699999999999044,SL,largo
2020-10-12 08:30:00,-1.2666666666666302,7504.652903888475,2020,Londres,4.500000000000615,SL,largo
2020-10-12 08:55:00,-1.1874999999999427,7415.535150654803,2020,Londres,6.40000000000196,SL,largo
2020-10-14 07:20:00,0.799999999999978,7474.85943186004,2020,Londres,5.999999999999339,TP,largo
2020-10-16 07:30:00,-1.1666666666667054,7387.652738488337,2020,Londres,7.199999999998319,SL,corto
2020-10-20 07:25:00,0.7818181818182018,7445.4107508074285,2020,Londres,5.5000000000005045,TP,largo
2020-10-20 07:55:00,0.9329608938547471,7514.873521499319,2020,Londres,17.899999999999583,TP,largo
2020-10-22 12:50:00,-1.0662983425414412,7434.742549695487,2020,NY,18.099999999998673,SL,largo
2020-11-03 16:20:00,0.8588235294117675,7498.593868063461,2020,NY,8.500000000000174,TP,corto
2020-11-03 16:40:00,0.9310344827586149,7568.408362697155,2020,NY,17.399999999998528,TP,corto
2020-11-06 08:10:00,-1.0909090909090917,7485.843907831369,2020,Londres,13.199999999999878,SL,corto
2020-11-06 08:50:00,0.8867924528301715,7552.227806636663,2020,Londres,10.599999999998388,TP,corto
2020-11-09 07:55:00,-1.142857142857151,7465.916631703672,2020,Londres,8.399999999999519,SL,largo
2020-11-09 08:50:00,-1.0390879478827373,7388.339191784667,2020,Londres,30.69999999999906,SL,corto
2020-11-09 13:40:00,0.945454545454545,7458.192580506994,2020,NY,21.999999999999797,TP,largo
2020-11-11 09:50:00,-1.1212121212121156,7374.570421271007,2020,Londres,9.900000000000464,SL,largo
2020-11-13 08:40:00,-1.1250000000000195,7291.606504031707,2020,Londres,9.599999999998499,SL,corto
2020-11-13 15:50:00,-1.1165048543689473,7210.195363452711,2020,NY,10.299999999998644,SL,corto
2020-11-16 13:10:00,-1.142857142857151,7127.793130727536,2020,NY,8.399999999999519,SL,largo
2020-11-16 15:50:00,-1.199999999999948,7042.259613158809,2020,NY,6.00000000000156,SL,corto
2020-11-17 10:05:00,-1.400000000000044,6943.667978574583,2020,Londres,2.9999999999996696,SL,corto
2020-11-18 13:45:00,0.8518518518518478,7002.817742836513,2020,NY,8.099999999999774,TP,largo
2020-11-18 14:40:00,-1.0693641618497105,6927.932119574967,2020,NY,17.300000000000093,SL,largo
2020-11-23 16:25:00,0.9491525423728796,6993.688763421781,2020,NY,23.599999999999177,TP,largo
2020-11-26 08:45:00,0.9230769230769235,7058.245890468751,2020,Londres,15.600000000000058,TP,corto
2020-11-26 13:10:00,-1.1578947368421317,6976.518832789637,2020,NY,7.599999999998719,SL,largo
2020-11-26 14:50:00,0.8588235294117675,7036.434818059478,2020,NY,8.500000000000174,TP,largo
2020-12-01 16:55:00,-1.0670391061452529,6961.353306872363,2020,NY,17.899999999999583,SL,corto
2020-12-04 13:55:00,0.920000000000003,7025.397757295589,2020,NY,15.000000000000568,TP,largo
2020-12-08 08:40:00,0.2200000000000089,7040.853632361639,2020,Londres,29.999999999998916,tiempo,largo
2020-12-09 15:25:00,-1.0869565217391344,6964.322614618577,2020,NY,13.799999999999368,SL,largo
2020-12-09 16:55:00,-1.1411764705882324,6884.847403604695,2020,NY,8.500000000000174,SL,largo
2020-12-11 07:20:00,0.7599999999999736,6937.172243872089,2020,Londres,4.999999999999449,TP,corto
2020-12-14 15:35:00,-1.117647058823527,6859.639142322931,2020,NY,10.200000000000209,SL,largo
2020-12-14 16:10:00,0.9083969465648801,6921.9518948371615,2020,NY,13.099999999999223,TP,largo
2020-12-16 07:20:00,0.7777777777777716,6975.789298463672,2020,Londres,5.399999999999849,TP,corto
2020-12-16 07:55:00,-1.0648648648648602,6901.50656917733,2020,Londres,18.500000000001293,SL,corto
2020-12-18 16:35:00,0.79661016949148,6956.484672355519,2020,NY,5.899999999998684,TP,largo
2020-12-22 10:00:00,0.8356164383561413,7014.614201809448,2020,Londres,7.299999999998974,TP,largo
2020-12-22 15:05:00,-1.1153846153845985,6936.374274173882,2020,NY,10.40000000000152,SL,largo
2020-12-23 15:35:00,0.9285714285714339,7000.78346386264,2020,NY,16.80000000000126,TP,corto
2020-12-29 07:40:00,-1.1500000000000163,6920.274454028218,2020,Londres,7.999999999999119,SL,corto
2020-12-29 09:50:00,-1.1791044776119541,6838.677188077735,2020,Londres,6.699999999999484,SL,corto
2020-12-29 10:30:00,0.8681318681318633,6898.045924106102,2020,Londres,9.099999999999664,TP,corto
2020-12-29 16:35:00,0.8800000000000135,6958.748728238236,2020,NY,10.000000000001119,TP,corto
2020-12-30 08:45:00,-1.0975609756097509,6882.372217806354,2020,Londres,12.300000000000644,SL,corto
2020-12-31 10:50:00,0.8260869565217591,6939.2265969969285,2020,Londres,6.900000000000794,TP,largo
2020-12-31 16:55:00,-1.118811881188124,6861.589705367161,2020,NY,10.099999999999554,SL,largo
2021-01-04 14:30:00,0.8991596638655484,6923.286352297773,2021,NY,11.900000000000244,TP,corto
2021-01-08 13:25:00,-1.2499999999999813,6836.7452728940525,2021,NY,4.8000000000003595,SL,largo
2021-01-08 13:35:00,0.9428571428571426,6901.206014038482,2021,NY,20.999999999999908,TP,largo
2021-01-08 13:50:00,0.9565217391304364,6967.217549824937,2021,NY,27.600000000000957,TP,corto
2021-01-12 07:35:00,0.8974358974358881,7029.74386116952,2021,Londres,11.699999999998933,TP,corto
2021-01-14 07:10:00,-1.1153846153845985,6951.335179641092,2021,Londres,10.40000000000152,SL,largo
2021-01-14 07:55:00,0.8499999999999834,7010.421528668039,2021,Londres,7.999999999999119,TP,largo
2021-01-18 07:20:00,0.8095238095237818,7067.1725600905875,2021,Londres,6.299999999999084,TP,corto
2021-01-18 07:40:00,0.9130434782608656,7131.6989182479365,2021,Londres,13.799999999999368,TP,corto
2021-01-20 10:40:00,-1.1100917431192625,7052.53051741234,2021,Londres,10.900000000000354,SL,largo
2021-01-21 13:30:00,-1.098360655737705,6975.068296975188,2021,NY,12.199999999999989,SL,corto
2021-01-25 13:20:00,-1.352941176470581,6880.699725898466,2021,NY,3.4000000000000696,SL,largo
2021-01-26 07:45:00,-1.206896551724129,6797.6567981721055,2021,Londres,5.800000000000249,SL,largo
2021-01-27 13:20:00,-1.0930232558139525,6723.356828517666,2021,NY,12.900000000000134,SL,largo
2021-01-27 13:50:00,-1.1121495327102904,6648.583046966862,2021,NY,10.699999999999044,SL,largo
2021-02-01 07:55:00,-1.1558441558441235,6571.735788372052,2021,Londres,7.7000000000015945,SL,largo
2021-02-03 09:30:00,-1.0533333333333312,6502.513504734534,2021,Londres,22.500000000000853,SL,largo
2021-02-03 15:50:00,0.8636363636363623,6558.671575911786,2021,NY,8.799999999999919,TP,largo
