fecha,sesion,nivel,lado,entrada,sl,tp,rgo,R,motivo,mae,mfe,minutos,neto
2026-02-03 09:10:00,Londres,PSH,SHORT,1.18117,1.1819899999999999,1.1795300000000004,8.199999999998209,2.0,TP,2.0853658536588435,3.865853658537573,100,1.8256097560975229
2026-02-04 09:45:00,Londres,PDH,SHORT,1.18247,1.1839899999999999,1.17943,15.199999999999658,2.0,TP,0.5197368421053199,2.263157894736819,426,1.9059210526315769
2026-03-12 09:50:00,Londres,PSH,SHORT,1.15585,1.15626,1.15503,4.100000000000215,-1.0,SL,1.8780487804875539,11.926829268292208,10,-1.3487804878048597
2026-05-01 09:30:00,Londres,PSH,SHORT,1.17373,1.17419,1.1728099999999997,4.60000000000127,-1.0,SL,10.391304347823233,4.78260869565081,17,-1.3108695652173055
2026-05-20 15:30:00,NuevaYork,PDL,LONG,1.15927,1.15872,1.1603700000000001,5.5000000000005045,-1.0,SL,1.8363636363633868,9.50909090909016,28,-1.2599999999999763
2026-05-22 10:40:00,Londres,PSL,LONG,1.16072,1.16012,1.1619199999999998,5.999999999999339,-1.0,SL,3.1833333333338145,1.8500000000001111,27,-1.2383333333333595
2026-05-26 15:20:00,NuevaYork,PDL,LONG,1.16318,1.16265,1.1642400000000004,5.300000000001415,-1.0,SL,2.924528301886318,0.18867924528294772,4,-1.2698113207546449
2026-05-27 14:40:00,NuevaYork,PDH,SHORT,1.16536,1.16634,1.1634,9.799999999999809,2.0,TP,0.1428571428571752,3.214285714285763,130,1.8540816326530585
2026-06-17 09:35:00,Londres,PSL,LONG,1.16074,1.16023,1.1617600000000001,5.1000000000001044,-1.0,SL,25.411764705881993,0.31372549019595036,30,-1.2803921568627392
2026-07-01 09:30:00,Londres,PSL,LONG,1.13968,1.1391,1.14084,5.800000000000249,-1.0,SL,6.0517241379309885,2.586206896551711,115,-1.2465517241379205
2026-07-08 14:35:00,NuevaYork,PDL,LONG,1.1405,1.13954,1.1424200000000002,9.600000000000719,-1.0,SL,1.4583333333332948,2.635416666666387,19,-1.1489583333333222
2026-08-11 14:40:00,NuevaYork,PDL,LONG,1.15405,1.15317,1.15581,8.799999999999919,0.04545454545459133,cierre,0.7045454545455349,0.8863636363636478,492,-0.11704545454541015
2026-08-11 15:10:00,NuevaYork,PSH,SHORT,1.15418,1.15469,1.15316,5.1000000000001044,-1.0,SL,1.2745098039216198,1.4705882352941433,31,-1.2803921568627392
2026-08-28 15:30:00,NuevaYork,PSH,SHORT,1.1643,1.16519,1.1625199999999998,8.900000000000574,-1.0,SL,1.7865168539326963,7.337078651684835,25,-1.1606741573033603
