dia,i,lado,tipo,nivel,entrada,stop,obj,riesgo,hora,ts,R,motivo,neto
2023-02-07,231330,1,B,mínimo,1.0727,1.07127,1.07556,14.300000000000423,10,2023-02-07 09:14:00,-1.0,SL,-1.0839160839160815
2023-02-08,231600,1,B,alto,1.07415,1.0734,1.07565,7.500000000000284,8,2023-02-08 07:44:00,2.0,TP,1.840000000000006
2023-02-09,231896,1,B,alto,1.07488,1.07361,1.0774200000000003,12.700000000001044,9,2023-02-09 08:24:00,2.0,TP,1.9055118110236298
2023-02-10,232172,-1,A,alto,1.07338,1.074,1.0721399999999999,6.200000000000649,8,2023-02-10 07:24:00,-1.0,SL,-1.1935483870967538
2023-02-10,232190,1,B,alto,1.0742,1.07286,1.0768800000000003,13.400000000001189,9,2023-02-10 08:54:00,-1.0,SL,-1.0895522388059622
2023-02-10,232195,-1,B,mínimo,1.07197,1.07441,1.06709,24.399999999999977,10,2023-02-10 09:19:00,2.0,TP,1.9508196721311475
2023-02-13,232456,1,B,alto,1.06808,1.06722,1.0697999999999996,8.599999999998609,8,2023-02-13 07:09:00,-1.0,SL,-1.1395348837209527
2023-02-13,232490,1,B,alto,1.06769,1.06658,1.06991,11.099999999999444,10,2023-02-13 09:59:00,2.0,TP,1.8918918918918866
2023-02-14,232742,1,B,alto,1.07452,1.07387,1.0758199999999996,6.499999999998174,8,2023-02-14 07:04:00,-1.0,SL,-1.1846153846154364
2023-02-14,232764,1,B,alto,1.07437,1.0731,1.0769100000000003,12.700000000001044,9,2023-02-14 08:54:00,-1.0,SL,-1.0944881889763702
2023-02-15,233030,1,A,mínimo,1.07092,1.0705,1.0717600000000003,4.20000000000087,8,2023-02-15 07:04:00,-1.0,SL,-1.2857142857142265
2023-02-16,233332,1,B,alto,1.07138,1.0705,1.07314,8.799999999999919,9,2023-02-16 08:19:00,-1.0,SL,-1.1363636363636376
2023-02-17,233605,-1,B,mínimo,1.06336,1.0635,1.0630800000000005,1.3999999999980695,8,2023-02-17 07:04:00,-1.0,SL,-1.857142857144039
2023-02-20,233881,1,B,alto,1.0692,1.06874,1.0701199999999997,4.599999999999049,8,2023-02-20 07:09:00,2.0,TP,1.7391304347825547
2023-02-21,234093,1,B,alto,1.06791,1.06703,1.06967,8.799999999999919,9,2023-02-21 08:19:00,-1.0,SL,-1.1363636363636376
2023-02-21,234082,-1,B,mínimo,1.06613,1.06678,1.06483,6.500000000000394,8,2023-02-21 07:24:00,-1.0,SL,-1.1846153846153733
2023-02-21,234100,-1,B,mínimo,1.06625,1.06756,1.0636299999999996,13.100000000001444,9,2023-02-21 08:54:00,-1.0,SL,-1.0916030534351044
2023-02-22,234294,1,A,mínimo,1.0655,1.06531,1.0658799999999997,1.8999999999991246,9,2023-02-22 08:04:00,-1.0,SL,-1.6315789473687121
2023-02-23,234508,-1,B,mínimo,1.06057,1.06104,1.05963,4.699999999999704,9,2023-02-23 08:59:00,2.0,TP,1.7446808510638139
2023-02-24,234689,-1,B,mínimo,1.05941,1.06011,1.0580099999999997,7.0000000000014495,8,2023-02-24 07:04:00,2.0,TP,1.828571428571464
2023-02-27,234913,1,B,alto,1.0558,1.05525,1.0569000000000002,5.5000000000005045,9,2023-02-27 08:44:00,-1.0,SL,-1.2181818181817983
2023-02-28,235117,1,B,alto,1.06136,1.06051,1.0630600000000001,8.500000000000174,9,2023-02-28 08:49:00,-1.0,SL,-1.1411764705882324
2023-03-01,235304,1,B,alto,1.06137,1.06094,1.0622299999999998,4.299999999999304,8,2023-03-01 07:24:00,2.0,TP,1.7209302325580944
2023-03-02,235511,1,A,mínimo,1.0637,1.06362,1.0638600000000002,0.8000000000008001,8,2023-03-02 07:39:00,-1.0,SL,-2.4999999999985
2023-03-03,235723,1,B,alto,1.06223,1.06184,1.0630100000000002,3.900000000001125,9,2023-03-03 08:34:00,-1.0,SL,-1.307692307692219
2023-03-06,235915,1,B,alto,1.0654,1.06467,1.0668599999999997,7.299999999998974,8,2023-03-06 07:34:00,-1.0,SL,-1.1643835616438587
2023-03-07,236120,1,B,alto,1.06933,1.0687,1.0705899999999997,6.299999999999084,8,2023-03-07 07:39:00,-1.0,SL,-1.1904761904762182
2023-03-07,236114,1,A,mínimo,1.06774,1.0676,1.0680199999999995,1.3999999999980695,8,2023-03-07 07:09:00,2.0,TP,1.142857142855961
2023-03-07,236127,-1,B,mínimo,1.06718,1.0682,1.06514,10.200000000000209,9,2023-03-07 08:14:00,2.0,TP,1.882352941176473
2023-03-09,236512,-1,A,alto,1.05537,1.05549,1.0551299999999997,1.2000000000012,8,2023-03-09 07:09:00,-1.0,SL,-1.999999999999
2023-03-10,236718,1,B,alto,1.05995,1.05908,1.0616899999999998,8.699999999999264,8,2023-03-10 07:34:00,-1.0,SL,-1.1379310344827702
2023-03-10,236727,-1,B,mínimo,1.05795,1.05884,1.0561699999999998,8.900000000000574,9,2023-03-10 08:19:00,-1.0,SL,-1.1348314606741485
2023-03-10,236748,1,A,mínimo,1.0586,1.05798,1.0598400000000001,6.200000000000649,11,2023-03-10 10:04:00,2.0,TP,1.8064516129032462
2023-03-13,236946,1,A,mínimo,1.06733,1.0666,1.0687899999999997,7.299999999998974,9,2023-03-13 08:34:00,2.0,TP,1.8356164383561413
2023-03-13,236957,-1,B,mínimo,1.06648,1.06769,1.0640600000000002,12.099999999999334,10,2023-03-13 09:29:00,-1.0,SL,-1.0991735537190137
2023-03-15,237345,-1,B,mínimo,1.07214,1.07327,1.0698800000000004,11.299999999998533,9,2023-03-15 08:09:00,2.0,TP,1.8938053097344996
2023-03-16,237530,1,B,alto,1.06292,1.06221,1.06434,7.099999999999884,8,2023-03-16 07:04:00,-1.0,SL,-1.169014084507045
2023-03-17,237736,-1,A,alto,1.06603,1.06692,1.06425,8.900000000000574,8,2023-03-17 07:14:00,2.0,TP,1.8651685393258515
2023-03-20,237965,1,B,alto,1.06872,1.06785,1.0704599999999997,8.699999999999264,10,2023-03-20 09:19:00,2.0,TP,1.8620689655172298
2023-03-20,237941,-1,B,mínimo,1.06369,1.06667,1.05773,29.799999999999827,8,2023-03-20 07:19:00,-1.0,SL,-1.040268456375839
2023-03-21,238142,1,B,alto,1.07251,1.07131,1.0749100000000003,12.000000000000899,8,2023-03-21 07:04:00,2.0,TP,1.9000000000000075
2023-03-22,238347,1,B,alto,1.0774,1.0765,1.0791999999999997,8.999999999999009,8,2023-03-22 07:09:00,2.0,TP,1.866666666666652
2023-03-24,238755,-1,B,mínimo,1.07906,1.08309,1.0709999999999995,40.300000000002,8,2023-03-24 07:09:00,0.7866004962778506,cierre,0.7568238213398868
2023-03-27,238945,1,B,alto,1.07771,1.07624,1.0806499999999997,14.699999999998603,9,2023-03-27 07:09:00,-1.0,SL,-1.0816326530612321
2023-03-27,238935,-1,B,mínimo,1.07559,1.07643,1.0739100000000001,8.399999999999519,8,2023-03-27 06:19:00,-1.0,SL,-1.142857142857151
2023-03-27,238950,-1,B,mínimo,1.0759,1.07638,1.0749400000000005,4.799999999998139,9,2023-03-27 07:34:00,-1.0,SL,-1.2500000000000968
2023-03-27,238971,1,A,mínimo,1.07651,1.07585,1.0778300000000003,6.6000000000010495,11,2023-03-27 09:19:00,-1.0,SL,-1.1818181818181528
2023-03-28,239144,1,B,alto,1.08183,1.08081,1.0838700000000001,10.200000000000209,9,2023-03-28 07:09:00,2.0,TP,1.882352941176473
2023-03-29,239335,-1,B,mínimo,1.08287,1.08376,1.0810899999999999,8.900000000000574,8,2023-03-29 06:04:00,-1.0,SL,-1.1348314606741485
2023-03-30,239549,1,B,alto,1.08463,1.0839,1.0860899999999998,7.299999999998974,8,2023-03-30 06:59:00,-1.0,SL,-1.1643835616438587
2023-03-30,239551,-1,B,mínimo,1.08282,1.08472,1.0790199999999999,19.000000000000128,9,2023-03-30 07:09:00,-1.0,SL,-1.0631578947368416
2023-03-31,239740,-1,B,mínimo,1.08938,1.08976,1.08862,3.8000000000004697,8,2023-03-31 06:04:00,-1.0,SL,-1.3157894736841715
2023-03-31,239781,1,B,mínimo,1.08931,1.08829,1.09135,10.200000000000209,11,2023-03-31 09:29:00,-1.0,SL,-1.117647058823527
2023-04-03,239969,1,B,alto,1.08221,1.08124,1.0841499999999997,9.699999999999154,9,2023-04-03 07:09:00,2.0,TP,1.8762886597938035
2023-04-04,240172,1,B,alto,1.09076,1.09028,1.09172,4.8000000000003595,9,2023-04-04 07:04:00,2.0,TP,1.7500000000000187
2023-04-05,240365,1,A,mínimo,1.09546,1.09526,1.0958600000000005,2.000000000002,8,2023-04-05 06:09:00,-1.0,SL,-1.5999999999994
2023-04-05,240387,-1,B,mínimo,1.09501,1.09598,1.0930700000000002,9.699999999999154,9,2023-04-05 07:59:00,-1.0,SL,-1.1237113402061965
2023-04-06,240593,1,B,alto,1.09135,1.0901,1.09385,12.499999999999734,9,2023-04-06 07:09:00,-1.0,SL,-1.096000000000002
2023-04-10,240910,1,B,alto,1.09166,1.09087,1.0932400000000002,7.900000000000684,9,2023-04-10 07:59:00,-1.0,SL,-1.151898734177202
2023-04-11,241090,1,B,alto,1.0895,1.08893,1.0906399999999998,5.699999999999594,8,2023-04-11 06:04:00,-1.0,SL,-1.2105263157894885
2023-04-12,241294,-1,A,alto,1.09326,1.09355,1.0926799999999997,2.900000000001235,8,2023-04-12 06:04:00,2.0,TP,1.5862068965519003
2023-04-13,241522,1,B,alto,1.10175,1.0996,1.1060500000000002,21.500000000000963,10,2023-04-13 08:04:00,2.0,TP,1.9441860465116303
2023-04-13,241500,1,A,mínimo,1.09847,1.09831,1.0987900000000004,1.6000000000016001,8,2023-04-13 06:14:00,2.0,TP,1.25000000000075
2023-04-14,241699,-1,A,alto,1.10696,1.10746,1.1059599999999996,5.00000000000167,8,2023-04-14 06:04:00,2.0,TP,1.7600000000000802
2023-04-17,241927,1,B,alto,1.09954,1.09863,1.10136,9.099999999999664,9,2023-04-17 07:09:00,-1.0,SL,-1.1318681318681367
2023-04-18,242106,-1,A,alto,1.09408,1.09437,1.0934999999999997,2.900000000001235,8,2023-04-18 06:04:00,-1.0,SL,-1.4137931034480997
2023-04-19,242312,-1,B,mínimo,1.09573,1.09703,1.0931300000000004,12.999999999998568,8,2023-04-19 06:14:00,-1.0,SL,-1.0923076923077024
2023-04-20,242515,1,B,alto,1.0967,1.09599,1.09812,7.099999999999884,8,2023-04-20 06:09:00,-1.0,SL,-1.169014084507045
2023-04-21,242723,-1,B,mínimo,1.09541,1.09636,1.09351,9.500000000000064,8,2023-04-21 06:29:00,-1.0,SL,-1.1263157894736833
2023-04-21,242741,1,B,mínimo,1.09561,1.09438,1.09807,12.300000000000644,9,2023-04-21 07:59:00,2.0,TP,1.902439024390249
2023-04-24,242955,1,B,alto,1.09936,1.09876,1.1005599999999998,5.999999999999339,10,2023-04-24 08:49:00,2.0,TP,1.799999999999978
2023-04-24,242934,1,A,mínimo,1.09752,1.09731,1.0979400000000001,2.100000000000435,9,2023-04-24 07:04:00,-1.0,SL,-1.571428571428453
2023-04-25,243136,-1,B,mínimo,1.10329,1.10552,1.0988300000000002,22.299999999999542,9,2023-04-25 07:04:00,2.0,TP,1.9461883408071738
2023-04-26,243330,1,B,alto,1.09889,1.09849,1.0996899999999998,3.9999999999995595,8,2023-04-26 06:14:00,2.0,TP,1.6999999999999669
2023-04-28,243750,-1,B,mínimo,1.10014,1.10189,1.0966399999999996,17.500000000001403,9,2023-04-28 07:14:00,-1.0,SL,-1.0685714285714232
2023-05-01,243931,-1,B,mínimo,1.09983,1.1003,1.0988900000000001,4.699999999999704,8,2023-05-01 06:19:00,-1.0,SL,-1.2553191489361861
2023-05-02,244138,1,B,alto,1.09914,1.09851,1.1003999999999998,6.299999999999084,8,2023-05-02 06:59:00,2.0,TP,1.8095238095237818
2023-05-02,244151,-1,B,mínimo,1.09726,1.09893,1.0939199999999998,16.700000000000603,10,2023-05-02 08:04:00,-1.0,SL,-1.0718562874251472
2023-05-03,244339,-1,A,alto,1.1028,1.10286,1.10268,0.5999999999994898,8,2023-05-03 06:54:00,2.0,TP,-1.7004175845158898e-12
2023-05-04,244535,1,B,alto,1.10906,1.10819,1.1107999999999998,8.699999999999264,8,2023-05-04 06:14:00,-1.0,SL,-1.1379310344827702
2023-05-04,244553,-1,B,mínimo,1.10616,1.10664,1.1052,4.8000000000003595,9,2023-05-04 07:44:00,2.0,TP,1.7500000000000187
2023-05-05,244745,-1,A,alto,1.10438,1.10448,1.10418,0.9999999999998899,8,2023-05-05 06:54:00,-1.0,SL,-2.200000000000132
2023-05-08,244941,1,B,alto,1.10461,1.10382,1.1061900000000002,7.900000000000684,8,2023-05-08 06:14:00,-1.0,SL,-1.151898734177202
2023-05-09,245159,-1,B,mínimo,1.09826,1.09954,1.0957000000000001,12.799999999999478,9,2023-05-09 07:24:00,2.0,TP,1.9062499999999962
2023-05-10,245359,1,B,alto,1.09775,1.09679,1.0996700000000001,9.600000000000719,9,2023-05-10 07:04:00,-1.0,SL,-1.1249999999999907
2023-05-10,245371,-1,B,mínimo,1.09509,1.09694,1.0913899999999996,18.500000000001293,10,2023-05-10 08:04:00,-1.0,SL,-1.0648648648648604
2023-05-11,245555,-1,B,mínimo,1.09685,1.09746,1.09563,6.099999999999994,8,2023-05-11 06:24:00,2.0,TP,1.80327868852459
2023-05-12,245760,1,B,alto,1.0931,1.09247,1.0943599999999998,6.299999999999084,8,2023-05-12 06:39:00,-1.0,SL,-1.1904761904762182
2023-05-12,245776,-1,B,mínimo,1.09076,1.09223,1.0878199999999998,14.700000000000824,9,2023-05-12 07:59:00,2.0,TP,1.91836734693878
2023-05-15,245969,1,B,alto,1.08682,1.08652,1.0874199999999998,2.9999999999996696,8,2023-05-15 06:09:00,-1.0,SL,-1.400000000000044
2023-05-16,246203,1,B,alto,1.08867,1.08769,1.09063,9.799999999999809,9,2023-05-16 07:39:00,-1.0,SL,-1.122448979591839
2023-05-16,246184,-1,B,mínimo,1.08666,1.08737,1.08524,7.099999999999884,8,2023-05-16 06:04:00,-1.0,SL,-1.169014084507045
2023-05-17,246384,-1,B,mínimo,1.0852,1.08571,1.08418,5.1000000000001044,8,2023-05-17 06:04:00,-1.0,SL,-1.235294117647054
2023-05-18,246587,-1,B,mínimo,1.08263,1.08338,1.08113,7.500000000000284,8,2023-05-18 06:14:00,-1.0,SL,-1.159999999999994
2023-05-19,246791,1,B,alto,1.0781,1.07697,1.0803600000000002,11.300000000000754,8,2023-05-19 06:14:00,2.0,TP,1.8938053097345204
2023-05-22,247007,-1,B,mínimo,1.08027,1.08128,1.0782500000000002,10.099999999999554,9,2023-05-22 07:14:00,-1.0,SL,-1.118811881188124
2023-05-23,247211,-1,B,mínimo,1.07974,1.08077,1.0776799999999997,10.300000000000864,9,2023-05-23 07:14:00,-1.0,SL,-1.1165048543689222
2023-05-24,247400,1,B,alto,1.07853,1.07834,1.0789099999999998,1.8999999999991246,8,2023-05-24 06:04:00,2.0,TP,1.3684210526312879
2023-05-24,247425,1,B,alto,1.07915,1.07785,1.0817500000000002,13.000000000000789,10,2023-05-24 08:09:00,-1.0,SL,-1.0923076923076867
2023-05-25,247604,-1,B,mínimo,1.07305,1.07397,1.07121,9.200000000000319,8,2023-05-25 06:04:00,-1.0,SL,-1.1304347826086911
2023-05-25,247635,1,B,mínimo,1.07318,1.07254,1.07446,6.399999999999739,10,2023-05-25 08:39:00,-1.0,SL,-1.1875000000000075
2023-05-26,247824,1,B,alto,1.07411,1.0733,1.0757299999999999,8.099999999999774,9,2023-05-26 07:24:00,-1.0,SL,-1.1481481481481524
2023-05-29,248000,1,B,alto,1.07403,1.07362,1.07485,4.100000000000215,8,2023-05-29 06:04:00,-1.0,SL,-1.292682926829253
2023-05-29,248025,-1,B,mínimo,1.07188,1.07292,1.0697999999999996,10.40000000000152,10,2023-05-29 08:09:00,0.9326923076920901,cierre,0.8173076923074916
2023-05-30,248219,-1,B,mínimo,1.06794,1.06898,1.0658599999999996,10.40000000000152,9,2023-05-30 07:24:00,-1.0,SL,-1.1153846153845985
2023-05-31,248412,-1,B,mínimo,1.06858,1.06961,1.0665200000000004,10.299999999998644,8,2023-05-31 06:29:00,2.0,TP,1.8834951456310527
2023-06-01,248608,-1,B,mínimo,1.06763,1.06791,1.0670700000000004,2.7999999999983594,8,2023-06-01 06:04:00,-1.0,SL,-1.4285714285716797
2023-06-02,248812,1,B,alto,1.07734,1.077,1.07802,3.4000000000000696,8,2023-06-02 06:04:00,-1.0,SL,-1.352941176470581
2023-06-05,249039,-1,B,mínimo,1.06903,1.06944,1.0682099999999999,4.100000000000215,9,2023-06-05 07:04:00,-1.0,SL,-1.292682926829253
2023-06-06,249237,1,B,alto,1.07292,1.07248,1.0738,4.3999999999999595,8,2023-06-06 06:34:00,-1.0,SL,-1.2727272727272751
2023-06-06,249249,-1,B,mínimo,1.07088,1.0726,1.0674400000000002,17.199999999999438,9,2023-06-06 07:34:00,2.0,TP,1.9302325581395325
2023-06-07,249433,-1,B,mínimo,1.06817,1.0688,1.0669100000000002,6.299999999999084,8,2023-06-07 06:04:00,2.0,TP,1.8095238095237818
2023-06-08,249645,1,B,alto,1.07153,1.07098,1.0726300000000002,5.5000000000005045,8,2023-06-08 06:44:00,-1.0,SL,-1.2181818181817983
2023-06-08,249664,1,B,alto,1.07166,1.07144,1.0721000000000003,2.20000000000109,10,2023-06-08 08:19:00,-1.0,SL,-1.5454545454542752
2023-06-09,249842,-1,B,mínimo,1.07746,1.07819,1.0760000000000003,7.299999999998974,8,2023-06-09 06:09:00,-1.0,SL,-1.1643835616438587
2023-06-12,250033,1,B,alto,1.0753,1.07466,1.0765799999999999,6.399999999999739,8,2023-06-12 06:04:00,-1.0,SL,-1.1875000000000075
2023-06-13,250240,1,B,alto,1.07951,1.07913,1.08027,3.8000000000004697,8,2023-06-13 06:24:00,-1.0,SL,-1.3157894736841715
2023-06-14,250458,-1,A,alto,1.07933,1.07948,1.0790299999999997,1.500000000000945,9,2023-06-14 07:34:00,2.0,TP,1.200000000000504
2023-06-15,250683,1,B,alto,1.08432,1.08371,1.08554,6.099999999999994,11,2023-06-15 09:19:00,-1.0,SL,-1.19672131147541
2023-06-15,250654,-1,B,mínimo,1.0807,1.08103,1.0800400000000001,3.2999999999994145,8,2023-06-15 06:54:00,-1.0,SL,-1.3636363636364282
2023-06-16,250852,1,B,alto,1.09542,1.09472,1.0968200000000004,7.0000000000014495,8,2023-06-16 06:24:00,-1.0,SL,-1.171428571428536
2023-06-16,250864,-1,B,mínimo,1.0936,1.09457,1.0916599999999996,9.700000000001374,9,2023-06-16 07:24:00,-1.0,SL,-1.123711340206168
2023-06-19,251044,-1,B,mínimo,1.09326,1.09366,1.0924599999999995,4.00000000000178,8,2023-06-19 06:24:00,-1.0,SL,-1.2999999999998666
2023-06-20,251239,-1,A,alto,1.09251,1.09262,1.0922900000000004,1.0999999999983245,8,2023-06-20 06:04:00,2.0,TP,0.9090909090892476
2023-06-20,251278,-1,B,alto,1.09291,1.09351,1.0917100000000002,5.999999999999339,11,2023-06-20 09:19:00,2.0,TP,1.799999999999978
2023-06-21,251467,1,B,alto,1.09214,1.09093,1.0945600000000004,12.100000000001554,10,2023-06-21 08:09:00,-1.0,SL,-1.0991735537189955
2023-06-21,251442,-1,B,mínimo,1.09089,1.09139,1.0898899999999996,5.00000000000167,8,2023-06-21 06:04:00,-1.0,SL,-1.2399999999999198
2023-06-22,251654,1,B,alto,1.09983,1.09863,1.1022300000000003,12.000000000000899,9,2023-06-22 07:44:00,-1.0,SL,-1.0999999999999925
2023-06-22,251637,1,A,mínimo,1.09851,1.09832,1.0988900000000004,1.900000000001345,8,2023-06-22 06:19:00,-1.0,SL,-1.631578947367974
2023-06-23,251838,-1,B,mínimo,1.09286,1.09332,1.0919399999999997,4.60000000000127,8,2023-06-23 06:04:00,2.0,TP,1.7391304347826808
2023-06-26,252041,-1,A,alto,1.09074,1.09083,1.0905600000000002,0.8999999999992347,8,2023-06-26 06:14:00,2.0,TP,0.666666666665533
2023-06-26,252046,-1,B,mínimo,1.0898,1.09037,1.0886600000000002,5.699999999999594,8,2023-06-26 06:39:00,-1.0,SL,-1.2105263157894885
2023-06-27,252255,1,B,alto,1.0939,1.09274,1.0962200000000002,11.600000000000499,9,2023-06-27 07:04:00,-1.0,SL,-1.1034482758620645
2023-06-28,252455,-1,B,mínimo,1.09406,1.09462,1.0929400000000002,5.599999999998939,8,2023-06-28 06:44:00,-1.0,SL,-1.2142857142857548
2023-06-29,252654,1,B,alto,1.09183,1.09067,1.0941500000000002,11.600000000000499,9,2023-06-29 07:19:00,-1.0,SL,-1.1034482758620645
2023-06-30,252845,1,A,mínimo,1.0864,1.08624,1.08672,1.5999999999993797,8,2023-06-30 06:14:00,-1.0,SL,-1.7500000000002909
2023-07-03,253048,-1,B,mínimo,1.08974,1.09068,1.0878599999999996,9.40000000000163,8,2023-07-03 06:09:00,2.0,TP,1.8723404255319371
2023-07-05,253467,1,B,alto,1.08962,1.08823,1.0924,13.900000000000023,9,2023-07-05 07:09:00,-1.0,SL,-1.0863309352517985
2023-07-05,253486,1,B,alto,1.08923,1.08785,1.0919899999999998,13.799999999999368,10,2023-07-05 08:44:00,-1.0,SL,-1.0869565217391344
2023-07-05,253479,-1,B,mínimo,1.08725,1.08867,1.08441,14.199999999999768,10,2023-07-05 08:09:00,-1.0,SL,-1.0845070422535226
2023-07-06,253657,1,B,alto,1.08604,1.08452,1.0890799999999998,15.199999999999658,8,2023-07-06 06:04:00,2.0,TP,1.9210526315789456
2023-07-06,253679,-1,B,alto,1.08565,1.08633,1.08429,6.800000000000139,9,2023-07-06 07:54:00,-1.0,SL,-1.1764705882352904
2023-07-07,253862,1,B,alto,1.08975,1.0887,1.09185,10.499999999999954,8,2023-07-07 06:09:00,-1.0,SL,-1.1142857142857148
2023-07-07,253871,-1,B,mínimo,1.08832,1.08935,1.0862599999999998,10.300000000000864,8,2023-07-07 06:54:00,-1.0,SL,-1.1165048543689222
2023-07-10,254104,1,B,alto,1.0971,1.09659,1.09812,5.1000000000001044,11,2023-07-10 09:24:00,-1.0,SL,-1.235294117647054
2023-07-10,254064,1,A,mínimo,1.095,1.0946,1.0957999999999999,3.9999999999995595,8,2023-07-10 06:04:00,-1.0,SL,-1.3000000000000331
2023-07-11,254272,1,B,alto,1.10242,1.10149,1.1042799999999997,9.299999999998754,8,2023-07-11 06:24:00,-1.0,SL,-1.1290322580645333
2023-07-11,254304,-1,B,mínimo,1.09992,1.10062,1.0985200000000002,6.999999999999229,11,2023-07-11 09:04:00,-1.0,SL,-1.1714285714285904
2023-07-13,254687,1,B,alto,1.11483,1.11434,1.1158099999999997,4.899999999998794,8,2023-07-13 06:59:00,-1.0,SL,-1.2448979591837337
2023-07-14,254918,1,B,alto,1.12428,1.12333,1.12618,9.500000000000064,11,2023-07-14 09:14:00,-1.0,SL,-1.1263157894736833
2023-07-14,254889,-1,B,mínimo,1.12108,1.12179,1.11966,7.099999999999884,8,2023-07-14 06:49:00,-1.0,SL,-1.169014084507045
2023-07-17,255081,1,B,alto,1.12396,1.12279,1.1263000000000003,11.700000000001154,8,2023-07-17 06:49:00,-1.0,SL,-1.1025641025640924
2023-07-18,255289,1,B,alto,1.12663,1.12532,1.1292499999999999,13.099999999999223,9,2023-07-18 07:09:00,-1.0,SL,-1.09160305343512
2023-07-18,255310,-1,B,mínimo,1.12316,1.1241,1.1212799999999996,9.40000000000163,10,2023-07-18 08:54:00,-1.0,SL,-1.1276595744680629
2023-07-19,255480,-1,A,alto,1.12221,1.12356,1.11951,13.499999999999623,8,2023-07-19 06:04:00,-1.0,SL,-1.0888888888888915
2023-07-19,255518,1,B,alto,1.12352,1.12255,1.1254600000000003,9.700000000001374,11,2023-07-19 09:14:00,-1.0,SL,-1.123711340206168
2023-07-19,255483,-1,B,mínimo,1.12153,1.12266,1.1192699999999998,11.300000000000754,8,2023-07-19 06:19:00,-1.0,SL,-1.1061946902654796
2023-07-20,255703,-1,B,mínimo,1.11986,1.12189,1.1158000000000001,20.299999999999763,9,2023-07-20 07:39:00,2.0,TP,1.9408866995073886
2023-07-21,255893,1,B,alto,1.11444,1.11391,1.1155000000000004,5.300000000001415,8,2023-07-21 06:29:00,-1.0,SL,-1.2264150943395622
2023-07-21,255906,-1,B,mínimo,1.11306,1.11389,1.1113999999999997,8.300000000001084,9,2023-07-21 07:34:00,2.0,TP,1.8554216867470068
2023-07-24,256097,1,B,alto,1.11339,1.11269,1.1147900000000004,7.0000000000014495,8,2023-07-24 06:49:00,-1.0,SL,-1.171428571428536
2023-07-24,256106,-1,B,mínimo,1.10815,1.11284,1.0987699999999998,46.90000000000083,9,2023-07-24 07:34:00,0.23240938166311645,cierre,0.20682302771855401
2023-07-25,256295,1,B,alto,1.10821,1.10762,1.1093899999999997,5.899999999998684,8,2023-07-25 06:19:00,-1.0,SL,-1.20338983050852
2023-07-25,256316,-1,B,mínimo,1.10622,1.10774,1.10318,15.199999999999658,10,2023-07-25 08:04:00,2.0,TP,1.9210526315789456
2023-07-26,256498,1,B,alto,1.10637,1.10571,1.1076900000000003,6.6000000000010495,8,2023-07-26 06:14:00,-1.0,SL,-1.1818181818181528
2023-07-27,256718,1,B,alto,1.11203,1.11126,1.1135700000000004,7.7000000000015945,9,2023-07-27 07:34:00,2.0,TP,1.8441558441558765
2023-07-28,256926,1,A,mínimo,1.09515,1.095,1.0954500000000003,1.500000000000945,9,2023-07-28 07:59:00,2.0,TP,1.200000000000504
2023-07-31,257148,1,B,alto,1.1028,1.10229,1.10382,5.1000000000001044,9,2023-07-31 07:34:00,-1.0,SL,-1.235294117647054
2023-07-31,257164,1,B,alto,1.10283,1.10147,1.10555,13.600000000000279,10,2023-07-31 08:54:00,-1.0,SL,-1.0882352941176452
2023-08-01,257431,-1,B,mínimo,1.09726,1.09947,1.0928399999999998,22.100000000000453,9,2023-08-01 07:09:00,-0.4524886877828468,cierre,-0.5067873303167824
2023-08-02,257731,-1,B,mínimo,1.09781,1.09927,1.09489,14.600000000000168,10,2023-08-02 08:09:00,2.0,TP,1.9178082191780832
2023-08-03,258006,-1,B,mínimo,1.0918,1.0925,1.0904000000000003,6.999999999999229,9,2023-08-03 07:04:00,-1.0,SL,-1.1714285714285904
2023-08-04,258292,-1,B,mínimo,1.09468,1.09502,1.094,3.4000000000000696,8,2023-08-04 06:54:00,-1.0,SL,-1.352941176470581
2023-08-07,258569,-1,B,mínimo,1.09813,1.09848,1.0974300000000003,3.4999999999985043,8,2023-08-07 06:04:00,-1.0,SL,-1.3428571428572893
2023-08-08,258863,1,B,alto,1.10065,1.0998,1.1023499999999995,8.499999999997954,8,2023-08-08 06:34:00,-1.0,SL,-1.1411764705882692
2023-08-08,258875,-1,B,mínimo,1.0978,1.09876,1.0958800000000004,9.599999999998499,9,2023-08-08 07:34:00,2.0,TP,1.8749999999999805
2023-08-09,259146,-1,A,alto,1.09754,1.09772,1.0971799999999998,1.80000000000069,8,2023-08-09 06:09:00,2.0,TP,1.3333333333335888
2023-08-10,259433,1,B,alto,1.09888,1.09829,1.1000600000000003,5.9000000000009045,8,2023-08-10 06:09:00,2.0,TP,1.7966101694915566
2023-08-11,259723,1,B,alto,1.09966,1.0992,1.1005800000000003,4.60000000000127,8,2023-08-11 06:19:00,-1.0,SL,-1.2608695652173192
2023-08-14,260029,1,B,alto,1.09529,1.09445,1.0969700000000004,8.40000000000174,9,2023-08-14 07:54:00,-1.0,SL,-1.1428571428571133
2023-08-14,260007,-1,B,mínimo,1.09296,1.09385,1.0911799999999998,8.900000000000574,8,2023-08-14 06:04:00,-1.0,SL,-1.1348314606741485
