ts,dir,riesgo_u,motivo,bruto,R
2021-04-06 12:30:00,corto,7.018000000000029,SL,-1.0,-1.0854944428612137
2021-04-12 08:45:00,largo,7.0659999999998035,SL,-1.0,-1.0849136711010496
2021-04-14 13:30:00,largo,8.812999999999192,SL,-1.0,-1.0680812436173897
2021-04-16 13:45:00,corto,14.053999999999178,SL,-1.0,-1.042692471894125
2021-04-22 10:30:00,largo,3.9909999999999854,SL,-1.0,-1.1503382610874473
2021-04-22 14:30:00,largo,13.199999999999818,SL,-1.0,-1.045454545454546
2021-04-27 08:00:00,corto,9.306000000000495,SL,-1.0,-1.0644745325596354
2021-04-29 13:30:00,corto,6.997000000000298,TP,3.0,2.9142489638416498
2021-05-04 07:30:00,corto,10.554000000000087,TP,3.0,2.9431495167708928
2021-05-11 07:00:00,corto,14.544999999999163,TP,3.0,2.958748710897213
2021-05-21 08:45:00,largo,6.5,TP,3.0,2.9076923076923076
2021-06-08 10:45:00,largo,15.84900000000016,SL,-1.0,-1.037857278061707
2021-06-08 15:30:00,largo,16.5,SL,-1.0,-1.0363636363636364
2021-06-22 14:15:00,largo,12.99200000000019,TP,3.0,2.953817733990148
2021-06-25 13:30:00,corto,3.556999999999789,SL,-1.0,-1.168681473151542
2021-06-28 07:30:00,corto,3.3029999999998836,SL,-1.0,-1.1816530426884715
2021-06-28 13:30:00,corto,9.96599999999944,SL,-1.0,-1.0602046959662887
2021-06-29 11:15:00,corto,5.700000000000728,SL,-1.0,-1.1052631578947234
2021-07-02 13:30:00,corto,5.087999999999738,SL,-1.0,-1.1179245283018928
2021-07-05 06:45:00,largo,3.912000000000262,SL,-1.0,-1.153374233128824
2021-07-13 13:30:00,largo,17.5,SL,-1.0,-1.0342857142857145
2021-07-14 13:45:00,corto,9.851000000000568,TP,3.0,2.939092477921027
2021-07-19 07:00:00,corto,7.199999999999818,TP,3.0,2.9166666666666643
2021-07-22 13:30:00,largo,9.809000000000196,SL,-1.0,-1.0611683148129256
2021-07-30 11:45:00,corto,8.065999999999804,SL,-1.0,-1.0743863129184248
2021-08-02 11:45:00,largo,8.894000000000233,SL,-1.0,-1.0674612098043608
2021-08-06 11:45:00,corto,2.356999999999971,SL,-1.0,-1.254560882477729
2021-08-06 13:45:00,corto,10.00799999999981,SL,-1.0,-1.0599520383693057
2021-08-10 14:30:00,corto,14.152000000000044,SL,-1.0,-1.0423968343697003
2021-08-12 14:30:00,largo,8.5,TP,3.0,2.929411764705882
2021-08-30 10:45:00,corto,2.808999999999287,SL,-1.0,-1.2135991456034718
2021-09-16 12:30:00,largo,11.300000000000182,SL,-1.0,-1.0530973451327426
2021-09-23 13:30:00,largo,29.60900000000038,SL,-1.0,-1.0202641088858115
2021-09-28 13:30:00,corto,19.162999999999556,TP,3.0,2.968689662370192
2021-10-05 07:45:00,corto,14.765999999999622,SL,-1.0,-1.040633888663146
2021-10-06 13:45:00,corto,25.50300000000061,SL,-1.0,-1.0235266439242436
2021-10-11 07:00:00,largo,13.0,SL,-1.0,-1.0461538461538462
2021-10-20 07:00:00,largo,7.5090000000000146,TP,3.0,2.9200958849380743
2021-10-22 07:15:00,largo,8.105999999999767,SL,-1.0,-1.074019245003703
2021-11-01 10:30:00,corto,4.911999999999352,TP,3.0,2.8778501628664337
2021-11-04 13:45:00,corto,6.059999999999491,SL,-1.0,-1.0990099009901073
2021-11-05 10:15:00,corto,7.003000000000611,SL,-1.0,-1.0856775667570966
2021-11-05 13:15:00,corto,7.663000000000466,TP,3.0,2.921701683413811
2021-11-19 07:45:00,corto,5.347999999999956,TP,3.0,2.8878085265519813
2021-11-24 11:30:00,largo,14.319000000000415,SL,-1.0,-1.0419023674837615
2021-11-26 14:30:00,corto,21.699999999999818,SL,-1.0,-1.0276497695852538
2021-12-02 07:15:00,corto,18.847999999999956,SL,-1.0,-1.0318336162988118
2021-12-02 15:30:00,corto,42.50600000000031,SL,-1.0,-1.014115654260575
2021-12-08 11:45:00,largo,22.4970000000003,SL,-1.0,-1.0266702226963593
2022-01-05 12:30:00,corto,9.563000000000102,TP,3.0,2.9372581825786894
2022-01-14 07:30:00,corto,9.912000000000262,TP,3.0,2.9394673123486696
2022-01-21 08:00:00,corto,15.5,SL,-1.0,-1.038709677419355
2022-01-28 14:30:00,corto,45.49399999999969,SL,-1.0,-1.013188552336572
2022-02-10 09:15:00,largo,6.863999999999578,SL,-1.0,-1.0874125874125928
2022-02-11 08:45:00,corto,19.659999999999854,SL,-1.0,-1.0305188199389625
2022-02-24 09:30:00,corto,22.800000000000182,SL,-1.0,-1.026315789473684
2022-03-04 13:45:00,corto,26.312000000000808,TP,3.0,2.977196716327152
2022-03-14 07:30:00,corto,20.747999999999593,SL,-1.0,-1.0289184499710822
2022-03-21 13:45:00,largo,22.791000000000167,SL,-1.0,-1.0263261813873896
2022-03-24 12:45:00,corto,17.894999999999527,SL,-1.0,-1.033528918692373
2022-04-01 12:30:00,corto,11.617999999999483,TP,3.0,2.948355999311411
2022-04-08 14:45:00,largo,38.85400000000027,SL,-1.0,-1.015442425490297
2022-04-14 09:45:00,largo,7.300000000000182,SL,-1.0,-1.0821917808219157
2022-04-14 13:15:00,largo,16.51800000000003,SL,-1.0,-1.036324010170723
2022-04-21 06:45:00,largo,7.701000000000022,TP,3.0,2.922088040514219
2022-04-22 07:15:00,corto,18.011999999999716,TP,3.0,2.9666888740839434
2022-04-27 06:30:00,corto,6.206000000000131,SL,-1.0,-1.0966806316467914
2022-05-02 07:45:00,corto,25.454999999999927,SL,-1.0,-1.0235710076605775
2022-05-04 07:45:00,largo,11.720999999999549,SL,-1.0,-1.0511901714870764
2022-05-06 12:45:00,corto,39.69999999999982,SL,-1.0,-1.0151133501259446
2022-05-06 15:30:00,corto,41.41500000000087,TP,3.0,2.9855124954726553
2022-05-12 15:45:00,corto,72.00300000000016,SL,-1.0,-1.008332986125578
2022-05-24 11:45:00,corto,10.465999999999894,TP,3.0,2.942671507739346
2022-06-03 09:45:00,largo,7.497000000000298,SL,-1.0,-1.0800320128051188
2022-06-29 12:30:00,corto,16.059999999999945,TP,3.0,2.962640099626401
2022-07-01 14:15:00,corto,51.20199999999977,SL,-1.0,-1.011718292254209
2022-07-06 06:45:00,largo,20.003000000000156,TP,3.0,2.9700044993251016
2022-07-08 09:30:00,largo,12.711999999999989,SL,-1.0,-1.0471994965387037
2022-07-12 10:30:00,corto,7.052999999999884,SL,-1.0,-1.0850701829008946
2022-07-25 07:15:00,corto,7.117999999999938,SL,-1.0,-1.0842933408260753
2022-07-26 09:15:00,corto,7.004999999999654,TP,3.0,2.914346895074942
2022-07-28 09:30:00,largo,7.688000000000102,TP,3.0,2.921956295525495
2022-07-28 14:30:00,largo,18.493999999999687,TP,3.0,2.9675570455282787
2022-07-29 13:30:00,largo,18.5,TP,3.0000000000000244,2.967567567567592
2022-08-04 07:00:00,largo,6.997000000000298,SL,-1.0,-1.0857510361583498
2022-08-15 09:45:00,largo,5.70299999999952,SL,-1.0,-1.1052077853761266
2022-08-15 13:15:00,largo,10.506000000000313,TP,3.0,2.942889777270133
2022-08-16 07:45:00,largo,9.003000000000611,SL,-1.0,-1.066644451849379
2022-08-23 08:45:00,corto,9.31500000000051,SL,-1.0,-1.0644122383252783
2022-08-23 14:45:00,corto,26.36200000000008,SL,-1.0,-1.0227600333813822
2022-08-26 11:30:00,largo,9.014999999999418,TP,3.0,2.9334442595673833
2022-08-29 07:15:00,corto,15.5,SL,-1.0,-1.038709677419355
2022-08-29 14:30:00,corto,21.36299999999983,SL,-1.0,-1.028085942985536
2022-09-01 07:15:00,corto,14.761999999999716,SL,-1.0,-1.040644899065168
2022-09-05 07:30:00,corto,16.5,SL,-1.0,-1.0363636363636364
2022-09-06 12:15:00,corto,16.149000000000342,TP,3.0,2.9628459966561405
2022-09-08 08:45:00,largo,11.503000000000156,SL,-1.0,-1.0521603060071278
2022-09-08 13:45:00,largo,33.85100000000011,TP,3.0,2.9822752651324924
2022-09-14 07:15:00,corto,18.05899999999974,SL,-1.0,-1.0332244310316192
2022-09-14 15:15:00,corto,17.519999999999982,TP,3.0,2.9657534246575343
2022-09-22 06:30:00,corto,13.847999999999956,SL,-1.0,-1.0433275563258233
2022-10-03 06:30:00,corto,18.179999999999836,SL,-1.0,-1.0330033003300334
2022-10-05 07:30:00,largo,8.704999999999927,SL,-1.0,-1.068925904652499
2022-10-05 13:45:00,largo,10.920000000000073,SL,-1.0,-1.0549450549450545
2022-10-14 12:30:00,largo,32.56100000000015,SL,-1.0,-1.018426952489174
2022-10-27 14:45:00,corto,29.20600000000013,SL,-1.0,-1.020543723892351
2022-10-31 06:45:00,largo,10.394999999999982,SL,-1.0,-1.0577200577200578
2022-11-04 12:30:00,corto,46.05400000000009,SL,-1.0,-1.0130281843053806
2022-11-10 07:15:00,corto,11.73700000000008,SL,-1.0,-1.0511203885149523
2022-11-14 08:00:00,largo,13.896999999999935,SL,-1.0,-1.04317478592502
2022-11-17 08:45:00,corto,15.389000000000124,TP,3.0,2.9610111118331277
2022-11-21 06:45:00,corto,6.851000000000113,SL,-1.0,-1.0875784556998964
2022-11-24 08:30:00,largo,6.014999999999873,SL,-1.0,-1.0997506234413985
2022-11-25 10:15:00,largo,7.316000000000258,SL,-1.0,-1.0820120284308337
2022-11-25 14:45:00,largo,10.86700000000019,SL,-1.0,-1.055213030275144
2022-12-27 09:30:00,largo,8.737999999999829,SL,-1.0,-1.0686655985351352
2022-12-27 13:15:00,largo,7.123000000000047,SL,-1.0,-1.0842341709953665
2022-12-30 09:45:00,largo,9.510000000000218,SL,-1.0,-1.0630914826498408
2023-01-17 09:15:00,corto,7.623999999999796,SL,-1.0,-1.0786988457502644
2023-01-24 09:00:00,largo,5.503000000000156,SL,-1.0,-1.1090314373977799
2023-01-24 15:45:00,largo,30.345000000000255,SL,-1.0,-1.0197726149283242
2023-01-27 08:30:00,largo,6.234000000000378,TP,3.0,2.903753609239659
2023-01-30 15:30:00,corto,28.746000000000095,SL,-1.0,-1.020872469213108
2023-02-03 14:30:00,largo,28.16399999999976,SL,-1.0,-1.0213037920749897
2023-02-08 14:30:00,largo,16.41899999999987,SL,-1.0,-1.0365430294171392
2023-02-10 15:45:00,corto,16.06600000000026,SL,-1.0,-1.0373459479646454
2023-02-14 14:45:00,largo,40.04500000000007,SL,-1.0,-1.0149831439630417
2023-02-16 09:00:00,largo,8.153999999999542,SL,-1.0,-1.0735835172921306
2023-02-17 14:15:00,corto,7.770999999999731,SL,-1.0,-1.0772101402650909
2023-02-22 08:00:00,corto,6.980000000000018,SL,-1.0,-1.0859598853868193
2023-02-23 15:30:00,corto,19.190000000000055,TP,3.0,2.968733715476811
2023-03-06 10:45:00,largo,6.639000000000124,TP,3.0,2.909624943515591
2023-03-08 15:00:00,corto,8.260000000000218,SL,-1.0,-1.0726392251815962
2023-03-16 06:30:00,largo,14.059999999999945,SL,-1.0,-1.042674253200569
2023-03-28 07:45:00,corto,14.70199999999977,SL,-1.0,-1.0408107740443484
2023-04-06 12:45:00,corto,14.056000000000495,SL,-1.0,-1.042686397268069
2023-04-14 07:15:00,largo,6.0700000000006185,SL,-1.0,-1.0988467874793968
2023-04-14 09:15:00,largo,3.2399999999997817,SL,-1.0,-1.1851851851851978
2023-04-21 13:45:00,corto,16.780000000000655,SL,-1.0,-1.0357568533968997
2023-04-28 09:15:00,largo,8.168999999999869,TP,3.0,2.926551597502753
2023-05-01 13:30:00,largo,10.752999999999702,SL,-1.0,-1.0557983818469279
2023-05-02 09:30:00,largo,6.2409999999999854,SL,-1.0,-1.096138439352668
2023-05-09 09:45:00,largo,3.5460000000002765,SL,-1.0,-1.1692047377326433
2023-05-16 13:30:00,largo,11.475999999999658,SL,-1.0,-1.0522830254444073
2023-05-19 07:45:00,largo,5.01299999999992,SL,-1.0,-1.1196888090963513
2023-05-30 07:00:00,corto,6.496999999999389,SL,-1.0,-1.0923503155302534
2023-06-06 08:15:00,corto,7.279999999999745,SL,-1.0,-1.0824175824175852
2023-06-20 07:15:00,largo,9.752999999999702,SL,-1.0,-1.0615195324515552
2023-07-03 13:30:00,largo,8.560999999999694,SL,-1.0,-1.0700852704123374
2023-07-07 12:30:00,corto,15.627999999999702,SL,-1.0,-1.0383926286153067
2023-07-20 13:30:00,largo,14.231999999999971,SL,-1.0,-1.0421585160202362
2023-07-28 07:45:00,corto,7.914999999999964,SL,-1.0,-1.0758054327226787
2023-08-07 13:30:00,corto,14.509000000000015,SL,-1.0,-1.0413536425666827
2023-08-21 06:30:00,largo,6.316000000000713,TP,3.0,2.905003166561125
2023-08-21 13:45:00,largo,17.2529999999997,SL,-1.0,-1.0347765605981576
2023-08-25 11:00:00,corto,3.293999999999869,SL,-1.0,-1.1821493624772386
2023-08-25 14:15:00,corto,37.52300000000014,SL,-1.0,-1.0159901926818218
2023-08-30 12:00:00,largo,9.510000000000218,TP,3.0,2.936908517350159
2023-09-01 13:30:00,corto,15.789999999999964,TP,3.0,2.9620012666244455
2023-09-07 09:45:00,corto,4.9979999999995925,TP,3.0,2.879951980792307
2023-09-11 14:15:00,largo,12.174999999999272,SL,-1.0,-1.0492813141683808
2023-09-14 08:30:00,largo,6.635000000000218,TP,3.0,2.9095704596834993
2023-09-15 09:30:00,largo,4.764999999999418,SL,-1.0,-1.125918153200435
2023-09-20 15:45:00,largo,7.036000000000058,SL,-1.0,-1.0852757248436604
2023-09-21 07:15:00,corto,7.4409999999998035,TP,3.0,2.919365676656361
2023-09-26 12:45:00,corto,14.298999999999978,TP,3.0,2.9580390237079515
2023-09-27 13:15:00,corto,9.38000000000011,TP,3.0,2.936034115138593
2023-09-28 09:45:00,largo,16.332000000000335,TP,3.0,2.963262307127113
2023-10-10 12:30:00,largo,6.104000000000269,TP,3.0,2.9017038007863736
2023-10-11 14:45:00,largo,11.328999999999724,SL,-1.0,-1.0529614264277531
2023-10-25 12:30:00,corto,10.425000000000182,TP,3.0,2.9424460431654684
2023-10-26 10:30:00,corto,6.9399999999996,SL,-1.0,-1.0864553314121086
2023-10-26 13:45:00,corto,19.84099999999944,TP,3.0,2.969759588730406
2023-10-31 13:00:00,largo,16.612999999999374,TP,3.0,2.963883705531811
2023-11-03 07:30:00,largo,4.234999999999673,SL,-1.0,-1.14167650531288
2023-11-06 13:30:00,largo,4.761999999999716,SL,-1.0,-1.1259974800504065
2023-11-14 12:45:00,largo,5.372000000000298,TP,3.0,2.8883097542814657
2023-11-16 13:30:00,largo,11.547999999999774,SL,-1.0,-1.0519570488396268
2023-11-21 06:45:00,largo,4.518999999999323,SL,-1.0,-1.1327727373312877
2023-11-21 09:15:00,largo,3.79700000000048,SL,-1.0,-1.1580194890702986
2023-11-30 08:30:00,corto,9.002999999999702,SL,-1.0,-1.0666444518493856
2023-12-04 08:30:00,largo,7.997000000000298,SL,-1.0,-1.0750281355508287
2023-12-07 08:45:00,corto,7.33600000000024,SL,-1.0,-1.0817884405670637
2023-12-08 08:30:00,largo,6.7590000000000146,SL,-1.0,-1.0887705281846425
2023-12-08 13:30:00,largo,23.24200000000019,TP,3.0,2.9741846656914213
2023-12-22 06:30:00,largo,3.9830000000001746,TP,3.0,2.849359779061016
2023-12-26 11:30:00,largo,3.5059999999994034,SL,-1.0,-1.1711351968055053
2023-12-27 12:45:00,largo,4.983000000000175,SL,-1.0,-1.1204093919325664
2023-12-28 09:15:00,largo,2.9260000000003856,SL,-1.0,-1.205058099794915
2024-01-04 08:45:00,corto,7.512000000000626,SL,-1.0,-1.0798722044728368
2024-01-09 06:30:00,largo,3.6899999999996,SL,-1.0,-1.1626016260162777
2024-01-22 11:45:00,corto,4.7409999999999854,SL,-1.0,-1.1265555789917743
2024-01-22 15:30:00,corto,12.443000000000211,SL,-1.0,-1.0482198826649514
2024-01-24 10:15:00,corto,4.618000000000393,SL,-1.0,-1.1299263750541249
2024-01-25 07:45:00,corto,5.295000000000073,SL,-1.0,-1.1133144475920664
2024-02-01 09:30:00,corto,3.6870000000008076,SL,-1.0,-1.1627339300243744
2024-02-02 09:15:00,corto,6.140000000000327,SL,-1.0,-1.097719869706835
2024-02-02 13:15:00,corto,7.34099999999944,TP,3.0,2.9182672660400426
2024-02-05 12:00:00,largo,9.752999999999702,SL,-1.0,-1.0615195324515552
2024-02-08 13:30:00,largo,6.747000000000298,TP,3.0,2.9110715873721693
2024-02-12 06:30:00,largo,2.2590000000000146,TP,3.0,2.7343957503320073
2024-02-15 13:30:00,largo,9.13299999999981,SL,-1.0,-1.0656958283149034
2024-02-23 09:45:00,largo,3.494999999999891,TP,3.0,2.8283261802575055
2024-02-28 06:45:00,largo,2.8200000000006185,SL,-1.0,-1.212765957446762
2024-03-04 10:30:00,largo,3.3820000000005166,SL,-1.0,-1.1774098166764957
2024-03-04 14:15:00,largo,4.88799999999992,TP,3.0,2.877250409165301
2024-03-11 06:30:00,corto,8.981999999999971,SL,-1.0,-1.066800267201069
2024-03-13 13:15:00,largo,8.1850000000004,SL,-1.0,-1.073304825901035
2024-03-21 15:30:00,corto,7.056999999999789,TP,3.0,2.9149780359926285
2024-03-22 11:30:00,largo,6.25,SL,-1.0,-1.0959999999999999
2024-03-22 15:45:00,largo,9.972000000000662,SL,-1.0,-1.0601684717208142
2024-04-01 06:30:00,corto,3.5,SL,-1.0,-1.1714285714285713
2024-04-02 07:15:00,corto,8.384000000000015,SL,-1.0,-1.071564885496183
2024-04-03 12:15:00,corto,13.358000000000175,SL,-1.0,-1.0449169037281023
2024-04-08 07:00:00,largo,7.0,SL,-1.0,-1.0857142857142856
2024-04-09 13:45:00,corto,19.301000000000386,SL,-1.0,-1.0310864722035122
2024-04-11 06:45:00,corto,7.256000000000313,TP,3.0,2.9173098125689116
2024-04-12 06:30:00,largo,5.943000000000211,SL,-1.0,-1.1009591115598145
2024-04-16 09:30:00,corto,8.623999999999796,SL,-1.0,-1.0695732838589997
2024-04-22 15:45:00,largo,20.80699999999979,TP,3.0,2.9711635507281198
2024-05-01 13:30:00,corto,9.037999999999556,SL,-1.0,-1.0663863686656372
2024-05-03 07:45:00,largo,5.5,TP,3.0,2.890909090909091
2024-05-07 08:15:00,largo,5.3530000000000655,TP,3.0,2.8879133196338516
2024-05-10 13:15:00,largo,6.471000000000458,SL,-1.0,-1.0927213722763032
2024-05-15 13:45:00,corto,11.483000000000175,SL,-1.0,-1.0522511538796473
2024-05-16 15:00:00,corto,8.772000000000844,TP,3.0,2.931600547195629
2024-05-17 15:45:00,largo,6.514000000000124,SL,-1.0,-1.0921093030396052
2024-05-22 14:30:00,corto,4.813000000000102,SL,-1.0,-1.1246623727404919
2024-05-24 13:45:00,corto,9.572000000000116,SL,-1.0,-1.062682824905975
2024-05-27 13:15:00,largo,2.813000000000102,TP,3.0,2.786704585851412
2024-05-28 07:00:00,corto,6.880000000000109,SL,-1.0,-1.08720930232558
2024-06-03 08:15:00,largo,10.731999999999971,SL,-1.0,-1.0559075661572868
2024-06-06 12:15:00,corto,3.3659999999999854,SL,-1.0,-1.1782531194295909
2024-06-06 13:45:00,corto,11.404999999999745,SL,-1.0,-1.0526085050416496
2024-06-12 06:45:00,corto,6.337999999999738,SL,-1.0,-1.0946670874092812
2024-06-13 06:30:00,largo,6.78899999999976,SL,-1.0,-1.0883782589483018
2024-06-13 15:30:00,largo,14.159999999999854,SL,-1.0,-1.0423728813559325
2024-06-18 08:30:00,largo,4.323999999999614,TP,3.0,2.8612395929694605
2024-06-19 07:15:00,corto,3.8850000000002183,SL,-1.0,-1.1544401544401457
2024-06-19 13:45:00,corto,3.9879999999993743,SL,-1.0,-1.15045135406221
2024-06-25 11:30:00,corto,6.889000000000124,SL,-1.0,-1.0870953694295238
2024-06-25 13:30:00,corto,7.927000000000589,SL,-1.0,-1.0756906774315573
2024-06-28 13:30:00,largo,13.363999999999578,SL,-1.0,-1.0448967375037428
2024-07-01 07:15:00,corto,6.644999999999527,TP,3.0,2.9097065462753884
2024-07-04 13:15:00,corto,2.235000000000582,TP,3.0,2.731543624161144
2024-07-09 09:45:00,corto,2.941000000000713,SL,-1.0,-1.2040122407343947
2024-07-09 14:15:00,corto,9.930999999999585,SL,-1.0,-1.0604168764474902
2024-07-10 14:30:00,corto,7.364999999999782,SL,-1.0,-1.0814663951120187
2024-07-11 12:15:00,largo,5.360000000000582,TP,3.0,2.8880597014925495
2024-07-12 09:15:00,corto,4.0,TP,3.0,2.85
2024-07-18 13:15:00,corto,7.9399999999996,SL,-1.0,-1.0755667506297266
2024-07-19 13:15:00,corto,17.436999999999898,SL,-1.0,-1.0344095888054141
2024-07-22 15:15:00,corto,28.30500000000029,SL,-1.0,-1.0211976682564916
2024-07-23 06:45:00,largo,8.180000000000291,SL,-1.0,-1.073349633251831
2024-08-21 14:45:00,corto,30.13499999999931,SL,-1.0,-1.019910403185665
2024-08-30 13:30:00,largo,15.252999999999702,SL,-1.0,-1.0393365239624999
2024-09-05 14:45:00,corto,34.65299999999934,TP,3.0,2.9826854817764694
2024-09-10 06:30:00,largo,7.747000000000298,SL,-1.0,-1.0774493352265362
2024-09-16 13:45:00,largo,17.629000000000815,SL,-1.0,-1.034034828974983
2024-09-17 14:45:00,corto,14.614000000000487,TP,3.0,2.958943478855893
2024-09-19 13:30:00,corto,19.5,SL,-1.0,-1.0307692307692309
2024-09-20 10:15:00,largo,4.770999999999731,SL,-1.0,-1.1257597987843289
