R,neta,mot,rgo,hniv,aliU,aliM,dob,i
-1.0,-1.0909531894251785,SL,16.491999999999507,23,False,False,True,USDJPY
-1.0,-1.0909531894251785,SL,16.491999999999507,0,False,False,True,USDJPY
2.0,1.908183877088809,TP,16.336999999998625,19,True,False,True,USDJPY
-1.0,-1.0713673993719641,SL,21.018000000000825,23,False,False,True,USDJPY
-1.0,-1.0713673993719641,SL,21.018000000000825,0,False,False,True,USDJPY
-1.0,-1.1163151364764468,SL,12.895999999997798,16,False,False,True,USDJPY
-1.0,-1.1163151364764468,SL,12.895999999997798,1,False,False,False,USDJPY
-1.0,-1.1163151364764468,SL,12.895999999997798,23,False,False,False,USDJPY
-1.0,-1.070638097480579,SL,21.23499999999865,16,False,False,False,USDJPY
-1.0,-1.070638097480579,SL,21.23499999999865,1,False,False,True,USDJPY
-1.0,-1.070638097480579,SL,21.23499999999865,23,False,False,True,USDJPY
-1.0,-1.0845928265283062,SL,17.73200000000088,0,True,False,True,USDJPY
-1.0,-1.0845928265283062,SL,17.73200000000088,23,True,False,True,USDJPY
2.0,1.9548206379325919,TP,33.20099999999968,0,False,False,True,USDJPY
-1.0,-1.1253551729901279,SL,11.966000000001031,16,False,False,False,USDJPY
-1.0,-1.0930521091811531,SL,16.119999999997958,16,True,False,True,USDJPY
-1.0,-1.0930521091811531,SL,16.119999999997958,1,True,False,True,USDJPY
-1.0,-1.071684587813621,SL,20.924999999999727,3,False,False,True,USDJPY
2.0,1.940629329111423,TP,25.26500000000169,3,False,False,True,USDJPY
-1.0,-1.0807797942807933,SL,18.56899999999939,17,False,False,True,USDJPY
2.0,1.9158485273492245,TP,17.824999999999136,19,False,False,True,USDJPY
2.0,1.9158485273492245,TP,17.824999999999136,23,False,False,True,USDJPY
-1.0,-1.0460829493087551,SL,32.55000000000052,19,False,False,True,USDJPY
-1.0,-1.0460829493087551,SL,32.55000000000052,23,False,False,True,USDJPY
-1.0,-1.0460829493087551,SL,32.55000000000052,17,False,False,False,USDJPY
2.0,1.9134398984361518,TP,17.32900000000086,23,False,False,True,USDJPY
-1.0,-1.0788063465377777,SL,19.033999999999196,6,False,True,True,USDJPY
-1.0,-1.130775937227551,SL,11.469999999999914,0,False,False,False,USDJPY
-1.0,-1.1070510990579534,SL,14.011999999999603,6,False,False,False,USDJPY
-1.0,-1.1347829993710166,SL,11.128999999999678,6,False,False,False,USDJPY
2.0,1.8652170006289834,TP,11.128999999999678,23,False,True,True,USDJPY
-1.0,-1.0960061443932432,SL,15.623999999999683,6,False,False,True,USDJPY
-1.0,-1.0795840407470296,SL,18.847999999999843,6,False,False,True,USDJPY
2.0,1.898346435348332,TP,14.755999999999858,23,True,False,True,USDJPY
-1.0,-1.1507386192342337,SL,9.951000000000931,14,False,False,False,USDJPY
-1.0,-1.1507386192342337,SL,9.951000000000931,18,False,False,False,USDJPY
-1.0,-1.07409968878131,SL,20.242999999999256,18,False,False,True,USDJPY
2.0,1.8655913978494743,TP,11.160000000000991,14,False,True,True,USDJPY
-1.0,-1.1565925461948112,SL,9.578999999999382,7,False,False,False,USDJPY
2.0,1.8907740479137776,TP,13.732999999999151,14,False,True,True,USDJPY
2.0,1.92521314254375,TP,20.056999999999903,18,False,False,True,USDJPY
2.0,1.92521314254375,TP,20.056999999999903,23,False,False,True,USDJPY
2.0,1.92521314254375,TP,20.056999999999903,23,False,False,True,USDJPY
-1.0,-1.1080069124423961,SL,13.888000000000034,18,False,False,True,USDJPY
2.0,1.7868409833735013,TP,7.036999999996851,23,False,False,True,USDJPY
-1.0,-1.2150537634408631,SL,6.974999999999909,18,False,False,False,USDJPY
2.0,1.8117233588552615,TP,7.966999999999302,18,False,True,True,USDJPY
2.0,1.8296228986824299,TP,8.804000000000656,23,True,False,True,USDJPY
-1.0,-1.2199413489736384,SL,6.819999999999027,23,True,False,True,USDJPY
-1.0,-1.1005968747904182,SL,14.91100000000074,23,False,False,True,USDJPY
-1.0,-1.184683575474017,SL,8.122000000000185,1,False,False,False,USDJPY
-1.0,-1.3750937734431987,SL,3.999000000001729,23,False,False,False,USDJPY
2.0,1.8468762760310338,TP,9.79600000000005,18,False,False,True,USDJPY
2.0,1.8468762760310338,TP,9.79600000000005,23,False,False,True,USDJPY
-1.0,-1.2169824967452587,SL,6.913000000000125,18,False,True,False,USDJPY
-1.0,-1.1135847342117258,SL,13.205999999999563,22,False,False,False,USDJPY
-1.0,-1.1812250815512633,SL,8.277000000001067,23,False,False,False,USDJPY
-1.0,-1.136686714051374,SL,10.974000000001638,23,False,False,True,USDJPY
2.0,1.8652170006289834,TP,11.128999999999678,16,False,False,True,USDJPY
2.0,1.8746448270098721,TP,11.966000000001031,16,False,False,False,USDJPY
2.0,1.6306328490520954,TP,4.061000000001513,1,True,False,True,USDJPY
2.0,1.8079877112135487,TP,7.812000000001262,1,False,True,True,USDJPY
2.0,1.825317340165366,TP,8.586999999999989,1,False,True,True,USDJPY
-1.0,-1.166278683072858,SL,9.02099999999848,1,False,False,True,USDJPY
-1.0,-1.070844944032498,SL,21.172999999998865,6,True,False,True,USDJPY
-1.0,-1.070844944032498,SL,21.172999999998865,8,True,False,True,USDJPY
2.0,1.789621318373095,TP,7.130000000000791,1,False,True,False,USDJPY
2.0,1.8636983189459702,TP,11.005000000002951,6,False,False,False,USDJPY
2.0,1.8636983189459702,TP,11.005000000002951,8,False,False,False,USDJPY
-1.0,-1.0672977702005453,SL,22.28900000000067,16,False,False,True,USDJPY
2.0,1.898346435348332,TP,14.755999999999858,16,False,True,True,USDJPY
-1.0,-1.1200672376530798,SL,12.49300000000062,1,False,False,False,USDJPY
-1.0,-1.0559388402013816,SL,26.814999999999145,23,True,False,True,USDJPY
-1.0,-1.2658631690889623,SL,5.64200000000028,23,False,False,True,USDJPY
-1.0,-1.0624349635796038,SL,24.02500000000032,16,False,True,False,USDJPY
2.0,1.8756115764159769,TP,12.05900000000213,16,True,False,True,USDJPY
-1.0,-1.0672977702005453,SL,22.28900000000067,23,False,False,False,USDJPY
-1.0,-1.0672977702005453,SL,22.28900000000067,18,False,False,True,USDJPY
2.0,1.8655913978494743,TP,11.160000000000991,23,False,False,False,USDJPY
-1.0,-1.178550172598547,SL,8.400999999997794,23,False,False,True,USDJPY
-1.0,-1.163469921534449,SL,9.175999999999362,23,False,True,False,USDJPY
-1.0,-1.2007763351626013,SL,7.471000000001027,23,True,False,True,USDJPY
-1.0,-1.1759530791788815,SL,8.525000000000205,18,False,True,False,USDJPY
-1.0,-1.0281483983561346,SL,53.288999999998055,18,True,False,True,USDJPY
-1.0,-1.0281483983561346,SL,53.288999999998055,23,True,False,True,USDJPY
-1.0,-1.0281483983561346,SL,53.288999999998055,18,True,False,True,USDJPY
-1.0,-1.0281483983561346,SL,53.288999999998055,0,True,False,True,USDJPY
-1.0,-1.0281483983561346,SL,53.288999999998055,23,True,False,True,USDJPY
-1.0,-1.049883604921848,SL,30.07000000000062,23,False,False,False,USDJPY
-1.0,-1.049883604921848,SL,30.07000000000062,18,False,False,False,USDJPY
-1.0,-1.049883604921848,SL,30.07000000000062,23,False,False,False,USDJPY
-1.0,-1.0713673993719641,SL,21.018000000000825,18,False,False,True,USDJPY
-1.0,-1.0713673993719641,SL,21.018000000000825,12,False,False,True,USDJPY
-1.0,-1.0971628449280975,SL,15.43800000000033,18,False,True,True,USDJPY
-1.0,-1.112790435371075,SL,13.29900000000066,0,True,False,True,USDJPY
2.0,1.8681550496615842,TP,11.376999999998816,12,False,False,True,USDJPY
2.0,1.8814041745730425,TP,12.64799999999866,16,True,False,True,USDJPY
-1.0,-1.1304234414398608,SL,11.501000000001227,12,True,False,True,USDJPY
-1.0,-1.0925183494726507,SL,16.212999999999056,1,False,False,True,USDJPY
-1.0,-1.136686714051374,SL,10.974000000001638,1,False,False,False,USDJPY
-1.0,-1.0975546305931287,SL,15.376000000000545,12,False,False,True,USDJPY
2.0,1.5899398578456663,TP,3.657999999998651,16,False,False,True,USDJPY
-1.0,-1.5317263381779247,SL,2.82100000000014,0,False,False,False,USDJPY
-1.0,-1.0603330383718153,SL,24.86199999999883,12,False,False,False,USDJPY
-1.0,-1.0603330383718153,SL,24.86199999999883,1,False,False,False,USDJPY
-1.0,-1.0385554555969672,SL,38.904999999999745,1,False,False,True,USDJPY
-1.0,-1.177242112725975,SL,8.46300000000042,1,True,False,True,USDJPY
-1.0,-1.1206660767436167,SL,12.431000000000836,14,False,False,False,USDJPY
-1.0,-1.1206660767436167,SL,12.431000000000836,23,False,False,False,USDJPY
-1.0,-1.0686341798215442,SL,21.85500000000218,10,False,False,True,USDJPY
-1.0,-1.0686341798215442,SL,21.85500000000218,16,False,False,False,USDJPY
-1.0,-1.1054185114906157,SL,14.22900000000027,16,False,True,True,USDJPY
-1.0,-1.0881367882954391,SL,17.018999999999096,23,True,False,True,USDJPY
-1.0,-1.0889468690702182,SL,16.863999999998214,14,False,False,True,USDJPY
2.0,1.8895271763146357,TP,13.578000000001111,16,False,False,True,USDJPY
-1.0,-1.1531237239689662,SL,9.79600000000005,14,False,True,False,USDJPY
-1.0,-1.1531237239689662,SL,9.79600000000005,23,False,True,False,USDJPY
-1.0,-1.1072884629139679,SL,13.98099999999829,1,False,False,True,USDJPY
-1.0,-1.1072884629139679,SL,13.98099999999829,23,False,False,True,USDJPY
-1.0,-1.0494755590738178,SL,30.317999999999756,15,False,False,True,USDJPY
2.0,1.9315599762741225,TP,21.91699999999912,15,False,False,True,USDJPY
-1.0,-1.0743273375947693,SL,20.18099999999947,23,False,False,True,USDJPY
-1.0,-1.0743273375947693,SL,20.18099999999947,23,False,False,True,USDJPY
-1.0,-1.1212709192335852,SL,12.36899999999821,15,False,False,True,USDJPY
-1.0,-1.179211469534004,SL,8.370000000002165,23,False,True,False,USDJPY
-1.0,-1.2141021981158633,SL,7.006000000001222,23,False,True,False,USDJPY
2.0,1.7250733137828946,TP,5.455999999998085,17,True,False,True,USDJPY
-1.0,-1.2688172043010515,SL,5.580000000000496,17,False,False,False,USDJPY
0.43728104099374365,0.40315755948866894,fuera,43.95799999999781,15,False,False,True,USDJPY
-1.0,-1.060257903828385,SL,24.893000000000143,15,False,True,True,USDJPY
-1.0,-1.1461845823993784,SL,10.260999999999854,1,False,False,False,USDJPY
-1.0,-1.1461845823993784,SL,10.260999999999854,0,False,False,False,USDJPY
-1.0,-1.139847100503454,SL,10.725999999999658,0,False,True,True,USDJPY
2.0,1.6543778801844882,TP,4.3400000000019645,1,True,False,True,USDJPY
-1.0,-1.174054304943116,SL,8.618000000001302,0,False,False,True,USDJPY
-1.0,-1.1234364713627347,SL,12.152000000000385,1,False,True,True,USDJPY
-1.0,-1.1300728407908143,SL,11.53200000000254,23,False,False,True,USDJPY
2.0,1.9255583126550906,TP,20.150000000001,23,False,False,True,USDJPY
-1.0,-1.1314866760168287,SL,11.40800000000013,23,False,False,False,USDJPY
-1.0,-1.1314866760168287,SL,11.40800000000013,1,False,False,False,USDJPY
2.0,1.906768599664364,TP,16.088999999999487,23,False,True,True,USDJPY
2.0,1.906768599664364,TP,16.088999999999487,23,False,True,True,USDJPY
2.0,1.906768599664364,TP,16.088999999999487,1,False,True,True,USDJPY
-1.0,-1.030819806862543,SL,48.67000000000132,20,True,False,True,USDJPY
-1.0,-1.0777927600871346,SL,19.281999999998334,15,False,False,True,USDJPY
-1.0,-1.0777927600871346,SL,19.281999999998334,1,False,False,False,USDJPY
2.0,1.921703726902606,TP,19.158000000001607,1,False,False,True,USDJPY
0.6311033011171167,0.5840341408309362,fuera,31.868000000000052,20,False,True,True,USDJPY
-1.0,-1.0945060483871039,SL,15.87199999999882,23,False,False,False,USDJPY
-1.0,-1.2863141820958055,SL,5.23900000000026,20,False,True,False,USDJPY
-1.0,-1.0889468690702182,SL,16.863999999998214,20,True,False,True,USDJPY
-1.0,-1.087183958151708,SL,17.20499999999845,20,False,False,False,USDJPY
-1.0,-1.087183958151708,SL,17.20499999999845,23,False,False,True,USDJPY
-1.0,-1.087183958151708,SL,17.20499999999845,23,False,False,False,USDJPY
-1.0,-1.050561229649104,SL,29.6670000000006,1,False,False,True,USDJPY
-1.0,-1.077049517156357,SL,19.46800000000053,20,True,False,True,USDJPY
-1.0,-1.077049517156357,SL,19.46800000000053,23,True,False,True,USDJPY
-1.0,-1.105648682913094,SL,14.197999999998956,23,False,False,True,USDJPY
-1.0,-1.0564610230737381,SL,26.567000000000007,1,False,False,True,USDJPY
2.0,1.8945814885093843,TP,14.22900000000027,23,True,False,True,USDJPY
-1.0,-1.187546886721666,SL,7.998000000000616,20,False,False,True,USDJPY
2.0,1.8869460355743086,TP,13.267999999999347,23,False,False,False,USDJPY
-1.0,-1.1550868486352281,SL,9.67200000000048,20,False,False,False,USDJPY
-1.0,-1.178550172598547,SL,8.400999999997794,1,False,False,False,USDJPY
-1.0,-1.177242112725975,SL,8.46300000000042,0,False,False,True,USDJPY
2.0,1.9034189685145926,TP,15.531000000001427,0,False,False,True,USDJPY
-1.0,-1.0983477576711187,SL,15.252000000000976,16,False,False,True,USDJPY
2.0,1.9069478908188633,TP,16.1200000000008,2,False,False,True,USDJPY
2.0,1.9286326006280359,TP,21.018000000000825,16,True,False,True,USDJPY
2.0,1.9286326006280359,TP,21.018000000000825,23,True,False,True,USDJPY
-1.0,-1.0879765395894407,SL,17.05000000000041,0,False,False,True,USDJPY
2.0,1.9233168038443795,TP,19.560999999998785,0,True,False,True,USDJPY
2.0,1.9233168038443795,TP,19.560999999998785,19,True,False,True,USDJPY
2.0,1.9233168038443795,TP,19.560999999998785,23,True,False,True,USDJPY
-1.0,-1.1423149905123682,SL,10.539999999997463,0,False,False,False,USDJPY
-1.0,-1.1423149905123682,SL,10.539999999997463,19,False,False,False,USDJPY
2.0,1.8652170006289834,TP,11.128999999999678,0,False,False,True,USDJPY
2.0,1.8652170006289834,TP,11.128999999999678,19,False,False,True,USDJPY
-1.0,-1.1014404544532475,SL,14.78699999999833,23,False,False,True,USDJPY
-1.0,-1.1089799476896214,SL,13.764000000000465,16,False,True,True,USDJPY
2.0,1.9481381599419154,TP,28.923000000000343,16,False,False,True,USDJPY
-1.0,-1.1311303435614837,SL,11.439000000001442,16,False,False,True,USDJPY
2.0,1.8153164245259183,TP,8.121999999997342,14,False,False,False,USDJPY
2.0,1.926013613495119,TP,20.27400000000057,23,False,False,False,USDJPY
-1.0,-1.0864055299539204,SL,17.35999999999933,9,False,False,True,USDJPY
-1.0,-1.184683575474017,SL,8.122000000000185,21,False,False,False,USDJPY
-1.0,-1.0999733404425553,SL,15.003999999998996,23,False,True,True,USDJPY
-1.0,-1.1576126930755557,SL,9.516999999999598,9,False,True,False,USDJPY
2.0,1.893887945670622,TP,14.135999999999171,0,True,False,True,USDJPY
2.0,1.895038835630817,TP,14.291000000000054,9,False,True,True,USDJPY
2.0,1.7355896351137707,TP,5.673000000001593,9,False,False,True,USDJPY
-1.0,-1.1143902997025739,SL,13.113000000001307,17,True,False,True,USDJPY
-1.0,-1.1715854495539164,SL,8.74199999999803,17,False,False,False,USDJPY
-1.0,-1.101653564651668,SL,14.755999999999858,16,False,True,False,USDJPY
-1.0,-1.082854617764032,SL,18.103999999999587,16,True,False,True,USDJPY
2.0,1.8805256869773037,TP,12.555000000000405,18,True,False,True,USDJPY
2.0,1.873991935483884,TP,11.904000000001247,18,False,False,True,USDJPY
2.0,1.873991935483884,TP,11.904000000001247,23,False,False,True,USDJPY
-1.0,-1.063835220018723,SL,23.49800000000073,23,True,False,True,USDJPY
-1.0,-1.065832784726797,SL,22.784999999998945,18,False,False,True,USDJPY
2.0,1.895038835630817,TP,14.291000000000054,18,False,True,False,USDJPY
2.0,1.895038835630817,TP,14.291000000000054,23,False,True,True,USDJPY
-1.0,-1.2067824648469707,SL,7.25400000000036,18,True,False,True,USDJPY
-1.0,-1.2169824967452587,SL,6.913000000000125,1,True,False,True,USDJPY
-1.0,-1.1586462189317852,SL,9.454999999999814,23,False,True,True,USDJPY
-1.0,-1.0795840407470296,SL,18.847999999999843,14,False,False,True,USDJPY
-1.0,-1.0795840407470296,SL,18.847999999999843,16,False,False,True,USDJPY
2.0,1.922456575682386,TP,19.34400000000096,14,True,False,True,USDJPY
2.0,1.922456575682386,TP,19.34400000000096,16,True,False,True,USDJPY
-1.0,-1.0463477938450154,SL,32.36399999999833,14,False,False,True,USDJPY
-1.0,-1.0463477938450154,SL,32.36399999999833,16,False,False,True,USDJPY
2.0,1.815316424525983,TP,8.122000000000185,2,False,True,True,USDJPY
-1.0,-1.0837147003013718,SL,17.918000000000234,2,True,False,True,USDJPY
-1.0,-1.0420026881720452,SL,35.711999999998056,17,True,False,True,USDJPY
-1.0,-1.164024056861657,SL,9.145000000000891,17,False,False,False,USDJPY
-1.0,-1.0504557839146955,SL,29.729000000000383,23,False,True,True,USDJPY
-1.0,-1.0504557839146955,SL,29.729000000000383,23,False,True,True,USDJPY
-1.0,-1.0943218260705518,SL,15.903000000000134,14,True,False,True,USDJPY
2.0,1.916860658463584,TP,18.041999999999803,3,False,False,True,USDJPY
2.0,1.916860658463584,TP,18.041999999999803,21,False,False,True,USDJPY
-1.0,-1.0494250222412582,SL,30.34900000000107,1,False,False,True,USDJPY
-1.0,-1.0494250222412582,SL,30.34900000000107,0,False,False,True,USDJPY
2.0,1.9343458659780242,TP,22.84699999999873,1,True,False,True,USDJPY
2.0,1.9343458659780242,TP,22.84699999999873,0,True,False,True,USDJPY
-1.0,-1.123122383649359,SL,12.182999999998856,16,True,False,True,USDJPY
-1.0,-1.0799786723540443,SL,18.754999999998745,22,False,False,True,USDJPY
2.0,1.8977016981518218,TP,14.663000000001603,17,False,False,True,USDJPY
-1.0,-1.1651436749972275,SL,9.083000000001107,22,False,True,False,USDJPY
2.0,1.8970487302676768,TP,14.570000000000505,3,False,False,True,USDJPY
2.0,1.8970487302676768,TP,14.570000000000505,21,False,False,True,USDJPY
2.0,1.9236796580848678,TP,19.653999999999883,0,False,True,False,USDJPY
2.0,1.8981324278438128,TP,14.725000000001387,3,False,False,True,USDJPY
2.0,1.8981324278438128,TP,14.725000000001387,21,False,False,True,USDJPY
2.0,1.8743192291579358,TP,11.934999999999718,3,False,False,False,USDJPY
2.0,1.8743192291579358,TP,11.934999999999718,21,False,False,False,USDJPY
2.0,1.893887945670622,TP,14.135999999999171,13,False,False,True,USDJPY
-1.0,-1.0743273375947693,SL,20.18099999999947,15,False,False,True,USDJPY
-1.0,-1.047391867555524,SL,31.651000000002227,15,False,False,False,USDJPY
-1.0,-1.0865601015638482,SL,17.32900000000086,15,True,False,True,USDJPY
-1.0,-1.0689274882823236,SL,21.76200000000108,15,False,False,True,USDJPY
-1.0,-1.0689274882823236,SL,21.76200000000108,23,False,False,True,USDJPY
2.0,1.9137484905985886,TP,17.391000000000645,15,False,False,False,USDJPY
-1.0,-1.1680107526882213,SL,8.927999999997382,15,False,True,True,USDJPY
2.0,1.9400407722748525,TP,25.01699999999971,14,False,False,True,USDJPY
-1.0,-1.1114910063921617,SL,13.4539999999987,15,False,False,False,USDJPY
2.0,1.8418722327640449,TP,9.485999999998285,15,False,True,True,USDJPY
-1.0,-1.0753693096171275,SL,19.90199999999902,15,False,False,True,USDJPY
-1.0,-1.0753693096171275,SL,19.90199999999902,23,False,False,True,USDJPY
-1.0,-1.0536442314569785,SL,27.96199999999942,15,False,False,True,USDJPY
-1.0,-1.1355380862022242,SL,11.066999999999894,23,False,False,True,USDJPY
-1.0,-1.0528243414565417,SL,28.396000000000754,5,True,False,True,USDJPY
-1.0,-1.0443918319029273,SL,33.790000000001896,21,False,False,True,USDJPY
2.0,1.858517260894172,TP,10.60200000000009,21,False,True,True,USDJPY
-1.0,-1.156087408949,SL,9.610000000000696,20,True,False,True,USDJPY
-1.0,-1.2160138248847479,SL,6.944000000001438,14,True,False,True,USDJPY
2.0,1.9469439728353164,TP,28.272000000001185,20,False,False,True,USDJPY
2.0,1.9353113679489442,TP,23.188000000001807,20,False,False,True,USDJPY
2.0,1.9353113679489442,TP,23.188000000001807,14,False,False,True,USDJPY
-1.0,-1.3162555344719105,SL,4.742999999999142,14,False,False,False,USDJPY
-1.0,-1.0892750862992433,SL,16.80200000000127,21,True,False,True,USDJPY
-1.0,-1.1168770453482857,SL,12.834000000000856,1,True,False,True,USDJPY
-1.0,-1.1363016810541002,SL,11.004999999997267,5,False,False,False,USDJPY
-1.0,-1.1363016810541002,SL,11.004999999997267,1,False,False,False,USDJPY
-1.0,-1.116036203295436,SL,12.926999999999111,21,False,False,True,USDJPY
-1.0,-1.0769270218985516,SL,19.499000000001843,20,True,False,True,USDJPY
-1.0,-1.134036279152897,SL,11.190999999999462,21,False,False,False,USDJPY
-1.0,-1.1286890871654165,SL,11.655999999999267,7,True,False,True,USDJPY
-1.0,-1.1286890871654165,SL,11.655999999999267,21,True,False,True,USDJPY
-1.0,-1.0603330383718153,SL,24.86199999999883,7,False,False,True,USDJPY
-1.0,-1.324745615934015,SL,4.619000000002416,23,False,True,False,USDJPY
-1.0,-1.1498052531708671,SL,10.013000000000716,23,False,False,True,USDJPY
2.0,1.9121831274515633,TP,17.081000000001723,12,False,False,True,USDJPY
2.0,1.9407746673510518,TP,25.327000000001476,23,False,False,True,USDJPY
-1.0,-1.1293772641021276,SL,11.593999999999482,23,False,True,False,USDJPY
-1.0,-1.0550478916657482,SL,27.24900000000048,12,False,False,True,USDJPY
-1.0,-1.1191800413157582,SL,12.585999999998876,12,False,False,True,USDJPY
-1.0,-1.0906125407756317,SL,16.554000000002134,23,False,True,True,USDJPY
2.0,1.8576850094876702,TP,10.540000000000305,0,True,False,True,USDJPY
2.0,1.8160186434441006,TP,8.152999999998656,12,False,False,True,USDJPY
-1.0,-1.1709791405448664,SL,8.772999999999342,23,False,False,False,USDJPY
-1.0,-1.1709791405448664,SL,8.772999999999342,23,False,False,False,USDJPY
-1.0,-1.2024564718585942,SL,7.4089999999984,21,False,False,True,USDJPY
-1.0,-1.184683575474017,SL,8.122000000000185,18,False,False,False,USDJPY
-1.0,-1.0710530055421374,SL,21.11099999999908,18,False,True,True,USDJPY
-1.0,-1.105648682913094,SL,14.197999999998956,23,True,False,True,USDJPY
-1.0,-1.0784231714330514,SL,19.127000000000294,15,False,True,True,USDJPY
-1.0,-1.144871547228111,SL,10.354000000000951,21,True,False,True,USDJPY
2.0,1.9026416563899464,TP,15.406999999999016,7,True,False,True,USDJPY
-1.0,-1.1674294006027701,SL,8.958999999998696,23,False,False,True,USDJPY
-1.0,-1.1359188111634826,SL,11.03599999999858,7,False,True,True,USDJPY
2.0,1.9014519413967523,TP,15.220999999999663,23,False,False,False,USDJPY
2.0,1.9014519413967523,TP,15.220999999999663,15,False,False,False,USDJPY
2.0,1.5112414467256554,TP,3.06900000000212,0,False,False,True,USDJPY
-1.0,-1.1805488685604337,SL,8.307999999999538,0,False,True,False,USDJPY
2.0,1.9047498094996145,TP,15.747999999999251,23,True,False,True,USDJPY
2.0,1.9047498094996145,TP,15.747999999999251,15,True,False,True,USDJPY
-1.0,-1.0997672098437148,SL,15.034999999997467,15,False,False,True,USDJPY
2.0,1.8483163110527023,TP,9.889000000001147,15,False,False,True,USDJPY
2.0,1.899193548387093,TP,14.879999999999427,23,False,True,True,USDJPY
-1.0,-1.1135847342117258,SL,13.205999999999563,0,False,False,False,USDJPY
-1.0,-1.1812250815512633,SL,8.277000000001067,4,False,True,True,USDJPY
2.0,1.8613550235696192,TP,10.818999999997914,0,False,False,True,USDJPY
-1.0,-1.1536098310292058,SL,9.764999999998736,20,False,False,False,USDJPY
2.0,1.8613550235696192,TP,10.818999999997914,23,False,False,True,USDJPY
-1.0,-1.1721960739295232,SL,8.710999999999558,23,False,True,False,USDJPY
-1.0,-1.2122241086587988,SL,7.067999999998165,0,False,False,False,USDJPY
-1.0,-1.1263370672955453,SL,11.872999999999934,20,True,False,True,USDJPY
-1.0,-1.2986857825567744,SL,5.0219999999995935,23,False,False,True,USDJPY
-1.0,-1.108735048930758,SL,13.795000000001778,23,False,True,False,USDJPY
-1.0,-1.2160138248847479,SL,6.944000000001438,23,False,True,False,USDJPY
-1.0,-1.067111091226342,SL,22.351000000000454,20,True,False,True,USDJPY
-1.0,-1.2431512400713296,SL,6.168999999999869,23,False,False,False,USDJPY
-1.0,-1.0785504817762925,SL,19.09599999999898,23,False,True,True,USDJPY
-1.0,-1.0485326948587668,SL,30.907000000001972,20,False,False,True,USDJPY
-1.0,-1.091124476034257,SL,16.461000000001036,4,False,False,False,USDJPY
-1.0,-1.091124476034257,SL,16.461000000001036,1,False,False,False,USDJPY
-1.0,-1.1685961560076636,SL,8.896999999998911,1,False,True,True,USDJPY
-1.0,-1.026600932806043,SL,56.38900000000149,16,False,False,False,USDJPY
-1.0,-1.055553498018595,SL,27.0009999999985,16,False,False,False,USDJPY
2.0,1.9761639917368505,TP,62.930000000000064,16,True,False,True,USDJPY
2.0,1.9708686955001837,TP,51.49099999999862,16,False,False,True,USDJPY
2.0,1.9708686955001837,TP,51.49099999999862,23,False,False,True,USDJPY
2.0,1.9708686955001837,TP,51.49099999999862,23,False,False,True,USDJPY
-1.0,-1.05568135417053,SL,26.939000000001556,23,False,False,False,USDJPY
-1.0,-1.1218818558543793,SL,12.307000000001267,20,False,True,True,USDJPY
2.0,1.9170032645382666,TP,18.073000000001116,20,False,False,False,USDJPY
-1.0,-1.059885020760138,SL,25.048000000001025,16,False,False,True,USDJPY
2.0,1.9635089767917084,TP,41.1059999999992,23,False,False,True,USDJPY
-1.0,-1.059885020760138,SL,25.048000000001025,23,False,False,True,USDJPY
2.0,1.9498059162093402,TP,29.883999999998423,1,False,False,True,USDJPY
-1.0,-1.038616996627449,SL,38.84299999999996,1,True,False,True,USDJPY
-1.0,-1.070638097480579,SL,21.23499999999865,13,False,True,True,USDJPY
2.0,1.9644212523719176,TP,42.16000000000122,14,True,False,True,USDJPY
-1.0,-1.0521975153982652,SL,28.73700000000099,23,False,False,False,USDJPY
2.0,1.935224770047935,TP,23.157000000000494,23,False,False,True,USDJPY
-1.0,-1.069923550251727,SL,21.451999999999316,14,True,False,True,USDJPY
2.0,1.899819675415752,TP,14.973000000000525,14,False,False,False,USDJPY
-1.0,-1.076804915514603,SL,19.52999999999747,9,False,True,True,USDJPY
-1.0,-1.0824311699730693,SL,18.197000000000685,11,False,False,True,USDJPY
-1.0,-1.105648682913073,SL,14.198000000001798,9,False,True,False,USDJPY
-1.0,-1.0728721336960663,SL,20.584000000002334,11,True,False,True,USDJPY
-1.0,-1.2250562640659832,SL,6.665000000000987,21,False,False,False,USDJPY
-1.0,-1.2250562640659832,SL,6.665000000000987,23,False,False,False,USDJPY
2.0,1.9726007379534578,TP,54.746000000000095,21,False,True,True,USDJPY
2.0,1.9726007379534578,TP,54.746000000000095,1,False,True,True,USDJPY
2.0,1.9726007379534578,TP,54.746000000000095,1,False,True,True,USDJPY
2.0,1.9726007379534578,TP,54.746000000000095,22,False,True,True,USDJPY
2.0,1.9726007379534578,TP,54.746000000000095,23,False,True,True,USDJPY
2.0,1.9726007379534578,TP,54.746000000000095,23,False,True,True,USDJPY
2.0,1.9726007379534578,TP,54.746000000000095,0,False,True,True,USDJPY
-1.0,-1.1094730696248896,SL,13.701999999997838,22,True,False,True,USDJPY
-1.0,-1.1094730696248896,SL,13.701999999997838,23,True,False,True,USDJPY
-1.0,-1.1094730696248896,SL,13.701999999997838,0,True,False,True,USDJPY
2.0,1.9172870140612117,TP,18.1350000000009,1,False,False,True,USDJPY
2.0,1.9172870140612117,TP,18.1350000000009,23,False,False,True,USDJPY
-1.0,-1.078678206136898,SL,19.06500000000051,23,True,False,True,USDJPY
-1.0,-1.0758418444736488,SL,19.778000000002294,10,False,True,True,USDJPY
