instr,entrada,slf,rr,phi,n,nres,tp,sl,ctr,wr,wrr,base,z,perd,gana,Rbruto,Rneto,usd,pest,pdin,pes0,pdi0,dias
NASDAQ,C,0.25,1:1,1.0,1691,1616,53.92000000000007,53.92000000000007,19,0.5050266114725015,0.5074257425742574,0.5,0.597022314125994,2048.9600000000028,2048.9600000000028,0.013323942253192418,-0.008931250625145838,-18.299775280898924,0.2443,0.195,0.2452,0.2129,4.0
NASDAQ,C,0.25,1:3,0.2,1691,1675,17.973333333333358,53.92000000000007,4,0.7392075694855116,0.7450746268656716,0.75,-0.4655281064666781,431.3600000000006,143.78666666666686,-0.008832729829942725,-0.031087922708280976,-13.4100863394441,0.148,0.1203,0.2866,0.212,74.0
NASDAQ,C,0.25,1:3,0.5,1691,1675,17.973333333333358,53.92000000000007,9,0.7392075694855116,0.7450746268656716,0.75,-0.4655281064666781,970.5600000000013,323.52000000000044,-0.008832729829942725,-0.031087922708280976,-30.17269426374919,0.2996,0.2314,0.3914,0.2918,18.0
NASDAQ,C,0.25,1:3,1.0,1691,1675,17.973333333333358,53.92000000000007,19,0.7392075694855116,0.7450746268656716,0.75,-0.4655281064666781,2048.9600000000028,682.9866666666676,-0.008832729829942725,-0.031087922708280976,-63.69791011235947,0.3897,0.2774,0.3896,0.2809,4.0
NASDAQ,C,0.25,1:10,0.2,1691,1686,5.3920000000000075,53.92000000000007,4,0.8894145476049675,0.8920521945432978,0.9090909090909091,-2.4336509973185696,431.3600000000006,43.13600000000006,-0.020040476549791405,-0.042295669428129685,-18.244659964518046,0.0011,0.0007,0.0211,0.0199,160.0
NASDAQ,C,0.25,1:10,0.5,1691,1686,5.3920000000000075,53.92000000000007,9,0.8894145476049675,0.8920521945432978,0.9090909090909091,-2.4336509973185696,970.5600000000013,97.05600000000014,-0.020040476549791405,-0.042295669428129685,-41.050484920165594,0.0435,0.0423,0.2023,0.1565,68.0
NASDAQ,C,0.25,1:10,1.0,1691,1686,5.3920000000000075,53.92000000000007,19,0.8894145476049675,0.8920521945432978,0.9090909090909091,-2.4336509973185696,2048.9600000000028,204.89600000000027,-0.020040476549791405,-0.042295669428129685,-86.66213483146066,0.1923,0.129,0.3295,0.2139,18.0
NASDAQ,C,0.25,1:30,0.2,1691,1687,1.7973333333333357,53.92000000000007,4,0.9497338852749853,0.951985773562537,0.967741935483871,-3.6627648942593356,431.3600000000006,14.378666666666685,-0.017464312579367907,-0.03971950545770614,-17.133405874236143,0.0,0.0,0.0,0.0,
NASDAQ,C,0.25,1:30,0.5,1691,1687,1.7973333333333357,53.92000000000007,9,0.9497338852749853,0.951985773562537,0.967741935483871,-3.6627648942593356,970.5600000000013,32.35200000000004,-0.017464312579367907,-0.03971950545770614,-38.55016321703133,0.0,0.0,0.0282,0.0323,
NASDAQ,C,0.25,1:30,1.0,1691,1687,1.7973333333333357,53.92000000000007,19,0.9497338852749853,0.951985773562537,0.967741935483871,-3.6627648942593356,2048.9600000000028,68.29866666666676,-0.017464312579367907,-0.03971950545770614,-81.38367790262173,0.001,0.0008,0.1924,0.1284,132.0
NASDAQ,C,0.5,1:1,0.2,1691,1265,107.84000000000015,107.84000000000015,2,0.47604967474866944,0.5035573122529644,0.5,0.2530447007019885,431.3600000000006,431.3600000000006,-0.026100437689846802,-0.03722803412901594,-16.058684801892337,0.2792,0.1969,0.3046,0.2224,31.0
NASDAQ,C,0.5,1:1,0.5,1691,1265,107.84000000000015,107.84000000000015,5,0.47604967474866944,0.5035573122529644,0.5,0.2530447007019885,1078.4000000000015,1078.4000000000015,-0.026100437689846802,-0.03722803412901594,-40.14671200473083,0.3437,0.2752,0.368,0.2772,6.0
NASDAQ,C,0.5,1:1,1.0,1691,1265,107.84000000000015,107.84000000000015,9,0.47604967474866944,0.5035573122529644,0.5,0.2530447007019885,1941.1200000000026,1941.1200000000026,-0.026100437689846802,-0.03722803412901594,-72.26408160851567,0.2807,0.2491,0.3028,0.2537,5.0
NASDAQ,C,0.5,1:3,0.2,1691,1549,35.946666666666715,107.84000000000015,2,0.7043169722057954,0.7540348612007747,0.75,0.36673610861102185,431.3600000000006,143.78666666666686,-0.025153250305188224,-0.03628084674435734,-15.650106051646004,0.1155,0.0947,0.1638,0.139,77.0
NASDAQ,C,0.5,1:3,0.5,1691,1549,35.946666666666715,107.84000000000015,5,0.7043169722057954,0.7540348612007747,0.75,0.36673610861102185,1078.4000000000015,359.46666666666715,-0.025153250305188224,-0.03628084674435734,-39.125265129115014,0.285,0.2178,0.3286,0.2332,16.0
NASDAQ,C,0.5,1:3,1.0,1691,1549,35.946666666666715,107.84000000000015,9,0.7043169722057954,0.7540348612007747,0.75,0.36673610861102185,1941.1200000000026,647.0400000000009,-0.025153250305188224,-0.03628084674435734,-70.42547723240709,0.3857,0.3398,0.4011,0.3691,5.0
NASDAQ,C,0.5,1:10,0.2,1691,1645,10.784000000000015,107.84000000000015,2,0.8799526907155529,0.9045592705167174,0.9090909090909091,-0.6393385639800597,431.3600000000006,43.13600000000006,-0.01663321222320298,-0.027760808662372117,-11.974902424600852,0.0044,0.0044,0.0235,0.0233,153.5
NASDAQ,C,0.5,1:10,0.5,1691,1645,10.784000000000015,107.84000000000015,5,0.8799526907155529,0.9045592705167174,0.9090909090909091,-0.6393385639800597,1078.4000000000015,107.84000000000015,-0.01663321222320298,-0.027760808662372117,-29.937256061502126,0.1351,0.1063,0.2416,0.177,53.0
NASDAQ,C,0.5,1:10,1.0,1691,1645,10.784000000000015,107.84000000000015,9,0.8799526907155529,0.9045592705167174,0.9090909090909091,-0.6393385639800597,1941.1200000000026,194.11200000000028,-0.01663321222320298,-0.027760808662372117,-53.88706091070384,0.2605,0.2193,0.3516,0.294,22.0
NASDAQ,C,0.5,1:30,0.2,1691,1676,3.5946666666666713,107.84000000000015,2,0.9544648137196925,0.9630071599045346,0.967741935483871,-1.0970779153129198,431.3600000000006,14.378666666666685,-0.008500409964079341,-0.01962800640324847,-8.466736842105272,0.0,0.0,0.0,0.0,
NASDAQ,C,0.5,1:30,0.5,1691,1676,3.5946666666666713,107.84000000000015,5,0.9544648137196925,0.9630071599045346,0.967741935483871,-1.0970779153129198,1078.4000000000015,35.946666666666715,-0.008500409964079341,-0.01962800640324847,-21.166842105263168,0.008,0.0082,0.1022,0.0945,143.0
NASDAQ,C,0.5,1:30,1.0,1691,1676,3.5946666666666713,107.84000000000015,9,0.9544648137196925,0.9630071599045346,0.967741935483871,-1.0970779153129198,1941.1200000000026,64.70400000000008,-0.008500409964079341,-0.01962800640324847,-38.10031578947371,0.081,0.0761,0.2877,0.2432,69.0
NASDAQ,C,1.0,1:1,0.2,1691,514,215.6800000000003,215.6800000000003,1,0.46599645180366644,0.5622568093385214,0.5,2.822918984903878,431.3600000000006,431.3600000000006,-0.015422271775694973,-0.020986069995279518,-9.052551153163785,0.2498,0.1847,0.2778,0.2085,54.0
NASDAQ,C,1.0,1:1,0.5,1691,514,215.6800000000003,215.6800000000003,2,0.46599645180366644,0.5622568093385214,0.5,2.822918984903878,862.7200000000012,862.7200000000012,-0.015422271775694973,-0.020986069995279518,-18.10510230632757,0.3383,0.2479,0.3501,0.264,16.0
NASDAQ,C,1.0,1:1,1.0,1691,514,215.6800000000003,215.6800000000003,5,0.46599645180366644,0.5622568093385214,0.5,2.822918984903878,2156.800000000003,2156.800000000003,-0.015422271775694973,-0.020986069995279518,-45.26275576581896,0.2587,0.196,0.2668,0.2134,7.0
NASDAQ,C,1.0,1:3,0.2,1691,1110,71.89333333333343,215.6800000000003,1,0.6203429923122413,0.8558558558558559,0.75,8.144712170257238,431.3600000000006,143.78666666666686,-0.014040686613426067,-0.019604484833010617,-8.456590577567471,0.1189,0.109,0.1524,0.1435,106.0
NASDAQ,C,1.0,1:3,0.5,1691,1110,71.89333333333343,215.6800000000003,2,0.6203429923122413,0.8558558558558559,0.75,8.144712170257238,862.7200000000012,287.5733333333337,-0.014040686613426067,-0.019604484833010617,-16.913181155134943,0.2831,0.1988,0.3264,0.2248,31.0
NASDAQ,C,1.0,1:3,1.0,1691,1110,71.89333333333343,215.6800000000003,5,0.6203429923122413,0.8558558558558559,0.75,8.144712170257238,2156.800000000003,718.9333333333343,-0.014040686613426067,-0.019604484833010617,-42.28295288783738,0.3831,0.2948,0.392,0.3045,7.0
NASDAQ,C,1.0,1:10,0.2,1691,1483,21.56800000000003,215.6800000000003,1,0.8361916026020106,0.9480782198246797,0.9090909090909091,5.222597303004118,431.3600000000006,43.13600000000006,-0.014204712459222838,-0.019768510678807406,-8.527344766410375,0.0042,0.0035,0.0105,0.0137,151.0
NASDAQ,C,1.0,1:10,0.5,1691,1483,21.56800000000003,215.6800000000003,2,0.8361916026020106,0.9480782198246797,0.9090909090909091,5.222597303004118,862.7200000000012,86.27200000000012,-0.014204712459222838,-0.019768510678807406,-17.05468953282075,0.0914,0.0847,0.1502,0.1244,91.0
NASDAQ,C,1.0,1:10,1.0,1691,1483,21.56800000000003,215.6800000000003,5,0.8361916026020106,0.9480782198246797,0.9090909090909091,5.222597303004118,2156.800000000003,215.6800000000003,-0.014204712459222838,-0.019768510678807406,-42.636723832051885,0.2872,0.2129,0.3437,0.2353,20.0
NASDAQ,C,1.0,1:30,0.2,1691,1610,7.189333333333343,215.6800000000003,1,0.9314015375517445,0.9782608695652174,0.967741935483871,2.3888327147647708,431.3600000000006,14.378666666666685,-0.011217145842801892,-0.016780944062386453,-7.23862803075103,0.0,0.0,0.0,0.0,
NASDAQ,C,1.0,1:30,0.5,1691,1610,7.189333333333343,215.6800000000003,2,0.9314015375517445,0.9782608695652174,0.967741935483871,2.3888327147647708,862.7200000000012,28.75733333333337,-0.011217145842801892,-0.016780944062386453,-14.47725606150206,0.0028,0.0026,0.0145,0.0147,158.0
NASDAQ,C,1.0,1:30,1.0,1691,1610,7.189333333333343,215.6800000000003,5,0.9314015375517445,0.9782608695652174,0.967741935483871,2.3888327147647708,2156.800000000003,71.89333333333343,-0.011217145842801892,-0.016780944062386453,-36.19314015375515,0.1134,0.0944,0.2193,0.1622,65.0
SP500,A,0.25,1:1,0.2,1692,1591,11.47787500000004,11.47787500000004,7,0.491725768321513,0.48900062853551224,0.5,-0.8774713684868267,401.7256250000014,401.7256250000014,-0.014746822884576606,-0.08444613569291415,-33.9241766400709,0.1684,0.1243,0.3449,0.2356,28.0
SP500,A,0.25,1:1,0.5,1692,1591,11.47787500000004,11.47787500000004,17,0.491725768321513,0.48900062853551224,0.5,-0.8774713684868267,975.6193750000034,975.6193750000034,-0.014746822884576606,-0.08444613569291415,-82.38728612588643,0.2735,0.2079,0.3854,0.3112,7.0
SP500,A,0.25,1:1,1.0,1692,1591,11.47787500000004,11.47787500000004,35,0.491725768321513,0.48900062853551224,0.5,-0.8774713684868267,2008.628125000007,2008.628125000007,-0.014746822884576606,-0.08444613569291415,-169.6208832003543,0.2117,0.1739,0.2303,0.1821,4.0
SP500,A,0.25,1:3,0.2,1692,1675,3.8259583333333467,11.47787500000004,7,0.7369976359338062,0.742089552238806,0.75,-0.7476663528101097,401.7256250000014,133.90854166666713,-0.011925852704573331,-0.08162516551291088,-32.790920631402685,0.0137,0.0152,0.2318,0.1866,78.0
SP500,A,0.25,1:3,0.5,1692,1675,3.8259583333333467,11.47787500000004,17,0.7369976359338062,0.742089552238806,0.75,-0.7476663528101097,975.6193750000034,325.20645833333447,-0.011925852704573331,-0.08162516551291088,-79.63509296197795,0.1372,0.1049,0.3899,0.2883,21.0
SP500,A,0.25,1:3,1.0,1692,1675,3.8259583333333467,11.47787500000004,35,0.7369976359338062,0.742089552238806,0.75,-0.7476663528101097,2008.628125000007,669.5427083333357,-0.011925852704573331,-0.08162516551291088,-163.95460315701337,0.2724,0.1946,0.3799,0.2799,5.0
SP500,A,0.25,1:10,0.2,1692,1689,1.147787500000004,11.47787500000004,7,0.8959810874704491,0.8975725281231498,0.9090909090909092,-1.6466410901622046,401.7256250000014,40.17256250000014,-0.013196965773059807,-0.08289627858139736,-33.30155932328608,0.0,0.0,0.0247,0.0295,
SP500,A,0.25,1:10,0.5,1692,1689,1.147787500000004,11.47787500000004,17,0.8959810874704491,0.8975725281231498,0.9090909090909092,-1.6466410901622046,975.6193750000034,97.56193750000034,-0.013196965773059807,-0.08289627858139736,-80.87521549940905,0.0,0.0,0.2642,0.1997,
SP500,A,0.25,1:10,1.0,1692,1689,1.147787500000004,11.47787500000004,35,0.8959810874704491,0.8975725281231498,0.9090909090909092,-1.6466410901622046,2008.628125000007,200.8628125000007,-0.013196965773059807,-0.08289627858139736,-166.5077966164304,0.004,0.0041,0.3714,0.2426,49.0
SP500,A,0.25,1:30,0.2,1692,1690,0.3825958333333347,11.47787500000004,7,0.0,0.9562130177514793,0.9677419354838709,-2.6824581737733215,401.7256250000014,13.390854166666715,-0.012265497397531001,-0.08196481020586856,-32.927364607959035,0.0,0.0,0.0,0.0,
SP500,A,0.25,1:30,0.5,1692,1690,0.3825958333333347,11.47787500000004,17,0.0,0.9562130177514793,0.9677419354838709,-2.6824581737733215,975.6193750000034,32.52064583333345,-0.012265497397531001,-0.08196481020586856,-79.96645690504339,0.0,0.0,0.054,0.054,
SP500,A,0.25,1:30,1.0,1692,1690,0.3825958333333347,11.47787500000004,35,0.0,0.9562130177514793,0.9677419354838709,-2.6824581737733215,2008.628125000007,66.95427083333357,-0.012265497397531001,-0.08196481020586856,-164.63682303979513,0.0,0.0,0.247,0.1515,
SP500,A,0.5,1:1,0.2,1692,1257,22.95575000000008,22.95575000000008,3,0.49940898345153667,0.48766905330151156,0.5,-0.8743675973561018,344.3362500000012,344.3362500000012,0.004558975358311612,-0.03029068104585715,-10.430179521276568,0.2553,0.1863,0.4056,0.2899,47.0
SP500,A,0.5,1:1,0.5,1692,1257,22.95575000000008,22.95575000000008,9,0.49940898345153667,0.48766905330151156,0.5,-0.8743675973561018,1033.0087500000036,1033.0087500000036,0.004558975358311612,-0.03029068104585715,-31.290538563829735,0.3445,0.2604,0.4083,0.3071,7.0
SP500,A,0.5,1:1,1.0,1692,1257,22.95575000000008,22.95575000000008,17,0.49940898345153667,0.48766905330151156,0.5,-0.8743675973561018,1951.2387500000068,1951.2387500000068,0.004558975358311612,-0.03029068104585715,-59.10435062056721,0.2533,0.1987,0.3561,0.2924,5.0
SP500,A,0.5,1:3,0.2,1692,1564,7.651916666666693,22.95575000000008,3,0.7109929078014184,0.7487212276214834,0.75,-0.1167914324947537,344.3362500000012,114.7787500000004,-0.01371606199534854,-0.048565718399517295,-16.72293735224585,0.0378,0.033,0.1554,0.1446,114.0
SP500,A,0.5,1:3,0.5,1692,1564,7.651916666666693,22.95575000000008,9,0.7109929078014184,0.7487212276214834,0.75,-0.1167914324947537,1033.0087500000036,344.3362500000012,-0.01371606199534854,-0.048565718399517295,-50.16881205673756,0.2353,0.1722,0.3731,0.2581,18.0
SP500,A,0.5,1:3,1.0,1692,1564,7.651916666666693,22.95575000000008,17,0.7109929078014184,0.7487212276214834,0.75,-0.1167914324947537,1951.2387500000068,650.4129166666689,-0.01371606199534854,-0.048565718399517295,-94.7633116627265,0.313,0.2281,0.4408,0.3783,5.0
SP500,A,0.5,1:10,0.2,1692,1671,2.295575000000008,22.95575000000008,3,0.9013002364066194,0.9120287253141831,0.9090909090909092,0.41773949258175996,344.3362500000012,34.43362500000012,0.000250431700891079,-0.03459922470327767,-11.91376728723404,0.0001,0.0001,0.0335,0.0331,197.0
