ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2025-10-09 17:45:00,2025-10-09 19:08:00,largo,25007.631,24963.131,25052.131,44.5,TP,43.0,0.9662921348314607
2025-10-09 23:39:00,2025-10-09 23:48:00,corto,25131.327,25139.077,25123.577,7.75,SL,-9.25,-1.1935483870967742
2025-10-10 04:36:00,2025-10-10 04:52:00,corto,25132.5,25138.779,25126.221,6.278999999998632,TP,4.778999999998632,0.7611084567605786
2025-10-10 12:54:00,2025-10-10 13:31:00,corto,25103.588,25147.149,25060.027,43.56100000000151,SL,-45.06100000000151,-1.0344344712013027
2025-10-10 13:48:00,2025-10-10 14:59:00,corto,25151.631,25199.779,25103.483000000004,48.14799999999741,TP,46.64799999999741,0.968846057987869
2025-10-13 17:36:00,2025-10-13 18:30:00,corto,24717.62,24777.75,24657.489999999998,60.13000000000102,SL,-61.63000000000102,-1.0249459504407115
2025-10-13 18:33:00,2025-10-13 18:42:00,corto,24761.914,24781.566,24742.262000000002,19.651999999998225,TP,18.151999999998225,0.9236718909016824
2025-10-14 03:51:00,2025-10-14 04:09:00,corto,24736.099,24782.316,24689.881999999998,46.21700000000055,TP,44.71700000000055,0.9675444100655607
2025-10-14 11:48:00,2025-10-14 13:35:00,largo,24467.149,24368.316,24565.982000000004,98.83300000000236,SL,-100.33300000000236,-1.015177116954863
2025-10-15 17:57:00,2025-10-16 14:37:00,largo,24729.108,24488.694,24969.522,240.41400000000067,TP,238.91400000000067,0.9937607626843695
2025-10-16 15:03:00,2025-10-16 15:08:00,corto,24906.099,24947.5,24864.697999999997,41.40100000000166,SL,-42.90100000000166,-1.0362310089128268
2025-10-16 15:21:00,2025-10-16 15:26:00,corto,24917.327,24954.925,24879.729000000003,37.59799999999814,TP,36.09799999999814,0.9601042608649376
2025-10-16 15:39:00,2025-10-16 16:30:00,corto,24817.153,24954.925,24679.380999999998,137.77200000000084,TP,136.27200000000084,0.9891124466509886
