R,mot,riesgo,ali,neto,ins
-1.0,SL,4.299999999999304,True,-1.2790697674419056,EURUSD
0.4717607973421743,TP,60.20000000000136,False,0.45182724252489903,EURUSD
-1.0,SL,4.8000000000003595,True,-1.2499999999999813,EURUSD
0.6438848920863948,TP,27.800000000000047,False,0.6007194244604955,EURUSD
0.6335078534030805,TP,19.100000000000783,True,0.570680628272193,EURUSD
-1.0,SL,3.900000000001125,True,-1.307692307692219,EURUSD
-1.0,SL,21.300000000001873,True,-1.0563380281690091,EURUSD
0.17346938775510898,TP,9.799999999999809,True,0.05102040816326986,EURUSD
0.29842931937169426,TP,19.100000000000783,False,0.2356020942408068,EURUSD
0.6801619433198967,TP,24.699999999999722,False,0.6315789473684791,EURUSD
-1.0,SL,27.900000000000702,True,-1.043010752688171,EURUSD
-1.0,SL,4.60000000000127,False,-1.2608695652173192,EURUSD
2.418181818181693,TP,5.5000000000005045,True,2.199999999999895,EURUSD
-1.0,SL,13.699999999998713,True,-1.0875912408759207,EURUSD
-1.0,SL,15.899999999999803,True,-1.0754716981132084,EURUSD
0.7043795620438,TP,27.399999999999647,False,0.6605839416058432,EURUSD
0.02962962962966009,TP,26.999999999999247,False,-0.014814814814785592,EURUSD
-1.0,SL,12.499999999999734,False,-1.096000000000002,EURUSD
1.6206896551722423,TP,5.800000000000249,False,1.4137931034481133,EURUSD
-1.0,SL,9.099999999999664,False,-1.1318681318681367,EURUSD
-1.0,SL,24.100000000000232,False,-1.0497925311203316,EURUSD
-1.0,SL,10.500000000002174,True,-1.1142857142856906,EURUSD
-1.0,SL,15.799999999999148,True,-1.0759493670886118,EURUSD
-1.0,SL,13.599999999998058,False,-1.0882352941176596,EURUSD
-1.0,SL,33.29999999999833,False,-1.0360360360360379,EURUSD
2.166666666666568,TP,15.000000000000568,True,2.086666666666571,EURUSD
-1.0,SL,23.299999999999432,False,-1.051502145922748,EURUSD
0.9607843137254518,TP,10.200000000000209,True,0.8431372549019248,EURUSD
-1.0,SL,8.20000000000043,True,-1.1463414634146265,EURUSD
0.7931034482760205,TP,8.699999999999264,True,0.6551724137932502,EURUSD
-1.0,SL,6.399999999999739,True,-1.1875000000000075,EURUSD
3.8548387096768417,TP,6.200000000000649,True,3.6612903225800877,EURUSD
0.42000000000003995,TP,10.000000000001119,False,0.3000000000000534,EURUSD
-1.0,SL,7.800000000000029,True,-1.1538461538461533,EURUSD
